CHG #,CHARGE DESCRIPTION,,REV,,CPT,,PRICE,
25099001,ERGOCALCIFEROL (VITAMIN D) 50000IU GEL,,250,,,, 2.70 ,
25384371,ERTAPENEM (INVANZ) 1GM VIAL,,636,,J1335,, 377.00 ,
25632013,"ERY-TAB 333mg, TAB",,250,,,, 2.48 ,
25091019,ERYTHROMYCIN (ILOTYCIN) 3.5GM OPTH OINT,,250,,,, 29.84 ,
25021560,ERYTHROMYCIN 2% (ERYDERM) SOLUTION,,250,,,, 60.00 ,
25630413,ERYTHROMYCIN-ER (ERY-TAB) 250MG,,250,,,, 2.40 ,
25201001,ESCITALOPRAM (LEXAPRO) 10MG TAB,,250,,,, 0.30 ,
25504031,ESOMEPRAZOLE (NEXIUM) 40MG CAP,,250,,,, 1.70 ,
25002703,ESTRADIOL (ESTRACE) 1MG TAB,,250,,,, 0.25 ,
25087293,"ESTROGENS, CON (PREMARIN) .625MG, CRM",,250,,,, 631.24 ,
25110081,"ESTROGENS, CON (PREMARIN) 0.3MG TAB",,250,,,, 5.69 ,
25086781,"ESTROGENS, CON (PREMARIN) 0.625MG TAB",,250,,,, 3.56 ,
25000601,ETOMIDATE (AMIDATE) 20MG VIAL,,250,,,, 179.10 ,
25078815,EYE LUB (GENTEAL) 10ML OPTH OINT,,250,,,, 9.00 ,
25041431,EZETIMIBE (ZETIA) 10MG TAB,,250,,,, 6.70 ,
25572810,FAMOTIDINE (PEPCID) 20MG TAB,,250,,,, 0.25 ,
25353892,"FAMOTIDINE 40mg/5ml, 50ml, ORAL",,250,,,, 198.84 ,
25002910,FAMOTIDINE IV (PEPCID) 20MG,,258,,,, 19.30 ,
25091830,FEBUXOSTAT (ULORIC) 40MG TAB,,250,,,, 8.04 ,
25067730,FEBUXOSTAT (ULORIC) 80MG TAB,,250,,,, 8.84 ,
25000045,"FENOFIBRATE (TRICOR) 160MG, TAB",,250,,,, 3.80 ,
25052501,FENOFIBRATE (TRICOR) 48MG TAB,,250,,,, 3.00 ,
25710955,FENTANYL (DURAGESIC) 12MCG PATCH,,250,,,, 32.48 ,
25003305,FENTANYL (DURAGESIC) 25MCG PATCH,,250,,,, 10.70 ,
25003405,FENTANYL (DURAGESIC) 50MCG/HR PATCH,,250,,,, 19.60 ,
25909335,FENTANYL (SUBLIMAZE) 250MCG AMPULE,,636,,J3010,, 24.50 ,
25912498,"FENTANYL 100mcg/HR., PATCH",,250,,,, 41.34 ,
25909332,"FENTANYL 50MCG/ML NASAL KIT, 2ML",,636,,J3010,, 33.00 ,
25005740,FERROUS GLUCONATE (FERGON) 325MG TAB,,250,,,, 0.25 ,
25052733,FERROUS SULFATE (FEOSOL) 220MG/5ML 16OZ,,250,,,, 5.78 ,
25017929,FERROUS SULFATE (FEOSOL) 325MG TAB,,250,,,, 0.05 ,
25077502,FERUMOXYTOL (FERAHEME) 510MG/17ML,,636,,Q0138,," 1,347.90 ",
25024230,"FESOTERODINE (TOVIAZ) 4MG, TAB",,250,,,, 34.10 ,
25075501,FEXOFENADINE (ALLEGRA) 180MG,,250,,,, 0.66 ,
25020901,FILGRASIM (NEUPOGEN)480MCG/0.8ML,,636,,J1442,, 173.60 ,
25054610,FILGRASTIM (NEUPOGEN) 300MCG VIAL,,636,,J1442,, 839.30 ,
25007231,FINASTERIDE (PROSCAR) 5MG TAB,,250,,,, 1.20 ,
25064901,FLECAINIDE (TAMBOCOR) 50MG TAB,,250,,,, 0.74 ,
25110484,FLORAJEN (ACIDOPHILUS) CAP,,250,,,, 0.48 ,
25069500,FLU/SAL (ADVAIR) 100/50 DISKUS,,250,,,, 281.94 ,
25069600,FLU/SAL (ADVAIR) 250/50 DISKUS,,250,,,, 303.46 ,
25069700,FLU/SAL (ADVAIR) 500/50 DISKUS,,250,,,, 389.20 ,
25990135,FLUCONAZOLE (DIFLUCAN) 100MG TAB,,250,,,, 2.00 ,
25342030,FLUCONAZOLE (DIFLUCAN) 150MG TAB,,250,,,, 5.60 ,
25468423,"FLUCONAZOLE IV 200mg, IV",,250,,,, 92.46 ,
25023701,FLUDARABINE (FLUDARA) 50MG VIAL,,636,,J9185,, 329.40 ,
25042950,FLUDROCORTISONE (FLORINEF) 0.1MG TAB,,250,,,, 0.88 ,
25691106,FLUMAZENIL (ROMAZICON) 0.5MG VIAL,,250,,,, 49.80 ,
25034425,FLUNISOLIDE 0.025% (NASALIDE) SPR,,250,,,, 82.50 ,
25011710,"FLUOROURACIL (ADRUCIL) (5-FU) 500MG,VL",,636,,J9190,, 78.60 ,
25066101,FLUOXETINE (PROZAC) 10MG CAP,,250,,,, 1.74 ,
25066303,FLUOXETINE (PROZAC) 20MG CAP,,250,,,, 0.25 ,
25500301,"FLUPHENAZINE DEC. 25mg/ml, 5ml",,250,,,, 39.00 ,
25990169,"FLUTIC/VILANTE (BREO ELLIPTA) 100/25, IN",,250,,,, 247.88 ,
25045301,FLUTICASONE (FLONASE) 50 MCG SPRAY,,250,,,, 44.00 ,
25049400,FLUTICASONE PROP (FLOVENT) 110MCG HFA,,250,,,, 323.76 ,
25990156,FLUTICASONE PROP (FLOVENT) 44MCG HFA,,250,,,, 342.88 ,
25038490,"FOLBIC 2.5/25/2mg, TAB",,250,,,, 1.16 ,
25050789,FOLIC ACID (FOLATE) 1MG TAB,,250,,,, 0.20 ,
25018411,FOLIC ACID 50MG VIAL,,250,,,, 184.20 ,
25897101,"FORTEO PEN 750mgc, SC (MONTHLY)",,250,,,, 950.77 ,
25394132,FOSAPREPITANT (EMEND) 150MG VIAL,,636,,J1453,, 856.80 ,
25400705,FOSPHENYTOIN (CEREBYX) 100PE VIAL,,250,,,, 29.70 ,
25072010,FULVESTRANT (FASLODEX) 500MG,,636,,J9395,," 2,518.10 ",
25429725,FUROSEMIDE (LASIX) 20MG TAB,,250,,,, 0.25 ,
25570225,FUROSEMIDE (LASIX) 20MG VIAL,,636,,J1940,, 26.40 ,
25196606,FUROSEMIDE (LASIX) 40MG 6-PACK,,250,,,, 2.00 ,
25196610,FUROSEMIDE (LASIX) 40MG TAB,,250,,,, 0.25 ,
25570425,FUROSEMIDE (LASIX) 40MG VIAL,,636,,J1940,, 29.50 ,
25080324,GABAPENTIN (NEURONTIN) 100MG CAP,,250,,,, 0.18 ,
25444160,GABAPENTIN (NEURONTIN) 300MG CAP,,250,,,, 0.28 ,
25270005,GAMMAGARD (IV IMMUNE GLOBULIN)  1GM,,636,,J1569,, 157.10 ,
25270006,GAMMAGARD (IV IMMUNE GLOBULIN) 10GM,,636,,J1569,," 3,374.10 ",
25270008,GAMMAGARD (IV IMMUNE GLOBULIN) 20GM,,636,,J1569,," 6,733.10 ",
25270007,GAMMAGARD (IV IMMUNE GLOBULIN) 30GM,,636,,J1569,," 10,092.20 ",
25921805,GATIFLOX (ZYMAR) 3% OPTH DROP,,250,,,, 108.87 ,
25328275,GEMCITABLINE (GEMZAR) 200MG IV,,636,,J9201,, 450.00 ,
25003404,GEMFIBROZIL (LOPID) 600MG TAB,,250,,,, 0.48 ,
25028435,GENT (GARAMYCIN) 0.3% 3.5GM OPTH OINT,,250,,,, 22.13 ,
25028310,GENT (GARAMYCIN) 5ML OPTH DROP,,250,,,, 23.64 ,
25120703,GENTAMYCIN (GARAMYCIN) 80MG VIAL,,250,,,, 18.90 ,
25000020,"GI COCKTAIL, 50ML",,250,,,, 40.36 ,
25032001,GLIMEPIRIDE (AMARYL) 1MG TAB,,250,,,, 0.20 ,
25046001,GLIPIZIDE (GLUCOTROL) 5MG TAB,,250,,,, 0.25 ,
25990130,GLIPIZIDE ER (GLUCOTROL-XL)10MG TAB,,250,,,, 1.15 ,
25084401,GLIPIZIDE XL (GLUCOTROL-XR) 5MG TAB,,250,,,, 0.44 ,
25000410,"GLUCAGEN (GLUCAGON) 1MG, VIAL",,636,,J1610,, 450.60 ,
25803101,GLUCAGEN KIT(GLUCAGON KIT) 1MG KIT,,250,,,, 831.80 ,
25256002,GLUCOSAMINE (GLUCOSAMINE) 750MG CAP,,250,,,, 0.25 ,
25007870,GLUCOSAMINE 500MG CAP,,250,,,, 0.25 ,
25521394,"GLUCOSAMINE/CHOND/MSM 400MG, CAP",,250,,,, 0.19 ,
25834401,GLYBURIDE  (DIABETA) 2.5MG TAB,,250,,,, 0.31 ,
25460125,GLYCOPYRROLATE (ROBINAL) 0.2MG VIAL,,250,,,, 24.40 ,
25035001,GOLIMUMAB (SIMPONI ARIA) 50MG IV,,636,,J1602,," 4,695.60 ",
25068304,GUAIFEN/COD (ROBITUSSIN-AC) 120ML LIQ,,250,,,, 21.42 ,
25063804,GUAIFEN/DM (ROBITUSSIN-DM) 120ML BTL,,250,,,, 2.28 ,
25005718,GUAIFEN/PSUEDOPHED (MUCINEX-D) TAB,,250,,,, 0.84 ,
25147506,GUAIFENESIN (MUCINEX) 600MG 6-PACK,,250,,,, 6.06 ,
25147501,GUAIFENESIN (MUCINEX) 600MG TAB,,250,,,, 1.00 ,
25041904,GUAIFENESIN (ROBITUSSIN) 100MG/5ML,,250,,,, 35.20 ,
25025303,"HALDOL DECANOATE 50mg/ml, IM",,250,,,, 116.83 ,
25025701,HALOPERIDOL (HALDOL) 1MG TAB,,250,,,, 0.74 ,
25025501,HALOPERIDOL LAC (HALDOL) 5MG VIAL,,250,,,, 44.50 ,
25000125,"HALOTHANE, 250ml",,250,,,, 63.54 ,
25085735,HEP B VACCINE (ENGERIX-B) 20MCG SYR,,636,,90746,, 218.40 ,
25039005,HEPARIN FLUSH (HEP-LOCK) 5ML SYR,,636,,J1642,, 17.30 ,
25115278,"HEPARIN LOCK FLUSH, 30ml",,250,,,, 16.52 ,
25776103,"HEPARIN SODIUM 25,000UNITS IV BAG",,250,,,, 55.00 ,
25026201,"HEPARIN SODIUM 5,000UNITS VIAL",,250,,J1644,, 28.00 ,
25498100,HEPATITIS B-INFANT (RECOMBIVAX) 0.5ML,,250,,,, 109.30 ,
25155554,"HEXTEND 6%, 500ml, IV",,250,,,, 135.10 ,
25000027,"HUMALOG MIX 75/25, 10ml VIAL",,250,,,, 195.00 ,
25039801,"HYDRALAZINE (APRESOLINE) 10MG, TAB",,250,,,, 0.21 ,
25090125,HYDRALAZINE (APRESOLINE) 20MG VIAL,,250,,,, 72.60 ,
25052001,HYDRALAZINE (APRESOLINE) 25MG TAB,,250,,,, 0.30 ,
25000301,"hydrALAZINE (APRESOLINE) 50MG, TAB",,250,,,, 0.58 ,
25070116,HYDRO/CHLOR/PHEN 2.5-5-2mg/5ml 90ml,,250,,,, 27.03 ,
25065504,HYDROC/APAP (LORTAB) 2.5-167MG/5ML 120ML,,250,,,, 64.50 ,
25064040,"HYDROC/APAP (NORCO) 2.5-108MG/5ML, 118ML",,250,,,, 64.50 ,
25487016,"HYDROCHLO (HYDRODIURIL) 12.5MG, 6-PACK",,250,,,, 2.00 ,
25487010,HYDROCHLORO (HYDRODIURIL) 12.5MG CP,,250,,,, 0.32 ,
25036566,"HYDROCOD/ACET (NORCO)5/325,6-PACK",,250,,,, 2.70 ,
25036562,HYDROCODONE/ACET (NORCO) 5/325 TAB,,250,,,, 0.62 ,
25320301,"HYDROCODONE/ACET (NORCO) 7.5/325mg, TAB",,250,,,, 0.34 ,
25320306,HYDROCODONE/ACET(NORCO) 7.5/325MG 6PK,,250,,,, 2.05 ,
25085306,HYDROCODONE/APAP (NORCO) 10/325MG 6-PACK,,250,,,, 8.46 ,
25085301,HYDROCODONE/APAP (NORCO) 10/325MG TAB,,250,,,, 0.86 ,
25090020,HYDROCORT (SOLU-CORTEF) 100MG VIAL,,250,,,, 48.30 ,
25090908,HYDROCORT (SOLU-CORTEF) IV 250MG,,250,,,, 52.40 ,
25077804,HYDROCORT/PRA (ANALPRAM HC 1%) 1OZ CRM,,250,,,, 116.80 ,
25206302,HYDROCORTISONE (CORTAID) 1OZ CREAM,,250,,,, 4.20 ,
25030130,HYDROCORTISONE (PROCTOZONE-HC) 2.5% 30GM,,250,,,, 140.00 ,
25990178,HYDROCORTISONE 10MG TAB,,250,,,, 0.57 ,
25000905,HYDROMORPHONE (DILAUDID) 0.5MG/0.5ML CPJ,,250,,,, 30.80 ,
25324301,"HYDROMORPHONE (DILAUDID) 2MG, TAB",,250,,,, 0.25 ,
25131210,HYDROMORPHONE (DILAUDID) 2MG/1ML,,636,,J1170,, 28.20 ,
25420125,HYDROXYZINE (VISTARIL) 25MG VIAL,,250,,,, 36.20 ,
25015004,HYDROXYZINE (VISTARIL)10MG/5ML 120ML BTL,,250,,,, 94.80 ,
25030806,HYDROXYZINE HCL (ATARAX) 25MG 6-PACK,,250,,,, 2.84 ,
25030801,HYDROXYZINE HCL (ATARAX) 25MG TAB,,250,,,, 0.47 ,
25010201,HYOSCYAMINE (LEVSIN) 0.125MG TAB,,250,,,, 0.84 ,
25015022,HYPERCARE 20% (ALUMINUM CHLORIDE) 60ML,,250,,,, 20.90 ,
25020105,"HYPERSTAT IV 15mg, 20ml",,250,,,, 336.49 ,
25023101,"HYSKON, 100ml",,250,,,, 74.91 ,
25018682,IBANDRONATE (BONIVA) 150MG TAB,,250,,,, 192.89 ,
25127094,IBUPROFEN (MOTRIN) 100MG SUPPOSITORY,,250,,,, 1.25 ,
25868889,IBUPROFEN (MOTRIN) 200MG TAB,,250,,,, 0.25 ,
25213706,IBUPROFEN (MOTRIN) 800MG 6-PACK,,250,,,, 2.00 ,
25213701,IBUPROFEN (MOTRIN) 800MG TAB,,250,,,, 0.22 ,
25530920,"IBUPROFEN CHILD(MOTRIN)100MG/5ML, 120ML",,250,,,, 8.10 ,
25379401,IBUTALIDE (CORVERT) 0.1MG/ML 10ML,,250,,,, 820.40 ,
25355259,IMIPENEM/CIL (PRIMAXIN) 500MG ADV-VIAL,,250,,,, 134.20 ,
25032225,"IMIPENEM/CIL (PRIMAXIN) 500MG, VIAL",,250,,,, 120.00 ,
25017601,IMIPRAMINE (TOFRANIL) 25MG TAB,,250,,,, 0.43 ,
25005601,IMIPRAMINE (TOFRANIL) 50MG TAB,,250,,,, 0.61 ,
25001002,"INAPSINE 2.5mg/ml, 2ml",,250,,,, 4.98 ,
25006901,INDAPAMIDE (LOZOL) 1.25MG TAB,,250,,,, 0.25 ,
25037510,INDIGO CARMINE 0.8% 5ML AMPULE,,250,,,, 49.60 ,
25403001,INDOMETHACIN (INDOCIN) 50MG,,250,,,, 2.50 ,
25003001,INFLIXIMAB (REMICADE) VIAL 100MG,,636,,J1745,," 3,174.40 ",
25201660,INOSITOL HEXAN (NIACIN FLUSH-FREE) 500MG,,250,,,, 0.25 ,
25020204,"INSTA-CHAR (CHARCOAL) 25GM, 120ML",,250,,,, 43.98 ,
25020308,"INSTA-CHAR (CHARCOAL) 50GM, 240ML",,250,,,, 130.90 ,
25751101,"INSULIN (HUMALOG 75/25) U-100, 3ML PEN",,250,,J1815,, 183.90 ,
25871501,"INSULIN (HUMULIN 70/30) U-100, 10ML VL",,250,,J1815,, 97.80 ,
25369619,"INSULIN (NOVOLOG 70/30) U-100, 3ML PEN",,250,,J1815,, 127.87 ,
25643910,"INSULIN DETEMIR (LEVEMIR) U-100, 3ML PEN",,250,,J1815,, 166.27 ,
25221905,"INSULIN GLARINE (LANTUS) U-100, 3ML PEN",,250,,J1815,, 291.50 ,
25751017,"INSULIN LISPRO (HUMALOG) U-100, 3ML IVP",,636,,J1815,, 271.00 ,
25751018,"INSULIN LISPRO (HUMALOG) U-100, 3ML IVPB",,636,,J1815,, 252.50 ,
25879959,"INSULIN LISPRO (HUMALOG) U-100, 3ML PEN",,250,,J1815,, 196.80 ,
25821501,"INSULIN REG (HUMULIN-R) U-100, 3M SQ/IVP",,636,,J1815,, 99.28 ,
25821502,"INSULIN REG (HUMULIN-R) U-100, 3ML IVPB",,636,,J1815,, 176.70 ,
25111001,INTERFERON ALPHA-2B 18MM UN,,636,,J9214,, 771.40 ,
25001314,IPRAT/ALBU (COMBIVENT) INH,,250,,,, 638.74 ,
25008214,IPRATROPIUM (ATROVENT) 14GM INH,,250,,,, 718.70 ,
25020106,IPRATROPIUM/ALBUTEROL (DUONEB) 6-PACK,,250,,,, 4.80 ,
25020103,"IPRATROPIUM/ALBUTEROL (DUONEB), 3ML",,250,,,, 0.80 ,
25068503,IPRATROPRIUM 0.02%(ATROVENT) 0.5MG 2.5ML,,250,,,, 0.36 ,
25277231,"IRBESARTAN (AVAPRO) 150MG, TAB",,250,,,, 0.54 ,
25746656,IRBESARTAN (AVAPRO) 300MG TAB,,250,,,, 0.83 ,
25277531,IRBESARTAN/HCTZ (AVALIDE) 150/12.5MG TAB,,250,,,, 5.16 ,
25070202,"IRINOTECAN (CAMPTOSAR) 40MG, VIAL",,636,,J9206,, 162.20 ,
25234010,IRON SUCROSE (VENOFER) 100MG VIAL,,636,,J1756,, 195.00 ,
25329249,ISOFLURANE (FORANE) 100ML VIAL,,250,,,, 98.50 ,
25176901,ISOSORBIDE DIN (ISORDIL) 5MG TAB,,250,,,, 0.79 ,
25002201,"ISOSORBIDE DIN. (ISORDIL) 20 MG, TAB",,250,,,, 1.90 ,
25154901,ISOSORBIDE MONO (IMDUR) 60MG TAB,,250,,,, 0.91 ,
25150201,"ISOSORBIDE MONO. 30mg, ER TAB",,250,,,, 13.00 ,
25054001,ISRADIPINE (DYNACIRC) 5MG CAP,,250,,,, 17.20 ,
25023510,ISRADIPINE-XR (DYNACIRC CR) 5MG TAB,,250,,,, 17.20 ,
25096374,IV PUSH INITIAL DRUG 2ND VISIT,,940,,96374XE,, 145.00 ,
25080913,JALYN 0.5MG/0.4MG CAP,,250,,,, 10.19 ,
25029320,"KENALOG-40 40mg/ml, 5ml, IM/IV",,250,,,, 89.82 ,
25047510,KETAMINE (KELTAR) 500MG VIAL,,250,,,, 36.20 ,
25129803,KETOCONAZOLE (NIZORAL) 2% CREAM,,250,,,, 49.44 ,
25026101,KETOCONAZOLE(NIZORAL) 200MG TAB,,250,,,, 0.98 ,
25328606,KETOPROFEN (ORUDIS) 75MG 6-PACK,,250,,,, 2.00 ,
25328643,KETOPROFEN (ORUDIS) 75MG CAP,,250,,,, 0.25 ,
25927705,KETOR (ACULAR LS) 0.4% OPTH DROP 5ml,,250,,,, 196.74 ,
25379549,KETOROLAC (TORADOL) 30MG VIAL,,636,,J1885,, 40.00 ,
25379601,KETOROLAC (TORADOL) 60MG VIAL,,636,,J1885,, 46.20 ,
25030106,"KETOROLAC 10mg, 6-PACK",,250,,,, 3.82 ,
25030104,"KETOROLAC 10mg, TAB",,250,,,, 0.64 ,
25436460,LABETALOL (TRANDATE) 100MG TAB,,250,,,, 0.40 ,
25013020,LABETALOL (TRANDATE) 100MG VIAL,,250,,,, 31.90 ,
25990150,LACOSAMIDE (VIMPAT) 50MG TAB,,250,,,, 50.50 ,
25990149,LACOSAMIDE (VIMPAT) ORAL SOLN 10MG/1ML,,250,,,," 1,913.50 ",
25990098,LACTASE ENZYME (LACTAID) 9000U CAP,,250,,,, 0.42 ,
25000006,LACTOBACILLUS ACID (ACIDOPHILLUS) CP,,250,,,, 0.43 ,
25137856,LACTULOSE (ENULOSE) 20GM/30ML LIQUID,,250,,,, 14.12 ,
25413204,LAMOTRIGINE (LAMICTAL) 150MG TAB,,250,,,, 0.25 ,
25063302,LAMOTRIGINE (LAMICTAL) 25MG TAB,,250,,,, 0.30 ,
25005131,LANOLIN (LANOLIN) 30GM OINTMENT,,250,,,, 4.51 ,
25000012,"LANOLIN/UREA/TRIAMCINOLONE CREAM, 4oz.",,250,,,, 37.50 ,
25304613,LANSOPRAZOLE (PREVACID) 30MG CAP,,250,,,, 7.08 ,
25021551,L-ARGININE 500MG TAB,,250,,,, 3.50 ,
25062512,LATANOPROST (XALATAN) 0.005% OPTH DROPS,,250,,,, 31.10 ,
25990042,LEUCOVORIN (FOLINIC ACID) 200MG,,636,,J0640,, 174.80 ,
25059505,"LEUKINE 500mcg/ml, 1ml, SC",,250,,,, 452.82 ,
25005030,LEUKINE 50mcg/ml,,250,,,, 795.36 ,
25347303,"LEUPROLIDE (LUPRON) 6MO, 45MG KIT",,636,,J9217,," 21,622.20 ",
25368303,LEUPROLIDE ACE (LUPRON ) 4MO 30MG,,636,,J1950,," 10,333.40 ",
25334603,LEUPROLIDE ACE (LUPRON) 3MO 22.5MG,,636,,J9217,," 10,121.10 ",
25051224,LEVALBUTEROL (XOPENEX) 0.63MG VL,,250,,,, 32.10 ,
25051324,LEVALBUTEROL (XOPENEX) 1.25MG VL,,250,,,, 2.40 ,
25000028,LEVALBUTEROL (XOPINEX) INHALER 15 GM,,250,,,, 72.00 ,
25051124,LEVALBUTEROL HCL(XOPENEX) 0.31MG/3ML,,250,,,, 32.10 ,
25024116,"LEVETIRACETAM (KEPPRA) 100MG/ML ORAL, 16",,250,,,, 120.00 ,
25011216,"LEVETIRACETAM (KEPPRA) 250MG, TAB",,250,,,, 0.58 ,
25040005,LEVETIRACETAM (KEPPRA) 500MG IV,,250,,,, 65.40 ,
25011316,"LEVETIRACETAM (KEPPRA) 500MG, TAB",,250,,,, 19.10 ,
25006801,LEVOFLOX (LEVAQUIN) 500MG IV BAG,,636,,J1956,, 75.20 ,
25152106,LEVOFLOXACIN (LEVAQUIN) 250MG 6-PACK,,250,,,, 270.00 ,
25152050,LEVOFLOXACIN (LEVAQUIN) 250MG TAB,,250,,,, 0.44 ,
25010200,"LEVOLEUCOVORIN (FUSILEV) 200MG, VIAL",,636,,J0641,," 3,823.50 ",
25064907,LEVOTHYROXINE (SYNTHROID) 100MCG VL,,250,,,, 210.00 ,
25088010,LEVOTHYROXINE (SYNTHROID) 200MCG VL,,250,,,, 164.80 ,
25180301,LEVOTHYROXINE (SYNTHROID) 50MCG TB,,250,,,, 2.20 ,
25518213,LEVOTHYROXINE (SYNTHROID) 75MCG TAB,,250,,,, 0.89 ,
25659413,LEVOTHYROXINE (SYNTHROID) 88MCG TAB,,250,,,, 2.14 ,
25317802,LIDO/EPI (XYLOCAINE/EPI 1%) 20ML VL,,250,,,, 33.00 ,
25318201,LIDO/EPI (XYLOCAINE/EPI 2%) 20ML VL,,250,,,, 33.20 ,
25000017,LIDO/EPI/TETRI(L.E.T. SOL) KIT,,250,,,, 142.50 ,
25013701,LIDOCAINE (XYLOCAINE 0.5%) 100ML,,250,,,, 46.33 ,
25427601,LIDOCAINE (XYLOCAINE 1%) 200MG VIAL,,250,,,, 39.80 ,
25427701,LIDOCAINE (XYLOCAINE 2%) 400MG VL,,250,,,, 31.00 ,
25132305,LIDOCAINE (XYLO-CARDIAC) 100MG SYR,,250,,,, 34.20 ,
25793132,"LIDOCAINE 0.4% D5W, 500ml, IV",,250,,,, 39.20 ,
25301500,LIDOCAINE 2%(UROJET) 200MG GEL,,250,,,, 34.20 ,
25068706,LIDOCAINE 5% (LIDODERM) 700MG PATCH,,250,,,, 17.33 ,
25021003,LIDOCAINE HCL(XYLOCAINE-MPF)1% 10MG/ML,,250,,,, 39.80 ,
25151501,LIDOCAINE/PRILOCAINE (EMLA) 5GM CRM,,250,,,, 12.06 ,
25016505,"LIDOCAINE-MPF (XYLOCAINE-MPF) 2%, 5ML",,250,,,, 29.40 ,
25099633,"LIDOCAINE-VISCOUS (XYLOC) 2%, 100ml",,250,,,, 22.00 ,
25120330,LINACLOTIDE (LINZESS) 72MCG CAP,,250,,,, 25.80 ,
25014030,LINAGLIPTIN (TRADJENTA) 5MG TAB,,250,,,, 22.04 ,
25055501,"LINCOCIN 300mg/ml, 2ml, IM/IV",,250,,,, 52.42 ,
25055502,LINCOMYCIN (LINCOCIN) 3000MG VIAL,,250,,,, 172.90 ,
25022201,LIOTHYRONINE (CYTOMEL) 25MCG TAB,,250,,,, 1.26 ,
25022001,LIOTHYRONINE (CYTOMEL) 5MCG TAB,,250,,,, 1.28 ,
25051903,"LIPID EMULSIONS (LYPOSYN) 10%, 500ML, IV",,250,,,, 91.99 ,
25375960,LISINOPRIL (PRINIVIL) 10MG TAB,,250,,,, 0.25 ,
25207301,LISINOPRIL (PRINIVIL) 5MG TAB,,250,,,, 0.25 ,
25375966,"LISINOPRIL (ZESTORIL) 10MG, 6-PACK",,250,,,, 2.00 ,
25252725,LITHIUM (ESKALITH) 300MG CAP,,250,,,, 0.25 ,
25002125,LITHIUM ER (LITHOBID) 300MG,,250,,,, 0.50 ,
25000016,LO/DI/ME/HA(AT/BE/RE/HA)60ML SYR,,250,,,, 142.50 ,
25108211,LOPERAMIDE (IMMODIUM-AD) 2MG TAB,,250,,,, 0.40 ,
25607030,LORATADINE (CLARATIN) 10MG TAB,,250,,,, 0.25 ,
25150060,LORAZEPAM (ATIVAN) 0.5MG TAB,,250,,,, 0.40 ,
25105706,LORAZEPAM (ATIVAN) 1MG TAB,,250,,,, 0.25 ,
25024105,"LORAZEPAM (ATIVAN) 1MG, 6 PACK",,250,,,, 2.00 ,
25990050,"LORAZEPAM (ATIVAN) 1MG/ML, 60 ML",,250,,,, 38.00 ,
25198530,LORAZEPAM (ATIVAN) 2MG SYRINGE,,250,,,, 28.40 ,
25077001,"LORAZEPAM (ATIVAN) 2MG/ML ORAL CONC,30ML",,250,,,, 60.08 ,
25150006,LORAZEPAM (ATIVAN)0.5MG 6-PACK,,250,,,, 2.40 ,
25095154,LOSARTAN (COZAAR) 25MG,,250,,,, 0.18 ,
25095258,LOSARTAN (COZAAR) 50MG TAB,,250,,,, 0.24 ,
25095256,"LOSARTAN (COZAAR) 50MG, 6-PACK",,250,,,, 2.40 ,
25071731,LOSARTAN/HCTZ (HYZAAR) 50/12.5MG TAB,,250,,,, 0.31 ,
25654091,LOVASTATIN (MEVACOR) 20MG TAB,,250,,,, 0.25 ,
25024010,LUBIPROSTONE (AMITIZA) 24MG GEL CAP,,250,,,, 6.17 ,
25366301,"LUPRON DEPOT 11.25mg, KIT",,250,,,," 4,442.81 ",
25018432,M.V.I. ADULT 10ML VIAL,,250,,,, 99.50 ,
25123457,MAALOX SWIRL 90ML,,250,,,, 2.50 ,
25791152,MAGNESIUM (SLO-MAG) 65GM TAB,,250,,,, 0.25 ,
25067510,MAGNESIUM CITRATE ORAL SOLN.,,250,,,, 3.50 ,
25060840,MAGNESIUM HYD (MILK OF MAG) 16 OZ LIQUID,,250,,,, 2.60 ,
25002212,MAGNESIUM OXIDE (MAG OX) 400MG TAB,,250,,,, 0.02 ,
25261025,MAGNESIUM SULFATE 10GM VIAL,,250,,,, 49.50 ,
25002425,"MANNITOL 25%, 250mg/ml, 50ml, IV",,250,,,, 12.00 ,
25005420,"MAXIPIME 1gm, (ADV.), IV",,250,,,, 98.80 ,
25137566,MECLIZINE (ANTIVERT) 25MG 6-PACK,,250,,,, 2.00 ,
25137501,MECLIZINE (ANTIVERT) 25MG TAB,,250,,,, 0.10 ,
25374001,MEDROXYPROGEST (PROVERA) 2.5MG TAB,,250,,,, 0.25 ,
25062601,MEDROXYPROGESTERONE(DEPOPROVERA) 400MG,,250,,,, 345.60 ,
25028901,MEGESTROL (MEGACE) 20MG TAB,,250,,,, 0.29 ,
25060702,"MEGESTROL (MEGACE) 40MG, TAB",,250,,,, 0.92 ,
25354258,"MEGESTROL (MEGACE) 40MG/ML, 240 LIQUID",,250,,,, 76.13 ,
25001609,MELATONIN 3MG TAB,,250,,,, 0.25 ,
25061500,MELATONIN 5MG TAB,,250,,,, 0.25 ,
25005001,MELOXICAM (MOBIC) 7.5MG 6-PK,,250,,,, 2.00 ,
25723401,MELOXICAM (MOBIC) 7.5MG TAB,,250,,,, 0.25 ,
25321060,MEMANTINE (NAMENDA) 10MG TAB,,250,,,, 5.62 ,
25340733,"MEMANTINE (NAMENDA) XR 7MG, CAP",,250,,,, 18.24 ,
25048901,"MEMOMUNE-A/C/Y/W-135, IM",,250,,,, 228.63 ,
