Charge Code,Charge Description,CPT/HCPCS Code," Inpatient 
Price "," Outpatient 
Price "
270000128,HC SPLINT MATERIAL-LG,A9999, $152.00 , $152.00 
822000001,HC PEDIATRIC DIALYSIS VALUE KIT,A9999," $1,070.90 "," $1,070.90 "
272000122,HC GASTRO 14 FR TUBE,B4087, $419.00 , $419.00 
272000163,HC GASTRO 18 FR TUBE,B4087, $419.00 , $419.00 
278000311,HC GASTRIC TUBE,B4087, $491.00 , $491.00 
278000313,HC PEG/JEJ BUTTON,B4087, $491.00 , $491.00 
272000157,HC GASTRO FR TUBE 12,B4088, $419.00 , $419.00 
272000161,HC GASTRO FR TUBE 16,B4088, $419.00 , $419.00 
272000174,HC GASTRO FR TUBE 20,B4088, $419.00 , $419.00 
272000500,HC GASTRO FR TUBE 14,B4088, $419.00 , $419.00 
272000015,HC BRACHYTX NEEDLE,C1715, $173.00 , $173.00 
278000006,"HC BRACHYTX, NON-STR,HDR IR-192",C1717, $813.00 , $813.00 
278000398,HC EV3 PTA EVERCROSS,C1725," $1,196.00 "," $1,196.00 "
278000385,HC BARD CONQUEST,C1725," $1,223.00 "," $1,223.00 "
272000150,HC AB ANGIOPLASTY BALLOON LE,C1725," $1,928.00 "," $1,928.00 "
278000393,HC BARD ATLAS 12-14MM,C1725," $2,428.00 "," $2,428.00 "
272000159,HC BARRX SIZING BALLOON,C1726," $2,801.00 "," $2,801.00 "
272000019,"HC CATH, BRACHYTX SEED ADM",C1728, $209.00 , $209.00 
278000413,"HC PLEURAL DRAIN CATH,INDWEL",C1729, $669.00 , $574.00 
278000429,HC TWIN TESIO CATHETER 10F,C1750," $2,536.00 "," $2,536.00 "
278000390,HC CL PALINDROME,C1750," $2,717.00 "," $2,717.00 "
278000008,HC CL PALINDROME SAP,C1750," $3,498.00 "," $3,498.00 "
278000420,HC CL PALINDROME RT 45/55,C1750," $3,890.00 "," $3,890.00 "
278000391,HC DX DIAGNOSTIC CATHETHER,C1751, $266.00 , $266.00 
278000068,HC CL GROPICC4FSL,C1751, $849.00 , $849.00 
272000022,"HC CATH,HEMODIALYSIS,SHORT-TERM",C1752," $1,303.00 "," $1,303.00 "
272000154,HC TH TERROTOLA DRIVE,C1757, $871.00 , $871.00 
272000149,HC TH AVXOTW CATH,C1757," $2,957.00 "," $2,957.00 "
272000092,HC TH TERROTOLA PTD,C1757," $3,384.00 "," $3,384.00 "
272000024,"HC CATH, THROMBECTOMY/EMBOLECT",C1757," $3,784.00 "," $3,784.00 "
272000151,HC BARRX ABLATION CATH,C1758," $5,819.50 "," $5,819.50 "
278000388,HC GU GUIDE WIRE .035 STD,C1769, $250.00 , $250.00 
278000092,"HC GUIDEWIRE, ANGIO 108",C1769, $609.00 , $609.00 
272000028,HC GD WIRE,C1769, $633.00 , $633.00 
278000402,"HC GUIDEWIRE, ANGIO 109",C1769," $1,007.00 "," $1,007.00 "
278000019,"HC PORT, INDWELLING, IMP",C1788," $3,650.00 "," $3,650.00 "
278000437,HC SMART PORT CT W/VORTEX SL,C1788," $3,724.00 "," $3,724.00 "
278000424,HC VORTEX LP PORT DUAL 11.4,C1788," $3,973.00 "," $3,973.00 "
278000395,HC STENT BILIARY PLASTIC,C1874," $2,232.00 "," $2,232.00 "
278000440,HC ST PROT?G? BIGS 9-14MM,C1874," $5,372.00 "," $5,372.00 "
278000421,HC ST VIABAHN 5CM,C1874," $8,777.00 "," $8,777.00 "
278000403,HC ST VIABAHN 5CM W/HEP,C1874," $10,088.00 "," $10,088.00 "
278000431,HC ST VIABAHN 10CM,C1874," $10,525.00 "," $10,525.00 "
278000415,HC ST FLAIR FLAIR 8X50MM,C1874," $10,977.00 "," $10,977.00 "
278000025,HC ST VIABAHN 10CM W/HEP,C1874," $11,779.00 "," $11,779.00 "
278000438,HC ST VIABAHN 15CM W/HEP,C1874," $13,746.00 "," $13,746.00 "
278000411,HC WALLSTENT DUODENAL 22X120,C1876," $9,823.00 "," $9,823.00 "
278000028,HC MATRL FOR VOCAL CORD,C1878," $1,962.00 "," $1,962.00 "
272000032,"HC CATH, ABLATION",C1886," $9,807.00 "," $9,807.00 "
272000034,HC ENDOVAS NON-CARD ABL CATH,C1888," $3,606.00 "," $3,606.00 "
272000043,"HC INTRODUCER, 148",C1894, $337.00 , $337.00 
278000100,"HC INTRODUCER, 150",C1894, $631.00 , $631.00 
278000470,HC AXIUM 50CM TRIAL LEAD KIT,C1897," $6,016.50 "," $6,016.50 "
278000443,HC STENT COLONIC ENTERAL,C2625," $5,730.00 "," $5,730.00 "
278000399,HC STENT BILIARY METAL,C2625," $6,017.00 "," $6,017.00 "
278000409,HC STENT ESOPHAGEAL,C2625," $6,872.00 "," $6,872.00 "
278000383,HC STRANDED IODINE-125,C2638, $276.00 , $276.00 
278000397,HC NON-STRANDED IODINE-125,C2639, $179.00 , $179.00 
761001060,HC LOW COST SKIN SUB APP TRNK ARM LEG UP TO 100 SQ,C5271," $2,147.22 "," $2,147.22 "
512000001,HC TOPICAL FLUOR W/O PROPHY CHI,D1206, $29.84 , $29.84 
270000020,HC CANE ADJUST/FIXED WITH TIP,E0100, $185.00 , $185.00 
270000056,"HC CANE, STANDARD",E0100, $185.00 , $185.00 
270000058,HC CRUTCH UNDERARM PAIR NO WOOD,E0114, $205.00 , $205.00 
290000003,HC CRUTCH UNDERARM EACH NO WOOD,E0116, $78.12 , $78.12 
270000184,"HC ATT ARM SUPPRT, FOAM",E0190, $94.00 , $94.00 
270000164,HC BDY FOAM WEDGE/BED,E0190, $666.00 , $666.00 
270000024,HC ABDUCTION PILLOW,E0190," $1,635.00 "," $1,635.00 "
274000311,"HC HEEL/ELBOW PAD, EACH",E0191, $30.00 , $30.00 
274000020,HC PROTECTOR HEEL OR ELBOW,E0191, $190.00 , $190.00 
270000165,HC SLIDING BRD 24 INCHES,E0705, $154.00 , $154.00 
270000025,HC SLIDING BRD SL 24 INCHES,E0705, $286.00 , $286.00 
270000195,HC XFER BRD SLOT 24/30,E0705, $303.00 , $303.00 
270000168,HC XFER BRD XL CUST DISC,E0705, $413.00 , $413.00 
270000200,HC XFER BRD HD BARIATRIC,E0705, $413.00 , $413.00 
274000021,HC TRACT EQUIP CERVICAL TRACT,E0860, $491.00 , $491.00 
270000027,"HC BOOT, PERI-OP",E1399, $393.00 , $393.00 
270000029,HC WC CUSHION 2<22,E2601, $749.00 , $749.00 
270000170,HC WC CUSHION 3<22,E2601," $1,266.00 "," $1,266.00 "
270000171,HC WC CUSHION 4<22,E2601," $1,364.00 "," $1,364.00 "
270000030,"HC WC CUSHION 3"" 22>",E2602," $1,242.00 "," $1,242.00 "
274000598,HC POSITIONING WHEELCHAIR SACRAL PAD,E2613, $180.50 , $180.50 
421000001,"HC HHCP-SERV OF PT,EA 15 MIN",G0151, $100.91 , $100.91 
431000001,"HC HHCP-SERV OF OT,EA 15 MIN",G0152, $80.29 , $80.29 
441000001,"HC HHCP-SVS OF S/L PATH,EA 15MN",G0153, $87.89 , $87.89 
561000001,"HC HHCP-SVS OF CSW,EA 15 MIN",G0155, $168.72 , $168.72 
571000001,"HC HHCP-SVS OF AIDE,EA 15 MIN",G0156, $81.38 , $81.38 
420000064,HC HHC PT MAINT EA 15 MIN,G0159, $100.45 , $100.45 
440000023,HC HHC SLP EA 15 MIN,G0161, $86.26 , $86.26 
550000002,"HC HHC RN E&M PLAN SVS, 15 MIN",G0162, $168.72 , $168.72 
401000004,"HC DIAG MAMMO DIGITAL, BILAT",G0204, $720.79 , $713.39 
401000005,HC DIAG MAMMO DIGITAL LT,G0206, $544.88 , $594.04 
404000011,HC PET NOT OTHERWISE SPECIFIED,G0235," $4,990.46 "," $4,990.46 "
401000017,HC TOMOSYNTHESIS MAMMO SCREEN,G0279, $185.54 , $185.54 
350000021,HC LOW DOSE CT LUNG SCREENING,G0297," $3,372.67 "," $2,872.54 "
551000005,HC HHS/HOSPICE OF RN EA 15 MIN,G0299, $148.10 , $148.10 
761001220,HC BONE MARROW ASPIRATE & BIOPSY,G0364," $4,007.94 "," $4,007.94 "
681000003,HC TRAUMA OP SERVICE PH,G0390," $13,547.03 "," $13,547.03 "
681000002,HC TRAUMA TRSFR SERVICE PH,G0390," $19,502.49 "," $19,502.49 "
681000004,HC TRAUMA RESCUS SERVICE PH,G0390," $19,502.49 "," $19,502.49 "
681000005,HC TRAUMA ADM SERVICE PH,G0390," $19,502.49 "," $19,502.49 "
314000001,"HC PROSTATE BIOPSY, ANY MTHD",G0416," $1,363.18 ", $987.35 
948000001,HC PULM REHAB W EXER,G0424, $322.25 , $322.25 
550000005,HC LPN CARE EA 15 MIN HH/HOSPICE,G0494, $168.72 , $168.72 
550000001,"HC RN CARE TRAIN/EDU, EA 15 MIN HH",G0495, $136.17 , $136.17 
250000068,HC NITRIC OXIDE-HOURLY,J3490, $495.88 , $495.88 
636000541,HC LILLETA 52MG LEVONORGESTREL IU 3 YR,J7297, $568.50 , $568.50 
250000073,HC INTRAUT COPPER CONTRACEPTIVE,J7300, $602.00 , $602.00 
636000543,HC PARAGARD T380A INTRAUT COPPER CONTRACEPTIVE,J7300," $1,676.50 "," $1,676.50 "
636000542,HC NEXPLANON 68MG ETONOGESTREL IMPLANT SYSTEM,J7307," $2,712.00 "," $2,712.00 "
294000010,"HC METHACHOLINE CHLORIDE, NEB",J7674," $1,189.72 "," $1,198.93 "
274000279,HC CERV FLEXIBLE NON-ADJUSTABLE,L0120, $96.00 , $96.00 
274000027,HC CERV FLEXIBLE NON-ADJUSTABLE,L0120, $699.00 , $699.00 
274000357,HC CERV COLLAR OCC/MAN,L0160, $554.00 , $554.00 
274000031,HC CERV COL THERMPLAS FOAM 2 PI,L0172," $1,650.00 "," $1,650.00 "
274000034,HC CERV COLLAR SUPP ADJ CERV BA,L0190," $1,205.00 "," $1,205.00 "
274000035,HC CERV COL SUPP ADJ BAR & THOR,L0200," $2,206.00 "," $2,206.00 "
274000556,HC TLSO TRNK SJ-T9 CFIT,L0454," $1,430.50 "," $1,430.50 "
274000452,HC TLSO 3 PIECE OTS,L0462," $2,607.50 "," $2,607.50 "
274000038,HC TLSO 4MOD SACRO-SCAP PRE,L0464," $4,171.00 "," $4,171.00 "
274000560,HC TLSO RIG FRAM PELVIC CFIT,L0468," $1,177.00 "," $1,177.00 "
274000041,HC TLSO RIGID FRAME HYPEREX PRE,L0472, $987.00 , $987.00 
274000358,HC TLSO TRI CON 1PC CUST,L0482," $6,195.00 "," $6,195.00 "
274000562,HC TLSO SINGLE OPEN W/O LINER CFAB,L0484," $1,929.50 "," $1,929.50 "
274000043,HC TLSO RIGIDLINED CUST FAB TWO,L0486," $7,877.00 "," $7,877.00 "
274000045,HC SIO FLEX PELVACRAL PREFAB,L0621, $457.00 , $457.00 
274000049,HC LO FLEXIBL L1-BELOW L5 PRE,L0625, $938.00 , $938.00 
274000461,HC LO SAG RIG PNL STAYS PRE CST,L0626, $913.00 , $913.00 
274000051,HC LO SAGITT RIGID PANEL PREFAB,L0627," $1,499.00 "," $1,499.00 "
274000052,HC LO FLEX W/O RIGID STAYS PRE,L0628, $938.00 , $938.00 
274000061,HC LSO SAG-CORONAL PANEL PREFAB,L0637," $4,421.00 "," $4,421.00 "
274000382,HC LSO RIG CUSTOM SAG A-P,L0638," $4,819.00 "," $4,819.00 "
274000064,HC LSO S/C SHELL/PANEL CUSTOM,L0640," $3,826.00 "," $3,826.00 "
274000602,HC LO OTS SAGGITAL CONTROL,L0642," $1,497.50 "," $1,497.50 "
274000454,HC LSO SAG-COR RIGID A&P OTS,L0650," $1,973.50 "," $1,973.50 "
274000572,"HC LSO, RIGID SHELL(S) OVERLAP, OTS",L0651," $2,049.00 "," $2,049.00 "
274000321,HC CTLSO APL CON MINERVA,L0710," $8,747.00 "," $8,747.00 "
274000066,HC HALO CERVICAL INTO JCKT VEST,L0810," $12,798.00 "," $12,798.00 "
274000347,HC A/O HALO MRI RINGS PINS,L0859," $4,093.00 "," $4,093.00 "
274000574,HC HALO REPL LINER/INTERFACE,L0861," $2,272.50 "," $2,272.50 "
274000075,HC PROTECTIVE BODY SOCK EA,L0984, $357.00 , $357.00 
274000487,HC REPLACEMENT LINERS FOR COLLAR OTS,L0999, $266.00 , $266.00 
274000081,HC LUMBAR OR LUMBAR RIB PAD,L1040, $327.00 , $327.00 
274000083,HC THORACIC PAD,L1060, $400.00 , $400.00 
274000085,HC OUTRIGGER,L1080, $191.00 , $191.00 
274000091,HC LATERAL THORACIC EXTENSION,L1210," $1,097.00 "," $1,097.00 "
274000094,HC LUMBAR DEROTATION PAD,L1240, $325.00 , $325.00 
274000099,HC LATERAL TROCHANTERIC PAD,L1290, $329.00 , $329.00 
274000100,HC BODY JACKET MOLD TO PATIENT,L1300," $6,996.00 "," $6,996.00 "
274000332,HC PAVLICK BRACE,L1620, $264.00 , $264.00 
274000102,HC ABDUCT HIP FLEX PAVLIK HARNE,L1620," $1,728.00 "," $1,728.00 "
274000495,HC POST-OP HIP ABDUCT CUSTOM FA,L1685," $3,973.00 "," $3,973.00 "
274000106,HC HO POST-OP HIP ABDUCTION,L1686," $3,820.00 "," $3,820.00 "
274000296,HC KO ELASTIC W/JOINTS,L1810," $1,136.00 "," $1,136.00 "
274000418,HC KO ELAS W/JNTS PRE OTS,L1812, $940.00 , $940.00 
274000108,HC KO ELAS W/ CONDYLE PADS & JO,L1820," $1,256.00 "," $1,256.00 "
274000270,HC KNEE IMMOBILIZER,L1830, $355.00 , $355.00 
274000109,HC KO IMMOBILIZER CANVAS LONGIT,L1830," $2,405.00 "," $2,405.00 "
274000309,HC BLEDSO KNEE BRACE,L1832, $725.00 , $725.00 
274000110,HC KO ADJ JNT POS RIGID SUPPORT,L1832," $2,280.00 "," $2,280.00 "
274000419,HC KO ADJ JNT POS F PRE OTS,L1833," $3,784.00 "," $3,784.00 "
274000500,HC KO DEROT ANT CRUCIATE CUSTOM,L1840," $3,725.00 "," $3,725.00 "
274000464,HC KO SINGLE UPRIGHT PRE CST,L1843," $3,973.50 "," $3,973.50 "
274000282,HC BLEDSOE KNEE BRACE,L1845, $987.00 , $987.00 
274000112,HC KO W/ ADJ FLEX/EXT ROTAT CUS,L1845," $2,863.00 "," $2,863.00 "
274000298,HC KO PLAS DBL UPR JNTS,L1846," $4,997.00 "," $4,997.00 "
274000447,HC KO SINGLE UPRIGHT PRE OTS,L1851," $3,725.00 "," $3,725.00 "
274000457,HC DOUBLE UPRIGHT FXNL KNEE BRACE OTS,L1852," $3,054.50 "," $3,054.50 "
274000115,HC AFO ANKLE GAUNTLET,L1902, $321.00 , $321.00 
274000504,HC AFO MULTILIG ANK SUP PRE OTS,L1906, $730.50 , $730.50 
274000272,HC CAM WALKER,L1906," $1,919.00 "," $1,919.00 "
274000118,HC AFO SUPRAMALLEOLAR CUSTOM,L1907," $2,056.00 "," $2,056.00 "
274000119,HC AFO PLASTIC,L1930," $1,651.00 "," $1,651.00 "
274000465,HC AFO RIG ANT TIB PREFAB TCF/=,L1932," $5,847.00 "," $5,847.00 "
274000120,HC AFO MOLDED TO PATIENT PLASTI,L1940, $796.00 , $796.00 
274000420,HC AFO MP RIG ANT TIP,L1945," $5,730.00 "," $5,730.00 "
274000421,HC AFO SPIRAL MTPM PLAS,L1950," $4,809.00 "," $4,809.00 "
274000121,HC AFO POS SOLID ANK PLASTIC MO,L1960," $2,321.00 "," $2,321.00 "
274000122,HC AFO C-PLAS W/JOINT MD,L1970," $2,707.00 "," $2,707.00 "
274000124,HC AFO DOUB SOLID STIRRUP CALF,L1990," $1,476.00 "," $1,476.00 "
274000360,HC KAFO DBL UP C-FAB,L2020," $2,570.00 "," $2,570.00 "
274000449,HC KAFO BASE CODE CFAB,L2030," $3,047.00 "," $3,047.00 "
274000512,HC KAFO PLA SIN UP W/WO K/A CUS,L2034," $2,876.00 "," $2,876.00 "
274000129,HC AFO TIBIAL FRACTURE RIGID,L2116, $90.00 , $90.00 
274000132,HC LTD ANKLE MOTION EA JNT,L2200, $603.00 , $603.00 
274000133,HC DORSIFLEXION ASSIST EA JOI,L2210, $533.00 , $533.00 
274000134,HC DORSI & PLANTAR FLEX ASS/RES,L2220, $655.00 , $655.00 
274000424,"HC ROCKER BOTTOM, CONTACT AFO",L2232, $842.00 , $842.00 
274000337,HC FT PLATE MTPM STIRRUP,L2250, $884.00 , $884.00 
274000349,HC LT A/O PLAS MOD LOW EXT,L2275, $548.00 , $548.00 
274000582,HC MOLDED INNER BOOT,L2280, $987.00 , $987.00 
274000141,HC PRE-TIBIAL SHELL MOLDED TO P,L2340, $884.00 , $884.00 
274000142,HC EXTENDED STEEL SHANK,L2360, $412.00 , $412.00 
274000470,HC OFFSET KNEE JOINT EACH,L2390," $1,490.00 "," $1,490.00 "
274000578,HC SUSPENSION SLEEVE LOWER EXT,L2397, $682.00 , $682.00 
274000333,"HC DROP LOCK, EA JOINT",L2405, $882.00 , $882.00 
274000339,"HC ADD BAIL/CABLE, EA JT",L2415," $1,023.00 "," $1,023.00 "
274000472,HC KNEE DISC/DIAL LOCK/ADJ FLEX,L2425," $1,489.50 "," $1,489.50 "
274000450,HC THIGH LACER CFAB,L2540," $1,333.50 "," $1,333.50 "
274000544,HC HIP JOINT ADJUSTABLE FLEXION,L2622, $987.00 , $987.00 
274000153,HC HIP ADJ FLEX EXT ABDUCT CONT,L2624," $1,545.00 "," $1,545.00 "
274000155,HC PELVIC CONTROL BAND & BELT B,L2640, $866.00 , $866.00 
274000156,HC CARBON GRAPHITE LAMINATION,L2755, $284.00 , $284.00 
274000322,HC LT N-CORROSIVE FINISH,L2780, $315.00 , $315.00 
274000473,HC DROP LOCK RETAINER EACH,L2785, $276.00 , $276.00 
274000474,HC KNEE CAP MEDIAL OR LATERAL P,L2800, $625.50 , $625.50 
274000159,HC SOFT INTERFACE BELOW KNEE SE,L2820, $608.00 , $608.00 
274000160,HC SOFT INTERFACE ABOVE KNEE SE,L2830, $770.00 , $770.00 
274000161,HC LWR XTRMTY ORTHOSIS NOS,L2999, $918.00 , $918.00 
274000165,HC FOOT LONGITUDINAL ARCH SUPPO,L3010," $1,043.00 "," $1,043.00 "
274000516,HC FOOT LONGITUD/METATARSAL SUP,L3020," $1,304.00 "," $1,304.00 "
274000328,HC METATARSAL PADS,L3080, $14.00 , $14.00 
274000600,HC HALLUS-VALGUS NT DYN PRE OTS,L3100, $201.50 , $201.50 
274000280,HC PLATFORM SHOE,L3230, $329.00 , $329.00 
274000173,HC CUSTOM SHOES DEPTH INLAY,L3230," $2,420.00 "," $2,420.00 "
274000306,HC POST-OP/DH DIAB SHOE,L3260, $90.00 , $90.00 
274000175,HC AMBULATORY SURGICAL BOOT EAC,L3260, $525.00 , $525.00 
274000177,HC SHOE LIFT ELEV HEEL/SOLE NEO,L3310, $326.00 , $326.00 
274000179,HC SHOE LIFTS TAPERED TO ONE-HA,L3332, $252.00 , $252.00 
274000180,HC SHOE LIFTS ELEVATION HEEL /I,L3334, $14.00 , $14.00 
274000181,HC SHOE HEEL WEDGE,L3350, $26.00 , $26.00 
274000533,"HC SHOE SOLE  WEDGE, OUTSIDE SOLE",L3360, $324.50 , $324.50 
274000537,"HC FULL SOLE AND HEEL WEDGE, BETWEEN SOLE",L3420, $614.00 , $614.00 
274000340,HC HEEL HAPAD,L3485, $18.00 , $18.00 
274000188,HC SHLDER FIG 8 ABDUCT RESTRAIN,L3650, $740.00 , $740.00 
274000476,HC SO ACRO/CLAV CAN WEB PRE OTS,L3670, $987.00 , $987.00 
274000318,HC SHOULDER IMMOBIL.,L3671, $115.00 , $115.00 
274000396,"HC SLING, ACCROM-CLAV",L3671, $154.00 , $154.00 
274000586,HC EO W/O JOINTS CFAB INCL FIT&ADJ,L3702, $762.00 , $762.00 
274000334,HC EO FUNC ELBOW JT FX OR,L3720," $1,972.00 "," $1,972.00 "
274000195,HC CUFFS ADJ LOCK W/ ACTIVE CON,L3760, $983.00 , $983.00 
274000478,HC EO RIGID W/O JOINTS PRE OTS,L3762, $423.00 , $423.00 
274000459,HC EO RIGID W/O JOINTS PRE OTS,L3762, $532.50 , $532.50 
274000460,HC (757) WHFO W/O JOINTS PRE CST,L3807, $532.50 , $532.50 
274000198,"HC WHFO,NO JNT, PREFABRICATED",L3807, $651.00 , $651.00 
274000199,"HC WHFO, RIGID W/O JNTS",L3808, $147.00 , $147.00 
274000368,HC WHFO W/O JNTS CUSTOM,L3808, $746.00 , $746.00 
274000434,HC WHFO W/O JNTS OTS,L3809," $1,487.00 "," $1,487.00 "
274000201,HC WHO W/O JNTS CF,L3906," $2,366.00 "," $2,366.00 "
274000369,HC WRIST SPLINT,L3908, $86.00 , $86.00 
274000301,HC FREEDOM WRIST SPLNT,L3908, $90.00 , $90.00 
274000315,"HC ORTH-WRST FORARM 8""",L3908, $110.00 , $110.00 
270000090,HC ORTH-WRST FORARM 8,L3908, $116.00 , $116.00 
274000202,HC WRIST COCK-UP NON-MOLDED,L3908, $747.00 , $747.00 
274000479,HC WHO COCK-UP NONMOLDE PRE OTS,L3908, $792.50 , $792.50 
270000086,HC FLEXION GLOVE,L3912, $84.00 , $84.00 
274000203,HC HFO W/O JNTS CF,L3913, $174.00 , $174.00 
274000609,HC ULNAR  DEVIATION SPLINT,L3923, $196.00 , $196.00 
274000608,"HC FRAP STRAP, HFO WITHOUT JOINTS PRE CST",L3923, $256.00 , $256.00 
274000398,"HC PFSPLNT, H PIP/DIP",L3925, $172.00 , $172.00 
274000610,"HC OVAL 8, FO PIP DIP NO JT SPR PRE OTS",L3927, $299.00 , $299.00 
274000353,HC SEWHO AIRPLANE PREFAB,L3960," $3,417.00 "," $3,417.00 "
274000319,HC SARMIENTO/HUMERAL BRACE,L3980, $359.00 , $359.00 
274000209,HC UPP EXT FX ORTHOSIS HUMERAL,L3980, $953.00 , $953.00 
274000458,HC UPPER EXT FX ORTHOSIS RAD/UL,L3982," $1,055.00 "," $1,055.00 "
274000590,HC TENNIS ELBOW SPLINT,L3999, $225.00 , $225.00 
274000313,HC REPLC STRAP ANY ORTHOSIS,L4002, $34.00 , $34.00 
274000310,HC STIRRUP ANKLE BRACE,L4350, $116.00 , $116.00 
274000278,HC ANKLE BRACE,L4350, $161.00 , $161.00 
274000314,HC PTTD/ARLFT ANKSUPPORT,L4350, $200.00 , $200.00 
274000226,HC ANKLE CONTROL ORTHOSI PREFAB,L4350, $776.00 , $776.00 
274000303,HC PNEUMAT WALKING BOOT PRE CST,L4360, $446.00 , $446.00 
274000227,HC PNEUMATI WALKING BOOT PREFAB,L4360," $1,006.00 "," $1,006.00 "
274000481,HC PNEUMA/VAC WALK BOOT PRE OTS,L4361," $2,452.00 "," $2,452.00 "
274000228,HC NON-PNEUM WALK BOOT PREFAB,L4386, $538.00 , $538.00 
274000415,"HC CAM BOOT, DIAB/ACHILLES",L4386, $751.00 , $751.00 
274000508,"HC CAM BOOT, NON -PNEUM OTS",L4387, $625.50 , $625.50 
274000482,HC NON-PNEUM WALK BOOT PRE OTS,L4387," $1,342.00 "," $1,342.00 "
274000599,HC REPLACE AFO SOFT INTERFACE,L4392, $376.00 , $376.00 
274000455,HC NIGHT SPLINT CUSTOM FIT,L4396, $423.00 , $423.00 
274000230,HC STATIC AFO,L4396," $2,560.00 "," $2,560.00 "
274000304,HC PF NIGHT/YOO SPLINT,L4397, $407.00 , $407.00 
274000456,HC NIGHT SPLINT OTS,L4397, $423.00 , $423.00 
274000483,HC STATIC OR DYNAMI AFO PRE OTS,L4397," $1,417.00 "," $1,417.00 "
274000231,HC FOOT DROP SPLINT RECUMBENT,L4398, $901.00 , $901.00 
274000232,HC SHO INSERT W ARCH TOE FILLER,L5000," $1,706.00 "," $1,706.00 "
274000233,HC POSTOP APP NON-WGT BEAR DSG,L5450," $1,364.00 "," $1,364.00 "
274000444,HC PROSTHETIC SOCK MULTI PLY BK,L8420, $123.00 , $123.00 
274000241,HC PROSTHETIC SOCK MULT PLY AK,L8430, $104.00 , $104.00 
274000451,HC BK SHRINKER,L8440, $532.50 , $532.50 
274000244,HC SHRINKER ABOVE KNEE,L8460, $412.00 , $412.00 
278000418,"HC COCHLEAR IMPLNT, EXT SPCH",L8619," $23,563.00 "," $23,563.00 "
278000416,HC ANS TR LEAD 8CON 60CM SGL,L8680," $6,017.00 "," $6,017.00 "
278000055,HC IMPLT NEUROSTIM ELCTR EA,L8680," $7,647.00 "," $7,647.00 "
270000037,HC PROSTHETIC IMPLNT NOS,L8699, $263.00 , $263.00 
270000038,HC O&P SUPPLY/ACCESSORY/SERVICE,L9900, $781.00 , $781.00 
274000413,HC BATTERY HOLSTER REPL,Q0498," $2,804.00 "," $2,804.00 "
274000401,HC 14-VOLT LI-ION BAT/4,Q0506," $9,815.00 "," $9,815.00 "
274000400,HC POWER MODULE PT CABLE VAD,Q0508," $5,476.00 "," $5,476.00 "
274000295,HC VAD DRIVELINE KIT,Q0509, $33.00 , $33.00 
274000408,HC INT BACKUP BATTERY,Q0509, $33.00 , $33.00 
274000410,"HC FOLEY CATH ANCHOR, VAD",Q0509, $53.00 , $53.00 
274000409,HC VAD DRIVELINE CASE,Q0509, $811.00 , $811.00 
250000235,HC SCULPTRA INJECTION,Q2028, $3.00 , $3.00 
636000540,"HC APLIGRAF, PER SQ CM",Q4101, $137.00 , $137.00 
636000700,HC GRAFIX PRIME PER SQ CM,Q4133," $1,089.00 "," $1,089.00 "
250000088,HC TSTOSTERONE PELLET 75 MG,S0189," $1,120.00 "," $1,120.00 "
274000266,HC CRANIAL REMOLDING ORTHOSIS,S1040," $3,198.00 "," $3,198.00 "
402000077,HC US GUIDANCE FOR MULTIFETAL PRG RED,S8055," $1,514.45 "," $1,514.45 "
271000052,HC CONFORM CK/REAL EAR MEAS,V5020, $75.00 , $75.00 
271000049,HC HA DISPENSE FEE BINAURAL,V5110, $244.00 , $244.00 
271000060,"HC HA DISPENSING FEE,MON",V5241, $227.00 , $227.00 
271000035,HC EAR MOLD/INSERT,V5264, $75.00 , $75.00 
479000003,HC HEARING SERVICE,V5299, $50.00 , $50.00 
420000079,HC PHY THER SGL PROC ONE AREA INI 30 MIN,X3904, $171.50 , $171.50 
420000081,HC PHY THER SGL PROC ONE AREA EA ADD 15 MIN,X3906, $171.50 , $171.50 
420000082,HC PHY THER HUBBARD TANK POOL EXER INI 30 M,X3916, $293.02 , $293.02 
420000083,HC PHY THER HUBB TANK POOL EXER EA ADD 15 M,X3918, $293.02 , $293.02 
420000075,HC PHY THER ANY TEST MEAS INI 30 MIN,X3920, $344.47 , $344.47 
420000077,"HC PHY THER ANY TEST MEAS EA ADD 15 MIN,PLU",X3922, $344.47 , $344.47 
420000087,"HC PT CASE CONFERENCE & RPT, INIT 30 MIN",X3926, $106.96 , $106.96 
420000088,"HC PT CASE CONF & RPT, EA ADDL 15 MIN",X3930, $14.05 , $14.05 
430000024,"HC OCC THER EVAL INT 30 MIN,PLUS REPORT",X4100, $751.91 , $751.91 
430000025,"HC OCC THER EVAL EA ADD 15 MIN,PLUS REPORT",X4102, $313.57 , $313.57 
430000033,"HC OT CASE CONF & RPT, INT 30 MIN",X4104, $106.96 , $106.96 
430000034,"HC OT CASE CONF & RPT, EA ADDL 15 MIN",X4106, $14.05 , $14.05 
430000022,HC OCC THER TREAT INI 30 MIN,X4110, $208.86 , $208.86 
430000023,HC OCC THER TREAT EA ADD 15 MIN,X4112, $208.86 , $208.86 
440000034,HC SP THER LANGUAGE EVAL,X4300," $1,051.91 "," $1,051.91 "
440000033,HC SP THERSPEECH EVALUATION,X4301, $777.95 , $777.95 
440000035,HC SPEECHLANGUAGE THER INDIVID PER HR,X4303, $696.03 , $696.03 
440000036,"HC SPEECH-LANG THER,IND, 1/2 HR",X4304, $348.02 , $348.02 
