GOOD SAMARITAN HOSPITAL,,,
CHARGE DESCRIPTION MASTER,,,
"AS OF JUNE 1, 2018",,,
,,,
,,,
Chrg Code,Chrg Desc,Chrg Amt IP,Chrg Amt OP
732604,KIT CATH PEDI VNYL 8FR  ,146.00,146.00
732607,SYSTEM KPHPK XPR 1 FX   ,"39,482.00","39,482.00"
732609,KIT GSH RT HRT NAMC     ,510.00,510.00
732613,KIT INTRAPERITONEAL HYPE,"77,247.00","77,247.00"
732618,KIT MULTI-LUMEN CVP AROW,"2,865.00","2,865.00"
732623,CATH PRICRDCTS 6FR PGTL ,"2,355.00","2,355.00"
732643,GUIDE TRJ GD NAVIGUS INT,"23,484.00","23,484.00"
732652,DEV BN BX KPH EXP 3.3MM ,"3,202.00","3,202.00"
732664,LEAD EZTRK2 4543        ,"32,587.00","32,587.00"
732666,LEAD EZTRK2 4542        ,"32,587.00","32,587.00"
732670,LEAD FNLN2 4470         ,"8,867.00","8,867.00"
732678,LEAD SLCT SCURE 383069  ,"9,830.00","9,830.00"
732683,LEAD CPSR SNSE 407452   ,"12,287.00","12,287.00"
732686,LEAD NRSTM 60CM 8CHNL   ,"30,691.00","30,691.00"
732705,MANIPULATOR RUMI 6.7    ,"1,712.00","1,712.00"
732729,MESH SURGIPRO 6INX6IN   ,"2,860.00","2,860.00"
732732,RETRACTOR METRX 22MMX3CM,"6,279.00","6,279.00"
732733,RETR ESCPC L7 OD22      ,"6,289.00","6,289.00"
732734,RETR ESCPC 8 22 DISP    ,"6,279.00","6,279.00"
732735,RETRACTOR METRX 22MMX9CM,"6,289.00","6,289.00"
732737,MICROCATH CONC MRC 1    ,"11,611.00","11,611.00"
732744,NAIL- IM L345 OD10 TIB  ,"21,282.00","21,282.00"
732745,NAIL IM HUMERAL 270X9MM ,"26,352.00","26,352.00"
732751,NAIL IM TIBIA 10MMX300MM,"23,506.00","23,506.00"
732752,NAIL- IM L315 OD8 TIB   ,"23,506.00","23,506.00"
732757,NAIL- IM L300 OD11 TIB  ,"21,282.00","21,282.00"
732763,NEEDLE BX JMSHD 17GX2.7 ,496.00,496.00
732767,NEEDLE BX CHBA 18GX15   ,319.00,319.00
732768,NEEDLE BX CHBA 20G 10   ,319.00,319.00
732769,NEEDLE BX CHBA 22GX10 4 ,319.00,319.00
732770,NEEDLE BX CHIBA 22GX15CM,307.00,307.00
732774,NEEDLE BX 18GX11 ACHV   ,"1,651.00","1,651.00"
732775,NEEDLE BX COAX 18GX15   ,"1,651.00","1,651.00"
732776,NEEDLE BX COAX 18GX20   ,"1,651.00","1,651.00"
732777,NEEDLE BX COAX 20GX15   ,"1,651.00","1,651.00"
732784,NDL BIOPSY 121410       ,"1,367.00","1,367.00"
732785,MDT NAVIGATED BIOPSY NEE,"9,561.00","9,561.00"
732786,NDL BX SFT TISS 15GX11  ,496.00,496.00
732787,NDL BX SFTTISS 18GA 20MM,529.00,529.00
732789,NEEDLE BX 2IN 18G CHIBA ,496.00,496.00
732790,NEEDLE CHBA 20X15       ,319.00,319.00
732791,NEEDLE CHBA 20X20       ,319.00,319.00
732797,NEEDLE INSERTION 4IN    ,"3,941.00","3,941.00"
732798,NEEDLE KEITH ABD 213404 ,228.00,228.00
732804,NEEDLE PRTACTH 20GX.75  ,308.00,308.00
732805,NEEDLE PWR LCK 20GA 1IN ,308.00,308.00
732811,NRV ROOT BLCK KIT X/R   ,529.00,529.00
732812,EXCLN BRNCHL NDL 21GA   ,"2,447.00","2,447.00"
732822,NEEDLE CATH SDPRT5F 10CM,595.00,595.00
732823,CATH CNTS NDL 5F 15 19  ,828.00,828.00
732830,SYSTM EMBL ONYX18 6% LIQ,"45,490.00","45,490.00"
732831,SYSTM EMBL ONYX34 8% LIQ,"45,490.00","45,490.00"
732852,DRESSING CLS PD ADHER   ,215.00,215.00
732865,PARTICLE EMB S220GH     ,"7,480.00","7,480.00"
732866,PARTICLE EMB S420GH     ,"7,480.00","7,480.00"
732869,PASSR CATH KIT 60       ,"2,808.00","2,808.00"
732878,PLW ABDCT SHLDR MED     ,"3,179.00","3,179.00"
732879,PLW SHLDR ABDCT SM      ,"4,579.00","4,579.00"
732880,PIN GUARDS .045IN GREEN ,174.00,174.00
732882,PIN PERC 6.2X100        ,"6,841.00","6,841.00"
732883,PIN FX REF PERC 150MM   ,"6,841.00","6,841.00"
732886,K-WIRE FX 3.2MM OD.062  ,"4,762.00","4,762.00"
732887,TOOL PCMKR PNCH ON LEAD ,744.00,744.00
732889,PLATE ARCH TI 12X35     ,"14,381.00","14,381.00"
732891,PLATE CBL RDY 16X187 6HL,"9,391.00","9,391.00"
732906,PLATE XTRN SM MDL       ,"14,998.00","14,998.00"
732941,PLEDGET CV SUT TFLN     ,258.00,258.00
732974,PROBE AU 10F INJ        ,"5,413.00","5,413.00"
732976,PROBE RF LAT 3.5        ,"3,463.00","3,463.00"
732984,PUMP INTRATHECAL REV KIT,"4,488.00","4,488.00"
732990,CANNULA PRFSN 70CM 22FR ,"31,005.00","31,005.00"
732994,RELOAD UNIT FOR GIA     ,"6,841.00","6,841.00"
732996,RETRACTOR ALEXIS G6313  ,"2,300.00","2,300.00"
732997,RETRCTR ALEXIS G6314    ,"2,557.00","2,557.00"
733005,RGD FRM CHAIRBACK M     ,742.00,742.00
733006,RGD FRM CHAIRBACK S     ,742.00,742.00
733007,RGD FRM CHAIRBACK XL    ,818.00,818.00
733031,STENT VASC 7MM 30MM RX  ,"35,796.00","35,796.00"
733056,SCREW BN TI L6MM OD2MM C,"3,460.00","3,460.00"
733058,SCREW BNE 316L SS L22MM ,"1,056.00","1,056.00"
733060,SCREW BNE L12MM OD2MM LO,"3,688.00","3,688.00"
733066,SCREW BONE 10MM X 2.0MM ,"1,953.00","1,953.00"
733068,SCREW CORT S/T 2.4X22MM ,"1,559.00","1,559.00"
733070,SCREW BONE 2.7X16MM CORT,"1,056.00","1,056.00"
733072,SCREW LOCKING 4.0 32MM 0,"5,458.00","5,458.00"
733083,SCREW CANC 6.5X45X40    ,"5,488.00","5,488.00"
733087,DEVICE EXFX CRRG 13080  ,"19,271.00","19,271.00"
733092,SCREW SPN INNR 3.5X20MM ,"2,307.00","2,307.00"
733097,SCREW BONE LCP 2.4 X 24M,"1,559.00","1,559.00"
733112,SCREW LEGACY MAS 5.0X40M,"16,473.00","16,473.00"
733113,SCREW NLEX 5X4.3X42MM   ,"4,273.00","4,273.00"
733140,SCREW CANC 6.5X85X40    ,"6,389.00","6,389.00"
733142,SCREW AS3 CANN6.5X105X20,"7,480.00","7,480.00"
733144,SCREW AS3 CANN6.5X110X20,"7,480.00","7,480.00"
733155,SCREW AS3 CANN 6.5X60X40,"7,480.00","7,480.00"
733157,SCREW AS3 CANN 6.5X65X40,"7,480.00","7,480.00"
733158,SCREW AS3 CANN 6.5X70X20,"7,480.00","7,480.00"
733160,SCREW AS3 CANN 6.5X75X20,"7,480.00","7,480.00"
733161,SCREW AS3 CANN 6.5X75X40,"7,480.00","7,480.00"
733162,SCREW BNE 80/40 6.5     ,"6,929.00","6,929.00"
733163,SCREW AS3 CANN 6.5X85X20,"7,480.00","7,480.00"
733167,SCREW AS3 CANN 61-1100S ,"7,480.00","7,480.00"
733168,SCREW AS3 CANN 61-1105S ,"7,480.00","7,480.00"
733169,SCREW AS3 CANN 61-1110S ,"7,480.00","7,480.00"
733181,SCREW AS3 CANN 61-1095S ,"7,480.00","7,480.00"
733189,SCREW CORTICAL 3.5 X 13M,"1,850.00","1,850.00"
733201,SCREW BN CORT 3.5X36MM  ,639.00,639.00
733202,SCREW BN CORT 3.5X50MM  ,943.00,943.00
733217,SCREW CORTICAL LCP 2.4 X,"1,872.00","1,872.00"
733218,SCREW CORTICAL LCP 2.4 X,"1,559.00","1,559.00"
733219,SCREW CORTICAL LCP 2.7 X,"1,056.00","1,056.00"
733220,SCREW CORTICAL LCP 2.7 X,"1,056.00","1,056.00"
733223,SCREW CORT S/T 3.5X24MM ,639.00,639.00
733224,SCREW BN 3.5MM 30MM SS C,943.00,943.00
733235,SCREW FAVR ANG 3.5X12   ,"16,473.00","16,473.00"
733236,SCREW FAVORED ANGLED    ,"16,473.00","16,473.00"
733241,SCREW CANN SHTH 7X20    ,"3,441.00","3,441.00"
733242,SCREW CANN SHTH 7X25    ,"3,441.00","3,441.00"
733247,SCREW CANC 4X26 TI MAX  ,"3,093.00","3,093.00"
733248,SCREW CANC 6.5X70X22    ,"5,488.00","5,488.00"
733250,SCREW SS LCP 28X2.7MM   ,"1,056.00","1,056.00"
733251,SCREW LCP CORTICAL 2.7 X,"1,056.00","1,056.00"
733253,SCREW MUL AX TI 6.5X55  ,"16,473.00","16,473.00"
733262,SCREW CORT LCK TI 2.3X22,"2,663.00","2,663.00"
733266,SCREW 90 LCK 3.8X24     ,"2,537.00","2,537.00"
733267,SCREW 90 LCK  3.8X28    ,"2,537.00","2,537.00"
733268,SCREW LCK CORT 3.5X26M  ,"2,544.00","2,544.00"
733289,SCREW RECESS CORTICAL 2.,"1,056.00","1,056.00"
733290,SCREW BONE LCP 202.880  ,"1,274.00","1,274.00"
733291,SCREW RCS LCK 2.7X2.1X16,"3,418.00","3,418.00"
733294,SCREW SET V-LOCK 90     ,"1,621.00","1,621.00"
733297,SCREW LEGACY MAS 5.0X25M,"17,537.00","17,537.00"
733311,SCREW TIBIAL LOCK 5.0X58,"5,842.00","5,842.00"
733330,SET BLOOD RCPT CMPNT    ,310.00,310.00
733332,SYS INFL 60CM 32F ESPH  ,"5,603.00","5,603.00"
733334,SET RTRVL 80CM 6.3FR 11F,"6,841.00","6,841.00"
733336,SET WING INF 20GX.75 MNL,258.00,258.00
733337,SET WING INF 22GX.75 MNL,258.00,258.00
733338,SET WING INF 20GX1.5 MNL,258.00,258.00
733339,SET WING INF 19GX1 MNL  ,258.00,258.00
733340,SET WING INF 22GX1 MNL  ,258.00,258.00
733341,SET WING INF 20GX1 MNL  ,258.00,258.00
733343,CATH PEELAWAY 18FR 30   ,"1,688.00","1,688.00"
733344,SHEATH SET PLWY 20FR    ,"1,688.00","1,688.00"
733345,SHEATH INTRO PLWY 22FR  ,"1,688.00","1,688.00"
733351,SHTH ARW SUPR 8F 11     ,989.00,989.00
733353,SHTH ARW SUPR 6F 24     ,"2,447.00","2,447.00"
733354,SHTH ARW SUPR 7F 24     ,"2,154.00","2,154.00"
733356,SUT KIT ANCHR COPE G    ,"1,907.00","1,907.00"
733358,SHTH DSTN 7F 90 TUO STR ,"3,035.00","3,035.00"
733360,SHTH CK FLO GD 9FR 80C  ,"1,822.00","1,822.00"
733361,SHTH FLXR 7FX45-RB      ,"1,431.00","1,431.00"
733368,SHTH DSTN 6F 90 TUO STR ,"3,035.00","3,035.00"
733375,SEAL ADPTR SAEW09       ,"1,636.00","1,636.00"
733376,SHEATH INTRO 90CM 6F.038,"2,938.00","2,938.00"
733377,SHEATH TWOVU ST OUTF    ,"1,562.00","1,562.00"
733387,CUP ACTB 3-TANIUM 54MM  ,"14,687.00","14,687.00"
733395,SHUNT CV CRTD OTPT 9FX31,"11,611.00","11,611.00"
733396,SHUNT FLO-THRU 2.75MM   ,"2,339.00","2,339.00"
733397,SHUNT FLO-THRU 3.00MM   ,"2,339.00","2,339.00"
733401,STATLOCK PICC LN LXT FR+,192.00,192.00
733409,SLING SYSTEM MINIARC    ,"17,656.00","17,656.00"
733410,SLNG OBTRYX TRNSTR SYS  ,"16,508.00","16,508.00"
733413,SNR AMPLZ 17 STR        ,"11,611.00","11,611.00"
733414,SNR AMPLZ 12 STR        ,"11,611.00","11,611.00"
733415,SNR AMPLZ 14 STR        ,"11,611.00","11,611.00"
733418,SNARE VASC 3FR 7X200CM  ,"11,611.00","11,611.00"
733434,LGTR ENDO SPDBND MTL-BND,"5,747.00","5,747.00"
733436,SPHINCTERTOME HYDRATOME ,"9,057.00","9,057.00"
733437,SPHINCTERTOME 30        ,"4,693.00","4,693.00"
733438,FLTR EMB SPDR 3X320     ,"19,159.00","19,159.00"
733439,FLTR EMB SPDR 4X320     ,"18,693.00","18,693.00"
733440,FILTER EMBL SPDR 5X320  ,"18,693.00","18,693.00"
733441,FILTER EMB SPDR 6X320   ,"18,327.00","18,327.00"
733442,FILTER EMBL SPDR 7X320  ,"18,327.00","18,327.00"
733445,SPLNT STKBL FNGR SZ 2   ,80.00,80.00
733446,SPLNT FNGR #3 STX       ,80.00,80.00
733447,SPLNT FNGR #4 STX       ,80.00,80.00
733448,SPLNT STKBL FNGR SZ 5   ,80.00,80.00
733449,SPLNT STKBL FNGR SZ 6   ,80.00,80.00
733450,SPLNT FNGR #7 STX       ,80.00,80.00
733457,SPLNT PED CCKUP LT XS   ,189.00,189.00
733463,SURGIFOAM 2X6X7         ,187.00,187.00
733471,STAPLER CIRCLR HEMOR    ,"8,582.00","8,582.00"
733472,STAPLER CONTOUR CUTT    ,"7,817.00","7,817.00"
733473,STAPLER CRV CUT CS40G   ,"7,684.00","7,684.00"
733474,STAPLER CRV3.5MM CR40B  ,"5,043.00","5,043.00"
733475,STAPLER RLOAD CRV CR40G ,"5,043.00","5,043.00"
733476,STAPLER DST EEA 25MM    ,"15,716.00","15,716.00"
733485,STAPLER ENDO TA30V2S    ,"7,660.00","7,660.00"
733490,STAPLER INTRNL L80MM    ,"11,383.00","11,383.00"
733500,STAPLER SKN REG 15CNT   ,228.00,228.00
733502,DEVICE CLSRE STRCLS     ,"6,433.00","6,433.00"
733515,STEM FEM 8IN 16.5MM     ,"100,000.00","100,000.00"
733518,STEM FEM CMNT STD 13X130,"36,489.00","36,489.00"
733523,STEM FEM FBR MTL 12X140 ,"47,486.00","47,486.00"
733524,STEM FEM FBR MTL 14X140 ,"60,783.00","60,783.00"
733534,STEM RADL STD 7.5 COBAL ,"61,628.00","61,628.00"
733536,STENT EPRSTH 8CM 10MM   ,"74,352.00","74,352.00"
733564,STENT CRTD ACLNK RX10X30,"35,796.00","35,796.00"
733565,STENT CRTD ACLNK RX10X40,"35,796.00","35,796.00"
733566,STENT TRCHBR 10X38X120  ,"40,737.00","40,737.00"
733576,STENT BIL HLNK 5X15X135 ,"16,394.00","16,394.00"
733579,STENT BIL CFLX PIG 10X10,"1,437.00","1,437.00"
733580,STENT ENDO RX 10X10     ,"2,698.00","2,698.00"
733583,STENT ENDO RX 10X5      ,"2,698.00","2,698.00"
733584,STENT ENDO RX 10X7      ,"2,698.00","2,698.00"
733585,STENT ENDO RX 11.5X5    ,"2,698.00","2,698.00"
733589,STNT BIL SMRTC 12X40X150,"15,759.00","15,759.00"
733592,STENT ENDO RX 7X10      ,"2,698.00","2,698.00"
733593,STENT ENDO RX 7X12      ,"2,698.00","2,698.00"
733594,STENT ENDO RX 7X15      ,"2,698.00","2,698.00"
733595,STENT BILI RX 7FRX5CM   ,"2,698.00","2,698.00"
733596,STENT BILIARY 7FR X     ,"2,698.00","2,698.00"
733597,STENT ENDO RX 8.5X10    ,"2,698.00","2,698.00"
733599,STENT ENDO RX 8.5X5     ,"2,698.00","2,698.00"
733600,STENT ENDO RX 8.5X7     ,"2,698.00","2,698.00"
733668,STENT ENTERPRISE 22MM 4.,"101,707.00","101,707.00"
733680,STENT VASC 8X27X30MM75CM,"15,715.00","15,715.00"
733703,STENT BIL HLNK 6X15X135 ,"14,238.00","14,238.00"
733705,STENT BIL HLNK 6X18X135 ,"13,843.00","13,843.00"
733707,STENT BIL 18MM 7MM      ,"13,843.00","13,843.00"
733783,STNT EPRSTH 6CM 10MM VTR,"73,337.00","73,337.00"
733784,STENT BIL NTNL 10X40X80 ,"12,419.00","12,419.00"
733798,STNT CRT PRTG 10X7X30X13,"30,684.00","30,684.00"
733801,STENT CRT PRTG 7X40X135 ,"30,684.00","30,684.00"
733803,STNT CRT PRTG 8X6X30X135,"30,684.00","30,684.00"
733808,STENT PROTEGE EVERFLEX 1,"13,843.00","13,843.00"
733813,STNT CRT PRTG 10X7X40X13,"30,684.00","30,684.00"
733814,STENT VASC EVFLX8X40X120,"15,279.00","15,279.00"
733875,STENT WINGSPAN 2.5X15   ,"100,000.00","100,000.00"
733877,STENT WINGSPAN 3X15     ,"100,000.00","100,000.00"
733881,STENT WINGSPAN 4.0X15   ,"107,576.00","107,576.00"
733889,SYS TROCAR 5 SHRT       ,"3,869.00","3,869.00"
733890,NEEDLE STEP VRRS SHRT   ,"1,466.00","1,466.00"
733896,STIMULAT NRMSCLR SPNL CR,"19,271.00","19,271.00"
733908,ELECTRODE ESURG 3.75MM A,"10,845.00","10,845.00"
733909,SUPPORT ORTH NPRN LG OD2,562.00,562.00
733910,SRFC ARTC SZ CH 5-6 12  ,"16,523.00","16,523.00"
733911,SRFC ARTC SZ CD 1-2 H14 ,"13,769.00","13,769.00"
733914,SUTURE FBRWR W/NDL2-0 18,819.00,819.00
733915,ANCHOR SUT AR-7228      ,584.00,584.00
733916,SUTURE GORE CV-2 THX-26 ,844.00,844.00
733917,SUTURE GORE CV-2/THX36  ,844.00,844.00
733920,SUTURE MAXON 4-0 661    ,299.00,299.00
733924,SUTURE FIBERWIRE #5     ,"1,487.00","1,487.00"
733925,SUTURE NYL 9 SPNT AA011 ,"1,603.00","1,603.00"
733927,SUTURE PTFE CV-8 TTC    ,899.00,899.00
733928,RETR SUT 10.1IN DRL GD  ,"4,245.00","4,245.00"
733930,SYT NBSRB O C-6 30IN    ,218.00,218.00
733934,SYSTEM BONE CEMENT KYPHX,"2,837.00","2,837.00"
733935,SYSTEM BN CMNT SPNPLX .5,"7,106.00","7,106.00"
733937,RETRACTOR FBROP MCDSCT  ,"10,850.00","10,850.00"
733938,CMNT KIT NDL PV 13GA    ,"9,378.00","9,378.00"
733946,COMPNT TIB TRAY COB     ,"3,212.00","3,212.00"
733948,GDCATH LIVER 41CM 10FR  ,"11,286.00","11,286.00"
733952,TOOL CORING 6.7MM       ,"5,528.00","5,528.00"
733954,SET TRANSFER PD MINICAP ,"1,859.00","1,859.00"
733956,NDL SET ANGIO L55 16GA  ,"11,611.00","11,611.00"
733959,CATH TRAY CV DBL LUM16FR,"3,054.00","3,054.00"
733962,TRAY HSG FOR HYSTERO    ,741.00,741.00
733965,TRAY THORCNTS 16F 6F SF ,"1,424.00","1,424.00"
733966,TRAY MOD TIB CEM COCR 3 ,"17,422.00","17,422.00"
733967,TRAY TOMAC MANOMETER    ,173.00,173.00
733968,TROCAR LAP L100MM B15LT ,"2,818.00","2,818.00"
733975,TUBE FD GASTRO 20F      ,"4,491.00","4,491.00"
733976,TUBE GSTRM SIL 24F      ,"1,032.00","1,032.00"
733977,TUBE GSTRM SIL 26F      ,"1,032.00","1,032.00"
733978,TUBE FD JJUNO 16F       ,"3,339.00","3,339.00"
733979,TUBE FD JJUNO 18F       ,"3,418.00","3,418.00"
733981,TUBE GSTRM SIL 20F      ,"1,032.00","1,032.00"
733982,TUBE GSTRM SIL 22F      ,"1,032.00","1,032.00"
733984,TUBE GSTRM LP 14FX1.0   ,"2,507.00","2,507.00"
733985,TUBE GSTRM LP 14FX1.5   ,"2,507.00","2,507.00"
734007,CURETTE VAC 12MM        ,124.00,124.00
734008,VACURETTE 8MM CRVD      ,124.00,124.00
734035,VALVE AOR 23MM MSTR HMDN,"91,583.00","91,583.00"
734037,CLAMP VSCST2 45D 75-80GM,730.00,730.00
734041,ELECTRODE ESURG 4.5MM AW,"10,520.00","10,520.00"
734050,KWIRE 150X2.0MM TROC    ,"1,035.00","1,035.00"
734053,WRENCH HEX              ,"1,487.00","1,487.00"
734060,NEEDLE ENDOSCPC CYTOLOGY,"1,729.00","1,729.00"
734063,CATH 1.2F 7BAR 100PSI   ,"15,359.00","15,359.00"
734101,GWIRE HT WGL .014X300   ,"2,447.00","2,447.00"
734102,SET GW HKL 38.8X10X16 TR,"12,878.00","12,878.00"
734112,SHEATH CTH PLWY 24FR    ,"1,688.00","1,688.00"
734114,IMPLNT HIP DEP 1365-13  ,"9,137.00","9,137.00"
734117,HEAD FEM 28X51 SLFCTR   ,"15,084.00","15,084.00"
734121,CATH ALPHACURVE 28CM    ,"6,944.00","6,944.00"
734124,SET IV MCRO VOL EXT 59IN,127.00,127.00
734126,ELECTRODE KSTZ LOOP 27FR,"2,848.00","2,848.00"
734127,BLADE PK PLSM ETP STRNG ,"6,851.00","6,851.00"
734157,SYSTEM BNCMNT BRKWY FEM ,"2,447.00","2,447.00"
734158,CNL PRFSN VNS 200-200   ,"6,841.00","6,841.00"
734159,LEAD NEUROSTIM 70X8X2   ,"83,055.00","83,055.00"
734160,COMPNT TIBTRY KN 2.65X43,"57,439.00","57,439.00"
734161,SLEEVE TIBTRY KN 29MM   ,"26,582.00","26,582.00"
734162,STEM FLUTED UNIV 75X70  ,"21,368.00","21,368.00"
734163,STEM TIBIAL L47MM OD12MM,"18,062.00","18,062.00"
734165,INS TIB 3 H15.0 TC3 RP  ,"36,479.00","36,479.00"
734178,SURFACE ARTC UNI SZ3 9MM,"12,851.00","12,851.00"
734179,SCREW BN 10.5MM 105MM   ,"9,378.00","9,378.00"
734194,PLATE LOPRO RT CLVCL 10H,"15,219.00","15,219.00"
734197,SHELL HP ACTB RT RSTR 54,"38,641.00","38,641.00"
734198,INSERT HIP RSTR 28X54MM ,"23,095.00","23,095.00"
734201,PROBE SERFAST 3.5X90    ,"4,164.00","4,164.00"
734206,CATH BLNDIL SAVI PRP LD ,"5,336.00","5,336.00"
734208,PLATE BN SCA ULAR 10HL  ,"26,752.00","26,752.00"
734209,INSERT TIB2 FX KN 10MM  ,"16,816.00","16,816.00"
734213,PLATE SM 81X10 12 HL BN ,"13,883.00","13,883.00"
734215,WASHER CMPR ORTH        ,"1,638.00","1,638.00"
734217,SCREW BN CORT 3.5X24MM  ,"1,342.00","1,342.00"
734218,SCREW BN 3.5X28MM       ,"1,342.00","1,342.00"
734225,INSERT TIB 2 11MM KN X3 ,"17,441.00","17,441.00"
734228,DEVICE CLSR VLOC 180 0GR,"1,010.00","1,010.00"
734241,NDL ECH TP 22G 2BLL TP  ,"5,473.00","5,473.00"
734242,NDL BX ESCP 25G ECHOTP  ,"5,473.00","5,473.00"
734245,SUTURE RAPID 4-0 RB1    ,107.00,107.00
734248,SCREW LCK LOPRO 2.7X20  ,"3,441.00","3,441.00"
734249,SCREW BN 2.7X12         ,"3,441.00","3,441.00"
734250,SCREW ORTH NLCK 2.7X16  ,"3,441.00","3,441.00"
734251,SCREW CORT LCK 3.5X12MM ,"3,441.00","3,441.00"
734256,SHELL ACTB BIP HP MTL 49,"12,273.00","12,273.00"
734267,IMPLNT BRST 12.5X13CM410,"18,984.00","18,984.00"
734271,ROD SPNL 240 3.5        ,"7,538.00","7,538.00"
734272,SHELL ACTB 48MM 60MM HIP,"22,030.00","22,030.00"
734275,STAPLER TRI HNDL EGIA 4 ,"8,213.00","8,213.00"
734276,STAPLER RELOAD 45 VAS   ,"10,985.00","10,985.00"
734278,GRAFT SFTTIS RECT5.9X3.9,"65,116.00","65,116.00"
734283,GRAFT HMSH MCVL 22X11X40,"9,378.00","9,378.00"
734286,INSRT TRTHLN TIB G-311  ,"17,441.00","17,441.00"
734287,NEEDLE SUT 1 .5 CIRC TPR,248.00,248.00
734288,STENT BIL G25685        ,"3,894.00","3,894.00"
734290,CATH FSN TTN 8X190X4    ,"5,336.00","5,336.00"
734291,KIT INJ RDSE VOC CRD 1ML,"12,045.00","12,045.00"
734298,DRILL SURG QRLSE 2.8MM  ,"2,865.00","2,865.00"
734306,STPLR RELOAD 60MM 3STPL ,"11,611.00","11,611.00"
734310,SCREW BN 3.5 10 CORT LCK,"3,441.00","3,441.00"
734311,SCREW BN 3.5MM 14MM LCK ,"3,441.00","3,441.00"
734313,SCREW S/T CANN 4MM      ,"4,937.00","4,937.00"
734324,SCREW BN 3.5MM 26MM     ,"16,473.00","16,473.00"
734327,CMPNT GLND 38MM SHLDR   ,"31,209.00","31,209.00"
734328,STEM HUM 10 SHLDR MDLR  ,"26,620.00","26,620.00"
734329,COMPNT ECNTRC SHLDR 1 RT,"49,567.00","49,567.00"
734330,CUP HUM +9 38 DLTA SHLDR,"18,606.00","18,606.00"
734333,COMP FEMORAL SZ6 LT     ,"44,978.00","44,978.00"
734336,GRAFT HUMAN DENO 2.5SQ  ,"76,537.00","76,537.00"
734343,NAIL IM SP CNDL 13X20MM ,"32,754.00","32,754.00"
734344,SCREW DLT XTND 4.5X24   ,"5,012.00","5,012.00"
734346,SPACER SPN 14X11X7 LRDTC,"20,617.00","20,617.00"
734347,PLATE HELX REV 38MM 2LVL,"19,269.00","19,269.00"
734355,PIN HDLSS NXGN 3.2X75MM ,"8,528.00","8,528.00"
734359,BIT DRILL NCB           ,"3,238.00","3,238.00"
734364,GW TRCR M .035IN 480CM  ,"4,186.00","4,186.00"
734370,TACK SPN TEMPORARY DISP ,"8,708.00","8,708.00"
734372,SCREW CORTICL 4X34      ,"3,309.00","3,309.00"
734373,SCREW CORTICL 4X32      ,"3,309.00","3,309.00"
734374,SCREW CORTICL 4X46      ,"3,309.00","3,309.00"
734375,SCREW CORTICL 4X36      ,"3,309.00","3,309.00"
734388,STPLR RELOAD 45MM 3STPL ,"11,363.00","11,363.00"
734392,STAPLER RELOAD 60 VAS   ,"11,611.00","11,611.00"
734394,SCREW T2 LCK F-T 4X38MM ,"5,553.00","5,553.00"
734399,DRILL ORT 2.2MM SCR SET ,"6,841.00","6,841.00"
734402,SPHNTM ESCPC 021 480    ,"6,055.00","6,055.00"
734405,SCREW BN 6.5MM 50MM MAS ,"16,473.00","16,473.00"
734407,PLATE PRX LAT LK 6HL 3.5,"17,320.00","17,320.00"
734408,SCREW ORTH LCK 3.5X75   ,"2,933.00","2,933.00"
734409,SCREW PERI LCK 3.5X85   ,"2,933.00","2,933.00"
734410,SCREW CORT HEX 3.5X38   ,608.00,608.00
734411,SCREW CORT HEX 3.5X55   ,608.00,608.00
734412,SCREW CANN LCK 3.5X80   ,"2,933.00","2,933.00"
734414,SCREW CORT HEX 3.5X50   ,608.00,608.00
734416,HANDPIECE VERSAJT 45D   ,"11,495.00","11,495.00"
734417,SCREW BONE OD14MM POLYAX,"16,473.00","16,473.00"
734418,ROD SPINAL L120MM 188316,"5,931.00","5,931.00"
734426,INSERT TRIATHLON TIB 811,"17,441.00","17,441.00"
734429,SCREW V-AX ORTH 3.5X24MM,"2,723.00","2,723.00"
734432,SCREW V-AX ORTH 3.5X28MM,"2,723.00","2,723.00"
734434,SCREW V-AX ORTH 3.5X22MM,"2,723.00","2,723.00"
734435,SCREW V-AX ELB 3.5X24MM ,"5,467.00","5,467.00"
734436,SCREW V-AX ELB 3.5X22MM ,"5,467.00","5,467.00"
734438,SCREW V-AX ELB 3.5X20MM ,"5,467.00","5,467.00"
734439,SCREW V-AX ELB 3.5X16MM ,"5,467.00","5,467.00"
734442,DRILL BIT 2.6           ,"4,349.00","4,349.00"
734452,PLATE BN RT SS 86MM 1HL ,"22,680.00","22,680.00"
734453,SCREW BN LCKNG 4.0X44MM ,"4,440.00","4,440.00"
734454,SCREW BN CORT 3.5X48MM  ,943.00,943.00
734455,SCREW T15 ST LCK 4X46MM ,"4,440.00","4,440.00"
734456,VALVE MTRL MGNZ ESE 25MM,"116,989.00","116,989.00"
734457,VLV MTRL MGNZ ESE 27MM  ,"116,989.00","116,989.00"
734458,VALVE MTRL MGNA ESE 29MM,"116,989.00","116,989.00"
734459,VALVE MTRL MGNZ ESE 31MM,"116,989.00","116,989.00"
734460,VALVE MTRL MGNZ ESE 33MM,"116,989.00","116,989.00"
734463,DEVICE STD 40MM CLSR ATR,"15,741.00","15,741.00"
734467,DRILL HND 152.5MM 4.3MM ,"2,865.00","2,865.00"
734471,NEEDLE ESCP ECHOTIP 19G ,"5,473.00","5,473.00"
