Hospital Name:  Mercy St Marys SF,,,,,
OSHPD Facility No: 10630965,,,,,
"Effective Date of Charges: July 1, 2018",,,,,
,,,,,
"CDM
Number",Billing Description (25 char), Price ,Zero Price Inicator,,
9415241,XR SACROILIAC JT 3+ VWS  ," 1,313.00 ",,,
9415266,XR SACRUM & COCCYX 2+ VWS," 1,132.00 ",,,
9415340,XR THORACIC SPINE 1 VIEW , 462.00 ,,,
9415381,XR THORACIC SPINE 2 VIEWS, 858.00 ,,,
9415407,XR THORACIC SPINE 3 VIEWS, 935.00 ,,,
9415423,XR THORACOLUM JUNCT>=2 VW, 797.00 ,,,
9420001,XR ANKLE 3+ VIEWS LT     , 711.00 ,,,
9420019,XR ANKLE 3+ VIEWS RT     , 711.00 ,,,
9420035,XR ANKLE 2 VIEWS LT      , 611.00 ,,,
9420050,XR ANKLE 2 VIEWS RT      , 611.00 ,,,
9420191,XR KNEE 1 OR 2 VIEWS RT  , 556.00 ,,,
9420217,XR KNEE 1 OR 2 VIEWS LT  , 556.00 ,,,
9420233,XR KNEE 3 VIEWS LT       , 655.00 ,,,
9420258,XR KNEE 3 VIEWS RT       , 655.00 ,,,
9420266,XR KNEE 1 OR 2 VIEWS BIL , 556.00 ,,,
9420274,XR KNEE 3 VIEWS BIL      , 655.00 ,,,
9420282,XR KNEE AP STANDING BIL  , 628.00 ,,,
9420290,XR KNEE 4+ VIEWS RT      , 753.00 ,,,
9420316,XR KNEE 4+ VIEWS LT      , 753.00 ,,,
9420332,XR KNEE 4+ VIEWS BIL     , 753.00 ,,,
9420373,XR CALCANEUS 2+ VIEWS LT , 590.00 ,,,
9420399,XR CALCANEUS 2+ VIEWS RT , 590.00 ,,,
9420415,XR TIBIA & FIBULA 2 VW LT, 577.00 ,,,
9420431,XR TIBIA & FIBULA 2 VW RT, 577.00 ,,,
9420456,XR FOOT 3+ VIEWS LT      , 896.00 ,,,
9420464,XR FOOT 3+ VIEWS RT      , 896.00 ,,,
9420472,XR FOOT 2 VIEWS LT       , 798.00 ,,,
9420480,XR FOOT 2 VIEWS RT       , 798.00 ,,,
9420704,XR LOW EXTRM INFANT 2+ LT, 594.00 ,,,
9420712,XR LOW EXTRM INFANT 2+ RT, 594.00 ,,,
9420886,XR TOE(S) 2+ VIEWS LT    , 480.00 ,,,
9420894,XR TOE(S) 2+ VIEWS RT    , 480.00 ,,,
9421181,XR PELVIS CMPL 3+ VIEWS  , 803.00 ,,,
9421207,XR PELVIS 1 OR 2 VIEWS   , 574.00 ,,,
9421405,*XR PELVIS/HIP LT 2VW    , -   ,3,,
9421454,*XR PELVIS/HIP RT 2VW    , -   ,3,,
9433343,XR FLUORO < 1 HR         ," 2,131.00 ",,,
9433350,ANESTH MAC/REG 1ST 30MIN ," 1,801.00 ",,,
9433368,ANESTH MAC/REG ADDL 15MIN, 630.00 ,,,
9433376,ANESTH GENERAL 1ST 30MIN ," 2,340.00 ",,,
9433384,ANESTH GENERAL ADDL 15MIN, 820.00 ,,,
9433400,PACU STANDARD 1ST 30MIN  ," 2,201.00 ",,,
9433418,PACU STANDARD ADDL 15MIN , 770.00 ,,,
9433459,PACU NOBILL OTH DEPT EA15, -   ,3,,
9433483,MODERATE SEDAT ADD 15MIN , 205.00 ,,,
9433484,MOD SEDAT =>5YRS 1ST 15M , 246.00 ,,,
9433509,XR IMAGE COPY NC         , -   ,1,,
9433525,IR FLUORO NDL LOCAL SPINE," 1,476.00 ",,,
9440157,DISKOGRM CER/T EA LVL INJ, 641.00 ,,,
9440207,DISKOGRM LUMB EA LVL INJ , 641.00 ,,,
9441776,INJ EPI/SUBAR C/T W IMAG ," 1,934.00 ",,,
9441777,INJ EPI/SUBAR L/S W IMAG ," 1,934.00 ",,,
9441778,INJ EPI/SUBAR C/T WO IMAG," 1,548.00 ",,,
9441779,INJ EPI/SUBAR L/S WO IMAG," 1,548.00 ",,,
9442203,IR FLUORO GUIDE NDL PLCMT," 1,671.00 ",,,
9442252,FACET JT/NRV C/T SNG INJ ," 2,410.00 ",,,
9442260,FACET JT/NRV C/T 2ND LVL ," 2,651.00 ",,,
9442278,FACET JT/NRV C/T 3RD+ LV ," 2,892.00 ",,,
9442286,FACET JT/NRV L/S SNG INJ ," 2,710.00 ",,,
9442294,FACET JT/NRV L/S 2ND LVL ," 2,982.00 ",,,
9442302,FACET JT/NRV L/S 3RD+ LVL," 3,252.00 ",,,
9444100,ARTHROCEN ASP MAJOR JT WO," 2,098.00 ",,,
9445537,ARTHROGRAM SACROIL JT INJ," 2,464.00 ",,,
9445545,SACROIL JT TX W/WO ARTHRO," 2,464.00 ",,,
9450354,CATH EPIDURAL            , 194.00 ,,,
9451253,INFLATION DEVICE         , 213.00 ,,,
9451824,HOCM 250-299MG/ML IODINE , 2.00 ,,,
9451832,LOCM 100-199MG/ML IODINE , 3.90 ,,,
9451840,LOCM 200-299MG/ML IODINE , 3.90 ,,,
9451857,LOCM 300-399MG/ML IODINE , 10.00 ,,,
9451907,NDL CRAWFORD             , 42.00 ,,,
9452004,NDL KOPAN/HAWKINS        , 141.00 ,,,
9452087,NDL SPEC TECH            , 119.00 ,,,
9452103,NDL SPINAL               , 119.00 ,,,
9453259,TRAY MYELOGRAM           , 194.00 ,,,
9453556,TRAY XRAY LTD            , 320.00 ,,,
9457995,SPLY SUPPLY-US:MISC    >I, -   ,3,,
9460155,US ABD COMPLETE WO CON   ," 1,659.00 ",,,
9460205,US ABDOMEN WO CON LTD    ," 1,277.00 ",,,
9460304,US BREAST COMPLETE BIL   ," 1,211.00 ",,,
9460361,US BREAST COMPLETE LT    , 809.00 ,,,
9460379,US BREAST COMPLETE RT    , 809.00 ,,,
9460403,US CHEST                 ," 1,142.00 ",,,
9460551,US FETAL BIOPH PROF W NST," 1,713.00 ",,,
9460569,US FETAL BIOP PROF WO NST," 1,713.00 ",,,
9460650,US GUIDED NEEDL PLACEMENT," 1,375.00 ",,,
9460676,US GUIDED VASCULAR ACCESS," 1,125.00 ",,,
9460759,US PREG=>14WKS EA ADD GES," 1,147.00 ",,,
9460809,US PREG=>14WK SNG 1ST GES," 1,728.00 ",,,
9460858,US PREG 1 OR >FETUSES LTD," 1,352.00 ",,,
9460908,US PELVIS NON OB COMP    ," 1,492.00 ",,,
9460957,US PELVIS NON OB LTD F/U , 999.00 ,,,
9461153,US RETROPERITONEAL LTD   ," 1,334.00 ",,,
9461252,US RETROPERITONEAL COMPL ," 2,718.00 ",,,
9461351,US SCROTUM               ," 1,314.00 ",,,
9461450,US SOFT TISS HEAD & NECK ," 1,204.00 ",,,
9461500,US TRANSVAGINAL          ," 1,269.00 ",,,
9461609,US V DPLX AO/IVC/GRFT LTD," 1,444.00 ",,,
9461617,US EXTREM NONVAS COMP RT , 915.00 ,,,
9461625,US EXTREM NONVAS COMP LT , 915.00 ,,,
9461633,US EXTREM NONVAS LTD RT  , 275.00 ,,,
9461641,US EXTREM NONVAS LTD LT  , 275.00 ,,,
9461643,FAC JT/NRV C/T 2ND LVL BI," 3,186.00 ",,,
9480013,MSI EXT LOW AP/LAT RT NC , -   ,1,,
9480021,MSI EXT LOW AP/LAT LT NC , -   ,1,,
9480024,INTERCOSTAL NRVS INJ MULT," 2,549.00 ",,,
9480039,MSI EXT UPPR AP/LAT LT NC, -   ,1,,
9480047,MSI EXT UPPR AP/LAT RT NC, -   ,1,,
9480054,MSI SPINE AP/PA/LATERL NC, -   ,1,,
9480062,MSI CHEST AP/OBLIQUE NC  , -   ,1,,
9480070,MSI CRANIUM AP/LATERAL NC, -   ,1,,
9480088,MSI ABDOMEN/PELVIS NC    , -   ,1,,
9480096,MSI VAGINA AND INLET NC  , -   ,1,,
9480100,MA BRST TOMO DIG SCRN BIL, 318.00 ,,,
9480101,MA BRST TOMO DIG SCRN LT , 239.00 ,,,
9480102,MA BRST TOMO DIG SCRN RT , 239.00 ,,,
9480103,MYELOGRA LUMBOS W INJ LUM," 2,332.00 ",,,
9480104,MYELOGRA THORAC W INJ LUM," 2,332.00 ",,,
9480105,MYELOGRA CERVIC W INJ LUM," 2,332.00 ",,,
9480106,MA BREAST TOMO DIG DX BIL, 318.00 ,,,
9480107,MA BREAST TOMO DIG DX LT , 239.00 ,,,
9480108,MA BREAST TOMO DIG DX RT , 239.00 ,,,
9480112,US BREAST LIMITED BIL    , 908.00 ,,,
9480113,US BREAST LIMITED LT     , 507.00 ,,,
9480114,US BREAST LIMITED RT     , 507.00 ,,,
9480115,XR DXA VERTEBRA FX ASSESS, 846.00 ,,,
9480119,XR FEMUR 2+ VIEWS LT     , 641.00 ,,,
9480120,XR FEMUR 2+ VIEWS RT     , 641.00 ,,,
9480121,XR HIP W PELVIS 1 VIEW LT, 554.00 ,,,
9480122,XR HIP W PELVIS 1 VIEW RT, 554.00 ,,,
9480125,XR HIP W PEL 2-3 VIEWS LT, 827.00 ,,,
9480126,XR HIP W PEL 2-3 VIEWS RT, 827.00 ,,,
9480127,XR HIP W PELV 4+ VIEWS LT," 1,033.00 ",,,
9480128,XR HIP W PELV 4+ VIEWS RT," 1,033.00 ",,,
9480129,XR HIP W PELV 2 VIEWS BIL, 827.00 ,,,
9480130,XR HIP W PEL 3-4 VIEWS BI, 827.00 ,,,
9480131,XR SPINE ENTIRE 1 VIEW   ," 1,492.00 ",,,
9480132,XR SPINE ENTIRE 2-3 VIEWS," 1,865.00 ",,,
9480133,XR SPINE ENTIRE 4-5 VIEWS," 2,331.00 ",,,
9480134,XR SPINE ENTIRE 6+ VIEWS ," 2,913.00 ",,,
9480135,MA MAM DX POST SCR CAD RT, 797.00 ,,,
9480136,MA MAM DX POST SCR CAD LT, 797.00 ,,,
9480137,MA MAMMO SCREEN W CAD RT , 992.00 ,,,
9480138,MA MAMMO SCREEN W CAD LT , 992.00 ,,,
9480139,MA MAMMO SCREEN W CAD BIL," 1,366.00 ",,,
9480140,XR ABDOMEN 1 VIEW        , 539.00 ,,,
9480141,XR ABDOMEN 2 VIEWS       , 673.00 ,,,
9480142,XR ABDOMEN >=3 VIEWS     , 843.00 ,,,
9480143,XR CHEST 1 VIEW          , 715.00 ,,,
9480144,XR CHEST 2 VIEWS         , 883.00 ,,,
9480145,XR CHEST 3 VIEWS         ," 1,076.00 ",,,
9480146,XR CHEST >= 4 VIEWS      ," 1,324.00 ",,,
9701004,HARDSHIP ADJUSTMENT      , -   ,2,,
9701012,ADMIN ALLOWANCE FAP      , -   ,2,,
9701053,ADMINISTRATIVE ADJUSTMENT, -   ,2,,
9701103,PROFESSIONAL DISCOUNT    , -   ,2,,
9701152,SMALL BALANCE ADJUSTMENT , -   ,2,,
9701202,DEN UNTIMELY PFS         , -   ,2,,
9701210,DEN UNTIMELY FACILITY    , -   ,2,,
9701228,DEN UNTIMELY VENDOR      , -   ,2,,
9701236,ADJ DRG DWNGRD AGREE     , -   ,2,,
9701244,DEN DRG DWNGRD DISAGREE  , -   ,2,,
9701251,PUBLIC RELATIONS ADJSTMNT, -   ,2,,
9701301,EKG CONTRACTUAL ADJ      , -   ,2,,
9701350,ESCHEAT W/O FYE 2008     , -   ,2,,
9701368,ADJ NON MCR IN/OUT       , -   ,2,,
9701376,ADJ MCR IN/OUT           , -   ,2,,
9701384,DEN UNTIMELY ADMTG/REG   , -   ,2,,
9701392,DEN UNTIMELY AR APPEAL   , -   ,2,,
9701400,DEN UNTIMELY AR CHRG CAP , -   ,2,,
9701418,DEN UNTIMELY AUDIT/COMPLN, -   ,2,,
9701426,DEN UNTIMELY CLINICAL DPT, -   ,2,,
9701434,DEN UNTIMELY PAYOR       , -   ,2,,
9701442,DEN UNTIMELY PFS HANDLING, -   ,2,,
9701459,DEN UNTIMLEY IT/SYSTEMS  , -   ,2,,
9701467,DEN UNTIMELY CODING/HIM  , -   ,2,,
9701475,DEN UNTIMLEY NOTF ADM FAC, -   ,2,,
9701665,DEN MCAL IQ NOT MET      , -   ,2,,
9701996,INS ZERO PAY             , -   ,2,,
9702101,COMM INS W/0             , -   ,2,,
9703059,CHARITY ADJUSTMENT       , -   ,2,,
9703067,CHARITY W/O PMT ASST AR  , -   ,2,,
9703109,CHARITY MIA ADJUSTMENT   , -   ,2,,
9703158,HILL BURTON ADJUSTMENT   , -   ,2,,
9703208,CHARITY ENDOWMENT ADJSTMT, -   ,2,,
9704057,BROWN TOLAND CAP CONT ADJ, -   ,2,,
9704081,HILL PHY CAPITATED    ADJ, -   ,2,,
9704107,HMO/PPO CONTRACTUAL ADJ  , -   ,2,,
9704115,EMPLOYEE INSURANCE ADJ   , -   ,2,,
9704156,HPSM CONTRACTUAL ADJ     , -   ,2,,
9704206,HMO SR CONTRACT W/O      , -   ,2,,
9704255,HPSM DENIED ADJUSTMENT   , -   ,2,,
9704305,Z*HPSM NOT MED NEC ADJ   , -   ,2,,
9704313,KAISER CONTRACT W/O      , -   ,2,,
9704354,Z*HPSM UNBILLABLE ADJ    , -   ,2,,
9704404,MEDI-CAL CONTRACTUAL ADJ , -   ,2,,
9704503,Z*MEDI-CAL DENIED ADJ    , -   ,2,,
9704511,MEDI-CAL RAC DENIED ADJ  , -   ,2,,
9704552,MEDI-CAL MGD CARE CNT ADJ, -   ,2,,
9704602,Z*MEDICAL NOT MED NEC ADJ, -   ,2,,
9704610,MCAL 340B NDC DENIAL     , -   ,2,,
9704636,DEN TAR                  , -   ,2,,
9704651,Z*MEDI-CAL UNBILLABLE ADJ, -   ,2,,
9704701,MEDICARE CONTRACTUAL ADJ , -   ,2,,
9704735,Z*MEDICARE REVIEW DENIAL , -   ,2,,
9704743,DEN MAC                  , -   ,2,,
9704750,MEDICARE DENIED ADJ      , -   ,2,,
9704768,DEN MCR RAC              , -   ,2,,
9704776,MCARE DENIED MISSING ADR , -   ,2,,
9704784,MEDICARE PRO FEE DENIAL  , -   ,2,,
9704800,Z*MEDICARE UNBILLABLE ADJ, -   ,2,,
9704818,Z*MCAR NON-ABN UNBILLABLE, -   ,2,,
9704826,Z*MCARE ABN ER           , -   ,2,,
9704834,DEN ABN                  , -   ,2,,
9704842,Z*MCARE ABN-PPH          , -   ,2,,
9704859,NEGOTIATED CONT ADJ      , -   ,2,,
9704867,Z*MCAR DIALYSIS UNBIL ADJ, -   ,2,,
9704875,Z*MCARE PART B UNBILLABLE, -   ,2,,
9704909,WORKERS COMP CONT ADJ    , -   ,2,,
9704917,Z*MCARE NOT MD NEC ADJ   , -   ,2,,
9704958,Z*NON GOVERN UNBILLABLE  , -   ,2,,
9705013,ADJ NON 340B             , -   ,2,,
9705054,CLINICAL TRIAL ADJUSTMENT, -   ,2,,
9705104,DEN NOT AUTHORIZED       , -   ,2,,
9705153,EMPLOYEE PHYSICAL ADJ    , -   ,2,,
9705203,EMPLOYEE WORKERS COMP ADJ, -   ,2,,
9705252,LATE CHARGE ADJUSTMENT   , -   ,2,,
9705302,PLASTIC PACKAGE DISCOUNT , -   ,2,,
9705310,UNINSURED DISCOUNT       , -   ,2,,
9705328,INTEREST PMT PATIENT     , -   ,2,,
9705351,RETURNED CHECK           , -   ,2,,
9705450,TRANSFER ACCOUNT BALANCE , -   ,2,,
9705500,TRANSFER PAYMENT         , -   ,2,,
9706201,Z*NOT AUTHORIZED         , -   ,2,,
9706219,Z*NO REV/LACK OF MED INF , -   ,2,,
9706227,DEN MED NEC              , -   ,2,,
9706235,Z*DELAY OF SERVICE       , -   ,2,,
9706243,Z*LOC MED/SURG VS SNF    , -   ,2,,
9706250,DEN LEVEL OF CARE        , -   ,2,,
9706268,Z*LOC ICU/CCU VS MED/SURG, -   ,2,,
9706276,Z*OP PROC DONE AS INPT   , -   ,2,,
9706284,HMO/PPO DENIAL - OTHER   , -   ,2,,
9706292,NO ADMITTING INFORMATION , -   ,2,,
9706300,ROGERS RATE VARIANCE     , -   ,2,,
9707035,RETURNED CHECK           , -   ,2,,
9707050,REFUND PATIENT           , -   ,2,,
9707100,REFUND INSURANCE         , -   ,2,,
9707159,REFUND OTHER             , -   ,2,,
9708009,MISC ADJUSTMENT - UNITY  , -   ,2,,
9708017,AETNA SEL ADJ            , -   ,2,,
9708025,AETNA PPO ADJ            , -   ,2,,
9708033,AETNA EPO ADJ            , -   ,2,,
9708041,AETNA MCP ADJ            , -   ,2,,
9708058,SNF PROJECT 2006         , -   ,2,,
9708066,AETNA SR ADJ   CHOICE    , -   ,2,,
9708074,PROF COURTESY DISCOUNT   , -   ,2,,
9708090,PROMPT PAY DISCOUNT      , -   ,2,,
9708108,BEECH STREET ADJ         , -   ,2,,
9708116,CCN ADJ                  , -   ,2,,
9708124,CHINESE CVS ADJ          , -   ,2,,
9708132,CHINESE SR ADJ           , -   ,2,,
9708140,FIRSTHLTHGRPADJ          , -   ,2,,
9708157,ON-LOK SENIOR ADJ        , -   ,2,,
9708165,PHCS ADJ                 , -   ,2,,
9708173,HLTHCARE FD ADJ          , -   ,2,,
9708181,INTERPLAN ADJ            , -   ,2,,
9708199,INTERPLANEPOADJ          , -   ,2,,
9708207,BX PRDNTBUY ADJ          , -   ,2,,
9708215,BX CAL CARE ADJ          , -   ,2,,
9708223,BX SENIOR ADJ            , -   ,2,,
9708231,BX STANDARD ADJ          , -   ,2,,
9708249,BXOUTOFSTATEADJ          , -   ,2,,
9708256,BX MCS ADJ               , -   ,2,,
9708264,BLUE CROSS FED ADJ       , -   ,2,,
9708306,CIGNA HMO ADJ            , -   ,2,,
9708314,CIGNA ADJ                , -   ,2,,
9708322,CIGNA SR ADJ             , -   ,2,,
9708330,CIGNA SR ADJ             , -   ,2,,
9708355,DEN NON COVERED          , -   ,2,,
9708405,B/S HMO ADJ              , -   ,2,,
9708413,BS PPO ADJ               , -   ,2,,
9708421,BS SENIOR ADJ            , -   ,2,,
9708439,BSOUTOFSTATEADJ          , -   ,2,,
9708447,BS BEHAV ADJ             , -   ,2,,
9708504,INSURANCE DENIAL         , -   ,2,,
9708512,HEALTH NET ADJ           , -   ,2,,
9708520,HLTHNET PPO ADJ          , -   ,2,,
9708538,HLTH NET SR ADJ          , -   ,2,,
9708546,HEALTHNET BLUE & GOLD ADJ, -   ,2,,
9708603,PACIFICARE HMO ADJ       , -   ,2,,
9708611,PACIFICARE PPO ADJ       , -   ,2,,
9708637,UNTDHLTHSRHMOADJ         , -   ,2,,
9708645,UNTDHLTH CH ADJ          , -   ,2,,
9708652,UNITED EPO  ADJ          , -   ,2,,
9708660,UNITED HLTHCR ADJ        , -   ,2,,
9708678,UNITED PPO ADJ           , -   ,2,,
9708686,HSF ADJ                  , -   ,2,,
9708702,ONEHLTH HMO ADJ          , -   ,2,,
9708710,ONE HLTH PPO ADJ         , -   ,2,,
9708769,HSF SR MARY ADJUSTMENT   , -   ,2,,
9708801,KAISERGENSVCADJ          , -   ,2,,
9708819,KAISERSRADV ADJ          , -   ,2,,
9708827,KAISERSR SF ADJ          , -   ,2,,
9708835,HSF GLIDE ADJUSTMENT     , -   ,2,,
9708843,HSF CCCHA ADJUSTMENT     , -   ,2,,
9708934,HSF RWP ADJUSTMENT       , -   ,2,,
9708959,FYE06 PARO CHARITY ADJ   , -   ,2,,
9708991,FYE07 PARO CHARITY ADJ   , -   ,2,,
9709007,FYE08 PARO CHARITY ADJ   , -   ,2,,
9709106,FYE09 PARO CHARITY ADJ   , -   ,2,,
9709114,FYE10 PARO CHARITY ADJ   , -   ,2,,
9709122,FYE11 PARO CHARITY ADJ   , -   ,2,,
9709130,FYE12 PARO CHARITY ADJ   , -   ,2,,
9709148,FYE13 PARO CHARITY ADJ   , -   ,2,,
9709940,CONT ADJ UNDERPAYMENT    , -   ,2,,
9709957,DEN NO AUTH PART PMT     , -   ,2,,
9709965,DEN CONTRACT INTERP      , -   ,2,,
9709973,DEN ADMINISTRATIVE DAYS  , -   ,2,,
9710203,CLIN RESEARCH ADJ        , -   ,2,,
9776303,MRI UNDERPYMTS ADJUSTMENT, -   ,2,,
9780073,CIGNA CISCO INTL ADJ     , -   ,2,,
9789991,CONVERT ACCT NO TRANS    , -   ,2,,
9799917,BAD DEBT REVERSAL        , -   ,2,,
9799982,ADJUSTMENT - UNITY       , -   ,2,,
9799990,TRANSFER TO BAD DEBT     , -   ,2,,
9800020,BD ADJ INSURANCE         , -   ,2,,
9800038,BD GRANT WEBER BAL ADJ   , -   ,2,,
9800046,BD ADMIN ALLOWANCE FAP   , -   ,2,,
9800160,BAD DEBT MINIMUM BALANCE , -   ,2,,
9800202,BAD DEBT AGENCY FEE/EXP  , -   ,2,,
9800251,BAD DEBT REFUND          , -   ,2,,
9800301,BAD DEBT CNTRCT/OTHER ADJ, -   ,2,,
9801010,REFUND UNASSIGNED BD     , -   ,2,,
9801028,REFUND RECOVERY RESOURCES, -   ,2,,
9801036,REFUND UNASSIGN SAN LEAND, -   ,2,,
9801044,REFUND UNASSIGNED CBSJ   , -   ,2,,
9801051,REFUND UNASSIGNED CSNC   , -   ,2,,
9801101,REFUND SAN LEANDRO COLL  , -   ,2,,
9801119,REFUND CBSJ - PASC       , -   ,2,,
9801135,REFUND CR SRV NO CAL PASC, -   ,2,,
9801200,REFUND ASSETCARE         , -   ,2,,
9801259,REFUND CBSJ              , -   ,2,,
9801267,REFUND COLL OF SJ - PASC , -   ,2,,
9801309,REFUND COMPASS           , -   ,2,,
9801358,REFUND AHC               , -   ,2,,
9801408,REFUND BAYCARE           , -   ,2,,
9801424,REFUND BROWN & TOLAND    , -   ,2,,
9801432,REFUND SMIPA             , -   ,2,,
9801440,REFUND LIFEGUARD         , -   ,2,,
9801457,REFUND PACIFICARE        , -   ,2,,
9801465,REFUND GRANT & WEBER W/C , -   ,2,,
9801473,REFUND GRANT WEBER TPL   , -   ,2,,
9801481,REFUND GRANT & WEBER     , -   ,2,,
9801655,REFND STEPHENSON &AQUISTO, -   ,2,,
9801689,REFUND PASC              , -   ,2,,
9801697,REFUND PMS - PASC        , -   ,2,,
9801705,REFUND BAY AREA PT       , -   ,2,,
9801713,REFUND MCRU HEALTHNET    , -   ,2,,
9801721,REFUND OVAG(INTERNATIONAL, -   ,2,,
9801796,REFUND PMS               , -   ,2,,
9802018,ADJ UNASSIGNED BD        , -   ,2,,
9802026,ADJ RECOVERY RESOURCES   , -   ,2,,
9802034,ADJ UNASSIGNED SAN LEANDR, -   ,2,,
9802042,ADJ UNASSIGNED CBSJ      , -   ,2,,
9802059,ADJ UNASSIGNED CSNC      , -   ,2,,
9802109,ADJ SAN LEANDRO COLL     , -   ,2,,
9802117,ADJ SLCS - PASC          , -   ,2,,
9802133,ADJ CR SERV OF NOCAL PASC, -   ,2,,
9802208,ADJ ASSETCARE            , -   ,2,,
9802257,ADJ CBSJ                 , -   ,2,,
9802265,ADJ COLL OF SAN JOSE PASC, -   ,2,,
9802307,ADJ COMPASS              , -   ,2,,
9802356,ADJ AHC                  , -   ,2,,
9802406,ADJ BAYCARE              , -   ,2,,
9802422,ADJ BROWN & TOLAND       , -   ,2,,
9802430,ADJ SMIPA                , -   ,2,,
9802448,ADJ LIFEGUARD            , -   ,2,,
9802455,ADJ PACIFICARE           , -   ,2,,
9802463,ADJ GRANT & WEBER W/C    , -   ,2,,
9802471,ADJ GRANT WEBER TPL      , -   ,2,,
9802489,ADJ GRANT & WEBER        , -   ,2,,
9802554,RECOVERY RESOURCES ADJ   , -   ,2,,
9802653,ADJ STEPHENSON & AQUISTO , -   ,2,,
9802687,ADJ PASC                 , -   ,2,,
9802695,ADJ PMS - PASC           , -   ,2,,
9802703,ADJ BAY AREA PT          , -   ,2,,
9802711,ADJ MCRU HEALTHNET       , -   ,2,,
9802729,ADJ OVAG(INTERNATIONAL)  , -   ,2,,
9802794,ADJ PMS                  , -   ,2,,
9802802,ADJ UNINSURED DISCOUNT   , -   ,2,,
9802810,CHARITY W/O PMT ASST BD  , -   ,2,,
9802844,RETURNED CHECK BFD       , -   ,2,,
9802851,BDFYE09 PARO CHARITY ADJ , -   ,2,,
9802869,BDFYE10 PARO CHARITY ADJ , -   ,2,,
9802877,BDFYE11 PARO CHARITY ADJ , -   ,2,,
9802885,BDFYE12 PARO CHARITY ADJ , -   ,2,,
9802893,BDFYE13 PARO CHARITY     , -   ,2,,
9803073,BAD DEBT INS ZERO PAY    , -   ,2,,
9806001,BD DEN ABN               , -   ,2,,
9806019,BD DEN ALL OTH ADMIN     , -   ,2,,
9806027,BD DEN CONTRACT INTERP   , -   ,2,,
9806035,BD DEN DAYS MCL          , -   ,2,,
9806043,BD DEN LEVEL OF CARE     , -   ,2,,
9806050,BD DEN MCR RAC           , -   ,2,,
9806068,BD DEN MCD RAC           , -   ,2,,
9806076,BD DEN MED NEC           , -   ,2,,
9806084,BD DEN NO AUTH FULL PMT  , -   ,2,,
9806092,BD DEN NO AUTH PART PMT  , -   ,2,,
9806100,BD DEN NON COVERED       , -   ,2,,
9806118,BD DEN NOT AUTHORIZED    , -   ,2,,
9806126,BD DEN OTHER             , -   ,2,,
9806134,BD DEN TAR               , -   ,2,,
9806142,BD DEN UNTIMELY PFS      , -   ,2,,
9806159,BD DEN UNTIMELY FACILITY , -   ,2,,
9806167,BD DEN UNTIMELY VENDOR   , -   ,2,,
9806175,BD DEN ADMINISTRATIVE DAY, -   ,2,,
9806183,BD DEN MAC               , -   ,2,,
9806191,BD HARDSHIP ADJUSTMENT   , -   ,2,,
9806209,BD DEN UNTIMELY ADMTG/REG, -   ,2,,
9806217,BD DEN UNTIMELY CLINICAL , -   ,2,,
9806225,BD DEN UNTIMELY PAYOR    , -   ,2,,
9806233,BD DEN UNTIMELY PFS      , -   ,2,,
9806241,BD DEN UNTIMLEY IT/SYSTEM, -   ,2,,
9806258,BD DEN UNTIMLY AUDT/CMPLN, -   ,2,,
9806266,BD DEN UNTIMELY CHG CAP  , -   ,2,,
9806274,BD DEN UNTIMELY APPEAL   , -   ,2,,
9806282,BD DEN UNTIMLY CODING/HIM, -   ,2,,
9806290,BD ADJ MCR IN/OUT        , -   ,2,,
9806308,BD ADJ NON MCR IN/OUT    , -   ,2,,
9806316,BD DEN UNTIMLEY NOTF ADMT, -   ,2,,
9806324,BD DEN DRG DWNGRD DISAGRE, -   ,2,,
9806332,BD ADJ DRG DWNGRD AGREE  , -   ,2,,
9810011,BAD DEBT PYMT UNASSIGNED , -   ,2,,
9810029,BAD DEBT PYMT REC RES    , -   ,2,,
9810037,BD PYMT UNASSIGNED SLCS  , -   ,2,,
9810045,BD PYMT UNASSIGNED CBSJ  , -   ,2,,
9810052,BD PYMT UNASSIGNED CSNC  , -   ,2,,
9810060,BAD DEBT PYMT CONVERSION , -   ,2,,
9810102,BAD DEBT PYMT SAN LEANDRO, -   ,2,,
9810110,BAD DEBT PYMT SLCS-PASC  , -   ,2,,
9810128,BAD DEBT PYMT CSNC       , -   ,2,,
9810136,BAD DEBT PYMT NO CAL PASC, -   ,2,,
9810151,BAD DEBT PYMT NATL RECOV , -   ,2,,
9810201,BAD DEBT PYMT ASSETCARE  , -   ,2,,
9810250,BAD DEBT PAYMENT CBSJ    , -   ,2,,
9810268,BAD DEBT PYMT CBSJ-PASC  , -   ,2,,
9810300,BAD DEBT PYMT COMPASS    , -   ,2,,
9810359,BAD DEBT PYMT AHC        , -   ,2,,
9810409,BAD DEBT PYMT BAYCARE    , -   ,2,,
9810425,BAD DEBT PYMT BRN/TLN    , -   ,2,,
9810433,BAD DEBT PAYMENT SMIPA   , -   ,2,,
9810441,BAD DEBT PYMT LIFEGUARD  , -   ,2,,
9810458,BAD DEBT PYMT PACIFICARE , -   ,2,,
9810466,BAD DEBT PYMTGRANT/WEB WC, -   ,2,,
9810474,BD PYMT GRANT WEBER TPL  , -   ,2,,
9810482,BAD DEBT PYMT GRANT&WEBER, -   ,2,,
9810508,BAD DEBT PYMT NBF        , -   ,2,,
