BarCdmID,Name,BillDescription,Amount,Category,CPT Modifier Code 1,CPT Modifier Code 2,CPT Multiplier,EffectiveDate,Expression 1,Expression 2,Expression 3,Expression 4,Expression 5,Expression 6,HCPCS Modifier Code 1,HCPCS Modifier Code 2,HCPCS Multiplier,MC Indicator,NDC,OD 1,OD 2,OD 3,OD 4,OD 5,OD 6,OD Value 1,OD Value 2,OD Value 3,OD Value 4,OD Value 5,OD Value 6,Override Expression 1,Override Expression 2,Override Expression 3,Override Expression 4,Override Expression 5,Override Expression 6,Professional GL Override
64139076,Graft Nerve Repair,,8039.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139127,Insert Lock 370002,,257.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64134995,"Human Bone Mimetic, Etex",,6509.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64140109,EPIFIX  Fenestrated 9x9cm,,19297.00,027x,,,,04/01/2018,,,,,,,,,81.00,N,,,,,,,,,,,,,,,,,,,,
64139291,Allograft Orth/Neuro Grp 1,,954.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64134478,Apogee/Intexem Lp     72404089,,8296.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64101974,Bony Void Filler Grp 4,,4399.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64102421,Kit Introducer MicroNonL 7272v,,154.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64134832,Kit Spy Elite Lc 3006,,2600.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64102120,Cap Bone/Neuro Grp 2B,,1357.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138732,CAGE FUSION 2926250,,22608.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64103122,Countersink 3 in 1,,1522.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139972,Angio: Existing Cath (F/U),,3621.00,032x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64118575,Kit: Endo Radial Rad02,,3606.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64101973,Bony Void Filler Grp 3,,2799.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138420,Fiber Laser            Neuro-L,,8694.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64131458,Greenlt Laser Fiber Next Med,,3934.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64100245,Sealant Surg/Closure Dev Grp 1,Sealant Surg /Closure Dev,922.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64135577,"Rod Spacer, Tendon",,7494.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64134600,Kit Flexiflo Gastro 10F  50190,,1049.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64134893,Allograft Reset Matri 2X2 Rm22,,8344.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138811,CAGE PEEK 1124.1232,,20237.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64102009,Cable Ortho Grp 4A,Bone Fixation Cable Cerclage,3040.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64134955,Implant X-fuse Xlarge   AXF-XL,,7081.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138461,Needle Ava Flex        Afh0011,Needle Ava Flex Vertebroplasty,2596.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64140005,Kit Accessory ACL/PCL   014725,,1441.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64105963,Tunneler: Large 9009-16,,303.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64101683,SCREW CONICAL EXTRACTION,,848.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138495,Cath Crosser 5Fr       Cru014S,,10435.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139616,Prosthesis Kit Penile/Uri GR1,,2374.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64134415,Tube Baker Jujunst 16F 0042510,,1576.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138649,DEVICE SYNFIX 32MM 08.802.001S,,20885.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64102130,Guidewire Grp 1E,,575.00,027x,,,,02/01/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64102733,Bony Void Filler Grp 9,,11628.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64115243,Gen NeuroStim Non-Rechrg  7426,,31264.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64100789,EMG Cranial Nerve Unilat,,186.00,092x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64135679,AmnioFix 6X16cm APS-5616,,11375.00,027X,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139145,IMPL PIN DRILL 5.0  5018-5-250,,585.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64134773,Strattice 8 X 16 Cm    0816001,,11546.00,027x,,,,07/02/2018,,,,,,,,,128.00,N,,,,,,,,,,,,,,,,,,,,
64138845,"CAP,PIN",,256.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64134831,Pump Penile Ms        72404233,,23486.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64101967,Bony Void Filler Grp 1,,863.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138525,Graft Stent        Tf4242C15Cp,,55775.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138544,System Mobile Charging    3711,,2588.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138921,Injector Graft/ Luna 360 Cage,,1873.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64100308,Gen Zephyr Xl Dr 5826,Pacemaker Generator,23384.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138792,ENDOWRIST VESSEL SEALER 410322,,2600.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139646,Ligasure Handpiece Grp 2,,2955.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64136764,Clip Stimulation       675.700,,2718.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64101247,Vein Saphenous            V010,Vain Saphenous            V010,33879.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139064,Algrft Memb Amniotic 2x4cm,,10434.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64102052,Electrode Disposable Grp 2B,,1663.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64136674,Lead Icd Sprint      6947-58Cm,Lead AICD Endo Dual Coil,15840.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138641,KIT DISP TOGGLEL WASHER 909846,,3459.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139718,Prosthesis Penile Pump Grp 1,,17097.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138893,Cath Angio non laser DCB Grp 1,,6231.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138949,BLADE DISPOSABLE GRP 3,,1530.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64102107,Allograft Orth/Neuro Grp 1A,,1158.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138755,STEM FEMORAL 1572-02-195,,20431.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64140009,Filter Graft RTA 352.229S,,2497.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64102093,Washer Grp 3,,265.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64140069,ANCHOR-KNEE LIGAMNT AUGMNT RPR,,4998.00,027X,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64600246,Pack Suture Pars AR-8862DS,,4077.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139100,Kit Swivelock Disp,,2044.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139550,Guidewire Ortho Grp 2,,935.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64134873,System Implant    Ar-2600Sbs-5,,10597.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64102735,GUIDE PIN Ti 2mm,,265.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138538,Tool Tunneling            3655,,728.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139673,On-Q Soaker Pain Pump Grp 2,,1693.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138932,Drill Bit 2.4mm NAV2075,,5437.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139781,Shunt Coronary,,278.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64100579,Plate Grp 10,Plate Implant,14728.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64101951,Cath Balloon Angioplasty Grp1A,Cath-Translum Angio Non-Lsr,1030.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138945,Spinal Cage Expandable,,19227.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139610,IOL Grp 2,,786.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138578,Disc Artifcl 5-6MM 09.820.0XXS,Prodisc-C Artificial Disc Impl,15992.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64102982,Cath Infusion Midline 7FR,,2438.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64136339,Wrench -Pacer/Neurostim,Wrench For Pacer/Neurostim,288.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64135548,TUBE GI GRP 3,,663.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64135695,Graft Jacket 5X5 8600-5X05,Graft Jacket 5x5,9225.00,027x,,,,07/01/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139238,Cap Bone/Neuro Grp 1,,528.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64133043,Button Septal          1524110,,1227.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64101993,"Sheath, Endograft, Steerable",,2405.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138737,CLAMP 6 H MULTIPIN 71067376,,4349.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64133154,Cap End Lead,,161.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64134751,Wound Matrix Integra 10x25CM,Wound Matrix - Integra 10x25cm,10435.00,027x,,,,07/02/2018,,,,,,,,,250.00,N,,,,,,,,,,,,,,,,,,,,
64136681,Valve Aortic Homograft    Avoo,,38271.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138807,Access Platform Gelpoint Mini,,2375.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64102014,Implant Joint Grp 1,,680.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64101707,"DEVICE,INFLATION-ENCORE 26",,454.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138688,Integra DRT 8x10  38101,Integra DRT,23524.00,027x,,,,07/02/2018,,,,,,,,,80.00,N,,,,,,,,,,,,,,,,,,,,
64100797,Prosth Penile Reservr-100ML IZ,,10158.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138426,Lead Icd 65Cm          7120-65,,16277.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64135544,PROCESSOR SOUND BAHA 5,,11428.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64134555,Kit Maxcess Disposable 3200060,,7645.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64135562,COUNTERSINK X POST 118-02077,,1774.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64135503,"Generator, VNS AspireSR","GEN, NEUROSTIM; NON-RECHRGABLE",79595.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64101880,"Prosthesis Ams Cuff W/IH, OCCL",,18750.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64102061,"Nail, Ortho Grp 3A",Ortho Nail Grp 3A,4284.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64102582,Minor Procedure Room Charge,,2993.00,036x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64136750,Kit Disp Navigation  Howmedica,,2596.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138547,Catheter Scoop 9Cm       C-9-2,,703.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138741,STENT VIABAHN,,10435.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64140067,Trephine Extractor 18- 18.5m,,1278.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64140073,SHELL ASSY 27MM-SP INTERBDY CG,,9410.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139092,Implant Crani Custom,,51956.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64102702,SURG TIME MAJOR 2 PROC 1ST 30M,,5897.00,036x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138955,Plate 10mm 2 hole,,17570.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138485,Shunt Lumbar Strata      44420,,12871.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64101710,Prosthesis Penile Pump Grp 3,,32232.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64140158,KIT TORQUE,,2051.00,027x,,,,09/01/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139070,Plug Vascular,,3479.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64102757,Allogrft Biocartilage Mtrx 1cc,,4098.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64102129,Guidewire Grp 1D,,470.00,027x,,,,02/01/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138462,Cath 3Lu 7F 16C Ask-42703-Pcsj,,736.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138574,Grafix Prime 5X5 Ps21055,Graft Grafix Prime 5X5 Ps21055,10111.00,027x,,,,07/02/2018,,,,,,,,,25.00,N,,,,,,,,,,,,,,,,,,,,
64139125,Guidewire  Hydro  HMW14300ST,,978.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64102122,Graft Vascular Grp 6 C,Graft Vascular,8313.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64136183,Lead Quattro Sprint    6944-65,,15916.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64136522,Programmer Patient Ans    3851,,2917.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139936,Thrombolytic Declot Cv Cath,FLUOROGUIDE FOR VEIN DEVICE,3787.00,032x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138457,Kit Disp Pro Toe     4571-0300,,796.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139007,PATCH TUTO 8x14cm,,1275.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64105034,Kit Jejunostomy Ndl 5Fr 071284,,632.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138632,DIALATOR ENDOVAS,,911.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64102971,Implant Joint Grp 8 C,,8828.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64140029,CAP-KNEE TOTAL JOURNEY S/N,,15796.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64100192,Alloderm 6X16 Xthick 982196,Alloderm Tissue,10789.00,027x,,,,07/02/2018,,,,,,,,,96.00,N,,,,,,,,,,,,,,,,,,,,
64139776,Sheeting Silastic Neuro,,568.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64136780,System Harvesting      Vh-3000,,3973.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64134901,Kit Endoscopic Release Ar-8850,,1488.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138453,Gen Deep Brain Activa Sc 37602,"Gen Neurostim, Non-Rechrg",30117.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138936,NAIL VALOR 150 to 200MM,,13566.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64101945,Valve Heart Grp A,,12648.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138469,Generator Primeadvanced  37702,"Gen Neurostim, NonRechrg",49861.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138298,GenNeurostim NonHF RchrgBatSys,,46596.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64135539,MESH PHASIX 10X12 1190500,,33648.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
72204043,Perfusion: Iabp Intra-Aortic,,2998.00,036x,,,,06/01/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139114,"Probe, Cautery Spine",,1950.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139548,Guidewire Grp 1,,212.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139947,Embolization Transcath-S&I,,11262.00,032x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138481,Implant Distal Biceps  Ar-2260,Implant Distal Biseps  Ar-2260,5581.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139347,Cannula Coronary Grp 1,,273.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138721,PORTAL ENTRY KIT 00241,,1712.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139280,Tutoplast Pericardium 68250,,1431.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64102739,Staple Bone Grp 3E,,5100.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64133135,"CorkScrew, Bone",,1367.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64134974,Matristem Matrix Plus MSPL0710,,7561.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64102062,Sternalock Screw,Sternalock Screw Sternal Closr,565.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139710,Prosthesis Breast Grp 2,,3476.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138434,Stem Hip                L92526,,25990.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64135666,Balloon Postpartum-Rapid Instl,,1181.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64135660,"NS Generator, Inspire IV 3028","Generator, Sleep Apnea",56687.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139050,Ext Fixn Implants Grp 7,,2040.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64100193,Alloderm 6X12 Xthick,Alloderm Tissue,8313.00,063x,,,,07/02/2018,,,,,,,,,72.00,N,,,,,,,,,,,,,,,,,,,,
64102087,Clip Applier- LAPRA-TY,,8941.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138620,Kit Access           8700-9112,,5855.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64104043,Perfusion: Iabp Intra-Aortic,,3238.00,036x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64134774,Shunt Denver Ascites   42-2050,,7235.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139137,Kit Needle Spine 5001-90009-G1,,1561.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64130927,Suture Smartstitch     Om-8075,,546.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64140141,TORQUE WRENCH KIT,,515.00,027x,,,,07/01/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64135538,MESH PHASIX 4X6 1190200,,8678.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139170,TSR Glenosphere ECC 42MM,,7414.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139215,Plate Grp 7,Plate Implant,5599.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139192,"GUIDEWIRE VASC, TRANSEND",,2574.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64140012,OH VALV SUTERE CHORD-X 1/2CIR,,8288.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64140084,Stent Innova 7mmx60mmx130cm,,3031.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64111169,Reload Suture Assist Sw120,,531.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64133136,Wire Ortho Supply Grp 3,,1347.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64604750,Alloderm 6x12,,8289.00,027x,,,,07/02/2018,,,,,,,,,72.00,N,,,,,,,,,,,,,,,,,,,,
64102040,LowCost-Cath Baln Angio Grp 2,Cath-Translum Angio NonLsr,342.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64136296,Stylet Enhance 70Cm Sc-4395-70,,755.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64135586,Sleeve Guide for PLATE P51-950,,2317.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64102774,Rod Polars Pls 8x220,,10216.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138695,KIT PREP FEMORAL SZ6 5555-2256,KIT PREP FEMORAL SZ6 5555-2256,1002.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139062,PIN REDUCTION,,2196.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64136665,Stem Hip                L92528,,28071.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64135659,"Kit Implant Sterile, Sophono",IMPL KIT BONE CONDCTN MAGNET,9619.00,027X,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138914,Introducer/Sheath Grp 5,,3570.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64136812,Allograft Osteochond  32147002,,35471.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138800,ANTERIOR/POSTERIOR FUSION KIT,,56090.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138621,Kit Monitor          8700-9122,,3764.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64139796,Spacer Tapered Grp 1,,612.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64138619,Splint Nasal Posisep X 9210584,,665.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64136814,Defibrillator Concerto D274Trk,,81002.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
9970,ANGIO: EXTREMITY BILATERAL S&I,,5594.00,032x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64134833,Tightope Syndemosis Kit,Tightope Sydemosis Kit,5261.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
64134752,Tissue Flexhd 12Cmx12Cm 472122,,15640.00,027x,,,,07/02/2018,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,
