Item ID,Item Description, Item Charge 
4433805,Oxybutynin 5 MG TAB, $5.00 
4433811,Furosemide 40 MG/4 ML SYR, $73.06 
4433817,Pneumococcal Polyvalent Vacc 0.5 ML VIAL, $799.04 
4433819,Dinoprostone Supp 20 MG SUPP," $4,901.36 "
4433820,Butorphanol 1 MG/ML VIAL, $98.80 
4433821,Butorphanol 2 MG/ML VIAL, $120.90 
4433830,Timolol 0.25% Ophth Drops 10 ML BOT, $43.80 
4433831,Timolol 0.5% Ophth Drops 5 ML BOT, $35.60 
4433834,Cocaine Crystals 5 GM JAR," $1,132.63 "
4433835,Methadone 10 MG TAB, $5.00 
4433836,Valproic Acid Syrup 250 MG/5 ML ML, $5.00 
4433837,Valproic Acid 250 MG CAP, $5.00 
4433845,Cosyntropin 250 MCG VIAL, $171.00 
4433848,Bendroflumethiazide/Nadolol 1 TAB TAB, $20.40 
4433852,Triamterene 50 MG CAP, $76.72 
4433853,glyBURIDE 1.25 MG TAB, $5.00 
4433854,glyBURIDE 2.5 MG TAB, $5.00 
4433855,glyBURIDE 5 MG TAB, $5.00 
4433859,Lithium Carbonate 300 MG CAP, $5.00 
4433861,Digoxin 100 MCG/ML AMP, $872.58 
4433863,Acetylcysteine 20% Soln 6000 MG/30 ML VIAL, $39.86 
4433868,Naproxen 500 MG TAB, $5.00 
4433872,Tranylcypromine 10 MG TAB, $12.49 
4433878,Calcitriol 0.25 MCG CAP, $5.00 
4433881,Trimethoprim/Sulfamethoxazole 10 ML VIAL, $75.15 
4433884,prednisoLONE SOLN 15 MG/5 ML UDCUP, $5.00 
4433903,metroNIDAZOLE 500 MG VIAL, $20.00 
4433904,metroNIDAZOLE 500 MG TAB, $5.00 
4433905,Isoniazid 300 MG TAB, $6.32 
4433906,DOBUTamine 250 MG/D5W 1000 MCG/1 ML BAG, $68.40 
4433907,DOBUTamine 500 MG/D5W 2000 MCG/ML BAG, $111.63 
4433912,"Mineral Oil/Petrolatum,White 1 GM TUBE", $30.56 
4433916,Lecithin 1200 MG CAP, $5.00 
4433921,Neostigmine 1:1000 10 MG/10 ML VIAL, $171.00 
4433926,predniSONE SYRUP 5 MG/5 ML UDCUP, $7.52 
4433935,Activated Charcoal Susp 25 G/120 ML 120MLBTL, $101.22 
4433936,Activated Charcoal/Sorbitol 25 GM/120 ML 120MLBTL, $101.22 
4433939,Mycophenolate 250 MG CAP, $5.00 
4433940,Mycophenolate 500 MG TAB, $5.00 
4433941,"Rizatriptan, Oral Disintegrate 5 MG TAB", $9.45 
4433942,"Rizatriptan, Oral Disintegrate 10 MG TAB", $12.56 
4433943,"Interferon Beta-1B, Recomb 0.3 MG VIAL"," $4,103.62 "
4433944,Amphetamine/Dextroamphetamine 5 MG TAB, $5.00 
4433949,Imatinib 100 MG TAB, $337.76 
4433950,Calcitriol 0.5 MCG CAP, $5.00 
4433951,Alendronate Weekly 70 MG TAB, $5.00 
4433952,Atorvastatin 40 MG TAB, $5.00 
4433953,Pravastatin 40 MG TAB, $5.00 
4433954,Polyethylene Glycol 17 GM PKT, $11.07 
4433955,prednisoLONE SOLN 15 MG/5 ML ML, $5.00 
4433956,Ondansetron 8 MG TAB, $5.00 
4433958,tiaGABine 12 MG TAB, $74.00 
4433959,tiaGABine 2 MG TAB, $49.09 
4433960,tiaGABine 4 MG TAB, $42.89 
4433961,Torsemide 20 MG/2 ML AMP, $69.45 
4433962,Albuterol Neb. Soln 2.5 MG/0.5 ML DROPERETTE, $5.00 
4433964,Magnesium 40 Grams/LR 40 MG/ML BAG, $192.19 
4433965,AA 4.25%/D10W 1000 ML BAG, $308.10 
4433969,fentaNYL 5MCG/Ml-Bupiv 0.0625% 1250 MCG/250 ML BAG, $820.30 
4433970,Remifentanil 5 MG VIAL," $6,915.22 "
4433971,Mupirocin 2% Cr 15 GM TUBE," $1,516.80 "
4433972,Testosterone Enanthate 200 MG/ML SYR," $2,315.82 "
4433973,Testosterone Cypionate 200 MG/ML VIAL, $268.32 
4433974,Zoledronic Acid 4 MG VIAL, $902.50 
4433975,Darbepoetin Alfa 25 MCG/ML VIAL, $390.10 
4433976,Darbepoetin Alfa 40 MCG/ML VIAL, $624.15 
4433977,Darbepoetin Alfa 60 MCG/0.3 ML SYR, $933.09 
4433978,Darbepoetin Alfa 100 MCG/0.5 ML SYR," $1,560.38 "
4433979,Darbepoetin Alfa 200 MCG/0.4 ML SYR," $3,120.77 "
4433980,Dipyridamole 50 MG/10 ML VIAL, $34.68 
4433981,Bag (IV) 100 ML BAG, $20.00 
4433982,Bag (IV) 250 ML BAG, $20.00 
4433983,Bag (IV) 500 ML BAG, $20.00 
4433984,Bag (IV) 1000 ML BAG, $20.00 
4433985,Bag (IV) 3000 ML BAG, $97.38 
4433986,Bottle (IV) 500 ML BTL, $46.55 
4433987,Bottle (IV) 1000 ML BTL, $60.52 
4433988,Epirubicin 50 MG/25 ML VIAL, $101.95 
4433989,Divalproex ERT 500 MG TAB.SA, $5.00 
4433990,Amphetamine/Dextroamphetamine 10 MG TAB, $5.00 
4433991,Pegfilgrastim 6 MG/0.6 ML SYRINGE," $11,006.88 "
4433992,Fondaparinux 2.5 MG/0.5 ML SYR, $94.86 
4433993,Argatroban 250 MG/2.5 ML VIAL, $559.34 
4433994,Polymyxin B 500000 UNIT VIAL, $106.31 
4433995,Hepatitis B Virus Vaccine 10 MCG/0.5 ML VIAL, $161.03 
4433996,Multivitamins 10 ML VIAL, $68.21 
4433997,Multivitamin Pediatric 5 ML VIAL, $150.20 
4433998,oxyCODONE 5 MG TAB, $5.00 
4434004,Timolol 10 MG TAB, $11.68 
4434006,Penicillamine 250 MG CAP, $444.00 
4434008,aMILoride 5 MG TAB, $5.00 
4434013,NIFEdipine 10 MG CAP, $5.00 
4434014,Nadolol 40 MG TAB, $12.42 
4434015,Nadolol 80 MG TAB, $19.76 
4434020,Captopril 100 MG TAB, $13.12 
4434021,Captopril 25 MG TAB, $5.62 
4434022,Captopril 50 MG TAB, $11.47 
4434028,Nitroglycerin 0.1 MG/Hr Patch 1 PATCH PATCH, $5.00 
4434029,Nitroglycerin 0.2 MG/Hr Patch 1 PATCH PATCH, $5.00 
4434030,Nitroglycerin 0.4 MG/Hr Patch 1 PATCH PATCH, $5.00 
4434034,Fenoprofen 600 MG TAB, $23.36 
4434035,Sucralfate 1 GM TAB, $5.00 
4434036,Naproxen Sodium 275 MG TAB, $10.33 
4434037,Naproxen 375 MG TAB, $5.00 
4434038,aMILoride/Hydrochlorothiazide 1 TAB TAB, $5.00 
4434039,Acetaminophen Supp 325 MG SUPP, $0.50 
4434040,Nitroglycerin 2% Oint 1 INCH UDPKT, $16.04 
4434043,Metaproterenol 10 MG TAB, $5.00 
4434046,Lithium Carbonate ERT 300 MG TAB.SA, $5.00 
4434047,Vasopressin 20 UNITS/ML VIAL," $1,360.40 "
4434048,predniSONE 50 MG TAB, $5.00 
4434050,Levothyroxine 200 MCG VIAL," $2,009.06 "
4434052,Nitroglycerin 50 MG/10 ML VIAL, $63.18 
4434062,Cefotaxime 1000 MG VIAL, $26.70 
4434065,Metoclopramide 10 MG/2 ML VIAL, $20.00 
4434066,Metoclopramide 10 MG TAB, $5.00 
4434067,DOPamine 800 MG/5 ML VIAL, $23.75 
4434068,DOPamine 400 MG/5 ML VIAL, $33.25 
4434069,DOPamine 200 MG/5 ML VIAL, $24.04 
4434071,Tobramycin 0.3% Ophth Drops 5 ML BOT, $27.14 
4434076,Erythromycin Base 333 MG TAB.EC, $70.18 
4434080,traZODone 50 MG TAB, $5.00 
4434081,traZODone 100 MG TAB, $5.00 
4434084,FLUoxetine Soln 20 MG/5 ML 120MLBTL, $29.34 
4434085,prednisoLONE SOLN 15 MG/5 ML 240MLBTL, $126.75 
4434086,Ringer's Solution 1000 ML BAG, $210.30 
4434088,Ketorolac 10 MG TAB, $6.87 
4434090,Pamidronate 30 MG VIAL, $94.34 
4434091,Lidocaine 4% Top. Soln 50 ML BOT, $227.22 
4434092,HYDROmorphone 40 MG/20 ML VIAL, $265.72 
4434095,Propofol 500 MG/ 10 MG/ML BOT, $390.52 
4434183,Morphine Soln 10 MG/5 ML UDCUP, $5.00 
4434189,Clindamycin Phos 1% Top. Soln 30 ML BOT, $88.87 
4434190,Betamethasone Diprop 0.05% Lot 60 ML BOT, $236.72 
4434200,Haloperidol 20 MG TAB, $13.20 
4434202,Megestrol 20 MG TAB, $5.00 
4434204,Methadone Soln 10 MG/5 ML UDCUP, $5.00 
4434206,Bupivacaine-MPF 0.5% 30 ML VIAL, $20.00 
4434207,Bupivacaine 0.25% 50 ML VIAL, $47.03 
4434208,Bupivacaine-MPF 0.75% 225 MG/30 ML VIAL, $29.07 
4434209,Bupivacaine-MPF 0.25% 30 ML VIAL, $20.00 
4434211,Bupivacaine-MPF 0.25%/Epi 30 ML VIAL, $21.68 
4434218,Mineral Oil Lotion 240 ML BOT, $10.16 
4434220,BCG Vaccine 50 MG AMP, $391.77 
4434221,Propafenone 150 MG TAB, $5.00 
4434222,Propafenone 225 MG TAB, $5.00 
4434224,Propafenone 300 MG TAB, $5.00 
4434225,Spironolactone 100 MG TAB, $5.00 
4434227,Amino Acids 5.4% 250 ML BOT, $198.55 
4434232,Streptozocin 1000 MG VIAL, $990.06 
4434233,Doxapram 400 MG/20 ML VIAL, $399.67 
4434237,Dantrolene 20 MG VIAL, $617.50 
4434244,Nitroglycerin 400 MCG TAB.SUBL, $5.00 
4434246,Bethanechol 50 MG TAB, $6.80 
4434250,Disopyramide ERC 100 MG CAP.SA, $21.76 
4434251,Disopyramide ERC 150 MG CAP.SA, $25.68 
4434253,Bicillin C-R 1200000 UNITS/2 ML SYR," $1,191.46 "
4434254,Penicillin G Benz 1200000 UNITS/2 ML SYR," $1,489.79 "
4434258,Ergocalciferol Drops 8000 UNITS/ML 60MLBTL, $297.23 
4434273,Hepatitis B Immune Globulin 5 ML VIAL," $1,480.21 "
4434281,Naloxone 4 MG/10 ML VIAL, $801.90 
4434284,Progesterone 500 MG/10 ML VIAL, $269.80 
4434286,Pralidoxime 1 GM VIAL, $825.08 
4434290,fluPHENAZine Elix 2.5 MG/5 ML 60MLBTL, $157.84 
4434300,prednisoLONE 5 MG TAB, $112.07 
4434307,Acyclovir 500 MG VIAL, $31.83 
4434317,fluPHENAZine 10 MG TAB, $5.50 
4434341,Megestrol 40 MG TAB, $5.00 
4434366,LORazepam 1 MG TAB, $5.00 
4434367,Hydrocortisone 5 MG TAB, $5.00 
4434369,Nicotine Polacrilex 2 MG GUM.GM., $5.00 
4434370,Cortisone 25 MG TAB, $19.40 
4434373,prednisoLONE NA PHOS 1% OP DR 10 ML BOT, $355.84 
4434383,Naphcon-A Ophth Drops 15 ML BOT, $77.46 
4434386,Ammonia Inhaler 0.33 ML INHALER, $5.00 
4434393,Lidocaine 5% Oint 35.44 GM TUBE, $256.30 
4434394,Lidocaine 2% Jelly 30 ML TUBE, $134.70 
4434402,Bacitracin/Polymyxin B 3.5 GM TUBE, $72.80 
4434407,Bupivacaine-MPF 0.5% 10 ML VIAL, $20.00 
4434408,Bupivacaine-MPF 0.25% 10 ML VIAL, $20.00 
4434409,Bupivacaine 0.25%/Epi 10 ML VIAL, $20.00 
4434410,Bupivacaine 0.5%/Epi 10 ML VIAL, $20.00 
4434411,Bupivacaine-MPF 0.75% 10 ML VIAL, $20.00 
4434427,Flunisolide 0.025% Nasal Spr 25 ML SQBOT, $417.90 
4434440,Ethionamide 250 MG TAB, $30.88 
4434443,Theophylline ERC 100 MG CAP.SA, $15.93 
4434450,Levothyroxine 25 MCG TAB, $5.00 
4434459,Potassium Bicarbonate/Cit AC 25 MEQ TAB.EFF, $9.50 
4434466,Acetaminophen 325 MG TAB, $0.50 
4434473,Lidocaine 0.5% (Pres. Free) 50 ML VIAL, $20.00 
4434474,Lidocaine 1% (Pres. Free) 30 ML VIAL, $20.71 
4434478,glipiZIDE 5 MG TAB, $5.00 
4434479,glipiZIDE 10 MG TAB, $5.00 
4434483,Labetalol 200 MG TAB, $5.00 
4434489,AMOXicillin/Clavulanate 500 MG TAB, $5.00 
4434490,AMOXicillin/Clavulanate 250 MG TAB, $23.50 
4434492,AMOXicillin/Clavulanate 250 MG/5 ML 150MLBTL, $570.27 
4434501,Non-Formulary 1 1 NF MED, $8.00 
4434502,Alemtuzumab 30 MG/1 ML VIAL, $50.00 
4434502,lamiVUDine Oral Soln 5 MG/0.5 ML ORAL.SYRIN, $5.00 
4434502,Nevirapine 200 MG TAB, $5.36 
4434502,Non-Formulary 2 1 NF MED, $16.00 
4434503,Non-Formulary 3 1 NF MED, $24.00 
4434504,Non-Formulary 4 1 NF MED, $32.00 
4434505,Non-Formulary 5 1 NF MED, $40.00 
4434506,Non-Formulary 6 1 NF MED, $48.00 
4434507,Non-Formulary 7 1 NF MED, $56.00 
4434508,Non-Formulary 8 1 NF MED, $64.00 
4434509,Non-Formulary 10 1 NF MED, $80.00 
4434510,Non-Formulary 12 1 NF MED, $96.00 
4434511,Non-Formulary 15 1 NF MED, $120.00 
4434512,Non-Formulary 18 1 NF MED, $144.00 
4434513,Non-Formulary 20 1 NF MED, $160.00 
4434514,Non-Formulary 25 1 NF MED, $200.00 
4434515,Non-Formulary 30 1 NF MED, $240.00 
4434516,Non-Formulary 35 1 NF MED, $280.00 
4434517,Non-Formulary 40 1 NF MED, $320.00 
4434518,Non-Formulary 45 1 NF MED, $360.00 
4434519,Non-Formulary 50 1 NF MED, $400.00 
4434521,Non-Formulary 8 1 NF INJ, $76.00 
4434522,Non-Formulary 11 1 NF INJ, $104.50 
4434523,Non-Formulary 15 1 NF INJ, $142.50 
4434524,Non-Formulary 20 1 NF INJ, $190.00 
4434525,Non-Formulary 25 1 NF INJ, $237.50 
4434526,Non-Formulary 30 1 NF INJ, $285.00 
4434527,Non-Formulary 40 1 NF INJ, $380.00 
4434528,Non-Formulary 50 1 NF INJ, $475.00 
4434529,Non-Formulary 60 1 NF INJ, $570.00 
4434530,Non-Formulary 70 1 NF INJ, $665.00 
4434531,Non-Formulary 80 1 NF INJ, $760.00 
4434532,Non-Formulary 100 1 NF INJ, $950.00 
4434533,Non-Formulary 120 1 NF INJ," $1,140.00 "
4434534,Non-Formulary 140 1 NF INJ," $1,330.00 "
4434535,Non-Formulary 160 1 NF INJ," $1,520.00 "
4434536,Non-Formulary 180 1 NF INJ," $1,710.00 "
4434537,Non-Formulary 200 1 NF INJ," $1,900.00 "
4434541,Ganciclovir 500 MG VIAL, $503.98 
4434543,Floxuridine 500 MG VIAL, $321.79 
4434544,Dexrazoxane 500 MG VIAL, $850.29 
4434545,Dinoprostone 10 MG INSERT," $2,989.70 "
4434546,Foscarnet 6000 MG/250 ML VIAL," $2,980.69 "
4434547,Botulinum Toxin Type A 100 UNITS VIAL," $1,334.04 "
4434566,metroNIDAZOLE 500 MG/ 5 MG/ML BOT, $20.00 
4434572,Folic Acid 50 MG/10 ML VIAL, $218.88 
4434596,Sodium Bicarb 8.4% 50 MEQ/50 ML VIAL, $82.84 
4434612,Ketamine 200 MG/20 ML VIAL, $306.80 
4434638,EPINEPHrine Top Soln 30 ML BOT, $788.32 
4434690,Aminophylline 250 MG/10 ML VIAL, $101.37 
4434697,Ibuprofen 400 MG TAB, $5.00 
4434699,Betamethasone Val 0.1% Cr 15 GM TUBE, $83.04 
4434700,Betamethasone Val 0.1% Cr 45 GM TUBE, $215.12 
4434701,Betamethasone Val 0.1% Oint 15 GM TUBE, $104.34 
4434720,Calcium Gluconate 1000 MG/10 ML VIAL, $40.85 
4434723,metroNIDAZOLE 250 MG TAB, $5.00 
4434732,Aspirin 325 MG TAB, $0.50 
4434737,Magnesium Sulfate 50% 5000 MG/10 ML VIAL, $20.00 
4434740,Niacin ERC 250 MG CAP.SA, $5.00 
4434746,Phenylephrine 0.125% Nas Drops 15 ML BOT, $32.64 
4434759,Ferrous Gluconate 325 MG TAB, $5.00 
4434765,Dexamethasone 4 MG TAB, $5.00 
4434771,Pyridoxine 50 MG TAB, $5.00 
4434780,Dipyridamole 25 MG TAB, $5.00 
4434786,Blephamide Ophth Susp 5 ML BOT, $786.56 
4434790,cloZAPine 25 MG TAB, $5.00 
4434791,cloZAPine 100 MG TAB, $5.52 
4434798,Neosporin Opth Oint 3.5 GM TUBE, $81.12 
4434800,Acetaminophen/Codeine 1 TAB TAB, $5.00 
4434805,Povidone-Iodine 10% Oint 30 GM TUBE, $9.36 
4434818,Acetaminophen Supp 650 MG SUPP, $0.50 
4434820,Methyldopa 500 MG TAB, $5.00 
4434821,Ampicillin 125 MG VIAL, $33.35 
4434822,Ampicillin 250 MG VIAL, $20.00 
4434823,Ampicillin 500 MG VIAL, $20.00 
4434824,Ampicillin 1000 MG VIAL, $20.00 
4434825,Ampicillin 2000 MG VIAL, $25.04 
4434828,Vitamin E Drops 50 UNITS/ML 30MLBTL, $270.48 
4434832,Bicillin CR 900/300 2 ML SYR," $1,187.50 "
4434838,Amitriptyline 75 MG TAB, $5.00 
4434839,Amitriptyline 100 MG TAB, $6.49 
4434843,Folic Acid 1 MG TAB, $5.00 
4434844,Glycerin Adult Supp 1 SUPP SUPP, $5.00 
4434845,Glycerin Pediatric Supp 1 SUPP SUPP, $5.00 
4434846,Propranolol 80 MG TAB, $5.00 
4434850,Lindane 1% Shampoo 60 ML BOT, $872.96 
4434851,Lidocaine 100 MG/5 ML SYR, $34.87 
4434853,Clotrimazole 1% Top Crm 15 GM TUBE, $13.62 
4434855,Magnesium Sulfate 50% 5000 MG/10 ML SYR, $147.44 
4434860,Ethambutol 100 MG TAB, $5.00 
4434862,Naproxen 250 MG TAB, $5.00 
4434864,PHENobarbital 130 MG/ML SYR," $1,220.52 "
4434868,Trimethoprim/Sulfamethoxazole 1 TAB TAB, $5.00 
4434872,Tolmetin 200 MG TAB, $5.00 
4434874,Metolazone 2.5 MG TAB, $9.42 
4434876,Acetylcysteine 10% Soln 3 G/30 ML VIAL.NEB, $75.76 
4434881,Cytarabine 100 MG VIAL, $50.00 
4434885,Filgrastim 480 MCG/1.6 ML VIAL," $4,623.77 "
4434886,Filgrastim 300 MCG/ML VIAL," $2,903.72 "
4434887,Fludarabine 50 MG VIAL, $159.06 
4434888,Fluorouracil 500 MG/10 ML VIAL, $50.00 
4434904,Calcium Chloride 10% 1000 MG/10 ML SYR, $76.95 
4434913,cefOXitin 1000 MG VIAL, $27.46 
4434914,cefOXitin 2000 MG VIAL, $54.53 
4434916,DOXOrubicin 10 MG VIAL, $50.00 
4434919,DOBUTamine 250 MG/20 ML VIAL, $46.74 
4434920,Temozolomide 5 MG CAP, $38.08 
4434921,Phenytoin Sodium Extended 200 MG CAP, $11.62 
4434922,Phenytoin Sodium Extended 300 MG CAP, $14.39 
4434923,Iron Sucrose 100 MG/5 ML VIAL, $313.50 
4434924,Milrinone 20 MG/D5W 0.2 MG/ML BAG, $101.84 
4434927,Thrombin 5000 UNIT VIAL, $531.81 
4434928,Thrombin Top. Spray 20000 UNIT KIT," $1,854.56 "
4434932,Ziprasidone 20 MG CAP, $5.07 
4434933,Ziprasidone 40 MG CAP, $33.34 
4434934,Ziprasidone 60 MG CAP, $25.28 
4434935,Ziprasidone 80 MG CAP, $40.82 
4434936,Zonisamide 100 MG CAP, $65.14 
4434937,PARoxetine ERT 12.5 MG TAB.SA, $35.56 
4434938,PARoxetine ERT 25 MG TAB.SA, $37.11 
4434939,buPROPion SR 100 MG TAB.SA, $5.00 
4434940,Tacrolimus 1 MG CAP, $5.00 
4434941,Tacrolimus 5 MG CAP, $20.84 
4434944,Verapamil ERC 100 MG CAP.SA, $7.85 
4434945,Verapamil ERC 200 MG CAP.SA, $9.79 
4434946,Repaglinide 1 MG TAB, $5.00 
4434947,Repaglinide 2 MG TAB, $5.00 
4434948,Colesevelam 625 MG TAB, $26.40 
4434949,Calcium Citrate 950 MG TAB, $5.00 
4434950,Cetirizine 5 MG TAB, $0.50 
4434951,Dakin's Soln Full Strgth 0.5% 473 ML BOT, $77.29 
4434952,Dakin's Soln Half Strgth 0.25% 473 ML BOT, $77.29 
4434953,Dornase Alfa 2.5 MG/2.5 ML AMP, $916.24 
4434954,Fulvestrant 250 MG/5 ML SYR," $2,569.97 "
4434955,Budesonide Inhalation Susp 0.25 MG/2 ML RESPULE, $19.66 
4434956,Repaglinide 500 MCG TAB, $5.60 
4434958,fluPHENAZine Decanoate 125 MG/5 ML VIAL, $644.67 
4434959,Sodium Chloride 5% Ophth Drops 30 ML BOT, $32.48 
4434960,Almotriptan 12.5 MG TAB, $250.88 
4434962,Enoxaparin 120 MG/0.8 ML SYR, $105.17 
4434963,Enoxaparin 150 MG/1 ML SYR, $131.67 
4434964,Ora-Sweet 480 ML BOT, $88.62 
4434965,Ora-Plus 480 ML BOT, $129.38 
4434966,Omega-3 Fatty Acids 1000 MG CAP, $5.00 
4434967,Ocuvite 1 TAB TAB, $0.50 
4434968,Mesalamine ERC 250 MG CAP.SA, $18.80 
4434969,Clarithromycin ERT 500 MG TAB.SA, $23.98 
4434971,Desloratadine 5 MG TAB, $9.28 
4434972,Nesiritide 1500 MCG VIAL," $2,226.48 "
4434974,Fexofenadine 60 MG TAB, $5.00 
4434975,Fexofenadine 180 MG TAB, $5.00 
4434976,Carbidopa/Levodopa 1 TAB TAB.SA, $5.00 
4434977,Carbidopa/Levodopa 1 TAB TAB.SA, $5.00 
4434978,Perindopril 2 MG TAB, $5.00 
4434979,Perindopril 4 MG TAB, $5.00 
4434980,Perindopril 8 MG TAB, $5.00 
4434981,Trandolapril 1 MG TAB, $5.00 
4434982,Trandolapril 2 MG TAB, $5.00 
4434983,Trandolapril 4 MG TAB, $5.00 
4434984,risperiDONE Elixir 1 MG/1 ML 30MLBTL, $187.44 
4434991,Paricalcitol 2 MCG/ML VIAL, $38.00 
4434993,Ertapenem 1000 MG VIAL," $1,222.22 "
4434994,Interferon Gamma-1B 100 MCG/0.5 ML VIAL," $4,571.10 "
4434996,FLUoxetine Weekly 90 MG CAP.EC, $212.66 
4434997,Pantoprazole 20 MG TAB.SA, $5.00 
4434999,Thalidomide 50 MG CAP," $1,367.20 "
4435004,Calcium Carbonate With Vit D 600 MG TAB, $5.00 
4435005,traMADol/Acetaminophen 1 TAB TAB, $5.00 
4435006,Ipratropium 0.06% Nasal Spray 15 ML SQBOT, $144.77 
4435007,Nateglinide 120 MG TAB, $9.76 
4435008,Nateglinide 60 MG TAB, $5.00 
4435009,Olmesartan 5 MG TAB, $34.72 
4435010,Olmesartan 20 MG TAB, $5.00 
4435011,Olmesartan 40 MG TAB, $5.00 
4435012,Metoprolol ERT 25 MG TAB.SA, $5.00 
4435013,Dextromethorphan Liquid 7.5 MG/5 ML 120MLBTL, $46.17 
4435015,Acarbose 50 MG TAB, $5.00 
4435016,Acarbose 100 MG TAB, $5.00 
4435017,Escitalopram 10 MG TAB, $5.00 
4435018,Escitalopram 20 MG TAB, $5.00 
4435019,Anastrozole 1 MG TAB, $5.00 
4435020,Leflunomide 10 MG TAB, $19.12 
4435021,Leflunomide 20 MG TAB, $19.96 
4435022,Anagrelide 1 MG CAP, $13.36 
4435023,Anagrelide 500 MCG CAP, $5.00 
4435024,Isoniazid 1000 MG/10 ML VIAL," $3,010.46 "
4435025,Sirolimus 1 MG TAB, $77.68 
4435026,Ketorolac 0.5% Ophth Soln 5 ML BOT, $33.49 
4435027,Castor Oil 63 ML BOT, $23.76 
4435031,Timolol 0.5% *Gel* Ophth Drop 5 ML BOT, $981.58 
4435032,Timolol 0.25% *Gel* Ophth Drop 5 ML BOT, $944.02 
4435033,Loteprednol 0.5% Ophth Susp 5 ML BOT," $1,645.84 "
4435034,Loteprednol 0.2% Ophth Susp 5 ML BOT," $1,564.56 "
4435035,Travoprost 0.004% Ophth Soln 2.5 ML BOT," $1,355.20 "
4435038,Salmeterol Inhalation Powder 50 MCG AER.CAP, $62.83 
4435040,Amphetamine/Dextroamphetamine 30 MG CAP.SA, $14.89 
4435041,Fructose Crystals 500 GM JAR, $330.64 
4435042,predniSONE 1 MG TAB, $5.00 
4435044,Acetic Acid 3% Topical Soln 500 ML BOT, $135.28 
4435045,Ramipril 1.25 MG CAP, $5.00 
4435046,Tacrolimus 5 MG/1 ML AMP, $430.84 
4435047,Morphine ERC 20 MG CAP.SA, $10.69 
4435048,Morphine ERC 30 MG CAP.SA, $8.25 
4435049,Morphine ERC 50 MG CAP.SA, $13.78 
4435096,Chondroitin/Hyaluronate & Hyal 1.05 ML KIT, $756.08 
4435097,riTUXimab/Hyaluronidase Human 1400 MG/11.7 ML VIAL," $18,768.92 "
4435098,riTUXimab/Hyaluronidase Human 1600 MG/13.4 ML VIAL," $21,450.18 "
4435099,AA 5%/D20W/Lytes 1000 ML BAG, $386.37 
4435100,Magnesium Sulfate 2 G / 0.02 GM/ML BAG, $106.88 
4435101,Lidocaine 1% 10 ML VIAL, $20.00 
4435102,Clindamycin 900 MG / 9 MG/ML BAG, $72.20 
4435103,ARIPiprazole LAUROXIL-initial 675 MG/2.4 ML SUSER.SYR," $3,701.90 "
4435104,Estradiol Transdermal 0.0375 MG/DAY PATCH, $123.04 
4435105,Benzocaine 20% Spray 0.5 ML UDDISP, $75.84 
4435106,FentaNYL PCA 450 MCG/45 ML SYR, $61.36 
4435107,Heparin 8000 UNITS/8 ML DHA.SYR, $23.66 
4435108,Heparin Flush in NS 10 UNITS/10 ML SYR, $20.00 
4435109,Rabies Immune Globulin Human 300 INT.UNIT/ML VIAL," $6,407.75 "
4435110,Vancomycin Oral Soln 50 MG/1 ML BOT," $1,574.48 "
4435111,Angiotensin II 2.5 MG/1 ML VIAL," $3,329.55 "
4435112,Umeclidinium INH Powder 62.5 MCG/DOSE 7.DOSE.INH, $304.00 
4435113,Fluticasone/Vilanterol 100/25 1 INH 14.DOS.INH, $581.44 
4435114,Umeclidin./Vilanterol 62.5/25 1 INH 14.DOS.INH, $608.40 
4435115,Fluticasone/Umeclidin/Vilanter 1 INH 14.DOS.INH," $1,080.96 "
4435117,Phenylephrine/Ketorolac 1-0.3% 4 ML VIAL," $4,669.35 "
4435118,valGANciclovir ORAL Solution 50 MG/1 ML BOT," $6,367.68 "
4435119,Doxycycline 100 MG / 1 MG/ML BAG, $175.75 
4435120,Insulin Reg Human / D5W 0.5 UNITS/ML DHA.VIAL, $4.43 
4435121,Insulin Reg Human / D10W 0.5 UNITS/ML DHA.VIAL, $4.43 
4435122,diphenhydrAMINE 25 MG/0.5 ML DHA.SYR, $20.00 
4435123,"Thrombin, Recombinant 20000 UNIT VIAL"," $2,257.20 "
4435357,Labetalol 100 MG/20 ML VIAL, $30.69 
4435415,Propranolol ERC 160 MG CAP.SA, $21.70 
4435420,Syrup (Simple) 480 ML BOT, $86.88 
4435421,Diltiazem CD 120 MG CAP.SA, $5.00 
4435422,Diltiazem CD 180 MG CAP.SA, $5.00 
4435423,Diltiazem CD 240 MG CAP.SA, $5.00 
4435424,Diltiazem CD 300 MG CAP.SA, $5.34 
4435426,SUMAtriptan Injection Kit 6 MG/0.5 ML CARTRIDGE," $1,329.72 "
4435427,SUMAtriptan 6 MG/0.5 ML VIAL, $70.30 
4435429,Glycopyrrolate 400 MCG/2 ML SYR, $106.12 
4435430,Theophylline ERC 300 MG CAP.SA, $27.36 
4435432,Influenza Vacc Susp A+B 0.5 ML SYR, $135.76 
4435543,Tears Naturale-II Ophth Drops 15 ML BOT, $20.89 
4435576,Pyridostigmine Syrup 60 MG/5 ML ML, $16.48 
4435578,AMOXicillin/Clavulanate 125 MG/5 ML 75MLBTL," $3,328.80 "
4435579,D5%/Norm Sal 20 Meq KCl 20 MEQ/1000 ML BAG, $71.40 
4435580,D5W 20 Meq KCl 20 MEQ/1000 ML BAG, $69.00 
