Facility,Description,Unit Price,
Cooper University Hospital,betamethasone valerate 0.1 % topical cream, $108.57 ,
Cooper University Hospital,betamethasone valerate 0.1 % topical ointment, $78.95 ,
Cooper University Hospital,"betamethasone, augmented 0.05 % topical cream", $324.75 ,
Cooper University Hospital,"betamethasone, augmented 0.05 % topical ointment", $322.85 ,
Cooper University Hospital,bethanechol chloride 10 mg tablet, $3.31 ,
Cooper University Hospital,bethanechol chloride 25 mg tablet, $4.42 ,
Cooper University Hospital,bethanechol chloride 5 mg tablet, $1.41 ,
Cooper University Hospital,bethanechol chloride 50 mg tablet, $5.58 ,
Cooper University Hospital,bevacizumab 25 mg/mL intravenous solution," $14,718.71 ",
Cooper University Hospital,bezlotoxumab 25 mg/mL intravenous solution," $18,433.80 ",
Cooper University Hospital,bicalutamide 50 mg tablet, $17.86 ,
Cooper University Hospital,bisacodyl 10 mg rectal suppository, $1.12 ,
Cooper University Hospital,"bisacodyl 5 mg tablet,delayed release", $0.53 ,
Cooper University Hospital,bivalirudin 250 mg intravenous solution," $4,645.80 ",
Cooper University Hospital,bleomycin 15 unit solution for injection, $241.14 ,
Cooper University Hospital,blinatumomab 35 mcg intravenous kit," $17,460.93 ",
Cooper University Hospital,blinatumomab 35 mcg intravenous solution," $17,460.93 ",
Cooper University Hospital,bortezomib 3.5 mg solution for injection," $7,776.15 ",
Cooper University Hospital,brentuximab vedotin 50 mg intravenous solution," $33,142.03 ",
Cooper University Hospital,brimonidine 0.15 % eye drops, $689.96 ,
Cooper University Hospital,brimonidine 0.2 % eye drops, $132.20 ,
Cooper University Hospital,bromocriptine 2.5 mg tablet, $24.32 ,
Cooper University Hospital,budesonide 0.25 mg/2 mL suspension for nebulization, $73.08 ,
Cooper University Hospital,budesonide 0.5 mg/2 mL suspension for nebulization, $45.13 ,
Cooper University Hospital,budesonide-formoterol HFA 160 mcg-4.5 mcg/actuation aerosol inhaler," $1,017.49 ",
Cooper University Hospital,budesonide-formoterol HFA 80 mcg-4.5 mcg/actuation aerosol inhaler, $897.35 ,
Cooper University Hospital,Bumetanide 0.25 mg/mL Injection, $101.87 ,
Cooper University Hospital,bumetanide 0.25 mg/mL injection solution, $6.55 ,
Cooper University Hospital,bumetanide 0.5 mg tablet, $4.20 ,
Cooper University Hospital,bumetanide 1 mg tablet, $4.23 ,
Cooper University Hospital,bumetanide 2 mg tablet, $7.85 ,
Cooper University Hospital,bupivacaine (PF) 0.25 % (2.5 mg/mL) Injection, $149.31 ,
Cooper University Hospital,bupivacaine (PF) 0.25 % (2.5 mg/mL) injection solution, $33.47 ,
Cooper University Hospital,bupivacaine (PF) 0.5 % (5 mg/mL) injection solution, $2.22 ,
Cooper University Hospital,bupivacaine (PF) 0.75 % (7.5 mg/mL) in 8.25 % dextrose injection, $19.79 ,
Cooper University Hospital,bupivacaine (PF) 0.75 % (7.5 mg/mL) injection solution, $31.72 ,
Cooper University Hospital,bupivacaine 0.25 % (2.5 mg/mL) injection solution, $14.07 ,
Cooper University Hospital,bupivacaine 0.5 % (5 mg/mL) injection solution, $11.64 ,
Cooper University Hospital,bupivacaine liposome(PF) 1.3 %(13.3 mg/mL) suspension for infiltration, $824.67 ,
Cooper University Hospital,"bupivacaine-epinephrine (PF) 0.25 %-1:200,000 injection solution", $40.03 ,
Cooper University Hospital,"bupivacaine-epinephrine (PF) 0.5 %-1:200,000 injection solution", $40.16 ,
Cooper University Hospital,"bupivacaine-epinephrine (PF) 0.75 %-1:200,000 injection solution", $42.93 ,
Cooper University Hospital,"bupivacaine-epinephrine 0.25 %-1:200,000 injection solution", $25.96 ,
Cooper University Hospital,buprenorphine HCl 2 mg sublingual tablet, $12.05 ,
Cooper University Hospital,buprenorphine HCl 8 mg sublingual tablet, $14.71 ,
Cooper University Hospital,"buPROPion HCl SR 100 mg tablet,12 hr sustained-release", $3.73 ,
Cooper University Hospital,"buPROPion HCl SR 150 mg tablet,12 hr sustained-release", $4.13 ,
Cooper University Hospital,busPIRone 10 mg tablet, $0.93 ,
Cooper University Hospital,busPIRone 5 mg tablet, $1.22 ,
Cooper University Hospital,butalbital-acetaminophen-caffeine 50 mg-325 mg-40 mg tablet, $7.89 ,
Cooper University Hospital,C1 esterase inhibitor 500 unit (10 mL) intravenous kit," $13,655.57 ",
Cooper University Hospital,cabazitaxel 10 mg/mL (first dilution) intravenous solution," $49,395.21 ",
Cooper University Hospital,caffeine citrate 60 mg/3 mL (20 mg/mL) intravenous solution, $177.06 ,
Cooper University Hospital,caffeine citrate 60 mg/3 mL (20 mg/mL) oral solution, $187.98 ,
Cooper University Hospital,caffeine-sodium benzoate 250 mg/mL(125 mg/mL caffeine) injection soln, $84.89 ,
Cooper University Hospital,calamine 8 %-zinc oxide 8 % lotion, $4.66 ,
Cooper University Hospital,calamine lotion, $16.32 ,
Cooper University Hospital,calcitonin (salmon) 200 unit/actuation nasal spray, $363.20 ,
Cooper University Hospital,calcitonin (salmon) 200 unit/mL injection solution," $12,052.02 ",
Cooper University Hospital,calcitriol 0.25 mcg capsule, $4.64 ,
Cooper University Hospital,calcitriol 0.5 mcg capsule, $7.41 ,
Cooper University Hospital,calcitriol 1 mcg/mL intravenous solution, $18.20 ,
Cooper University Hospital,calcitriol 1 mcg/mL oral solution, $46.32 ,
Cooper University Hospital,calcium acetate 667 mg capsule, $6.00 ,
Cooper University Hospital,"calcium acetate-aluminum 952 mg-1,347 mg topical powder in packet", $3.03 ,
Cooper University Hospital,calcium carbonate 260 mg calcium (648 mg) tablet, $0.53 ,
Cooper University Hospital,"calcium carbonate 500 mg (1,250 mg)-vitamin D3 200 unit tablet", $0.53 ,
Cooper University Hospital,"calcium carbonate 500 mg calcium (1,250 mg) tablet", $0.53 ,
Cooper University Hospital,"calcium carbonate 500 mg/5 mL calcium (1,250 mg/5 mL) oral suspension", $7.54 ,
Cooper University Hospital,calcium carbonate-vitamin D3 250 mg-125 unit tablet, $0.53 ,
Cooper University Hospital,calcium chloride 100 mg/mL (10 %) intravenous solution, $89.99 ,
Cooper University Hospital,calcium chloride 100 mg/mL (10 %) intravenous syringe, $121.28 ,
Cooper University Hospital,calcium glubionate 115 mg/5 mL (1.8 gram/5 mL) syrup, $64.52 ,
Cooper University Hospital,calcium gluconate 1 gram/50 mL in 0.9 % sodium chloride intravenous, $67.53 ,
Cooper University Hospital,calcium gluconate 100 mg/mL (10 %) intravenous solution, $34.05 ,
Cooper University Hospital,calcium gluconate 100 mg/mL (10 %) IV, $140.68 ,
Cooper University Hospital,candida albicans skin test FDA STANDARD intradermal, $800.42 ,
Cooper University Hospital,capsaicin 0.025 % topical cream, $13.98 ,
Cooper University Hospital,captopril 12.5 mg tablet, $5.44 ,
Cooper University Hospital,captopril 25 mg tablet, $5.83 ,
Cooper University Hospital,captopril 50 mg tablet, $9.14 ,
Cooper University Hospital,carBAMazepine 100 mg chewable tablet, $2.66 ,
Cooper University Hospital,carBAMazepine 100 mg/5 mL oral suspension, $3.81 ,
Cooper University Hospital,carBAMazepine 200 mg tablet, $4.96 ,
Cooper University Hospital,carBAMazepine 200 mg/10 mL oral suspension, $18.39 ,
Cooper University Hospital,"carBAMazepine ER 100 mg capsule,extended release mphase12hr", $8.60 ,
Cooper University Hospital,"carBAMazepine ER 200 mg capsule,extended release mphase12hr", $8.60 ,
Cooper University Hospital,"carBAMazepine ER 300 mg capsule,extended release mphase12hr", $8.60 ,
Cooper University Hospital,carbamide peroxide 10 % oral rinse, $63.75 ,
Cooper University Hospital,carbamide peroxide 6.5 % ear drops, $9.53 ,
Cooper University Hospital,carbidopa 10 mg-levodopa 100 mg tablet, $1.94 ,
Cooper University Hospital,carbidopa 25 mg-levodopa 100 mg tablet, $1.77 ,
Cooper University Hospital,carbidopa 25 mg-levodopa 250 mg tablet, $2.45 ,
Cooper University Hospital,"carbidopa ER 25 mg-levodopa 100 mg tablet,extended release", $1.85 ,
Cooper University Hospital,"carbidopa ER 50 mg-levodopa 200 mg tablet,extended release", $6.81 ,
Cooper University Hospital,CARBOplatin 10 mg/mL intravenous solution, $523.91 ,
Cooper University Hospital,CARBOplatin 150 mg intravenous solution, $145.53 ,
Cooper University Hospital,carboprost tromethamine 250 mcg/mL intramuscular solution," $1,571.05 ",
Cooper University Hospital,cardioplegic solution 16 mEq/L (potassium) for perfusion, $213.44 ,
Cooper University Hospital,"cardioplegic solution no.16 26 mEq/1,052.8 mL(potassium) for perfusion", $255.36 ,
Cooper University Hospital,carmustine 100 mg intravenous solution," $18,160.20 ",
Cooper University Hospital,carvedilol 12.5 mg tablet, $22.17 ,
Cooper University Hospital,carvedilol 25 mg tablet, $22.17 ,
Cooper University Hospital,carvedilol 3.125 mg tablet, $22.17 ,
Cooper University Hospital,carvedilol 6.25 mg tablet, $22.17 ,
Cooper University Hospital,ceFAZolin 1 gram intravenous solution, $11.94 ,
Cooper University Hospital,ceFAZolin 1 gram solution for injection, $29.11 ,
Cooper University Hospital,ceFAZolin 1 gram/50 mL in dextrose (iso-osmotic) intravenous piggyback, $20.37 ,
Cooper University Hospital,ceFAZolin 10 gram solution for injection, $11.64 ,
Cooper University Hospital,ceFAZolin 2 gram/50 mL in dextrose (iso-osmotic) intravenous piggyback, $35.42 ,
Cooper University Hospital,ceFAZolin 500 mg solution for injection, $7.76 ,
Cooper University Hospital,cefdinir 250 mg/5 mL oral suspension, $23.52 ,
Cooper University Hospital,cefepime 1 gram solution for injection, $34.53 ,
Cooper University Hospital,cefepime 1 gram/50 mL in dextrose (iso-osmotic) intravenous piggyback, $128.79 ,
Cooper University Hospital,cefepime 1 gram/50 mL in dextrose 5 % intravenous piggyback, $54.96 ,
Cooper University Hospital,cefepime 2 gram intravenous solution, $47.49 ,
Cooper University Hospital,cefepime 2 gram solution for injection, $34.27 ,
Cooper University Hospital,cefepime 2 gram/100 mL in dextrose (iso-osmotic) intravenous piggyback, $206.65 ,
Cooper University Hospital,cefepime 2 gram/50 mL in dextrose 5 % intravenous piggyback, $82.91 ,
Cooper University Hospital,cefpodoxime 200 mg tablet, $32.82 ,
Cooper University Hospital,ceftaroline fosamil 400 mg intravenous solution, $777.28 ,
Cooper University Hospital,ceftaroline fosamil 600 mg intravenous solution, $777.28 ,
Cooper University Hospital,cefTAZidime-avibactam 2.5 gram intravenous solution," $1,451.67 ",
Cooper University Hospital,ceftolozane-tazobactam 1.5 gram intravenous solution, $487.58 ,
Cooper University Hospital,cefTRIAXone 1 gram solution for injection, $22.63 ,
Cooper University Hospital,cefTRIAXone 1 gram/50 mL in dextrose (iso-osmot) intravenous piggyback, $56.27 ,
Cooper University Hospital,cefTRIAXone 10 gram solution for injection, $21.64 ,
Cooper University Hospital,cefTRIAXone 2 gram solution for injection, $43.28 ,
Cooper University Hospital,cefTRIAXone 2 gram/50 mL in dextrose (iso-osm) intravenous piggyback, $89.93 ,
Cooper University Hospital,cefTRIAXone 250 mg solution for injection, $8.62 ,
Cooper University Hospital,cefTRIAXone 500 mg solution for injection, $7.51 ,
Cooper University Hospital,celecoxib 100 mg capsule, $32.58 ,
Cooper University Hospital,celecoxib 200 mg capsule, $53.45 ,
Cooper University Hospital,cephalexin 250 mg capsule, $1.58 ,
Cooper University Hospital,cephalexin 250 mg/5 mL oral suspension, $5.58 ,
Cooper University Hospital,cephalexin 500 mg capsule, $1.44 ,
Cooper University Hospital,cetuximab 100 mg/50 mL intravenous solution," $2,859.18 ",
Cooper University Hospital,cetuximab 200 mg/100 mL intravenous solution," $5,718.36 ",
Cooper University Hospital,cherry flavor (bulk) syrup, $65.19 ,
Cooper University Hospital,chlorambucil 2 mg tablet, $118.02 ,
Cooper University Hospital,chlorhexidine gluconate 0.12 % mouthwash, $9.24 ,
Cooper University Hospital,Chlorhexidine Gluconate 0.12% Mouthwash, $10.92 ,
Cooper University Hospital,chlorhexidine gluconate 4 % topical liquid, $0.53 ,
Cooper University Hospital,chloroprocaine (PF) 20 mg/mL (2 %) injection solution, $103.43 ,
Cooper University Hospital,chloroprocaine (PF) 30 mg/mL (3 %) injection solution, $108.57 ,
Cooper University Hospital,chloroquine 250 mg tablet, $6.86 ,
Cooper University Hospital,chlorothiazide 250 mg/5 mL oral suspension, $6.48 ,
Cooper University Hospital,chlorothiazide 500 mg tablet, $4.81 ,
Cooper University Hospital,chlorothiazide sodium 500 mg intravenous solution," $1,444.14 ",
Cooper University Hospital,chlorpheniramine 4 mg tablet, $0.61 ,
Cooper University Hospital,chlorproMAZINE 10 mg tablet, $21.44 ,
Cooper University Hospital,chlorproMAZINE 100 mg tablet, $71.91 ,
Cooper University Hospital,chlorproMAZINE 25 mg tablet, $30.92 ,
Cooper University Hospital,chlorproMAZINE 25 mg/mL injection solution, $69.65 ,
Cooper University Hospital,chlorproMAZINE 50 mg tablet, $44.74 ,
Cooper University Hospital,chlorthalidone 25 mg tablet, $9.28 ,
Cooper University Hospital,"cholecalciferol (vitamin D3) 1,000 unit tablet", $0.53 ,
Cooper University Hospital,cholecalciferol (vitamin D3) 400 unit/mL oral drops, $0.53 ,
Cooper University Hospital,cholestyramine (with sugar) 4 gram powder for susp in a packet, $9.95 ,
Cooper University Hospital,cholestyramine-aspartame 4 gram oral powder for susp in a packet, $9.95 ,
Cooper University Hospital,chromium chloride 4 mcg/mL intravenous solution, $16.98 ,
Cooper University Hospital,cidofovir 75 mg/mL intravenous solution," $4,796.28 ",
Cooper University Hospital,cilostazol 100 mg tablet, $2.58 ,
Cooper University Hospital,cilostazol 50 mg tablet, $3.84 ,
Cooper University Hospital,cinacalcet 30 mg tablet, $130.44 ,
Cooper University Hospital,ciprofloxacin 0.3 % eye drops, $64.76 ,
Cooper University Hospital,"ciprofloxacin 0.3 %-dexamethasone 0.1 % ear drops,suspension", $972.91 ,
Cooper University Hospital,ciprofloxacin 200 mg/100 mL in 5 % dextrose intravenous piggyback, $11.64 ,
Cooper University Hospital,ciprofloxacin 250 mg tablet, $1.47 ,
Cooper University Hospital,ciprofloxacin 400 mg/200 mL in 5 % dextrose intravenous piggyback, $19.40 ,
Cooper University Hospital,ciprofloxacin 400 mg/40 mL intravenous solution, $16.88 ,
Cooper University Hospital,ciprofloxacin 500 mg tablet, $4.17 ,
Cooper University Hospital,ciprofloxacin 750 mg tablet, $4.01 ,
Cooper University Hospital,cisatracurium 2 mg/mL intravenous solution, $133.40 ,
Cooper University Hospital,cisatracurium 2 mg/mL IV, $103.09 ,
Cooper University Hospital,cisatracurium concentrate 10 mg/mL (ICU USE ONLY) intravenous solution," $1,440.75 ",
Cooper University Hospital,CISplatin 1 mg/mL intravenous solution, $97.74 ,
Cooper University Hospital,citric acid (bulk) powder," $1,370.41 ",
Cooper University Hospital,cladribine 10 mg/10 mL intravenous solution," $2,110.19 ",
Cooper University Hospital,clarithromycin 125 mg/5 mL oral suspension, $26.00 ,
Cooper University Hospital,clarithromycin 500 mg tablet, $47.25 ,
Cooper University Hospital,clevidipine 25 mg/50 mL intravenous emulsion, $321.87 ,
Cooper University Hospital,clindamycin 150 mg/mL injection solution, $14.99 ,
Cooper University Hospital,clindamycin 600 mg/50 mL in 5 % dextrose intravenous piggyback, $84.65 ,
Cooper University Hospital,clindamycin 75 mg/5 mL oral solution, $60.40 ,
Cooper University Hospital,clindamycin 900 mg/50 mL in 5 % dextrose intravenous piggyback, $103.33 ,
Cooper University Hospital,clindamycin HCl 150 mg capsule, $2.61 ,
Cooper University Hospital,clindamycin phosphate 1 % topical solution, $316.67 ,
Cooper University Hospital,cloBAZam 10 mg tablet, $40.40 ,
Cooper University Hospital,cloBAZam 20 mg tablet, $40.40 ,
Cooper University Hospital,clofarabine 20 mg/20 mL intravenous solution," $14,236.43 ",
Cooper University Hospital,clonazePAM 0.5 mg tablet, $0.54 ,
Cooper University Hospital,clonazePAM 1 mg tablet, $0.53 ,
Cooper University Hospital,clonazePAM 2 mg tablet, $0.63 ,
Cooper University Hospital,cloNIDine 0.1 mg tablet, $1.22 ,
Cooper University Hospital,cloNIDine 0.1 mg/24 hr weekly transdermal patch, $278.91 ,
Cooper University Hospital,cloNIDine 0.2 mg/24 hr weekly transdermal patch, $469.62 ,
Cooper University Hospital,cloNIDine 0.3 mg/24 hr weekly transdermal patch, $651.46 ,
Cooper University Hospital,cloNIDine HCl 0.1 mg tablet, $0.53 ,
Cooper University Hospital,cloNIDine HCl 0.2 mg tablet, $0.63 ,
Cooper University Hospital,clopidogrel 300 mg tablet, $125.07 ,
Cooper University Hospital,clopidogrel 75 mg tablet, $31.27 ,
Cooper University Hospital,clotrimazole 1 % topical cream, $24.74 ,
Cooper University Hospital,clotrimazole 1 % vaginal cream, $19.65 ,
Cooper University Hospital,clotrimazole 10 mg troche, $6.24 ,
Cooper University Hospital,cloZAPine 100 mg tablet, $67.74 ,
Cooper University Hospital,cloZAPine 25 mg tablet, $26.15 ,
Cooper University Hospital,"coagulation factor IX (recomb) 1,000 unit intravenous solution"," $6,645.87 ",
Cooper University Hospital,"coagulation factor VIIa recomb 1 mg (1,000 mcg) intravenous solution"," $10,478.16 ",
Cooper University Hospital,"coagulation factor VIIa recomb 2 mg (2,000 mcg) intravenous solution"," $20,956.32 ",
Cooper University Hospital,"coagulation factor VIIa recomb 5 mg (5,000 mcg) intravenous solution"," $52,390.80 ",
Cooper University Hospital,cobicistat 150 mg tablet, $33.26 ,
Cooper University Hospital,cocaine 4 % topical solution, $216.47 ,
Cooper University Hospital,codeine 10 mg-guaifenesin 100 mg/5 mL oral liquid, $3.15 ,
Cooper University Hospital,codeine sulfate 15 mg tablet, $1.79 ,
Cooper University Hospital,codeine sulfate 30 mg tablet, $2.14 ,
Cooper University Hospital,colchicine 0.6 mg tablet, $32.88 ,
Cooper University Hospital,colesevelam 3.75 gram oral powder packet, $96.05 ,
Cooper University Hospital,colesevelam 625 mg tablet, $15.24 ,
Cooper University Hospital,colistin (colistimethate sodium) 150 mg solution for injection, $135.78 ,
Cooper University Hospital,collagenase clostridium histolyticum 250 unit/gram topical ointment," $1,043.02 ",
Cooper University Hospital,colloidal oatmeal topical packet, $3.09 ,
Cooper University Hospital,compounding vehicle no.8 oral liquid, $78.02 ,
Cooper University Hospital,compounding vehicle sugar-free no.9 oral liquid, $78.02 ,
Cooper University Hospital,compounding vehicle suspension no.7 oral, $259.28 ,
Cooper University Hospital,compounding vehicle suspension sugar-free no.20 oral, $78.02 ,
Cooper University Hospital,conivaptan 20 mg/4 mL intravenous solution," $2,100.48 ",
Cooper University Hospital,conjugated estrogens 0.3 mg tablet, $25.22 ,
Cooper University Hospital,conjugated estrogens 0.625 mg tablet, $25.22 ,
Cooper University Hospital,conjugated estrogens 0.625 mg/gram vaginal cream," $2,168.88 ",
Cooper University Hospital,conjugated estrogens 1.25 mg tablet, $25.22 ,
Cooper University Hospital,conjugated estrogens 25 mg solution for injection," $1,397.87 ",
Cooper University Hospital,corticorelin ovine triflutate 100 mcg intravenous solution," $4,049.13 ",
Cooper University Hospital,corticotropin 80 unit/mL injection gel," $176,489.08 ",
Cooper University Hospital,cosyntropin 0.25 mg solution for injection, $517.02 ,
