Hospital Name:  French Medical Center,,,,,,,
OSHPD Facility No: 106400480,,,,,,,
"Effective Date of Charges: July 1, 2018",,,,,,,
,,,,,,,
"CDM
Number",Billing Description (25 char), 999 Price  (Default) ,Zero Price Indicator,,,,
6303509,PRISMASOL BGK 2/3.5 5LBAG, -   ,3,,,,
6303510,PRISMASOL BGK 4/2.5 5L BG, -   ,3,,,,
6303511,SELEGINE ODT 1.25MG TAB  , -   ,3,,,,
6303512,D10% TPN START 0.5L PEDIV, -   ,3,,,,
6303513,TPN CLINIM 4.25/5% 2L INJ, -   ,3,,,,
6303514,TPN CLINIMIX 5/15 1L INJ , -   ,3,,,,
6303515,TPN CLIN LYTE 4.25/5 2LIV, -   ,3,,,,
6303516,UBIDECARENONE 200MG GELCP, -   ,3,,,,
6303518,ARGAT 250MG/2.5MLNOESRDJG, -   ,3,,,,
6303519,ARGATRO 250MG/2.5ML ESRD , -   ,3,,,,
6303520,CEFEPIME 2GM/100ML INJPMX, -   ,3,,,,
6303521,PRED NA PHOS 1% 10ML OPS , -   ,3,,,,
6303522,TOCILIZUMAB 20MG/ML 4ML  , -   ,3,,,,
6303523,TIROFIB 12.5MG/NS250MLPMX, -   ,3,,,,
6303524,DILTIAZ 125MG/NS 125MLPMX, -   ,3,,,,
6303525,PHENYLEP 40MG/NS 500MLPMX, -   ,3,,,,
6303526,ADMIN HEP B VACCINE      , -   ,3,,,,
6303527,ADMIN INFLUENZA VACCINE  , -   ,3,,,,
6303528,ADMIN OTHER IMMUN VAC ADD, -   ,3,,,,
6303529,ADMIN OTHER IMMUN VAC ONE, -   ,3,,,,
6303530,ADMIN PNEUMO VACCINE     , -   ,3,,,,
6303531,PEMBROLIZUMAB 100MG SDV  , -   ,3,,,,
6305555,LIRAGLUTIDE 18MG/3ML PEN , -   ,3,,,,
6305556,PALIPERIDO ER 234MG SYRJG, -   ,3,,,,
6305557,PALIPERIDONE ER 117MG SYR, -   ,3,,,,
6305558,MENTHOL ZINC OX 4OZ PWDR , -   ,3,,,,
6305559,GANCICLOVIR 0.15% 5GM OP , -   ,3,,,,
6305560,GADOBUT 7.5MMOL/7.5ML SDV, -   ,3,,,,
6305561,GADOBUTROL 10MMOL/10MLSDV, -   ,3,,,,
6370004,ACARBOSE 100MG TAB       , -   ,3,,,,
6370005,APAP/DIPHEN 500/25MG TAB , -   ,3,,,,
6370006,CETUXIM 200MG/100ML SDVJG, -   ,3,,,,
6370007,APAP/CODEIN 300/30 12.5ML, -   ,3,,,,
6370008,ESZOPICLONE 3MG TAB      , -   ,3,,,,
6370009,FLUOROURACIL 1GM/20ML VL , -   ,3,,,,
6370010,GUANFACINE 2MG TAB       , -   ,3,,,,
6370011,IXABEPILONE 45MG INJ     , -   ,3,,,,
6370012,LEUCOVORIN CA 10MG TAB   , -   ,3,,,,
6370013,LEUCOVORIN CA 200MG SDV  , -   ,3,,,,
6370014,LEUCOVORIN CA 350MG SDV  , -   ,3,,,,
6370015,LEUCOVORIN CA 500MG SDV  , -   ,3,,,,
6370016,LITHIUM 300MG TAB        , -   ,3,,,,
6370017,MEGESTROL 40MG/10ML 240ML, -   ,3,,,,
6370018,MORPHINE 20MG/ML 30ML SOL, -   ,3,,,,
6370019,OCTREOTIDE 30MG DEPOT KIT, -   ,3,,,,
6370020,PEMETREXED 100MG INJ     , -   ,3,,,,
6370021,VINORELBINE 50MG/5ML INJ , -   ,3,,,,
6370023,K PHOS 15MMOL NS 250ML IN, -   ,3,,,,
6370024,MORPHINE 10MG/0.5ML SOL  , -   ,3,,,,
6370025,LEUPROLIDE 30MG 4MNTH KIT, -   ,3,,,,
6370026,AZITHROMYCIN 200/5 22.5ML, -   ,3,,,,
6370027,HEP 250U/NS 0.45%500MLIV , -   ,3,,,,
6370028,MICONAZOLE 2% 142GM TOP  , -   ,3,,,,
6370029,CARBOPLAT /50MG 50MG MDV , -   ,3,,,,
6370030,IPILIMUMAB 200MG/40ML SDV, -   ,3,,,,
6370031,ROMIDEPSIN 10MG/2ML INJ  , -   ,3,,,,
6370032,ERIBULIN 1MG/2ML INJ     , -   ,3,,,,
6370033,FOSAPREPITANT 150MG SDVJG, -   ,3,,,,
6370034,DOCETAXEL PF 80MG/4ML SDV, -   ,3,,,,
6370035,ABSRB GEL PWDR 1GM 1PKT  , -   ,3,,,,
6370036,AFLIBERCEPT 100MG/4ML SDV, -   ,3,,,,
6370037,VIT C(ASCOR ACID)250MG   , -   ,3,,,,
6370038,CA CARB/VIT D 500/400 TAB, -   ,3,,,,
6370039,VIT D CHOLECALCIF 2KU CAP, -   ,3,,,,
6370040,GLUCOS/CHOND 400/500MGTAB, -   ,3,,,,
6370041,CLONIDINE PF 5MG/10MLEPID, -   ,3,,,,
6370042,CYCLOPHOSPHAMIDE 2GM INJ , -   ,3,,,,
6370043,DIMETHICONE 1% 120GM CRM , -   ,3,,,,
6370044,ACETA/DIPHEN 500/38MG TAB, -   ,3,,,,
6370045,FENT/BUP 2-.125%100ML EPD, -   ,3,,,,
6370046,FERUMOX 510MG/17ML NOESRD, -   ,3,,,,
6370047,GOSERELIN ACET 3.6MG INJ , -   ,3,,,,
6370048,GUAIF/DM 100-10/5 120MLLQ, -   ,3,,,,
6370049,GUAIFEN/PE 20-6MG/ML 5ML , -   ,3,,,,
6370050,GUAIFEN 100MG/5ML 120MLLQ, -   ,3,,,,
6370051,HYDROMORPHONE 3MG SUPP   , -   ,3,,,,
6370052,INTERFER A2B 10MMIU SDV  , -   ,3,,,,
6370053,IRINOTECAN 40MG/2ML SDV  , -   ,3,,,,
6370054,LACOSAMIDE 10MG/ML 5ML LQ, -   ,3,,,,
6370055,LECITHIN 1200MG CAP      , -   ,3,,,,
6370056,LIDOCAINE MPF 1% 30ML INJ, -   ,3,,,,
6370057,LIDOCAINE 2% 15ML VISC   , -   ,3,,,,
6370058,L-LYSINE 500MG TAB       , -   ,3,,,,
6370059,MAGIC MW BLM 5ML LIQ     , -   ,3,,,,
6370061,MULTIVIT MINERAL CHEW TAB, -   ,3,,,,
6370062,MULTIVIT MINERAL CHEW TAB, -   ,3,,,,
6370063,NA NITRITE 30MG/ML 10ML  , -   ,3,,,,
6370064,OCTREOTIDE 1MG/ML 5ML INJ, -   ,3,,,,
6370065,OLMESARTAN 40MG TAB      , -   ,3,,,,
6370066,OXCARBAZEPINE 600MG TAB  , -   ,3,,,,
6370067,PALIPERIDONE ER 3MG TAB  , -   ,3,,,,
6370068,PHENOBARBITAL 32.4MG TAB , -   ,3,,,,
6370069,QUETIAPINE 50MG ER TAB   , -   ,3,,,,
6370070,RALTEGRAVIR 400MG TAB    , -   ,3,,,,
6370071,SARGRAMOSTIM 250MCG INJ  , -   ,3,,,,
6370072,NACL 30ML NASAL SOL      , -   ,3,,,,
6370073,TEMSIROLIMUS 25MG/1ML INJ, -   ,3,,,,
6370074,TIOTROPIUM 18MCG INH 30DS, -   ,3,,,,
6370075,LAC ACIDOPH/PECT25MMU CPL, -   ,3,,,,
6370076,CEFTRIAX 500MG/12.5MLPDIV, -   ,3,,,,
6370077,FLUOCINOL 0.01% 120ML OIL, -   ,3,,,,
6370078,GUANFACINE 2MG TAB       , -   ,3,,,,
6370079,HPV VACC 4-VAL 0.5ML INJ , -   ,3,,,,
6370080,LEUCOVORIN CA 500MG SDV  , -   ,3,,,,
6370081,LIDOCAINE 2% 10ML PO VISC, -   ,3,,,,
6370082,LIDOCAINE MPF 4% 5ML INJ , -   ,3,,,,
6370084,DOXORUBICIN 200MG/1DL SDV, -   ,3,,,,
6370085,IG GAMMAGARD 1GM/20ML IV , -   ,3,,,,
6370086,BETAMETH DIP 0.05 45GM CR, -   ,3,,,,
6370087,EZETIMIB/SIMVAS 10/10MGTB, -   ,3,,,,
6370088,HEPARIN 20U/20ML IV      , -   ,3,,,,
6370089,OLMESARTAN 10MG TAB      , -   ,3,,,,
6370090,LACTOBAC REU 100K/0.2MLPQ, -   ,3,,,,
6370091,VANCO/BSS 10MG/1ML OPSOL , -   ,3,,,,
6370092,CALCIUM GLUB 360MG/1ML   , -   ,3,,,,
6370093,DIGOXIN 0.05MG/1ML PEDPO , -   ,3,,,,
6370094,ZIDOVUDINE 10MG/ML PEDPO , -   ,3,,,,
6370095,ACETAMIN 650MG SUPP      , -   ,3,,,,
6370096,NITRIC OXIDE 20MIN       , -   ,3,,,,
6370097,NITRIC OXIDE PER HR      , -   ,3,,,,
6370185,APAP 160MG/5ML 60ML PEDPO, -   ,3,,,,
6370186,CARDIOPL K80MEQ/790ML SOL, -   ,3,,,,
6370187,CARDIOPL K20MEQ/790ML SOL, -   ,3,,,,
6370188,CHOLINE/MAG 500MG/5ML LIQ, -   ,3,,,,
6370189,FENT/BUP 2-.0625% 1DL EPD, -   ,3,,,,
6370190,FENT/BUP 3-.0625% 1DL EPD, -   ,3,,,,
6370192,FENT/BUP 4-.0625% 1DL EPD, -   ,3,,,,
6370193,FENT/BUP 4-.125% 1DL EPD , -   ,3,,,,
6370194,FENT/BUP 5-.0625% 1DL EPD, -   ,3,,,,
6370195,FENT/BUP 5-.125% 1DL EPD , -   ,3,,,,
6370196,HYDROMO/BUP15-0.06251DLPC, -   ,3,,,,
6370197,PHOS-NAK PWD PACKET PEDPO, -   ,3,,,,
6370198,LACOSAMIDE 50MG/5ML PEDLQ, -   ,3,,,,
6370199,PREDNISOL 15MG/5ML 2PKLIQ, -   ,3,,,,
6370200,NA PHOS 20MM/NS 250ML PMX, -   ,3,,,,
6370201,SUFENT/ROP 1MCG-.1% 1DLPB, -   ,3,,,,
6370202,PHENOL/MENTHOL LOZ (EA)  , -   ,3,,,,
6370203,VECURONIUM 20MG LYOPH SDV, -   ,3,,,,
6370204,VALRUBICIN 200MG/5ML SDV , -   ,3,,,,
6370205,NYSTAT 100KU/ML 473MLBULQ, -   ,3,,,,
6370206,FENT/BUP 3-.125% 1DL EPD , -   ,3,,,,
6370207,NACL 3% 4ML NEB          , -   ,3,,,,
6370208,IRINOTECAN 300MG/15ML SDV, -   ,3,,,,
6370209,OBINUTUZUMAB(1GM) 10MGINJ, -   ,3,,,,
6370210,MAG SULF 3GM/D5W 50ML PMX, -   ,3,,,,
6370211,NALBUPHIN 2.5MG/0.25MLINJ, -   ,3,,,,
6370212,CLOBETASOL 0.05% 60GM CRM, -   ,3,,,,
6370213,EPINEPH/BSS 0.5MG/5DL IRR, -   ,3,,,,
6370214,PROGESTERONE 100MG VAG SU, -   ,3,,,,
6370215,TRIAMCIN ACE 0.1% 30GMCRM, -   ,3,,,,
6370216,DEXAMETH 12MG/120ML ELIX , -   ,3,,,,
6370217,OBINUTUZUMAB /10MG WASTE , -   ,3,,,,
6370218,FE CARBOXYM 750MG/15MLSDV, -   ,3,,,,
6370219,ACETAMIN 160MG/5ML 120ML , -   ,3,,,,
6370220,NOREPINEPHR 16MG/250ML PB, -   ,3,,,,
6370221,MIDAZOLAM PF 5MG/1ML INJ , -   ,3,,,,
6370222,LIDO/PHENYL 1-1.5%/1MLOPS, -   ,3,,,,
6370223,MICONAZOLE 2% 57GM CRM   , -   ,3,,,,
6370224,PHENYL/LIDO 1.5/1%1ML OPS, -   ,3,,,,
6370225,TRACE ELEM COMB#1 10MLINJ, -   ,3,,,,
6370226,CA CARB 1250MG TAB       , -   ,3,,,,
6370227,ALBUTEROL 240MG/240ML NEB, -   ,3,,,,
6370228,LOPERAMIDE 2MG/15ML LIQ  , -   ,3,,,,
6370230,MINERAL OIL/PETROL PF OPO, -   ,3,,,,
6370231,MORPHINE 20MG SUPP       , -   ,3,,,,
6370232,FIDAXOMICIN 200MG TAB    , -   ,3,,,,
6370233,MENTHOL ZINC OX 113GM OIN, -   ,3,,,,
6370234,CICLOPIROX 8% 6.6ML TOPSO, -   ,3,,,,
6370235,LOPERAMIDE 2MG TAB       , -   ,3,,,,
6370236,ALBUTEROL 120MG/240ML NEB, -   ,3,,,,
6370237,CACL 10% 1GM/100ML IVPB  , -   ,3,,,,
6370238,KCL 30MEQ/300ML IVPB     , -   ,3,,,,
6370239,MAG SULF 3GM/NS 100ML PMX, -   ,3,,,,
6370240,KCL 40MEQ/200ML IVPB     , -   ,3,,,,
6370241,MIRABEGRON 50MG ER TAB   , -   ,3,,,,
6370242,NAPHAZOLIN/PHENIR 5ML OPS, -   ,3,,,,
6370243,FLU VACC AFLURIA >=3YR IM, -   ,3,,,,
6370244,AMINO ACIDS 10% 5DL PEDIV, -   ,3,,,,
6370245,CLONIDINE 5MCG/1ML PEDPO , -   ,3,,,,
6370246,HEP PF250U1/2NS 500MLPDIV, -   ,3,,,,
6370247,FLU VACC FLULAVAL>=3YR IM, -   ,3,,,,
6370248,NA BICARB 150MEQ 1000M PB, -   ,3,,,,
6370249,MINER OIL/PETRO 7GM OPO  , -   ,3,,,,
6370250,GADOBUTROL 65MMOL/65MLSDV, -   ,3,,,,
6370251,TREPROSTIN /10MG 200MG VL, -   ,3,,,,
6370252,VEMURAFENIB 240MG TAB    , -   ,3,,,,
6370253,HYDROMORPH 6MG/30ML PCA  , -   ,3,,,,
6370254,EPOETIN 10000U ESRD SDV  , -   ,3,,,,
6370255,EPO MDV /100U 20KU ESRD  , -   ,3,,,,
6370256,VIT D CHOLEC 20KU/50MLINJ, -   ,3,,,,
6370257,LOPERAMIDE 2MG/15ML LIQ  , -   ,3,,,,
6370258,MINERL OIL/PET HY-PHL 454, -   ,3,,,,
6370259,ALBUTEROL 80MG/240ML NEB , -   ,3,,,,
6370260,MANNITOL 5% 1000ML PB    , -   ,3,,,,
6370261,FESOTERODINE SR 4MG TAB  , -   ,3,,,,
6370262,ALBUTEROL 160MG/240ML NEB, -   ,3,,,,
6370263,LACTULOSE 200GM/1L ENEMA , -   ,3,,,,
6370264,DEXAMETH 10MG/1ML  PO SOL, -   ,3,,,,
6370265,DEXAMETH 4MG/1ML PO SOL  , -   ,3,,,,
6370266,INOSITOL HEXANIC 500MGCAP, -   ,3,,,,
6370267,GARLIC OIL 500MG GELCAP  , -   ,3,,,,
6370268,ADENOSINE THERA 6MG INJ  , -   ,3,,,,
6370269,ADENOSINE 3MG/ML 4ML INJ , -   ,3,,,,
6370270,ADENOSINE 300MCG/1ML PEDI, -   ,3,,,,
6370271,MORPHINE 15MG/ML 20ML INJ, -   ,3,,,,
6370272,MORPHINE 50MG/ML 20ML INJ, -   ,3,,,,
6370273,MORPHINE 10MG/ML 25ML PCA, -   ,3,,,,
6370274,PACLITAX 100MG/16.7ML SDV, -   ,3,,,,
6370275,PACLITAXEL /1MG-50ML MDV , -   ,3,,,,
6370276,PACLITAXEL /1MG-5MLMDV   , -   ,3,,,,
6370278,TESTOST CYP 200MG/ML 1ML , -   ,3,,,,
6370279,MOXIFLOX 0.1MG/0.1MLOPSOL, -   ,3,,,,
6370280,VEDOLIZUM 300MG/20MLSDVJG, -   ,3,,,,
6370281,DIFLUPREDNAT 0.05% 5MLOPS, -   ,3,,,,
6370282,DOXERCALCIFER 4MCG/2ML VL, -   ,3,,,,
6370283,BESIFLOXACIN 0.6% 5ML OPS, -   ,3,,,,
6370284,BROMFENAC 0.07% 3ML OPS  , -   ,3,,,,
6370290,LURASIDONE 20MG TAB      , -   ,3,,,,
6370295,LAMOTRIGINE 100MG CHEW TB, -   ,3,,,,
6370300,ALBUTEROL 40MG/240ML NEB , -   ,3,,,,
6370301,TBO-FIL 480MCG/0.8MLSYRJG, -   ,3,,,,
6370302,DARUNAVIR 600MG TAB      , -   ,3,,,,
6370303,MOMETAS/FORM 200-5 INH 60, -   ,3,,,,
6370304,MIRABEGRON 25MG ER TAB   , -   ,3,,,,
6370305,FORMOTEROL 12MCG CAP #60 , -   ,3,,,,
6370306,FLUOCINON 0.05% 60GM CRM , -   ,3,,,,
6370307,ARMODAFINIL 250MG TAB    , -   ,3,,,,
6370308,CLOBETASOL 0.05% 50ML SOL, -   ,3,,,,
6370309,TBO-FIL 300MCG/0.5MLSYRJG, -   ,3,,,,
6370310,PRAMOX/MENTH 1% 30GM CRM , -   ,3,,,,
6370311,SAXAGLIPTIN 5MG TAB      , -   ,3,,,,
6370312,MITOMYCIN 0.4MG/1ML OPINJ, -   ,3,,,,
6370313,DEXLANSOPRAZ ER 60MG CAP , -   ,3,,,,
6370314,IG LYOPHILIZED 10GM IVINJ, -   ,3,,,,
6370315,NEOSTIGMINE 5MG/5ML SYG  , -   ,3,,,,
6370316,SALICYLIC ACID6% 40GM GEL, -   ,3,,,,
6370317,BENZOYL PEROX 5% 60GM GEL, -   ,3,,,,
6370318,CACL 10% 1GM/10ML SDV    , -   ,3,,,,
6370319,NIVOLUMAB 100MG/10ML SDV , -   ,3,,,,
6370320,PODOFILOX 0.5% 3.5ML TOP , -   ,3,,,,
6370323,METHYL SALICYL 30GM OINT , -   ,3,,,,
6370324,VERAPAMIL ER 180MG CAP   , -   ,3,,,,
6370325,LINACLOTIDE 290 MCG CAP  , -   ,3,,,,
6370326,ROTIGOTINE 2MG/24HR PATCH, -   ,3,,,,
6370327,TREPROST 1.74MG/2.9ML NEB, -   ,3,,,,
6370328,LEVOMILNACIPRAN 80MG CAP , -   ,3,,,,
6370329,USTEKINUMAB 45MG SYG     , -   ,3,,,,
6370330,LISINOPRIL/HCTZ 10/12.5MG, -   ,3,,,,
6370331,FENT/BUP 2-.125%250ML EPD, -   ,3,,,,
6370332,FENT/BUP 3-.125%250ML EPD, -   ,3,,,,
6370333,FENT/BUP 2-.0625%250MLEPD, -   ,3,,,,
6370334,CEFAZOLIN 120MG/0.6MLSYRN, -   ,3,,,,
6370335,CEFAZOLIN 600MG/3ML SYRN , -   ,3,,,,
6370336,MIDAZOLAM 2MG/ML 1ML SOL , -   ,3,,,,
6370337,SUMATRIPTAN 20MG NAS SPRY, -   ,3,,,,
6370338,MVI C/E/CU/ZN/LUT/ZEAX TB, -   ,3,,,,
6370339,CEFOTAXIME 50MG/1ML PEDIV, -   ,3,,,,
6370340,CEFOTETAN 40MG/1ML PEDIV , -   ,3,,,,
6370341,BUPIVACAI LIPO 266MG/20ML, -   ,3,,,,
6370342,MULTIVIT W MINERAL 15ML  , -   ,3,,,,
6370343,PERAMPANEL 6MG TAB       , -   ,3,,,,
6370344,ATAZANAVIR SUL 300MG CAP , -   ,3,,,,
6370345,GOLIMUMAB 50MG/4ML INJJG , -   ,3,,,,
6370346,HYPROMEL/DXS 70% 15ML OPS, -   ,3,,,,
6370347,AMPICILLIN 500MG/1ML PDIV, -   ,3,,,,
6370348,FENT/BUP 2-.125%250ML EPD, -   ,3,,,,
6370349,FENT/BUP 3-.125%250ML EPD, -   ,3,,,,
6370350,LOXAPINE 5MG CAP         , -   ,3,,,,
6370351,BETAMETH/CLOTRIM 30ML LOT, -   ,3,,,,
6370352,ALOGL/METFOR 12.5/1K MGTB, -   ,3,,,,
6370353,ARFORMOTER 15MCG/2ML INH , -   ,3,,,,
6370354,LEVETIRACET 1GM/100ML PB , -   ,3,,,,
6370355,METHOCARBAMOL 375MG TAB  , -   ,3,,,,
6370356,ALBUMIN 5% 500ML INJ     , -   ,3,,,,
6370357,CYCLOPHOSPHAMIDE 50MG CAP, -   ,3,,,,
6370358,MEMANTINE 28MG ER 24HRCAP, -   ,3,,,,
6370359,LOTEPRED 0.5% 5GM 10ML OP, -   ,3,,,,
6370360,TREPROST 1.74MG/2.9ML NEB, -   ,3,,,,
6370361,COPPER CHL 4MG/10ML INJ  , -   ,3,,,,
6370362,FENTANYL PF 0.3MG/30MLPCA, -   ,3,,,,
6370363,TRANEXAMIC 1GM/100ML IVPB, -   ,3,,,,
6370364,LIDOCAINE 5% 15GM AR CRM , -   ,3,,,,
6370366,ERYTHRO BASE 500MG TAB   , -   ,3,,,,
6370367,FENT/BUP 5-.0625% 1DL EPD, -   ,3,,,,
6370368,QUINIDINE/DM 10-20MG CAP , -   ,3,,,,
6370369,ALPHA1 PROINHIB/10MGSDVJG, -   ,3,,,,
6370370,TRI15MG/MOX1MG/1ML2MLOPTH, -   ,3,,,,
6370371,FOSCARNET 24MG/1ML OPSYR , -   ,3,,,,
6370372,AMIKACIN 4MG/1ML OPTHSYRN, -   ,3,,,,
6370373,CEFTAZID 22.5MG/1ML OPSYR, -   ,3,,,,
6370374,AMPHO B 50MCG/1ML OPSYR  , -   ,3,,,,
6370375,VORICONAZOLE 1MG/1MLOPSYR, -   ,3,,,,
6370376,LEVETIRACET 500MG/100MLPB, -   ,3,,,,
6370377,VANCOMYCIN 10MG/1ML OPINJ, -   ,3,,,,
6370378,HYDROXYP 250MG/1ML SDVJG , -   ,3,,,,
6370379,LEVETIRACET 1.5GM/1DL PB , -   ,3,,,,
6370380,K GLUCONATE 595MG CAP    , -   ,3,,,,
6370381,FLU VACC CELL CX PF >18YR, -   ,3,,,,
6370382,PROMETHAZ 12.5MG/50ML PB , -   ,3,,,,
6370383,APAP/CAFF/BUT/COD 30MGCAP, -   ,3,,,,
6370384,NEOSTIGMINE 4MG/4ML SYG  , -   ,3,,,,
6370385,NABUMETONE 750MG TAB     , -   ,3,,,,
6370386,ARIPIPRAZOLE 9.75MG INJ  , -   ,3,,,,
6370387,ATOVAQUNE/PROGU 250/100MG, -   ,3,,,,
6370388,PROMETHAZ 12.5MG/50ML PB , -   ,3,,,,
6370389,BELIMUMAB LYOPH 120MG SDV, -   ,3,,,,
6370390,D70% WATER 2000ML INJ    , -   ,3,,,,
6370391,ANTIVEN LATRODECTUS MACTA, -   ,3,,,,
6370392,EDOXABAN 30MG TAB        , -   ,3,,,,
6370393,SALIVA SUB 42GM ORAL GEL , -   ,3,,,,
6370394,LORATADINE 5MG/5ML LIQ   , -   ,3,,,,
6370395,AZITHROMYCIN 600MG TAB   , -   ,3,,,,
6370396,HALOPERIDOL 2MG/ML 120ML , -   ,3,,,,
6370397,CARBAMAZEPINE 400MG ERTAB, -   ,3,,,,
6370398,MISOPROSTOL 800MCGKIT REC, -   ,3,,,,
6370399,FUROSEMIDE 10MG/ML 4ML LQ, -   ,3,,,,
6370400,IDARUCIZUM 2.5GM/50ML SDV, -   ,3,,,,
6370401,IG GAMMAGRD10GM/100ML IV , -   ,3,,,,
6370402,DIATRIZOATE MEG 30% 300ML, -   ,3,,,,
6370403,AMIKACIN 50MG/ML 2ML INJ , -   ,3,,,,
6370404,AMINOSALI ACID GR 4GM PKT, -   ,3,,,,
6370405,CYCLOSERINE 250MG CAP    , -   ,3,,,,
6370406,FLU VACC SPL V PF>=3YR IM, -   ,3,,,,
6370407,NITAZOXANIDE 100MG/5ML SU, -   ,3,,,,
6370408,TADALAFIL 20MG TAB       , -   ,3,,,,
6370410,KETAMINE 50MG/ML 1ML SYRN, -   ,3,,,,
6370411,DESMOPRESS 10MCG 2.5MLSPY, -   ,3,,,,
6370412,EXTRAOCULAR IRR 118ML OPS, -   ,3,,,,
6370413,PERAMIVIR 200MG/20ML SDV , -   ,3,,,,
6370414,ARMODAFINIL 50MG TAB     , -   ,3,,,,
6370415,TREPROST 5MG(100MG)MDV   , -   ,3,,,,
6370416,SMZ-TMP 80-16MG/1ML IVPB , -   ,3,,,,
6378878,DANTROLENE 250MG PWD SDV , -   ,3,,,,
6378879,METRONIDAZOLE 500MG/10ML , -   ,3,,,,
6379361,ABATACEPT 125MG/1ML PFS  , -   ,3,,,,
6379362,ELTROMBOPAG 25MG TAB     , -   ,3,,,,
6379363,SMZ-TMP 2400-480/30ML INJ, -   ,3,,,,
6379364,RILUZOLE 50MG TAB        , -   ,3,,,,
6379365,PROGESTERONE 200MG CAP   , -   ,3,,,,
6379366,DONEPEZIL 23MG TAB       , -   ,3,,,,
6379367,TIMOLOL 0.5% 10ML OP SOL , -   ,3,,,,
6379368,FLUOCINON 0.05% 30GM OINT, -   ,3,,,,
6379369,INVESTIGATIONAL DRUG NC  , -   ,3,,,,
6379370,PATIROMER 8.4GM PKT      , -   ,3,,,,
6379371,LORAZEPAM 60MG/30ML LIQ  , -   ,3,,,,
6379372,BENZOC/TETRA/BUT 14-2-2% , -   ,3,,,,
6379373,SMZ-TMP 800-160MG/20ML LQ, -   ,3,,,,
6379374,DICLOFENAC NA DR 75MG TAB, -   ,3,,,,
6379375,BACLOF PF 0.5MG/ML 20MLJG, -   ,3,,,,
6379376,MVI W/A-D-E-K 1ML PEDPO  , -   ,3,,,,
6379377,AMANTADINE 50MG/5ML LIQ  , -   ,3,,,,
6379378,ADALIMUMAB 40MG INJ      , -   ,3,,,,
6379379,AMBRISENTAN 5MG TAB      , -   ,3,,,,
6379380,IG GAMUNEX 10GM/100ML INJ, -   ,3,,,,
6379381,BENZO/MENTH 15-2.6MG LOZ , -   ,3,,,,
6379382,CYTARABINE PER 100MG INJ , -   ,3,,,,
6379383,SALIVA SUBST 240ML SOL   , -   ,3,,,,
6379384,AGALSID BETA 5MG SDV JG  , -   ,3,,,,
6379385,NALOXEGOL 25MG TAB       , -   ,3,,,,
6379386,SUGAMMADEX100MG/ML2MLINJ , -   ,3,,,,
6379387,SUGAMMADEX100MG/ML5MLINJ , -   ,3,,,,
6379388,AMOX/CLAV 250MG/5ML LIQ  , -   ,3,,,,
6379389,HYDROMO/BUP10-0.5%20MLSYR, -   ,3,,,,
6379390,FENTAN100MCG/ML PF20MLSYR, -   ,3,,,,
6379391,MORPHIN PF20MG/ML20ML SYR, -   ,3,,,,
6379392,HYDR/BA10-0.13MG/ML20MLSY, -   ,3,,,,
6379393,HYDROXYPROG 250MG/1ML SDV, -   ,3,,,,
6379394,IG LYOPHILIZED 5GM IVJG  , -   ,3,,,,
6379395,K PHOS 4.4MEQ/ML 1MLPEDPO, -   ,3,,,,
6379396,IG GAMMAGRD LQ30GM/3DL IV, -   ,3,,,,
6379397,D10% TPN START 250ML IV  , -   ,3,,,,
6379398,CHLOROTHIAZ 250MG/5ML LIQ, -   ,3,,,,
6379399,NA THIOSULFAT 12.5GM/50ML, -   ,3,,,,
6379400,NA NITR-THIO 0.3-12.5GMIV, -   ,3,,,,
6379401,OFLOXACIN 0.3% 10ML OPSOL, -   ,3,,,,
6379402,CEFEPIME 1GM/50ML PB     , -   ,3,,,,
6379403,CEFTRIAXONE 1GM/50ML PB  , -   ,3,,,,
6379404,BENZOCAINE 10% 7GM GEL   , -   ,3,,,,
6379405,COLCHICINE 0.6MG CAP     , -   ,3,,,,
6379406,DOCUS/BENZOC 283MG/5ML PR, -   ,3,,,,
6379407,DOCUSATE NA 283MG ENEMA  , -   ,3,,,,
6379408,GRANISETRON 3.1MG/24H PAT, -   ,3,,,,
6379409,HIB VACC PRP-OMP CONJ IM , -   ,3,,,,
6379410,LEVOCARNITIN 500MG/5MLSOL, -   ,3,,,,
6379411,NA PHOS 15MM/D5W 250MLPMX, -   ,3,,,,
6379412,INS GLAR 450U/1.5ML PEN  , -   ,3,,,,
6379413,TROLAMINE 10% 5OZ CRM    , -   ,3,,,,
6379414,EPOPROSTENOL 0.5MG SDV   , -   ,3,,,,
6379415,LETS KIT                 , -   ,3,,,,
6379416,NA TETRADECYL 1% 2ML INJ , -   ,3,,,,
6379417,AMANTADINE 50MG/5ML LIQ  , -   ,3,,,,
6379418,CITRIC AC/GLUC/MG 30ML IR, -   ,3,,,,
6379419,SALIVA SUBSTITUTE 45ML SP, -   ,3,,,,
6379420,HEPARIN 2KU/NS 1L PMX    , -   ,3,,,,
6379421,CEFTAZID 11MG/0.5ML OPINJ, -   ,3,,,,
6379422,VIT E 15UNIT/0.3ML PEDPO , -   ,3,,,,
6379423,IMMUN GLOB 10GM/50ML INJ , -   ,3,,,,
6379424,GI COCKTAIL REF 40ML LIQ , -   ,3,,,,
6379425,ACETYLCYST 10% 3ML INHSOL, -   ,3,,,,
6379426,ALPROSTADIL 500MCG/1ML IN, -   ,3,,,,
