Department - Charge Category,Item Number - Charge ID,Description,Price
Other,6140,ROSUVASTATIN CALCIUM (CRESTOR TAB) 10 MG = 1 TAB (Dosage form = TAB),1.45
Other,8469,CIPROFLOXACIN HCL (CIPRO TAB) 500 MG = 1 TAB (Dosage Form = TAB),16.85
Other,11989,Respiratory Motion Management Simulation,1173
Other,6464,TEMAZEPAM (RESTORIL CAP (GEN EQUIV)) 30 MG = 1 CAP (Dosage Form = CAP),1.15
Other,6159,SAQUINAVIR (FORTOVASE CAP) 200 MG = 1 CAP (Dosage Form = CAP),3.6
Other,4323,WARFARIN SODIUM (COUMADIN TAB) 1 MG = 1 TAB (Dosage Form = TAB),1.95
Other,12418,MILRINONE LACTATE (PRIMACOR-MILRINONE INJ) 10 MG = 10 ML (Dosage Form = VIAL),149.8
Other,3817,Bed Biodyne,533
Other,8764,Fungi Id Each Yeast 6,58
Other,1423,Protein Urine 12 Hour,25
Other,886,US Limited Fu Of Follicles,592
Other,1545,Thrombin Time,23
Other,3179,OXYTOCIN 20UNITS/1000ML LR (PITOCIN/OXYTOCIN 20UNITS/LR 1L) 20 UNITS = 1000 ML (Dosage Form = INJ),28.1
Other,10495,DIAZEPAM (VALIUM 5 MG/5 ML SOLUTION) 5 MG = 5 ML (Dosage Form = SOLUTION),6.95
Other,5937,MILRINONE LACTATE (PRIMACOR/MILRINONE) 20 MG = 20 ML (Dosage Form = VIAL),378.55
Other,6022,DORNASE ALFA (PULMOZYME INHAL SOL (2.5ML)) 2.5 MG = 2.5 ML (Dosage Form = SOLN),276.4
Other,4514,DILTIAZEM HCL (CARDIZEM CD 24-HR CAP) 180 MG = 1 CAP (Dosage Form = CAP),4.55
Other,11995,IMRT Simple wwo Guidance and Tracking,1191
Other,9170,PTA Illiac Artery (Not part of an explode),10143
Other,8293,ES L5 Visit w/o Procedure,1005
Other,4352,"Css Sof Roll 6"" Sterile",
Other,1065,Lactic Acid,72
Other,8881,FERROUS SULFATE (FEOSOL ELIX (GEN EQUIV) (2 OZ)) 220 MG = 5 ML (Dosage Form = ELIXIR),2.35
Other,986,Pet TumorLTD,7431
Other,11483,PALIPERIDONE (INVEGA TAB SA) 1.5 MG = 1 TAB (Dosage Form = TAB ER 24),75.4
Other,8543,Disk Method Per Plate 5,46
Other,2188,"EEG, Awake/Asleep",782
Other,1546,Lupus Anticoag Scrn (Aptt),41
Other,6456,Tegaderm 4X4 1626,
Other,5449,MINERAL OIL (MINERAL OIL USP (30ML) U/D) 30 ML = 30 ML (Dosage Form = OIL),3.2
Other,10169,Novo 7 5000mcg (5mg),0
Other,12061,LACOSAMIDE (VIMPAT 10 MG/ML SOL. (200ML)) 2000 MG = 200 ML (Dosage Form = SOLUTION),586.5
Other,12011,Insert/Replace Subq DFB,75861
Other,8347,Insert INDW Voice Pros 20/6 latex free 92222868*,714
Other,1078,Cocaine UR  Scrn,187
Other,4677,LIDOCAINE/PRILOCAINE (EMLA CR (GEN EQUIV)) = 5GM 1 APP = 1 APP (Dosage Form = CREAM),15.6
Other,3115,MIDAZOLAM HCL (VERSED INJ (GEN EQUIV)) 5 MG = 1 ML (Dosage Form = VIAL),26.4
Other,369,Inj Lumbar Thoracic PFJ Sacral Single,1129
Other,2,Virtual Colon Diagnostic,3239
Other,3956,CALAMINE/PHENOL LIQUID (CALAMINE PHENOLATED LOT-180ML) 1 APP = 1 APP (Dosage Form = LOTION),8.1
Other,5260,LIDOCAINE HCL (XYLOCAINE 2% (20ML)/LIDOCAINE) 20 MG = 1 ML (Dosage Form = VIAL),8.15
Other,12644,Watchman Implant Procedure,26595
Other,708,MRI Hip W/Wo Contrast Right,4512
Other,2347,Est Pt Exam Level 1,306
Other,3037,DROPERIDOL (INAPSINE  INJ (GEN EQUV)) 5 MG = 2 ML (Dosage Form = VIAL),11.55
Other,10556,Lead Tendril 46/52/58cm,2470
Other,11252,Bone ASR,2067
Other,591,MRI UE Joint WO Contrast RT,3220
Other,2628,Guide Wire 18-25 Green,95
Other,12291,BELIMUMAB (BENLYSTA/BELIMUMAB) 400 MG = 1 VIAL (Dosage Form = VIAL),3609.4
Other,10388,Interstim Boots & Screwdrivers 92271014*,418
Other,1084,Amikacin Trough-R,101
Other,11692,Cath Hemosplit Curved 24 and 28cm 92274675*,1412
Other,6962,Room CVIU ICU,3722
Other,11534,Screw Sextant Set 4.75,975
Other,7778,Enterovirus Ab Add 2 - R,34
Other,10819,Anchor Bumpy Injex 92272539*,827
Other,9642,Reload Linear XR60 62408*,439
Other,8407,KCL FORTY MEQ IN D5W 1000 (KCL FORTY MEQ IN D5W 1000) 40 MEQ = 1000 ML (Dosage Form = INJ),9.5
Other,6243,Simple Procedure,324
Other,12648,SHUGARCAINE 2ML IN 3ML SYRIN (SHUGARCAINE 2ML IN 3ML SYRIN) (Dosage Form = SYRINGE),156
Other,9901,Stylet Kit,171
Other,9299,BUMETANIDE (BUMEX INJ) 2.5 MG = 10 ML (Dosage Form = VIAL),6.05
Other,682,MRI Tib Fib W Wo Contrast RT,4512
Other,6212,Set Pres Monitor 6.3FR,142
Other,635,Ankle 2 ViewsLT,279
Other,6781,VALACYCLOVIR HCL (VALTREX CAPLET) 500 MG = 1 TAB (Dosage Form = TAB),10.35
Other,1388,"Fentanyl, Urine - R",220
Other,6206,Set Warming Irrigation Tubing (P) 36533*,395
Other,748,Nasogastric Tube Insertion w/Fluoro S&I,368
Other,5118,LOPINAVIR/RITONAVIR (KALETRA 400/100 MG PER 5ML) 12800 MG = 160 ML (Dosage Form = SOLN),664.85
Other,3481,ONDANSETRON HCL (ZOFRAN TAB) 8 MG = 1 TAB (Dosage Form = TAB),2.85
Other,12773,BUDESONIDE 0.25MG/2ML AMP NEB INH SOLN (PULMICORT) (Dosage Form = AMPUL-NEB),29.65
Other,6326,Stapler Skin Pxw35,165
Other,5620,NIACIN (NIACIN TAB) 100 MG = 1 TAB (Dosage Form = TAB),1
Other,4477,DEXAMETHASONE (DECADRON TAB) 4 MG = 1 TAB (Dosage Form = TAB),5.7
Other,4219,CLARITHROMYCIN (BIAXIN XL TAB SR) 500 MG = 1 TAB (Dosage Form = T SR 24),15.55
Other,2269,Therapeutic Ex Pt Ea 15 Min,72
Other,726,CTA Abd W/O Fol W/Con,1876
Other,10592,Clsd TX FX Care Simple Bilateral,850
Other,10950,Guidewire Centruion 0.035x45,72
Other,2622,PILOCARPINE HCL (PILOPINE HS 4% OPTH GEL(3.5GM)) 1 APP = 1 APP (Dosage Form = GEL),225.15
Other,11155,Femoral Shaft 1/2 Split <21cm 92273426*,2324
Other,9795,PHYTONADIONE (AQUA-MEPHYTON (VIT-K)ORAL SYRI) 10 MG = 1 ML (Dosage Form = SYRINGE),117.6
Other,8922,Gastroesophageal Reflux Test,746
Other,10377,PPMR Implant w Dual A/V Leads,28072
Other,1890,Decalcification,89
Other,1105,A/P Consult Medicare,0
Other,4856,GENTAMICIN SULFATE INJ 80 MG = 2 ML (Dosage Form = VIAL),7.2
Other,10132,Tube Collar Button (P) 92258904 *,71
Other,10362,Skin Sub Graft <=  100 SQCM each addl 25 SQCM,719
Other,6926,OLANZAPINE (ZYPREXA) 5 MG = 1 TAB (Dosage Form = TAB),41.2
Other,1015,NM Venous Thrombosis Bilat.,1039
Other,3375,CYCLOSPORINE (SANDIMMUNE/CYCLOSPORINE) 250 MG = 5 ML (Dosage Form = INJ),90.95
Other,5123,POTASSIUM CHLORIDE (POTASSIUM CHLORIDE LIQ (U/D)) 20 MEQ = 15 ML (Dosage Form = LIQUID),1.45
Other,10907,Nerve Conduction Studies; 3-4 Studies,390
Other,12448,ORITAVANCIN DIPHOSPHATE (ORBACTIV) 400MG 1 VIAL,1693.6
Other,11998,SHUGARCAINE 16ML IN 20ML SYRIN (SHUGARCAINE 16ML IN 20ML SYRIN) 16 ML = 16 ML (Dosage Form = SYRINGE),156
Other,5524,TROPICAMIDE (MYDRIACYL 1% OPTH DROPS (3ML)) 1 DROPS = 1 DROPS (Dosage Form = DROPS),43.7
Other,5750,"Oxygen,Per Hour",19
Other,6282,SODIUM PHOSPHATE (SODIUM PHOSPHATE INJ) 45 MMOL = 15 ML (Dosage Form = VIAL),4.05
Other,1912,Mole Cyto DNA Probe Ea - R,423
Other,6249,MONTELUKAST SODIUM (SINGULAIR TAB) 10 MG = 1 TAB (Dosage Form = TAB),8
Other,5017,INDAPAMIDE (LOZOL TAB) 1.25 MG = 1 TAB (Dosage Form = TAB),2.65
Other,2900,BIVALIRUDIN (ANGIOMAX/BIVALIRUDIN) 250 MG = 1 VIAL (Dosage Form = VIAL),2149.45
Other,6847,DICLOFENAC SODIUM (VOLTAREN EC TAB) 50 MG = 1 TAB (Dosage Form = ECTAB),4.35
Other,3354,Hyalgan 10Mg/Ml Syringe (2Ml),391
Other,10842,TRB Gene Analysis Clonal - R,410
Other,9,Par/Cut Corn/Call Single,265
Other,3916,BS Embolization Coil,1705
Other,406,Arthrogram WristRT,650
Other,10281,Generator Precision Pulse 92241272*,21308
Other,729,MRI Abdomen W/Wo Contrast,2575
Other,10480,Lead 0296 Reliance Gore DF4 64cm,22339
Other,10879,Coronary Stent Placement plus Atherectomy,26104
Other,442,MRI Brain W/Wo Contrast,4776
Other,107,Dynamic Short Arm Splint,130
Other,4565,OXYBUTYNIN CHLORIDE (DITROPAN XL TAB) 5 MG = 1 TAB (Dosage Form = TAB SA),7.25
Other,11167,CLOBETASOL PROPIONATE (CLOBEX 0.05% SHAMPOO (118 ML)) 1 APP = 1 APP (Dosage Form = SHAMPOO),728.2
Other,4915,HALOPERIDOL (HALDOL TAB (GEN EQ.)) 2 MG = 1 TAB (Dosage Form = TAB),1.55
Other,2239,E/M Visit New Lvl 2,116
Other,6550,TORSEMIDE (DEMADEX TAB (GEN EQ.)) 100 MG = 1 TAB (Dosage Form = TAB),9.5
Other,11513,Screw CD Horizon Legacy Size 4.0 *,3169
Other,12868,Iperia 7 VR-T DX,11842
Other,10443,Analyze Spinal Infusion Pump w Reprograming and Refill,1163
Other,8981,AMYLASE/LIPASE/PROTEASE (CREON 12000 DELAY REL CAP) 1 CAP = 1 CAP (Dosage Form = ECCAP),5.35
Other,905,Fluoroscopic Guidance For Injections,547
Other,13100,Stent Advanix Duodenal Billiary System 7x7,332
Other,9796,Endograft MT Endurant Abd Bifuricated,20576
Other,11846,Sling Altis (Bladder) 92275427*,2983
Other,4852,"GELATIN SPONGE,ABSORBABLE (GELFOAM STERILE SPONGE SIZE 50) 1 EACH = 1 EACH (Dosage Form = SPONGE)",74.7
Other,10603,TOBRAMYCIN SULFATE (TOBRAMYCIN SULFATE) 20 MG = 2 ML (Dosage Form = VIAL),11.05
Other,12700,Crossing Cath S6,5258
Other,7980,EMPTY LIFECARE FLEX 250 ML (EMPTY LIFECARE FLEX 250 ML ADD) 1 EACH = 1 EACH (Dosage Form = BAG),14.85
Other,5905,ACARBOSE (PRECOSE TAB) 50 MG = 1 TAB (Dosage Form = TAB),1.7
Other,11056,Perc Lamot/Laminectomy Lumbar,9396
Other,12981,MEROPENEM (MERREM) 500 MG NACL 50 ML PM (Dosage Form = PIGGYBACK),61
Other,1256,Fetal Fibronectin - R,303
Other,4668,Electrode Ext Blade,
Other,1881,Cyt Rapid Cytologic Interp,362
Other,12969,Respiratory PCR Panel,672
Other,10834,"Thoracentesis, Needle or Catheter, Aspiration of Pleural Space with Imaging",2963
Other,4405,"DESMOPRESSIN/NA PHOS,DI-BA/CA (DDAVP 0.01% NASAL SPRAY 5 ML) 10 MCG = 1 SPRAY (Dosage Form = SPRAY)",269.2
Other,4001,Cap Reducer 1Seal,49
Other,5133,TRIAMCINOLONE ACETONIDE (KENALOG IN ORABASE (GEN EQ)5GM) 1 APP = 1 APP (Dosage Form = PASTE),215.1
Other,5337,INDAPAMIDE (LOZOL TAB) 2.5 MG = 1 TAB (Dosage Form = TAB),3.65
Other,13194,Impella Removal,580
Other,9297,ROMIPLOSTIM (NPLATE/ROMIPLOSTIM) 250 MCG = 0.5 ML (Dosage Form = VIAL),2507.2
Other,10054,Graft Allomax Collagen (P) 10x10 92257823*,120
Other,2282,"OT Mobil/Manual Ther 15""",89
Other,3253,CYANOCOBALAMIN (CYANOCOBALAMIN INJ) 1000 MCG = 1 ML (Dosage Form = VIAL),2.55
Other,961,Rad TX 1 Area >1 MeV Simple,592
Other,8998,QUETIAPINE FUMARATE (SEROQUEL XR TAB) 200 MG = 1 TAB (Dosage Form = XRTAB),26.85
Other,2017,Eval Pt for Prescip of Voice,165
Other,8722,PIPERACILLIN/TAZO 3.375GM/50ML (ZOSYN (PIP/TAZ)3.375GM/50ML FZ) 3.375 GM = 50 ML (Dosage Form = FZ PIGG),57.3
Other,324,Diskography Each Level Lumbar,452
Other,6189,BUPIVACAINE HCL (BUPIVA/SENSORCAINE 0.5% -10 ML) 50 MG = 10 ML (Dosage Form = VIAL),12.4
Other,4899,GUAIFENESIN TAB SR (MUCINEX TAB SR) 600 MG = 1 TAB (Dosage Form = SR TAB),1.9
Other,10010,DaT Scan up to 5mc,3367
Other,4541,DISOPYRAMIDE PHOSPHATE (NORPACE CAP (GEN EQUIV)) 150 MG = 1 CAP (Dosage Form = CAP),2.6
Other,11569,Cage Pyramesh 17x22x30 92031012*,10065
Other,2380,Est Pt Exam Level 4,339
Other,11378,Grip Trochanteric Small 255mm 92251305*,15375
Other,9502,Immunization Admin each additional <=18,58
Other,2890,HYDRALAZINE HCL (APRESOLINE/HYDRALAZINE) 20 MG = 1 ML (Dosage Form = VIAL),9.05
Other,9263,Cholesterol - Total Pediatric,29
Other,1717,Culture Acid Fast,45
Other,9201,FJI Cervical/ Thoracic 2nd Level w/Fluoro,623
Other,4119,Cath ThorRT Ang 16,68
Other,12728,"Needle 6"" Nevro",240
Other,5821,CHLORHEXIDINE GLUCONATE (PERIDEX MOUTHWASH 475ML (GEN)) 15 ML = 15 ML (Dosage Form = LIQUID),38.4
Other,3701,DICLOFENAC SODIUM/MISOPROSTOL (ARTHROTEC EC TAB) 50 MG = 1 TAB (Dosage Form = ECTAB),4.6
Other,8482,Cath Lasso Decapolar,4011
Other,1400,Osmol UR24 Hr,45
Other,6941,Late Rm.Semi.Med.Surg.,
Other,1064,"Bilirubin,Body Fluid",61
Other,811,Superior Venacavagram S&I,1302
Other,1790,Organism Id Aerobic,122
Other,5913,PREDNISONE (DELTASONE TAB) 20 MG = 1 TAB (Dosage Form = TAB),1
Other,6241,SIMETHICONE (MYLICON DROPS  (30ML)) 40 MG = 0.6 ML (Dosage Form = DROPS),32.35
Other,7831,Ecstasy Ur Scrn,118
Other,5540,Nail Avulsion Ea Addl Nail,69
Other,6007,PROTRIPTYLINE HCL (VIVACTIL TAB) 10 MG = 1 TAB (Dosage Form = TAB),4.95
Other,415,Speech Evaluation,526
Other,994,Whole Body I-123/I-131,1435
Other,13054,LIRAGLUTIDE (VICTOZA PEN 18 MG/3 ML) SQ Dosage Form - PEN,609.85
Other,8163,Drainage of Abscess Cyst,612
Other,9549,Ureteral Stent Indwelling Percutaneous R&R,7102
Other,4428,DIVALPROEX SODIUM (DEPAKOTE 250 MG TAB EC) 250 MG = 1 TAB (Dosage Form = ECTAB),2.85
Other,3947,CALCIUM CARBONATE (CALTRATE-600) 600 MG = 1 TAB (Dosage Form = TAB),1
Other,4083,Cath Malecot 14FR,95
Other,11585,SICD Q-Trak Electrode,5278
Other,9803,Endograft MT Advantage Iliac Ext Cuff $2650-$2750,5255
Other,13051,AAA Closure w Large Sheath greater than 12,2433
Other,8863,Trichomonas Vaginalis NAA - R,440
Other,6777,VALGANCICLOVIR (VALCYTE TAB) 450 MG = 1 TAB (Dosage Form = TABLET),103.15
Other,6875,LATANOPROST (XALATAN 0.005% OPTH DROPS) = 2.5ML 1 DROPS = 1 DROPS (Dosage Form = DROPS),76.1
Other,9929,SJ Aortic Valved Graft Valve (P) 92107846*,16337
Other,4873,GLIPIZIDE (GLUCOTROL TAB (GEN EQUIV)) 5 MG = 1 TAB (Dosage Form = TAB),1.1
Other,646,Heel 2 ViewsRT,279
Other,11297,Charging System Neurostim 92213081*,1
Other,9246,Calcium Preterm,33
Other,4782,CALCIUM POLYCARBOPHIL (FIBERCON TAB) 625 MG = 1 TAB (Dosage Form = TAB),1
Other,8937,Immunoassay Infect Agent 4 - R,39
Other,8871,Aqualine Tubing Set 58248*,607
Other,3919,SODIUM/POTASSIUM/CAL/MAGNESIUM (BSS OPTH SOL (15ML)) 1 DROPS = 1 DROPS (Dosage Form = SOLN),18.3
Other,11443,NIMODIPINE (NYMALIZE DS U/D (20ML)) 60 MG = 20 ML (Dosage Form = SOLN),224.65
Other,535,XR-Ac Jnt Bil W/Wo Distract,279
Other,1431,Mata Autoantibody - R,924
Other,12816,Graft Vascular Fusion Bioline 6 x 80,4299
Other,3191,PROTAMINE SULFATE (PROTAMINE SULFATE INJ) 50 MG = 5 ML (Dosage Form = VIAL),12.7
Other,1673,Rickettsia Each - R,44
Other,3226,FENTANYL CITRATE (SUBLIMAZE/FENTANYL) 2500 MCG = 50 ML (Dosage Form = VIAL),78
Other,2699,AMPHOTERICIN B LIPOSOME (AMBISOME/AMPHOTERICIN B LIPOSO) 50 MG = 12.5 ML (Dosage Form = VIAL),435.7
Other,1747,Plasma Thawing Each Unit 1,364
Other,6748,THEOPHYLLINE ANHYDROUS (UNIPHYL CR TAB) 600 MG = 1 TAB (Dosage Form = SR TAB),4.35
Other,11604,Crossboss Coronary CTO Catheter,3637
Other,8709,CLINDAMYCIN 600MG/100ML D5W (CLEOCIN/CLINDA 600MG/100ML D5W) 600 MG = 100 ML (Dosage Form = VIAL),35.6
Other,11871,Screw Skyline Self Drill Variable 4 x Any,1250
Other,89,Inj. Hip Arthrogram W/AnesRT,279
Other,6541,TOLTERODINE TARTRATE (DETROL 2 MG LA CAP) 2 MG = 1 CAP (Dosage Form = C SR 24),8.65
Other,9285,TEMOZOLOMIDE (TEMODAR/TEMOZOLOMIDE) 100 MG = 40 ML (Dosage Form = VIAL),1069.65
Other,924,MRI Breast Wo Cont Left,3408
Other,2709,Peripheral Non-Mounted Stent,3220
Other,12702,Guidewire Porter 0.014 300cm,654
Other,922,MRI Breast W Contrast Left,3220
Other,8146,Splint Knee Bilateral,783
Other,11146,Device EEA ORVIL 25mm Covidien,816
Other,10213,LINEZOLID (ZYVOX (IV-ADDITIVE)) 600 MG = 300 ML (Dosage Form = INJ),416.15
Other,909,Mam Galactogram Mult,578
Other,9862,CLINIMIX E 2.75%-5% SOLUTION 2000 ML (Dosage Form = BOTTLE),321.05
Other,12258,TCC EZ XL Boot*,306
Other,1268,Igg Subclasses (1-4) Each - R,163
Other,10815,Tube T Drain 10-20fr 92234582*,55
Other,8768,Fungi Id Each Yeast 9,58
Other,6350,Strip Packing Plain 1 In,
Other,11461,Blade Smart Release 92274223*,584
Other,2199,OT Ice Massage,75
Other,514,XR-Sacroilliac Jnts<3 Views,279
Other,5926,"ESTROGEN,CON/M-PROGEST ACET (PREMPRO 0.625MG/5MG TAB) 1 TAB = 1 TAB (Dosage Form = TAB)",16.7
Other,2732,"Stent,Colonic Or Duodenal",10405
Other,6705,Tube Trach Cuff 7.5,
Other,3607,AMINOCAPROIC ACID (AMICAR TAB) 500 MG = 1 TAB (Dosage Form = TAB),6.4
Other,8075,Mole Cyto DNA Probe Add 2 - R,423
Other,11129,AZITHROMYCIN (ZITHROMAX 200MG/5ML PEDS(30ML)) 1200 MG = 30 ML (Dosage Form = SUS REC),86.55
Other,3421,IDARUBICIN HCL (IDAMYCIN (PFS)/IDARUBICIN) 5 MG = 5 ML (Dosage Form = VIAL),567
Other,11250,Argyle Carotid Shunt 62091*,43
Other,5439,MICAFUNGIN SODIUM (MYCAMINE/MICAFUNGIN) 50 MG = 1 VIAL (Dosage Form = VIAL),249.1
Other,2993,FLUCONAZOLE 400MG IN NS 200ML (DIFLUCAN/FLUCONA 400MG/200MLNS) 400 MG = 200 ML (Dosage Form = PB),67.4
Other,11076,Probe Atricure CRYO2*,5022
Other,4434,Dermacarrier 2195-13,142
Other,10406,Protack 5mm 92230232*,1900
Other,572,MRI Humerus W/Cont Right,3408
Other,1336,"Lead, Urine - R",80
Other,8803,Diagnostic Multi-pack Catheters,268
Other,6477,Misc Reference Lab Test - R,0
Other,5340,Left Subclavian PTA  and Stent,
Other,6416,System Vacuum Del M010M,198
Other,8807,Colonic Stent Placement w/Fluoro,2395
Other,11719,Alloderm RTU per SQCM 16x20 92274868*,126
Other,11049,Remove & Replace PPMR Generator Single Lead ADJ,16881
Other,9510,"Lt. Heart Cath w/wo lt. ventriculography, coronary angiography, imaging S&I",13047
Other,9765,Suture Retreiver Med Blue (P) 62139233*,301
Other,10782,Collection / Fingerstick,19
Other,11584,SICD SQ-RX Pulse Generator,23453
Other,6143,ROSUVASTATIN CALCIUM (CRESTOR TAB) 5 MG = 1 TAB (Dosage form = TAB),1.45
Other,12322,Stent Placement Additional Venous Vessel,2244
Other,5006,IMIPRAMINE PAMOATE (TOFRANIL-PM CAP) 75 MG = 1 CAP (Dosage Form = CAP),52.65
Other,1478,Vanillylmandelic Acid (VMA) - R,104
Other,10062,PK Electrode (P),1507
Other,1304,Luteinizing Hormone (LH),125
Other,102,Apply Arm Splint Long,292
Other,12807,Prolaryn Gel 1.0cc,1664
Other,2012,TX Swallow Dysfunction,134
Other,493,MRI Cervical W/O Contrast,2575
Other,9927,SJ Mitral Valve (P) 92071786*,14300
Other,546,Upper Ext.Infant 2 ViewRT,279
Other,3576,Albumin 5% 500Ml,428
Other,8645,"Biofeedback Training Peri, Anal, Urethral",316
Other,5666,DISOPYRAMIDE PHOSPHATE (NORPACE CR CAP) 150 MG = 1 CAP (Dosage Form = SR CAPS),3.2
Other,10695,MORPHINE SULFATE/PF (MORPHINE SULFATE) 5 MG = 10 ML (Dosage Form = VIAL),16.35
Other,5403,PYRIDOSTIGMINE BROMIDE (MESTINON 60MG/5ML SYRUP (120ML)) 60 MG = 5 ML (Dosage Form = SYRUP),518.95
Other,1429,CAR Anti-Recoverin Antibody - R,924
Other,4549,Disp Supplies Gyn,
Other,2086,Rt.Ventricular Recording,5076
Other,9295,Angioplasty Non-laser Balloon,1273
Other,10942,"Iron, Tissue - R",391
Other,2355,Consult Exam Level 3,339
Other,13155,Electrode Bipolar Storz,1147
Other,3035,IRON SUCROSE COMPLEX (VENOFER/IRON SUCROSE COMPLEX) 20 MG = 1 ML (Dosage Form = VIAL),214.5
Other,7681,Immunoassay  Each 10 - R,370
Other,2464,Sodium P-32 Per Mci,501
Other,2446,Sod Iod I-131 Ther Cap/Sol/Mci,469
Other,11339,Neutrostim Prime Advanced MRI,29810
Other,9516,Injection for Supravalvular Aortography (Aortic Root Shot),440
Other,10144,Pelvisoft 4x7 (P) 92187087*,2053
Other,10586,Extremity Strapping Bilateral,936
Other,13148,Glidewire GT .016 180cm Double Angle,784
Other,10380,LV Lead Implant,19503
Other,11499,Retriever Polyp Twister 25mm,305
Other,4946,Holder Trach Tube,
Other,9989,FAMOTIDINE (PEPCID INJ) 40 MG = 4 ML (Dosage Form = VIAL),6.75
Other,10656,Drain PVC / TLS 92268150*,206
Other,11215,Motor Speech D/C Status,1
Other,6076,Remove Fb Comlex,549
Other,11313,Osteoset Pellets 20ml 91985267*,2527
Other,8316,ELVS each Additional Vein,3697
Other,7976,MORPHINE SULFATE (MORPHINE SULFATE INJ) 1000 MG = 20 ML (Dosage Form = VIAL),272.1
Other,5428,METRONIDAZOLE 1GRAM/200ML NS (FLAGYL 1GM PER 2-500MG BAGS) 1000 MG = 200 ML (Dosage Form = PB),13.5
Other,9543,Atherectomy Visceral Artery includes S&I each vessel,12005
Other,6828,TRYPAN BLUE (VISIONBLUE 0.06% SYRINGE 0.5ML) 0.3 MG = 0.5 ML (Dosage Form = SYRINGE),124.8
Other,9457,GQ1b Antibody - R,461
Other,4955,HYDRALAZINE HCL (APRESOLINE TAB) 50 MG = 1 TAB (Dosage Form = TAB),1
Other,2373,ER Visit Urgent,710
Other,9396,Balance Gait Training - PT,68
Other,10657,Solitaire Thrombectomy/ Embolectomy Device,12609
Other,9830,Platelet Antibodies Add 1 - R,257
Other,13002,VANCOMYCIN ORAL SYRINGE 250 MG 15 ML,6.25
Other,5675,Nose Bleed Simple Pack/Nitrate,75
Other,6567,Tray Amniocentesis,169
Other,11875,Screw Skyline Self Tap Constrained 4.5 x Any,1473
Other,11426,Reamer Synt Ball Tip 92274222*,
Other,10591,Mesh Ventrio St 8.7 x 10.7 Oval 92271817*,5087
Other,11096,Anchor 5.5 Bio Swivel Lock 92259902*,1364
Other,13019,Wire Guide Wholey Hi-Torque EV3 622050300*,273
Other,11817,Medtronic Centerpiece 22 X 48 mm,18703
Other,1503,Bone Marrow  Smr Interp,657
Other,9555,Debride Skin / Muscle each Additional 20 SQCM,488
Other,12808,Capio Suture Device,688
Other,9584,Endo Tacker Absobable (P) 92238831*,2375
Other,13033,Graft Vascular Fusion Bioline 8 x 80,4390
Other,289,Vaginal Cerclage,2687
Other,1261,Immunoglobulin Igg,62
Other,8240,"HEPARIN SODIUM,PORCINE (HEPARIN SOD PORK INJ  (30ML)) 1000 UNITS = 1 ML (Dosage Form = VIAL)",10.95
Other,9697,Trocar Bladeless Threaded 57273*,318
Other,5024,Inflation Device,654
Other,8980,Thrombolysis Coronary By Intravenous Infusion,609
Other,12772,Conscious Sedation (GEDMX) each Additional 15 Minutes,54
Other,11654,Screw Polyaxial Depuy 4.0 x 12-26 *,2996
Other,1046,NM Testicular Scan W/Vas Flow,1039
Other,11790,CIPROFLOXACIN HCL (CILOXAN 0.3% OPTH DROPS(2.5ML)) 1 DROPS = 1 DROPS (Dosage Form = DROPS),26.85
Other,8579,CIPROFLOXACIN (CIPRO 250MG/5ML SUSP. (100ML)) 250 MG = 5 ML (Dosage Form = SUS MC),259.3
Other,2566,Catheter Intrathecal (P) 92213636*,2347
Other,4086,Cath Malecot 20FR,96
Other,9829,Platelet Antibodies each - R,257
Other,10353,Cogins 100D BiV 92255694*,41716
Other,1425,Protein CSF Fluid,73
Other,6933,Late Rm.Ccu,
Other,2726,Stent Intrahepatic Shunts,775
Other,935,Bone Length Study,277
Other,3505,SILDENAFIL CITRATE (REVATIO) 20 MG = 1 TAB (Dosage Form = TAB),36.6
Other,2648,Procglidecath Rosen,90
Other,7618,Preg. Plasma Protein - R,63
Other,4441,DESOXIMETASONE (TOPICORT 0.25% CREAM  (15GM)) 1 APP = 1 APP (Dosage Form = CREAM),38.85
Other,13052,RAMUCIRUMAB (CYRAMZA 100 MG/10 ML) Dosage Form = VIAL,2516.8
Other,3455,Surgical Boot,113
Other,11794,Medtronic Centerpiece 13 x 26mm,15297
Other,4511,DILTIAZEM HCL (CARDIZEM CD 24-HR CAP) 120 MG = 1 CAP (Dosage Form = CAP),3.8
Other,11287,Xofigo (Ra223 dichloride) per Microcurie,345
Other,8565,CEFEPIME 1GM/50ML (MAXIPIME/CEFEPIME 1 GM FRZ) 1 GM = 50 ML (Dosage Form = FZ PIGG),28.7
Other,8662,Intra-Abdominal Pressure Monitor 92267467*,438
Other,1763,Diff Adsorption Sr Each - R,258
Other,5045,Intravascular Cath Exchange during Procedure,593
Other,5192,Laceration Intermediate,157
Other,8719,CEFTRIAXONE 1GM/100ML D5W (ROCEPHIN/CEFTRIAX 1GM/D5W100ML) 1 GM = 100 ML (Dosage Form = BAG),43.2
Other,12686,Mammogram Screen Bilateral w CAD,282
Other,2768,Microcath Excelsior Sl10,2365
Other,709,MRI Knee W/Wo Cont Right,4512
Other,11107,Kit Rigid Fix ST Cross Pin 92024942*,1779
Other,12642,FG Watchman LAA Closure Device 21mm,19076
Other,10174,Euglobulin Lysis Time - R,151
