PROCEDURE,DESCRIPTION,DEPARTMENT,CHG CAT,STD AMOUNT,CPT,HCPC
92218665,NITROFURANTOIN 100 MG CAP,28314537320,250, $13.50 ,,
92218666,PEG 3350 17 GM/DOSE PKT,28314537320,250, $8.00 ,,
92218667,SANI-SUPP,28314537320,250, $8.00 ,,
92218668,SANI-SUPP,28314537320,250, $8.00 ,,
92218669,SENEXON 8.6 MG TAB,28314537320,250, $8.00 ,,
92218670,SENEXON 8.6 MG TAB,28314537320,250, $8.00 ,,
92218671,SENNA 8.6 MG TAB,28314537320,250, $8.00 ,,
92218672,PINK BISMUTH 262 MG TAB,28314537320,250, $8.00 ,,
92218673,PREPARATION H 0.25%-3% TOPICAL,28314537320,250, $41.00 ,,
92218674,SALICYLIC ACID/SULFUR 2%-2%TOP,28314537320,250, $18.50 ,,
92218675,SANI-SUPP,28314537320,250, $8.00 ,,
92218676,SANI-SUPP,28314537320,250, $8.00 ,,
92218682,TETRA/BENZOCAINE/BUTAMBEN18%SP,28314537320,250, $304.00 ,,
92218686,NICOTINE LOZENGE 2 MG LOZ,28314537320,250, $8.00 ,,
92218687,POTASSIUM BI/CITRIC 20MEQ TAB,28314537320,250, $8.00 ,,
92218688,TAPENTADOL 50 MG TAB,28314537320,250, $24.00 ,,
92218689,VANCOMYCIN 500 MG/150 ML SOL,28314537320,258, $61.00 ,,
92218692,HALOPERIDOL DECANOATE100 MG/ML,28314537320,250, $30.00 ,,
92218693,CEFOXITIN 2 GM INJ,28314537320,250, $50.50 ,,
92218694,SENNA  8.8 MG/5 ML SOL,28314537320,250, $75.50 ,,
92218695,LACTOBACILLUS 15BILL CFU CAP,28314537320,250, $8.00 ,,
92218696,LACTOBACILLUS 10BIL CFU CAP,28314537320,250, $8.00 ,,
92218697,EDOXABAN 30 MG TAB,28314537320,250, $53.00 ,,
92218698,BALPERUCASTOIL87MG-788MG/GMTOP,28314537320,250, $157.50 ,,
92218699,DRONABINOL 5 MG CAP,28314537320,250, $51.50 ,,
92218700,MORPHINE SULFATE 4 MG/ML INJ,28314537320,250, $25.00 ,,
92218701,MEROPENEM/NS 1000 MG/50ML INJ,28314537320,250, $111.00 ,,
92218702,MEROPENEM/NS 500 MG/50ML INJ,28314537320,250, $82.00 ,,
92218703,SACUBITRIL/VALSART24MG26MGTAB,28314537320,250, $36.50 ,,
92218704,LINEZOLID 600MG/300ML INJ,28314537320,250, $315.00 ,,
92218705,PATIROMER 8.4 GM/PACKET POW,28314537320,250, $150.00 ,,
92218706,GENVOYA150MG200MG10MGTAB,28314537320,250, $463.00 ,,
92218707,SACUBITRIL/VALSART49MG51MGTAB,28314537320,250, $36.50 ,,
92218708,EXEMESTANE 25 MG TAB,28314537320,250, $74.50 ,,
92218709,FLUCONAZOLE 100 MG/50 ML INJ,28314537320,250, $46.50 ,,
92218710,LANTHANUM CARBONATE 750 MG PWD,28314537320,250, $60.50 ,,
92218711,LANTHANUM CARBONATE 1000MG PWD,28314537320,250, $60.50 ,,
92218712,SACUBITRIL/VALSART24MG26MGTAB,28314537320,250, $36.50 ,,
92218713,VORTIOXETINE HYDROBROM10MGTAB,28314537320,250, $58.50 ,,
92218714,LEVALBUTEROL1.25 MG/0.5 ML INH,28314537320,250, $36.00 ,,
92218715,VITAMIN D3 5000 IU TAB,28314537320,250, $8.00 ,,
92218716,OPANA ER 40 MG TAB,28314537320,250, $79.50 ,,
92218717,OXYMORPHONE 10 MG TAB,28314537320,250, $28.00 ,,
92218718,BREO ELLIPTA 200MCG-25MCG INH,28314537320,250," $1,621.50 ",,
92218719,MILRINONELACT/D5W40MG/200MLINJ,28314537320,250, $287.00 ,,
92218720,BREO ELLIPTA 200MCG-25MCG INH,28314537320,250, $624.50 ,,
92218721,SIMBRINZA  1%-0.2% OPHTH SUSP,28314537320,250, $730.00 ,,
92218722,BREXPIPRAZOLE 1 MG TAB,28314537320,250, $169.50 ,,
92218723,FAMOTIDINE/NACL 20MG/50ML INJ,28314537320,250, $25.00 ,,
92218724,MORPHINE SULFATE 10 MG/ML INJ,28314537320,250, $25.00 ,,
92218725,SENNOSIDES 8.6 MG TAB,28314537320,250, $8.00 ,,
92218726,MYCOPHEN MOFETIL1000MG/5MLSUSP,28314537320,250, $191.00 ,,
92218727,MORPHINE SULFATE 10 MG/ML INJ,28314537320,250, $25.00 ,,
92218728,LAMIVUDINE 150 MG TAB,28314537320,250, $35.00 ,,
92218729,ELECTROLYTE CONCENTRATE SOL,28314537320,258, $25.00 ,,
92218730,DIOSMIN COMPLEX 630 MG TAB,28314537320,250, $14.50 ,,
92218731,CLINDAMYCIN 150 MG/ML INJ,28314537320,250, $21.50 ,,
92218732,CETAPHIL COMPND VEHICLE TOP,28314537320,250, $64.50 ,,
92218733,ALBUTEROL SULFATE 0.09 MG INH,28314537320,250, $380.00 ,,
92218734,ALBUTEROL SULFATE 0.09 MG INH,28314537320,250, $263.00 ,,
92218735,ALBUTEROL SULFATE 0.09 MG INH,28314537320,250, $105.00 ,,
92218736,ACETAMINOPHEN 160MG/5ML ELIXIR,28314537320,250, $8.00 ,,
92218737,TORSEMIDE 20 MG TAB,28314537320,250, $8.00 ,,
92218738,TEMAZEPAM 7.5 MG CAP,28314537320,250, $27.00 ,,
92218739,DICLOFENAC SODIUM 0.03 GEL,28314537320,250," $4,755.50 ",,
92218740,PIRFENIDONE 267 MG CAP,28314537320,250, $159.00 ,,
92218741,MINOIL/PETRO OPHTH 15%-83%OINT,28314537320,250, $10.00 ,,
92218742,UMECLIDINIUM 62.5 MCG/ACT NH,28314537320,250," $1,633.50 ",,
92218743,TRANEXAMIC ACID 650 MG TAB,28314537320,250, $22.00 ,,
92218744,PHENYLEPH HYDCHL 50MG/5ML INJ,28314537320,250, $141.00 ,,
92218745,VENELEX 87MG-788MG/GM TOP,28314537320,250, $125.00 ,,
92218746,SONAFINE TOP,28314537320,250, $115.50 ,,
92218747,FLUZONE QUADVLNT60MCG/0.5MLINJ,28314537320,250, $87.00 ,,
92218748,LEVOCARNITINE1GM/10ML SOL,28314537320,250, $16.50 ,,
92218749,LEVOCARNITINE 1GM/10ML SOL,28314537320,250, $13.00 ,,
92218750,MULTIVITAMIN FOR INVUSION SOL,28314537320,250, $68.00 ,,
92218751,ALFENTANIL HCL 2500MCG/5ML SOL,28314537320,258, $79.00 ,,
92218752,ALFENTANIL HCL 1000MCG/2ML SOL,28314537320,258, $44.00 ,,
92218753,AMINO ACIDS 15% SOL,28314537320,258, $478.00 ,,
92218754,FINASTERIDE 5 MG TAB,28314537320,250, $13.00 ,,
92218755,FINASTERIDE 5 MG TAB,28314537320,250, $13.50 ,,
92218756,DALTEPARIN SOD15000IU/0.6MLINJ,28314537320,250, $620.50 ,,
92218757,MELATONIN 5 MG TAB,28314537320,250, $8.00 ,,
92218758,GUAIFENESIN 600 MG TAB,28314537320,250, $8.00 ,,
92218759,LEVAQUIN/D5W 750MG/150ML INJ,28314537320,250, $32.00 ,,
92218760,OLANZAPINE 15 MG TAB,28314537320,250, $125.50 ,,
92218761,FENTANYL CITRATE 100MCG/2MLSOL,28314537320,250, $25.00 ,,
92218762,TEDIZOLID PHOSPHATE 200 MGTAB,28314537320,250," $1,685.50 ",,
92218763,TBO FILGRASTIM 300MCG/0.5MLINJ,28314537320,250," $1,259.50 ",,
92218764,"BACLOFEN 20,000MCG/20MLINJ",28314537320,250," $2,328.50 ",,
92218765,CHOLECALCIFEROL 5000 IU CAP,28314537320,250, $8.00 ,,
92218766,NYSTATIN  PWD,28314537320,250, $226.00 ,,
92218767,DESMOPRESSIN ACETATE 0.15MGINH,28314537320,250," $3,477.50 ",,
92218768,LENALIDOMIDE 2.5 MG CAP,28314537320,250," $2,787.00 ",,
92218769,HYDROXYZINE HCI 10 MG TAB,28314537320,250, $8.00 ,,
92218770,IMMUNE GLOBULIN 40 GM SOL,28314537320,250," $26,611.00 ",,
92218771,CROMOLYN SODIUM 100MG/5ML SOL,28314537320,250, $26.50 ,,
92218772,DOCUSATE SODIUM 50 MG/5 ML SOL,28314537320,250, $8.00 ,,
92218773,GLYCERIN 99.5% SOL,28314537320,250," $2,532.00 ",,
92218774,RENACIDIN SOL,28314537320,250, $27.00 ,,
92218775,DESCOVY 200 MG-25 MG TAB,28314537320,250, $263.50 ,,
92218776,TOUJEO 300 UNITS/ML INJ,28314537320,250, $563.50 ,,
92218777,AHF VIII(RECOMBINANT)1000U INJ,28314537320,250," $7,392.00 ",,
92218778,LACOSAMIDE 100 MG TAB,28314537320,250, $70.00 ,,
92218779,MELATONIN 5 MG TAB,28314537320,250, $8.00 ,,
92218780,METHYLPHENIDATE HCL 18MG TAB,28314537320,250, $41.00 ,,
92218781,ISAVUCONAZONIUM SUL 186MG CAP,28314537320,250, $404.00 ,,
92218782,ODEFSEY 200-25-25MG TAB,28314537320,250, $394.00 ,,
92218783,BUPROPION 150 MG TAB,28314537320,250, $8.00 ,,
92218784,AMINO ACIDS  15% SOL,28314537320,250, $417.50 ,,
92218785,HYDROCOD/HOMOTROP 5MG-1.5MGSYR,28314537320,250, $12.50 ,,
92218786,POLYETH GLYCOL3350 17GM/PKTPWD,28314537320,250, $8.00 ,,
92218787,PSYLLIUM 6 GM/PKT PWD,28314537320,250, $8.00 ,,
92218788,GLIPIZIDE 2.5 MG TAB,28314537320,250, $8.00 ,,
92218789,BUPROPION HCL 100 MG TAB,28314537320,250, $8.00 ,,
92218790,BUPROPION HCL 150 MG TAB,28314537320,250, $8.00 ,,
92218791,IVABRADINE 5 MG TAB,28314537320,250, $36.00 ,,
92218792,SODIUM HYPOCHLORITE 0.062% SOL,28314537320,250, $50.00 ,,
92218793,CIPROFLOXACIN 0.2% SOL,28314537320,250, $34.50 ,,
92218794,LISINOPRIL/HCTZ 20MG-25MG TAB,28314537320,250, $8.00 ,,
92218795,LEVOFLOXACIN/D5W 250MG/50MLSOL,28314537320,250, $30.50 ,,
92218796,CITRIC ACID/SODBICARB10MEQTAB,28314537320,250, $8.00 ,,
92218797,VITAMIN B12 500 MCG TAB,28314537320,250, $8.00 ,,
92218798,LOPERAMIDE 2MG/15ML SOL,28314537320,250, $10.00 ,,
92218799,ANORO ELLIPTA 62.5MCG-25MCGPWD,28314537320,250, $446.00 ,,
92218800,NALOXEGOL 12.5 MG TAB,28314537320,250, $52.50 ,,
92218801,MEGESTROL ACETATE 40 MG/ML SOL,28314537320,250, $18.50 ,,
92218802,LIDOCAINE 2 % SOL,28314537320,250, $8.00 ,,
92218803,CHOLECALCIFEROL 5000 IU TAB,28314537320,250, $8.00 ,,
92218804,PROTHROMBIN CMPLX-HUMAN500UKIT,28314537320,250," $5,317.50 ",,
92218805,GLIMEPIRIDE 1 MG TAB,28314537320,250, $8.00 ,,
92218806,ALFUZOSIN HCL 10 MG TAB,28314537320,250, $17.50 ,,
92218807,VANCO/NACL.9% 1000MG/200ML SOL,28314537320,250, $120.00 ,,
92218808,POTASSIUM CL 20 MEQ/15 ML SOL,28314537320,250, $65.50 ,,
92218809,LANSOPRAZOLE 3 MG/ML SOL,28314537320,250, $226.00 ,,
92218810,XULANE 150MCG-35MCG/24HR PATCH,28314537320,250, $185.50 ,,
92218811,ATAZANVR/COBIC 300MG-150MGTAB,28314537320,250, $269.50 ,,
92218812,ACETIC ACID 3% SOL,28314537320,250, $282.00 ,,
92218813,BUPRENOR/NALOXONE 4MG-1MG FILM,28314537320,250, $39.00 ,,
92218814,ACETIC ACID 5% SOL,28314537320,250, $295.00 ,,
92218815,OLANZAPINE ODT 5 MG TAB,28314537320,250, $60.00 ,,
92218816,LEVOMILNACIPRAN 120 MG CAP,28314537320,250, $55.00 ,,
92218817,PRESERVISION AREDS  CAP,28314537320,250, $8.00 ,,
92218818,INFLUENZA VAC 60MCG/0.5ML SOL,28314537320,250, $119.50 ,,
92218819,TIROFIBAN/NACL.9% 12.5MG/250ML,28314537320,250," $2,610.00 ",,
92218820,ALBUTEROL SULF 0.09MG/ACT INH,28314537320,250, $105.00 ,,
92218821,WITCH HAZEL  SOL,28314537320,250, $8.00 ,,
92218822,HYDROMORPHONHCL 0.5MG/0.5MLSOL,28314537320,250, $25.00 ,,
92218823,VITAMIN B COMPLEX  TAB,28314537320,250, $8.00 ,,
92218824,CEFTAZIDIME/DEX 5% 2GM/50MLSOL,28314537320,250, $73.50 ,,
92218825,PHYTONADIONE 10 MG/ML SOL,28314537320,250, $219.00 ,,
92218826,OXYBUTYNIN CHLORIDE ER 5MGTAB,28314537320,250, $14.00 ,,
92218827,VANCOMYCIN HCL 50 MG/ML SOL,28314537320,250, $8.00 ,,
92218828,TICAGRELOR 60 MG TAB,28314537320,250, $28.00 ,,
92218829,IOHEXOL 75.5% SOL,28314537320,250, $465.50 ,,
92218830,MYCOPHENOLATE SOD DR 360MGTAB,28314537320,250, $42.00 ,,
92218831,NORMOSOL-R PH 7.4 SOL,28314537320,250, $26.50 ,,
92218832,NAPROXEN 250 MGTAB,28314537320,250, $8.00 ,,
92218833,EMTRIC/RILPIV/TEN 200-25-300MG,28314537320,250, $421.50 ,,
92218834,LEVET/NACL0.9% 1000MG/100MLSOL,28314537320,250, $227.00 ,,
92218835,ISOSORBIDE DINITRATE 5MG TAB,28314537320,250, $8.00 ,,
92218836,ASPIRIN CHEWABLE 81 MG TAB,28314537320,250, $8.00 ,,
92218837,INSULIN HUMAN REG  500U/ML SOL,28314537320,250," $1,447.00 ",,
92218838,DIGOXIN 0.125 MG/2.5 ML SOL,28314537320,250, $17.00 ,,
92218839,THEOPHYLLINE ER 300 MG TAB,28314537320,250, $13.00 ,,
92218840,EXENATIDE EXT REL 2 MG SUSP,28314537320,250, $784.50 ,,
92218841,FINASTERIDE 1 MG TAB,28314537320,250, $16.00 ,,
92218842,SCOPOLAMINE 1.5 MG PATCH,28314537320,250, $107.50 ,,
92218843,LINEZOLID 600 MG TAB,28314537320,250, $771.50 ,,
92218844,LINEZOLID 600 MG TAB,28314537320,250, $771.50 ,,
92218845,ACAMPROSATE CALCIUM 333MG TAB,28314537320,250, $8.00 ,,
92218846,LACTOBAC ACIDOPHIL/PECTIN CAP,28314537320,250, $8.00 ,,
92218847,CHOLECALCIFEROL 2000 IU CAP,28314537320,250, $8.00 ,,
92218848,ESTRADIOL 10 MCG TAB,28314537320,250, $107.00 ,,
92218849,CAL CARB/VIT D 500MG-200IUTAB,28314537320,250, $8.00 ,,
92218850,CAL CARB/VIT D 500MG-200IUTAB,28314537320,250, $8.00 ,,
92218851,MULTIVIT W/IRON CHILDREN TAB,28314537320,250, $8.00 ,,
92218852,CHILD ACETAMINOPH 160MG/5MLLIQ,28314537320,250, $8.00 ,,
92218853,BIOTIN 300 MCG TAB,28314537320,250, $8.00 ,,
92218854,ACETIC ACID 3% SOL,28314537320,250, $282.00 ,,
92218855,ACETIC ACID 5% SOL,28314537320,250, $295.00 ,,
92218856,POTASSIUM CHLORID ER 20MEQTAB,28314537320,250, $8.00 ,,
92218857,NORFLURANE/PENTAGLUOROPROPN SP,28314537320,250, $171.50 ,,
92218858,COBICISTAT 150 MGTAB,28314537320,250, $34.50 ,,
92218859,ACYCLOVIR SOD 1000MG/20ML INJ,28314537320,250, $126.00 ,,
92218861,SOD POLYSTYR SULF15GM/60MLSUSP,28314537320,250, $31.50 ,,
92218862,NORTRIPTYLINE 25 MG CAP,28314537320,250, $8.00 ,,
92218863,CEPHALEXIN  250 MG CAP,28314537320,250, $8.00 ,,
92218864,ESTRADIOL 0.025 MG/24 HR PATCH,28314537320,250, $144.00 ,,
92218865,GLYCERIN/LANOLIN/MIN OIL  TOP,28314537320,250, $10.50 ,,
92218866,HYDROGEN PEROXIDE  SOL,28314537320,250, $60.00 ,,
92218867,ISONIAZID 100 MG TAB,28314537320,250, $8.00 ,,
92218868,MICONAZOLE NITRATE 2% TOP,28314537320,250, $59.00 ,,
92218869,MULTI INGREDIENT LOTION  LOT,28314537320,250, $10.50 ,,
92218870,NORTRIPTYLINE HCL 10 MG CAP,28314537320,250, $8.00 ,,
92218871,NORTRIPTYLINE HCL 25 MG CAP,28314537320,250, $8.00 ,,
92218872,VIT B COMPLEX/VIT C  TAB,28314537320,250, $8.00 ,,
92218873,DICLOFENAC POTASSIUM 50MG TAB,28314537320,250, $11.50 ,,
92218874,VALPROIC ACID 500MG/10ML  SOL,28314537320,250, $8.00 ,,
92218875,TORSEMIDE 20 MG TAB,28314537320,250, $8.00 ,,
92218876,QUETIAPINE FUMARATE 100MG TAB,28314537320,250, $27.00 ,,
92218877,POLYET GLYC3350 17 GM/DOSE PKT,28314537320,250, $11.50 ,,
92218878,DIALYVITE  TAB,28314537320,250, $8.00 ,,
92218879,FLECAINIDE ACETATE 50 MG TAB,28314537320,250, $8.00 ,,
92218880,ASPIRIN 325 MG TAB,28314537320,250, $8.00 ,,
92218881,ARTIFICIAL TEARS 0.2%-0.2%-1%,28314537320,250, $8.00 ,,
92218882,APIXABAN 5 MG TAB,28314537320,250, $32.50 ,,
92218883,ACETYLCYSTEINE 0.2 SOL,28314537320,250, $61.00 ,,
92218884,MICONAZOLE NITRATE 0.02 CRM,28314537320,250, $42.00 ,,
92218885,MICONAZOLE NITRATE 0.02 PWD,28314537320,250, $28.00 ,,
92218886,METHYLPREDNISOLONE 2 MG TAB,28314537320,250, $8.00 ,,
92218887,LISINOPRIL 2.5 MG TAB,28314537320,250, $8.00 ,,
92218888,RIVASTIGMINE 9.5MG/24HRPTCH ER,28314537320,250, $71.00 ,,
92218889,LIPIDS 20% EMULSION,28314537320,250, $188.00 ,,
92218890,DOXYCYCLINE HYCLATE 100 MGCAP,28314537320,250, $36.00 ,,
92218891,NORTRIPTYLINE HCL 25 MGCAP,28314537320,250, $8.00 ,,
92218892,CARVEDILOL 3.125 MGTAB,28314537320,250, $8.00 ,,
92218893,SCOPOLAMINE 1.5 MG PATCH,28314537320,250, $90.00 ,,
92218894,IOHEXOL 75.5% SOL,28314537320,250, $545.50 ,,
92218895,LIPIDS 20% EMULSION,28314537320,250, $73.00 ,,
92218896,LIPIDS 20% EMULSION,28314537320,250, $323.50 ,,
92218897,LIPIDS 20% EMULSION,28314537320,250, $183.50 ,,
92218898,LIPIDS 20% EMULSION,28314537320,250, $135.50 ,,
92218899,LIFITEGRAST 5% OPHTH,28314537320,250, $39.00 ,,
92218900,FLUCONAZOLE 400 MG/200 ML SOL,28314537320,250, $37.00 ,,
92218901,SODIUM CHLORIDE INH 3% SOL,28314537320,250, $8.00 ,,
92218902,FERR FUM/FOL ACID324MG/1MGTAB,28314537320,250, $8.00 ,,
92218903,MINERAL OIL,28314537320,250, $8.00 ,,
92218904,FOSFOMYCIN TROMETHAMINE3GM PWD,28314537320,250, $365.50 ,,
92218905,GEMFIBROZIL 600 MG TAB,28314537320,250, $8.00 ,,
92218906,ALBUMIN HUMAN   5% SOL,28314537320,250, $164.50 ,,
92218907,OMEGA3ACID ETHYL ESTR 1GM CAP,28314537320,250, $15.50 ,,
92218908,CAPSAICIN 0.1% CRM,28314537320,250, $84.00 ,,
92218909,CAPSAICIN 0.033% CRM,28314537320,250, $71.50 ,,
92218910,CALCIUM CARBONATE 600 MG TAB,28314537320,250, $8.00 ,,
92218911,CALCIUM CARBONATE 600 MG TAB,28314537320,250, $8.00 ,,
92218912,BUSPIRONE HCL 30 MG TAB,28314537320,250, $15.50 ,,
92218913,ASCORBICACID/CU/VITA/E/ZN TAB,28314537320,250, $8.00 ,,
92218914,ASCORBIC ACID 500 MG TAB,28314537320,250, $8.00 ,,
92218915,ACETAMINOPHEN 500 MG TAB,28314537320,250, $8.00 ,,
92218916,ACETAMINOPHEN 325 MG TAB,28314537320,250, $8.00 ,,
92218917,ACETAMINOPHEN 325 MG TAB,28314537320,250, $8.00 ,,
92218919,LACTOBACILLUS COMBINATION TAB,28314537320,250, $8.00 ,,
92218920,HYDROCHLOROTHIAZIDE 12.5MGCAP,28314537320,250, $8.00 ,,
92218921,FLUCONAZOLE 50 MG TAB,28314537320,250, $22.50 ,,
92218922,FISH OIL/VIT E 1000MG-1IU CAP,28314537320,250, $8.00 ,,
92218923,FERROUS SULFATE 220MG/5ML SOL,28314537320,250, $8.00 ,,
92218924,FERROUS FUM/FOLIC ACID/MV CAP,28314537320,250, $8.00 ,,
92218925,FERROUS FUM/FOLIC ACID/MV CAP,28314537320,250, $8.00 ,,
92218926,ETHAMBUTOL HCL 400 MG TAB,28314537320,250, $8.00 ,,
92218927,CIT ACID/SODCIT334MG-500MG/5ML,28314537320,250, $8.50 ,,
92218929,MORPHINE SULFATE 30 MG TAB,28314537320,250, $14.00 ,,
92218930,MORPHINE SULFATE 100 MG TAB,28314537320,250, $32.00 ,,
92218931,MORPHINE SULFATE 60 MG TAB,28314537320,250, $22.00 ,,
92218932,MEMANTINE HCL 5 MG TAB,28314537320,250, $32.50 ,,
92218933,MAGNESIUM  27 MG TAB,28314537320,250, $8.00 ,,
92218934,MAGNESIUM OXIDE 400 MG TAB,28314537320,250, $8.00 ,,
92218935,LIDOCAINE HCL PF 1% SOL,28314537320,250, $25.00 ,,
92218936,LANTHANUM CARBONATE 500MG TAB,28314537320,250, $60.50 ,,
92218937,LANTHANUM CARBONATE 1000MGTAB,28314537320,250, $60.50 ,,
92218938,LANTHANUM CARBONATE 750 MGTAB,28314537320,250, $60.50 ,,
92218939,RIFAMPIN 150 MG·CAP,28314537320,250, $8.00 ,,
92218940,PREDNISONE 10 MGTAB,28314537320,250, $8.00 ,,
92218941,PAROXETINE 30 MGTAB,28314537320,250, $10.00 ,,
92218942,NITROFUR MONOHYD 100 MG CAP,28314537320,250, $21.50 ,,
92218943,NIACIN 100 MG TAB,28314537320,250, $8.00 ,,
92218944,NIACIN 100 MG TAB,28314537320,250, $8.00 ,,
92218945,MULTIVIT/MINERAL/IRON  TAB,28314537320,250, $8.00 ,,
92218946,MULTIVITAMIN/MINERALS  TAB,28314537320,250, $8.00 ,,
92218947,MULTIVIT/CA/IRON/FOLIC  TAB,28314537320,250, $8.00 ,,
92218948,ZONISAMIDE 100 MG CAP,28314537320,250, $8.50 ,,
92218949,VITAMIN B COMPLEX  CAP,28314537320,250, $8.00 ,,
92218951,SUMATRIPTAN 50 MG  TAB,28314537320,250, $16.50 ,,
92218952,SODIUM CHLORIDE 7% SOL,28314537320,250, $8.00 ,,
92218953,SODIUM CHLORIDE 3% SOL,28314537320,250, $8.00 ,,
92218954,SUMATRIPTAN 100 MG TAB,28314537320,250, $80.50 ,,
92218955,RISPERDONE 2 MG TAB,28314537320,250, $92.50 ,,
92218956,RISPERDONE 1 MG TAB,28314537320,250, $57.00 ,,
92218957,RISPERDONE 0.5 MG  TAB,28314537320,250, $48.50 ,,
92218958,VALSARTAN 320 MG TAB,28314537320,250, $26.00 ,,
92218959,GLYCOPYR/FORM FUM9MCG-4.8MGINH,28314537320,250," $1,686.50 ",,
92218960,MEMANTINE HCL10 MGTAB,28314537320,250, $32.50 ,,
92218961,MULTIVIT/MINERAL/IRON  TAB,28314537320,250, $8.00 ,,
92218962,CALCIUM/VIT D 315MG-250IU TAB,28314537320,250, $8.00 ,,
92218963,TORSEMIDE 10 MG  TAB,28314537320,250, $8.00 ,,
92218964,PREDNISONE 50 MG TAB,28314537320,250, $8.00 ,,
92218965,MIRTAZAPINE 45 MG TAB,28314537320,250, $12.00 ,,
92218966,MIRTAZAPINE 45 MG TAB,28314537320,250, $12.00 ,,
92218967,LOSARTAN NA/HYD100MG12.5MGTAB,28314537320,250, $26.50 ,,
92218968,LEVOTHYROXINE SODIUM150MCGTAB,28314537320,250, $8.00 ,,
92218969,IBANDRONATE SODIUM 150 MG TAB,28314537320,250, $582.50 ,,
92218970,HYDRCOD BIT/ACET7.5MG750MGTAB,28314537320,250, $8.00 ,,
92218971,FLECAINIDE ACETATE100 MG TAB,28314537320,250, $15.00 ,,
92218972,FERR FUM/FOLACID/VITB/C CAP,28314537320,250, $8.00 ,,
92218973,DIPHENHYD HYDCLORIDE 25MG CAP,28314537320,250, $8.00 ,,
92218974,BUPROPION HYDROCHL 150 MG TAB,28314537320,250, $8.00 ,,
92218975,BENAZEPRIL HYDCHL 20 MG TAB,28314537320,250, $8.00 ,,
92218976,BENAZEPRIL HYDCHL 10 MG  TAB,28314537320,250, $8.00 ,,
92218977,AZITHROMYCIN 250 MG TAB,28314537320,250, $32.50 ,,
92218978,CL/K/NA 287MG15 MG180MG TAB,28314537320,250, $8.00 ,,
92218979,PROCAINAMIDE HCL1000MG/10MLSOL,28314537320,250, $428.50 ,,
92218980,TBO-FILGRASTIM300 MCG/0.5MLSOL,28314537320,250," $1,259.50 ",,
92218981,SACUBITRIL/VALSART49MG51MGTAB,28314537320,250, $36.50 ,,
92218982,TOFACITINIB CITRATE 5 MG TAB,28314537320,250, $319.00 ,,
92218983,CALCITROL 1 MCG/ML SOL,28314537320,250, $39.50 ,,
92218984,CALCITRIOL 1 MCG/ML SOL,28314537320,250, $286.50 ,,
92218985,POTASSIUM CHLOR 40MEQ/30ML SOL,28314537320,250, $100.50 ,,
92218986,ACYCLOVIR SODIUM 500MG/10MLSOL,28314537320,250, $67.00 ,,
92218987,LEVALBUT HYDROCHL1.25MG/3MLINH,28314537320,250, $8.50 ,,
92218988,FLUCYTOSINE 500 MG CAP,28314537320,250, $667.00 ,,
92218989,FLUCYTOSINE 250 MG CAP,28314537320,250, $344.50 ,,
92218990,DIPHENHYDRAM HCL12.5MG/5ML SOL,28314537320,250, $8.00 ,,
92218991,ESLICARBAZEPINE ACET 800MGTAB,28314537320,250, $140.50 ,,
92218992,AMINOCARPROIC ACID 500 MG TAB,28314537320,250, $102.50 ,,
92218993,AMINOCAPROIC ACID 1000 MG TAB,28314537320,250, $205.00 ,,
92218994,HYDROXYCHLOROQUINE SUL200MGTB,28314537320,250, $18.50 ,,
92218995,MORPHINE SULFATE 8 MG/ML SOL,28314537320,250, $25.00 ,,
92218996,ZINC OXIDE 20% OINT,28314537320,250, $20.00 ,,
92218997,PANTOPRAZOLE SODIUM 40 MG TAB,28314537320,250, $17.00 ,,
92218998,ATROPINE SULFATE 1% SOL,28314537320,250, $400.00 ,,
92218999,MAGNESIUM CHLORIDE 71.5MG TAB,28314537320,250, $8.00 ,,
92219000,EPINEPHRINE 1MG/ML SOL,28314537320,250, $73.50 ,,
92219001,SUCRALFATE 1 GM TAB,28314537320,250, $8.00 ,,
92219002,MORPHINE SULFATE 2 MG/ML SOL,28314537320,250, $25.00 ,,
92219003,MORPHINE SULFATE 5 MG/ML SOL,28314537320,250, $25.00 ,,
92219004,METHYLPHENIDATE HCl 5 MG TAB,28314537320,250, $8.00 ,,
92219005,LIDO HYDRO/EPI 2%-1:200000 SOL,28314537320,258, $79.00 ,,
92219006,LEVOTHYROXINE SOD  112MCG TAB,28314537320,250, $8.00 ,,
92219007,HYDROMORPHONE HCL 1MG/ML SOL,28314537320,258, $25.00 ,,
92219008,DIPHENHYDRAMINEHCL25MG/10MLSOL,28314537320,258, $8.00 ,,
92219009,AMLODIPINE BESYLATE 2.5 MG TAB,28314537320,250, $8.00 ,,
92219010,DOXAZOSIN MESYLATE 4 MG TAB,28314537320,250, $8.00 ,,
92219011,DAPAGLIFLOZIN PROPANEDL5MGTAB,28314537320,250, $72.50 ,,
92219012,HYDROCORT NA SUCCINATE250MGSOL,28314537320,258, $114.50 ,,
92219013,HYDROCRTNA SUCCINATE1000MG/8ML,28314537320,258, $457.50 ,,
92219014,HYDROCRT NA SUCCINATE 100MGSOL,28314537320,258, $62.00 ,,
92219015,HYDROCRT NA SUCCINATE 100MGSOL,28314537320,258, $62.00 ,,
92219016,HYDROGEN PEROXIDE 3% SOL,28314537320,250, $112.50 ,,
92219017,ACETAMIN/COD 300MG30MG/12.5ML,28314537320,250, $8.00 ,,
