EAP,Billing Desc,Rev Code,Current Inpatient Price ,Current Outpatient Price 
60050152,CONN CROSS VARI REVERE 38-50MM,278," 3,500.00 "," 3,500.00 "
60050152,CONN CROSS VARI REVERE 48-60MM,278," 3,500.00 "," 3,500.00 "
60050152,CVR BURR-H 24MM BLU TI,278," 2,600.01 "," 2,600.01 "
60050152,SPACER IMP PEEK 6X14X11MM,278," 4,800.00 "," 4,800.00 "
60050152,SPACER ANTMCL PEEK 14X11X7MM,278," 4,800.00 "," 4,800.00 "
60050152,ROD CRVDS SPINAL 5.5X50MM,278," 1,400.00 "," 1,400.00 "
60050152,ROD CRVD 5.5X55MM,278," 1,200.00 "," 1,200.00 "
60050152,ASSY BARREL LP PEEK 8MM,278," 21,300.00 "," 21,300.00 "
60050152,SCREW REVERE PEDICLE 6.5X50MM,278," 4,950.00 "," 4,950.00 "
60050152,ROD TI CRVD 5.5MMX95MM,278," 1,200.00 "," 1,200.00 "
60050152,ROD STR 5.5X70MM,278," 1,200.00 "," 1,200.00 "
60050152,ROD STR 5.5X200MM,278," 1,200.00 "," 1,200.00 "
60050152,CAGE 33X13MMX12DEG MIDLINE II,278," 22,625.01 "," 22,625.01 "
60050152,COIL NYLON HELIX 9MMX30CM,278," 3,675.01 "," 3,675.01 "
60050152,ROD PRE-BENT 3.5X50MM,278," 1,400.00 "," 1,400.00 "
60050152,ROD PRE-BENT 3.5X60MM,278," 1,400.00 "," 1,400.00 "
60050152,ROD PRE-BENT 3.5X90MM,278," 1,400.00 "," 1,400.00 "
60050152,ROD OC ADJ 3.5MM,278," 1,400.00 "," 1,400.00 "
60050152,CONNECTOR 34-40MM,278," 4,200.00 "," 4,200.00 "
60050152,PLATE OCCIPITAL LAT SM,278," 14,250.00 "," 14,250.00 "
60050152,CAGE SPCER 12DEG 14X28X40MM,278," 22,500.00 "," 22,500.00 "
60050152,CAGE ANCHOR L 12X28X40 MM,278," 22,500.00 "," 22,500.00 "
60050152,SPACER 10X22MM 9-13MM LORDOTIC,278," 20,000.00 "," 20,000.00 "
60050152,ASSY BARREL LP PEEK 12MM,278," 10,350.01 "," 10,350.01 "
60050152,CAGE PEEK TI 33X13MM 8DEG,278," 24,700.00 "," 24,700.00 "
60050152,ROD CRVD 5.5X90MM TI,278," 1,200.00 "," 1,200.00 "
60050152,CAGE ANCHOR L 14X28X40MM 4DEG,278," 22,500.00 "," 22,500.00 "
60050152,CAP END 12MM SQ 2.5DEG,278," 2,600.01 "," 2,600.01 "
60050152,CAGE SQ 12X15MM LN,278," 10,122.00 "," 10,122.00 "
60050152,SPACER LG ACDF 7DEG 9MM,278," 4,800.00 "," 4,800.00 "
60050153,ABSORBENT HMSTT ARISTA 3G,272," 1,681.60 "," 1,681.60 "
60050153,ACCESS KT CRAN VENTCULSTMY,272," 3,251.50 "," 3,251.50 "
60050153,ADHV DERMABOND ADVANCED,272, 212.08 , 212.08 
60050153,ADHV DERMAFLEX QS WND CLOSURE,272, 180.00 , 180.00 
60050153,ADHV FLOSEAL MATRIX 10ML,272," 1,985.99 "," 1,985.99 "
60050153,ADHV FLOSEAL MATRIX 5ML,272," 1,085.49 "," 1,085.49 "
60050153,ADHV SKIN TOPICAL LIQUIBAND,272, 129.50 , 129.50 
60050153,ADPT GASTRIC ASPIRATION,272, 130.00 , 130.00 
60050153,ADPT SCLEROTOMY 20/23GA DISP,272, 640.00 , 640.00 
60050153,ADPT SCLEROTOMY 20/25GA DISP,272, 640.00 , 640.00 
60050153,ADPTR Y CATH KIMVENT 6FR 12IN,272, 123.69 , 123.69 
60050153,APPL VITAGEL-RT 4.5ML,272," 3,209.50 "," 3,209.50 "
60050153,APPLC ENDO TIP 41CM STRL,272, 532.02 , 532.02 
60050153,APPLC FLEXITIP XL 38CM,272, 198.00 , 198.00 
60050153,APPLIER 5MM ENDOCLIP III,272," 1,242.24 "," 1,242.24 "
60050153,APPLIER CLIP 11.5 P,272, 538.40 , 538.40 
60050153,ASSY SUC ASPRT,272, 376.91 , 376.91 
60050153,BAG DRNG 600ML,272, 135.00 , 135.00 
60050153,BAG ENDOCATCH SPCMN 10MM,272, 498.40 , 498.40 
60050153,BAG TISS RTRVL 100 10MM INTRD,272, 732.00 , 732.00 
60050153,BAG TISS RTRVL 175 15MM INTRD,272," 1,192.72 "," 1,192.72 "
60050153,BAG TISS SZ190 15MM INTRD,272," 1,347.87 "," 1,347.87 "
60050153,BAL 3,272, 233.22 , 233.22 
60050153,BAL 3LMN EXTRCTN 8.5MM ABOVE,272, 852.00 , 852.00 
60050153,BAL CATH BAKRI PPH 24FR 54CM,272," 1,992.00 "," 1,992.00 "
60050153,BAL FOR GFUM 30P,272, 241.78 , 241.78 
60050153,BAL STONE EXTRCTN ABOVE 12-20,272, 920.00 , 920.00 
60050153,BAL STONE EXTRCTN ABOVE 8.5-15,272, 920.00 , 920.00 
60050153,BAL TRI-EX EXTRCTN MULT SIZING,272, 840.00 , 840.00 
60050153,BAL ULTRAMATRIX LINEAR LTX-F,272, 179.50 , 179.50 
60050153,BARRIER SEPRAFILM ADH 5X6,272," 2,327.39 "," 2,327.39 "
60050153,BIOP INST FULL CORE BIOPINCE,272, 367.72 , 367.72 
60050153,BIT 3.2X330X100MM CALIB,272," 1,705.60 "," 1,705.60 "
60050153,BIT DRILL  PROXIMAL X-FUSE 2MM,272, 750.01 , 750.01 
60050153,BIT DRILL 1.8X100MM QC,272," 1,148.00 "," 1,148.00 "
60050153,BIT DRILL 1.9MM,272, 792.00 , 792.00 
60050153,BIT DRILL 2.0X100 QC,272, 738.00 , 738.00 
60050153,BIT DRILL 2.5X110 QC,272, 697.00 , 697.00 
60050153,BIT DRILL 2.5X110 QC REPROC,272, 315.00 , 315.00 
60050153,BIT DRILL 3 FLTD 4.2X145MM,272," 1,213.60 "," 1,213.60 "
60050153,BIT DRILL 3 FLTD 4.2X330MM,272," 1,705.60 "," 1,705.60 "
60050153,BIT DRILL 3.2X145MM,272," 1,213.60 "," 1,213.60 "
60050153,BIT DRILL 3.5MM,272," 1,920.00 "," 1,920.00 "
60050153,BIT DRILL 4.0MM,272," 1,920.00 "," 1,920.00 "
60050153,BIT DRILL AO 3.2X315MM,272," 1,464.00 "," 1,464.00 "
60050153,BIT DRILL AO 4.3X315MM,272," 1,516.80 "," 1,516.80 "
60050153,BIT DRILL CAN LG 12MM,272," 3,610.46 "," 3,610.46 "
60050153,BIT DRILL CANLT FLEX 16MM,272," 5,475.96 "," 5,475.96 "
60050153,BIT DRILL CANLT STEP 6-9MM,272," 3,675.01 "," 3,675.01 "
60050153,BIT DRILL CANLT TAP 10MM,272," 3,675.01 "," 3,675.01 "
60050153,BIT DRILL CANTED 2.0,272," 2,783.90 "," 2,783.90 "
60050153,BIT DRILL GAMMA 3 4.2X300MM,272," 1,387.20 "," 1,387.20 "
60050153,BIT DRILL LOKG 3.1X238MM MED,272," 1,315.60 "," 1,315.60 "
60050153,BIT DRILL N-L 2.5X216MM SHORT,272," 2,121.60 "," 2,121.60 "
60050153,BIT DRILL PERCT CALIB 2.8MM,272, 315.00 , 315.00 
60050153,BIT DRILL REV AEQUALIS 3MM,272, 700.00 , 700.00 
60050153,BIT DRILL SPEC 3.5MM,272," 1,664.00 "," 1,664.00 "
60050153,BIT DRILL SYN 4.2,272," 2,033.60 "," 2,033.60 "
60050153,BIT DRILL T2 3.5X130MM,272," 1,339.20 "," 1,339.20 "
60050153,BIT DRILL T2 3.5X230MM,272," 1,339.20 "," 1,339.20 "
60050153,BIT DRILL T2 4.2X180MM,272," 1,401.60 "," 1,401.60 "
60050153,BIT DRILL T2 4.2X180MM REPROC,272, 315.00 , 315.00 
60050153,BIT DRILL T2 4.2X340MM REPROC,272, 153.60 , 153.60 
60050153,BIT DRILL T2 5.0X340MM,272," 1,406.40 "," 1,406.40 "
60050153,BIT DRILL TWIST 2MM,272, 792.00 , 792.00 
60050153,BIT DRILL W/ AO CNCT 2.6X122MM,272," 1,113.60 "," 1,113.60 "
60050153,BIT DRILL W/AO CNCT 2.0MM,272," 1,113.60 "," 1,113.60 "
60050153,BIT DRLL TWIST 4.5X180MM,272," 1,315.20 "," 1,315.20 "
60050153,BIT NDL PNT4.2X145MM STRL,272," 1,541.60 "," 1,541.60 "
60050153,BLANKET HYPOTHERMIA 25X64IN,272, 360.92 , 360.92 
60050153,BLD 4.0MM AGGSIVE PLS   REPROC,272, 252.00 , 252.00 
60050153,BLE 4.0MM AGGSIVE PLS,272, 494.00 , 494.00 
60050153,BLE ADVANTEDGE MVR 23G,272, 198.00 , 198.00 
60050153,BLE BONE OSLTG 90X12.5X1.19MM,272, 247.80 , 247.80 
60050153,BLE BONE OSLTG 90X19X1.19MM,272, 247.80 , 247.80 
60050153,BLE BONE OSLTG LG 90X19X1.27MM,272, 247.80 , 247.80 
60050153,BLE BONE OSLTG LG 90X25X1.27MM,272, 247.80 , 247.80 
60050153,BLE CHISEL FLEX 10 X 2.5 MM,272," 2,376.00 "," 2,376.00 "
60050153,BLE COMM2 MD NRW 18.0X5.5MM,272, 100.00 , 100.00 
60050153,BLE MILL BONE DISP MED,272," 2,356.00 "," 2,356.00 "
60050153,BLE MVR LASEREDGE 20G,272, 235.08 , 235.08 
60050153,BLE RAD60 XTREME XPS CRVD 4MM,272," 4,646.16 "," 4,646.16 "
60050153,BLE RESECTOR 3.5,272, 467.50 , 467.50 
60050153,BLE SAW OSLTG 65X19.5X.61MM,272, 79.90 , 79.90 
60050153,BLE SAW SAG 90.0X25.0X1.19MM,272, 247.80 , 247.80 
60050153,BLE SHAVER 4.0MM BARREL BUR,272, 234.00 , 234.00 
60050153,BLE SLIT KNIFE BEVEL 2MM DUAL,272, 252.10 , 252.10 
60050153,BLE SPHINCTEROTOME 20MM,272," 2,304.00 "," 2,304.00 "
60050153,BLE TREPHINE VAC 8.0ML,272, 740.00 , 740.00 
60050153,BLE TREPHINE WECK 7.5MM,272, 597.50 , 597.50 
60050153,BLE TREPHINE WECK 8.0MM DISP,272, 530.20 , 530.20 
60050153,BLE TREPHINE WECK 8.25MM,272, 530.20 , 530.20 
60050153,BLE TRICUT SINUS STR 4MM,272," 1,214.35 "," 1,214.35 "
60050153,BLE TYMPHANOPLASTY 2.5MM 60DEG,272, 146.35 , 146.35 
60050153,BRONCHOSCOPE ASCOPE 3 DISP,272," 2,080.00 "," 2,080.00 "
60050153,BRSH COLOSCOPE 7FR 240CM,272, 117.50 , 117.50 
60050153,BRSH CYTOLOGY FUSION,272, 760.00 , 760.00 
60050153,BSKT FS LXB 2X4 EXTRCTN,272," 2,200.00 "," 2,200.00 "
60050153,BSKT LITHOTRIPTOR V WIREGUIDED,272," 2,525.84 "," 2,525.84 "
60050153,BSKT STONE EXTRCTN 3X6CM,272," 2,168.00 "," 2,168.00 "
60050153,BUR BARREL FLTD 5.5MM 6IN,272, 490.00 , 490.00 
60050153,BUR CBD RND 4.0 X 44.5MM,272, 100.00 , 100.00 
60050153,BUR CUTNG FAST RND 4.8MM,272, 458.00 , 458.00 
60050153,BUR EGG 4.0MM,272, 142.00 , 142.00 
60050153,BUR LEGEND 14CM 5MM CRS,272," 1,258.00 "," 1,258.00 "
60050153,BUR LEGEND 14CM 6MM,272," 1,183.20 "," 1,183.20 "
60050153,BUR LEGEND BTIP 14CM 4.0MM,272," 1,183.20 "," 1,183.20 "
60050153,BUR MIDAS DMND 14CMX4.0MM,272," 1,251.20 "," 1,251.20 "
60050153,BUR TAP 8CMX1.5MM,272, 897.60 , 897.60 
60050153,CAN DUAL BORE .6MM 23G,272, 436.00 , 436.00 
60050153,CAN DUAL-BORE 25GA,272, 436.00 , 436.00 
60050153,CAN O2 SMART CAPNOLINE,272, 128.80 , 128.80 
60050153,CAN SOFT TIP 25GA,272, 233.33 , 233.33 
60050153,CANNISTER VAC W/ GEL 500ML,272, 422.38 , 422.38 
60050153,CAP ERBEFLO HYBRID CO2 TUBG,272, 219.50 , 219.50 
60050153,CARR SKIN GRAFT 16IN STRL,272, 537.00 , 537.00 
60050153,CARRIER SKIN GRAFT 1.5 TO 1,272, 348.00 , 348.00 
60050153,CASSETTE MAX VAC 30-DEGREE,272, 730.00 , 730.00 
60050153,CATH AINTREE INTUB W/ RAPI-FIT,272, 589.20 , 589.20 
60050153,CATH ANGIO TEMPO 5FR BER II,272, 147.00 , 147.00 
60050153,CATH BAL TAMPONADE ESY FILL,272," 1,088.00 "," 1,088.00 "
60050153,CATH BERENSTEIN 5FR,272, 114.34 , 114.34 
60050153,CATH DIAG ENDOVAS 5FR 100CM,272, 147.00 , 147.00 
60050153,CATH DIAGC UAC 5F .035INX90CM,272, 120.00 , 120.00 
60050153,CATH DRNG 3-WAY 18FR 42CM,272, 42.30 , 42.30 
60050153,CATH FOLEY 20FR 30CC 3-WAY,272, 116.70 , 116.70 
60050153,CATH FOLEY 22FR 30CC 3WAY,272, 116.70 , 116.70 
60050153,CATH FOLEY 3WX5CC SILV COAT,272, 121.08 , 121.08 
60050153,CATH FOLEY CNCL 2-WAY 5CC 18FR,272, 154.41 , 154.41 
60050153,CATH FOLEY CNCL 2-WAY 5CC 20FR,272, 154.42 , 154.42 
60050153,CATH HEMATURIA 3-WAY 24FR,272, 312.20 , 312.20 
60050153,CATH INTRAUTERINE KOALA,272, 237.50 , 237.50 
60050153,CATH MARGOLIN HSG,272, 350.00 , 350.00 
60050153,CATH PASSER MONO 38CM,272, 784.00 , 784.00 
60050153,CATH PGTL 5F 65CM .035,272, 113.82 , 113.82 
60050153,CATH SONOLONG SONO 18GAX100MM,272, 542.80 , 542.80 
60050153,CATH SPYSCOPE ACCESS DLVRY,272," 18,500.00 "," 18,500.00 "
60050153,CATH SUC CLD TRCH 14FR 72HR,272, 115.00 , 115.00 
60050153,CATH SUC CLD W/ T PIECE 14FR,272, 115.00 , 115.00 
60050153,CATH TANDEM XLTPL LMN,272, 750.01 , 750.01 
60050153,CATH TEMPO MP A2 5F 100CM,272, 147.00 , 147.00 
60050153,CATH TRCH CARE MAC 5FR 1.66MM,272, 123.50 , 123.50 
60050153,CATHETHER PUSHING 10FR,272, 270.00 , 270.00 
60050153,CBL OR 1X16 213CM,272, 800.00 , 800.00 
60050153,CIRC ASSY SPU W/ NEB,272, 760.00 , 760.00 
60050153,CIRC BIPAP KIT,272, 285.10 , 285.10 
60050153,CIRC DISP IPV IN-LINE,272," 1,016.00 "," 1,016.00 "
60050153,CIRC OPTIFLOW JUNIOR,272, 486.68 , 486.68 
60050153,CIRC VENT HEATED WIRE,272, 161.43 , 161.43 
60050153,CIRCUIT PT HIGH FLOW,272, 800.00 , 800.00 
60050153,CLAMP 5-H W/TWO POSTS 4X5X6MM,272," 3,736.80 "," 3,736.80 "
60050153,CLIP APP SURGICLIP  9.0 IN,272, 469.40 , 469.40 
60050153,CLIP APP SURGICLIP LG 13.0,272, 469.40 , 469.40 
60050153,CLIP INSTINCT HEMOSTASIS,272, 960.00 , 960.00 
60050153,CNSTR INFO VAC W/ GEL,272, 326.43 , 326.43 
60050153,CNTNR SPCMN 2VIEW,272, 220.00 , 220.00 
60050153,COIL INSTANT DETACHER,272, 486.00 , 486.00 
60050153,CORD ACMI RESECTOSCOPE,272, 191.78 , 191.78 
60050153,COSEAL 4ML,272," 3,153.22 "," 3,153.22 "
60050153,CPLG INVERTED 11MM/PIN 5MM/ROD,272," 3,675.01 "," 3,675.01 "
60050153,CTG EXPR NXSTAGE W/FLTR,272," 2,289.84 "," 2,289.84 "
60050153,CUF TOURNIQUET 18X4IN RED,272, 147.52 , 147.52 
60050153,CUF TOURNIQUET DISP 30 X 4,272, 130.00 , 130.00 
60050153,CUF TOURNIQUET DISP 34 X 4,272, 130.00 , 130.00 
60050153,CUF TOURNIQUET DISP 44 X 4IN,272, 230.58 , 230.58 
60050153,CUP BELL MITYSOFT,272, 258.52 , 258.52 
60050153,CUP SECURE W/ FLUID TRAP,272, 225.00 , 225.00 
60050153,CUTR FLIP 8.0MM,272," 2,600.00 "," 2,600.00 "
60050153,CUTR PACKER/CHANG IOL 19G,272, 792.00 , 792.00 
60050153,CUTR RESECTOR 5.5MM FRML,272, 467.50 , 467.50 
60050153,DEVICE ENDO LIGATING LOOP,272, 750.01 , 750.01 
60050153,DEVICE QUANTUM INFLATION,272, 880.00 , 880.00 
60050153,DISCTR SONICISION 39MM,272," 2,975.00 "," 2,975.00 "
60050153,DISSECTOR BLUNT CHERRY 10ML,272, 469.22 , 469.22 
60050153,DISTAL ATTACHMENT 11.35X4.0MM,272, 238.29 , 238.29 
60050153,DISTAL ATTACHMENT 15.7X7MM,272, 238.29 , 238.29 
60050153,DISTAL ATTACHMENT 15X4.0MM,272, 238.29 , 238.29 
60050153,DLTR VESSEL 20FR,272, 121.30 , 121.30 
60050153,DRILL 2.6MMX122MM,272, 902.40 , 902.40 
60050153,DRILL 4MM MONOTUBE HOFFMAN,272, 153.60 , 153.60 
60050153,DRILL AO 3.5X122MM,272, 849.60 , 849.60 
60050153,DRILL BIT 11MM,272," 1,442.88 "," 1,442.88 "
60050153,DRILL BIT 12MM AVIATOR,272, 500.00 , 500.00 
60050153,DRILL BIT 2.5MM,272, 750.01 , 750.01 
60050153,DRILL BIT 3.2MM CAN SYN,272," 2,887.22 "," 2,887.22 "
60050153,DRILL BIT 3.5 110X75MM,272, 738.00 , 738.00 
60050153,DRILL BIT 310.31 3.2 ASIF,272, 315.00 , 315.00 
60050153,DRILL BIT CANN LG 5.0X300MM,272," 2,904.44 "," 2,904.44 "
60050153,DRILL CANN 2.7MM,272," 2,184.00 "," 2,184.00 "
60050153,DRILL HAMMERLOCK KIT 2.1MM,272," 3,150.00 "," 3,150.00 "
60050153,DRILL QUICK CPLG SURGIBIT 2MM,272, 570.00 , 570.00 
60050153,DRILL QUICK RELEASE 2.8MM DISP,272, 750.01 , 750.01 
60050153,DRILL QUICK RELEASE 2MM DISP,272, 750.01 , 750.01 
60050153,DRILL TIP K-WIRE  2.0X234MM,272, 533.00 , 533.00 
60050153,DRILL TWIST CANLT 2.7MM,272," 2,212.80 "," 2,212.80 "
60050153,DRILL TWIST CANLT 6.5MM,272," 2,763.60 "," 2,763.60 "
60050153,DRN CHANNEL 19FR FULL FLUTES,272, 135.00 , 135.00 
60050153,DRN CHANNEL HUBLESS W/ TRCR,272, 142.50 , 142.50 
60050153,DRN CHEST WET SUC ADLT,272, 180.61 , 180.61 
60050153,DRN JP CHANNEL HUBLESS 19FR,272, 135.00 , 135.00 
60050153,DRN SUC SYS TRU-CLOSE 500ML,272, 284.00 , 284.00 
60050153,DRN SYS TRU-CLOSE W/PORT,272, 300.00 , 300.00 
60050153,DRN WND SUC 1/8 NDL,272, 663.70 , 663.70 
60050153,DRSG GRANUFOAM VAC LG,272, 543.04 , 543.04 
60050153,DRSG INCISION PREVENA,272," 2,360.00 "," 2,360.00 "
60050153,DRSG OPTIFOAM AG GENTLE 3.5X10,272, 226.60 , 226.60 
60050153,DRSG PROMOGRAN PRISMA SM,272, 151.72 , 151.72 
60050153,DRSG STAMMBERGER SINUS,272, 740.00 , 740.00 
60050153,DRSG SURGICEL 4X8 STRL,272, 750.01 , 750.01 
60050153,DRSG SURGL AQUACEL AG 9X15CM,272, 270.20 , 270.20 
60050153,DRSG VAC GRANUFOAM MED BLK,272, 407.99 , 407.99 
60050153,DRSG VAC GRANUFOAM SM,272, 323.57 , 323.57 
60050153,DRSG VAC SOFT FOAM 10X15,272, 123.60 , 123.60 
60050153,DVC BIO VCM DIRECT SUC Y-PORT,272, 800.00 , 800.00 
60050153,DVC BIOP BONE KYPHX EXPRESS,272, 887.04 , 887.04 
60050153,DVC CAPIO SUT CAPTURE OPEN,272," 3,573.50 "," 3,573.50 "
60050153,DVC CLIP RESOLUTION 360 235CM,272," 2,600.01 "," 2,600.01 "
60050153,DVC DELINEATOR PLAS CUP 3.0CM,272, 880.00 , 880.00 
60050153,DVC DELINEATOR PLAS CUP 3.5CM,272, 880.00 , 880.00 
60050153,DVC DELINEATOR PLAS CUP 4.0CM,272, 880.00 , 880.00 
60050153,DVC ELECT FORCE TRIVERSE 10FT,272, 329.80 , 329.80 
60050153,DVC KNEE ALIGN 2 DISP,272," 5,100.00 "," 5,100.00 "
60050153,DVC LEAD LOKG NO 1,272," 3,675.01 "," 3,675.01 "
60050153,DVC LITE TISS REMV MYOSURE,272," 3,648.75 "," 3,648.75 "
60050153,DVC LOKG D RX,272, 171.00 , 171.00 
60050153,DVC MULTI-BAND MUCOSECTOMY,272," 1,920.00 "," 1,920.00 "
60050153,DVC NEO TEE INF 0-40CM H2O,272, 136.20 , 136.20 
60050153,DVC PRESTO INFLATION,272, 250.00 , 250.00 
60050153,DVC SEALER LIGASURE 5MM REPROC,272," 2,600.01 "," 2,600.01 "
60050153,DVC TOOL LONG TUNNELING 35CM,272, 480.00 , 480.00 
60050153,DVC TORQUE OLCOTT,272, 120.00 , 120.00 
60050153,ELECT BUTN 12 AND 30DEG,272," 3,537.07 "," 3,537.07 "
60050153,ELECT BUTN PLSM FRNT LOADING,272," 3,744.00 "," 3,744.00 "
60050153,ELECT MULTI FUCTN PRO PADZ,272, 275.50 , 275.50 
60050153,ELECT NDL TIP STR 3CM,272, 480.40 , 480.40 
60050153,ELECT NIM PARIED SUBDERMAL 2CH,272, 750.01 , 750.01 
60050153,ELECT SUPERLOOP PLSM,272," 3,675.01 "," 3,675.01 "
60050153,ELECT SUPERSECT PLSM,272," 3,675.01 "," 3,675.01 "
60050153,ELECTRODE COAG BALL END 3FR,272, 725.68 , 725.68 
60050153,ENDOSCOPE INST KITTNER,272, 226.99 , 226.99 
60050153,ERSR HMSTTIC EY 23GA TAP,272, 443.40 , 443.40 
60050153,ERSR WETFIELD 23G,272, 445.78 , 445.78 
60050153,ERSR WETFIELD 25G,272, 520.50 , 520.50 
60050153,EVCTR BLADDER UROVAC DISP,272, 388.51 , 388.51 
60050153,EXTRACTOR CATH PRO RX 12-15MM,272," 1,755.04 "," 1,755.04 "
60050153,EXTRACTOR CATH PRO RX 15-18MM,272," 1,755.04 "," 1,755.04 "
60050153,EXTRACTOR CORTEX 23GAX13MM,272, 55.00 , 55.00 
60050153,EXTRACTOR OCCL 3.2FRX115CM,272," 1,264.00 "," 1,264.00 "
60050153,EXTRACTOR VAC KIWI OMNI-CUP,272, 350.00 , 350.00 
60050153,EXTRCTR DELTA WR 2.4FR 115X1CM,272," 1,552.00 "," 1,552.00 "
60050153,EXTRCTR STONE 2.2FR 115CMX1CM,272," 1,392.00 "," 1,392.00 "
60050153,FIBER GRN LGT XPS MOXY  DISP,272," 7,500.00 "," 7,500.00 "
60050153,FIBER HOLMIUM 200MM,272," 1,280.00 "," 1,280.00 "
60050153,FIBER HOLMIUM 365MM,272," 1,280.00 "," 1,280.00 "
60050153,FIBER HOLMIUM LASER 365,272," 2,600.01 "," 2,600.01 "
60050153,FIBER MCRN 272 HOLMIUM 40 WATT,272," 2,496.00 "," 2,496.00 "
60050153,FIBER MCRN 365 HOLMIUM 40 WATT,272," 2,496.00 "," 2,496.00 "
60050153,FIBER MOXY LQD COOLED 180W,272," 7,830.00 "," 7,830.00 "
60050153,FORCEP BIOP HOT RADIAL JAW 4,272, 788.80 , 788.80 
60050153,FORCEP BIOP MAX W/SPIKE 230CM,272, 310.00 , 310.00 
60050153,FORCEP BIOP RADIAL JAW 4,272, 309.00 , 309.00 
60050153,FORCEP BIOP RADIAL JAW 4 160CM,272, 750.01 , 750.01 
60050153,FORCEP BIOP RADIAL JAW 4 240CM,272, 309.00 , 309.00 
60050153,FORCEP CAPTURA 2.8MM 230CM JMB,272, 122.50 , 122.50 
60050153,FORCEP CAPTURA BIOP SPIKED,272, 122.50 , 122.50 
60050153,FORCEP CUP BIOP 3FRX115CM,272," 2,414.00 "," 2,414.00 "
60050153,FORCEP CUTNG PKS 5MMX33CM,272," 3,479.00 "," 3,479.00 "
60050153,FORCEP END GRASPING 23GA DISP,272," 1,217.20 "," 1,217.20 "
60050153,FORCEP GREISHABER MAXGRIP 23GA,272," 1,217.20 "," 1,217.20 "
60050153,FORCEP GREISHABER MAXGRIP 25GA,272," 1,217.20 "," 1,217.20 "
60050153,FORCEP HDBF HOT 2.4MM 230CM,272, 170.00 , 170.00 
60050153,FORCEP MAXGRIP 27+GA STRL DISP,272," 1,144.00 "," 1,144.00 "
60050153,FORCEP MOLLY 33CM X 5MM,272," 1,760.00 "," 1,760.00 "
60050153,FORCEP RADIAL JAW 2.8 X 240,272, 750.01 , 750.01 
60050153,FORCEP RADIAL JAW 4,272, 249.89 , 249.89 
60050153,FORCEP RADIAL JAW W/NDL 20,272, 645.00 , 645.00 
60050153,FORCEP RADIAL JAW W/NDL 240CM,272, 324.77 , 324.77 
60050153,FORCEP RAPTOR GRASPING DEVICE,272, 760.00 , 760.00 
60050153,FORCEP TALON GRASPING DEVICE,272," 1,088.00 "," 1,088.00 "
60050153,FORCEPS END GRASPING 25G,272," 1,217.20 "," 1,217.20 "
60050153,FORCEPS ILM 23G,272," 1,217.20 "," 1,217.20 "
60050153,FORCEPS ILM 25G,272," 1,217.20 "," 1,217.20 "
60050153,FORCEPS MICRO-HLD 23G,272, 792.00 , 792.00 
60050153,GDWR 1.4X150MM ASNIS III KWIRE,272, 750.01 , 750.01 
60050153,GDWR MIS PEDCL BLNT,272, 300.00 , 300.00 
60050153,GDWR THR 3.22X300MM,272, 426.00 , 426.00 
60050153,GDWR TRANSEND PLATINUM .014IN,272," 2,992.50 "," 2,992.50 "
60050153,GELFOAM SPONGE SZ 100,272, 624.73 , 624.73 
60050153,GRASPER BABCOCK ENDO 5MM,272, 276.80 , 276.80 
60050153,GUIDE FLEX 15FR,272, 102.70 , 102.70 
60050153,GUIDE ROD BL-TIPPED,272," 1,435.20 "," 1,435.20 "
60050153,GUIDE ROD BTIP 2.5X800MM,272," 1,339.20 "," 1,339.20 "
60050153,GUIDEWIRE SPEC LN,272," 1,664.00 "," 1,664.00 "
60050153,GWDR SMOOTH,272," 1,339.20 "," 1,339.20 "
60050153,HANDPC PNEUMATIC CONSTELLATION,272, 816.00 , 816.00 
60050153,HANDPC STRL DISP,272," 6,960.00 "," 6,960.00 "
60050153,HANDPIECE SURGILAV MULTI,272, 567.40 , 567.40 
60050153,HAT BONNET INF 17-22CM,272, 110.00 , 110.00 
60050153,HEAD GEAR INF 35-40CM,272, 194.38 , 194.38 
60050153,HEADGEAR INF MIDLINE 29-36CM,272, 194.38 , 194.38 
60050153,HFOV BELLOWS WATERTRAPS,272, 750.01 , 750.01 
60050153,HMSTT SURGICEL SNOW 2X4IN,272, 960.92 , 960.92 
60050153,HMSTT SURGICEL SNOW 4X4IN,272," 1,201.14 "," 1,201.14 "
60050153,HOOK BLE COMBO HRMNC,272," 2,600.01 "," 2,600.01 "
60050153,INFLATION DVC 20CC,272, 760.00 , 760.00 
60050153,INJECTOR DISP 25GA 240CM,272, 300.00 , 300.00 
60050153,INSFLTN PNEUMO SURE HIGH FLO,272, 560.00 , 560.00 
60050153,INST BIOP 18GX15CM,272, 367.72 , 367.72 
60050153,INST BIOP W/ NDL 18GA 20CM,272, 367.72 , 367.72 
60050153,INST COIL PUSHER 16 177CM,272," 1,150.16 "," 1,150.16 "
60050153,INST ENDOSERTER ENDOTHELIAL,272," 1,800.00 "," 1,800.00 "
60050153,INST LIGASURE CRVD DIVIDER SM,272," 2,870.00 "," 2,870.00 "
60050153,INST LIGASURE IMPACT 18CM,272," 2,940.00 "," 2,940.00 "
60050153,INST LIGASURE LAP BLUNT 23CM,272," 3,158.75 "," 3,158.75 "
60050153,INST MANIPULATOR UTERINE 7CM,272, 550.00 , 550.00 
60050153,INTRD CATH SUPRPUBIC 20FR 20CM,272, 680.00 , 680.00 
