CDM Number,GENL-DESC,Price-1
2749531,TC CHOLETEC PER DOSE,123.00
2749532,TC DTPA PER DOSE,55.00
2749533,TC MAA PER DOSE,60.00
2749534,TC MAG 3 PER DOSE,"1,163.00"
2749535,TC NEUROLITE PER DOSE,438.00
2749536,TC PERTECHNETATE PER MCI,45.00
2749537,TC PYP PER DOSE,99.00
2749538,TC SULFUR COLLOID PER DOSE,76.00
2749540,TC LABELED WBC,"1,422.00"
2749542,TC MYOVIEW PER DOSE,532.00
2749543,TC MDP PER DOSE,89.00
2749548,I131 TOSITUMOMAB DOSIMETRY DOS,"3,525.00"
2749550,I131 MIBG PER 0.5 MCI,299.00
2749553,I123 CAP PER 100 UCI,16.00
2749555,IN111 DTPA PER 0.5 MCI,274.00
2749556,IN111 OCTREOTIDE PER 6 MCI,"4,616.00"
2749559,IN111 LABELLED WBC PER .5 MCI,383.00
2749560,GALLIUM 67 PER MCI,19.00
2749561,FDG F18 PER DOSE,"1,314.00"
2749563,SAMARIUM 153 UP TO 150 MCI,"16,442.00"
2749567,XENON 133 PER 10 MCI,64.00
2749570,Y90 ZEVALIN PER DOSE,"70,615.00"
2749758,TC 99M LABELLED RBC'S PER DOSE,286.00
2749759,TC DTPA AEROSOL,286.00
2749760,SINCALIDE INJECTION,306.00
2749901,EXERCISE TEST,"1,228.00"
2749903,PHARMACOLOGIC STRESS TEST,"1,228.00"
2749906,LEXISCAN PER 0.1 MG,55.00
2760264,CATHETER INFUSION EKOS,"4,191.00"
2760549,STABILIT COMPL. FX KIT - LONG,"3,439.00"
2760550,STABILIT SECOND FX KIT - SHORT,"2,861.00"
2760551,STABILIT SECOND FX KIT - LONG,"2,861.00"
2760552,STABILIT FIRST FX KIT - SHORT,"4,568.00"
2760553,STABILIT FIRST FX KIT - LONG,"4,568.00"
2760555,STABILIT MX FULL FX KIT SHORT,"4,961.00"
2760557,STABILIT MX BASE FX KIT SHORT,"3,763.00"
2760559,STABLIT COMPL FX KT SHORT W/PC,"3,439.00"
2760560,COMPL STABILIT FX KIT-LNG W/PC,"3,439.00"
2760730,CATH PWR PICC SOLO 5F  DL 3CG,449.00
2760816,OB US < 14 WKS TWINS,327.00
2760854,CATH/INTRO SALINE/CONTRAST SIS,386.00
2769310,"SONOGRAM, GYN COMPLETE",652.00
2769366,"TRANSVAGINAL, OB (W TRANS ABD)",866.00
2769910,"STENT, NON-COA/NON-COV W/DEL","1,767.00"
2769915,"CATH, OCCLUSION",273.00
2780020,OPTISON CONTRAST,170.00
2780030,DEFINITY CONTRASTPER VIAL,150.00
2780049,"DUPLEX, ARTERIES EXT UPPER,BIL",897.00
2780050,DEFINITY CONTRAST PER ML,75.00
2780057,DOPPLER TRANSCRANIAL LTD,670.00
2780465,CATH CLOSUREFAST RAIO-FREQ%,963.00
2780467,CATH CLOSUREFAST CPK55,"1,050.00"
2780468,CATH CLOSUREFAST CPK64,"1,006.00"
2780579,FOOT BIL 3 VIEWS,559.00
2780592,ABLAT EXTREM RADIOFREQ 2ND,"2,727.00"
2780662,CATH ENVOY DAXB 95 CM MPD%,"1,292.00"
2780664,NDL INTRODUCR T34D KYPHON,573.00
2780668,STNT BIL VISI-PRO SYS 8X17X80,"1,857.00"
2783030,ECHO DOPPLER COMPL,"1,211.00"
2783170,2D ECHO FOLLOW-UP / LIMITED,"1,171.00"
2783400,2D ECHO W/ M-MODE COMPLETE,"1,459.00"
2783410,2D CONGENITAL ECHOCARDIOGRAM,"1,307.00"
2783415,"2D CONGENITAL ECHO, F/U OR LMT",783.00
2783900,TRANSESOPHAGEAL ECHOCARDIOGRAM,"3,108.00"
2783910,"TEE, INTEROPERATIVE","2,370.00"
2783915,ECHO TEE MONITORING,855.00
2783920,ECHO TEE ANOMALY CMPL W/PF,699.00
2783930,"TEE, CONGENITAL, INTEROPERATIV","1,363.00"
2784100,TEE W/WO CONT FOL W/CONT,"2,583.00"
2789787,STRESS ECHO WITH CONTRAST,"1,021.00"
2789788,2D ECHO W/DOP+COLOR FLW+CONT,"1,021.00"
2790001,MULTI-LEAF COLLIMATOR (MLC),"1,277.00"
2790012,BRACHY TX AFTERLOAD 2-12 CHAN,951.00
2790013,BRACHY NONSTRND IRIDM-192 HDR,599.00
2790014,CHEMO SUBQ/IM HORMONAL,94.00
2790015,RADIOPHARM THRPY INTRA-ART,578.00
2790016,LEUPROLIDE IM-SUPPLIED BY PT,1.00
2790017,IMRT TREATMENT SIMPLE,671.00
2790018,IMRT TREATMENT COMPLEX,671.00
2790019,RAD TREAT INTRAOP XRAY SINGLE,"10,861.00"
2790020,SRS CMPL CRANL 1 SESSION LB,"11,030.00"
2790021,SBRT DEL 1-5 FRACT LESN 1>,"2,445.00"
2790022,GUIDE LOCAL TARGET VOL DELIVER,845.00
2790023,RESP MOTION MGMT SIMULT,"2,192.00"
2790410,RAD THERAPY SMP >1 MEV,162.00
2790420,RAD THERAPY INT >1 MEV,206.00
2790430,RAD THERAPY CPLX >1  MEV,260.00
2790610,"SIMULATION, SIMPLE",520.00
2790620,"SIMULATION, INTERMED",917.00
2790630,"SIMULATION, COMPLEX","1,433.00"
2790635,"SIMULATION, 3-D","3,875.00"
2790650,CT GUIDED FIELD PLACEMENT,620.00
2790660,CT GUIDANCE/STEREO LOCAL,"2,045.00"
2790840,SPECIAL TX PROCEDURE,"2,144.00"
2796200,PORT VERIFICATION FILM,153.00
2796201,GUIDANCE FOR RADIAJ TX DLVR,120.00
2796361,IMRT PLAN,"2,070.00"
2796370,INTERSTITIAL BRACHY CPLX,"4,054.00"
2796393,BASIC RAD. DOS. CALC.,383.00
2796394,TREATMENT DEVICE SIMPLE,222.00
2796395,TREATMENT DEVICE INTERM,262.00
2796396,TREATMENT DEVICE COMPLEX,614.00
2796650,DOSIMETRY RADIOISOTOPE SIMPLE,686.00
2796660,"DOSIMETRY, RADIOISOTOPE, INTER","1,011.00"
2796670,DOSIMETRY RADIOISOTOPE COMPLEX,"1,235.00"
2796710,ISODOSE TELETHERAPY SMP,246.00
2796730,ISODOSE TELETHERAPY CPLX,532.00
2796830,"PHYSICS CONSULT, SPECIAL",167.00
2796831,LARYNGOSCOPY FLEX,260.00
2796850,SPECIAL DOSIMETRY,621.00
2796880,CONT. RAD. PHYSICS SUPPORT,336.00
2796951,BRACHY TX AFTERLOAD >12 CHAN,"2,443.00"
2796952,BRACHY TX AFTERLOAD 1 CHANNEL,"1,867.00"
2800026,IV HYDRATE INIT UPTO ONE HR,291.00
2800027,"IV HYDRATE INIT UPTO 8 HR, EA",190.00
2800029,"IV INFUSN, UPTO 8 HR, EA A",172.00
2800030,INJECTION IM/SC,191.00
2800044,"CATH, GUIDING","2,853.00"
2800177,BIOPSY NEEDLE SET-ELSON,747.00
2800201,"BRACHYTX,Y-90 MICROSPHERES","50,820.00"
2800221,ASPIRATION TUBING,713.00
2800271,"BIOPSY SET, LIVER ACCESS",674.00
2800273,CATH GLIDE GUIDE ANGIOGRAPHY,135.00
2800519,FLOWGATE BAL GUIDE CATH%,"2,091.00"
2800535,KYPHON EXP II  BONE TAMP KIT,"6,648.00"
2800539,NEEDLE INTRODUCR T34A KYPHON E,"1,638.00"
2800541,NEEDLE INTRODUCR T34C KYPHON E,573.00
2800554,STAR TUMOR ABLATION KIT,"6,388.00"
2802435,INJ EPIDURAL SUBARACH L/S SGL,"2,142.00"
2805381,INJ ARTHROGRAM SHOULDER,324.00
2807125,CT GUIDED ABSC DRAINAGE S&I,"2,856.00"
2807365,PLEURA,"1,053.00"
2807380,BX PANCREAS NEEDLE PERC,"1,053.00"
2809165,THORACENTESIS,"1,208.00"
2810429,US BREAST UNILAT LTD  LT,201.00
2817395,BIOPSY OF THYROID,789.00
2818002,INJ DUCTOGRAM/GALACTOGRAM,341.00
2829779,MRI CONTRAST MAGNEVIST PER ML,69.00
2840040,SYST RMVL CONE RECOVERY 1,"1,523.00"
2840103,GUIDE RAD TX FIELD PLACEMEN,620.00
2840136,BX BONE MARROW,"1,415.00"
2840178,NEEDLE STARBURST-RITA,"3,089.00"
2840201,"BRACHYTX, Y-90 MICROSPHERES","46,200.00"
2840207,BASKET RETRIEVER,331.00
2840215,"GUIDEWIRE, HIGH TORQUE BALANCE",816.00
2840238,KIT TRANSJAGULAR ACCESS,797.00
2840309,"CATHETER, PLEURX PLEURAL",963.00
2840382,ENDO AAA REPAIR W/AUI DEVICE,"13,073.00"
2840395,GUIDEWIRE AMPLAZ STIFF%,63.00
2840399,GUIDEWIRE GLIDE HC STD ANG%,104.00
2840401,GUIDEWIRE STIFF SHAFT ANG%,131.00
2840405,GUIDEWIRE VICTORY  .018X300CM,249.00
2840407,GUIDEWIRE STINGRAY 300CM,481.00
2840420,INTRO/SHEATH SHUTTLE VASC%,255.00
2840460,GUIDEWIRE VIPER .014,238.00
2840466,INTRO/SHEATH 7FRX7CM,87.00
2840469,CATH PICC LINE SOLO SL,250.00
2840479,TUBING ASP MAX 112IN 285CM,779.00
2840487,QUADRA FUSE STD 18G,910.00
2840489,COIL POD SYSTEM%,"3,133.00"
2840508,PERITONEAL-VENUS SHUNT INSERT,"9,000.00"
2840509,PLUG MICRO VASCULAR OCCLUDER%,"2,625.00"
2840511,PLUG VAS MVP DETACHMENT%,"2,625.00"
2840515,COIL RUBY COMP SOFT 20MMX60CM,"2,958.00"
2840516,MAX TUBING/CAN/FILT NS,639.00
2840517,TUBING ASPIRATION PENUMBRA,779.00
2840520,CATH MICROCATH ORION 021,"1,444.00"
2840542,KIT VERTEBROPLASTY,"1,138.00"
2840547,APPLICATOR MTA ACCULIS%,"5,348.00"
2840571,LANTERN DEL MICROCATH STR TIP,"1,313.00"
2840599,MIC-KEY FEEDING KIT EA,586.00
2840604,CATH DORADO 6FR%,403.00
2840686,CATH DX 5F PERF PERIPH 125CM%,158.00
2840694,GW INTRO SHEATH 5F RADIAL,394.00
2840709,CATH PWR PICC SOLO 4F SL 3CG,427.00
2843230,"FOOT, RIGHT, COMPLETE",559.00
2844895,BRACHIAL/AXILLARY ARTERY,397.00
2845417,AAA REPAIR- MOD BIFUR 1LIMB,"13,902.00"
2845418,AAA REPAIR-UNI BIFUR 2 LIMBS,"14,627.00"
2845421,"EV PLCMT OCCLUCS DEV, ILI ART","2,523.00"
2845422,"PLC DIS EXT PROS,AAA RPR,INIT","7,514.00"
2845423,"PLC EXTN PROS,AAA RPR,EA ADD","2,523.00"
2845424,"PLC PRX EXT PROS,AAA RPR,INIT","7,514.00"
2847340,"BONE BIOPSY, SUPERFICIAL",942.00
2847355,LIVER BIOPSY NEEDLE PERCUT,"1,110.00"
2849035,PERITONEAL LAVAGE,558.00
2849640,"DOPPLER,AORTA/IVC/ILIACS LIMIT",966.00
2849905,CATH TRANSLUM ANGIO NON LASER,"1,617.00"
2850161,US EXT NON VASCULAR CMPL,154.00
2850162,US EXT NON VASCULAR LTD,95.00
2850428,US BREAST UNILAT COMPLETE,201.00
2850692,NDL ANGIOGRAPHIC 21G X 2.5 CM,143.00
2850832,OB US REPEAT,524.00
2855176,INJ TX PSEUDOANEUR EXTREM PERC,598.00
2857350,BIOPSY NECK SOFT TISSUE,"1,875.00"
2857380,PANCREAS,"1,053.00"
2859650,"GUIDANCE,MONI.TISSUE ABLATION",330.00
2859764,US GUIDED ABSC DRAINAGE S&I,"2,856.00"
2859954,PL DEV/MKR RAD THPY PROST 1/1+,"1,269.00"
2892030,PARATHYROID SCAN,801.00
2893880,SODIUM P-32 THERAPY,"1,016.00"
2895375,"PTA, VENOUS S&I","3,075.00"
2897350,NECK. SOFT TISSUE,"1,875.00"
2898540,VENTILATION LUNG SCAN,762.00
2898740,INFLAMMATORY PROCESS LOC PLANA,"2,921.00"
2898800,LIVER SPLEEN SCAN,"1,664.00"
2898910,RENAL SCAN (STATIC ONLY),608.00
2898925,"LUNG, AEROSOL/PERFUSION","1,941.00"
2899016,MYO PLANAR REST/STRESS W/EF+WM,"2,570.00"
2899022,PET IMAGING WHOLE BODY,"3,436.00"
2899033,PET IMAGING LIMITED,"4,130.00"
2899036,INFARCT IMAGING SPECT,569.00
2899050,MUGA REST STUDY,"1,240.00"
2899065,"ABSCDRANGE, SFT TISS DEEP NEC","2,128.00"
2899160,RADIONUCLIDE ANGIOGRAM,664.00
2899422,THYROTROPIN PER DOSE,"2,066.00"
2899500,STRONTIUMPER MCI,"1,676.00"
2899501,ONCSCINT PER DOSE,"2,110.00"
2899512,TC99M ACUTECT PER DOSE,777.00
2899530,TC CEA PER DOSE,"4,048.00"
2899544,TC NEUTROSPEC PER DOSE,"2,246.00"
2899552,I125 IOTHALAMATE PER DOSE,539.00
2899554,I131 ISOJEX,243.00
2899557,IN111 ZEVALIN PER DOSE,"3,719.00"
2899558,IN111 PROSTASCINT PER DOSE,"1,238.00"
2899566,P32 SODIUM PER MCI,312.00
2899568,SCHILLINGS KIT,281.00
2900699,SHTH PINN DESTIN 8X90 CC ST,226.00
2910002,REM. SUTURES UNDER ANESTH.,"1,889.00"
2910015,GI TRACT CAPSULE ENDOSCOPY,"1,614.00"
2910016,GI CAP ENDO W/O ILEUM VISUAL,"1,614.00"
2910017,G-ESOPH REFLX TST W/ELECTROD,"1,348.00"
2910020,GASTROESOPHAGEAL REFLUX TEST,525.00
2910022,XYLOSE ABSORPTION TEST,82.00
2910024,"RENAL BIOPSY, NEEDLE/TROC.","2,092.00"
2910026,STEM CELL HARVEST,"3,608.00"
2910028,DESTRUCTION OF LESION,184.00
2910029,ENDO PROCDRE LVEL 1 W/DEEP SED,935.00
2910031,ENDO PROCDRE LVEL 2 W/DEEP SED,"2,915.00"
2910032,H PYLORI BREATH TEST ADM/COLL,144.00
2910034,ENDO PROCDRE LVEL 3 W/DEEP SED,"3,135.00"
2910036,ENDO PROCDRE LVEL 4 W/DEEP SED,"4,015.00"
2910039,PICC REMOVAL NEW PT,253.00
2910061,DESTRUCTION OF LESIONS 2-14,72.00
2910062,DESTRUCTION OF LESION (15 OR M,284.00
2910063,DESTTRUCTION OF WARTS(1-14),124.00
2910064,DESTTRUCTION OF WARTS(15 OR MO,148.00
2910068,PICC REMOVAL ESTAB PT,231.00
2910070,SPLIT GRFT <=1ST 100 SQ CM or,"2,539.00"
2910071,TRACHEOBRONCH THRU TRACHEOSTOM,883.00
2910093,CONSC SED BY SAME MD<5YR 1ST30,393.00
2910094,"VENIPUNCTURE<3YR,FEMORL/JUGLR",199.00
2910095,PHOTOPHERESIS EXTRACORP,"4,659.00"
2910096,REC RM/HR OR FRACTION 1-4,604.00
2910097,REC RM PHASE II/HR OR FRACTION,76.00
2910099,PUNCT ASP ABS/HEMAT/BULLA/CYST,338.00
2910106,PIC LINE INSERN WO PORT<5YRS,"1,741.00"
2910108,REPAIR OF PICC,"1,008.00"
2910109,REPLACEMENT OF PICC,"1,687.00"
2910110,REPOSITIONING UNDER FLURO,"1,672.00"
2910120,MANOMETRIC STD MIN 6 HRS CONT,315.00
2910121,DUODENAL MOTILITY STUDY,"1,259.00"
2910122,STUDY MOTILITY ESOPHAGEAL I&R,693.00
2910123,HORACENTESIS W/O IMAGING GUID,892.00
2910127,AEROSOL INTITAL,165.00
2911008,SURGICAL PATH. GROSS EXAM,154.00
2911015,"CENTRAL VENOUS LINE,PERC<5 YR","1,654.00"
2911016,"CENTRAL VENOUS LINE,PERC>5Y","1,405.00"
2911025,IV INFUSN EA ADDL HR,172.00
2911026,LASER TX SKIN DIS<250 SQ CM,196.00
2911027,LASER TX SKIN DIS 250-5000SQ C,196.00
2911028,LASER TX SKIN DIS>500 SQ CM,170.00
2911043,CLOTEST,127.00
2914500,ESOPH ACID REFLUX ELEC>1HR,754.00
2914510,BREATH HYDROGEN/METHANE TEST,"1,402.00"
2914700,SKIN BIOPSY-1ST LESION,226.00
2914701,SKIN BIOPSY-EACH ADDT'L LESION,125.00
2914702,MAC (DEEP SEDATION) PER HR,601.00
2914703,MAC (DEEP SEDATION) ADDL 1/2HR,314.00
2915384,CHEMO IV INFUSION 1 HR,286.00
2915385,CHEMO IV INFUSION ADDL HR,181.00
2915386,CHEMOTHERAPY INTO CNS,286.00
2915387,IRRIG DRUG DELIVERY DEVICE,110.00
2915388,CHEMO ANTI-NEOPL SQ/IM,117.00
2915389,IMMUNIZATION ADMIN,54.00
2915390,IMMUNIZATION ADMIN EACH ADD,46.00
2915391,TB INTRADERMAL TEST,39.00
2915392,DRAW BLOOD OFF VENOUS DEVICE,110.00
3000001,PRIVATE ROOM,"1,815.00"
3000002,SEMI PRIVATE ROOM,"1,815.00"
3000003,MEDICALLY JUSTIFIED,"1,815.00"
3000004,OBSERVATION,75.00
3000005,ICU ROOM,"6,491.00"
3000006,INTERMEDIATE ICU,"4,187.00"
3000007,WARD,"1,815.00"
3000008,NEWBORN LEVEL I,"1,815.00"
3000009,NEWBORN LEVEL III,"6,491.00"
3000010,CORONARY CARE UNIT,"6,109.00"
3000011,SUITE,"3,269.00"
3000012,REHAB LEVEL 1,"2,864.00"
3000013,REHAB LEVEL 2,"1,815.00"
3000014,REHAB LEVEL 3,"2,100.00"
3010013,TELEMETRY,"3,436.00"
3040012,NW3 REH LVL 1,"2,864.00"
3060013,TRA4 REH LVL 2,"1,815.00"
3130005,NEWBORN LEVEL IV,"6,491.00"
3130006,NEWBORN LEVEL II,"4,187.00"
3149006,IN3A/NBIN INTERMEDIATE ICU RM,"4,187.00"
3279999,ET6B SEMI PRIVATE RM,"1,815.00"
3339999,WW7/SW7N CHARGE CORRECTION,"2,988.00"
3359999,SW8 MED JUSTIFY RM,"1,738.00"
3410010,NSIA/NSIB NICU RM*,"6,491.00"
3480002,MOVEMENT SEMI-PRIVATE,"1,803.00"
3480005,MOVEMENT ICU,"6,491.00"
3480006,MOVEMENT OBSERVATION,"4,574.00"
3480007,MOVEMENT WARD,"1,803.00"
3480008,MOVEMENT NEWBORN,"1,803.00"
3480010,MOVEMENT CCU,"6,065.00"
3480011,MOVEMENT SUITE,"3,245.00"
3480013,MOVEMENT TELEMETRY,"3,411.00"
3480014,MOVEMENT REHAB 3,"2,086.00"
3499999,SICB/SICU ICU RM,"4,658.00"
3550005,PAR2 ICU RM,"4,950.00"
3559999,PTSU/PAR2/H/U/PAT2/U/PACU MED,"1,738.00"
3560005,TROR/AMSU/DTOR/OR ICU RM,"4,950.00"
3579999,TICU ICU RM,"6,551.00"
3600006,ADULT ER ICU RM*,"6,491.00"
3850001,DTC2 ICU PRIVATE RM,"1,592.00"
3850002,DTC2 ICU SEMI PRIVATE RM,"1,592.00"
3850003,DTC2 ICU MED JUSTIFY RM,"1,592.00"
3850007,DTC2 ICU WARD,"1,592.00"
3850008,DTC2 ICU NEWBORN RM,"1,592.00"
3850009,DTC2 ICU NICU RM,"5,357.00"
3850010,DTC2 ICU CCU RM,"2,867.00"
3850011,DTC2 ICU SUITE,"2,512.00"
3850012,DTC2 ICU REH LVL 1,"3,013.00"
3850013,DTC2 ICU TELEMETRY RM,"1,842.00"
3850014,DTC2 ICU REH LVL 3,"4,658.00"
4074227,"INJECTION IV, NEW DRUG EA A",235.00
4074233,"IV INFUSION,CONCURRENT",137.00
4076039,INJECTION OF EYE DRUG,657.00
4210002,INDIVIDUAL THERAPY 45-50MIN,350.00
4210005,MEDICATION MGT (MIN PSYTHPY),138.00
4210007,GROUP: PSYCHOTHERAPY PROCESS,135.00
4210008,GROUP: SELF DEFECTING BEHAVIOR,135.00
4210009,GROUP: SELF ESTEEM,135.00
4210010,GROUP: SELF AWARENESS,135.00
4210014,GROUP: COPING SKILLS,135.00
4210017,GROUP: ASSERTIVENESS,135.00
4210018,GROUP: SYMPTOM MGMT,121.00
4210021,GROUP: TREATMENT GOALS,121.00
4210024,MCD MEDICATION MGT EA 15MIN,286.00
4210028,GROUP: COMMUNICATION SKILLS,162.00
4210029,GROUP: INTERPERSONAL SKILLS,162.00
4210030,GROUP: MEDICATION COMPLIANCE,162.00
4210031,GROUP: ILLNESS MGMT/ RECOVERY,121.00
4210032,GROUP: LIFE SKILLS,121.00
4210034,GROUP: EXPRESSIVE THERAPY,154.00
4213026,TREAT PLAN REVIEW,201.00
4213207,PSYCH REVIEW HOSP RCDS,142.00
4810004,"ASST TECHNLGY ASSMNT,EA 15 MIN",118.00
4810005,"CAST, LONG ARM, BILATERAL",295.00
4810006,"CAST, SHORT ARM, BILATERAL",371.00
4810007,"CAST, GAUNTLET, BILATERAL",646.00
4810008,"SPLINT, LONG ARM, BILATERAL",317.00
4810009,"SPLINT, SHORT ARM, STAT, BILAT",246.00
4810010,OT EVAL LTD,383.00
4810011,"SPLINT, SHORT ARM, DYN, BILAT",217.00
4810012,"CAST, LONG LEG, BILATERAL",476.00
4810013,"CAST, SHORT LEG, BILATERAL",521.00
4810014,"SPLINT, LONG LEG, BILATERAL",368.00
4810015,"SPLINT, SHORT LEG, BILATERAL",284.00
4810016,"SPLINT, FINGER, STATIC, F2",136.00
4810017,"SPLINT, FINGER, STATIC, F3",136.00
4810018,"SPLINT, FINGER, STATIC, F4",136.00
4810019,"SPLINT, FINGER, STATIC, F5",136.00
4810021,"SPLINT, FINGER, STATIC, F6",136.00
4810022,"SPLINT, FINGER, STATIC, F7",136.00
4810023,"SPLINT, FINGER, STATIC, F8",136.00
4810024,"SPLINT, FINGER, STATIC, F9",136.00
4810025,"SPLINT, FINGER, DYNAMIC, F2",153.00
4810026,"SPLINT, FINGER, DYNAMIC, F3",153.00
4810027,"SPLINT, FINGER, DYNAMIC, F4",153.00
4810028,"SPLINT, FINGER, DYNAMIC, F5",153.00
4810029,"SPLINT, FINGER, DYNAMIC, F6",153.00
4810031,"SPLINT, FINGER, DYNAMIC, F7",153.00
4810032,"SPLINT, FINGER, DYNAMIC, F8",153.00
4810033,"SPLINT, FINGER, DYNAMIC, F9",153.00
4810050,OT RE-EVAL LTD,116.00
4810060,MMT (EXCL HAND) W/REPORT,117.00
4810100,MMT HAND W/REPORT,111.00
4810140,ROM (EXCL HAND) W/REPORT EA,123.00
4810180,ROM HAND W/REPORT,138.00
4810231,"COGSKILL,PROB SOLVE EA 15 MIN",149.00
4810232,"SENS INT,ADAPT RESP EA 15 MIN",148.00
4810240,"SLF CARE,HM MNG,EQU TR,EA 15 M",162.00
4810250,WHEEL CHR MANAGEMNT 15 MIN,175.00
4810260,"THER ACT;FUNCT/DYN,EA 15 MIN",197.00
4810270,"THER PROC, GROUP",110.00
4810280,"COMM REINT, EA 15 MIN",146.00
4810290,"THER EX;STR,END,ROM,EA 15 MIN",185.00
4810300,"THER PROC;NMS REED,COORD,EA15M",218.00
4810320,"THER PROC; AQUA, EA 15 MIN",123.00
4810330,"MAN TECH;MOB,LYM DR,EA 15 MIN",168.00
4810340,FLUIDOTHERAPY,103.00
4810350,PARRAFIN BATH,88.00
4810360,"E STIM, ATTEND, EA 15 MIN",138.00
4810362,OT EVAL INTERMEDIATE,446.00
4810363,OT EVAL CPLX,541.00
4810364,OT RE-EVAL INTERMEDIATE,178.00
4810365,OT RE-EVAL CPLX,274.00
4810366,ATTEND WHIRLPOOL EA. 15 MIN #2,162.00
4810367,"EX. STREN, END, EA 15 MIN. #2",185.00
4810368,"NEURO RE-ED, BAL,  15 MI #2",218.00
4810369,AQUATIC TE/POOL EA. 15 MIN. #2,123.00
4810370,E STIM UNATT NONWOUND,158.00
4810372,MAN THER MOB/MANIP EA 15 MIN#2,168.00
4810373,THER ACT-DYN ACT EA 15 MIN. #2,197.00
4810374,HOME EVAL/SHC EA. 15 MIN. #2,162.00
4810375,SELECT DEBRIDE 1ST 20 SQ CM #2,285.00
4810376,SELECT DEBRIDE ADD>20 SQ CM #2,510.00
4810377,ORTHO MGMT/TR#2 INIT EA15MIN,161.00
4810378,PROSTH MGMT/TR#2 INIT EA15MIN,161.00
4810379,"PROSTH MGMT/TR #2 F/U, EA15MIN",117.00
4810380,ULTRASOUND EA 15 MIN,127.00
4810387,OT APPLY TENS,94.00
4810390,HOT/COLD PK,66.00
4810400,ATTENDED WHIRLPOOL EA. 15 MIN,162.00
4810410,"SPLINT, LONG ARM, LT",317.00
4810411,"SPLINT, LONG ARM, RT",317.00
4810420,"SPLINT, SHORT ARM, DYN, LT",217.00
4810421,"SPLINT, SHORT ARM, DYN, RT",217.00
4810430,"SPLINT, SHORT ARM, STAT, LT",246.00
4810431,"SPLINT, SHORT ARM, STAT, RT",246.00
4810440,"SPLINT, LONG LEG, LT",368.00
4810441,"SPLINT, LONG LEG, RT",368.00
4810450,"SPLINT, SHORT LEG, LT",284.00
4810451,"SPLINT, SHORT LEG, RT",284.00
4810460,"SPLINT, FINGER, DYNAMIC, FA",153.00
4810461,"SPLINT, FINGER, DYNAMIC, F1",153.00
4810470,"SPLINT, FINGER, STATIC, FA",136.00
4810471,"SPLINT, FINGER, STATIC, F1",136.00
4810480,"CAST, LONG ARM, LT",295.00
4810481,"CAST, LONG ARM, RT",295.00
4810490,"CAST, SHORT ARM, LT",371.00
4810491,"CAST, SHORT ARM, RT",371.00
4810500,"CAST, GAUNTLET, LT",646.00
4810501,"CAST, GAUNTLET, RT",646.00
4810510,ORTHO MGMT/TR#1 INIT EA15MIN,161.00
4810520,"PROSTH MGMT/TR #1 F/U, EA15MIN",117.00
4810530,PROSTH MGMT/TR#1 INIT EA15MIN,161.00
4810570,"CAST, LONG LEG, LT",476.00
4810571,"CAST, LONG LEG, RT",476.00
4810580,"CAST, SHORT LEG, LT",521.00
4810581,"CAST, SHORT LEG, RT",521.00
4810587,SELECTIVE DEBRIDE 1ST 20 SQ CM,285.00
4810588,SELECT DEBRIDE ADD > 20 SQ CM,510.00
4810592,WORK CONDITIONING INIT 2 HRS,316.00
4810593,WORK CONDITIONING EA ADDL HR,157.00
4810594,WHIRLPOOL UNATTENDED,103.00
4810595,IONTOPHORESIS EA 15 MINS,184.00
4810596,CONTRAST BATH EA 15 MINS,39.00
4810597,BIODEX TEST W/REPORT EA. 15 MI,125.00
4810598,OT THERAPEUTIC MASSG EA15,108.00
4820007,"APPL CAST, SHORT ARM, BILAT",371.00
4820009,"APPL CAST, SHORT LEG, BILATERA",521.00
4820021,MODALITY;CONTRAST BTHS EA 15MI,39.00
4820319,PT EVAL INTERMEDIATE,388.00
4820320,PT EVAL CPLX,447.00
4820321,PT RE-EVAL INTERMEDIATE,216.00
4820322,PT RE-EVAL CPLX,307.00
4820323,CANOLITH REPOSITION/MANUEVER#2,103.00
4820328,THER PROC-GAIT TR EA 15 MIN #2,188.00
4820337,NEG PRESS WND TX &LT;/=50 CM,223.04
4820338,NEG PRESS WND TX &LT;/=50CM#2,223.04
4820339,NEG PRESS WND TX >50 CM,426.23
4820340,NEG PRESS WND TX >50 CM #2,426.23
4821000,PT EVAL LTD,296.00
4821040,PT RE-EVAL LTD,156.00
4821140,ROM EXTR (EXCL HAND)/TRUNK,123.00
4821170,"NEURO RE-ED, BAL, PSTURE 15 MI",218.00
4821175,SENSORY INTEGRATIVE TECH./15 M,148.00
4821190,MAN THER (MOB/MANIP) EA 15 MIN,168.00
4821205,ASST. TECHNOLOGY ASSESS1/4 HR.,118.00
4821210,WHEELCHAIR MANAGMNT,175.00
4821220,THER. PROC.-GROUP,110.00
4821265,"E STIM, UNATTEND, NON-WOUND",158.00
4821280,IONTOPHOR. EA. 15 MIN.,184.00
4821290,ULTRASOUND EA. 15 MIN.,127.00
4821300,HOT/COLD PACK,66.00
4821310,PT APPLY TENS,94.00
4821350,"FOT, WHIRLPOOL UNATTENDED",103.00
4821368,NON-SELECTIVE DEBRIDEMENT,279.00
4821370,AQUATIC THER/POOL EA. 15 MIN.,123.00
4821380,COMM REINT. EA. 15 MIN.,146.00
4821390,HOME EVAL. EA. 15 MIN.,162.00
4821440,APPL LONG LEG CAST-LEFT,476.00
