Saint Louise Regional Hospital #106434138,,,,,
SLRH Dept#,Charge Number,Description, 06/01/18 Default Price , 06/01/18 Outpatient Price , 06/01/18 ER price 
75008,0118059,TISSUE CULTURE SKIN/BIOPSY [NG, $175.00 , $175.00 , $175.00 
75008,0118067,TISSUE CULTURE SOLID TUMOR [NG, $350.00 , $350.00 , $350.00 
77100,9434382,TIZANIDINE 4MG TABLET, $21.00 , $21.00 , $21.00 
70832,5502224,TMP/SULFAMETHOXAZOLE 160/800MG, $4.00 , $4.00 , $4.00 
77100,9434408,TOBRADEX 0.1% OPHTH OINT 3.5G, $937.00 , $937.00 , $937.00 
77100,9434424,TOBRADEX 0.3% OPHTH SUSP 5ML, $580.00 , $580.00 , $580.00 
77100,9457359,TOBRA-DEX 0.3%-0.1% OPH 2.5ML SUSP, $290.00 , $290.00 , $290.00 
77100,9431446,TOBRAMCYIN 1.2G INJECTION," $1,673.00 "," $1,673.00 "," $1,673.00 "
70832,5502463,TOBRAMYCIN 0.3% OPH OINT 3.5G, $143.00 , $143.00 , $143.00 
77100,9434390,TOBRAMYCIN 0.3% OPH OINT 3.5G, $536.00 , $536.00 , $536.00 
70832,5502471,TOBRAMYCIN 0.3% OPHTH SOL 5ML, $64.00 , $64.00 , $64.00 
77100,9432212,TOBRAMYCIN 0.3% OPHTH SOL 5ML, $110.00 , $110.00 , $110.00 
77100,9453234,TOBRAMYCIN 300MG/5ML INH SOLN, $702.00 , $702.00 , $702.00 
77100,9431461,TOBRAMYCIN 80MG/2ML INJECTION, $48.00 , $48.00 , $48.00 
77100,9455197,TOCILIZUMAB 400MG/20ML PF INJ," $7,408.00 "," $7,408.00 "," $7,408.00 "
77100,9434465,TOCOPHEROL 400U CAPSULE, $11.00 , $11.00 , $11.00 
75008,0107086,TOCOPHEROL ALPHA (VITAMIN E) [AP, $12.00 , $12.00 , $12.00 
74202,1825108,TOE JOINT DEVICE (1501-2000)," $6,275.00 "," $6,275.00 "," $6,275.00 "
77100,9434580,TOLNAFTATE 1% CREAM 15G, $27.00 , $27.00 , $27.00 
77100,9434630,TOLTERODINE 2MG ER CAPSULE, $54.00 , $54.00 , $54.00 
77100,9434648,TOLTERODINE 2MG TABLET, $37.00 , $37.00 , $37.00 
77100,9450172,TOLVAPTAN 30MG TABLET," $2,110.00 "," $2,110.00 "," $2,110.00 "
74202,1823582,TOOL TUNNELING (251-500)," $1,347.00 "," $1,347.00 "," $1,347.00 "
77100,9434663,TOPIRAMATE 100MG TABLET, $59.00 , $59.00 , $59.00 
77100,9434705,TOPIRAMATE 25MG TABLET, $28.00 , $28.00 , $28.00 
77100,9434713,TORSEMIDE 10MG TABLET, $16.00 , $16.00 , $16.00 
77100,9434739,TORSEMIDE 20MG TABLET, $20.00 , $20.00 , $20.00 
77100,9436866,TRACE ELEMENTS INJECTION 1ML, $63.00 , $63.00 , $63.00 
77700,0600403,"TRACTION, MECHANICAL", $211.00 , $211.00 , $211.00 
70832,5502315,TRAMADOL HCL 50MG TABLET, $3.00 , $3.00 , $3.00 
77100,9434754,TRAMADOL HCL 50MG TABLET, $16.00 , $16.00 , $16.00 
77100,9454463,TRANEXAMIC ACID 1GM/10ML INJ, $693.00 , $693.00 , $693.00 
74202,1817022,TRANSDUCER (11-50), $263.00 , $263.00 , $263.00 
75000,0102376,TRANSFEASE ALANINE AMINO ALT SGPT, $231.00 , $231.00 , $231.00 
75008,0102368,TRANSFERASE ASPARTATE AMINO SGOT, $266.00 , $266.00 , $266.00 
63852,6400048,TRANSWARMER MATTRESS (101-150), $451.00 , $451.00 , $451.00 
77100,9432279,TRAVOPROST 0.004% OP SOL 2.5ML, $627.00 , $627.00 , $627.00 
74700,0413179,TRAY ANESTHESIA EPIDURAL 18GA," $1,024.00 "," $1,024.00 "," $1,024.00 "
74202,1807007,TRAY BIOPSY (11-50), $263.00 , $263.00 , $263.00 
74700,0419242,TRAY BONE MARROW ADULT, $92.00 , $92.00 , $92.00 
74202,1807619,TRAY CATHETER SUPRAPUBIC, $212.00 , $212.00 , $212.00 
74700,0413278,TRAY CENTER FOLEY NO/CATHETER, $21.00 , $21.00 , $21.00 
74202,1815836,TRAY CENTRAL LINE, $365.50 , $365.50 , $365.50 
74202,1809755,TRAY EPIDURAL, $72.00 , $72.00 , $72.00 
74700,0413260,TRAY FOLEY INFECT CONTROL 16FR, $33.00 , $33.00 , $33.00 
74700,0413377,TRAY LUMBAR PUNCTURE ADULT, $29.00 , $29.00 , $29.00 
74700,0413393,TRAY LUMBAR PUNCTURE PEDIATRIC, $23.00 , $23.00 , $23.00 
74700,0419267,TRAY PARACENTESIS (51-100), $272.00 , $272.00 , $272.00 
74202,1815844,TRAY PARACENTESIS (51-100), $272.00 , $272.00 , $272.00 
74700,0413419,TRAY PERIOCARDIOCENTESES, $429.00 , $429.00 , $429.00 
74202,1815851,TRAY PONSKY PEG TUBE, $506.00 , $506.00 , $506.00 
74202,1820299,TRAY SPINAL, $51.00 , $51.00 , $51.00 
74202,1806819,TRAY SPINAL, $89.00 , $89.00 , $89.00 
74700,0413476,"TRAY SPINAL 25GA X 3 1/2""", $380.00 , $380.00 , $380.00 
74700,0413500,TRAY SUTURE REMOVAL, $54.00 , $54.00 , $54.00 
74700,0413542,TRAY UMBILI CATH SILASTIC 3.5F, $382.00 , $382.00 , $382.00 
74700,0413559,TRAY UMBILI CATH SILASTIC 5FR, $382.00 , $382.00 , $382.00 
77100,9434812,TRAZODONE HCL 50MG TABLET, $14.00 , $14.00 , $14.00 
77201,2900116,TREADMILL STRESS TEST," $2,011.00 "," $2,011.00 "," $2,011.00 "
75008,0118018,TRG@ GENE REARRANGEMNT ANALYSIS [NG, $232.00 , $232.00 , $232.00 
77100,9435009,TRIAMCINOLONE 0.1% CREAM 15G, $33.00 , $33.00 , $33.00 
77100,9435017,TRIAMCINOLONE 0.1% OINT 15G, $33.00 , $33.00 , $33.00 
77100,9434911,TRIAMCINOLONE 0.1% PASTE 5G, $491.00 , $491.00 , $491.00 
77100,9434929,TRIAMCINOLONE 0.5% CREAM 15G, $44.00 , $44.00 , $44.00 
77100,9434937,TRIAMCINOLONE 0.5% OINT 15G, $49.00 , $49.00 , $49.00 
77100,9431602,"TRIAMCINOLONE 40MG/ML, 1ML INJ", $88.00 , $88.00 , $88.00 
77100,9450651,TRIAMCINOLONE ACETON 0.1% 30G, $37.00 , $37.00 , $37.00 
77100,9436411,TRIAMTERENE-HCTZ 37.5-25MG CAP, $14.00 , $14.00 , $14.00 
77100,9436429,TRIAMTERENE-HCTZ 37.5-25MG TAB, $13.00 , $13.00 , $13.00 
77100,9436445,TRIAMTERENE-HCTZ 75-50 MG TAB, $17.00 , $17.00 , $17.00 
77100,9436452,TRIAZOLAM 0.125 MG TABLET, $21.00 , $21.00 , $21.00 
77100,9436502,TRIFLUOPERAZINE HCL 5MG TABLET, $18.00 , $18.00 , $18.00 
77100,9436510,TRIHEXYPHENIDYL 2MG TABLET, $12.00 , $12.00 , $12.00 
70805,5400130,TRIM NAIL(S) ANY NUMBER, $356.00 , $356.00 , $356.00 
74202,1819184,TROCAR 11MM VERSASTEP, $631.00 , $631.00 , $631.00 
74202,1822782,TROCAR BLADELESS FIX (11-50), $263.00 , $263.00 , $263.00 
74202,1822808,TROCAR BLADELESS LP (11-50), $263.00 , $263.00 , $263.00 
74202,1807460,TROCAR BLADELESS XCEL, $178.00 , $178.00 , $178.00 
74202,1822824,TROCAR BLTPRT (11-50), $263.00 , $263.00 , $263.00 
74202,1815869,TROCAR LABROSCOPIC HERNIA," $2,177.00 "," $2,177.00 "," $2,177.00 "
74202,1818871,TROCAR LAPAROSCOPY  DYNAMICS, $12.00 , $12.00 , $12.00 
74202,1819028,TROCAR LAPROSCOPIC, $151.00 , $151.00 , $151.00 
74202,1807585,TROCAR LAPROSCOPIC, $196.00 , $196.00 , $196.00 
74202,1822774,TROCAR VERSAPORT (11-50), $263.00 , $263.00 , $263.00 
74202,1819226,TROCAR VERSASTEP, $355.00 , $355.00 , $355.00 
77100,9432329,TROPICAMIDE 1% OPHTH SOL 2ML, $43.00 , $43.00 , $43.00 
77100,9432337,TROPICAMIDE 1% OPHTH SOL 3ML, $106.00 , $106.00 , $106.00 
77100,9418641,TRUVADA 200-300MG TABLET, $282.00 , $282.00 , $282.00 
77100,9432345,TRYPAN BLUE 0.06% OPHTH SOL, $363.00 , $363.00 , $363.00 
74202,1809235,TUBAL LIGATION CLIP (51-100), $272.00 , $272.00 , $272.00 
74700,0413633,TUBE CHEST 36FR, $316.00 , $316.00 , $316.00 
74202,1818434,TUBE CHEST STRAIGHT, $29.00 , $29.00 , $29.00 
74202,1815919,TUBE EMG ENDOTRACHEAL, $789.00 , $789.00 , $789.00 
74202,1806801,TUBE ET ORAL RAE CUFFED, $88.00 , $88.00 , $88.00 
74700,0414177,TUBE FEEDING 3.5MM PREMIE, $66.00 , $66.00 , $66.00 
74700,0418269,TUBE FEEDING 5FR X 36, $93.00 , $93.00 , $93.00 
74700,0414136,TUBE FEEDING CLEAR 10 X 42, $66.00 , $66.00 , $66.00 
74700,0414169,TUBE FEEDING INFANT 5FR, $66.00 , $66.00 , $66.00 
74202,1806991,TUBE GASTROSTOMY MIC, $123.00 , $123.00 , $123.00 
74700,0414227,TUBE GASTROSTOMY/BAKER JEJUN, $510.00 , $510.00 , $510.00 
74700,0414235,TUBE GAUZE (11-50), $263.00 , $263.00 , $50.00 
74700,0414367,TUBE SALEM SUMP 18FR, $127.00 , $127.00 , $47.29 
74202,1805142,TUBE SALEM SUMP NG, $28.00 , $28.00 , $28.00 
74700,0414391,"TUBE STOMACH 14FR 48""", $66.00 , $66.00 , $66.00 
74202,1805134,TUBE T DRAIN BILE, $53.00 , $53.00 , $53.00 
74202,1807023,TUBE TRACH (11-50), $263.00 , $263.00 , $263.00 
74202,1819986,TUBE TRACH (51-100), $272.00 , $272.00 , $272.00 
74700,0414490,TUBE TRACH CUFFED (11-50), $263.00 , $263.00 , $263.00 
74700,0413625,TUBE TRACH INN CANN (11-50), $263.00 , $263.00 , $263.00 
74700,0414508,TUBE TRACH NONCUFF (11-50), $263.00 , $263.00 , $263.00 
74202,1814995,TUBE TRACH PERCUTAN (251-500)," $1,347.00 "," $1,347.00 "," $1,347.00 "
74700,0414524,TUBE TRACH SHILEY FEN CUFF #8," $1,258.00 "," $1,258.00 "," $1,258.00 "
77100,9432360,TUBERCULIN PPD 5U/0.1 ML INJ, $46.00 , $46.00 , $46.00 
74202,1809656,TUBES T VENTILATION, $67.50 , $67.50 , $67.50 
74202,1815877,TUBING ARTHROSCOPY 10K," $1,355.00 "," $1,355.00 "," $1,355.00 "
74202,1807411,TUBING ARTHROSCOPY 3M PUMP, $170.00 , $170.00 , $170.00 
74202,1819150,TUBING ASPIRATION BERKELEY, $33.00 , $33.00 , $33.00 
74202,1815885,TUBING BERKLEY LARGE DIAMETER, $563.00 , $563.00 , $563.00 
74202,1807270,TUBING BERKLEY W/SLIP HANDLE, $148.00 , $148.00 , $148.00 
74700,0400168,TUBING BLOOD WARMER(11-50), $263.00 , $263.00 , $263.00 
74202,1816198,TUBING BLOOD WARMER(11-50), $263.00 , $263.00 , $263.00 
74202,1805126,TUBING BSS ADMIN SET EYE, $39.00 , $39.00 , $39.00 
74202,1807742,TUBING EXTENSION ERBE, $245.00 , $245.00 , $245.00 
74202,1806777,TUBING INSUFFLATION (11-50), $263.00 , $263.00 , $263.00 
74202,1823236,TUBING INSUFFLATION (51-100), $272.00 , $272.00 , $272.00 
74202,1823871,TUBING INSUFLOW, $273.00 , $273.00 , $273.00 
74202,1805589,TUBING IRRIGATION (11-50), $263.00 , $263.00 , $263.00 
74700,0414789,TUBING PCA ADMINISTRATION, $199.00 , $199.00 , $199.00 
74202,1806892,TUBING SINUS EXTENSION, $111.00 , $111.00 , $111.00 
74202,1806850,TUBING STRAIGHT SHOT, $99.00 , $99.00 , $99.00 
74700,0414680,"TUBING SUCTION 1/4"" ID X 12'", $111.00 , $111.00 , $111.00 
74202,1806629,TUBING SUCTION LIPOSUCTION, $146.00 , $146.00 , $146.00 
74202,1805084,TUBING TUR EXTENSION SET, $23.00 , $23.00 , $23.00 
77100,9426057,TUSSIONEX 10-8MG/5ML SUSP, $46.00 , $46.00 , $46.00 
74202,1823319,TWIST-LOCK CABLE (51-100), $272.00 , $272.00 , $272.00 
70832,5503305,UC APAP 120MG SUPPOSITORY, $3.00 , $3.00 , $3.00 
70832,5503313,UC APAP 325MG TABLET, $1.00 , $1.00 , $1.00 
70832,5503271,UC APAP 325MG/10.15ML LIQ, $3.00 , $3.00 , $3.00 
70832,5503321,UC APAP 500MG TABLET, $1.00 , $1.00 , $1.00 
70832,5503354,UC ASPIRIN 325MG TABLET, $1.00 , $1.00 , $1.00 
70832,5503347,UC ASPIRIN 81MG CHEWABLE TAB, $1.00 , $1.00 , $1.00 
70832,5501515,UC DEXAMETHASONE 10MG INJ, $8.00 , $8.00 , $8.00 
70832,5503537,UC DEXAMETHASONE 10MG/ML ORAL, $8.00 , $8.00 , $8.00 
70832,5503545,UC DEXAMETHASONE 4MG/ML ORAL, $3.00 , $3.00 , $3.00 
70832,5503370,UC OXYMETAZOLIN 0.05% NASSPRY15ML, $6.00 , $6.00 , $6.00 
70835,5500707,UCR 12 LEAD EKG; TRACING ONLY, $818.00 , $818.00 , $818.00 
70835,5502661,UCR PROCEDURE INTERMED, $198.00 , $198.00 , $198.00 
70835,5502653,UCR PROCEDURE SIMPLE, $117.00 , $117.00 , $117.00 
77700,0600460,ULTRASOUND (15), $167.00 , $167.00 , $167.00 
77900,4600292,ULTRASOUND OT (15), $167.00 , $167.00 , $167.00 
61795,4001335,UNLISTED ABD/PERITONEUM/OMENTUM PRO," $8,178.00 "," $8,178.00 "," $8,178.00 "
75000,0117762,UNLISTED CYTOPATHOLOGY PROCEDURE, $171.00 , $171.00 , $171.00 
77400,2400018,UNSCHEDULED DIALYSIS TX ESRD," $3,670.00 "," $3,670.00 "," $3,670.00 "
76500,0700427,UREA BREATH C-14 ISOTOPIC ACQUISTN, $648.00 , $648.00 , $648.00 
75000,0101485,URINALYSIS AUTO W/O SCOPE, $217.00 , $75.00 , $217.00 
70105,1200054,URINALYSIS AUTO W/O SCOPE, $217.00 , $217.00 , $217.00 
75000,0110759,URINALYSIS AUTO W/SCOPE, $311.00 , $311.00 , $311.00 
70105,1200898,URINALYSIS NONAUTO W/O SCOPE, $60.00 , $60.00 , $60.00 
70835,5500871,URINALYSIS NONAUTO W/O SCOPE, $60.00 , $60.00 , $60.00 
74700,0414888,URINE METER ASPIRATING PORT, $219.00 , $219.00 , $97.50 
70835,5500566,URINE PREGNANCY TEST VISUAL, $273.00 , $273.00 , $273.00 
70105,1200062,URINE PREGNANCY TEST VISUAL, $363.00 , $363.00 , $363.00 
75000,0101501,URINE PREGNANCY TEST VISUAL, $531.00 , $91.00 , $531.00 
77100,9435223,URSODIOL 300MG CAPSULE, $28.00 , $28.00 , $28.00 
76700,4300356,US ABD PARACENTESIS GUIDANCE," $3,652.00 "," $3,652.00 "," $3,652.00 "
70105,1201896,US ABDOMINAL REAL TIME COMPLETE," $2,493.00 "," $2,493.00 "," $2,493.00 "
76700,4300000,US ABDOMINAL REAL TIME COMPLETE," $2,493.00 "," $1,100.00 "," $2,493.00 "
76700,4300018,US ABDOMINAL REAL TIME COMPLETE," $2,493.00 "," $1,100.00 "," $2,493.00 "
76700,4300059,US ABDOMINAL REAL TIME COMPLETE," $2,493.00 "," $1,100.00 "," $2,493.00 "
70105,1201904,US ABDOMINAL REAL TIME LIMITED," $1,552.00 "," $1,552.00 "," $1,552.00 "
76700,4300067,US ABDOMINAL REAL TIME LIMITED," $1,552.00 "," $1,552.00 "," $1,552.00 "
76700,4300117,US ABDOMINAL REAL TIME LIMITED," $1,552.00 "," $1,552.00 "," $1,552.00 "
76700,4300133,US BREAST UNILAT REAL TIME COMP BI," $1,520.00 "," $1,520.00 "," $1,520.00 "
76700,4300521,US BREAST UNILAT REAL TIME COMP LT," $1,013.00 "," $1,013.00 "," $1,013.00 "
76700,4300539,US BREAST UNILAT REAL TIME COMP RT," $1,013.00 "," $1,013.00 "," $1,013.00 "
76700,4300679,US CAROTID DUPLEX," $3,049.00 "," $3,049.00 "," $3,049.00 "
70105,1201888,US CHEST W/MEDIASTINUM REAL TIME," $1,425.00 "," $1,425.00 "," $1,425.00 "
76700,4300158,US CHEST W/MEDIASTINUM REAL TIME," $1,425.00 "," $1,425.00 "," $1,425.00 "
76700,4300281,US ECHOENCEPHALOGRAPHY," $1,880.00 "," $1,880.00 "," $1,880.00 "
76700,4300125,US EXAM PELVIC (NON OB) COMPLETE," $1,765.00 "," $1,765.00 "," $1,765.00 "
76700,4300364,US EXAM PELVIC (NON OB) COMPLETE," $1,765.00 "," $1,765.00 "," $1,765.00 "
70105,1201953,US EXAM PELVIC (NON-OB) LIMITED," $1,386.00 "," $1,386.00 "," $1,386.00 "
76700,4300372,US EXAM PELVIC (NON-OB) LIMITED," $1,386.00 "," $1,386.00 "," $1,386.00 "
70105,1201946,US EXAM TRANSVAGINAL NON OB," $1,516.00 "," $1,516.00 "," $1,516.00 "
76700,4300182,US EXAM TRANSVAGINAL NON OB," $1,516.00 "," $1,516.00 "," $1,516.00 "
76700,4300620,US EXT NON VASC LIM ANATMY SPEC LT," $1,473.00 "," $1,473.00 "," $1,473.00 "
76700,4300646,US EXT NON VASC LIM ANATMY SPEC RT," $1,473.00 "," $1,473.00 "," $1,473.00 "
76700,4300612,US EXTREMITY NONVASCULAR COMP LT," $1,473.00 "," $1,473.00 "," $1,473.00 "
76700,4300638,US EXTREMITY NONVASCULAR COMP RT," $1,473.00 "," $1,473.00 "," $1,473.00 "
76700,4300331,US FETAL BIOPHYSICAL PROFLE W/O NST," $1,880.00 "," $1,880.00 "," $1,880.00 "
76300,0381145,US GUIDED NEEDLE PLACE BIOPSY," $1,671.00 "," $1,671.00 "," $1,671.00 "
70105,1202191,US GUIDED NEEDLE PLACE BIOPSY," $1,671.00 "," $1,671.00 "," $1,671.00 "
76700,4300026,US GUIDED NEEDLE PLACE BIOPSY," $1,671.00 "," $1,671.00 "," $1,671.00 "
76700,4300174,US GUIDED NEEDLE PLACE BIOPSY," $1,671.00 "," $1,671.00 "," $1,671.00 "
76700,4300190,US GUIDED NEEDLE PLACE BIOPSY," $1,671.00 "," $1,671.00 "," $1,671.00 "
76700,4300232,US GUIDED NEEDLE PLACE BIOPSY," $1,671.00 "," $1,671.00 "," $1,671.00 "
76700,4300422,US GUIDED NEEDLE PLACE BIOPSY," $1,671.00 "," $1,671.00 "," $1,671.00 "
76700,4300588,US GUIDED NEEDLE PLACE BIOPSY LT," $1,671.00 "," $1,671.00 "," $1,671.00 "
76700,4300596,US GUIDED NEEDLE PLACE BIOPSY RT," $1,671.00 "," $1,671.00 "," $1,671.00 "
70105,1202019,US GUIDED VASCULAR ACCESS ADD ON, $986.00 , $986.00 , $986.00 
76700,4300307,US INFANT  HIPS REAL TIME DYNAMIC," $1,880.00 "," $1,880.00 "," $1,880.00 "
76700,4330759,US PERC BREAST DEV  1ST LSN," $4,781.00 "," $4,781.00 "," $4,781.00 "
76700,4300455,US PREGNANCY <14 WKS EA ADD GEST," $1,345.00 "," $1,345.00 "," $1,345.00 "
70105,1202126,US PREGNANCY <14 WKS SING/1ST GEST," $1,793.00 "," $1,793.00 "," $1,793.00 "
76700,4300448,US PREGNANCY <14 WKS SING/1ST GEST," $1,793.00 "," $1,793.00 "," $1,793.00 "
76700,4300513,US PREGNANCY DETAILED EA ADD GEST," $1,880.00 "," $1,880.00 "," $1,880.00 "
76700,4300505,US PREGNANCY DETAILED SING/1ST GEST," $3,189.00 "," $3,189.00 "," $3,189.00 "
70105,1202118,US PREGNANCY FOLLOWUP PER FETUS, $407.00 , $407.00 , $407.00 
70105,1201920,US PREGNANT UTERUS LIMITED FETUS(S)," $1,386.00 "," $1,386.00 "," $1,386.00 "
76700,4300471,US PREGNANT UTERUS LIMITED FETUS(S)," $1,386.00 "," $1,386.00 "," $1,386.00 "
70105,1201938,US PREGNANT UTERUS TRANSVAGINAL," $1,477.00 "," $1,477.00 "," $1,477.00 "
76700,4300497,US PREGNANT UTERUS TRANSVAGINAL," $1,477.00 "," $1,477.00 "," $1,477.00 "
70105,1201912,US RETROPERITONEAL REAL TIME COMP," $2,251.00 "," $2,251.00 "," $2,251.00 "
76700,4300604,US RETROPERITONEAL REAL TIME COMP," $2,251.00 "," $2,251.00 "," $2,251.00 "
76700,4300224,US RETROPERITONEAL REAL TIME LIM," $1,709.00 "," $1,709.00 "," $1,709.00 "
76700,4300406,US SCROTUM AND CONTENTS," $2,036.00 "," $2,036.00 "," $2,036.00 "
76700,4300430,US SOFT TISSUE HEAD/NECK," $1,677.00 "," $1,677.00 "," $1,677.00 "
76700,4300778,US SPINAL CANAL AND CONTENTS," $1,386.00 "," $1,386.00 "," $1,386.00 "
74202,1815125,UTERINE ABLATION SYS (1001-1500)," $4,483.00 "," $4,483.00 "," $4,483.00 "
74002,1300326,VACUME EXTRACTOR, $362.00 , $362.00 , $362.00 
74202,1810126,VACURETTE BERKLEY, $15.00 , $15.00 , $15.00 
74202,1818400,VACURETTE CURVED, $28.00 , $28.00 , $28.00 
74202,1818392,VACURETTE STRAIGHT, $24.00 , $24.00 , $24.00 
74000,1300037,VAG DELIVERY RECOVERY 1ST 2 HR," $1,698.00 "," $1,698.00 "," $1,698.00 "
74000,1300045,VAG DELIVERY RECOVERY ADDL HR, $846.00 , $846.00 , $846.00 
74000,1300078,VAGINAL DELIVERY ONLY," $3,626.00 "," $3,626.00 "," $3,626.00 "
77100,9435249,VALACYCLOVIR 500MG TABLET, $70.00 , $70.00 , $70.00 
77100,9435256,VALGANCICLOVIR 450MG TAB," $1,081.00 "," $1,081.00 "," $1,081.00 "
77100,9432394,VALPROATE SODIUM 500MG/5ML INJ, $78.00 , $78.00 , $78.00 
77100,9435264,VALPROIC ACID 250MG CAPSULE, $16.00 , $16.00 , $16.00 
77100,9435272,VALPROIC ACID 250MG/5ML SYRP, $26.00 , $26.00 , $26.00 
77100,9435306,VALSARTAN 40MG TABLET, $32.00 , $32.00 , $32.00 
77100,9435314,VALSARTAN 80MG TABLET, $36.00 , $36.00 , $36.00 
74700,0414953,VALVE ANTI REFLEX NG, $203.00 , $203.00 , $90.75 
74700,0414987,VALVE ENTERAL LOPEZ, $76.00 , $76.00 , $76.00 
74202,1823178,VALVE SYSTEM HYDROCEPHALIC (1-1.5K)," $4,483.00 "," $4,483.00 "," $4,483.00 "
77100,9431743,VANCOMYCIN 1000MG INJECTION, $74.00 , $74.00 , $74.00 
77100,9459041,"VANCOMYCIN 1GM/250ML 0.9% INJ, PRX", $130.00 , $130.00 , $130.00 
77100,9448903,"VANCOMYCIN 250MG/5ML ORAL SOLN, 5ML", $59.00 , $59.00 , $59.00 
77100,9431750,VANCOMYCIN 500MG INJECTION, $51.00 , $51.00 , $51.00 
77100,9446956,VANCOMYCIN 750MG INJECTION, $59.00 , $59.00 , $59.00 
74202,1800218,VASCULAR CLOSURE DEV (101-150), $451.00 , $451.00 , $451.00 
74202,1800184,VASCULAR CLOSURE DEV (51-100), $272.00 , $272.00 , $272.00 
77100,9432428,VASOPRESSIN 20U/1ML INJECTION," $1,183.00 "," $1,183.00 "," $1,183.00 "
77100,9432436,VECURONIUM 10MG INJ, $37.00 , $37.00 , $37.00 
77100,9432444,VECURONIUM BROMIDE 20MG INJ, $168.00 , $168.00 , $168.00 
77100,9435389,VENLAFAXINE 25MG TABLET, $28.00 , $28.00 , $28.00 
77100,9435405,VENLAFAXINE 37.5MG ER CAP, $37.00 , $37.00 , $37.00 
77100,9435397,VENLAFAXINE 37.5MG TABLET, $25.00 , $25.00 , $25.00 
77100,9435439,VENLAFAXINE 75MG ER CAP, $40.00 , $40.00 , $40.00 
77100,9435421,VENLAFAXINE 75MG TABLET, $26.00 , $26.00 , $26.00 
76300,0303560,VENOGRAPHY EXTREMITY UNILAT RT," $3,612.00 "," $3,612.00 "," $3,612.00 "
77200,2900397,VENTILATION MGMT INITIAL DAY Q3," $4,241.00 "," $4,241.00 "," $4,241.00 "
77200,2901148,VENTILATION MGMT SUBSEQUENT DAY Q3," $4,241.00 "," $4,241.00 "," $4,241.00 "
77202,2901056,VENTILATOR CIRCUIT CHANGE, $392.00 , $392.00 , $392.00 
77100,9435454,VERAPAMIL 120MG ER TABLET, $17.00 , $17.00 , $17.00 
77100,9435447,VERAPAMIL 120MG TABLET, $16.00 , $16.00 , $16.00 
77100,9435462,VERAPAMIL 180MG ER TABLET, $19.00 , $19.00 , $19.00 
77100,9435470,VERAPAMIL 240MG ER TABLET, $22.00 , $22.00 , $22.00 
77100,9432451,VERAPAMIL 5MG/2ML INJ, $29.00 , $29.00 , $29.00 
77100,9435496,VERAPAMIL 80MG TABLET, $14.00 , $14.00 , $14.00 
77800,3600129,VIDEOFLUOROSCOPY EVAL (120)," $1,520.00 "," $1,520.00 "," $1,520.00 "
77800,3600111,VIDEOFLUOROSCOPY EVAL (90)," $1,140.00 "," $1,140.00 "," $1,140.00 "
77100,9431941,VINBLASTINE 10MG/10ML INJ, $295.00 , $295.00 , $295.00 
77100,9431966,VINCRISTINE 2MG/2ML INJ, $138.00 , $138.00 , $138.00 
75008,0109124,VIRUS ISOL TISSUE/CYTOPATHIC [AP, $21.87 , $21.87 , $21.87 
61795,4000303,VISIT:MEDIPORT/CVAD FLUSH ONLY, $407.00 , $407.00 , $407.00 
75008,0104513,VITA D 25 HYDRXY W/FRCT IF DONE [AP, $24.79 , $24.79 , $24.79 
70105,1200922,VITAL CAPACITY/PEAK FLOW EVAL, $198.00 , $198.00 , $198.00 
77200,2900819,VITAL CAPACITY/PEAK FLOW EVAL, $198.00 , $198.00 , $198.00 
77100,9435504,"VITAMIN A 10,000U CAPSULE", $11.00 , $11.00 , $11.00 
77100,9435728,VITAMIN B COMPLEX -C-FOLATE TAB, $14.00 , $14.00 , $14.00 
75008,0106476,VITAMIN D 1 25 DIHYDROXY W/FRCT [AP, $33.59 , $33.59 , $33.59 
77100,9435629,VITAMINS A&D OINTMENT 60G, $24.00 , $24.00 , $24.00 
77100,9435900,VITAMINS W/LUTEIN-MINERALS TAB, $11.00 , $11.00 , $11.00 
77100,9431768,VORICONAZOLE 200MG INJECTION," $1,016.00 "," $1,016.00 "," $1,016.00 "
77100,9435926,VORICONAZOLE 200MG TABLET, $376.00 , $376.00 , $376.00 
74700,0415026,"WAFER DURAHESIVE 1 3/4""", $127.00 , $127.00 , $127.00 
74700,0415034,WAFER DURAHESIVE 1-3/4, $220.00 , $220.00 , $220.00 
74700,0415059,"WAFER FLEXABLE 1 3/4""", $127.00 , $127.00 , $127.00 
74700,0415067,"WAFER FLEXIBEL 4""", $163.00 , $163.00 , $163.00 
77201,2900173,WAKE/SLEEP EEG," $2,591.00 "," $2,591.00 "," $2,591.00 "
74202,1819036,"WAND, ABLATION NOVASURE"," $3,416.00 "," $3,416.00 "," $3,416.00 "
74202,1816636,WANG TRANS BRONCH NEEDLE, $298.00 , $298.00 , $298.00 
77100,9435959,WARFARIN 1MG TABLET, $21.00 , $21.00 , $21.00 
77100,9435983,WARFARIN 2.5MG TABLET, $21.00 , $21.00 , $21.00 
77100,9435975,WARFARIN 2MG TABLET, $14.00 , $14.00 , $14.00 
77100,9435991,WARFARIN 3MG TABLET, $21.00 , $21.00 , $21.00 
77100,9436007,WARFARIN 4MG TABLET, $23.00 , $23.00 , $23.00 
77100,9436015,WARFARIN 5MG TABLET, $15.00 , $15.00 , $15.00 
