Highland Hospital,,,,
Charge Description Master: June 2018,,,,
CDM Code,Description,Price,,
17975129,Fluconazole 150Mg Tab," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17975277,Erythromycin Ster 250Mg Tab," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17975608,Ursodiol 300 Mg Cap," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17975707,AMOXICILLIN/CLAVULANATE (TAB) 250 MG," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17975723,Divalproex Soidum 500 Mg/Out," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17975988,Metformin 500Mg Tab," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17976002,Metformin 850 Mg Tab," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17976101,Verapamil Sr 120 Mg Tab/Out," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17976226,Atovaquone 750Mg/5 Ml Susp/Out," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17976267,Losartan 25 Mg Tab/Out," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17976283,Losartan 50 Mg Tab/Out," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17976390,Lamivudine 10 Mg/Ml Soln/Out," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17976457,Diltiazem Xr 120 Mg Cap/Out," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17976622,Venlafaxine HCL 25mg Tab," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17976648,Venlafaxine Hcl 50 Mg Tab/Out," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17976796,Gabapentin 100 Mg Cap/Out," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17976812,Ritonavir 100 Mg Tab/Out," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17976911,Metronidazole 1% Gel," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17977026,Fluoxetine 10 Mg Cap/Out," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17977042,Loratadine 10 Mg Tab/Out," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17977075,Tramadol Hcl 50 Mg Tab," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17977091,DORZOLAMIDE 2% OPTH SOLN*," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17977190,Risperidone Soln 1Mg/Ml Ml/Out," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17977257,Finasteride 5 Mg Tab Btl/Out," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17977448,Temazepam 15 Mg/Cap Btl/Out," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17977463,Temazepam 30 Mg Cap Btl/Out," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17977497,Azithromycin 600 Mg Tab/Out," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17977513,Zidovudine 300 Mg Tab/Out," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17990805,Nortriptyline 25Mg Cap," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17991084,Ibuprofen 800 Mg Tab," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17991324,Ciprofloxacin 500 Mg Tab," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17991415,Diltiazem Hydro 30 Mg Tab," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17991522,METOLAZONE (TAB) 10MG," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
17992090,"Vitamins, Prena Cap"," Charge is calculated based on dosage given to patient; AWP<$100 multiply by 4.74, AWP <$500 multiply by 3.55; AWP >=$500 multiply by 2.37 ",,
18000133,Face Mask, $15 ,,
18000158,Non Rebreather Mask, $227 ,,
18000166,Trach Mask, $17 ,,
18000182,Trach Suction Cath, $15 ,,
18000216,Nebulizer - Disposable, $17 ,,
18002006,Bi-Pap Initial Treatment," $4,224 ",,
18002055,Peak Flow Meter, $17 ,,
18002089,Nebulizer Tubing, $17 ,,
18002113,Vest, $201 ,,
18008318,Methacholine 1Mg Soln, $182 ,,
18028043,"Blood Gases, Cord", $589 ,,
18028050,"Blood Gases, Mixed Venous", $369 ,,
18028068,"Blood Gases, Venous", $589 ,,
18046177,Respiratory Therapy Pt Instruc, $257 ,,
18046193,Total Vital Capacity, $117 ,,
18046607,"CPAP, Initiation And Management"," $4,224 ",,
18046615,Breathing Circuit Supply, $17 ,,
18046995,Pulse Oximetry W/ Exercise, $177 ,,
18071027,Cytology Brush, $95 ,,
18071035,Cytology Needle, $232 ,,
18071068,Nebulizer Heart Supply, $63 ,,
18073007,Aerosol Set Up, $143 ,,
18073015,Aerosol Equipment Change, $83 ,,
18074021,Incentive Spirometer Set Up, $208 ,,
18079202,CPAP Set Up, $337 ,,
18086231,Bronchoscopy W/Brushing Supply, $580 ,,
18086249,Bronchoscopy W/Lavage Supply, $580 ,,
18086256,Bronch/Endobronch Biopsy Supply, $580 ,,
18086280,Transbronchial Biopsy Supply, $580 ,,
18086298,Bronchoscopy Needle Bx Supply, $810 ,,
18086355,Bronchoscopy w/ Removal of FB Supply, $580 ,,
18094243,PULM FUNCT TST PLETHYSMOGRAPH, $400 ,,
18094268,Thoracic Gas Volume, $238 ,,
18094904,Oxygen Continuous Per Day, $716 ,,
18094987,Oxygen Supply Set Up, $168 ,,
18100016,Anes Hnd/Wrst/4Arm Exc Fx, $81 ,,
18200014,Anes Hnd/Wrst/4Arm-Closed, $81 ,,
18290015,Anes Wrist Arthroscopy, $89 ,,
18300012,Anes Hand/Wrist/4Arm Jnts, $81 ,,
18400010,Anes Hand/Wrst/4Arm Arter, $81 ,,
18420018,Anes Hand/Wrst/4Arm Embol, $89 ,,
18440016,Anes Arm Vasc Shunt Or Re, $81 ,,
18500017,Anes Hand/Wrst 4Arm Veins, $81 ,,
18536250,Bronchscopy w/ Broch/Endobronch Biopsy," $2,272 ",,
18536359,Bronchoscopy W/Removal Of FB, $616 ,,
18546606,Pos Airway Pressure CPAP, $110 ,,
18594507,Nitrogen W/Ashout Curve, $57 ,,
18594739,Bronchospasm - Pre & Post Bd, $444 ,,
18600015,Anes Hand/Wrst/4Arm Casti, $89 ,,
19000009,Puncture Aspiration Cyst Breast, $925 ,,
19000017,Anes Facial Bones/Skull N, $81 ,,
19010257,EMERG DIALYSIS ESRD PT," $2,657 ",,
19100007,Breast Biopsy Ndl W/O Ima, $264 ,,
19120005,Breast Lesion(S) Excis Un," $4,695 ",,
19200013,Anes Facial Bone/Skull Ra, $81 ,,
19220011,Anes Imaging Noninvas/Rad, $81 ,,
19290006,Breast Ndl Loc Wire Plc 1, $299 ,,
19300011,Anes Interven Xray Veins, $89 ,,
19310010,Anes Inter Xray Hep-Portl, $89 ,,
19320019,Anes Interv Xray Intratho, $81 ,,
19330018,Anes Intervn Xray Intracr, $81 ,,
19340009,Im Ins Breast Prsth S/P M," $6,721 ",,
19510015,Anes Burn Excis/Grft Tbsa <4%, $81 ,,
19580018,Anes External Cephalic Ve, $89 ,,
19600014,Anes Vaginal Delivery Onl, $81 ,,
19610013,Anes Cesarean Delivery On, $81 ,,
19630011,Anes C-Sect Hysterec No L, $81 ,,
19650019,Anes Missed/Incomplte Ab, $81 ,,
19660018,Anes Induced Ab, $81 ,,
19670017,Anes Neuraxial Labor, $81 ,,
19680016,Anes C-Sect Post Neuraxi, $81 ,,
19690015,Anes C-Sect Hyst Post Nx, $89 ,,
19900018,Anes Organ Harvest, $81 ,,
19910017,Anes For Nrv Blk-Not Pron, $102 ,,
19960012,Daily Mgt Epi/Subarach Ad, $117 ,,
20000279,Wrist Support, $135 ,,
20000287,Post-Op Shoe, $33 ,,
20000295,Forearm Crutch - Each, $148 ,,
20000311,Soft Cervical Collar, $81 ,,
20000337,"Heel Lift, Each", $14 ,,
20000352,Knee Immobilizer Splint, $201 ,,
20000360,Ankle Air Splint, $72 ,,
20000386,Ankle Cont Splint, $183 ,,
20000423,Knee Extension Immobilizer, $37 ,,
20000436,"Walker - Folding, Adult", $94 ,,
20000447,"Walker - Folding, Junior", $62 ,,
20000454,Walker Wheels (Pair), $30 ,,
20000462,Bariatric Crutches - Pair, $238 ,,
20000535,Crutch - Forearm Platform Attachment, $148 ,,
20000543,Theraband - Per Yard, $17 ,,
20000550,"Theraband - Latex Free, Per Yard", $25 ,,
20000568,Darco Wedge Shoe, $84 ,,
20000576,Walker - Forearm Universal Attachment, $67 ,,
20000584,Walker - Bariatric with Wheels, $299 ,,
20000592,SP Putty - Soft/Med Red/Yellow, $10 ,,
20000782,Patient Education Book, $17 ,,
20000790,CPM Sheep Skin, $60 ,,
20000808,"Irrigation Solution, Sterile", $24 ,,
20000831,"Tensoflex Tubular Bandage, Ea Foot", $10 ,,
20000840,Micropore Tape, $17 ,,
20000865,Staple Removal Kit, $44 ,,
20000873,Suture Removal Kit, $17 ,,
20000881,"2"" Gel Electrodes - Pair", $53 ,,
20000964,Transfer Safety Belt, $91 ,,
20000980,Plaster Casting Impression, $64 ,,
20014114,Cane - Adjustable, $76 ,,
20026258,"Crutch Pads, Each", $9 ,,
20034213,"ROD CARBON, 600MM", $858 ,,
20036382,I SERTER TCP, $350 ,,
20037489,PLATE QLS SMALL," $3,800 ",,
20037497,"NAIL FEMORAL, 9X360MM"," $3,200 ",,
20037505,"NAIL FEMORAL, 10X340MM"," $2,817 ",,
20037547,KNIFE MICRO DURA S. SICKLE, $480 ,,
20037570,KNIFE DURA MICRO SCAPEL, $480 ,,
20037588,"PLATE CERVICAL ANTERIOR, 14MM"," $4,543 ",,
20037695,GUIDE MULTI USE," $1,038 ",,
20037745,ANCHOR THREVO, $518 ,,
20037752,TEMPLATE ROD, $763 ,,
20037810,"MONOPOLAR BLACK, 4MM", $356 ,,
20037828,"PLATE PREBENT LEFORT, 7MM L"," $1,503 ",,
20037869,NEURO FLEX 6X2.5MM," $2,974 ",,
20037877,"SCREW PELVIC POLY, 7.5X80MM"," $1,460 ",,
20037885,FIBULAR SEGMENT 40-100MM, $920 ,,
20037935,SCREW PELVIC FIXATION SET, $779 ,,
20037943,"SCREW VARIABLE, 12MM"," $1,129 ",,
20037950,HIP CUSA," $1,950 ",,
20038024,T PLATE 2.0MM, $715 ,,
20038032,SMART TOE 19P," $2,054 ",,
20038040,SCREW HEAD 2.0X14MM, $488 ,,
20038099,PLATE TIBIA PROX LAT 14 HOLE," $2,758 ",,
20038537,TIBIALIS ANTERIOR 0.85X24CM," $3,900 ",,
20046264,"Crutch Handgrips, Each", $10 ,,
20046272,"Crutch Tips, Each", $10 ,,
20046785,TENS Dual Channel Unit, $106 ,,
20047502,Cane - Extra Long, $69 ,,
20084299,Walker, $477 ,,
20087540,Walker Wheels Pair, $107 ,,
20088043,Theraband - Yellow Per Yd, $20 ,,
20088050,Theraband - Green Per Yd, $20 ,,
20088555,Theraputty, $18 ,,
20088704,Walker Junior, $477 ,,
20089785,Carry Current Status, $0 ,,
20089793,Carry D/C Status, $0 ,,
20089801,Carry Goal Status, $0 ,,
20089819,Body POS Current Status, $0 ,,
20089827,Body POS D/C Status, $0 ,,
20089835,Body POS Goal Status, $0 ,,
20089843,Mobility Current Status, $0 ,,
20089850,Mobility D/C Status, $0 ,,
20089868,Mobility Goal Status, $0 ,,
20089876,Other PT/OT Current Status, $0 ,,
20089884,Other PT/OT D/C Status, $0 ,,
20089892,Other PT/OT Goal Status, $0 ,,
20089900,Sub PT/OT Current Status, $0 ,,
20089918,Sub PT/OT D/C Status, $0 ,,
20089926,Sub PT/OT Goal Status, $0 ,,
20089934,Self Care Current Status, $0 ,,
20089942,Self Care D/C Status, $0 ,,
20089959,Self Care Goal Status, $0 ,,
20090650,Apply Long Arm Cast x 1, $473 ,,
20091146,Select Wnd Debrid 20cm or <, $447 ,,
20092508,Crutch - Each, $17 ,,
20093456,Apply Long Leg Cast x 1, $444 ,,
20094058,Apply Short Leg Cast x 1, $404 ,,
20094405,Single Modality - Inital 30min, $160 ,,
20094413,Case Consult & Report CCS, $81 ,,
20094447,"Single Proc 1 Area, Init 30m - MCal", $245 ,,
20094454,"Single Proc 1 Area, Ea Addl 15m - Mcal", $129 ,,
20094470,"Tx - Any Mod/Proc, Init 30m - Mcal", $399 ,,
20094488,"Tx - Any Mod/Proc, Ea Addl 15m - Mcal", $129 ,,
20094546,Physical Therapy Eval 30min, $493 ,,
20094553,"PT Evaluation, Ea Addl 15min - Mcal", $214 ,,
20094603,"Case Conference&Rep, Init 30m-Mcal", $153 ,,
20094660,"PT Mileage, Per Mile - Mcal", $6 ,,
20094694,PT Unlisted Service - Mcal, $- ,,
20095154,Apply Short Leg Splint x 1, $342 ,,
20095600,AFO, $76 ,,
20096277,Cock - Up Splint Canvas/Velcro, $71 ,,
20097002,Physical Therapy Eval - Medicare, $689 ,,
20097044,Elect Stim Unattended, $105 ,,
20097085,Paraffin Bath, $81 ,,
20097143,"Manual Therapy, Ea 15min", $287 ,,
20097150,"Group One, 30min", $256 ,,
20097176,"Group Two, 60min", $129 ,,
20097192,Group 4 - 60 Minutes, $129 ,,
20097507,Orthotics Training - Each 15min, $129 ,,
20097523,Prosthetic Training - Ea 15min, $129 ,,
20097549,Wheelchair Mgmt Training - 15min, $129 ,,
20097572,Comm/Work Integr Train - 15min, $129 ,,
20097762,Home Visit - Physical Therapy, $193 ,,
20097770,"Single Mod 1 Area, Ea Addl 15m - Mcal", $64 ,,
20099016,"Post Op Shoe, Each", $16 ,,
20099024,Lumbar Corset - Elastic, $40 ,,
20099032,Shoulder Sling, $15 ,,
20101002,Explr Penetratng Wd Chest," $4,587 ",,
20102000,Explore Wound Abd/Flank/B, $866 ,,
20141868,REFLECT 32MM SZ E ACE LINER," $8,550 ",,
20220000,Ndl Biopsy Bone Superfici, $408 ,,
20299739,FEM CEMENTED POS STAB SZ 5 LFT," $4,618 ",,
20301049,DELTA CER HEAD 12/14 36MM +1.5," $3,475 ",,
20320769,FEMUR LEFT FC3 SZ 3," $12,406 ",,
20321919,"TIBIA INSERT RP TC3 SZ 4, 15MM"," $5,569 ",,
20334219,ADAPTER CHECK FLO, $33 ,,
20345549,SCREW CANN PT 4.0X34MM, $390 ,,
20362839,"SCREW CORTEX, 1.5X8MM", $123 ,,
20366489,"DRILL PINNACLE BIT, 30MM"," $1,463 ",,
20368129,"SCREW CORTICAL FIX, 7X45MM"," $5,620 ",,
20370429,"NEEDLE MENISCUS, 9.0", $233 ,,
20370679,"PIN FIXATION TEMP, 11MM", $275 ,,
20371259,X-FIX CORE TRAK 70MM," $7,254 ",,
20372249,"K-WIRE, 2.0X150MM", $65 ,,
20372329,"NON LOCKING, 3.0X22MM", $318 ,,
20372739,"SCREW, 4.3X70MM", $163 ,,
20373079,"SCREW ACUTRAK, 24MM"," $1,120 ",,
20373239,"SCREW, 3.5X65MM", $220 ,,
20373499,"GUIDE WIRE, 0.035MM", $33 ,,
20373989,SCREW CANNULATED 3.0X16MM, $450 ,,
20374309,"WRENCH, 10MM", $945 ,,
20374559,"SCREW NON-LOCKING, 2.7X30MM", $163 ,,
20376619,NAIL COMP TITANIUM 11X150MM," $6,388 ",,
20376879,SCREW CORT 3.5X16MM, $208 ,,
20377379,PLATE INFERIOR END," $6,064 ",,
20378939,"CAGE ROI-A, 27X30X12MM"," $9,559 ",,
20379689,BONE TAMP KIT W/SYRINGE," $5,896 ",,
20380819,PLATE LCP 6 HOLE 2.7MM," $1,180 ",,
20381159,HEX DRUM, $500 ,,
20381239,SCREW LOCKING 4X22MM, $427 ,,
20381319,DRILL LONG 3.2, $641 ,,
20381809,"STRIP OSTEOSPONGE, 50X20X7MM"," $3,910 ",,
20382149,INTEGRA MESHED MATRIX," $7,341 ",,
20383629,CORTEX 26X2.0MM, $100 ,,
20384129,PLATE UTILITY 4 HOLE," $2,162 ",,
20403099,LENS 1.0, $373 ,,
20520003,Removal Fb-Muscle-Simple," $2,021 ",,
20551008,Inj Tendon Origin, $480 ,,
20553004,"INJ TRIGGER PT(S), 3 OR MORE", $480 ,,
20650008,Insert & Remove Bone Pin," $3,770 ",,
20670006,Removal Of Implant Wire/P, $698 ,,
20680005,Removal Of Buried Wire De," $3,035 ",,
20693008,Adjust Bone Fixation Devi," $3,770 ",,
21000013,Anes Intracran Procedures, $81 ,,
21004631,Hospital Outpatient Clinic Visit, $223 ,,
21006002,Abatacept 10mg Inj, $23 ,,
21006010,Adalimumab 20Mg Humira, $317 ,,
21006028,Doxorubicin 10Mg (Adriamycin), $7 ,,
21006036,Doxorubicin 50Mg (Adriamycin), $26 ,,
21006069,Alteplase 1Mg, $120 ,,
21006077,Atropine 1Mg Mcal, $53 ,,
21006085,Arsenic Trioxide 1Mg, $102 ,,
21006093,"Asparaginase 10,000 Units", $141 ,,
21006101,Lupron 3.75Mg, $80 ,,
21006119,Avastin 10Mg(Bevacizumab), $62 ,,
21006143,Benadryl 25/50Mg Po, $12 ,,
21006150,Benadryl 50Mg, $32 ,,
21006176,Bleomycin 15 Units, $33 ,,
21006184,Bortezomib(Velcade)1Mcg, $37 ,,
21006192,Carboplatin 50 Mg, $7 ,,
21006226,Cisplatin 10Mg, $9 ,,
21006234,Cyclophosphamide 100Mg Inj, $29 ,,
21006267,Dacarbazine 100Mg, $12 ,,
21006291,Darbepoetin 1Mcg, $18 ,,
21006309,Daunorubicin 20Mg Mcal, $347 ,,
21006374,Docetaxel 1Mg, $20 ,,
21006382,Doxcil 10Mg, $746 ,,
21006408,Enoxaparin 10Mg (Lovanox), $44 ,,
21006424,Etoposide 20Mg, $8 ,,
21006432,Famotidine 20Mg IV(Pepcid), $53 ,,
21006457,Fasoldex 25Mg (Fulvestrant), $180 ,,
21006465,Ferrlecit 62.5Mg Mcal, $127 ,,
21006481,Filgrastim 300 Mcg, $298 ,,
21006499,Filgrastim 480 Mcg, $298 ,,
21006507,Fludarabine 50Mg, $64 ,,
21006515,Fluorouracil 500Mg, $9 ,,
21006523,Foscarnet 1Gm, $71 ,,
21006549,Gemcitabine 200Mg, $63 ,,
21006564,Heparin Flush 100 Units, $20 ,,
21006572,Ixempra 1Mg (Ixabepilone), $72 ,,
21006580,Hydrocortisone 50Mg, $32 ,,
21006606,Interferon Alfa 2B 1Mu, $60 ,,
21006614,Interferon 250K Iu, $71 ,,
21006630,Irinotecan 20Mg, $10 ,,
21006648,Iron Dextran 50 Mg, $26 ,,
21006655,Ivig One Dose Mcal, $201 ,,
21006663,Kayexalate 30Gm Po, $10 ,,
21006671,Lasix 10 Mg, $35 ,,
21006697,Leucovorin 50Mg, $7 ,,
21006705,Lorazepam 2Mg, $53 ,,
21006721,Lupron 7.5Mg, $180 ,,
21006739,Mechlorethamine-Mustargen 10Mg, $410 ,,
21006747,Pegfilgastrim 6Mg (Neulasta)," $2,500 ",,
21006754,Meperidine 50Mg, $33 ,,
