Description, Price 
ALBUTEROL SOL :0.5% 20ML, $65.21 
LOTRISONE (GENERIC) CREAM : 15GM, $65.37 
ACETIC ACID 0.25% SOLUTION 500mL, $65.76 
FENTANYL 0.05MG/ML  IV :  5ML, $66.00 
NEO/POLY/GRAM(NEOSPORIN)OPHTH SOL: 10ML, $66.49 
LO/OVRAL: 0.3/30 28-DAY TABLETS, $66.58 
CATAPRES PATCH TTS-2, $66.60 
Ocusoft Eye Lid Scrub Foam 7.2oz, $66.61 
DESOGEN TAB : PER 28, $66.81 
UREA CREAM 40% 85GM, $67.00 
Lutera # 28, $67.80 
CHANTIX STARTER WEEK 1, $67.82 
BENTYL (DICYCLOMINE) IM : 20MG/2mL, $67.90 
GOLYTELY SOLN: 4000ML, $67.95 
MIVACRON (MIVACURIUM) INJ : 2MG/ML 10ML, $69.03 
TRANDATE  (LABETALOL) INJ:5MG/ML 20ML, $69.06 
MOMETASONE (ELOCON)0.1% CR: 45GM, $69.79 
Latuda 80mg, $70.06 
XYLOCAINE JELLY 2% 30ML : PER 30ML, $70.89 
MORPHINE PF 100MG, $71.00 
INDERAL (PROPRANOLOL) AMP: 1MG/ML 1ML, $71.19 
EVACUATED Container, $71.42 
NEOMYCIN/POLYMY-B/HC: 10ML PER BOTTLE, $71.61 
AZACTAM (AZTREONAM) 1GM IVPB, $71.93 
S-2 INHALATION SOLN 2.25% 30ML, $71.93 
DEPO-MEDROL INJ : 40MG/ML, $72.00 
Cialis tab 20mg, $72.16 
AUGMENTIN (AMOX/POT CLA)SUSP:40MG/ML, $72.69 
NAROPIN 1% : 20mL, $72.80 
AZOPT: 1% 5ML, $72.93 
"EPOGEN (PER 1,000 UNITS)", $72.98 
ZINACEF INJ: 750MG (CEFUROXIME), $73.50 
HALOPERIDOL ORAL SOL: 2MG/ML 120ML, $74.13 
ALFENTANIL AMP 5mL, $74.17 
IMITREX TAB :  25MG, $74.68 
IMITREX TAB :  50MG, $74.68 
IMITREX TAB : 100MG, $74.68 
CEFTIN (CEFUROXIME) 250MG/5ML SUSP: 50ML, $74.84 
FLU VACCINE - High Dose 0.5mL, $75.00 
MAXIPIME (CEFEPIME) INJ : 1GM, $75.96 
PROTAMINE SULF INJ: 10MG/ML 25ML, $76.21 
Trimosan Vaginal Jelly 4 oz, $76.23 
OVRAL-28(NORGESTREL)TABS:0.5/50 #28, $76.86 
TIMOLOL OPTH SOL 0.25% 15ML, $77.55 
VANCOMYCIN INJ : 500MG, $77.71 
CECLOR (CEFACLOR)187MG/5ML SUSP: 100ML, $77.79 
NITROLINGUAL PUMPSPRAY, $78.03 
EMPTY IV BAG 3000ML, $78.22 
Sensipar 60mg, $78.76 
Atropine 0.4mg INJ, $78.95 
ATROPINE SULF INJ:1ML/ML, $78.95 
NEOSTIGMINE INJ: 1:1000 10ML, $78.95 
NEOSTIGMINE INJ: 1:2000 (0.5mg/mL), $78.95 
ACTONEL 35 MG, $79.12 
LOCOID SOLN 0.1% 60ml, $79.40 
BETAMETHASONE DIPROP OINT 0.05%: 45gm, $79.72 
BUMETANIDE (BUMEX) INJ: 1MG/4mL, $80.37 
AZITHROMYCIN 500MG TRI-PAK #3, $80.40 
SOLU-MEDROL :  40MG, $80.68 
APHTHASOL PASTE 5%: 5GM, $80.76 
D10W SOLN: 1000ML, $80.98 
HYDROMORPHONE  INJ : 2MG, $81.00 
hydromorphone inj 1mg/mL, $81.00 
SODIUM THIOSULFATE 12.5GM, $81.00 
D10W : 250mL, $81.25 
D5 1/2NS  250mL, $81.25 
D5 1/4NS  250mL, $81.25 
STERILE WATER INJ : 1000ML, $81.25 
OCTREOTIDE INJ : 100 MCG, $81.42 
D5W : 50ML, $81.47 
D5W for PB : 50ML, $81.47 
NS :  25ML, $81.47 
NS :  50ML, $81.47 
NS for PB :  25ML, $81.47 
NS for PB:  50ML, $81.47 
DIAZEPAM (VALIUM) INJ: 10MG, $81.51 
DIAZEPAM (VALIUM) INJ: 10MG, $81.51 
ZOVIRAX (ACYCLOVIR) OINT 5%:  3GM, $81.75 
PREDNISOLONE ACET. OPTH SUSP: 1% 5ML, $81.84 
NAROPIN 0.75% : 20mL, $82.08 
SODIUM BICARB SYR 8.4%: 50mL (50mEq), $82.39 
SODIUM BICARBONATE INJ 50mEq/50mL, $82.39 
TERAZOL(TERCONAZOLE)CRM:0.80%, $82.42 
MAGNESIUM - FOR TPN, $82.50 
PHOSPHATE - FOR TPN, $82.50 
POTASSIUM - FOR TPN, $82.50 
ELOCON (MOMETASONE) CRM 0.1%: 15GM, $82.67 
ELIMITE CREAM 5% 60GM, $82.70 
D50W SYRINGE : 50ML, $82.79 
NITROPRUSSIDE 50MG/2mL, $82.79 
CLEOCIN VAGINAL CRM 2%:40GM, $82.80 
SOLU-CORTEF(HYDROCORTISONE) INJ : 100MG, $82.81 
K PHOS 15MM/NS 250ML, $82.97 
K PHOS 20MM/NS 250ML, $82.97 
K PHOS 30MM/NS 250ML, $82.97 
K PHOS 45MM/NS 500ML, $82.97 
K PHOSPHATE VL: 15mL, $82.97 
SOD PHOSPHATE : 30MM/10ML, $82.97 
1/2 NS 100mL, $83.33 
D5W : 100ML (00338-0017-18), $83.33 
D5W for PB : 100ML, $83.33 
NS : 100ML (00338-0049-38), $83.33 
NS for PB: 100ML, $83.33 
NS for PCA 60mL, $83.33 
ABILIFY TAB : 30MG, $83.55 
NS : 250ML (00338-0049-02), $83.66 
NS 200mL, $83.66 
NS for PB: 250ML, $83.66 
AZITHROMYCIN 250MG # 6, $83.99 
BUTORPHANOL (STADOL) IM/SQ : 2MG, $84.00 
NALBUPHINE INJ : 10MG, $84.00 
POLYTRIM (POLYMYXIN/TRIMETHOPRIM) OPHTH, $84.14 
Famotidine 20mg/2mL INJ, $84.30 
FAMOTIDINE INJ : 20MG, $84.30 
Levobunolol 0.5% 15mL, $84.40 
GENTAMICIN 20MG/2mL, $84.50 
TETANUS TOXOID ADBORBED 0.5mL, $84.72 
TETANUS  W/DIPTHERIA VACCINE, $84.83 
ONDANSETRON (ZOFRAN) INJ : 2MG, $84.97 
Ondansetron 4mg/2mL - MDV, $84.97 
ALPHAGAN-P 0.15% 5ML, $85.11 
NS 1/2 (NaCl 0.45%):  500ml, $85.30 
NALOXONE INJ : 0.4MG, $85.34 
NARCAN (NALOXONE) INJ 0.4MG, $85.34 
NARCAN (NALOXONE) INJ 0.4MG, $85.34 
NARCAN PBF 0.4MG/ML: 1ML, $85.34 
CLEOCIN (CLINDAMYCIN)SOL 1%: 60ML, $85.40 
LORAZEPAM INJ : 2MG, $85.50 
SUPRANE 99% : PER HOUR, $85.52 
NORFLEX IM : 60MG, $85.78 
D5LR :  500ML, $85.80 
ActHib Vaccine 0.5mL, $85.89 
D10W SOLN : 500ML, $86.49 
NS  300ML, $86.50 
Adcirca 20mg, $86.53 
NS : 500ML (00338-0049-03), $86.56 
NS for PB: 500ML, $86.56 
PHENYTOIN (DILANTIN) INFUSION : 100MG, $86.63 
PHENYTOIN (DILANTIN) IV : 100MG, $86.63 
DILTIAZEM INJ : 25mg/5mL, $86.70 
FUROSEMIDE (LASIX) INJ :  20MG, $87.00 
LANOXIN INJ : 0.5MG, $87.00 
MVI-ADULT : 10ML, $87.27 
CEFOXITIN (MEFOXIN) : 1GM, $87.50 
Famotidine 20mg in NS 50mL, $87.80 
OXACILLIN INJ : 2GM, $87.95 
LABETALOL INJ : 100MG/20ML, $88.00 
VERAPAMIL INJ : 2.5MG/ML 4ML, $88.26 
OCUFLOX(OFLOXACIN)OPTH SOL: 5ML, $88.36 
NS- HYPERTONIC (NaCl 3%) : 500mL, $88.70 
NESACAINE-MPF 2%: SDV 20ML, $88.81 
PHENYLEPHRINE HCL SOLN:2.5%  15ML, $88.81 
THIAMINE INJ: 100mg/mL, $88.83 
ATROPINE SULF SYRN : 0.1MG/ML 10ML, $89.06 
CILOXAN OPTH SOL 0.3% 5ML, $89.36 
Sterile Water INJ 500mL, $89.50 
DROPERIDOL IV : 2.5MG, $90.00 
SOLU-CORTEF(HYDROCORTISONE) INJ : 250MG, $90.00 
Fluorescite 10% 5mL (NDC 00065-0092-65), $90.06 
CIPROFLOXACIN OPHTH SOL 0.3% 2.5mL, $90.11 
"Heparin 10,000 units (63323-0542-01)", $90.11 
HEPARIN BOLUS : 5000 UNITS IV, $90.11 
HEPARIN IV 5000 UNITS/mL, $90.11 
HEPARIN SUBCUTANEOUS : 5000 UNITS, $90.11 
D5W : 1000ML (00338-0017-04), $90.49 
GENTAMICIN SULF Cream 0.1%: 30 GM, $90.50 
DIPHENHYDRAMINE (BENADRYL) INJ: 50MG, $91.25 
DIPHENHYDRAMINE (BENADRYL) INJ: 50MG, $91.25 
CALCIUM GLUCONATE 10% IV : 10ML, $91.36 
CALCIUM GLUCONATE INFUSION : 10ML, $91.36 
EPINEPHRINE (ADRENALIN)SOL 0.10%: 30ML, $91.47 
TAMIFLU SUSP 12MG/mL 25ML, $91.53 
TAMIFLU SUSP 15MG/mL 25ML, $91.53 
D5-1/2NS 1000mL, $92.00 
D5-1/4NS 1000mL, $92.00 
hydrALAzine HCL INJ: 20MG/ML 1ML, $92.00 
D5NS : 1000ML, $92.06 
ZITHROMAX SUSP 100mg/5mL 15mL, $92.07 
ZITHROMAX SUSP 200mg/5mL 15ML, $92.07 
ZITHROMAX SUSP 200MG/5mL 22mL, $92.07 
ZITHROMAX SUSP 200mg/5mL 30ML, $92.07 
MARCAINE SPINAL 0.75% 2ML, $92.18 
NIMBEX (CISATRACURIUM) MDV: 2MG/ML 1ML, $92.31 
ENALAPRILAT (VASOTEC) INJ : 2.5MG/2mL, $92.42 
ZANTAC (RANITIDINE) INJ: 50MG/2mL, $92.54 
DEPO-TESTOSTERONE INJ 200MG/ML PER ML, $92.76 
CATAPRES PATCH TTS-3, $92.77 
LR  : 1000mL (00338-0117-04), $92.82 
LR : 500ML, $92.82 
Normosol-R 1000mL, $92.82 
ZYPREXA INTRAMUSCULAR : 10MG, $92.95 
D5W  250ML, $93.19 
D5W 150mL, $93.19 
D5W for PB  250ML, $93.19 
CROMOLYN OPHTH SOL 4%: 10mL, $93.28 
SUPRAX SUSP : 100MG/5ML 50ML, $93.39 
METOPROLOL INJ : 5MG/5ML, $93.55 
AMPICILLIN SDV:125MG, $94.00 
AMPICILLIN SDV:250MG, $94.00 
Activated Charcoal - Aqua 50gm, $94.70 
Activated Charcoal - Aqua 50GM, $94.70 
D5LR 1000mL, $94.80 
FENTANYL POWDER 20MG, $94.96 
PHENERGAN IM  (PROMETHAZINE) : 50MG, $95.00 
PROMETHAZINE INJ : 25MG, $95.00 
SULFACETAMIDE OPTH SOL 10%: 15ML, $95.24 
FOSPHENYTOIN 100MG PE/2mL, $95.80 
FORANE (ISOFLURANE) BOTTLE, $95.90 
DEMEROL INJ :  25MG, $96.00 
DEMEROL INJ :  25MG, $96.00 
DEMEROL INJ :  50MG, $96.00 
DEMEROL INJ :  50MG, $96.00 
OXYTOCIN INJ : 10 UNITS, $96.00 
FENTANYL 0.05MG/ML  IV :  2ML, $96.20 
METOCLOPRAMIDE  IV : 10MG, $96.20 
METOCLOPRAMIDE IM : 10MG, $96.20 
APIDRA INJ : 100 UNITS/mL, $96.55 
ULTANE: PER HR, $96.55 
LOVENOX INJ :  30MG, $97.00 
NS 1/2 (NaCl 0.45%) 1L (00338-0043-04), $97.00 
NS 1000mL IV (00338-0049-04), $97.00 
D5W : 500ML, $97.43 
D5W for PB : 500ML, $97.43 
Heparin 2000 units in NS 1000mL, $97.45 
MERUVAX II & DILUENT SDV, $97.70 
RUBELLA VIRUS VACCINE LIVE, $97.70 
XALATAN OPHTH SOL 0.005%: 2.5mL, $98.40 
SENSIPAR TAB : 90MG, $98.44 
Ciclopirox 8% Nail Lacquer  6.6mL, $98.50 
Clobetasol 0.05% Oint 30gm, $98.50 
TRUSOPT (DORZOLAMIDE) OPTH SOL:10mL, $98.59 
TOBREX OPTH OINT 0.3%: 3.5GM, $99.11 
VOLTAREN GEL 1% : 100GM, $99.29 
ZYMAR OPHTH SOLN 0.3% 5ML, $99.32 
KETOCONAZOLE SHAMPOO 2% 4oz., $99.90 
BACLOFEN POWDER 10MG, $100.00 
Celestone INJ 6mg/mL (00517-0720-01), $100.00 
Hydrogen Peroxide Infusion 250mL, $100.00 
TRIAMCINOLONE ACE CRM 0.1% 454gm, $100.13 
VASOLEX (XENADERM) OINT 60GM, $100.13 
Urea 40% Cream 199gm (X-Viate), $100.61 
RHINOCORT (BUDESONIDE) MDI, $101.02 
Cortisporin Otic 10mL (24208-0635-62), $101.16 
CORTISPORIN(NEO/POLY/HC) OPTH SOL: 7.5mL, $101.16 
VIGAMOX OPHTH SOL : 3ML, $101.59 
HUMALOG IV : per mL, $101.65 
MARCAINE EPIDURAL : 0.75% 30ML, $101.79 
KETAMINE SDV : 50MG/ML, $102.18 
NEO-SYNEPHRINE AMP : 10MG/ML 1ML, $102.46 
VASOPRESSIN IV : 20 UNITS, $102.62 
NAFCILLIN INJ : 1GM, $102.92 
TIMOPTIC (TIMOLOL) OPTH GEL: 0.25% 5ML, $102.97 
CECLOR (CEFACLOR) 250MG/5ML SUSP: 150ML, $103.37 
CHLORAMPHENICOL INJ : 1000MG, $103.46 
ALCAINE OPTH SOL 0.5%:15ML, $103.65 
PROCHLORPERAZINE (COMPAZINE) IV : 5MG, $103.77 
PROCHLORPERAZINE (COMPAZINE) IM : 5MG, $103.87 
FUROSEMIDE (LASIX) INJ :  40MG, $104.00 
SMX/TMP IV : 800/160, $104.15 
ceFAZolin 500mg INJ, $104.29 
PREVACID I.V. 30MG, $104.69 
AMINOPHYLLINE INJ : 500MG, $104.85 
LOTRISONE (GENERIC) CREAM : 45GM, $105.61 
Isovue-300 100mL, $105.70 
DEXFERRUM (IRON) IM : 100MG, $105.97 
ACETAZOLAMIDE INJ : 500MG, $106.00 
RECOMBIVAX(HEPATITIS B VAC)INJ:5MCG/0.5M, $106.27 
BSS 500mL (00065-0795-50), $106.55 
D50W :  500ML, $106.96 
Ketorolac 0.4% ophth sol 5mL, $107.10 
ACULAR: 0.5% 5ML, $107.17 
FLUTICASONE CREAM 0.05%  60GM, $107.55 
BUTRANS 10 MCG/ HR PATCH, $107.73 
BUTRANS 5MCG/HR PATCH, $107.73 
DuraMorph INJ : 5MG/10ML (00409-3814-12), $107.73 
DURAMORPH PF INJ : 10MG/10mL, $107.73 
Ketorolac 60mg INJ (00409-3796-49), $108.00 
LIDOCAINE 2GM/D5W 500ML: PREMIX, $108.55 
NASAREL (FLUNISOLIDE) SOLN: 0.03%, $109.03 
BIAXIN(CLARITHRMYCN)125MG/5ML SUSP:100ML, $109.51 
SOLU-MEDROL : 125MG, $109.77 
CEFTRIAXONE IM :  250MG, $110.00 
DEXAMETHASONE IM : 10MG/mL, $110.00 
DEXAMETHASONE IV : 4MG (67457-0423-12), $110.00 
DEXAMETHASONE PHOS MDV: 4MG/ML 30ML (ML), $110.00 
MORPHINE  INJ :  2MG, $110.00 
MORPHINE  INJ :  4MG, $110.00 
MORPHINE  INJ : 10MG, $110.00 
Betamethasone Valerate 0.1% 45gm, $110.62 
METHERGINE AMP : 0.2MG 1ML, $111.05 
NORCURON (VECURONIUM) INJ: 10MG, $111.06 
TIMENTIN: 3.1GM, $111.09 
REGONOL (PYRIDOSTIGMINE) INJ: 5MG/ML 2ML, $111.20 
Truvada 200/300, $111.45 
FENTANYL  PATCH  50mcg/HR, $111.77 
DEPO-ESTRADIOL INJ : 5MG/ML 5ML, $111.96 
BUTORPHANOL (STADOL)  IV : 1MG, $112.00 
SUFENTA (SUFENTANIL) AMP : 50MCG 1ML, $112.89 
HOMATROPINE OPHTH 5% 5mL, $112.91 
EPINEPHRINE SYRINGE: 0.1MG/ML 10ML, $113.00 
MEPERIDINE PCA (DEMEROL) 10MG/ML  30ML, $113.01 
Visipaque-320  50mL, $113.05 
CLEOCIN (CLINDAMYCIN):900MG/6mL, $113.34 
LOVENOX INJ :  40MG (00075-0620-41), $113.36 
BETOPTIC S OPTH SOL 0.25%:5ML, $113.63 
DURICEF SUSP : 250MG/5mL 50mL, $113.75 
RETROVIR INJ : 200MG, $113.80 
CIPRO HC OTIC SUSP : 10ML, $113.91 
KENALOG-40 INJ : 40MG/ML 5mL, $114.00 
FLUMAZENIL 0.5MG/5ML, $114.08 
VOLTAREN (DICLOFENAC) OPHTH 0.1%: 5mL, $114.14 
MAGNESIUM SULF 50% SOL: 5GM, $114.75 
NOREPINEPHRINE INJ: 1MG/ML 4ML, $114.84 
BECONASE AQ NASAL SPRAY 0.042%: 25GM, $115.05 
TOBRAMYCIN INJ: 80MG/2mL (63323-0303-51), $115.84 
Daptomycin per 100mg, $115.91 
VANCERIL (BECLOMETHASONE) MDI, $116.36 
FRAGMIN: 10000 IU/ML INJ, $116.52 
ZYVOX TAB : 600MG, $117.34 
D70W (DEXTROSE 70%): 500ML, $117.64 
D70W (DEXTROSE 70%): 500ML, $117.64 
AMPICILLIN SDV:500MG, $118.00 
Lidocaine 2% INJ (00409-4277-02), $118.44 
DTaP 0.5mL (< 7 yrs old), $118.75 
Tdap 0.5mL (7 yrs & Older), $118.75 
Triamcinolone Acetonide 0.1% Lotion 60mL, $118.78 
HYSKON (DEXTRAN 70/D10W) 32% 100ML, $119.83 
Clindamycin Oral Sol 75mg/5mL 100mL, $120.00 
MIDAZOLAM (VERSED)  IV : 5MG, $121.00 
FLUCONAZOLE  200MG/NS 100mL, $122.93 
LIPIDS 10% : 500mL, $123.17 
CLINDAMYCIN PHOS LOTION 1% 60mL, $123.61 
Permethrin Cream 5% 60gm, $123.75 
BRETHINE  SUBCUTANEOUS : 1MG, $123.82 
CIPROFLOXACIN IV : 400MG, $124.00 
KETOROLAC (TORADOL) INJ : 30MG, $124.00 
PREDNISOLONE OPTH DROP: 1% 15ML, $124.45 
GENTAMICIN INJ: 80MG/2mL (63323-0010-02), $124.50 
TIMOLOL OPTH SOL 0.5% 15ML, $124.69 
CIPROFLOXACIN IV : 200MG, $124.92 
YAZ #28 PAK, $124.99 
Glutathione up to 2500mg powder, $125.00 
CLAFORAN (CEFOTAXIME) SDV: 1GM, $125.22 
FORTAZ (TAZICEF) : 1GM, $125.23 
SUFENTANIL (SUFENTA) AMP 100mcg/2mL, $125.79 
TOBRADEX OPHTH SUSP 5mL, $126.59 
Nexterone 150mg in 100mL, $126.67 
DOXYCYCLINE 100MG IVPB, $127.55 
NAFCILLIN INJ : 2GM, $128.06 
CEFTRIAXONE IV :  250MG, $128.70 
HUMALOG VIAL  3ML, $129.16 
Pamidronate INJ 30mg, $129.25 
Zidovudine 50mg/5mL 240mL, $129.95 
"BICILLIN L-A  600,000 UNIT TBX", $130.00 
POLYETHYLENE GLYCOL POWDER : 527GM, $130.09 
BETAMETH DIPROPIONATE AUGMENTED CR: 50GM, $131.67 
DIPROLENE OINT 0.05%: 15GM, $131.67 
BACITRACIN OPTH OINT: 3.5GM, $131.75 
OUTPATIENT NURSING VISIT, $132.00 
POTASSIUM acetate INJ : 40mEq, $132.50 
POTASSIUM CHL INJ : 40mEq, $132.50 
POTASSIUM CHLORIDE 10mEq/100mL IVPB, $132.50 
Cefazolin 1gm INJ (60505-6093-05), $133.58 
Cefazolin 1gm INJ (60505-6093-05), $133.58 
CEFAZOLIN SDV: 1GM, $133.58 
Valcyte tab 450mg, $134.71 
Phenylephrine Ophth 10% 5mL, $135.00 
ACYCLOVIR INJ : 500MG, $137.50 
SALEX LOT  6% 177GM, $138.50 
Primaxin IM 500mg, $138.64 
Invanz (ertapenem): 500mg INJ, $141.96 
ALFENTANIL : 2mL, $142.35 
AUGMENTIN 200MG/5ML SUSP 100ML, $142.51 
DEPO-MEDROL INJ: 80MG/ML (00009-3475-01), $143.05 
CEFOBID (CEFOPERAZONE) INJ: 1GM, $143.09 
LEVOTHYROXINE (SYNTHROID) SDV: 100MCG, $144.00 
LEVOTHYROXINE (SYNTHROID) SDV: 200MCG, $144.00 
PRIMAXIN  IV :250MG, $144.00 
RECOTHROM 5000 UNITS (28400-0105-41), $144.00 
DIPRIVAN (PROPOFOL) 1%  20mL, $144.12 
PANAFIL OINT : 30GM, $144.17 
ANZEMET INJ : 12.5MG, $144.46 
LEVEMIR PEN 3ML, $144.47 
DHE 45 (DIHYDROERGOTAMINE) INFUSE : 1MG, $144.87 
ELIDEL CREAM 1% CREAM 30GM, $145.19 
CHROMAGEN FORTE LIQ CAPS #100, $145.20 
NEVANAC 0.1% O/S: 3ML, $145.66 
PROTAMINE SULF INJ: 10MG/ML 5ML SDV, $146.21 
HYDROMORPHONE 10MG/ML 5ML, $146.50 
KCL 10MEQ/100ML IVPB, $146.50 
DEMEROL PCA 600MG/NS 60mL, $146.72 
MORPHINE PCA  60MG/ 60mL NS, $146.72 
MUPIROCIN OINT 2% 22GM, $146.94 
KEPPRA INJ : 500MG, $147.17 
ALTABAX OINT 1% 5GM TUBE, $147.71 
ZEMURON INJ : 10MG/ML  5ML, $148.36 
AMPICILLIN/SULBACTAM (UNASYN) : 1.5GM, $149.20 
TEMOVATE (CLOBETASOL) OINT: 0.05% 45GM, $149.28 
Clindamycin 1% Lotion 60mL, $149.58 
DMPS 250mg powder, $150.00 
Long Vitamin C Infusion, $150.00 
ADVAIR 250/50 MCG #14, $151.50 
BICILLIN C-R 900/300 ADULT TBX, $151.99 
BICILLIN C-R 900/300 TBX, $151.99 
AUGMENTIN ES 600MG/5ML 50mL SUSP, $153.45 
METRONIDAZOLE PREMIX : 250MG/50mL, $153.52 
MERREM  INJ : 1GM, $153.56 
SPIRIVA HandiHaler #5, $153.98 
BUTORPHANOL (STADOL)  IV : 2MG, $154.00 
Isovue-300 150mL, $154.06 
FERRLECIT 62.5MG/5ML, $154.80 
FUROSEMIDE (LASIX) INJ : 100MG, $155.00 
NAROPIN 0.5% : 30mL, $155.00 
VANCOMYCIN INJ : 1GM (00409-6533-49), $155.42 
Xopenex HFA MDI 15gm, $155.52 
NORFLEX  IV: 60MG, $155.78 
Butrans patch 7.5mg/week, $156.23 
ZEMURON INJ : 10MG/ML 10ML, $156.72 
TOBRADEX OPHTH OINT: 3GM, $156.88 
BREVIBLOC (ESMOLOL) IV : 10MG, $157.64 
IPRATROPIUM NASAL : 0.06% 15mL, $158.12 
LINCOCIN INJ: 300MG/mL, $158.17 
ETOMIDATE IV 2mg/mL (20mL VIAL), $158.18 
MANNITOL 20% SOLN : 500ML, $158.28 
BETOPTIC S OPTH SOL 0.25%:15ML, $158.35 
SOLU-MEDROL : 500mg, $158.41 
ENGERIX-B (HEPATITIS) SYRINGE: 20MCG/ML, $158.58 
Macular Degeneration Infusion 100mL, $160.00 
HEPARIN IV 5000 UNITS/mL, $160.11 
TYGACIL INJ : 50MG, $160.33 
PROCRIT(EPOETIN)SDV:3000U, $160.95 
DESFERAL (DEFEROXAMINE) INJ : 2GM, $161.00 
M-M-R (MEASLES/MUMPS/RUBELLA) VACCINE, $161.42 
M-M-R (MEASLES/MUMPS/RUBELLA) VACCINE, $161.42 
ZOVIRAX (ACYCLOVIR) OINT 5%: 15GM, $162.32 
Ofirmev INJ 1000mg/100mL, $162.45 
PROCTOFOAM-HC 1% FOAM, $162.72 
ZITHROMAX (AZITHROMYCIN) INJ: 500MG, $163.00 
Lidocaine 3% Cream 28.35gm, $163.38 
COCAINE TOPICAL 10% 4mL, $163.98 
ACTIVASE(ALTEPLASE)SDV 1 MG (BILL PER MG, $165.11 
TRAVATAN OPHTH SOLN 0.004% 2.5mL, $165.98 
BANANA BAG 1000mL, $166.35 
AMPICILLIN INJ : 1GM, $166.40 
BLEPHAMIDE O/S 10-2%: 5ML, $166.64 
D5-1/2NS 1L + KCl 15mEq, $167.00 
D5-1/2NS w/KCl 20mEq/1000mL, $167.00 
D5-1/2NS w/KCl 40mEq/1000mL, $167.00 
NS 1/2 1000mL + KCl 20mEq, $167.00 
NS 1/2 1000mL + KCl 20mEq, $167.00 
NS 1000mL + KCl 20mEq, $167.00 
NS 1000mL + KCl 20mEq PREMIX, $167.00 
NS 1000mL + KCl 40mEq, $167.00 
NS 1000mL + KCl 40mEq PREMIX, $167.00 
NASACORT (TRIAMCINOLONE) SPRAY, $167.34 
CEFDINIR SUSP 250MG/5ML 60ML, $167.54 
D5-1/2NS w/KCl 30mEq/1000mL, $167.63 
NALBUPHINE 20MG/mL, $168.00 
CYTOVENE (GANCICLOVIR) INJ : 500MG, $168.02 
SODIUM CHLORIDE 3% (HYPERTONIC): 500mL, $168.05 
CUBICIN (DAPTOMYCIN) IV : 100MG, $168.29 
NITROGLYCERIN, $168.66 
Suprep 354 mL KIT, $168.70 
NEXIUM IV : 40MG, $169.00 
ESTRACE (ESTRADIOL) CRM 0.01%: 43GM, $169.52 
Necon 1/35  # 28, $169.96 
Sodium Thiosulfate 12.5gm/50mL, $170.00 
LOVENOX INJ :  60MG, $170.23 
FENTANYL  PATCH  75mcg/HR, $170.48 
NASONEX (MOMETASONE) SPRAY: 50MCG, $170.90 
DHE 45 (DIHYDROERGOTAMINE) : IM/SQ 1MG, $170.92 
COMBIGAN OPHTH SOL 5mL, $171.30 
DILTIAZEM INJ : 50MG/10mL, $171.79 
Emend 40mg capsule # 1, $172.05 
CLAFORAN (CEFOTAXIME) SDV: 2GM, $172.12 
CAFFEINE CITRATE 60mg/3mL, $173.36 
"HEPARIN PREMIX: 25,000 units/NS 250mL", $174.94 
PNEUMOVAX 23 0.5mL, $175.00 
FOSAMAX-D 70MG #4, $175.23 
Healon SYG 10mg/mL 0.55mL (08544-5085-81, $175.71 
ALPHAGAN-P 0.15% 5mL, $176.18 
0 (ROPIVACAINE) BTTL: 2MG/ML 100ML, $176.67 
NAROPIN 0.2% : 100mL, $176.67 
MIACALCIN NASAL: 200IU/SPRAY 3.7ML, $176.70 
MAGNESIUM SULF 1GM/NS 100ML IVPB, $178.91 
MAGNESIUM SULF 2GM/D5W 50ML IVPB, $178.91 
MAGNESIUM SULF 4GM/NS 100mL, $178.91 
LIPIDS 20% : 250mL, $179.44 
LIPOSYN II 20% SOLN : 250mL, $179.44 
TEMOVATE (CLOBETASOL) CRM: 0.05% 45GM, $179.73 
INFUSOR LV5 DEVICE - 300mL, $180.00 
RELISTOR INJ : 12MG, $180.00 
VERAMYST NASAL SPRAY 10GM, $180.05 
FORTAZ INJ : 2GM, $180.46 
"BICILLIN C-R 1,200,000 UNIT TBX", $180.64 
AUGMENTIN 400MG/5ML SUSP 100ML, $181.07 
OMNIPAQUE-180 INJ : 20ML (00407-1411-20), $181.13 
GEODON IM (ZIPRAZIDONE) : 20MG, $182.47 
"BICILLIN L-A 1,200,000 UNIT TBX", $183.13 
ADVAIR DISKUS 100/50 (HOSP) # 14, $186.09 
ADVAIR DISKUS 250/50 (HOSP) # 14, $186.11 
Visipaque-320   100mL, $187.40 
ACTONEL TAB 150MG, $187.80 
SOLU-MEDROL :1000MG, $189.26 
ZOSYN INJ : 2.25GM, $191.00 
ELESTAT OPHTH SOLN 0.05% 5mL, $191.33 
FLOXIN OTIC SOL 0.3% 5mL, $191.69 
HALDOL DECONATE (HALOPERID) AMP: 50MG/ML, $191.92 
BRETHINE IV : 1MG, $193.82 
Alinia 100mg/5mL 60mL, $194.71 
LEVAQUIN 250MG/50ML: PREMIX, $195.00 
Teflaro 600mg INJ, $198.17 
Tranexamic Acid 1000mg/10mL INJ, $198.61 
PRECEDEX INJ : 200MCG/2mL, $198.70 
AUGMENTIN ES 600MG/5ML 100mL SUSP, $199.48 
LUMIGAN OPHTH 0.03% 5mL, $199.64 
DIFLUCAN (FLUCONAZOLE)SUSP: 40MG/ML 35ML, $199.74 
FLUCONAZOLE SUSP 10MG/ML 35ML, $199.74 
