CDM NO,DISPENSED DESCRIPTION,PRICE,TYPE,NOTE
80296775,FIXATOR EXT DYNAMIC DISTRACTR,"14,186.00",0,
80310691,PLATE LCK CALCANEAL MINI-LT,"2,988.00",0,
80310725,HEAD HUM COPELAND RSRF SZ4,"24,897.00",0,
80311129,SCREW SHAFT SS 3.5X45MM,207.00,0,
80321003,SCREW LEGION KNEE 4 5 DX5 P,"6,443.00",0,
80321136,PLATE BONE LAPIDUS 2MM STEP 4H,"9,164.00",0,
80321557,SCREW LCK THD 18X3.5MM,900.00,0,
80324346,COMPONENT X3 35MM TRIATHLN,"3,706.00",0,
80324734,SCREW ASNIS3 S TAP CANN 46X4,831.00,0,
80324767,SCREW ASNIS3 S TAP CANN 50X4,896.00,0,
80324775,SCREW ASNIS3 S TAP CANN 44X4,831.00,0,
80324825,SCREW CORT 18X2.7MM LCK,516.00,0,
80324833,SCREW SS CANN CONICAL  55X5MM,559.00,0,
80325608,SCREW LCK THD 26X3.5MM,954.00,0,
80326655,HALO CERV RING/PINS MRI COMPAT,"3,431.00",0,
80328172,BODY 6D 32X11X6 PEEK PARAMOUNT,"25,552.00",0,
80328180,INTRODUCER VENOUS 12F PEELAWY,308.00,0,
80328198,SHUNT 8FX25 PRUITT-INAHARA,"1,766.00",0,
80328206,SHUNT 10FRX31CM PRUITT F3,"2,051.00",0,
80328958,SCREW CERV 4X12MM TI PYRENEES,615.00,0,
80328966,SCREW CERV 4X14MM TI PYRENEES,599.00,0,
80329279,GWIRE 035X260X3 AMP SUPR STIFF,293.00,0,
80329626,CATH ANGIO 7FR X 100CM,176.00,0,
80329857,GRAFT STCH STD 4-7X45 PROPATEN,"4,240.00",0,
80329923,GRAFT KNIT STRGT 18X20INTERGRD,"1,451.00",0,
80329956,PLATE TRESTLE 51MM,"12,578.00",0,
80335219,ROD CRV SOFT 6X50 TI PANGEA,"1,345.00",0,
80335979,NEOFORM BREAST RECON 4X16CM,"10,397.00",0,
80336209,SCREW CORT 5X 38MM TI NCB,777.00,0,
80336217,SCREW CORT 5X 30MM TI NCB,777.00,0,
80336225,SCREW CORT 5X 28MM  TI NCB,777.00,0,
80336274,CAP LOCKING TITANIUM NCB,664.00,0,
80336282,SCREW CORT 5X 36MM TI NCB,777.00,0,
80336316,SCREW CORT 5X 40MM TI NCB,557.00,0,
80336324,SCREW CORT 5X 46MM TI NCB,557.00,0,
80336340,SCREW CORT 5X 32MM TI NCB,777.00,0,
80388812,SCREW CONICL CANN P THD 7.3X65,"1,240.00",0,
80388838,COMPONENT FEM CEM RT 5 TRITHLN,"4,290.00",0,
80388853,COMPONENT FEM CEM LT 5 TRITHLN,"4,785.00",0,
80388895,SCREW CORT F THD UPGRDE 3.5X38,350.00,0,
80390107,BODY VERT 14X14X6 MC PLUS,"10,787.00",0,
80390115,GRAFTON DBM ORTHOBLEND 10CC,"5,682.00",0,
80391980,PLUG CEMENT BONE SIZE 10,647.00,0,
80392087,SCREW LCK 5X36MM SHOULDER,307.00,0,
80394091,KNEE CEM FLEX FEM/CEM TIBIA F,"25,236.00",0,
80394356,PLATE NOPOR TIB RT 8 JOURNEY,"5,264.00",0,
80394406,PLUG HERNIA 12X7.5CM ULTRAPRO,"1,567.00",0,
80395338,GLENOID HEAD W/SCREW 36MM,"2,632.00",0,
80395429,WEDGE TIB LM/RL 3/4INX5MM,"4,969.00",0,
80396161,GWIRE REG STD 038X150 ARGOGDE,875.00,0,
80396179,CATH PICC2 1LUM 4FX60X65,480.00,0,
80396187,CATH PICC 2LUM 5FX60X65,480.00,0,
80396195,INTRODUCER W/HEMO VALVE 8.5F,252.00,0,
80396203,INTRODUCER 11FX16CM PEELAWY,336.00,0,
80396237,SCREW LCK PERI 3.5X30MM SS,572.00,0,
80396484,NAIL CANN LAT FEM RT 10MM TI,"8,621.00",0,
80396849,SHELL ACETAB 54XE   DYNASTY,"7,365.00",0,
80396856,LINER ACETAB 38MM E DYNASTY,"2,132.00",0,
80397870,SCREW CANN CONICAL 7.3X65MM SS,"1,381.00",0,
80397888,SCREW CANN CONICAL 7.3X70MM SS,"1,362.00",0,
80397920,SCREW CANN CONICAL 5.0X40MM  S,855.00,0,
80397938,SCREW CANN CONICAL 5.0X65MM  S,918.00,0,
80397953,PATELLA SYM 11X39 TRIATHLNX3,"3,431.00",0,
80398183,PLATE UNI RT/LT 3.5X30 TI UPS,"6,186.00",0,
80398191,SCREW LCK THD 3.5X26 TI UPS,524.00,0,
80398217,TENDON TIBIALIS FROZEN,"11,985.00",0,
80398241,STEM FEM POROUS COATED SIZE 10,"13,484.00",0,
80398266,CATH BAL 9FX28X4X120 Z-MED,"3,244.00",0,
80398274,GWIRE ACCESSORY STOP COCK KIT,493.00,0,
80398290,GWIRE STRGT 014X190 WHISPRVIEW,765.00,0,
80398340,STENT TRACHEO 6X15X120 VIABAHN,"19,042.00",0,
80401334,SCREW BONE 66X8MM,"1,132.00",0,
80401359,ROD SPINE HOFFMN2 7MM GOLD,"1,554.00",0,
80403116,MESH HERNIA XL 20.5X25.5 C-QUR,"7,002.00",0,
80403256,CATH NEPHROURETEROSTOMY 8.5F,577.00,0,
80407018,INTRODUCER PACEMAKER 10.5FR,415.00,0,
80407786,STEM HUM COFIELD2 8X195MM,"15,070.00",0,
80419088,COMPONENT F-R CR-FLX FEMALE,"6,292.00",0,
80419112,RING LORDOTIC FRZDRY 7X14X11,"5,747.00",0,
80419807,SCREW POLYAX 7.5X75 TI ZODIAC,"6,370.00",0,
80420763,BODY VERT 6D 27X8X6 PARAMNT,"20,441.00",0,
80420771,CAGE 10X20MM PEEK NOVEL,"15,234.00",0,
80420847,PUMP PAIN 400ML ON-Q,900.00,0,
80420862,PLATE TIBIAL STEMMED RIGHT SZ4,"5,046.00",0,
80420870,ANCHOR 2 ULTRABRD 5MM TWINFIX,"1,671.00",0,
80421092,COMPONENT FEM CEM LT 3 TRITHLN,"4,290.00",0,
80421118,COMPONENT FEM CEM LT 7 TRITHLN,"21,716.00",0,
80421308,VENA CAVA FILTER 65CM CELECT,"8,146.00",0,
80421969,MATRIX ABD 13X22 SURGISIS EXL,"29,460.00",0,
80422595,LEAD AV SCREW IN PACING 44CM,"4,630.00",0,
80424179,LEAD PACING SETROX S,"1,492.00",0,
80430531,SUTURE PXX52 ETHIBOND 2-0,248.00,0,
80430549,SUTURE Y834G MONOCRYL 5-0,176.00,0,
80430663,SUTURE VICRYL+ANTI 1 CTX,15.00,0,
80431448,TUBE TRACH X-LONG 9.0,709.00,0,
80433220,PLATE ANT CERV 30MM TI TRESTLE,"11,219.00",0,
80433345,GRAFT IPSILAT 23X12X12 EXCLUDR,"41,544.00",0,
80433352,GRAFT CONTRALAT 12X12 EXCLUDR,"19,184.00",0,
80439862,BOOT ANKLE CONTRACTURE SML,240.00,0,
80441660,ECHELON PRI FEM STD 12/14 S11,"15,254.00",0,
80442189,NAIL TIB DIST 10X32 GREY,"6,998.00",0,
80442205,HEAD FEM OXINIUM 12/14 28MM +8,"3,158.00",0,
80442312,STEM STD ECHELON 12/14 SZ17,"15,254.00",0,
80442320,STEM FEM CEM SYNERGY SZ15,"6,176.00",0,
80442536,COMPONENT TALAR FIT 11MM,"7,082.00",0,
80442700,STEM FEM CEM SYNERGY SZ14,"9,081.00",0,
80442767,SCREW S TAP CRTX 12X2.7MM,136.00,0,
80443021,HEAD FEM OXINIUM 12/14 32MM +8,"2,988.00",0,
80446297,SCREW HI TORQUE S DRL 1.5X5MM,347.00,0,
80447030,CLIP LITEBENT 8MM TI SUGITA,"1,630.00",0,
80448129,BONE FILLER 5CC CALLOS IMPACT,"6,291.00",0,
80450901,SPACER REPLACE SPINE 9MM PEEK,"16,343.00",0,
80451768,DISC CERV 6X12MM SS PRESTIGE,"25,213.00",0,
80451842,SCREW 28MM MINI ACUTRAK 2,"1,983.00",0,
80452956,GLENOID PEGGED SMALL AEQUALIS,"6,517.00",0,
80453012,HEAD HUM 50X19.0MM AEQUALIS,"9,188.00",0,
80453194,STEM HUM PRESS 125D 11X115 AEQ,"14,073.00",0,
80455132,BASEPLATE REVRS -25MM AEQUALIS,"10,725.00",0,
80455652,SCREW REVRS S TAP 4.5X38MM,468.00,0,
80455660,SCREW REVRS S TAP 4.5X41MM,350.00,0,
80455694,PLATE STERNAL LCK 12H TI,"6,285.00",0,
80455710,PLATE STERNAL LCK 20H TI,"6,684.00",0,
80455751,PLATE STERNAL LCK * 12H TI,"3,081.00",0,
80455884,BEARING TRIL LINER 44MM PINNCL,391.00,0,
80457872,PLATE CERV 3LEV 58MM NEO SL,"13,076.00",0,
80457880,SCREW ER HITORQ +DRV 1.8X5 TI,328.00,0,
80457898,CAGE CORPECTOMY PEEK 20MM,"52,045.00",0,
80457906,SCREW POLYAXIAL 4X10MM,"4,359.00",0,
80457914,PLATE TRESTLE LEVEL 3 42MM,"12,096.00",0,
80457922,PLATE TRESTLE LEVEL 3 39MM,"12,096.00",0,
80457930,SCREW RESCUE 4.5MM X 12MM,"2,262.00",0,
80457948,SCREW RESCUE 4.5MM X 14MM,"2,351.00",0,
80457955,SCREW RESCUE 4.5MM X 16MM,"2,351.00",0,
80458425,STENT COR 10X40X80 ASSURANT,"7,872.00",0,
80458433,"IMPLANT, ROD PEEK 6.35MM X 80M","3,460.00",0,
80458771,STEM FEM OFSET POR COAT SZ12,"13,484.00",0,
80458862,TAB LCK ANT CERV KINETIC,487.00,0,
80459795,STENT BIL 7X120X135 CONFRMEX,"11,982.00",0,
80460025,BREAST FUL PRO 500CC,"5,099.00",0,
80460512,COLLAR CERV MULTIPLE POSTS,"1,400.00",0,
80461262,GWIRE STRGT 014X180X3CM,480.00,0,
80461361,ROD MRI CONNECT 8X400MM,"1,728.00",0,
80461379,SCREW COMPRES NOHD 3X24MM,"1,838.00",0,
80461452,PLATE BASE TIB SZ8 TRITHLN,"6,205.00",0,
80461577,SCREW VARI ANGLE 16MM,"2,182.00",0,
80462807,BREAST 175CC SPECTRUM1400,"4,495.00",0,
80463045,TUBE ENDOTRACHEAL 8X11.5,"1,289.00",0,
80463383,PLUG ONLAY 12X7.5CM ULTRAPRO,"1,535.00",0,
80463433,SCREW VARIABLE ANGLE 14MM,"2,182.00",0,
80463474,SPACER ANT LUMB 10X28X10 OPAL,"14,012.00",0,
80463482,SPACER ANT LUMB 10X28X11 OPAL,"14,012.00",0,
80463490,SPACER ANT LUMB 10X28X12 OPAL,"14,012.00",0,
80463631,SPACER ANT LUMB 10X28X15 OPAL,"9,160.00",0,
80465255,PLATE VOLAR NRRW LT VARIAX,"3,918.00",0,
80465271,SCREW BONE 2.3X16 TI VARIAX,617.00,0,
80465933,SCREW CORTX S TAP *DRV 3.5X16,191.00,0,
80465941,SCREW CORTX S TAP *DRV 3.5X18,191.00,0,
80465958,SCREW CORTX S TAP *DRV 3.5X20,191.00,0,
80465966,SCREW CORTX S TAP *DRV 3.5X22,191.00,0,
80465974,SCREW CORTX S TAP *DRV 3.5X24,191.00,0,
80465990,SCREW CORTX S TAP *DRV 3.5X36,178.00,0,
80466014,SCREW CORTX S TAP *DRV 3.5X55,191.00,0,
80466055,SCREW CORTX S TAP *DRV 3.5X75,191.00,0,
80466063,SCREW CORTX S TAP *DRV 3.5X80,191.00,0,
80466410,PLATE HUM DIST XARTIC 6H RT,"7,191.00",0,
80466436,PLATE HUM DIST XARTIC 8H RT S,"6,347.00",0,
80466444,PLATE HUM DIST XARTIC 10H RT,"4,892.00",0,
80466451,PLATE HUM DIST XARTIC 10H RT S,"5,038.00",0,
80466527,PLATE HUM DIST XARTIC 6H LT,"6,340.00",0,
80466550,PLATE HUM DIST XARTIC 8H LT  S,"4,769.00",0,
80466568,PLATE HUM DIST XARTIC 10H LT S,"5,038.00",0,
80466584,BODY VERT 6X12X14 MC PLUS,"10,787.00",0,
80466592,BODY VERT 5X12X14 MC PLUS,"11,219.00",0,
80466600,CLIP TEMP L 7.5MM TI SUGITA,"1,631.00",0,
80466618,CLIP ANGL 8X140-175G SUGITA,"1,631.00",0,
80466626,CLIP ANGL 7.5X120-155G SUGITA,"1,631.00",0,
80466634,CLIP TEMP BENT 8MM TI SUGITA,"1,631.00",0,
80466642,CLIP TEMP CRV 11MM TI SUGITA,"1,631.00",0,
80466717,NAIL CANN RT 10X240MM TITN,"7,493.00",0,
80466725,END CAP HINDFOOT T25 TITN,844.00,0,
80466766,BREAST MODERATE 450CC,"8,045.00",0,
80467210,SCREW CORTX T-25 *DRV 3.5X48,751.00,0,
80467319,SCREW CONIC P THD 7.3X85 SS,"1,391.00",0,
80467327,SCREW CONIC P THD 7.3X90 SS,"1,391.00",0,
80467350,BUTTON CERCLAGE T-25 3.5MM SS,835.00,0,
80467426,SCREW LCK S TAP T-25 5X8 SS,"1,132.00",0,
80467541,SCREW CMPRS NO HD SHRT 3X14 SS,"1,825.00",0,
80467590,SCREW CMPRS NO HD SHRT 3X21 SS,"1,120.00",0,
80467608,SCREW CMPRS NO HD SHRT 3X22 SS,"1,836.00",0,
80467616,SCREW CMPRS NO HD SHRT 3X23 SS,"1,843.00",0,
80467624,SCREW CMPRS NO HD SHRT 3X24 SS,"1,825.00",0,
80467640,SCREW CMPRS NO HD SHRT 3X26 SS,"1,825.00",0,
80467665,SCREW CMPRS NO HD SHRT 3X28 SS,"1,756.00",0,
80467673,SCREW CMPRS NO HD SHRT 3X29 SS,"1,843.00",0,
80467681,SCREW CMPRS NO HD SHRT 3X32 SS,"1,756.00",0,
80467715,SCREW CMPRS NO HD SHRT 3X40 SS,"1,942.00",0,
80467723,SCREW CMPRS NO HD LONG 3X16 SS,"1,838.00",0,
80467756,SCREW CMPRS NO HD LONG 3X20 SS,"1,718.00",0,
80467806,SCREW CMPRS NO HD LONG 3X28 SS,"1,854.00",0,
80467822,SCREW CMPRS NO HD LONG 3X34 SS,"1,854.00",0,
80467830,SCREW CMPRS NO HD LONG 3X36 SS,"1,838.00",0,
80467855,SCREW CMPRS NO HD LONG 3X40 SS,"1,838.00",0,
80468457,ENDCAP  HUM T-25 *DRV 10 TI,785.00,0,
80468499,NAIL HUM CANN 7X200 STERL TI,"9,795.00",0,
80468507,NAIL HUM CANN 7X230 STERL TI,"8,612.00",0,
80468515,NAIL HUM CANN 7X260 STERL TI,"8,612.00",0,
80468598,NAIL HUM CANN 9X210 STERL TI,"9,795.00",0,
80468614,NAIL HUM CANN 9X290 STERL TI,"8,612.00",0,
80468796,ENDCAP FEM T-40 *DRV 12X5MM TI,983.00,0,
80468887,ENDCAP TIB T-40 *DRV 0MM TI,526.00,0,
80468895,ENDCAP TIB T-40 *DRV 5MM TI,675.00,0,
80468903,ENDCAP TIB T-40 *DRV 10MM TI,190.00,0,
80469133,SCREW LCK S TAP T-25 6X80 ST,"1,143.00",0,
80469141,SCREW LCK S TAP T-25 6X85 ST,"1,143.00",0,
80469331,NAIL HINDFOOT CANN LT 10X180 S,"4,947.00",0,
80469406,NAIL HINDFOOT CANN LT 12X240 S,"8,146.00",0,
80469430,NAIL CANN LAT FEM RT 11X400 TI,"8,621.00",0,
80469513,NAIL CANN LAT FEM LT 12X300 TI,"8,621.00",0,
80469547,NAIL CANN LAT FEM RT 12X340 TI,"8,621.00",0,
80469562,NAIL CANN LAT FEM RT 12X380 TI,"8,621.00",0,
80469695,NAIL CANN LAT FEM RT 13X340 TI,"8,274.00",0,
80469711,NAIL CANN LAT FEM RT 13X360 TI,"8,313.00",0,
80470701,SCREW CORTX S TAP *DRV 2X6,217.00,0,
80470719,SCREW CORTX S TAP *DRV 2X7,225.00,0,
80470727,SCREW CORTX S TAP *DRV 2X8,217.00,0,
80470735,SCREW CORTX S TAP *DRV 2X9,225.00,0,
80470743,SCREW CORTX S TAP *DRV 2X11,217.00,0,
80470750,SCREW CORTX S TAP *DRV 2X13,217.00,0,
80470768,SCREW CORTX S TAP *DRV 2X14,225.00,0,
80470776,SCREW CORTX S TAP *DRV 2X18,225.00,0,
80470784,SCREW CORTX S TAP *DRV 2X20,217.00,0,
80470792,SCREW CORTX S TAP *DRV 2X22,217.00,0,
80470800,SCREW CORTX S TAP *DRV 2X24,136.00,0,
80470818,SCREW CORTX S TAP *DRV 2X26,136.00,0,
80470826,SCREW CORTX S TAP *DRV 2X28,217.00,0,
80470834,SCREW CORTX S TAP *DRV 2X30,217.00,0,
80470842,SCREW CORTX S TAP *DRV 2X32,217.00,0,
80470859,SCREW CORTX S TAP *DRV 2X34,217.00,0,
80470867,SCREW CORTX S TAP *DRV 2X36,217.00,0,
80470875,SCREW CORTX S TAP *DRV 2X38,217.00,0,
80470883,SCREW CORTX S TAP *DRV 2X40,217.00,0,
80470925,SCREW CORTX S TAP 2.4X40,250.00,0,
80471394,SCREW CANN F THD 6.5X70 SS,870.00,0,
80471543,SCREW CANN LONG THD 2.4X10 SS,"1,093.00",0,
80471550,SCREW CANN LONG THD 2.4X11 SS,"1,093.00",0,
80471568,SCREW CANN LONG THD 2.4X14 SS,"1,093.00",0,
80471576,SCREW CANN LONG THD 2.4X15 SS,"1,093.00",0,
80471600,SCREW CANN LONG THD 2.4X22 SS,"1,103.00",0,
80471642,SCREW CANN SHORT THD 2.4X18 SS,"1,090.00",0,
80471675,SCREW CANN SHORT THD 2.4X28 SS,"1,103.00",0,
80471741,SCREW S TAP F THD *DRV  3.5X65,787.00,0,
80471758,SCREW S TAP F THD *DRV  3.5X70,664.00,0,
80471766,SCREW S TAP F THD *DRV  3.5X75,796.00,0,
80471774,SCREW S TAP F THD *DRV  3.5X80,787.00,0,
80471865,SCREW S TAP P THD *DRV  3.5X65,635.00,0,
80471873,SCREW S TAP P THD *DRV  3.5X70,658.00,0,
80471881,SCREW S TAP P THD *DRV  3.5X75,751.00,0,
80471899,SCREW S TAP P THD *DRV  3.5X80,709.00,0,
80471907,SCREW S TAP P THD *DRV  3.5X85,658.00,0,
80471915,SCREW S TAP P THD *DRV  3.5X90,635.00,0,
80471931,SCREW LCK S TAP *DRV 2.4X8 SS,576.00,0,
80471949,SCREW LCK S TAP *DRV 2.4X9 SS,576.00,0,
80471956,SCREW LCK S TAP *DRV 2.4X11 SS,576.00,0,
80471964,SCREW LCK S TAP *DRV 2.4X13 SS,576.00,0,
80473192,PLATE OLECRAN 2H RT 3.5X86 SS,"4,708.00",0,
80473200,PLATE OLECRAN 2H LT 3.5X86 SS,"4,525.00",0,
80473218,PLATE OLECRAN 4H RT 3.5X112 SS,"5,091.00",0,
80473226,PLATE OLECRAN 4H LT 3.5X112 SS,"4,722.00",0,
80473242,PLATE OLECRAN 6H LT 3.5X138 SS,"5,051.00",0,
80473564,PLATE TIB PRX 4H LT 3.5X81 SS,"6,946.00",0,
80473697,PLATE TIB M PRX 4H RT 3.5X93,"6,667.00",0,
80473713,PLATE TIB M PRX 4H LT 3.5X93,"6,667.00",0,
80473739,PLATE TIB M PRX 6H RT 3.5X119,"6,750.00",0,
80473754,PLATE TIB M PRX 6H LT 3.5X119,"7,020.00",0,
80473770,PLATE TIB M PRX 8H RT 3.5X145,"6,831.00",0,
80473788,PLATE TIB M PRX 8H RT 3.5X145S,"6,977.00",0,
80473796,PLATE TIB M PRX 8H LT 3.5X145,"6,831.00",0,
80473812,PLATE TIB M PRX 10H RT 3.5X171,"6,908.00",0,
80473838,PLATE TIB M PRX 10H LT 3.5X171,"6,908.00",0,
80473853,PLATE TIB M PRX 12H RT 3.5X197,"6,988.00",0,
80473879,PLATE TIB M PRX 12H LT 3.5X197,"6,988.00",0,
80473895,PLATE TIB M PRX 14H RT 3.5X223,"7,066.00",0,
80473911,PLATE TIB M PRX 14H LT 3.5X223,"7,066.00",0,
80473937,PLATE TIB M PRX 16H RT 3.5X249,"7,315.00",0,
80473952,PLATE TIB M PRX 16H LT 3.5X249,"7,315.00",0,
80473978,PLATE TIB M PRX 18H RT 3.5X275,"7,575.00",0,
80473994,PLATE TIB M PRX 18H LT 3.5X275,"7,575.00",0,
80474018,PLATE TIB M PRX 20H RT 3.5X301,"7,826.00",0,
80474034,PLATE TIB M PRX 20H LT 3.5X301,"7,826.00",0,
80474067,PLATE TIB M PRX 4H RT 4.5X106S,"7,589.00",0,
80474083,PLATE TIB M PRX 4H LT4.5X106 S,"7,589.00",0,
80474109,PLATE TIB M PRX 6H RT 4.5X106S,"7,688.00",0,
80474125,PLATE TIB M PRX 6H LT 4.5X106S,"7,688.00",0,
80474414,PLATE TIB PROX 10H LT 190 S SS,"4,439.00",0,
80474471,PLATE TIB PRX 16H LT 298 ST,"4,580.00",0,
80474703,PLATE FEM PRX HOOK 6H 4.5X205,"7,124.00",0,
80474893,PLATE 6H LO PRO 3.5 SS,"1,216.00",0,
80474901,PLATE 7H LO PRO 3.5 SS,"2,103.00",0,
80474927,PLATE 9H LO PRO 3.5 SS,"2,053.00",0,
80474943,PLATE 12H LO PRO 3.5 SS,"2,453.00",0,
80475148,PLATE LIMIT COMPRES 5H 2X38,"1,293.00",0,
80475155,PLATE LIMIT COMPRES 7H 2.0X52,"1,243.00",0,
80475163,PLATE LIMIT COMPRES 8H 2.0X59,"1,243.00",0,
80475171,PLATE LIMITED CONDY 7H 2.0 SS,"3,937.00",0,
80475189,PLATE LIMIT  Y 3H 7H 2.0 SS,"2,066.00",0,
80475197,PLATE LIMIT T 2H 7H 2.0 SS,"2,148.00",0,
80475205,PLATE LIMIT COMPRES 10H 2X73,"1,243.00",0,
80475213,PLATE LIMITED CONTACT 12H 2X81,"2,107.00",0,
80475221,PLATE LIMIT COMPRES 10H 2.4X84,"1,999.00",0,
80475239,PLATE LIMIT CONTACT 12H 2.4X88,"2,321.00",0,
80475247,PLATE LIMIT CONTACT 12H 2.7X97,"2,321.00",0,
80475254,PLATE LIMIT COMPRES 8H 2.7X76,"2,103.00",0,
80475262,PLATE LIMIT COMPRES 10H 2.7X94,"2,103.00",0,
80475270,PLATE LIMIT COMPRES 5H 2.4X44,"2,077.00",0,
80475288,PLATE LIMIT COMPRES 7H 2.4X60,"1,999.00",0,
80475296,PLATE LIMIT T 3H 7H 2.0 SS,"2,290.00",0,
80475304,PLATE LIMIT Y 3H 7H 2.4 SS,"3,443.00",0,
80475312,PLATE LIMIT T 2H 7H 2.4 SS,"3,800.00",0,
80475320,PLATE LIMIT COMPRES 4H 2.4X36,"1,999.00",0,
80475338,PLATE LIMIT COMPRES 6H 2.4X52,"2,077.00",0,
80475346,PLATE LIMIT COMPRES 8H 2.4X68,"1,999.00",0,
80475353,PLATE LIMIT CONDY 7H SHFT 2.4,"3,002.00",0,
80475361,PLATE LIMIT COMPRES 4H 2.7X40,"2,186.00",0,
80475379,PLATE LIMIT  CMPRES 5H 2.7X49,"2,103.00",0,
80475387,PLATE LIMIT COMPRES 6H 2.7X58,"2,186.00",0,
80475395,PLATE LIMIT COMPRES 7H 2.7X67,"2,186.00",0,
80475403,PLATE LIMIT CONDY 7H SHFT 2.7,"3,277.00",0,
80475411,PLATE LIMIT T 2H 3H 2.7 SS,"3,670.00",0,
80475429,PLATE LIMIT L 2H 3H RT 2.7 SS,"2,004.00",0,
80475437,PLATE LIMIT L 2H 3H LT 2.7 SS,"2,004.00",0,
80475445,PLATE L 2H HD 3H SHFT RT 2.7SS,"2,004.00",0,
80475452,PLATE L 2H HD 3H SHFT LT 2.7SS,"2,004.00",0,
80475486,PLATE L 2H HD 4H SHFT LT 2.7SS,"2,072.00",0,
80475668,STEM FEM OFFSET POR SZ9,"6,292.00",0,
80475676,SCREW CORTX 2.7X18MM RAYHACK,181.00,0,
80475924,SCREW CORTICAL LCK 3.5X40,516.00,0,
80476468,WIRE REDUCTION LONG 2X400MM,"1,042.00",0,
80476534,FIXATOR SCHANZ DIST RAD 220 TI,"13,249.00",0,
80476641,BLADE SPIRL RETRO 55 STER TI,"2,911.00",0,
80476658,BLADE SPIRL RETRO 70 STER TI,"3,090.00",0,
80476666,BLADE SPIRL RETRO 85 STER TI,"3,092.00",0,
80476948,SCREW CORTX S TAP T8 2.4X7SS,329.00,0,
80476955,SCREW CORTX S TAP T8 2.4X9SS,329.00,0,
80476963,SCREW CORTX S TAP T8 2.4X11SS,329.00,0,
80476971,SCREW CORTX S TAP T8 2.4X13SS,329.00,0,
80476989,SCREW CORTX S TAP T8 2.4X32SS,329.00,0,
80476997,SCREW CORTX S TAP T8 2.4X34SS,342.00,0,
80477003,SCREW CORTX S TAP T8 2.4X38SS,569.00,0,
80477052,SCREW LCK S TAP *DRV 2X6 SS,569.00,0,
80477060,SCREW LCK S TAP *DRV 2X7 SS,569.00,0,
80477078,SCREW LCK S TAP *DRV 2X8 SS,592.00,0,
80477086,SCREW LCK S TAP *DRV 2X9 SS,569.00,0,
80477094,SCREW LCK S TAP *DRV 2X11 SS,569.00,0,
80477102,SCREW LCK S TAP *DRV 2X13 SS,569.00,0,
80477110,SCREW LCK S TAP *DRV 2X14 SS,592.00,0,
80477128,SCREW LCK S TAP *DRV 2X16 SS,569.00,0,
80477136,SCREW LCK S TAP *DRV 2X18 SS,592.00,0,
80477144,SCREW LCK S TAP *DRV 2X20 SS,569.00,0,
80477151,SCREW LCK S TAP *DRV 2X22 SS,569.00,0,
80477169,SCREW LCK S TAP *DRV 2X24 SS,569.00,0,
80477177,SCREW LCK S TAP *DRV 2X26 SS,569.00,0,
80477185,SCREW LCK S TAP *DRV 2X28 SS,569.00,0,
80477193,SCREW LCK S TAP *DRV 2X30 SS,569.00,0,
80477235,SCREW LCK S TAP T8 2.7X46 SS,612.00,0,
80477243,SCREW LCK S TAP T8 2.7X48 SS,589.00,0,
80477250,SCREW LCK S TAP T8 2.7X60 SS,589.00,0,
80477268,SCREW CORTX S TAP T8 2.7X32SS,219.00,0,
80477276,SCREW CORTX S TAP T8 2.7X34SS,219.00,0,
80477284,SCREW CORTX S TAP T8 2.7X36SS,219.00,0,
80477292,SCREW CORTX S TAP T8 2.7X38SS,219.00,0,
80477300,SCREW CORTX S TAP T8 2.7X40SS,219.00,0,
80477318,SCREW CORTX S TAP T8 2.7X42SS,219.00,0,
80477326,SCREW CORTX S TAP T8 2.7X44SS,206.00,0,
80477334,SCREW CORTX S TAP T8 2.7X46SS,206.00,0,
80477359,SCREW CORTX S TAP T8 2.7X50SS,219.00,0,
80477367,SCREW CORTX S TAP T8 2.7X55SS,219.00,0,
80477375,SCREW CORTX S TAP T8 2.7X60SS,219.00,0,
80477409,SCREW SHAFT 3.5MM X 50MM SS,207.00,0,
80477599,SCREW CORTX S TAP 4X32MM SS,111.00,0,
80477623,SCREW CORTX S TAP 4X40MM SS,113.00,0,
80477631,SCREW CORTX S TAP 4X42MM SS,113.00,0,
80478795,PLATE HOOK 4H RT 3.5X12 ST SS,"3,950.00",0,
80478803,PLATE HOOK 4H LT 3.5X12 ST SS,"4,106.00",0,
80478811,PLATE HOOK 4H RT 3.5X18 ST SS,"1,365.00",0,
80478829,PLATE HOOK 4H LT 3.5X18 ST SS,"3,518.00",0,
80478837,PLATE HOOK 5H RT 3.5X12 ST SS,"4,118.00",0,
80478845,PLATE HOOK 5H LT 3.5X12 ST SS,"4,063.00",0,
80478852,PLATE HOOK 5H RT 3.5X15 ST SS,"3,836.00",0,
80478860,PLATE HOOK 5H LT 3.5X15 ST SS,"3,836.00",0,
80478878,PLATE HOOK 5H RT 3.5X18 ST SS,"3,688.00",0,
80478894,PLATE HOOK 6H RT 3.5X15 ST SS,"4,013.00",0,
80478902,PLATE HOOK 6H LT 3.5X15 ST SS,"3,859.00",0,
80478910,PLATE HOOK 6H RT 3.5X18 ST SS,"3,859.00",0,
80478928,PLATE HOOK 6H LT 3.5X18 ST SS,"3,859.00",0,
80478944,PLATE HOOK 7H LT 3.5X15 ST SS,"4,522.00",0,
80478951,PLATE HOOK 7H RT 3.5X18 ST SS,"4,483.00",0,
