Service Area|Px Code|Generic Name|CPT(R)/HCPCS Code|NDC|Unit Price|Override Bill Code|Override Price
"WS SERVICE AREA|25010068|alteplase 50 mg intravenous solution|J2997|50242004406|28,953.18||"
"WS SERVICE AREA|25010068|alteplase 50 mg intravenous solution|J2997|50242004413|28,953.18||"
WS SERVICE AREA|25010068|hepatitis A virus vaccine (PF) 25 unit/0.5 mL intramuscular suspension|90633|00006483141|257.49||
WS SERVICE AREA|25010068|hepatitis A virus vaccine (PF) 50 unit/mL intramuscular suspension|90632|00006484100|553.36||
WS SERVICE AREA|25010068|hepatitis A virus vaccine (PF) 50 unit/mL intramuscular suspension|90632|00006484141|544.56||
"WS SERVICE AREA|25010068|hepatitis B immune globulin > 1,560 unit/5 mL intramuscular solution|90371|59730420301|5,293.22||"
"WS SERVICE AREA|25010068|antithrombin III (human) 500 (+/-) unit intravenous solution|J7197|13533060320|11,446.00||"
"WS SERVICE AREA|25010068|secretin (human) 16 mcg intravenous solution|J2850|67066000501|3,454.50||"
WS SERVICE AREA|25010068|methylnaltrexone 12 mg/0.6 mL subcutaneous solution|J2212|65649055102|535.85||
"WS SERVICE AREA|25010068|diph,pertus(acell),tet,polio (PF) 25 Lf-58 mcg-10 Lf/0.5 mL IM syringe|90696|58160081252|396.56||"
WS SERVICE AREA|25010068|LEVOleucovorin calcium 50 mg intravenous powder for solution|J0641|68152010100|60.53||
"WS SERVICE AREA|25010068|coagulation factor VIIa recomb 1 mg (1,000 mcg) intravenous solution|J7189|00169720101|13,216.00||"
"WS SERVICE AREA|25010068|coagulation factor VIIa recomb 2 mg (2,000 mcg) intravenous solution|J7189|00169720201|26,432.00||"
"WS SERVICE AREA|25010068|coagulation factor VIIa recomb 5 mg (5,000 mcg) intravenous solution|J7189|00169720501|66,080.00||"
"WS SERVICE AREA|25010068|calcitonin (salmon) 200 unit/mL injection solution|J0630|67457067502|21,343.41||"
"WS SERVICE AREA|25010068|mitoXANTRONE 2 mg/mL concentrate,intravenous|J9293|00703468501|1,492.35||"
"WS SERVICE AREA|25010068|mitoXANTRONE 2 mg/mL concentrate,intravenous|J9293|61703034318|1,003.00||"
WS SERVICE AREA|25010068|clevidipine 25 mg/50 mL intravenous emulsion|C9248|65293000555|526.95||
"WS SERVICE AREA|25010068|chlorothiazide sodium 500 mg intravenous solution|J1205|63323065820|1,958.87||"
WS SERVICE AREA|25010068|chlorothiazide sodium 500 mg intravenous solution|J1205|63323065827|392.93||
"WS SERVICE AREA|25010068|chlorothiazide sodium 500 mg intravenous solution|J1205|76478071140|4,095.85||"
"WS SERVICE AREA|25010068|chlorothiazide sodium 500 mg intravenous solution|J1205|00517182001|1,052.80||"
WS SERVICE AREA|25010068|cosyntropin 0.25 mg solution for injection|J0834|67457025700|776.66||
WS SERVICE AREA|25010068|cosyntropin 0.25 mg solution for injection|J0834|67457025702|776.66||
WS SERVICE AREA|25010068|lacosamide 200 mg/20 mL intravenous solution|C9254|00131181067|152.56||
"WS SERVICE AREA|25010068|degarelix 120 mg subcutaneous solution|J9155|55566840301|8,992.66||"
"WS SERVICE AREA|25010068|antithrombin III, human recombinant 1,750 unit intravenous solution||42976012102|100.00||"
WS SERVICE AREA|25010068|DAUNOrubicin 20 mg intravenous solution|J9150|63323011908|619.50||
"WS SERVICE AREA|25010068|temozolomide 100 mg intravenous solution|J9328|00085138101|5,918.35||"
WS SERVICE AREA|25010068|desmopressin 4 mcg/mL injection solution|J2597|00703505401|476.13||
WS SERVICE AREA|25010068|desmopressin 4 mcg/mL injection solution|J2597|55566220000|640.89||
"WS SERVICE AREA|25010068|factor IX cplx(PCC)no.4, 3factor 1,500 (+/-) unit intravenous solution|J7194|68516320302|11,859.00||"
"WS SERVICE AREA|25010068|epoetin alfa 10,000 unit/mL injection solution|J0885|59676031000|1,758.51|Q4081|"
"WS SERVICE AREA|25010068|epoetin alfa 10,000 unit/mL injection solution|J0885|59676031002|1,758.44|Q4081|"
"WS SERVICE AREA|25010068|epoetin alfa 3,000 unit/mL injection solution|J0885|55513026710|401.40|Q4081|"
"WS SERVICE AREA|25010068|epoetin alfa 3,000 unit/mL injection solution|J0885|59676030301|647.05|Q4081|"
"WS SERVICE AREA|25010068|epoetin alfa 4,000 unit/mL injection solution|J0885|55513014810|535.20|Q4081|"
"WS SERVICE AREA|25010068|epoetin alfa 4,000 unit/mL injection solution|J0885|59676030401|703.40|Q4081|"
WS SERVICE AREA|25010068|oxaliplatin 50 mg/10 mL (5 mg/mL) intravenous solution|J9263|61703036318|315.66||
WS SERVICE AREA|25010068|oxaliplatin 100 mg/20 mL intravenous solution|J9263|61703036322|631.33||
"WS SERVICE AREA|25010068|paliperidone palmitate 156 mg/mL intramuscular syringe|J2426|50458056301|8,798.71||"
"WS SERVICE AREA|25010068|conjugated estrogens 25 mg solution for injection|J1410|00046074905|1,952.94||"
"WS SERVICE AREA|25010068|PRALAtrexate 20 mg/mL (1 mL) intravenous solution|J9307|48818000101|32,593.55||"
WS SERVICE AREA|25010070|etoposide 20 mg/mL intravenous solution|J9181|16729011431|82.66||
WS SERVICE AREA|25010070|etoposide 20 mg/mL intravenous solution|J9181|00703565301|68.12||
WS SERVICE AREA|25010070|fluconazole 200 mg/100 mL in sod. chloride (iso) intravenous piggyback|J1450|25021011382|72.63||
WS SERVICE AREA|25010070|fluconazole 400 mg/200 mL in sod. chloride(iso) intravenous piggyback|J1450|00409468834|51.65||
WS SERVICE AREA|25010070|fluconazole 100 mg/50 mL in sodium chloride(iso) intravenous piggyback|J1450|36000026110|89.17||
WS SERVICE AREA|25010070|gentamicin 80 mg/100 mL in sodium chloride(iso) intravenous piggyback|J1580|00338050348|27.44||
WS SERVICE AREA|25010070|haloperidol decanoate 50 mg/mL intramuscular solution|J1631|10147092103|104.47||
"WS SERVICE AREA|25010070|heparin (porcine) 1,000 unit/mL injection solution|J1644|00409272002|17.80||"
"WS SERVICE AREA|25010070|heparin (porcine) 1,000 unit/mL injection solution|J1644|63323054057|17.80||"
"WS SERVICE AREA|25010070|heparin (porcine) 1,000 unit/mL injection solution|J1644|25021040030|17.80||"
"WS SERVICE AREA|25010070|heparin (porcine) 1,000 unit/mL injection solution|J1644|00069005801|17.80||"
"WS SERVICE AREA|25010070|heparin (porcine) 1,000 unit/mL injection solution|J1644|00069005802|17.80||"
"WS SERVICE AREA|25010070|heparin (porcine) 1,000 unit/mL injection solution|J1644|00069013703|17.80||"
"WS SERVICE AREA|25010070|heparin (porcine) 1,000 unit/mL injection solution|J1644|67457038431|17.80||"
"WS SERVICE AREA|25010070|heparin (porcine) 1,000 unit/mL injection solution|J1644|63323054001|31.23||"
"WS SERVICE AREA|25010070|heparin (porcine) 1,000 unit/mL injection solution|J1644|63323054031|17.80||"
"WS SERVICE AREA|25010070|heparin (porcine) 10,000 unit/mL injection solution|J1644|63739096411|43.38||"
"WS SERVICE AREA|25010070|heparin (porcine) 10,000 unit/mL injection solution|J1644|63323054201|61.57||"
"WS SERVICE AREA|25010070|heparin (porcine) 10,000 unit/mL injection solution|J1644|63323054207|207.16||"
"WS SERVICE AREA|25010070|heparin (porcine) 5,000 unit/mL injection solution|J1644|00409272301|17.80||"
"WS SERVICE AREA|25010070|heparin (porcine) 5,000 unit/mL injection solution|J1644|63323026255|17.80||"
"WS SERVICE AREA|25010070|heparin (porcine) 5,000 unit/mL injection solution|J1644|25021040201|20.98||"
"WS SERVICE AREA|25010070|heparin (porcine) 5,000 unit/mL injection solution|J1644|00069005903|29.05||"
"WS SERVICE AREA|25010070|heparin (porcine) 5,000 unit/mL injection solution|J1644|00641040012|17.80||"
"WS SERVICE AREA|25010070|heparin (porcine) 5,000 unit/mL injection solution|J1644|00069005904|29.05||"
"WS SERVICE AREA|25010070|heparin (porcine) 5,000 unit/mL injection solution|J1644|00641040037|17.80||"
WS SERVICE AREA|25010070|HYDROmorphone (PF) 10 mg/mL injection solution|J1170|59011044501|35.58||
WS SERVICE AREA|25010070|HYDROmorphone (PF) 10 mg/mL injection solution|J1170|59011044505|177.42||
WS SERVICE AREA|25010070|HYDROmorphone (PF) 10 mg/mL injection solution|J1170|17478054001|24.17||
WS SERVICE AREA|25010070|HYDROmorphone (PF) 10 mg/mL injection solution|J1170|17478054005|69.52||
WS SERVICE AREA|25010070|LORazepam 2 mg/mL injection solution|J2060|00409678002|60.20||
WS SERVICE AREA|25010070|LORazepam 2 mg/mL injection solution|J2060|00409677802|17.80||
WS SERVICE AREA|25010070|LORazepam 2 mg/mL injection solution|J2060|00641604801|17.80||
WS SERVICE AREA|25010070|LORazepam 2 mg/mL injection solution|J2060|00641605001|54.71||
WS SERVICE AREA|25010070|melphalan 2 mg tablet|J8600|52609000105|82.30||
WS SERVICE AREA|25010070|mesna 100 mg/mL intravenous solution|J9209|25021020110|161.40||
"WS SERVICE AREA|25010070|methadone 10 mg/mL injection solution|J1230|67457021720|3,071.41||"
WS SERVICE AREA|25010070|methadone 10 mg/mL injection solution|J1230|00000005293|94.17||
"WS SERVICE AREA|25010070|heparin, porcine (PF) 10 unit/mL intravenous syringe|J1642|64253022235|17.80||"
WS SERVICE AREA|25010070|mepivacaine (PF) 10 mg/mL (1 %) injection solution|J0670|00409103630|17.80||
WS SERVICE AREA|25010070|methylergonovine 0.2 mg/mL (1 mL) injection solution|J2210|17478050101|69.22||
WS SERVICE AREA|25010070|methylergonovine 0.2 mg/mL (1 mL) injection solution|J2210|00517074001|199.33||
WS SERVICE AREA|25010070|methylergonovine 0.2 mg/mL (1 mL) injection solution|J2210|51991014499|191.36||
WS SERVICE AREA|25010070|methylPREDNISolone 2 mg tablet|J7509|00009002001|11.72||
"WS SERVICE AREA|25010070|methylPREDNISolone sodium succinate 1,000 mg intravenous solution|J2930|63323026530|276.16||"
"WS SERVICE AREA|25010070|methylPREDNISolone sodium succinate 1,000 mg intravenous solution|J2930|00009069801|338.05||"
WS SERVICE AREA|25010070|methylPREDNISolone sodium succinate 2 gram intravenous solution|J2930|00009079601|670.70||
WS SERVICE AREA|25010070|enoxaparin 30 mg/0.3 mL subcutaneous syringe|J1650|63323056894|24.29||
WS SERVICE AREA|25010070|enoxaparin 40 mg/0.4 mL subcutaneous syringe|J1650|00548560200|48.42||
WS SERVICE AREA|25010070|enoxaparin 60 mg/0.6 mL subcutaneous syringe|J1650|00703856021|96.27||
WS SERVICE AREA|25010070|enoxaparin 80 mg/0.8 mL subcutaneous syringe|J1650|00703868021|128.31||
WS SERVICE AREA|25010070|enoxaparin 100 mg/mL subcutaneous syringe|J1650|00075062301|668.09||
WS SERVICE AREA|25010070|enoxaparin 120 mg/0.8 mL subcutaneous syringe|J1650|00703861021|192.47||
WS SERVICE AREA|25010070|enoxaparin 120 mg/0.8 mL subcutaneous syringe|J1650|00075291201|801.97||
WS SERVICE AREA|25010070|diazePAM 5 mg/mL injection syringe|J3360|00409127332|55.18||
WS SERVICE AREA|25010070|diazePAM 5 mg/mL injection syringe|J3360|00409127303|55.18||
WS SERVICE AREA|25010070|diazePAM 5 mg/mL injection syringe|J3360|69374096502|33.29||
WS SERVICE AREA|25010070|ondansetron HCl (PF) 4 mg/2 mL injection solution|J2405|00409475503|17.80||
WS SERVICE AREA|25010070|ondansetron HCl (PF) 4 mg/2 mL injection solution|J2405|36000001225|17.80||
WS SERVICE AREA|25010070|ondansetron HCl (PF) 4 mg/2 mL injection solution|J2405|00641608001|17.80||
WS SERVICE AREA|25010070|ondansetron HCl (PF) 4 mg/2 mL injection solution|J2405|60505613000|17.80||
WS SERVICE AREA|25010070|ondansetron HCl 2 mg/mL intravenous solution|J2405|00143989001|17.80||
WS SERVICE AREA|25010070|ondansetron HCl 2 mg/mL intravenous solution|J2405|55150012620|17.80||
WS SERVICE AREA|25010070|ceftaroline fosamil 400 mg intravenous solution|J0712|00456040001|775.20||
WS SERVICE AREA|25010070|ceftaroline fosamil 600 mg intravenous solution|J0712|00456060001|775.20||
"WS SERVICE AREA|25010070|acetaminophen 1,000 mg/100 mL (10 mg/mL) intravenous solution|J0131|43825010201|351.05||"
WS SERVICE AREA|25010070|fondaparinux 5 mg/0.4 mL subcutaneous solution syringe|J1652|60505607900|846.25||
WS SERVICE AREA|25010070|fondaparinux 5 mg/0.4 mL subcutaneous solution syringe|J1652|67457069400|846.25||
WS SERVICE AREA|25010070|fondaparinux 5 mg/0.4 mL subcutaneous solution syringe|J1652|67457069410|846.25||
WS SERVICE AREA|25010070|fondaparinux 7.5 mg/0.6 mL subcutaneous solution syringe|J1652|60505608000|846.25||
WS SERVICE AREA|25010070|fondaparinux 10 mg/0.8 mL subcutaneous solution syringe|J1652|55111068102|893.56||
WS SERVICE AREA|25010070|fondaparinux 10 mg/0.8 mL subcutaneous solution syringe|J1652|60505608100|846.26||
"WS SERVICE AREA|25010070|penicillin G benzathine 1,200,000 unit/2 mL intramuscular syringe|J0561|60793070102|634.97||"
"WS SERVICE AREA|25010070|penicillin G benzathine and procaine 1,200,000 unit/2 mL IM syringe|J0558|60793060110|506.16||"
WS SERVICE AREA|25010070|ertapenem 1 gram intravenous solution|J1335|00006384501|888.83||
WS SERVICE AREA|25010070|levoFLOXacin 250 mg/50 mL in 5 % dextrose intravenous piggyback|J1956|25021013281|56.49||
WS SERVICE AREA|25010070|levoFLOXacin 250 mg/50 mL in 5 % dextrose intravenous piggyback|J1956|25021082581|48.42||
WS SERVICE AREA|25010070|levoFLOXacin 500 mg/100 mL in 5 % dextrose intravenous piggyback|J1956|25021082582|48.42||
WS SERVICE AREA|25010070|levoFLOXacin 750 mg/150 mL in 5 % dextrose intravenous piggyback|J1956|25021013283|88.37||
WS SERVICE AREA|25010070|levoFLOXacin 750 mg/150 mL in 5 % dextrose intravenous piggyback|J1956|25021082583|48.42||
WS SERVICE AREA|25010070|ciprofloxacin 200 mg/20 mL intravenous solution|J0744|36000001001|18.08||
WS SERVICE AREA|25010070|ciprofloxacin 400 mg/40 mL intravenous solution|J0744|36000001101|25.18||
WS SERVICE AREA|25010070|ciprofloxacin 200 mg/100 mL in 5 % dextrose intravenous piggyback|J0744|00409477749|17.80||
WS SERVICE AREA|25010070|ciprofloxacin 400 mg/200 mL in 5 % dextrose intravenous piggyback|J0744|00409477750|20.98||
"WS SERVICE AREA|25010070|amikacin 1,000 mg/4 mL injection solution|J0278|00703904001|58.91||"
WS SERVICE AREA|25010070|irinotecan 300 mg/15 mL intravenous solution|J9206|00009752905|660.83||
"WS SERVICE AREA|25010070|penicillin G benzathine 600,000 unit/mL intramuscular syringe|J0561|60793070010|366.62||"
"WS SERVICE AREA|25010070|penicillin G benzathine 600,000 unit/mL intramuscular syringe|J0561|60793070001|366.62||"
WS SERVICE AREA|25010070|caffeine citrate 60 mg/3 mL (20 mg/mL) intravenous solution|J0706|25021060103|161.41||
WS SERVICE AREA|25010070|phytonadione (vitamin K1) 10 mg/mL injection solution|J3430|00409915801|77.86||
"WS SERVICE AREA|25010070|amiodarone 150 mg/100 mL (1.5 mg/mL) in dextrose, iso-osmotic IV|J0282|43066015010|280.03||"
WS SERVICE AREA|25010070|potassium chloride 10 mEq/100mL in sterile water intravenous piggyback|J3480|00409707426|23.40||
WS SERVICE AREA|25010070|potassium chloride 20 mEq/100mL in sterile water intravenous piggyback|J3480|00409707526|21.79||
WS SERVICE AREA|25010070|potassium chloride 20 mEq/L in 0.9 % sodium chloride intravenous|J3480|00409711509|48.70||
WS SERVICE AREA|25010070|potassium chloride 40 mEq/L in 0.9 % sodium chloride intravenous|J3480|00409711609|48.70||
WS SERVICE AREA|25010070|potassium chloride 40 mEq/L in 0.9 % sodium chloride intravenous|J3480|00338069504|59.58||
WS SERVICE AREA|25010070|bupivacaine liposome(PF) 1.3 %(13.3 mg/mL) suspension for infiltration|C9290|65250026609|853.93||
WS SERVICE AREA|25010070|gemcitabine 1 gram/26.3 mL (38 mg/mL) intravenous solution|J9201|00409018125|324.47||
"WS SERVICE AREA|25010070|rifAMPin 600 mg intravenous solution|J3370|00068059701|1,174.92||"
"WS SERVICE AREA|25010070|levETIRAcetam 1,000 mg/100 mL in sodium chloride(iso-osm) IV piggyback|J1953|67457026500|480.17||"
"WS SERVICE AREA|25010070|levETIRAcetam 1,000 mg/100 mL in sodium chloride(iso-osm) IV piggyback|J1953|67457026510|480.17||"
"WS SERVICE AREA|25010070|levETIRAcetam 1,500 mg/100 mL in sodium chloride(iso-osm) IV piggyback|J1953|67457026600|719.04||"
WS SERVICE AREA|25010070|sincalide 5 mcg solution for injection|J2805|00270055615|673.22||
WS SERVICE AREA|25010070|ceFAZolin 2 gram/50 mL in dextrose (iso-osmotic) intravenous piggyback|J0690|00264310511|92.32||
WS SERVICE AREA|25010070|acetaZOLAMIDE 500 mg solution for injection|J1120|39822019007|334.91||
WS SERVICE AREA|25010070|terbutaline 1 mg/mL subcutaneous solution|J3105|63323066501|145.18||
WS SERVICE AREA|25010070|terbutaline 1 mg/mL subcutaneous solution|J3105|00143974610|32.28||
WS SERVICE AREA|25010070|tobramycin 1.2 gram solution for injection|J3260|63323030351|673.85||
"WS SERVICE AREA|25010070|tobramycin 1.2 gram solution for injection|J3260|63323030355|1,554.53||"
"WS SERVICE AREA|25010070|tobramycin 1.2 gram solution for injection|J3260|39822041201|1,151.50||"
WS SERVICE AREA|25010070|triamcinolone acetonide 10 mg/mL suspension for injection|J3301|00003049420|17.80||
WS SERVICE AREA|25010070|vancomycin 10 gram intravenous solution|J3370|00409651049|321.99||
"WS SERVICE AREA|25010070|vancomycin 10 gram intravenous solution|J3370|67457034210|1,689.81||"
WS SERVICE AREA|25010070|digoxin 250 mcg/mL injection solution|J1160|00641141031|17.80||
WS SERVICE AREA|25010070|digoxin 250 mcg/mL injection solution|J1160|00781305972|17.80||
WS SERVICE AREA|25010070|hydrocortisone sodium succinate 100 mg solution for injection|J1720|00009082501|80.22||
WS SERVICE AREA|25010070|zidovudine 10 mg/mL intravenous solution|J3485|49702021305|235.64||
WS SERVICE AREA|25010070|doxercalciferol 2 mcg/mL intravenous solution|J1270|58468012601|26.63||
WS SERVICE AREA|25010070|cefTAZidime 2 gram intravenous solution|J0713|00409509311|87.88||
WS SERVICE AREA|25010070|cefuroxime sodium 1.5 gram intravenous solution|J0697|24987043700|124.92||
WS SERVICE AREA|25010070|penicillin G procaine 1.2 million unit/2 mL intramuscular syringe|J2510|60793013110|223.03||
WS SERVICE AREA|25010070|LORazepam 2 mg/mL injection syringe|J2060|00409198530|17.80||
WS SERVICE AREA|25010070|HYDROmorphone 1 mg/mL injection syringe|J1170|00409128331|20.66||
WS SERVICE AREA|25010070|naloxone 0.4 mg/mL injection syringe|J2310|00409178269|124.60||
WS SERVICE AREA|25010070|aminophylline 500 mg/20 mL intravenous solution|J0280|00409592201|56.49||
WS SERVICE AREA|25010070|dornase alfa 1 mg/mL solution for inhalation|J7639|50242010039|833.17||
WS SERVICE AREA|25010070|oxytocin 30 unit/500 mL in 0.9 % sodium chloride intravenous|J2590|61553073503|88.77||
WS SERVICE AREA|25010070|oxytocin 30 unit/500 mL in 0.9 % sodium chloride intravenous|J2590|00000005428|37.91||
WS SERVICE AREA|25010070|oxytocin 30 unit/500 mL in 0.9 % sodium chloride intravenous|J2590|71019025301|92.81||
WS SERVICE AREA|25010070|oxytocin 20 unit/1000 mL in 0.9 % sodium chloride intravenous|J2590|45183074004|88.77||
WS SERVICE AREA|25010070|meperidine (PF) 100 mg/mL injection solution|J2175|00409125601|17.80||
WS SERVICE AREA|25010070|meperidine (PF) 100 mg/mL injection solution|J2175|00641605425|17.80||
WS SERVICE AREA|25010070|dextrose 5 % in water (D5W) intravenous piggyback|J7060|00409710002|48.70||
WS SERVICE AREA|25010070|dextrose 5 % in water (D5W) intravenous piggyback|J7060|00409710066|48.70||
WS SERVICE AREA|25010070|dextrose 5 % in water (D5W) intravenous piggyback|J7060|00409710067|48.70||
WS SERVICE AREA|25010070|dextrose 5 % in water (D5W) intravenous piggyback|J7060|00409710069|48.70||
"WS SERVICE AREA|25010070|heparin, porcine (PF) 100 unit/mL intravenous syringe|J1642|63807060055|28.49||"
"WS SERVICE AREA|25010070|heparin (porcine) 12,500 unit/250 mL (50 unit/mL) in dextrose 5 % IV|J1644|00409779452|52.46||"
"WS SERVICE AREA|25010070|heparin, porcine (PF) 100 unit/mL (1 mL) intravenous solution|J1642|63323054901|22.68||"
"WS SERVICE AREA|25010070|heparin, porcine (PF) 1,000 unit/mL injection solution|J1644|25021040102|41.96||"
"WS SERVICE AREA|25010070|heparin, porcine (PF) 1,000 unit/mL injection solution|J1644|63323027602|106.44||"
"WS SERVICE AREA|25010070|heparin, porcine (PF) 5,000 unit/0.5 mL injection syringe|J1644|00409131632|23.16||"
