Hospital Name:   Tahoe Forest Hospital District,,,
OSHPD Facility No:   291053,,,
"Effective Date of Charges: June 1, 2017",,,
Charge Code,Description,Primary Price,Zero Charge
700000009,HCHG XR FACIAL BONES <3 VIEWS,334.00,
700000010,HCHG XR FACIAL BONES COMP MIN 3 VIEWS,365.00,
700000011,HCHG XR NASAL BONES COMP MIN 3 VIEWS,334.00,
700000014,HCHG XR ORBITS COMPLETE MIN 4 VIEWS,396.00,
700000015,HCHG XR SINUSES PARANASAL <3 VIEWS,334.00,
700000016,HCHG XR SINUSES PARANASAL COMP MIN 3V,365.00,
700000018,HCHG XR SKULL <4 VIEWS,365.00,
700000019,HCHG XR SKULL COMP MIN 4 VIEW,525.00,
700000021,HCHG XR TMJ OPEN AND CLOSED MOUTH LT,274.00,
700000022,HCHG XR TMJ OPEN AND CLOSED MOUTH RT,274.00,
700000023,HCHG XR TMJ OPEN AND CLOSED MOUTH BI,365.00,
700000029,HCHG XR SOFT TISSUE NECK,365.00,
700000036,HCHG XR RIBS 2 VIEWS LT,334.00,
700000037,HCHG XR RIBS 2 VIEWS RT,334.00,
700000038,HCHG XR RIBS LT W CHEST PA MIN 3 VWS,334.00,
700000039,HCHG XR RIBS RT W CHEST PA MIN 3 VWS,334.00,
700000040,HCHG XR RIBS BILATERAL 3 VIEWS,365.00,
700000041,HCHG XR RIBS BI W CHEST PA MIN 4 VIEWS,425.00,
700000042,HCHG XR STERNUM MIN 2 VIEWS,329.00,
700000043,HCHG XR STERNOCLAVICULAR JNTS MIN 3V,396.00,
700000044,HCHG XR SPINE SINGLE VIEW,329.00,
700000046,HCHG XR SPINE CERVICAL 4 OR 5 VIEWS,608.00,
700000047,HCHG XR SPINE CERVICAL  MIN 6 VIEWS,608.00,
700000049,HCHG XR SPINE THORACIC 2 VIEWS,334.00,
700000050,HCHG XR SPINE THORACIC 3 VIEWS,360.00,
700000051,HCHG XR SPINE THORACIC MIN 4 VIEWS,425.00,
700000052,HCHG XR SPINE THORACOLUMBAR MIN 2 VIEWS,334.00,
700000054,HCHG XR SPINE LUMBAR 2 OR 3 VIEWS,365.00,
700000055,HCHG XR SPINE LUMBAR MIN 4 VIEWS,608.00,
700000056,HCHG XR SPINE LUMBAR COMP W BENDING MIN 6 VIEWS,608.00,
700000057,HCHG XR SPINE LUMBAR BEND ONLY 2 OR 3 VIEWS,365.00,
700000058,HCHG XR PELVIS 1 OR 2 VIEWS,334.00,
700000059,HCHG XR PELVIS COMPLETE MIN 3 VIEWS,365.00,
700000060,HCHG XR SACROILIAC JNTS < 3 VIEWS,334.00,
700000061,HCHG XR SACROILIAC JOINTS MIN 3 VIEWS,365.00,
700000062,HCHG XR SACRUM AND COCCYX MIN 2 VIEWS,334.00,
700000063,HCHG XR MYELOGRAM CERVICAL,1778.00,
700000064,HCHG XR MYELOGRAM THORACIC,1778.00,
700000065,HCHG XR MYELOGRAM LUMBAR,1778.00,
700000066,HCHG XR MYELOGRAM MIN 2 REGIONS,1778.00,
700000070,HCHG XR CLAVICLE COMPLETE BI,668.00,
700000071,HCHG XR CLAVICLE COMPLETE LT,334.00,
700000072,HCHG XR CLAVICLE COMPLETE RT,334.00,
700000076,HCHG XR SHOULDER 1 VIEW BI,668.00,
700000077,HCHG XR SHOULDER 1 VIEW LT,334.00,
700000078,HCHG XR SHOULDER 1 VIEW RT,334.00,
700000079,HCHG XR SHOULDER COMPLETE MIN 2V BI,730.00,
700000080,HCHG XR SHOULDER COMPLETE MIN 2V LT,365.00,
700000081,HCHG XR SHOULDER COMPLETE MIN 2V RT,365.00,
700000082,HCHG XR ARTHROGRAM SHOULDER BI,3782.00,
700000083,HCHG XR ARTHROGRAM SHOULDER LT,1891.00,
700000084,HCHG XR ARTHROGRAM SHOULDER RT,1891.00,
700000085,HCHG XR ACROMIOCLAVICULAR JOINTS BI,425.00,
700000087,HCHG XR HUMERUS MIN 2 VIEWS BI,668.00,
700000088,HCHG XR HUMERUS MIN 2 VIEWS LT,334.00,
700000089,HCHG XR HUMERUS MIN 2 VIEWS RT,334.00,
700000091,HCHG XR ELBOW 2 VIEWS BI,668.00,
700000092,HCHG XR ELBOW 2 VIEWS LT,334.00,
700000093,HCHG XR ELBOW 2 VIEWS RT,334.00,
700000094,HCHG XR ELBOW COMPLETE MIN 3 VIEWS BI,730.00,
700000095,HCHG XR ELBOW COMPLETE MIN 3 VIEWS LT,365.00,
700000096,HCHG XR ELBOW COMPLETE MIN 3 VIEWS RT,365.00,
700000097,HCHG XR ARTHROGRAM ELBOW BI,3782.00,
700000098,HCHG XR ARTHROGRAM ELBOW LT,1891.00,
700000099,HCHG XR ARTHROGRAM ELBOW RT,1891.00,
700000100,HCHG XR FOREARM 2 VIEWS BI,668.00,
700000101,HCHG XR FOREARM 2 VIEWS LT,334.00,
700000102,HCHG XR FOREARM 2 VIEWS RT,334.00,
700000103,HCHG XR EXTR UPPR INFANT MIN 2V BI,668.00,
700000104,HCHG XR EXTR UPPR INFANT MIN 2V LT,334.00,
700000105,HCHG XR EXTR UPPR INFANT MIN 2V RT,334.00,
700000107,HCHG XR WRIST 2 VIEWS BILATERAL,668.00,
700000108,HCHG XR WRIST 2 VIEWS LEFT,334.00,
700000109,HCHG XR WRIST 2 VIEWS RIGHT,334.00,
700000111,HCHG XR WRIST COMPLETE MIN 3V LT,365.00,
700000112,HCHG XR WRIST COMPLETE MIN 3V RT,365.00,
700000113,HCHG XR ARTHROGRAM WRIST BILATERAL,4376.00,
700000114,HCHG XR ARTHROGRAM WRIST LEFT,2188.00,
700000115,HCHG XR ARTHROGRAM WRIST RIGHT,2188.00,
700000117,HCHG XR HAND 2 VIEWS BILATERAL,668.00,
700000118,HCHG XR HAND 2 VIEWS LEFT,334.00,
700000119,HCHG XR HAND 2 VIEWS RIGHT,334.00,
700000129,HCHG XR ARTHROGRAM HIP BILATERAL,3694.00,
700000130,HCHG XR ARTHROGRAM HIP LEFT,1847.00,
700000131,HCHG XR ARTHROGRAM HIP RIGHT,1847.00,
700000137,HCHG XR KNEES BOTH STANDING AP,365.00,
700000138,HCHG XR ARTHROGRAM KNEE BILATERAL,3782.00,
700000139,HCHG XR ARTHROGRAM KNEE LEFT,1891.00,
700000140,HCHG XR ARTHROGRAM KNEE RIGHT,1891.00,
700000143,HCHG UROGRAPHY ANTEGRADE W/ S&I,778.00,
700000183,HCHG CHANGE PERC DRAIN CATH S/I,1338.00,
700000184,HCHG CT GUIDE PERCUT DRAIN PLACE S/I,3367.00,
700000191,HCHG FLUORO GUIDE CV ACCESS DEVICE,608.00,
700000192,HCHG FLUORO ONLY UP TO 1 HR,371.00,
700000193,HCHG FLUORO 1HR OR MORE,1537.00,
700000197,HCHG XR FOREIGN BODY 1V CHILD,365.00,
700000199,HCHG XR BONE AGE STUDIES,305.00,
700000200,HCHG XR BONE LENGTH STUDIES,334.00,
700000201,HCHG XR OSSEOUS SURVEY/METASTATIC LTD,525.00,
700000202,HCHG XR OSSEOUS SURVEY/METASTATIC COMP,693.00,
700000204,HCHG XR JOINT SURVEY 1V MIN 2 JOINTS,135.00,
700000205,HCHG XR DXA BONE DENSITY AXIAL,530.00,
700000206,HCHG XR DXA BONE DENSITY APPENDICULAR,305.00,
700000207,HCHG XR ABSCESS/FISTULA/SINUS TRACT,1077.00,
700000212,HCHG XR SURGICAL SPECIMEN BILAT,1764.00,
700000219,HCHG XR HAND COMPLETE MIN 3V BI,730.00,
700000220,HCHG XR HAND COMPLETE MIN 3V LT,365.00,
700000221,HCHG XR HAND COMPLETE MIN 3V RT,365.00,
700000226,HCHG XR KNEE 1 OR 2 VIEWS BILATERAL,668.00,
700000227,HCHG XR KNEE 1 OR 2 VIEWS LEFT,334.00,
700000228,HCHG XR KNEE 1 OR 2 VIEWS RIGHT,334.00,
700000229,HCHG XR KNEE 3 VIEWS BILATERAL,730.00,
700000230,HCHG XR KNEE 3 VIEWS LEFT,365.00,
700000231,HCHG XR KNEE 3 VIEWS RIGHT,365.00,
700000232,HCHG XR KNEE COMPLETE MIN 4V BI,792.00,
700000233,HCHG XR KNEE COMPLETE MIN 4V LT,396.00,
700000234,HCHG XR KNEE COMPLETE MIN 4V RT,396.00,
700000236,HCHG XR TIBIA AND FIBULA 2V BI,668.00,
700000237,HCHG XR TIBIA AND FIBULA 2V LT,334.00,
700000238,HCHG XR TIBIA AND FIBULA 2V RT,334.00,
700000239,HCHG XR EXTR LOWER INFANT MIN 2V BI,668.00,
700000240,HCHG XR EXTR LOWER INFANT MIN 2V LT,334.00,
700000241,HCHG XR EXTR LOWER INFANT MIN 2V RT,334.00,
700000243,HCHG XR ANKLE 2 VIEWS BILATERAL,668.00,
700000244,HCHG XR ANKLE 2 VIEWS LEFT,334.00,
700000245,HCHG XR ANKLE 2 VIEWS RIGHT,334.00,
700000246,HCHG XR ANKLE COMPLETE MIN 3V BI,730.00,
700000247,HCHG XR ANKLE COMPLETE MIN 3V LT,365.00,
700000248,HCHG XR ANKLE COMPLETE MIN 3V RT,365.00,
700000253,HCHG XR FOOT 2 VIEWS BILATERAL,668.00,
700000254,HCHG XR FOOT 2 VIEWS LEFT,334.00,
700000255,HCHG XR FOOT 2 VIEWS RIGHT,334.00,
700000256,HCHG XR FOOT COMPLETE MIN 3V BI,730.00,
700000257,HCHG XR FOOT COMPLETE MIN 3V LT,365.00,
700000258,HCHG XR FOOT COMPLETE MIN 3V RT,365.00,
700000259,HCHG XR CALCANEUS MIN 2V BI,668.00,
700000260,HCHG XR CALCANEUS MIN 2V LT,334.00,
700000261,HCHG XR CALCANEUS MIN 2V RT,334.00,
700000267,HCHG XR ABD ACUTE SERIES W CXR,525.00,
700000270,HCHG XR ESOPHAGUS/BARIUM SWALLOW,396.00,
700000271,HCHG XR SWALLOWING FUNCTION W VIDEO,365.00,
700000274,HCHG XR UPPER GI W OR WO FILM W KUB,784.00,
700000276,HCHG XR UGI AIR CONT WO KUB W ESOPHAGM,1891.00,
700000277,HCHG XR UPPER GI AIR CONTRAST WO KUB,1891.00,
700000278,HCHG XR UPPER GI AIR CONTRAST W KUB,501.00,
700000279,HCHG XR UPPER GI W CONT W SMALL BOWEL,334.00,
700000280,HCHG XR SMALL BOWEL SERIES,334.00,
700000282,HCHG XR BARIUM ENEMA W OR WO KUB,334.00,
700000283,HCHG XR BARIUM ENEMA AIR CONTRAST,334.00,
700000287,HCHG XR CHOLANGIOGRAM OPERATIVE,334.00,
700000292,HCHG XR ERCP CATH BILIARY DUCT,911.00,
700000294,HCHG XR ERCP BILE AND PANCREATIC DUCT,972.00,
700000301,HCHG XR RETROGRADE W OR WO KUB,334.00,
700000303,HCHG XR CYSTOGRAM MIN 3V,334.00,
700000307,HCHG XR URETHROCYSTOGRAM VOIDING,1537.00,
700000313,HCHG XR HYSTERSALPINGOGRAM,1009.00,
700000325,HCHG XR GI LONG TUBE PLACEMENT,334.00,
700000468,HCHG NM PARATHYROID PLANAR IMAGING,845.00,
700000477,HCHG NM LYMPHATICS AND LYMPH GLND IMAG,1250.00,
700000487,HCHG NM GASTRIC EMPTYING STUDY,1162.00,
700000493,HCHG NM ACUTE GI BLOOD LOSS IMAGING,1162.00,
700000494,HCHG NM BOWEL IMAGING MECKELS SCAN,1162.00,
700000496,HCHG NM BONE AND OR JNT IMAG LTD AREA,1188.00,
700000497,HCHG NM BONE AND OR JNT IMAG MULT AREA,1188.00,
700000498,HCHG NM BONE AND OR JNT IMAG WHOL BODY,1188.00,
700000499,HCHG NM BONE AND OR JNT IMAG 3 PHASE,1188.00,
700000522,HCHG NM BRAIN IMAG COMP W VASC FLOW,1104.00,
700000531,HCHG NM RENAL IMAG FUNCT SNGL W PHARM,1561.00,
700000539,HCHG NM TUMOR LOC WHOLE BODY SNGL DAY,2307.00,
700000540,HCHG NM TUMOR LOCALIZATION SPECT,2307.00,
700000541,HCHG NM TUMOR LOCAL WHOLE BODY 2/> DAY,3729.00,
700000549,HCHG NM THYROID CA MET IMAG LTD AREA,1409.00,
700000593,HCHG CT GUIDED NEEDLE PLACEMENT SI,2170.00,
700000597,HCHG CT LIMITED/LOCALIZED FOLLOW UP,854.00,
700000604,HCHG CT SOFT TISSUE NECK W/WO CONT,2628.00,
700000605,HCHG CT HEAD/BRAIN WO CONT,1537.00,
700000606,HCHG CT HEAD/BRAIN W CONT,2339.00,
700000607,HCHG CT HEAD/BRAIN W/WO CONT,2628.00,
700000608,HCHG CT ORBIT/SELLA/IAC/FOSSA WO CONT,1537.00,
700000609,HCHG CT ORBIT/SELLA/IAC/FOSSA W CONT,2339.00,
700000611,HCHG CT MAXILLOFACIAL AREA WO CONT,1537.00,
700000612,HCHG CT MAXILLOFACIAL AREA W CONT,2339.00,
700000613,HCHG CT MAXILLOFACIAL AREA W/WO CONT,2628.00,
700000614,HCHG CT SOFT TISSUE NECK WO CONT,1537.00,
700000615,HCHG CT SOFT TISSUE NECK W CONT,2339.00,
700000616,HCHG CTA HEAD W/WO CONT,2683.00,
700000617,HCHG CTA NECK W AND/OR WO CONTRAST,2683.00,
700000618,HCHG CT CHEST WO CONT,1537.00,
700000619,HCHG CT CHEST W CONT,2339.00,
700000620,HCHG CT CHEST W/WO CONT,2628.00,
700000621,HCHG CTA CHEST W/WO CONT,2683.00,
700000622,HCHG CT CERVICAL SPINE WO CONT,1537.00,
700000623,HCHG CT CERVICAL SPINE W CONT,2249.00,
700000624,HCHG CT CERVICAL SPINE W/WO CONT,2628.00,
700000625,HCHG CT THORACIC SPINE WO CONT,1537.00,
700000626,HCHG CT THORACIC SPINE W CONT,2339.00,
700000627,HCHG CT THORACIC SPINE W/WO CONT,2628.00,
700000628,HCHG CT LUMBAR SPINE WO CONT,1537.00,
700000629,HCHG CT LUMBAR SPINE W CONT,2339.00,
700000630,HCHG CT LUMBAR SPINE W/WO CONT,2628.00,
700000631,HCHG CTA PELVIS W/WO CONT,2683.00,
700000632,HCHG CT PELVIS WO CONT,1537.00,
700000633,HCHG CT PELVIS W CONT,2339.00,
700000634,HCHG CT PELVIS W/WO CONT,2628.00,
700000636,HCHG CT EXTREMITY UPPER WO CONT LT,1537.00,
700000637,HCHG CT EXTREMITY UPPER WO CONT RT,1537.00,
700000639,HCHG CT EXTREMITY UPPER W CONT LT,2339.00,
700000640,HCHG CT EXTREMITY UPPER W CONT RT,2339.00,
700000642,HCHG CT EXTREMITY UPPER W/WO CONT LT,2628.00,
700000643,HCHG CT EXTREMITY UPPER W/WO CONT RT,2628.00,
700000644,HCHG CT EXTREMITY LOWER WO CONT LT,1537.00,
700000645,HCHG CT EXTREMITY LOWER WO CONT RT,1537.00,
700000647,HCHG CT EXTREMITY LOWER W CONT LT,2339.00,
700000648,HCHG CT EXTREMITY LOWER W CONT RT,2339.00,
700000650,HCHG CT EXTREMITY LOWER W/WO CONT LT,2628.00,
700000651,HCHG CT EXTREMITY LOWER W/WO CONT RT,2628.00,
700000652,HCHG CT ABDOMEN WO CONT,1537.00,
700000655,HCHG CT ABDOMEN W CONT,2339.00,
700000656,HCHG CT ABDOMEN W/WO CONT,2628.00,
700000658,HCHG CTA ABDOMEN W/WO CONT,2683.00,
700000663,HCHG CT EXTREMITY LOWER WO CONT BI,3969.00,
700000666,HCHG CTA EXTREMITY LOWER W/WO CONT RT,2683.00,
700000667,HCHG CTA EXTREMITY LOWER W/WO CONT LT,2683.00,
700000668,HCHG CTA ABD AORTA BI ILIOFEM W/WO,2683.00,
700000680,HCHG US ECHOENCEPHALOGRAPHY,495.00,
700000681,HCHG US HEAD/NECK SOFT TISSUE,767.00,
700000682,HCHG US CHEST,495.00,
700000685,HCHG US ABDOMEN COMPLETE,767.00,
700000686,HCHG US ABDOMEN LIMITED,767.00,
700000687,HCHG US RETROPERITONEUM COMPLETE,887.00,
700000688,HCHG US RETROPERITONEUM LIMITED,767.00,
700000689,HCHG US KIDNEY TRANSPLANT,767.00,
700000690,HCHG US SPINAL CANAL AND CONTENTS,767.00,
700000691,HCHG US PREG UTER <14 WEEKS GEST,767.00,
700000692,HCHG US PREG UTER <14 WEEKS ADD GEST,495.00,
700000694,HCHG US PREG UTER 14 WKS OR> W/OUT COUNSEL,767.00,
700000695,HCHG US PREG UTER 14 WKS OR > ADD GEST,767.00,
700000696,HCHG US PREG UTER W DETL FETL,1082.00,
700000697,HCHG US PREG UTER W DETL FETL ADD GEST,495.00,
700000698,HCHG US PREG UTER LTD 1 OR MORE FETUS,495.00,
700000699,HCHG US PREG UTER FOLLOW UP PER FETUS,495.00,
700000700,HCHG US PREG UTER TRANSVAGINAL,495.00,
700000702,HCHG US BIOPHYSICAL PROFILE WO NST,767.00,
700000707,HCHG US TRANSVAGINAL NON OB,767.00,
700000708,HCHG US HYSTROSONOGRAPHY W COLOR,1082.00,
700000709,HCHG US PELVIC NON OB COMPLETE,767.00,
700000710,HCHG US PELVIC NON OB LIMITED F/U,495.00,
700000711,HCHG US SCROTUM AND CONTENTS,767.00,
700000712,HCHG US TRANSRECTAL,767.00,
700000717,HCHG US INFANT HIPS REAL TIME DYNAMIC,495.00,
700000724,HCHG US GUIDE NEEDLE PLACEMENT,1015.00,
700000729,HCHG US GUIDANCE INTRAOPERATIVE,1083.00,
700000745,HCHG ART LWR EXTR DUPLEX GRAFT LTD RT,767.00,
700000746,HCHG ART LWR EXTR DUPLEX GRAFT LTD LT,767.00,
700000750,HCHG US UMBILICAL ARTERY DOPPLER,350.00,
700000760,HCHG NM PET IMAG W CT SKL BASE MID THG,4097.00,
700000761,HCHG NM PET W CT IMAGING WHOLE BODY,4097.00,
700000808,HCHG MRI ORBIT FACE AND NECK WO CONT,2785.00,
700000809,HCHG MRI ORBIT FACE OR NECK WO CONT,2785.00,
700000810,HCHG MRI ORBIT FACE AND NECK W CONT,3317.00,
700000811,HCHG MRI ORBIT FACE OR NECK W CONT,3317.00,
700000812,HCHG MRI ORBIT FACE AND NECK W/WO CONT,4051.00,
700000813,HCHG MRI ORBIT FACE OR NECK W/WO CONT,4051.00,
700000814,HCHG MRI CHEST WO CONT,2785.00,
700000815,HCHG MRI CHEST W CONT,3317.00,
700000816,HCHG MRI CHEST W/WO CONT,4051.00,
700000817,HCHG MRI PELVIS WO CONT,2785.00,
700000818,HCHG MRI PELVIS W CONT,3317.00,
700000819,HCHG MRI PELVIS W/WO CONT,4051.00,
700000821,HCHG MRI EXTR UPPR NON JT WO CONT LT,2785.00,
700000822,HCHG MRI EXTR UPPR NON JT WO CONT RT,2785.00,
700000824,HCHG MRI EXTR UPPR NON JT W CONT LT,3317.00,
700000825,HCHG MRI EXTR UPPR NON JT W CONT RT,3317.00,
700000827,HCHG MRI EXTR UPPR NON JT W/WO CONT LT,4051.00,
700000828,HCHG MRI EXTR UPPR NON JT W/WO CONT RT,4051.00,
700000830,HCHG MRI EXTR UPPR JT WO CONT LT,2785.00,
700000831,HCHG MRI EXTR UPPR JT WO CONT RT,2785.00,
700000833,HCHG MRI EXTR UPPR JT W CONT LT,3317.00,
700000834,HCHG MRI EXTR UPPR JT W CONT RT,3317.00,
700000836,HCHG MRI EXTR UPPR JT W/WO CONT LT,4051.00,
700000837,HCHG MRI EXTR UPPR JT W/WO CONT RT,4051.00,
700000842,HCHG MRI EXTR LWR NON JT WO CONT LT,2785.00,
700000843,HCHG MRI EXTR LWR NON JT WO CONT RT,2785.00,
700000848,HCHG MRI EXTR LWR NON JT W/WO CONT LT,4051.00,
700000849,HCHG MRI EXTR LWR NON JT W/WO CONT RT,4051.00,
700000851,HCHG MRI EXTR LWR JT WO CONT LT,2785.00,
700000852,HCHG MRI EXTR LWR JT WO CONT RT,2785.00,
700000854,HCHG MRI EXTR LWR JT W CONT LT,3317.00,
700000855,HCHG MRI EXTR LWR JT W CONT RT,3317.00,
700000857,HCHG MRI EXTR LWR JT W/WO CONT LT,4051.00,
700000858,HCHG MRI EXTR LWR JT W/WO CONT RT,4051.00,
700000862,HCHG MRI ABDOMEN WO CONT,2785.00,
700000863,HCHG MRI ABDOMEN W CONT,4051.00,
700000864,HCHG MRI ABDOMEN W/WO CONT,4051.00,
700000875,HCHG MRA ABDOMEN W CONT,4859.00,
700000876,HCHG MRA ABDOMEN WO CONT,4859.00,
700000877,HCHG MRA ABDOMEN W/WO CONT,4859.00,
700000887,HCHG MRA CHEST W CONT,4859.00,
700000888,HCHG MRA CHEST WO CONT,4859.00,
700000889,HCHG MRA CHEST W/WO CONT,4859.00,
700000899,HCHG MRI BRAIN WO CONT,2785.00,
700000900,HCHG MRI BRAIN W CONT,3317.00,
700000901,HCHG MRI BRAIN W/WO CONT,4051.00,
700000902,HCHG MRI CERVICAL SPINE WO CONT,2785.00,
700000903,HCHG MRI CERVICAL SPINE W CONT,3317.00,
700000904,HCHG MRI THORACIC SPINE WO CONT,2785.00,
700000905,HCHG MRI THORACIC SPINE W CONT,3317.00,
700000906,HCHG MRI LUMBAR SPINE WO CONT,2785.00,
700000907,HCHG MRI LUMBAR SPINE W CONT,3317.00,
700000908,HCHG MRI CERVICAL SPINE W/WO CONT,4051.00,
700000909,HCHG MRI THORACIC SPINE W/WO CONT,4051.00,
700000910,HCHG MRI LUMBAR SPINE W/WO CONT,4051.00,
700000912,HCHG MRI TMJ,2785.00,
700000913,HCHG MRA HEAD WO CONT,2785.00,
700000915,HCHG MRA HEAD W CONT,3316.00,
700000916,HCHG MRA HEAD W/WO CONT,4051.00,
700000918,HCHG MRA NECK WO CONT,2785.00,
700000920,HCHG MRA NECK W CONT,3317.00,
700000921,HCHG MRA NECK W/WO CONT,4051.00,
700001013,HCHG XR SCAPULA BILAT,668.00,
700001014,HCHG XR SCAPULA LT,334.00,
700001015,HCHG XR SCAPULA RT,334.00,
700001041,HCHG MRA PELVIS W OR WO CONT,4859.00,
700001066,HCHG ASPIRATION CYST BREAST,2229.00,
700001067,HCHG ASPIRATION CYST BREAST EA ADD,479.00,
700001068,HCHG MASTOTOMY I/D ABS DEEP,560.00,
700001069,HCHG ASP/INJ SMALL JT WO US GUID,41.00,
700001070,HCHG ASP/INJ INTERMED JT WO US GUID,717.00,
700001071,HCHG ASP/INJ MAJOR JT WO US GUID,728.00,
700001083,HCHG PUNCT ASP ABSCESS HEMATOMA,100.00,
700001084,HCHG TUBE THORACOSTOMY,2707.00,
700001087,HCHG CHANGE GASTROSTOMY TUBE,1268.00,
700001094,HCHG XR SPINE CERVICAL 3 VIEWS OR LESS,365.00,
700001096,HCHG CT 3D RECON  W/O INDEP WORKSTATION,605.00,
700001098,HCHG XR FINGER/S MIN 2 VIEWS BI,668.00,
700001099,HCHG XR FINGER/S MIN 2 VIEWS LT,334.00,
700001100,HCHG XR FINGER/S MIN 2 VIEWS RT,334.00,
700001101,HCHG XR TOE/S MIN 2V BI,668.00,
700001102,HCHG XR TOE/S MIN 2V LT,334.00,
700001103,HCHG XR TOE/S MIN 2V RT,334.00,
700001106,"HCHG I & D,DEEP ABSCESS,BURSA,THIGH,KN",6662.00,
700001108,"HCHG FLUORO GUIDE NDL PLCMNT,BX ASP INJ",608.00,
700001109,HCHG FLUORO GUIDE AND LOC OF NDL SPINE,608.00,
700001124,HCHG INJECTION OF EXISTING CVA DEVICE,714.00,
700001133,HCHG CT 3D RECON W INDEP WORKSTATION,605.00,
700001137,HCHG NM I 123 SODIUM IODINE CAP PER 100 UCI,138.00,
700001145,HCHG NM TC99M MACROAGG UP TO 10 MCI,229.00,
700001147,HCHG NM TC99M OXIDRONATE UP TO 30MCI,239.00,
700001150,HCHG NM TC99M SESTAMIBI PER STUDY DOSE,444.00,
700001151,HCHG NM TC99M SULFUR COLLOIDJ UP TO 20MCI,239.00,
700001153,HCHG NM FDG F-18 UP TO 45 MCI,608.00,
700001158,HCHG NM TC99M MEDRONATE UP TO 30MCI,209.00,
700001159,HCHG NM TC99M MERTIATIDE UP TO 15MCI,897.00,
700001160,HCHG NM TC99M MYOVIEW PER STUDY DOSE,466.00,
700001161,HCHG NM TC99M PENTE DTPA UP TO 25MCI,1167.00,
700001176,HCHG XR SURGICAL SPECIMEN RT,882.00,
700001177,HCHG XR SURGICAL SPECIMEN LT,882.00,
700001190,"HCHG US, EYE B-SCAN",767.00,
700001194,HCHG XR WRIST COMPLETE MIN 3V BI,730.00,
700001197,HCHG STRESS VIEW ANY JOINT - RIGHT,186.00,
700001198,HCHG STRESS VIEW ANY JOINT - LEFT,186.00,
700001199,HCHG STRESS VIEW ANY JOINT - BILAT,186.00,
700001201,"HCHG ISO,TC99MPERTECHNETATE,DX /MCI",250.00,
700001210,HCHG REPAIR CV DEVISE W/ SQ PORT/PUMP,3457.00,
700001220,HCHG REPLACE GASTRO TUBE PERC,2305.00,
700001228,HCHG US GUIDE PERCUT DRAIN PLACE S/I,3367.00,
700001244,HCHG NM TC99M DISOFENIN UP TO 15 MCI,239.00,
700001252,HCHG NM 111IN OXYQUINOLINE PER .500MCI,2972.00,
700001280,HCHG CT MAXILLOFACIAL WO CONT LIMITED,854.00,
700001300,HCHG NM SOD FLUORIDE F18 TO 30MCI,930.00,
700001329,HCHG REPLACE DUOD/JEJ TUBE PERC,1925.00,
700001330,HCHG NM TC99M LABL RBC ULTRA 30MCI,424.00,
700001364,HCHG MYCRD PERF W WALL MOT&EJEC FRT SNG,3152.00,
700001365,HCHG MYCRD PERF W WALL MOT&EJEC FRT MULT,3152.00,
700001390,HCHG NM TC99M FILTERED SULF COLL UP TO 20MCI,437.00,
700001391,HCHG CT ABD PELVIS WITHOUT CONTRAST,1537.00,
700001392,HCHG CT ABD PELVIS WITH CONTRAST,2339.00,
700001393,HCHG CT ABD PELVIS WO CONT THEN W CONT,2339.00,
700001394,HCHG US EXTREM COMPLETE JOINT LT,767.00,
700001395,HCHG US EXTREM NONVASCULAR LIMITED LT,495.00,
700001396,HCHG US EXTREM NONVASCULAR LIMITED RT,495.00,
700001397,HCHG US EXTREM COMPLETE JOINT RT,767.00,
700001398,HCHG US EXTREM NONVASCULAR LIMITED BIL,990.00,
700001399,HCHG US EXTREM COMPLETE JOINT BIL,1534.00,
700001412,HCHG CTA ABD PELVIS WWO CONTRAST,2683.00,
700001413,HCHG NM HEPATOBILIARY SYSTEM,1287.00,
700001414,HCHG NM HEPATOBIL IMAG W PHARM INTERVENTION,1287.00,
700001416,HCHG NM PULMONARY VENTILATION PERFUSION IMAG,956.00,
700001417,HCHG NM QUANTITATIVE DIFF PULMONARY PERF INCL IMAG,1084.00,
700001435,HCHG NM THYROID IMAGING,646.00,
700001436,HCHG NM THYROID IMAGING W UPTAKE SNGL OR MULT,1066.00,
700001437,HCHG NM PARATHYROID PLANAR W SPECT,1066.00,
700001450,HCHG BREAST ULTRASOUND COMPLETE LT,662.00,
700001451,HCHG BREAST ULTRASOUND COMPLETE RT,662.00,
700001452,HCHG BREAST ULTRASOUND COMPLETE BILAT,1324.00,
700001453,HCHG BREAST ULTRASOUND LIMITED LT,495.00,
700001454,HCHG BREAST ULTRASOUND LIMITED RT,495.00,
700001455,HCHG BREAST ULTRASOUND LIMITED BILAT,990.00,
700001456,HCHG TOMOSYNTHESIS SCRN DIGITAL BILAT,119.00,
700001461,HCHG BREAST TOMO DIGITAL DIAG,130.00,
700001463,HCHG TOMOSYNTHESIS SCRN DIGITAL LT,119.00,
700001464,HCHG TOMOSYNTHESIS SCRN DIGITAL RT,119.00,
700001467,HCHG XR SPINE ENTIRE 1 VIEW,365.00,
700001468,HCHG XR SPINE ENTIRE 2 OR 3 VIEWS,425.00,
700001471,HCHG XR HIP 1 VW LEFT,334.00,
700001472,HCHG XR HIP 1 VW RIGHT,334.00,
700001473,HCHG XR HIP 2-3 VIEWS LT,365.00,
700001474,HCHG XR HIP 2-3 VIEWS RT,365.00,
700001477,HCHG XR HIPS BILATERAL 2 VIEWS,525.00,
