Name,Std Price
SHEATH SAFE PRELUDE,306
SHEATH SPLITTABLE HEMO 9F25CM,147.6
SHEATH URETERAL ACCESS 35CM,448.1
SHEATH URETERAL ACCESS 36CM,422.62
SHEATH URETERAL NAVIGATOR,400.8
SHEET BURN 60X69IN STRL,16.42
SHELL BREAST THERA,32.4
SHELL TM 50MM-58MM SIZE HH-LL,5226.1
SHIELD NIPPLE STRL ALL SIZES,17.35
SHIGA TOXIN 1,30.8
SHIGA TOXIN 2,30.8
SHOE POST-OP ADULT,13.18
SHOE POST-OP PEDIATRIC,16.13
SHOEHORN E-2 SLIDE 24IN,8.03
SHORT TERM PORT ACCESS SPLY,25.45
SHOULDER ARTHROGRPH LT,1131
SHOULDER ARTHROGRPH RT,1131
SHOULDER BIL 1 VIEW EA SIDE,302
SHOULDER BIL MIN 2 VIEWS,332
SHOULDER LT 1 VIEW,226
SHOULDER LT MIN 2 VIEWS,256
SHOULDER RT 1 VIEW,226
SHOULDER RT MIN 2 VIEWS,256
SHOULDER SUSPENSION KIT,76.5
SHUNT 8FR PRUITT,1992.4
SHUNT CAROTD HEYER SHULTE,1597.2
SHUNT CAROTD T PRUITT INH,2252.4
SHUNT SPETZLER LP,1825.51
SHUNTOGRAM NONVASC SHUNT,302
SI JOINTS < 3 VIEWS,226
SI JOINTS MIN 3 VIEWS,287
SICKLE CELL SCREEN TEST,90
SIDEPLATE LCP SHORT,2155.16
SIDEPLATE LCP STANDARD,2112.47
SIGMOID DECOMP VOLVULUS,1552
SIGMOIDOSCOPY FLEX DX,1156
SIGNAL AVERAGED EKG PRO F,58
SILVADENE CRM  50GM,63.39
SILVADENE CRM 400GM,270.85
SILVER NITRATE APPL. EACH,3.5
SIMPLE LAC REPAIR >30.0CM,321
SIMULATION - 3 D,3769
SIMULATION - INTERMEDIATE,973
SIMULATION - SIMPLE,668
SIMVASTATIN 80MG TAB,3.5
SINCALIDE CCK PER 5MCG,247
SINEMET 10-100 TAB,3.5
SINEMET 25-100 TAB,3.5
SINEMET 25-250 TAB,3.5
SINEMET CR 25/100 TAB,3.5
SINEMET CR 50-200 TAB,3.5
SINEQUAN 100MG CAP,6.81
SINEQUAN 10MG CAP,3.5
SINEQUAN 25MG CAP,3.5
SINEQUAN 50MG CAP,4.47
SINGULAR 10MG TAB,3.5
SINGULAR 4 MG,3.91
SINGULAR 5MG CHEW TAB,3.91
SINUS RELIEV GUIDE HANDLE,198
SINUS RELIEV ILLUM,1290.4
SINUS SERIES MIN 3 VIEWS,287
SINUSES CT,1138
SIPULEUCEL-T 0.2M CELLS/ML,44437.59
SIZER FOR BREAST IMPLANT,162
SIZER FOR BREAST IMPLANT 410,670
SIZER FOR BREAST IMPLANT 685CC,1241
SIZER FOR BREAST IMPLANT 800CC,942
SKIN SCRAPING FOR SCABIES,74.9
SKULL <4 VIEWS,256
SKULL MIN 4 VIEWS,318
SKULL PIN EA NEURO,51.7
SLEEP LATENCY MULTIPLE,2201
"SLEEVE 4"" SMOKE EVAC NEPTUNE",13.93
SLEEVE 5MM SHORT XCEL,74.84
"SLEEVE 6"" SMOKE EVAC NEPTUNE",13.93
SLEEVE SCD KNEE-HI LG,113.44
SLEEVE SCD KNEE-HI MED,58.28
SLEEVE SCD KNEE-HI SM,84.56
SLEEVE SCD KNEE-HI XL,193.72
SLEEVE SCD THIGH-HI LGE,167.04
SLEEVE SCD THIGH-HI MED,132.26
SLEEVE SCD THIGH-HI SML,129.24
SLEEVE STAR ARTHROSCOPY,360
SLING & SWATHE,25.7
SLING ARM,6.05
SLING LIFT DISPOSABLE,111.78
SLING LIFT DISPOSABLE XXL,111.78
SLING SHOULDER W/ABD ULTRA,121.72
SLING SWATHE,27.76
SLS-EPS PERPH NRV UP/LO EX BIL,1279
SLS-EPS; PERIPH NRV; LO EX BIL,642
SLS-EPS; PERIPH NRV; LO EX UNI,481
SLS-EPS; PERIPH NRV; TRNK/HEAD,642
SLS-EPS; PERIPH NRV; UP EX BIL,642
SLS-EPS; PERIPH NRV; UP EX UNI,481
SMALL BOWEL ONLY,452
SMITH AB IGG ENAG,167.3
SNARE COLD 9MM,43.2
SNARE EN 12-20MM,955
SNARE EN 18-30MM,1046
SNARE EN 9-15MM,1059.08
SNARE HEXAGON,31.32
SNARE KIT STANDARD 10MM,955
SNARE KIT STANDARD 20MM,955
SNARE KIT STANDARD 5MM,955
SNARE OVAL,31.32
SNARE SPIRAL WIRE,73.69
SNARE STANDARD POLYP,37.8
SOD ACETATE 40MEQ INJ,14.49
SOD BICARB 10GR TAB,3.5
SOD BICARB 4.2% 10ML PED,49.73
SOD BICARB 4.2% 5ML VIAL,86.71
SOD BICARB 50 MEQ VIAL 50ML,91.54
SOD BICARB 8.4%  10MEQ 10ML VL,138
SOD BICARB 8.4% 50MEQ SYR,48.58
SOD BICARB 8.4%10MEQ 10ML DRIP,18.31
SOD CHLORIDE 0.45% 1000ML,53.87
SOD CHLORIDE 0.45% 250ML,62.76
SOD CHLORIDE 0.45% 500ML,48.9
SOD CHLORIDE 0.9% 1000ML,53.48
SOD CHLORIDE 0.9% 1000ML COMP,46
SOD CHLORIDE 0.9% 100ML,51.63
SOD CHLORIDE 0.9% 100ML ADDV,54.57
SOD CHLORIDE 0.9% 100ML VISIV,52.54
SOD CHLORIDE 0.9% 10ML SYRIN,3.5
SOD CHLORIDE 0.9% 250ML,51.59
SOD CHLORIDE 0.9% 250ML EXCEL,53.03
SOD CHLORIDE 0.9% 25ML,51.38
SOD CHLORIDE 0.9% 3ML SYRIN,3.5
SOD CHLORIDE 0.9% 500ML,52.26
SOD CHLORIDE 0.9% 500ML EXCEL,23
SOD CHLORIDE 0.9% 50ML,51.1
SOD CHLORIDE 0.9% 50ML ADD VAN,54.67
SOD CHLORIDE 0.9% ADVA250ML,57.23
SOD CHLORIDE 3% 500ML,53.85
SOD CHLORIDE CONC 23.4% 100CC,54.1
SOD CHLORIDE CONC 23.4% 30CC,20.66
SOD CHLORIDE INJ 10CC VL,3.5
SOD CHLORIDE INJ 20CC VL,5.8
SOD CHLORIDE IRR 500ML,23
SOD CHLORIDE IRRIG 3000ML,138
SOD CHLORIDE MINIBAG + 100ML,56.28
SOD CHLORIDE MINIBAG + 50ML,56.28
SOD CHLORIDE TAB 1GM,3.5
SOD POLYSTYRENE SUL 30GM,186.3
SOD SULAMYD 10% OPH SOL,224.25
SODIUM BLOOD,42.1
SODIUM PHOSPH 15MM/5ML,74.25
SODIUM PHOSPH 60MEQ/45MM,67.03
SODIUM SERUM POC,42.1
SODIUM THIOSULFATE 12.5GM/50ML,369.15
SODIUM URINE 24 HR,42.1
SODIUM URINE RANDOM,42.1
SOFT TISSUE NECK W&W/O CONT,1617
SOFT TISSUE NECK W/CONT CT,1244
SOFT TISSUE NECK W/O CONT CT,1154
SOLN IRR .9% NS 1L POUR,8.64
SOLN IRR .9% NS 3L,29.27
SOLN IRR .9% NS 500ML POUR,8.14
SOLN IRR 0.9% SODIUM CL 5000ML,42.05
SOLN IRR 1.5% GLYCINE 3L,36.79
SOLN IRR LR 1L POUR,13.72
SOLN IRR STER H20 1L POUR,8.46
SOLN IRR STER H20 2L,21.49
SOLN PERITONEAL 1.5% DEXT 2L,25.02
SOLN PERITONEAL 2.5% DEXT 2L,25.02
SOLN PERITONEAL 4.25% DEXT 2L,24.55
SOLU CORTEF 100MG VIAL INJ,61.78
SOLU CORTEF 250MG MIX-O-V,114.27
SOLU CORTEF 500MG VIAL INJ,228.58
SOLU MEDROL 40MG INJ,27.7
SOLU MEDROL INJ  500MG,106.36
SOLU MEDROL INJ 1000MG,192.7
SOLU MEDROL INJ 125MG,44.58
SOMA 350MG TAB,3.5
SOMATULINE 120 MG PFS SYR,20614.62
SOMATULINE 60 MG PFS SYR,13123.8
SOMATULINE 90 MG PFS SYR,17481.15
SORBITOL 70%,7.36
SOTALOL 120 MG TABLET,3.5
SOTRADECOL 1% 2ML AMP,359.4
SPACER 12X14X26 HAWKEYE VBR,10154
SPACER AEROCHAMBER ADLT,17.35
SPACER AEROCHAMBER PED LG/MASK,22.57
SPACER AEROCHAMBER PED MD/MASK,3.02
SPACER AEROCHAMBER PED SM/MASK,18.72
SPACER HUMERAL STEM REV 12MM,2206.25
SPACER RELIEVA STRATUS ENT,2242
SPACER T-PAL 9MM,6300
SPEC PORT PLAN TOTAL BODY,884
SPECIAL DOSIMETRY TLD,652
SPECIAL STAINS GROUP 1,101.4
SPECIAL STAINS GROUP 2,154.7
SPECIAL TX PROCEDURE,639
SPECIFIC GRAVITY,29.4
SPECIFIC GRAVITY FLUID,35.5
SPECTAZOLE CR 30GM,14.95
SPEED COMPRESSION 13X12X12MM,2942.32
SPEED COMPRESSION 15X12X12MM,3910.52
SPEEDBRIDGE W/ JUMP BIOC,5113.25
SPINAL CANAL AND CONTENTS,514
SPINAL DRAIN OF CSF FLUID,863
SPINE CERV MIN 4 VWFLX,490
SPINE CERV MRI W&W/O CONT,4780
SPINE CERV MRI W/CONTRAST,3678
SPINE CERV MRI W/O CONTRA,3404
SPINE CERV W&W/O CONT CT,1953
SPINE CERV W/CONTRAST CT,1501
SPINE CERV W/O CONTRAST CT,1389
SPINE CERV W/O SURG PLAN,1389
SPINE CERVICAL 2-3 VWS,302
SPINE CERVICAL MIN 4 VWS,490
SPINE L-S 2-3 VIEWS,302
SPINE LUMB MRI W&W/O CONT,4780
SPINE LUMB MRI W/CONTRAST,3678
SPINE LUMB MRI W/O CONTRA,3404
SPINE LUMB W/O SURG PLAN,1389
SPINE LUMBAR W&W/O CONT CT,1953
SPINE LUMBAR W/CONTRAST CT,1501
SPINE LUMBAR W/O CONTRAST CT,1389
SPINE SINGLE VIEW,226
SPINE THOR MRI W&W/O CONT,4780
SPINE THOR MRI W/CONTRAST,3678
SPINE THOR MRI W/O CONTRA,3404
SPINE THORACIC W&W/O CONT CT,1953
SPINE THORACIC W/CONTRAST CT,1501
SPINE THORACIC W/O CONT CT,1389
SPINE THORACIC W/O SURG PLAN,1389
SPIRIVA HANDIHALER 5 CAPS,78.25
SPIROFLEX THROMBECTOMY ULTRA,5289.5
SPIROFLEX VG THROMBECTOMY ULTR,4490.5
SPLEEN IMAGING ONLY,1207
SPLEEN US LIMITED,604
SPLINT  DOYLE II NASAL SEPTAL,158.11
SPLINT APPL DYN FINGER,232
SPLINT APPL DYN SHORT ARM,389
SPLINT APPL LONG ARM,309
SPLINT APPL LONG LEG,309
SPLINT APPL SHORT LEG,309
SPLINT APPL STA FINGER,177
SPLINT APPL STA SHORT ARM,309
SPLINT AQUAPLAST,20.3
SPLINT CLAVICLE,29.27
SPLINT DENVER SERIES 2000,167.76
SPLINT DOYLE,144.11
SPLINT FIBERGLASS 2X10,6.52
SPLINT FIBERGLASS 3X12,9.97
SPLINT FIBERGLASS 3X35,28.37
SPLINT FIBERGLASS 4X15,14.54
SPLINT FIBERGLASS 4X30,29.2
SPLINT FIBERGLASS 5X30,36.22
SPLINT FIBERGLASS 5X45,60.44
SPLINT FINGER 1/2IN,9
SPLINT FINGER 1IN,298.8
SPLINT FINGER 3/4IN,24.59
SPLINT FINGER W/BULB,3.85
SPLINT HAND FUNCTION MED-LG,99.25
SPLINT HAND FUNCTION SMALL,96.23
SPLINT KNEE CLINIC 3 PANL 20IN,44.5
SPLINT KNEE CLINIC 3 PANL 22IN,49.64
SPLINT NASAL BRIDGE,208.8
SPLINT NASAL TEFLON,15.16
SPLINT SILICONE,42.7
SPLINT THUMB SPICA,47.81
SPLINT WRIST QUICKFIT R,35.03
SPLINT WRIST/FOREARM 10,26.86
SPLITTING OF BLOOD,116.4
SPLY PERC INSERTION / PUSHLOK,732
SPONGE ROUND LONG,3.89
SPONGE SUPER 6X6.75,2.72
SPONGE SURGIFOAM 100 ABSORB,76.72
SPONGE SURGIFOAM 12-7 ABSORB,15.73
SPORANOX 100MG CAP,129.49
SPORANOX 100MG/10ML SOL 150ML,10.54
SPOT INDIA INK,136.8
SPRINTEC 28 DAY TAB,3.59
SPRYCEL 50MG TAB,877.75
SPRYCEL 70MG TAB,877.75
SPUTUM TX,123
SSDNA ANTIBODY IGG,62.3
STADOL INJ 2MG VIAL,13.8
STADOL NS 2.5ML SPRAY,291.69
STAPLE 150MM LONG VERRES,44.5
STAPLE 5MM LIGAMAX,452.57
STAPLE ATW45 ETS,750.69
STAPLE BALLOON DISSECT,821.31
STAPLE BALLOON STRUCTUR,552.79
STAPLE CEEA/CDH/ECS 25-33,878.35
STAPLE ECHELON CUTTER,1045.01
STAPLE ECHELON FLEX 60MM,1202.86
STAPLE EGIA 4 HANDLE STD,353.45
STAPLE ENDO UNIV SHORT,530.56
STAPLE ENDOPEANUT,46.04
STAPLE ENDOSTITCH,401.85
STAPLE FIXATION OPTIFIX,1566
STAPLE FIXATION RICHARDS 91-93,682.4
STAPLE FIXATION SECURESTRAP,1637.86
STAPLE FLEX 60 CUTTER,1316.09
STAPLE HARMONIC ACE 5X36MM,1277.27
STAPLE HEMORRHOID THD,1469.8
STAPLE LIGACLIP LARGE,162.58
STAPLE LIGACLIP MEDIUM SHORT,160.81
STAPLE LIGACLIP SMALL,160.09
STAPLE LINEAR CUT,421.35
STAPLE MCM30 LIGACLIP MED,186.52
STAPLE MEMORY SMALL 9X7MM,2125
STAPLE PROTACK,1837.65
STAPLE PURSTRING 65,249.52
STAPLE RELOAD ASSISTANT SW100,107.78
STAPLE RELOAD XR60,144.14
STAPLE ROSTRAL/CAUDAL,3059.07
STAPLE ROTIC/POLY/AXS5,744.25
STAPLE SKIN WIDE,20.45
STAPLE SURGITIE LOOP,70.96
STAPLE SURGITIE POLYSORB 0 21,78.05
STAPLE TA/TLH/TLV/TX30B/60B/G,308.23
STAPLE TA/TRTV/XR RELOAD,172.26
STAPLE TA90/LINEAR TLH90,372.9
STAPLE TCR75  RELOD,229.97
STAPLE TLH30 LINEAR,288.54
STAPLE TRT75 RELOD,234.47
STAPLER 29MM POWERED CIRCULAR,1205.46
STAPLER CONTOUR CURVE,1379.71
STAPLER HEMORRHOID CIRC,1208.58
STAPLER INSORB SKIN,155.99
STAPLER MINI 5 (ORTHO),19.08
STAPLER SKIN DISP 35R/EA,20.45
STAPLER SKIN DISP PX/R/W 35/EA,22.61
STAPLER UNIVERSAL GIA FOUR,384.8
STAPLES HEMOSTATIC WECK,52.45
STARLIX 120MG TAB,17.21
STAYFIX CATHETER ANCHOR,31.5
STEALTH IMAGE,2652
STELARA 130MG/26 ML VIAL IV,4140
STELARA 90MG/ML SYRINGE SUBQ,56936.93
STELAZINE 2MG tab,7.69
STELAZINE 5MG tab,9.76
STEM 14X122MM STD SHOULDER,8687.5
STEM DEPUY HIP,7026.15
STEM HIP FITMORE UNCEMENTED,6222.4
STEM SPLINED 15X120MM BIOMET,7221.25
STEM SPLINED 16X120MM BIOMET,7221.25
STEM SPLINED 20X120MM BIOMET,7221.25
STEM TM REV SHOULDER 10X130MM,11077
STEM VANGUARD FINNED,1371
STENT 1ST VESSEL CIRC,10619
STENT 1ST VESSEL CIRC DES,13492
STENT 1ST VESSEL LAD,10619
STENT 1ST VESSEL LAD DES,13492
STENT 1ST VESSEL LM,10619
STENT 1ST VESSEL LM DES,13492
STENT 1ST VESSEL RCA,10619
STENT 1ST VESSEL RCA DES,13492
STENT 1ST VESSEL RI,10619
STENT 1ST VESSEL RI DES,13492
STENT ADD VESSEL CIRC,5309
STENT ADD VESSEL CIRC DES,6747
STENT ADD VESSEL LAD,5309
STENT ADD VESSEL LAD DES,6747
STENT ADD VESSEL LM,5309
STENT ADD VESSEL LM DES,6747
STENT ADD VESSEL RCA,5309
STENT ADD VESSEL RCA DES,6747
STENT ADD VESSEL RI,5309
STENT ADD VESSEL RI DES,6747
STENT BILIARY 10MM 8.5FR,7260.94
STENT BILIARY 10MM x 60-80MM,4776.64
STENT BILIARY 6CM X 10MM,4302.5
STENT BILLIARY METALLIC X- STE,3127.5
STENT CAR WITH PROT,6093
STENT CAROTID PRECISE 10X30MM,5122.65
STENT CAROTID PRECISE 7X20MM,3527
STENT CAROTID PRECISE 7X30MM,3527
STENT CAROTID PRECISE 7X40MM,3527
STENT CAROTID PRECISE 8X20MM,3527
STENT CAROTID PRECISE 8X30MM,3527
STENT CAROTID PRECISE 8X40MM,3527
STENT CAROTID PRECISE 9X20MM,3527
STENT CAROTID PRECISE 9X30MM,3527
STENT CAROTID PRECISE 9X40MM,3527
STENT CIRCON URETERAL ALL,620.74
STENT ENT PROPEL FOR SINUS,2125
STENT ESOPHAGEAL WALLFLEX,6555.14
STENT FLAIR FLARED 7X30,5830
STENT FLAIR FLARED 7X50,5830
STENT FLAIR FLARED 7X70,6065
STENT FLAIR FLARED 8X30,5830
STENT FLAIR FLARED 8X50,5830
STENT FLAIR FLARED 8X70,6065
STENT FLAIR FLARED 9X50,5830
STENT FLAIR STRAIGHT 7X50,5360
STENT FLAIR STRAIGHT 7X70,5595
STENT FLAIR STRAIGHT 8X50,5360
STENT FLAIR STRAIGHT 8X70,5595
STENT FLAIR STRAIGHT 9X50,5360
STENT FLEXIMA URETERAL 8F 20CM,378.23
STENT FLEXIMA URETERAL 8F 24CM,420.76
STENT FLEXIMA URETERAL 8F 26CM,420.76
STENT FLEXIMA URETERAL 8F 28CM,378.23
STENT FLUENCY 10 X 40 80CM,5818.25
STENT FLUENCY 10 X 60 80CM,5806.5
STENT FLUENCY 12 X 40 80CM,5818.25
STENT FLUENCY 12 X 60 80CM,5818.25
STENT FLUENCY 12 X 80 80CM,5818.25
STENT FLUENCY 13.5 X 40 80CM,5818.25
STENT FLUENCY 13.5 X 60 80CM,7463.25
STENT FLUENCY 13.5 X 80 80CM,5818.25
STENT FLUENCY 7 X 40 80CM,5818.25
STENT GENESIS 10X19 135CM,1982
STENT GENESIS 10X29 135CM,1982
STENT GENESIS 10X39 135CM,1982
STENT GENESIS 10X59 135CM,1982
STENT GENESIS 10X79 135CM,1982
STENT GENESIS 3X12 80CM,1982
STENT GENESIS 5X39 135CM,1982
STENT GENESIS 6X29 135CM,1982
STENT GENESIS 6X39 135CM,1982
STENT GENESIS 7X12 135CM,1982
STENT GENESIS 7X15 135CM,1982
STENT GENESIS 7X29 135CM,1982
STENT GENESIS 7X39 135CM,1982
STENT GENESIS 8X18 135CM,1982
STENT GENESIS 8X29 135CM,1982
STENT GENESIS 8X39 135CM,1982
STENT GENESIS 8X39 80CM,1982
STENT GENESIS 8X59 135CM,1982
STENT GENESIS 9X19 135CM,1982
STENT GENESIS 9X29 135CM,1982
STENT GENESIS 9X39 135CM,1982
STENT GENESIS 9X79 135CM,1982
STENT GRAFTMASTER JO-MED COVRD,6053.25
STENT GUIDANT ULTRA,1345
STENT GUIDANT VISION,1345
STENT ICAST 10X38MM 80CM,6294.71
STENT ICAST 5X16MM 80CM,6088.5
STENT ICAST 5X59MM 120CM,6946.25
STENT ICAST 6X22MM 120CM,6157.94
STENT ICAST 6X38MM 120CM,6294.71
STENT ICAST 6X59MM 120CM,6946.25
STENT ICAST 7X16MM 80CM,6088.5
STENT ICAST 7X22MM 120CM,6157.94
STENT ICAST 7X38MM 120CM,6294.71
STENT ICAST 7X59MM 120CM,6946.25
STENT ICAST 7X59MM 80CM,6946.25
STENT ICAST 8X38MM 120CM,6294.71
STENT ICAST 8X59MM 120CM,6750.61
STENT ICAST 8X59MM 80CM,6946.25
STENT ICAST 9X38MM 120CM,6294.71
STENT ICAST 9X38MM 80CM,6476.25
STENT ICAST 9X59MM 120CM,6750.61
STENT ICAST 9X59MM 80CM,6946.25
STENT INTEGRITY,1865
STENT LIFESTREAM COV 10X38MM,6300
STENT LIFESTREAM COV 8X37MM,6300
STENT LIFESTREAM COV 9X38MM,6065
STENT LIFESTREAM COV 9X58MM,6300
STENT METALLIC URETERAL 22FR,2543.13
STENT METALLIC URETERAL 24FR,2543.13
STENT METALLIC URETERAL 26FR,2543.13
STENT MINI MONOKA,190.8
STENT NON COR EA ADD VESS ART,8584
STENT NON COR EA ADD VESS VEIN,8584
STENT ONYX 2.00MM X 12MM,2833.75
STENT ONYX 2.00MM X 15MM,2833.75
STENT ONYX 2.00MM X 18MM,3010
STENT ONYX 2.00MM X 22MM,2833.75
STENT ONYX 2.00MM X 26MM,2833.75
STENT ONYX 2.00MM X 30MM,2833.75
STENT ONYX 2.00MM X 8MM,2833.75
STENT ONYX DES 2.25 - 4.00,2833.75
STENT ONYX DES 4.50 - 5.00,3010
STENT PALMAZ BLUE 4X12 135CM,2125
STENT PALMAZ BLUE 4X12 80CM,2125
STENT PALMAZ BLUE 4X15 135CM,2125
STENT PALMAZ BLUE 4X15 80CM,2125
STENT PALMAZ BLUE 5X12 135CM,2125
STENT PALMAZ BLUE 5X12 80CM,2125
STENT PALMAZ BLUE 5X15 135CM,2125
STENT PALMAZ BLUE 5X15 80CM,2125
STENT PALMAZ BLUE 5X18 135CM,2385
STENT PALMAZ BLUE 5X18 80CM,2385
STENT PALMAZ BLUE 5X24 135CM,2385
STENT PALMAZ BLUE 5X24 80CM,2385
STENT PALMAZ BLUE 6X12 135CM,2125
STENT PALMAZ BLUE 6X12 80CM,2125
STENT PALMAZ BLUE 6X15 135CM,2125
STENT PALMAZ BLUE 6X15 80CM,2125
STENT PALMAZ BLUE 6X18 135CM,2125
STENT PALMAZ BLUE 6X18 80CM,2125
STENT PALMAZ BLUE 6X24 135CM,2125
STENT PALMAZ BLUE 6X24 80CM,2385
STENT PALMAZ BLUE 7X12 135CM,2125
STENT PALMAZ BLUE 7X12 80CM,2125
STENT PALMAZ BLUE 7X15 135CM,2125
STENT PALMAZ BLUE 7X15 80CM,2125
STENT PALMAZ BLUE 7X18 135CM,2125
STENT PALMAZ BLUE 7X18 80CM,2385
STENT PALMAZ BLUE 7X24 135CM,2125
STENT PALMAZ UNMOUNTED 10X40,2645
STENT PANCREATIC GEENEN 5FR,198
STENT PERCUFLEX URETERAL,403.4
STENT PLACE EXCR VERT ADDAL,2864
STENT PLACE EXCR VERT INT,6093
STENT PLACE NON CORO INIT ART,17167
STENT PLACE NON CORO INIT VEIN,17167
STENT PROMUS ELEMENT RX,3597.5
STENT PROMUS PREMIER,3597.5
STENT RX BILIARY 7FR/10FR,546.71
STENT SET ENDO HUIBREGTSE BIL,406.5
STENT SET ENDO RX BILIARY,546.71
STENT SIERRA DES,2645
STENT SMART 10X20 120CM,1839
STENT SMART 10X30 120CM,1839
STENT SMART 10X30 80CM,1839
STENT SMART 10X40 120CM,1839
STENT SMART 10X60 120CM,1839
STENT SMART 10X80 120CM,1839
STENT SMART 12X30 80CM,2294
STENT SMART 12X40 80CM,2294
STENT SMART 12X60 80CM,2294
STENT SMART 14X30 80CM,2294
STENT SMART 14X40 80CM,2294
STENT SMART 14X60 80CM,2294
STENT SMART 6X100 120CM,1839
STENT SMART 6X120 120CM,2463
STENT SMART 6X150 120CM,2515
STENT SMART 6X20 120CM,1839
STENT SMART 6X30 120CM,1839
STENT SMART 6X40 120CM,1839
STENT SMART 6X60 120CM,1839
STENT SMART 6X80 120CM,1839
STENT SMART 7X100 120CM,1839
STENT SMART 7X150 120CM,2515
STENT SMART 7X20 120CM,1839
STENT SMART 7X30 120CM,1839
STENT SMART 7X40 120CM,1839
STENT SMART 7X60 120CM,1839
STENT SMART 7X80 120CM,1839
STENT SMART 8X150 120CM,2515
STENT SMART 8X20 120CM,1839
STENT SMART 8X30 120CM,1839
STENT SMART 8X40 120CM,1839
STENT SMART 8X60 120CM,1839
STENT SMART 8X80 120CM,1839
STENT SMART 9X30 120CM,1839
STENT SMART 9X40 120CM,1839
STENT SMART 9X60 120CM,1839
STENT SMART 9X80 120CM,1839
STENT SUPERA 5 X 100 120CM,3757.3
STENT SUPERA 5 X 120 120CM,4194.4
STENT SUPERA 5 X 40 120CM,3757.3
STENT SUPERA 5 X 60 120CM,3757.3
STENT SUPERA 5 X 80 120CM,3757.3
STENT SUPERA 5.5  X 100 120CM,3757.3
STENT SUPERA 5.5 X 60 120CM,3757.3
STENT SUPERA 6 X 100 120CM,3757.3
STENT SUPERA 6 X 120 120CM,4194.4
STENT SUPERA 6 X 150 120CM,4194.4
STENT SUPERA 6 X 60 120CM,3757.3
STENT SUPERA 6 X 80 120CM,3757.3
STENT SUPERVA 7F 5.5X120 120CM,4194.4
STENT SUPERVA 7F 5.5X150 120CM,4194.4
STENT SUPERVA 7F 5.5X80 120CM,3757.3
STENT URETERAL BARD INLAY 6FR,400.92
STENT UTERINE BALLOON 4CMX4CM,134.42
STENT UTERINE BALLOON 6F 12CML,119.7
STENT VIABAHN 10MMX15CM,9343.25
STENT VIABAHN 10MMX5CM,7698.25
STENT VIABAHN 11MM X 39CM VBX,8459.65
STENT VIABAHN 11MMX29CM VBX,8264.6
STENT VIABAHN 13MMX10CM,8060.15
STENT VIABAHN 5MMX10CM,8060.15
STENT VIABAHN 5MMX5CM,7886.25
STENT VIABAHN 6MMX10CM,9026
STENT VIABAHN 6MMX15CM,10036.5
STENT VIABAHN 6MMX2.5CM,8266.95
STENT VIABAHN 6MMX5CM,8266.95
STENT VIABAHN 7MM X 59CM VBX,8459.65
STENT VIABAHN 7MMX10CM,8403.25
STENT VIABAHN 7MMX15CM,10036.5
STENT VIABAHN 7MMX19CM VBX,7066.1
STENT VIABAHN 7MMX2.5CM,7886.25
STENT VIABAHN 7MMX39CM,8264.6
STENT VIABAHN 7MMX5CM,8074.25
STENT VIABAHN 7MMX79CM VBX,9237.5
STENT VIABAHN 8MMX10CM,8814.5
STENT VIABAHN 8MMX15CM,9801.5
STENT VIABAHN 8MMX2.5CM,8462
STENT VIABAHN 8MMX39CM VBX,8264.6
STENT VIABAHN 8MMX5CM,8074.25
STENT VIABAHN 8MMX79CM VBX,9237.5
STENT WALL 12MM X 20MM 75CM,3300.25
STENT WALL 12MM X 40MM 75CM,2925.21
STENT WALL 12MM X 60MM 75CM,2925.21
STENT WALL 14MM X 20MM 75CM,2925.21
STENT WALL 14MM X 40MM 75CM,2925.21
STENT WALL 14MM X 60MM 75CM,2925.21
STENT WALL 14MM X 90MM 75CM,4434.85
STENT WALL 16MM X 60MM 75CM,2925.21
STENT WALL 16MM X 90MM 75CM,4668.54
STENT WALL 18MM X 60MM 75CM,3676.88
STENT WALL 18MM X 90MM 75CM,4668.54
STENT WALL 20MM X 40MM 75CM,3204.39
STENT WALL 20MM X 55MM 75CM,3204.39
STENT WALL 20MM X 80MM 75CM,4668.54
STENT XIENCE ALPINE,2645
STERILE TALC 3GM VIAL,569.25
STERILE WATER 100CC,18.77
STERILE WATER 10ML VIAL,4.01
STERILE WATER 500ML IV SOL,23
STERILE WATER 50ML VIAL,27.14
STERILE WATER IRRIG 500ML,23
STERNAL TALON,3468.25
STERNOCLAVICULAR JOINTS MN 3VW,242
STERNUM LAT/OBL,242
STIMULATION ACCESS SUP,515
STIMULATOR BONE IMPLANT,11507.51
STIMULATOR NEEDLE GYN 5IN,144
STOMA MEASURING DEVICE,17.39
STOMACH & SMALL BOWEL A/C,1207
STOMACH A/C WITH KUB,898
STOMACH NO A/C NO KUB,806
STOMACH NO A/C WITH KUB,898
STONE RETR BASK 2.4FR,618.32
STONE RETR BASKET 3FR,588.25
STONE RETRIEVER/BASKET/UR,612.19
STONEBASKET ERCP,994.47
STOOL FAT,90
STOOL FOR FIBER,53.5
STOOL H PYLORI,123.1
STOOL PLATE CAMPY,29.1
STOOL PLATE. C0LI 0157,21.7
STOOL WBC,66
STPL GUN DISP PRECISE 15,18.72
STRAP PRESSURE HEMO BAND,22.68
STRAPPING ANKLE/FOOT,200
STRAPPING APPL HIP,200
STRAPPING APPL KNEE,200
STRAPPING APPL LOW BACK,246
STRAPPING APPL THORAX,246
STRAPPING APPL TOES,200
STRAPPING ELBOW/WRIST,187
