Russellville Hospital,,
Standard Charges,,
,,
SVCCD,LONGDESC,Price
711062,LEAD DUAL COIL G03,$848.50 
711063,LEAD DUAL COIL G04,"$1,131.50 "
711064,LEAD DUAL COIL G05,"$1,414.50 "
711065,LEAD DUAL COIL G06,"$1,697.00 "
711066,LEAD DUAL COIL G07,"$1,980.00 "
711067,LEAD DUAL COIL G08,"$2,262.00 "
711068,LEAD DUAL COIL G09,"$2,545.00 "
711069,LEAD DUAL COIL G10,"$2,829.00 "
711070,LEAD DUAL COIL G11,"$4,242.50 "
711072,LEAD DUAL COIL G12,"$5,657.00 "
711073,LEAD DUAL COIL G13,"$7,071.00 "
711074,LEAD DUAL COIL G14,"$8,486.00 "
711075,LEAD DUAL COIL G15,"$9,900.00 "
711076,LEAD DUAL COIL G16,"$11,314.00 "
711077,LEAD DUAL COIL G17,"$12,728.00 "
711078,LEAD DUAL COIL G18,"$14,143.00 "
711079,LEAD DUAL COIL G19,"$16,970.50 "
711080,LEAD DUAL COIL G20,"$19,800.00 "
711081,LEAD DUAL COIL G21,"$22,628.00 "
711082,CATH EP DX/ABL G13,"$5,657.00 "
711083,CATH EP DX/ABL G14,"$7,071.00 "
711084,CATH OCCLUSION G06,$848.50 
711085,CATH OCCLUSION G07,"$1,131.50 "
711086,CATH OCCLUSION G08,"$1,414.50 "
711087,CATH OCCLUSION G09,"$1,697.00 "
711088,IMP EAR TUBES G09,$848.50 
711089,IMP EAR TUBES G10,"$1,131.50 "
711090,IMP EAR TUBES G11,"$1,414.50 "
711091,CATH EP SPCG QPLR G01,$142.00 
711092,CATH EP SPCG QPLR G02,$283.00 
711093,CATH EP SPCG QPLR G03,$424.50 
711094,CATH EP SPCG QPLR G04,$565.50 
711095,CATH EP SPCG QPLR G05,$848.50 
711096,CATH EP SPCG QPLR G06,"$1,131.50 "
711097,CATH EP SPCG QPLR G07,"$1,414.50 "
711098,CATH EP SPCG QPLR G08,"$1,697.00 "
711099,CATH EP SPCG QPLR G09,"$1,980.00 "
711103,CATH EP SPCG QPLR G10,"$2,262.00 "
711105,CATH EP SPCG QPLR G11,"$2,545.00 "
711106,CATH EP SPCG QPLR G12,"$2,829.00 "
711107,CATH EP DX/ABL G01,$142.00 
711108,CATH EP DX/ABL G02,$283.00 
711109,CATH EP DX/ABL G03,$565.50 
711112,CATH EP DX/ABL G04,$848.50 
711114,CATH EP DX/ABL G05,"$1,131.50 "
711115,CATH EP DX/ABL G06,"$1,414.50 "
711116,CATH EP DX/ABL G07,"$1,697.00 "
711117,CATH EP DX/ABL G08,"$1,980.00 "
711118,CATH EP DX/ABL G09,"$2,262.00 "
711119,CATH EP DX/ABL G10,"$2,545.00 "
711120,CATH EP DX/ABL G11,"$2,829.00 "
711121,CATH EP DX/ABL G12,"$4,242.50 "
711125,CATH EP DX/ABL G13,"$5,657.00 "
711126,CATH EP DX/ABL G14,"$7,071.00 "
711127,DISC SPINAL ART G01,$283.00 
711128,DISC SPINAL ART G02,$565.50 
711129,DISC SPINAL ART G03,$848.50 
711130,DISC SPINAL ART G04,"$1,131.50 "
711131,DISC SPINAL ART G05,"$1,414.50 "
711132,DISC SPINAL ART G06,"$1,697.00 "
711133,DISC SPINAL ART G07,"$1,980.00 "
711134,DISC SPINAL ART G08,"$2,262.00 "
711135,DISC SPINAL ART G09,"$2,545.00 "
711136,DISC SPINAL ART G10,"$2,829.00 "
711137,IMP SCREW G37,"$5,374.50 "
711139,IMP SCREW G38,"$5,657.00 "
711140,IMP SCREW G39,"$7,071.00 "
711141,CATH PERFUSION G01,$71.00 
711142,CATH PERFUSION G02,$142.00 
711143,CATH PERFUSION G03,$212.00 
711144,CATH PERFUSION G04,$283.00 
711145,GUIDE NERVE G01,$142.00 
711146,GUIDE NERVE G02,$283.00 
711147,GUIDE NERVE G03,$424.50 
711148,GUIDE NERVE G04,$565.50 
711149,GUIDE NERVE G05,$848.50 
711151,GUIDE NERVE G06,"$1,131.50 "
711152,GUIDE NERVE G07,"$1,414.50 "
711154,GUIDE NERVE G08,"$1,697.00 "
711155,GUIDE NERVE G09,"$1,980.00 "
711156,GUIDE NERVE G10,"$2,262.00 "
711158,GUIDE NERVE G11,"$2,545.00 "
711159,GUIDE NERVE G12,"$2,829.00 "
711160,GUIDE NERVE G13,"$4,242.50 "
711274,GRAFT TISSUE G44,"$7,270.50 "
717207,IMP ELBOW JNT G26,"$13,011.00 "
717208,IMP ELBOW JNT G27,"$13,293.50 "
717209,IMP ELBOW JNT G28,"$13,576.50 "
717210,IMP ELBOW JNT G29,"$13,859.00 "
717214,IMP ELBOW JNT G30,"$11,025.00 "
717215,IMP ELBOW JNT G31,"$11,245.50 "
717217,IMP ELBOW JNT G32,"$11,466.00 "
717218,IMP ELBOW JNT G33,"$11,686.50 "
717219,IMP ELBOW JNT G34,"$11,907.00 "
717220,IMP ELBOW JNT G35,"$12,127.50 "
717221,IMP ELBOW JNT G36,"$12,348.00 "
717223,IMP ELBOW JNT G37,"$12,568.50 "
717224,IMP ELBOW JNT G38,"$12,789.00 "
717225,IMP ELBOW JNT G39,"$13,009.50 "
717226,IMP ELBOW JNT G40,"$13,230.00 "
717227,IMP ELBOW JNT G41,"$13,450.50 "
717228,IMP ELBOW JNT G42,"$13,671.00 "
717229,IMP ELBOW JNT G43,"$13,891.50 "
717230,IMP ELBOW JNT G44,"$14,112.00 "
717231,IMP ELBOW JNT G45,"$14,332.50 "
717232,IMP ELBOW JNT G46,"$14,553.00 "
717233,IMP ELBOW JNT G47,"$14,773.50 "
717234,IMP ELBOW JNT G48,"$14,994.00 "
717235,IMP ELBOW JNT G49,"$15,214.50 "
717236,IMP ELBOW JNT G50,"$15,435.00 "
717237,IMP ELBOW JNT G51,"$15,655.50 "
717238,IMP ELBOW JNT G52,"$15,876.00 "
717239,IMP ELBOW JNT G53,"$16,096.50 "
717240,IMP ELBOW JNT G54,"$16,317.00 "
717241,IMP ELBOW JNT G55,"$16,537.50 "
717242,IMP ELBOW JNT G56,"$16,758.00 "
717244,IMP HIP JOINT G85,"$25,456.50 "
717245,IMP HIP JOINT G86,"$26,871.00 "
717246,IMP HIP JOINT G87,"$28,285.00 "
717247,IMP HIP JOINT G88,"$29,699.50 "
717248,IMP SPINE CAGES G57,"$16,970.50 "
717249,IMP SPINE CAGES G58,"$18,385.00 "
717251,IMP SPINE CAGES G59,"$19,800.00 "
717252,IMP SPINE CAGES G60,"$21,213.50 "
717253,IMP SPINE CAGES G61,"$22,628.00 "
717254,IMP SPINE CAGES G62,"$24,042.00 "
717255,IMP SPINE CAGES G63,"$25,456.50 "
717257,IMP SPINE CAGES G64,"$26,871.00 "
717258,IMP SPINE CAGES G65,"$28,285.00 "
717260,IMP PENILE INFLATABLE G76,"$22,628.00 "
717261,IMP PENILE INFLATABLE G77,"$24,042.00 "
717262,GUIDEWIRE G03,$212.00 
717263,GUIDEWIRE G04,$283.00 
717264,GUIDEWIRE G05,$565.50 
717265,GUIDEWIRE G06,$848.50 
717266,GUIDEWIRE G07,"$1,131.50 "
717267,GUIDEWIRE G08,"$1,414.50 "
717268,GUIDEWIRE G09,"$1,697.00 "
717269,GUIDEWIRE G10,"$1,980.00 "
717270,GUIDEWIRE G11,"$2,262.00 "
717271,GUIDEWIRE G12,"$2,545.00 "
717272,GUIDEWIRE G13,"$2,829.00 "
717273,GUIDEWIRE G14,"$4,242.50 "
717274,GUIDEWIRE G15,"$5,657.00 "
717275,TROCAR G01,$71.00 
717276,TROCAR G02,$142.00 
717277,TROCAR G03,$212.00 
717278,TROCAR G04,$283.00 
717279,TROCAR G05,$565.50 
717280,TROCAR G06,$848.50 
717281,TROCAR G07,"$1,131.50 "
717282,TROCAR G08,"$1,414.50 "
717283,TROCAR G09,"$1,697.00 "
717284,TROCAR G10,"$1,980.00 "
717285,TROCAR G11,"$2,262.00 "
717286,TROCAR G12,"$2,545.00 "
717287,TROCAR G13,"$2,829.00 "
717288,IMP BARS G02,$283.00 
717289,IMP BARS G03,$424.50 
717290,IMP BARS G04,$565.50 
717291,IMP BARS G05,$848.50 
717292,IMP BARS G06,"$1,131.50 "
717293,IMP BARS G07,"$1,414.50 "
717294,IMP BARS G08,"$1,697.00 "
717295,IMP BARS G09,"$1,980.00 "
717296,ST CT/COV W/DEL G07,"$1,414.50 "
717297,ST CT/COV W/DEL G08,"$1,697.00 "
717298,ST CT/COV W/DEL G09,"$1,980.00 "
717299,ST CT/COV W/DEL G10,"$2,262.00 "
717300,ST CT/COV W/DEL G11,"$2,545.00 "
717301,ST CT/COV W/DEL G12,"$2,829.00 "
717302,ST CT/COV W/DEL G13,"$4,242.50 "
717303,ST CT/COV W/DEL G14,"$5,657.00 "
717304,ST CT/COV W/DEL G15,"$7,071.00 "
717305,ST CT/COV W/DEL G16,"$8,486.00 "
717306,ST CT/COV W/O DEL G02,$283.00 
717307,ST CT/COV W/O DEL G03,$424.50 
717308,ST CT/COV W/O DEL G04,$565.50 
717309,ST CT/COV W/O DEL G05,$848.50 
717310,ST CT/COV W/O DEL G06,"$1,131.50 "
717311,ST CT/COV W/O DEL G07,"$1,414.50 "
717312,ST CT/COV W/O DEL G08,"$1,697.00 "
717313,ST CT/COV W/O DEL G09,"$1,980.00 "
717314,ST CT/COV W/O DEL G10,"$2,262.00 "
717315,ST CT/COV W/O DEL G11,"$2,545.00 "
717316,ST CT/COV W/O DEL G12,"$2,829.00 "
717317,ST NON-CT/COV W/O DEL G10,"$2,262.00 "
717318,ST NON-CT/COV W/O DEL G11,"$2,545.00 "
717319,ST NON-CT/COV W/O DEL G12,"$2,829.00 "
717320,ST NON-CT/COV W/O DEL G13,"$4,242.50 "
717321,ST NON-CT/COV W/O DEL G14,"$5,657.00 "
717322,ST NON-CT/COV W/O DEL G15,"$7,071.00 "
717323,CEMENT BONE G06,"$1,131.50 "
717324,CEMENT BONE G07,"$1,414.50 "
717325,CEMENT BONE G08,"$1,697.00 "
717326,CEMENT BONE G09,"$1,980.00 "
717327,CEMENT BONE G10,"$2,262.00 "
717328,CEMENT BONE G11,"$2,545.00 "
717329,CEMENT BONE G12,"$2,829.00 "
717330,CEMENT BONE G13,"$4,242.50 "
717331,CEMENT BONE G14,"$5,657.00 "
717332,CEMENT BONE G15,"$7,071.00 "
717334,CEMENT BONE G16,"$8,486.00 "
717335,CEMENT BONE G17,"$9,900.00 "
717336,PIN SKULL G01,$71.00 
717337,PIN SKULL G02,$142.00 
717338,PIN SKULL G03,$212.00 
717339,PIN SKULL G04,$283.00 
717340,PIN SKULL G05,$565.50 
717341,PIN SKULL G06,$848.50 
717342,PIN SKULL G07,"$1,131.50 "
717343,PIN SKULL G08,"$1,414.50 "
717344,CATH INFUS PICC/MID G08,"$1,414.50 "
717345,CATH INFUS PICC/MID G09,"$1,697.00 "
717346,CATH HEMO/PERI STM G03,$212.00 
717347,CATH HEMO/PERI STM G04,$283.00 
717348,CATH HEMO/PERI STM G05,$565.50 
717349,CATH HEMO/PERI STM G06,$848.50 
717350,CATH HEMO/PERI STM G07,"$1,131.50 "
717351,CATH HEMO/PERI STM G08,"$1,414.50 "
717352,IMP TISSUE NON-HUMAN G15,"$28,285.00 "
717353,IMP TISSUE NON-HUMAN G16,"$31,114.00 "
717354,IMP TISSUE NON-HUMAN G17,"$33,942.00 "
717355,IMP TISSUE NON-HUMAN G18,"$36,771.00 "
717356,IMP BN ART/AUG G34,"$14,143.00 "
717357,IMP BN ART/AUG G35,"$16,970.50 "
717360,CATHETER GUIDING G15,"$7,071.00 "
717361,CATHETER GUIDING G16,"$8,486.00 "
717362,CATHETER GUIDING G17,"$9,900.00 "
717365,PROBE DISCECTOMY PERCUTANEOUS,"$1,663.50 "
717366,IMP NEURO VALVE G09,"$2,545.00 "
717367,IMP NEURO VALVE G10,"$2,829.00 "
717368,IMP NEURO VALVE G11,"$4,242.50 "
717369,IMP NEURO VALVE G12,"$5,657.00 "
717370,IMP NEURO VALVE G13,"$7,071.00 "
717371,IMP KNEE JOINT G57,"$16,688.00 "
717372,CATH BLLN G14,"$5,657.00 "
717373,CATH BLLN G15,"$7,071.00 "
717374,CATH BLLN G16,"$8,486.00 "
717375,CATH DRAINAGE G05,$848.50 
717376,CATH DRAINAGE G06,"$1,131.50 "
717377,CATH DRAINAGE G07,"$1,414.50 "
717378,CATH DRAINAGE G08,"$1,697.00 "
717379,CATH BLLN DILAT NONVASC G15,"$4,242.50 "
717380,CATH BLLN DILAT NONVASC G16,"$5,657.00 "
717382,CATH EP SPCG QPLR G02,$283.00 
717383,CATH EP SPCG QPLR G03,$424.50 
717384,CATH EP SPCG QPLR G04,$565.50 
717385,CATH EP SPCG QPLR G05,$848.50 
717386,CATH EP SPCG QPLR G06,"$1,131.50 "
717387,CATH EP SPCG QPLR G07,"$1,414.50 "
717388,CATH EP SPCG QPLR G08,"$1,697.00 "
717389,CATH EP SPCG QPLR G09,"$1,980.00 "
717390,IMP PACEMAKER G12,"$25,456.50 "
717391,IMP PACEMAKER G13,"$26,871.00 "
717393,PACK CATH LAB,$94.50 
717394,BAG RESUSCITATOR G01,$71.00 
717395,BAG RESUSCITATOR G02,$142.00 
717397,UR INCONT DEV SL GFT G03,$565.50 
717398,UR INCONT DEV SL GFT G04,$848.50 
717399,UR INCONT DEV SL GFT G05,"$1,131.50 "
717416,UR INCONT DEV SL GFT G06,"$1,414.50 "
717417,UR INCONT DEV SL GFT G07,"$1,697.00 "
717418,UR INCONT DEV SL GFT G08,"$1,980.00 "
717419,UR INCONT DEV SL GFT G09,"$2,262.00 "
717420,UR INCONT DEV SL GFT G10,"$2,545.00 "
717421,UR INCONT DEV SL GFT G11,"$2,829.00 "
717422,UR INCONT DEV SL GFT G12,"$4,242.50 "
717438,OSTEO INTRODUCER G02,$565.50 
717439,OSTEO INTRODUCER G03,$848.50 
717440,OSTEO INTRODUCER G04,"$1,131.50 "
717441,OSTEO INTRODUCER G05,"$1,414.50 "
717442,OSTEO INTRODUCER G06,"$1,697.00 "
717443,OSTEO INTRODUCER G07,"$1,980.00 "
717444,OSTEO INTRODUCER G08,"$2,262.00 "
717445,OSTEO INTRODUCER G09,"$2,545.00 "
717446,OSTEO INTRODUCER G10,"$2,829.00 "
717447,OSTEO INTRODUCER G11,"$3,111.50 "
717448,OSTEO INTRODUCER G12,"$3,394.50 "
717449,IMP HRT VALVE M G02,"$8,486.00 "
717450,IMP HRT VALVE M G01,"$5,657.00 "
717451,IMP TISSUE NON-HUMAN G19,"$39,598.50 "
717456,IMP TISSUE NON-HUMAN G20,"$42,428.00 "
717457,IMP TISSUE NON-HUMAN G21,"$45,255.50 "
717459,IMP TISSUE NON-HUMAN G22,"$48,085.00 "
717460,INJECTOR CONTRAST G02,$142.00 
717461,INJECTOR CONTRAST G03,$212.00 
717462,INJECTOR CONTRAST G04,$283.00 
717467,INJECTOR CONTRAST G05,$565.50 
717468,INJECTOR CONTRAST G06,$848.50 
717471,CATH THROMB EMBO G14,"$5,657.00 "
717472,CATH THROMB EMBO G15,"$7,071.00 "
717473,CATH THROMB EMBO G16,"$8,486.00 "
717481,IMP IOL NEW TECH G07,"$1,980.00 "
717482,IMP IOL NEW TECH G08,"$2,262.00 "
717483,IMP IOL NEW TECH G09,"$2,545.00 "
717484,IMP IOL NEW TECH G10,"$2,829.00 "
717485,ST NON-CT/COV W/DEL G18,"$11,314.00 "
717486,ST NON-CT/COV W/DEL G19,"$12,728.00 "
717487,ST NON-CT/COV W/DEL G20,"$14,143.00 "
717488,ST NON-CT/COV W/DEL G21,"$16,970.50 "
717489,ST NON-CT/COV W/DEL G22,"$19,800.00 "
717490,IMP EXFIX G27,"$12,728.00 "
717491,IMP EXFIX G28,"$14,143.00 "
717492,IMP EXFIX G29,"$16,970.50 "
717493,IMP EXFIX G30,"$19,800.00 "
717494,CATH OCCLUSION G01,$71.00 
717500,CATH OCCLUSION G02,$142.00 
730177,APP LONG ARM SPLNT,$93.00 
730178,APP FOREARM SPLNT STAT,$93.00 
730179,APP FOREARM SPLNT DYN,$93.00 
730214,APP FINGER SPLINT STATIC,$93.00 
730215,APP FINGER SPLINT DYN,$53.00 
730216,STRAPPING THORAX,$93.00 
730217,STRAPPING SHOULDER,$93.00 
730219,STRAPPING ELBOW/WRIST,$93.00 
730221,STRAPPING HAND/FINGER,$92.50 
730222,APP RIGID LEG CAST,$93.00 
730224,APP LONG LEG SPLINT,$93.00 
730226,APP LOWER LEG SPLINT,$93.00 
730227,STRAPPING KNEE,$184.50 
730228,STRAPPING TOES,$118.00 
730231,TENS INITIAL APPLICATION,$214.00 
730232,BIOFEEDBACK TRANING,$199.00 
730234,MUSCLE TEST EXTRM/TRUNK,$135.50 
730235,MUSCLE TEST HAND,$178.00 
730236,MUSCLE TST BODY NO HAND,$319.50 
730237,MUSCLE TST BODY W/ HAND,$426.00 
730240,NEUROBEHAVIOR EXAM-HR,$453.50 
730241,PT EVALUATION,$221.00 
730243,PT RE-EVALUATION,$158.00 
730245,HOT/COLD PACK,$93.00 
730246,MECHANICAL TRACTION,$135.50 
730247,VASOPNEUMATIC DEVICE,$174.00 
730248,PARAFFIN BATH,$150.00 
730250,WHIRLPOOL LARGE,$283.50 
730251,FLUIDOTHERAPY,$84.00 
730252,DIATHERMY,$274.00 
730253,ELEC STIM ATTENDED 15MIN,$228.50 
730254,IONTOPHORESIS,$143.50 
730255,CONTRAST BATH,$209.50 
730256,ULTRASOUND,$192.00 
730257,PHONOPHORESIS,$174.00 
730259,THERAPEUTIC EXERCISE,$163.50 
730260,NEUROMUSCULAR RE-EDUC,$168.50 
730261,AQUATIC THERAPY,$102.00 
730262,GAIT TRAINING,$73.50 
730263,MASSAGE,$167.50 
730266,MANUAL THERAPY,$167.50 
730267,MYOFACIAL RELEASE,$147.50 
730269,GROUP THERAPY,$79.00 
730270,ORTHOTIC FIT/TRAIN 15 MINS OF INITIAL,$122.50 
730273,PROSTHETIC TRAINING 15 MIN INTERVALS,$135.50 
730274,THERAPEUTIC ACTIVITIES,$122.50 
730276,COGNITIVE SKILLS DEVEL,$109.00 
730277,SENSORY INTEGRATVE TECH,$97.00 
730278,SELF CARE/HOME TRAINING,$97.00 
730279,COMM/WRK/REINTEGRATION,$202.50 
730280,WHEELCHAIR TRAINING,$122.50 
730281,WORK HARD/COND 1ST 2HRS,$322.50 
730282,WORK HARD/COND ADDL 1HR,$159.00 
730283,DEBRIDE SELECT <=20 CM,$227.00 
730284,DEBRIDEMENT NONSELECT,$227.00 
730285,CHCKOUT FOR PROS/ORTHO,$55.50 
730286,PHYSICAL PERFORM TEST,$99.00 
730289,DRESSING CHANGE ONLY,$49.00 
730290,ESTIM WOUND STG III-IV,$172.00 
730291,ESTIM WOUND OTHER,$172.00 
730292,ESTIM NON WOUND CARE,$172.00 
730297,STRAPPING ANKLE/FOOT,$142.00 
730298,DEBRIDE SELECT >20 CM,$373.00 
730307,ELECT STIM UNATTENDED,$171.50 
730333,MCAL TESTS\MEAS INIT 30,$59.00 
740145,APP LONG ARM SPLNT,$93.00 
740146,APP FOREARM SPLNT STAT,$93.00 
740147,APP FOREARM SPLNT DYN,$93.00 
740148,APP FINGER SPLINT STATIC,$93.00 
740149,APP FINGER SPLINT DYN,$93.00 
740158,TENS INITIAL APPLICATION,$214.00 
740159,BIOFEEDBACK TRANING,$199.00 
740161,MUSCLE TEST EXTRM/TRUNK,$135.50 
740162,MUSCLE TEST HAND,$178.00 
740163,MUSCLE TST BODY NO HAND,$319.50 
740164,MUSCLE TST BODY W/ HAND,$426.00 
740168,OT EVALUATION,$184.00 
740169,OT RE-EVALUATION,$138.50 
740170,HOT/COLD PACK,$93.00 
740171,MECHANICAL TRACTION,$135.50 
740172,ELEC STIM UNATTENDED,$172.00 
740173,VASOPNEUMATIC DEVICE,$174.00 
740174,PARAFFIN BATH,$150.00 
740175,WHIRLPOOL SMALL,$283.50 
740176,WHIRLPOOL LARGE,$283.50 
740177,FLUIDOTHERAPY,$84.00 
740178,DIATHERMY,$274.00 
740179,ELEC STIM ATTENDED 15MIN,$228.50 
740181,IONTOPHORESIS,$143.50 
740182,CONTRAST BATH,$209.50 
740183,ULTRASOUND,$192.00 
740184,PHONOPHORESIS,$174.00 
740186,THERAPEUTIC EXERCISE,$163.50 
740187,NEUROMUSCULAR RE-EDUC,$142.00 
740188,AQUATIC THERAPY,$102.00 
740189,GAIT TRAINING,$73.50 
740190,MASSAGE,$149.00 
740191,TRACTION MANUAL,$209.50 
740192,JOINT MOBILIZATION,$174.00 
740193,MANUAL THERAPY,$149.00 
740196,GROUP THERAPY,$79.00 
740197,ORTHOTIC FIT/TRAIN MINIM,$122.50 
740198,ORTHOTIC FIT/TRAIN MOD,$122.50 
740203,PROSTHETIC TRAINING,$135.50 
740204,THERAPEUTIC ACTIVITIES,$122.50 
740206,COGNITIVE SKILLS DEVEL,$109.00 
740207,SENSORY INTEGRATVE TECH,$97.00 
740210,SELF CARE/HOME TRAINING,$97.00 
740211,COMM/WRK/REINTEGRATION,$202.50 
740212,WHEELCHAIR TRAINING,$122.50 
740213,WORK HARD/COND 1ST 2HRS,$354.50 
740214,WORK HARD/COND ADDL 1HR,$178.00 
740215,DEBRIDE SELECT <20 CM,$227.00 
740216,DEBRIDEMENT NONSELECT,$227.00 
740217,CHCKOUT FOR PROS/ORTHO,$55.50 
740218,PHYSICAL PERFORM TEST,$150.00 
740221,DRESSING CHANGE ONLY,$49.00 
740223,ESTIM WOUND STG III-IV,$172.00 
740224,ESTIM WOUND OTHER,$172.00 
740225,ESTIM NON WOUND CARE,$172.00 
740228,DEBRIDE SELECT >20 CM,$373.00 
750063,DRUG SCR COLL HRS 10-IND,$37.50 
750066,DRUGS OF ABUSE SCREEN UR,$62.00 
750098,SCHOOL OT EVAL,$48.00 
750101,SCHOOL OT TREAT 15M,$28.50 
750103,SCHOOL MILEAGE,$0.50 
750153,FILM PROCESSING,$33.00 
760016,APLIGRAFT SKIN PER C,$332.50 
760017,DERMAGRAFT,$389.50 
760023,INCISION & DRAINAGE,$696.00 
760024,INCISION &DRAINAGE CMPLX,$499.50 
760028,PUNCTURE ASPIRATION,$371.00 
760029,DEB SUBQ TISSUE 20CM,"$1,163.00 "
760039,DEB SUBQ TISSUE 20CM,"$1,163.00 "
760041,DEBRIDE SKIN SUB/TIS/MUS,"$1,347.00 "
760044,DEBRD SKNSUB/TIS/MUS/BON,"$3,120.00 "
760045,BIOPSY SINGLE LESION,$510.50 
760128,BURN SM W/O ANES,$512.50 
760129,BURN MED WO ANES,$512.50 
760130,BURN LG W/O ANES,$512.50 
760139,APPLY UNNA BOOT,$453.00 
760147,REMOVE IRRIG CERUMEN,$384.00 
760149,INFLUENZA INJECTION,$29.50 
760162,NEW PT LEVEL1,$256.50 
760163,NEW PT LEVEL2,$554.50 
760164,NEW PT LEVEL4,$554.50 
760165,NEW PT LEVEL5,$554.50 
760166,NEW PT LEVEL5,$636.00 
760168,EST PT LEVEL1,$268.00 
760169,EST PT LEVEL2,$555.50 
760170,EST PT LEVEL3,$555.50 
760171,EST PT LEVEL4,$555.50 
760172,EST PT LEVEL5,$597.50 
760182,PNEUMONIA VACCINE ADMIN,$51.50 
760247,REMIVE INSTR CERUMEN,$384.00 
760704,BIOPSY SKIN LESION SINGL,$427.00 
760721,IM\SQ INJECTION,$145.50 
760728,WOUND CAUTERY CHEMICAL,$512.50 
760747,APPLY RIGID LEG CAST,$860.00 
760748,REMOV HYPERKERATOTIC LES,$40.00 
760749,REMOV HYPERKERAT LES 2-4,$307.00 
760752,REMOV HYPERKERAT LES >4,$307.00 
760753,TRIM NONDYSTROPHIC NAILS,$292.50 
760758,DEBRIDEMENT NAIL 1-5,$308.00 
760759,DEBRIDEMENT NAIL 6+,$308.00 
760761,AVULSION NAIL SIMP SING,$334.00 
760762,AVULSION NAIL SIMP ADD,$334.00 
760766,NEG PRESS <=50SQ CM,$284.50 
760767,NEG PRESS >50SQ CM,$481.50 
760773,DEB OPEN WND >20,$657.00 
760774,DEB OPEN WND <20,$610.00 
771423,MISC CLINIC PROC,$0.50 
800230,IMMUNIZATION ADMIN,$34.50 
800251,IM/SQ INJECTION,$17.50 
800302,INTRA-ARTERIAL INJECTION,$69.50 
800321,INJECTION ADMIN - IV,$73.00 
800357,ESOPH INTUBATE/COLLECT,$307.50 
800377,EKG,$340.00 
800379,WOUND DEBRIDE NONSELECT,$187.50 
800381,ER VISIT LVL I,$198.50 
800383,ER VISIT LVL II,$332.00 
800386,ER VISIT LVL III,$464.00 
800387,ER VISIT LVL IV,$705.50 
800388,ER VISIT LEVEL V,"$1,021.50 "
800389,CRITICAL CARE,$937.50 
800391,INFLUENZA VACCINE ADMIN,$25.00 
800392,PNEUMONIA VACCINE ADMIN,$34.50 
800394,HEP B ADMIN VACC    ON,$34.50 
800397,IV HYDRATION 1ST HR,$166.00 
800413,OBS CARE HOURLY,$59.50 
800414,VENIPUNCTURE,$18.50 
800416,TRANSFUSION,$266.50 
800419,TREATMENT RM\PCP CONSULT,$161.50 
800425,ER PROC LVL I,$347.50 
800427,ER PROC LVL II,$416.00 
800430,ER PROC LVL III,$452.00 
800431,ER PROC LVL IV,$512.00 
800432,ER PROC LVL V,$576.00 
800433,ER PROC LVL VI,"$1,145.00 "
800434,GASTRIC INTUBATE/LAVAGE,$307.50 
800441,IV THROMBOLYSIS CORONARY,$73.00 
800444,POC GLUCOSE,$269.50 
800450,CARDIOVERSION ELECTRON,"$1,206.00 "
800452,IV HYDRATION ADDL HR,$37.00 
800461,I&D\ASPIRATION SIMPLE,$266.50 
800466,SA ANOSCOPY,$307.50 
800504,INSERT PICC LINE,$842.50 
800548,ENDOTRACHIAL INTUBATION,"$1,037.50 "
800549,EKG RHYTHM STRIP,$176.50 
800554,COLLECT BLOOD VAD,$149.00 
800635,LAYR CLOSE 2.6-7.5CM,$736.76 
800659,URINE PREGNANCY TEST,$202.50 
800661,INJ VACCINE EA ADDL INJ,$34.50 
800769,SPNT APPLY FINGER STATIC,$149.00 
800793,CONS SEDATN <5 1ST 30 MN,$156.00 
800794,CONS SEDATN >5 1ST 30 MN,$156.00 
800795,CONS SEDATN ADDL 15 MIN,$111.00 
800797,INJ NERVE BLOCK,$303.50 
800833,REP WOUND F\E\N\L >39,$226.50 
800838,REP WND F\E\N\L 20.1-30,$226.50 
800842,I\D BARTH GLAND ABSCESS,$266.50 
800843,I&D VULVA PERINEUM,$266.50 
800844,INSERT CATH VEIN <5 YRS,$842.50 
800849,INSERT CATH VEIN >= 5YRS,$842.50 
801523,REP COMP ENEL ADDITIONAL,$370.50 
801524,REP COMP TRUNK 1.1-2.5CM,$370.50 
801525,LAYER CLOS F\E\E\N\>3CM,$283.00 
801526,LAY CLOS F\E\E\N\ 20.1CM,$283.00 
801527,LAY CLOS F\E\E\N 12.6CM,$283.00 
801528,LAY CLOS N\H\F >30CM,$283.00 
801530,LAY CLOS N\H\F 20.1-30CM,$283.00 
801531,LAY CLOS N\H\F 12.6-20CM,$283.00 
801532,LAY CLOS N\H\F 7.6-12CM,$283.00 
801534,LAY CLOS TRNK\EXT > 30CM,$283.00 
801535,CRITICAL CARE ADD 30 MIN,$468.50 
801537,SPLINT APPLY SHRT ARM ST,$149.00 
801549,TRACHEOSTOMY,"$1,173.00 "
801556,I&D SKIN COMPLEX,$509.50 
801565,AMPUTATION OF FINGER,"$1,428.56 "
801567,REP HC MOUTH >2.6CM,$472.00 
801571,I&D PERIANAL ABSCESS,"$1,010.50 "
801794,TRAUMA ACTIVATION,"$2,766.44 "
801796,I&D PERITONSILLAR ABSCES,$266.50 
801798,INFUSION THERAP\DIAG 1ST,$166.00 
801800,INFUSION THERAP\DIAG ADD,$37.00 
801801,INFUSION SEQUENTIAL,$37.00 
