Hospital Name: Glendale Memorial Hospital and Health Center,,,,,,,,
OSHPD Facility No: 106190522,,,,,,,,
"Effective Date of Charges: May 1, 2018",,,,,,,,
CDM ,BILL DESCRIPTION,PRICE,0 Price Indicator,REV_CODE,AU,,,
5800058,IRON SUCROSE 100MG/5MLSDV,0,3,636,771000,,,
5800059,MICAFUNGIN 50MG INJ,0,3,636,771000,,,
5800060,MICAFUNGIN 100MG INJ,0,3,636,771000,,,
5800061,ALISKIREN 150MG TAB,0,3,637,771000,,,
5800062,ALISKIREN 300MG TAB,0,3,637,771000,,,
5800063,QUETIAPINE 200MG ER TAB,0,3,637,771000,,,
5800064,QUETIAPINE 300MG ER TAB,0,3,637,771000,,,
5800065,NIACIN 500MG TAB,15,,637,771000,,,
5800066,QUETIAPINE 400MG ER TAB,0,3,637,771000,,,
5800067,EPOETIN NONESRD 2KU SDVJG,0,3,636,771000,,,
5800068,AMPICILLIN 125MG INJ,0,3,636,771000,,,
5800069,AMPICILLIN 250MG INJ,0,3,636,771000,,,
5800070,AMPICILLIN 500MG INJ,0,3,636,771000,,,
5800071,NEONATAL ERYTHROMYCIN 500MG IN,0,3,636,771000,,,
5800072,BETAXOLOL 0.25% 10ML OPSU,0,3,637,771000,,,
5800073,NIACIN ER 250MG TAB,12.5,,637,771000,,,
5800074,BACITRA/POLY B 10GM PWD,0,3,637,771000,,,
5800075,NEONATAL RANITIDINE 2MG/ML SY,0,3,636,771000,,,
5800076,NEONATAL CEPHALEXIN 125MG/5ML,0,3,250,771000,,,
5800077,DESTIN ONTIMENT 4OZ,0,3,637,771000,,,
5800078,ORA-PLUS 30ML,0,3,637,771000,,,
5800079,ORA-SWEET SF 30ML,0,3,637,771000,,,
5800080,FOMEPIZOLE 1GM/ML 1.5MLJG,0,3,636,771000,,,
5800081,NIACIN ER 500MG TAB,15,,637,771000,,,
5800082,UREA 20% CREAM 90GM,0,3,637,771000,,,
5800083,UREA 40% CREAM 28.35GM,0,3,637,771000,,,
5800084,MEGESTROL 40MG/1ML 10ML,0,3,637,771000,,,
5800085,FLUTIC/SALM 100/50 28 INH,0,3,637,771000,,,
5800086,FLUTIC/SALM 250/50 14 PWD,0,3,637,771000,,,
5800087,FLUTIC/SALM 500/50 28 INH,0,3,637,771000,,,
5800088,ALBUTEROL 90MCG 8GM INH,0,3,637,771000,,,
5800089,SALMETEROL 50MCG/IH 28DSK,0,3,637,771000,,,
5800090,CONIVAPTAN 5MG/ML 4ML AMP,0,3,636,771000,,,
5800091,WARFARIN 0.5MG TAB,0,3,637,771000,,,
5800092,CARIMMUNE NF 3GM INJ,0,3,636,771000,,,
5800093,ANTIVEN LATRODECTUS MACTA,0,3,636,771000,,,
5800094,DIMERCAPROL 10% 100MG/ML 3ML A,0,3,636,771000,,,
5800095,CALCIUM GLUCONATE 2.5% TOP GEL,0,3,637,771000,,,
5800096,SUCCIMER 100MG CAP,0,3,637,771000,,,
5800097,EDETATE CALCIUM DISODIUM 200MG,0,3,636,771000,,,
5800098,PRALIDOXIME 50MG/ML 20ML INJ,0,3,636,771000,,,
5800099,NIACIN ER 750MG TAB,10,,637,771000,,,
5800100,MENINGOCOC VACC 0.5ML INJ,0,3,250,771000,,,
5800101,STOMAHESIVE POWDER 30GM,0,3,637,771000,,,
5800102,STOMAHESIVE PASTE 60GM,0,3,637,771000,,,
5800103,ZOLEDRONIC ACID 5MG/100ML,0,3,636,771000,,,
5800104,NEONATAL CEFAZOLIN 20MG/ML 20,0,3,636,771000,,,
5800105,NEONATAL AMIKACIN 5MG/ML 20ML,0,3,636,771000,,,
5800106,FAT EMULSION 10% 250ML IN,0,3,250,771000,,,
5800107,TENECTEPLASE 1MG INJJG,7504.5,,636,771000,,,
5800108,FAT EMULSION 20% 250ML IN,0,3,636,771000,,,
5800109,PIPERAC/TAZ 60MG/1ML PDIV,0,3,636,771000,,,
5800110,HEPARIN FLUSH 100 UNITS/ML 3M,0,3,636,771000,,,
5800111,HEPARIN FL 500U/5ML SYR,0,3,636,771000,,,
5800112,NEO DIGOXIN 50MCG/ML 1ML ORAL,0,3,636,771000,,,
5800113,PENTOSTATIN 10MG INJ,0,3,636,771000,,,
5800114,LORAZEPAM 2MG/1ML INJ,0,3,636,771000,,,
5800115,RENAGEL 400MG (SEVELAMER),16.5,,637,771000,,,
5800116,MIDAZOLAM 1MG/ML 2ML INJ,0,3,636,771000,,,
5800117,NEONATAL LORZEPAM 0.5 MG/1ML S,0,3,636,771000,,,
5800118,NEONATAL MIDAZOLAM 0.5MG/1ML S,0,3,636,771000,,,
5800119,DEXAM PH 10MG/1ML INJ,0,3,636,771000,,,
5800120,WARFARIN 1.5MG TAB,0,3,637,771000,,,
5800121,AMIODARONE 100MG TAB,0,3,637,771000,,,
5800122,FLUCONAZOLE 150MG TAB,0,3,637,771000,,,
5800123,SEVELAMER HCL 800MG TAB,25,,637,771000,,,
5800124,ESCITALOPRAM 5MG TAB,0,3,637,771000,,,
5800125,DOXAZOSIN 1MG TAB,0,3,637,771000,,,
5800126,CITALOPRAM 10MG TAB,0,3,637,771000,,,
5800127,TRIHEXYPHENIDYL 1MG TAB,0,3,637,771000,,,
5800128,METOPROLOL 12.5MG TAB,0,3,637,771000,,,
5800129,HYDROCHLOROTHIAZIDE 1/2 TAB O,0,3,637,771000,,,
5800130,SERTRALINE 12.5MG TAB,0,3,637,771000,,,
5800131,VALSARTAN 80MG TAB,25,,637,771000,,,
5800132,QUETIAPINE FUM 12.5MG TAB,0,3,637,771000,,,
5800133,GLIPIZIDE 2.5MG TAB,0,3,637,771000,,,
5800134,CAPTOPRIL 1/2 TAB OF 12.5MG (6,0,3,637,771000,,,
5800135,BACLOFEN 5MG TAB,0,3,637,771000,,,
5800136,IMATINIB 400MG TAB,0,3,637,771000,,,
5800137,BRIMONIDINE 0.1% WITH SOLN 5ML,0,3,637,771000,,,
5800138,HCTZ 12.5MG CAP,0,3,637,771000,,,
5800139,ALENDRONATE 35MG TAB,0,3,637,771000,,,
5800140,CLONAZEPAM 0.25MG TAB,0,3,637,771000,,,
5800141,ALLOPURINOL 150MG TAB,0,3,637,771000,,,
5800142,DILTIAZEM 15MG TAB,0,3,637,771000,,,
5800143,SPIRONOLACTONE 12.5MG TAB,0,3,637,771000,,,
5800144,FENTANYL 12MCG/HR PATCH,0,3,637,771000,,,
5800145,WARFARIN 1.25MG TAB,0,3,637,771000,,,
5800146,TELMSARTAN 20MG TAB,0,3,637,771000,,,
5800147,GAMUNEX 10% 100ML,0,3,636,771000,,,
5800148,GAMUNEX 10% 200ML,0,3,636,771000,,,
5800149,VALSARTAN/HCTZ 80/12.5MG,25,,637,771000,,,
5800150,BENAZEPRIL 2.5MG TAB,0,3,637,771000,,,
5800151,CEFAZOLIN 1GM INJ (BULK),0,3,636,771000,,,
5800152,HYDROMORPHONE 1MG TAB,0,3,637,771000,,,
5800153,GAMMAGARD 10GM VIAL,0,3,636,771000,,,
5800154,GAMMAGARD 2.5 GM VIAL,0,3,636,771000,,,
5800155,INDAPAMIDE 125MG TAB,0,3,270,771000,,,
5800156,VALSARTAN 160MG TAB,25,,637,771000,,,
5800157,PROGESTERONE 200MG CAP,0,3,637,771000,,,
5800158,PROPAFENON 1/2 TAB OF 150MG,0,3,637,771000,,,
5800159,CYCLOBENZAPRINE 5MG TAB,0,3,637,771000,,,
5800160,GLIMEPIRIDE 1MG TAB,0,3,637,771000,,,
5800161,METOPROLOL ER 12.5MG TAB,0,3,637,771000,,,
5800162,ATENOLOL 12.5MG TAB,0,3,637,771000,,,
5800163,METHYLPRED   TAB OF 4MG (2MG),0,3,637,771000,,,
5800164,VALSARTAN/HCTZ 160/12.5MG,34,,637,771000,,,
5800165,CARBI/LEVODOPA    TAB OF 25-1,0,3,637,771000,,,
5800166,NATEGLINIDE 60MG TAB,0,3,637,771000,,,
5800167,METRONIDAZOLE 0.75% VAG GEL 70,0,3,637,771000,,,
5800168,CLEVIDIPINE 25MG/50ML INJ,0,3,636,771000,,,
5800169,CLEVIDIPINE 0.5MG/ML 100ML EM,0,3,636,771000,,,
5800170,DEXMEDETOM 200MCG/2ML INJ,0,3,636,771000,,,
5800171,TRAZODONE 1/2 TAB OF 150MG (75,0,3,637,771000,,,
5800172,METHADONE 40MG TAB,18,,637,771000,,,
5800173,REGADENOSON 0.4MG/5ML INJ,0,3,636,771000,,,
5800174,SOTALOL 1/2 TAB OF 80MG (40MG),0,3,637,771000,,,
5800175,ENTACAPONE 100MG TAB,0,3,637,771000,,,
5800176,METHADONE 1/2 TAB OF 5MG (2.5M,0,3,637,771000,,,
5800177,AZTREONAM 1GM/50ML IVPB,0,3,636,771000,,,
5800178,AZTREONAM 2GM/50ML IVPB,0,3,636,771000,,,
5800179,NA BICARB 4.2% 5ML SDV,26,,636,771000,,,
5800180,PROPOFOL 10MG/ML 20ML INJ,241,,636,771000,,,
5800181,METHOTREX PF 1GM/40ML SDV,0,3,636,771000,,,
5800182,CARVEDILOL 1.562MG TAB,0,3,637,771000,,,
5800183,"HEPARIN 5,000 UNITS/NS 500ML",0,3,636,771000,,,
5800184,CLEVIDIPINE 0.5MG/ML 50ML INJ,0,3,636,771000,,,
5800185,CLEVIDIPINE 0.5MG/ML IN,0,3,636,771000,,,
5800186,DEXMEDETOMIDINE 100MCG/ML 2ML,0,3,250,771000,,,
5800187,PROPRANOLOL 1/2 TAB OF 10MG,0,3,637,771000,,,
5800188,THROM(RECOM)5KU 5MLTOPSYR,0,3,250,771000,,,
5800189,HYALUR/CHOND 1ML OPSINJ,0,3,636,771000,,,
5800190,TRAZODONE 1/2 TAB OF 5MG,0,3,637,771000,,,
5800191,PROPRANOLOL 1/2 TAB OF 10MG,0,3,637,771000,,,
5800192,ACYCLOVIR 5% CREAM 2GM,0,3,637,771000,,,
5800193,ACYCLOVIR 5% 5GM CRM,0,3,637,771000,,,
5800194,MORPHINE 10MG/5ML 5ML SOL,0,3,637,771000,,,
5800195,DEXTRAN-40/D5W 500ML,0,3,636,771000,,,
5800196,MORPHINE IR 1/2 TAB OF 15MG (,0,3,637,771000,,,
5800197,MORPHINE 20MG/5ML 5ML SOL,0,3,637,771000,,,
5800198,ANECTINE 20 MG,49.5,,250,771000,,,
5800199,PRIMIDONE 25MG TAB,0,3,637,771000,,,
5800200,ALLANDERM-T OINT 300GM,0,3,637,771000,,,
5800201,"SURGICEL FIBRILLAR 2""X4""",0,3,250,771000,,,
5800202,DICLOFENAC SODIUM 1% GEL 100G,0,3,637,771000,,,
5800203,SECRETIN HUMAN FOR INJ 16MCG,0,3,636,771000,,,
5800204,BUPRENORPHINE 1/2 TAB OF 2MG,0,3,637,771000,,,
5800205,RILUZOLE 50MG TABLET,0,3,637,771000,,,
5800206,NEO ERYTHROMYCIN  1MG/ML ORAL,24,,637,771000,,,
5800207,BG9928 or Placebo for Protocol,0,3,250,771000,,,
5800208,EPHEDRINE 5MG/ML 5ML SYRINGE,0,3,636,771000,,,
5800209,DIAZEPAM 2.5MG TAB,0,3,637,771000,,,
5800210,"VITAMIN D 1,000 INTERNATIONAL",0,3,637,771000,,,
5800211,LUBIPROSTONE 24MCG CAP,0,3,637,771000,,,
5800212,OSELTAMVIR 12MG/ML 1ML SYRINGE,0,3,637,771000,,,
5800213,RILUZOLE 50MG TAB,0,3,637,771000,,,
5800214,NEO L-ARGININE 1MEQ/ML ORAL SO,24,,637,771000,,,
5800215,AZACITIDINE 100MG INJ,0,3,636,771000,,,
5800216,PERFLUTREN  6.52MG/ML 2ML,0,3,636,771000,,,
5800217,KETOROL 0.45%/0.4ML OPSOL,0,3,637,771000,,,
5800218,PRASUGREL 5MG TAB,0,3,637,771000,,,
5800219,PRASUGREL 10MG TAB,0,3,637,771000,,,
5800220,METHYLNALTREXONE 12MG/0.6ML I,0,3,637,771000,,,
5800221,CLINDAMYCIN 900MG 50ML PB,0,3,636,771000,,,
5800222,DOPRAM 20MG/ML 20ML,281.5,,636,771000,,,
5800223,BENOCAINE 20% SPRAY 59.2ML,0,3,637,771000,,,
5800224,TEMSIROLIMUS 25MG INJ,0,3,636,771000,,,
5800225,MOXIFLOXACIN 400MG TABLET,0,3,637,771000,,,
5800226,METHIMAZOLE 1/2 TAB OF 5MG (2.,0,3,637,771000,,,
5800227,HYDRALAZINE 1/2 TAB OF 10MG (5,0,3,637,771000,,,
5800228,BORTEZOM 3.5MG PWDR INJJG,0,3,636,771000,,,
5800229,LANTHANUM CARBONTE 500MG,0,3,637,771000,,,
5800230,LANTHANUM CARBONTE 750MG,0,3,637,771000,,,
5800231,LANTHANUM CARBONTE 1000MG,0,3,637,771000,,,
5800232,MICAFUNG 50MG/NS 100ML IV,0,3,636,771000,,,
5800233,ILEX PROTECTIVE PASTE 60GM,11.48,,637,771000,,,
5800234,SURGILUBE 5GM,2,,250,771000,,,
5800235,PODOPHYILLUM 25% 15ML,0,3,637,771000,,,
5800236,SITZMARK RADIOMARKER CAPSULE,74.45,,637,771000,,,
5800237,SILVASORB GEL TUBE 1.5 OZ,0,3,637,771000,,,
5800238,GRANUFOAM SILVER DRESSING,0,3,272,771000,,,
5800239,IOHEXOL 350MG/ML 50ML,0,3,636,771000,,,
5800240,IOHEXOL 350MG/ML 500ML IN,0,3,636,771000,,,
5800241,IOHEXOL 240MG/ML 150ML IN,0,3,636,771000,,,
5800242,IOHEXOL 240MG/ML 50ML INJ,0,3,636,771000,,,
5800243,GADODIAMIDE 287 10ML PB,0,3,636,771000,,,
5800244,GADODIAMIDE 287 15ML PB,0,3,636,771000,,,
5800245,GADODIAMIDE 287 20ML PB,0,3,636,771000,,,
5800246,OSELTAMIRIR 15MG 1ML SYRINGE,0,3,637,771000,,,
5800247,LAMIVUDINE 1/2 TAB OF 150MG,0,3,637,771000,,,
5800248,ARGININE HCL 10% 300ML INJ,160,,636,771000,,,
5800249,LAMIVUDINE 10MG/ML 5ML ORAL SO,0,3,637,771000,,,
5800250,INTERFERON ALPHA 2B 1MM UNITS,0,3,636,771000,,,
5800251,"MAXSORB EXTRAL SILVER 4X4 75""",0,3,272,771000,,,
5800252,PROPAFENONE 225MG TAB,0,3,637,771000,,,
5800253,LACOSAMIDE 200MG/20ML INJ,0,3,636,771000,,,
5800254,FLUCONAZOLE 100MG/50ML IN,0,3,636,771000,,,
5800255,MEASLES/MUMPS/RUBELLA VAC,277.5,,636,771000,,,
5800256,TRICHLORACETIC ACID 80% 15ML,0,3,637,771000,,,
5800257,MENTH/ZINC OX 0.125OZ OIN,2,,637,771000,,,
5800258,POVIDONE-IODINE 10% SOLN 59ML,2,,637,771000,,,
5800259,TRICHLOROAC AC 80% 1MLSOL,35.36,,637,771000,,,
5800260,ONABOTULINUMTOXINA 10 UNITS,0,3,636,771000,,,
5800261,ACETYLCYST 20% 600MG/3ML,0,3,637,771000,,,
5800262,DORIPENEM 500MG INJ,0,3,636,771000,,,
5800263,KETAMINE 100MG/ML 5ML,219,,636,771000,,,
5800264,FLUCONAZOLE 150MG TAB,0,3,637,771000,,,
5800265,RALTEGRAVIR 400MG TAB,0,3,637,771000,,,
5800266,ONABOTULINTOXINA 100UVLJG,367.72,,636,771000,,,
5800267,ONABOTULINTOXINA 100UVLJG,735.44,,636,771000,,,
5800268,LIDOCAINE 2% W/EPI 1:100M 1.7,0,3,637,771000,,,
5800269,TETRACAINE 1% 2ML INJ,0,3,636,771000,,,
5800270,OCTAGAM 5% 2.5GM/50ML INJ,0,3,636,771000,,,
5800271,SOTALOL 1/2 TAB OF 80MG (40MG,0,3,637,771000,,,
5800272,OCTAGAM 5% 5GM/100ML INJ,0,3,636,771000,,,
5800273,OCTAGAM 5% 10GM/200ML INJ,0,3,636,771000,,,
5800274,BENZOCAINE 20% SPRAY 59.7GM,0,3,250,771000,,,
5800275,BOUDREAUX'S BUTT PASTE 30GM,0,3,637,771000,,,
5800276,PNEUMOCOC VACC 13 VALENT,1340.06,,636,771000,,,
5800277,GLIPIZIDE 1.25MG -1/4 TAB OF 5,0,3,637,771000,,,
5800278,SIROLIMUS 0.5MG TAB,0,3,636,771000,,,
5800279,SIROLIMUS 1MG TAB,0,3,636,771000,,,
5800280,SIROLIMUS 2MG TAB,0,3,636,771000,,,
5800281,NICARDIP 20MG/D5W 200MLIV,0,3,636,771000,,,
5800282,METHYLENE BLE 10MG/1ML,0,3,636,771000,,,
5800283,H1N1 FLU VACCINE 0.5ML,0,3,250,771000,,,
5800284,PUMPON-Q 270ML 5ML/HR W/BUP 0,0,3,636,771000,,,
5800285,BUPIVACAIN 0.25% 400ML,0,3,636,771000,,,
5800286,PUMP ON-Q 400ML DUAL W/BUP 0.,0,3,636,771000,,,
5800287,TEMOZOLOMIDE 140MG CAP,0,3,636,771000,,,
5800288,HYDROCOD/APAP 1/2 TAB OF 5/50,0,3,637,771000,,,
5800289,TRAMADOL 25MG TAB,0,3,637,771000,,,
5800290,KETOROLAC 10MG TABLET,0,3,637,771000,,,
5800291,MIRTAZAPINE 7.5MG TAB,0,3,637,771000,,,
5800292,RIFAXIMIN 200MG TAB,0,3,637,771000,,,
5800293,NEBIVOLOL 2.5MG TAB,0,3,637,771000,,,
5800294,NEBIVOLOL 5MG TAB,0,3,637,771000,,,
5800295,NEBIVOLOL 10MG TAB,0,3,637,771000,,,
5800296,NEBIVOLOL 20MG TAB,0,3,637,771000,,,
5800297,CHLORHEXID 0.12% 15ML LIQ,0,3,637,771000,,,
5800298,HYDROGEN PEROXIDE 118ML,0,3,637,771000,,,
5800299,HYALURONID 240U/1.2ML INJ,0,3,636,771000,,,
5800300,DRONEDARONE 400MG TAB,0,3,637,771000,,,
5800301,ALVIMOPAN 12MG CAP,0,3,637,771000,,,
5800302,FORMALIN 4% 1ML,0,3,637,771000,,,
5800303,INS REG HUM 300U/3ML INJ,0,3,637,771000,,,
5800304,PRIVIGEN 10% 5GM/50ML,0,3,636,771000,,,
5800305,PRIVIGEN 10% 10GM/100ML,0,3,636,771000,,,
5800306,PRIVIGEN 10% 20GM/200ML,0,3,636,771000,,,
5800307,GLIMEPIRIDE 0.5MG TAB,0,3,637,771000,,,
5800308,HUMULIN N U-100 3ML INJ,0,3,637,771000,,,
5800309,DRONEDARONE 200MG TAB,0,3,637,771000,,,
5800310,TICAGRELOR 90MG TAB,0,3,637,771000,,,
5800311,LOCM 200-299MG/ML IODINE,67.74,,636,747480,,,
5800312,KCENTRA (500IU) 1IU INJJG,0,3,636,771000,,,
5800313,SILVER ANTIMICROB DRESS,0,3,637,771000,,,
5800314,LIDOCAINE 5%D7.5%/2ML IT,0,3,636,771000,,,
5800315,K IODIDE 8ML SOL,0,3,637,771000,,,
5800321,FOSAPREPITANT 1MG INJ,0,3,636,771000,,,
5800322,FILGRASTIM 300MCG/ML 1ML,0,3,636,771000,,,
5800323,PODOPHYLLIN 25% 1ML,35.26,,637,771000,,,
5800324,FOSCARNET NA 24MG/ML 250M,0,3,636,771000,,,
5800325,FOSCARNET NA 24MG/ML 500M,0,3,636,771000,,,
5800326,FILGRASTIM 300MCG/ML 1.6M,0,3,636,771000,,,
5800327,PEGFILGRASTIM 6MG INJJG,0,3,636,771000,,,
5800328,CONIVAPT 20MG/100ML PBTB,0,3,636,771000,,,
5800329,AMPICILLIN 1GM 50ML PB,0,3,636,771000,,,
5800330,VANCO 750MG/D5W 150ML PMX,0,3,636,771000,,,
5800331,CEFEPIME 1GM/50ML PB,0,3,636,771000,,,
5800332,IMIPEN/CILAS 500MG/1DL PB,0,3,636,771000,,,
5800333,MEROPEN 500MG/NS 50ML PMX,0,3,636,771000,,,
5800334,MEROPENEM 1GM/NS 100ML IV,0,3,636,771000,,,
5800335,TIGECYCLINE 50MG/D5W 100ML IVP,0,3,636,771000,,,
5800336,LIDOCAINE 1% MPF 5ML,0,3,636,771000,,,
5800337,LIDOCAINE 2% MPF 5ML,0,3,636,771000,,,
5800338,INSULIN GLARGINE 100 UNITS/ML,0,3,637,771000,,,
5800339,PANCURONIUM 1MG/ML 10ML,241,,636,771000,,,
5800340,RESP-DEXAMETHASONE 4MG/ML,0,3,636,771000,,,
5800341,TOBRAMYCIN 300/7.5ML NEB,0,3,250,771000,,,
5800342,RESP-LIDOCAINE 2% 5ML,0,3,636,771000,,,
5800343,RESP-LIDOCAINE 4% 5ML,0,3,250,771000,,,
5800344,COLISTIMETH 75MG/4ML INH,0,3,637,771000,,,
5800345,FUROSEMIDE 20MG/2ML INJ,0,3,636,771000,,,
5800346,ETOMIDATE 2MG/ML 10ML INJ,0,3,636,771000,,,
5800347,PENTOTHAL 100MG,146.5,,259,771000,,,
5800348,IOHEXOL 350MG/ML 150ML,0,3,636,771000,,,
5800349,IODIXANOL 320MG/ML 100ML,0,3,636,771000,,,
5800350,PANCREASE MT4 CAP,0,3,637,771000,,,
5800351,PANCREASE MT10 CAP,0,3,637,771000,,,
5800352,PANCREASE MT16 CAP,0,3,637,771000,,,
5800353,PANCREASE MT20 CAP,0,3,637,771000,,,
5800354,AMYL/LIP/PRO ER60/12/38CP,0,3,637,771000,,,
5800355,AMYL/LIPA/PR DR 120/24/76,0,3,637,771000,,,
5800356,DIGOXIN 0.0625MG TAB,0,3,637,771000,,,
5800357,ALLOPURINOL 100MG TAB,0,3,637,771000,,,
5800358,HYDROCORT 2.5MG TAB,0,3,637,771000,,,
5800359,ISOSORBIDE DINITRATE 1/2 TAB,0,3,637,771000,,,
5800360,TERIPARATIDE 250MCG/ML 2.4ML,0,3,637,771000,,,
5800361,TOLVAPTAN 15MG TAB,0,3,637,771000,,,
5800362,TOLVAPTAN 30MG TAB,0,3,637,771000,,,
5800363,COLCHICINE 0.3MG (1/2 TAB OF,0,3,637,771000,,,
5800364,SODIUM CHLORIDE 0.9% 3ML INH,0,3,637,771000,,,
5800365,HYDROXYZINE 50MG/1ML INJ,0,3,636,771000,,,
5800366,LEVALBUTEROL 1.25MG/0.5ML INH,0,3,250,771000,,,
5800367,OXYTOCIN 30U/500ML PB,0,3,636,771000,,,
5800368,MAGNESIUM 10GM/250ML IV BAG,0,3,636,771000,,,
5800369,DIP/TET/PERT TOX (DHS) 0.5ML,0,3,636,771000,,,
5800370,FENTANYL 100MCG/2ML INJ,110.5,,636,771000,,,
5800371,COLLAGENASE OINT 30GM,0,3,637,771000,,,
5800372,TDAP 0.5ML >=7YR IM,0,3,636,771000,,,
5800373,NEO HYDRALAZINE INJ,0,3,636,771000,,,
5800374,NEO HYDRALAZINE ORAL,0,3,637,771000,,,
5800375,NTG 4.9GM 0.4MG/SPRAY SL,0,3,637,771000,,,
5800376,IG FLEBOGAMM5GM/50ML IVJG,0,3,636,771000,,,
5800377,IG FLEBOGAMM10GM/1DL IVJG,0,3,636,771000,,,
5800378,IG FLEBOGAMM20GM/2DL IVJG,0,3,636,771000,,,
5800381,CEFAZOLIN 2GM/50ML PB,0,3,636,771000,,,
5800382,RIFAMPIN 150MG CAP,0,3,637,771000,,,
5800383,APIXABAN 5MG TAB,0,3,637,771000,,,
5800384,APIXABAN 2.5MG TAB,0,3,637,771000,,,
5800385,FLU VACC AFLURIA >=3YR IM,189.84,,636,771000,,,
5800388,FENTANYL 5ML,215.5,,636,771000,,,
5800389,OXYCODONE CR 15MG TABLET,0,3,637,771000,,,
5800390,LAMIVUDINE HBV 100MG TAB,0,3,637,771000,,,
5800391,VALSARTAN 1/2 TAB OF 40MG (20,0,3,637,771000,,,
5800392,ISOVUE-250 50ML,0,3,636,771000,,,
5800393,ISOVUE-250 100ML,0,3,636,771000,,,
5800394,IOPAMID 250MG/ML 150MLINJ,0,3,636,771000,,,
5800395,ISOVUE-300 30ML,0,3,636,771000,,,
5800396,IOPAMID 370MG/ML 50ML INJ,0,3,636,771000,,,
5800397,ISOVUE-370 150ML,0,3,636,771000,,,
5800398,IOPAMID 370MG/ML 500MLINJ,0,3,636,771000,,,
5800399,RASBURICASE LYO1.5MGSDVJG,0,3,636,771000,,,
5800400,RASBURICASE 7.5MG INJ,0,3,636,771000,,,
5800401,ENOXAPARIN 120MG/0.8MLINJ,0,3,636,771000,,,
5800402,ENOXAPARIN 150MG/1ML INJ,0,3,636,771000,,,
5800404,TENSILON 10MG/ML 10ML,148.5,,636,771000,,,
5800405,AFLURIA VACCINE 0.5ML INJ,0,3,636,771000,,,
5800406,FLULVAAL VACCINE 0.5ML INJ,17.16,,636,771000,,,
5800407,FLUVIRIN VACCINE 0.5ML INJ,17.38,,636,771000,,,
5800408,NOS FLU VACCINE 0.5ML INJ,0,3,636,771000,,,
5800409,"HEPARIN 2,000 UNITS/1000ML NS",0,3,636,771000,,,
5800410,CYCLOPENTOLAT 0.5%15ML OP,0,3,250,771000,,,
5800411,RIVAROXABAN 10MG TAB,0,3,637,771000,,,
5800412,RIVAROXABAN 15MG TAB,0,3,637,771000,,,
5800413,RIVAROXABAN 20MG TAB,0,3,637,771000,,,
5800414,ROPIVACAIN 0.2% 400ML ONQ,0,3,636,771000,,,
5800415,ROPIVACAIN 0.1% 400ML ONQ,0,3,636,771000,,,
5800416,EPOPROSTENOL PWD 1.5MGSDV,0,3,636,771000,,,
5800417,SILVER ALGINATE 4X4IN DSG,0,3,272,771000,,,
5800418,SILVER ALGINATE RIBBON,0,3,272,771000,,,
5800419,SILVER ANTIMIC 4X10IN DSG,0,3,272,771000,,,
5800420,SILVER ANTIMIC 4X12IN DSG,0,3,272,771000,,,
5800421,EPOPROSTENOL PWD 1.5MGSDV,0,3,636,771000,,,
5800422,EPOPROSTENOL 0.5MG SDV,0,3,636,771000,,,
5800423,INTERFERON B-1A 44MCG IM,0,3,637,771000,,,
5800460,CEPHALEXIN 125MG/5ML PDPO,0,3,637,771000,,,
5800461,BIVALIRUDIN 250MG INJ,2524,,636,771000,,,
5800479,ESMOLOL 2.5GM/250ML PB,591,,636,771000,,,
5800487,PANAFIL OINTMENT,531,,637,771000,,,
5800488,BUPIVACAINE 0.125% IN NS 200M,0,3,636,771000,,,
5800489,HEPARIN 1000 UNITS/NS 1000 ML,0,3,636,771000,,,
5800490,ROSIGLITAZONE 0.5MG (1/2 TAB,0,3,637,771000,,,
5800491,NEONATAL FERROUS SULF 15MG/ML,0,3,637,771000,,,
5800492,BOOSTRIX VACCINE LATEX FREE S,0,3,636,771000,,,
5800493,TELAVANCIN 250MG INJ,0,3,636,771000,,,
5800494,TELAVANCIN 750MG INJ,0,3,636,771000,,,
5800495,CLINDAMYCIN 2% 40GM VAG,301.5,,637,771000,,,
5800496,HYDROXYPROGESTERONE 250MG/1M,0,3,636,771000,,,
5800497,ADENOSINE 300MCG/1ML PEDI,0,3,636,771000,,,
5800498,ETONOGESTREL IMPLANT 68MG,0,3,636,771000,,,
5800499,IODINE/POTASSIUM IODIDE 5% 14,0,3,637,771000,,,
5800500,BISACODYL 10MG SUPP,0,3,637,771000,,,
5800501,TOLTERODINE 1MG TAB,0,3,637,771000,,,
5800503,OXYBUTYNIN XL 5MG TAB,43.5,,637,771000,,,
5800504,DABIGATRAN 150MG CAP,0,3,637,771000,,,
5800505,DABIGATRAN 75MG CAP,0,3,637,771000,,,
5800506,VANCOMYCIN 750MG INJ,0,3,636,771000,,,
5800507,DORIPENEM 250MG VIAL,0,3,636,771000,,,
5800508,NEO AMPHO B LIPOSOME 0.5MG/ML,0,3,636,771000,,,
5800509,ROPINIROLE 0.5MG TAB,0,3,637,771000,,,
5800510,ACETIC ACID 5%30ML TOPSOL,0,3,250,771000,,,
5800511,CLOBETASOL 0.05% 15GM CRM,181,,637,771000,,,
5800512,GLYBURIDE/METFORM 2.5/500,0,3,637,771000,,,
5800513,GLYBURIDE/METFORM 5/500,0,3,637,771000,,,
5800514,GLUCOSE 40% 15GM ORAL GEL,0,3,637,771000,,,
5800515,GLUCOSE 4GM TAB,0,3,637,771000,,,
