Hospital Name:  St Elizabeth Community Hospital,,,,,,,
OSHPD Facility No: 106521041,,,,,,,
"Effective Date of Charges: June 1, 2018",,,,,,,
,,,,,,,
"CDM
Number",Billing Description (25 char), 999 Price  (Default) ,Zero Price Indicator,,,,
6379313,NA TETRADECYL 1% 2ML INJ , -   ,3,,,,
6379314,DALBAVANC PWD 500MG SDVJG, -   ,3,,,,
6379315,TRACE MET MTE-5 CON 1MLIV, -   ,3,,,,
6379316,CACL 10% 1GM/50ML IVPB   , -   ,3,,,,
6379317,NA/K/MAG SULF 354ML SOL  , -   ,3,,,,
6379318,ROPINIROLE 3MG TAB       , -   ,3,,,,
6379319,MEROPENEM 1GM/100ML IVPB , -   ,3,,,,
6379320,FENTANYL 5000MCG/250ML PB, -   ,3,,,,
6379321,VANCO 1.75GM/NS 500ML PMX, -   ,3,,,,
6379322,FERRIC SUBS 21GM/100MLTOP, -   ,3,,,,
6379323,RIBAVIRIN 200MG TAB      , -   ,3,,,,
6379324,FLUTIC/VILAN 100/25 30PWD, -   ,3,,,,
6379325,FLUTIC/VILAN 200/25 14PWD, -   ,3,,,,
6379326,FLUTIC/VILAN 200/25 30PWD, -   ,3,,,,
6379327,VANCO 1.5GM/NS 500ML PMX , -   ,3,,,,
6379328,BIFIDO/LACTOB VSL#3 DSPKT, -   ,3,,,,
6379329,FACTOR IX FC FUS REC1IUJG, -   ,3,,,,
6379330,MOXIFLOXAC 0.5% 0.5ML OPS, -   ,3,,,,
6379331,MEMANTINE 7MG ER 24HRCAP , -   ,3,,,,
6379332,MEMANTINE 14MG ER 24HRCAP, -   ,3,,,,
6379333,MEMANTINE 21MG ER 24HRCAP, -   ,3,,,,
6379334,PHENYTOIN 125/5 5ML LIQ  , -   ,3,,,,
6379335,PHENYTOIN 150/6 6ML LIQ  , -   ,3,,,,
6379336,LIDOCAINE 2% 11ML UROJET , -   ,3,,,,
6379337,BLINATUMOMAB 35MCG SDVJG , -   ,3,,,,
6379338,CLONAZEPAM 1MG OD TAB    , -   ,3,,,,
6379339,AMBRISENTAN 5MG TAB      , -   ,3,,,,
6379340,DEFEROXAMINE 2GM INJ     , -   ,3,,,,
6379341,TEDUGLUTIDE 5MG LYOPH SDV, -   ,3,,,,
6379342,TRAVOPROST 0.004% 5ML OP ," 1,197.00 ",,,,,
6379343,OFLOXACIN 0.3% 10ML OPSOL, -   ,3,,,,
6379344,INS NPH10U/0.1ML 0.1MLINJ, -   ,3,,,,
6379345,NOREPINEPHR 16MG/250ML PB, -   ,3,,,,
6379346,MEROPENEM 1GM/NS 50ML PMX, -   ,3,,,,
6379347,MEROPENEM 500MG/50ML IVPB, -   ,3,,,,
6379348,NEOSTIGMINE 1:1000 3MLSYR, -   ,3,,,,
6379349,PANC/AML/PRT 20K/109K/68K, -   ,3,,,,
6379350,INST/SUPP STERL 30X-39   , -   ,3,,,,
6379351,OLANZAPINE 1.25MG TAB    , -   ,3,,,,
6379352,IDARUCIZUM 2.5GM/50ML SDV, -   ,3,,,,
6379353,SACUBIT/VALSAR 24/26MGTAB, -   ,3,,,,
6379354,SACUBIT/VALSAR 49/51MGTAB, -   ,3,,,,
6379355,PSEUDOEPHEDRINE 15MG TAB , -   ,3,,,,
6379356,REMIFENTANIL 3MG/30ML PCA, -   ,3,,,,
6379357,LORATADINE 1MG/ML 10ML SY, -   ,3,,,,
6379358,TACROLIMUS 0.5MG/1ML SUS , -   ,3,,,,
6379359,TIROFIB 12.5MG/250ML PBJG, -   ,3,,,,
6379360,ALBUTEROL HFA 18GM INH   , 313.00 ,,,,,
6379361,ZOLEDRONIC AC 4MG/1DL PB ," 5,618.00 ",,,,,
6379362,FESOTERODINE ER 8MG TAB  , -   ,3,,,,
6379363,RUFINAMIDE 200MG TAB     , -   ,3,,,,
6379364,VORICONAZ 200MG/5ML75MLLQ, -   ,3,,,,
6379365,LEVETIRACET 1.5GM/1DL PB , -   ,3,,,,
6379366,DOXYCYCLINE 25MG/5ML SUSP, -   ,3,,,,
6379367,DASATINIB 20MG TAB       , -   ,3,,,,
6379368,DARATUMUM400MG/20ML SDVTB, -   ,3,,,,
6379369,MORPHIN PF 10MG/ML1ML INJ, 46.00 ,,,,,
6379370,ORITAVANC 400MG/50MLSDVJG, -   ,3,,,,
6379371,ZINC OXIDE 16% 30GM OINT , 4.00 ,,,,,
6379372,VIT K1(PHYTN)5MG/0.5ML PO, -   ,3,,,,
6379373,IG PRIVIG10%40GM/400 IVJG, -   ,3,,,,
6379374,IG FLEBOGAMM20GM/2DL IVJG, -   ,3,,,,
6379375,FENTANYL 1000MCG/100ML PB, -   ,3,,,,
6379377,BENDAMUST1MG/0.04MLINJTB , -   ,3,,,,
6379378,DARATUMUM 100MG/5ML SDVTB, -   ,3,,,,
6379379,PHENYLEPH 1% 30ML NAS SPR, -   ,3,,,,
6379380,MORPHINE 2MG/1ML 60ML PCA, -   ,3,,,,
6379381,PYRAZINAMIDE 250MG TAB   , -   ,3,,,,
6379382,VANCO 1.5GM/NS 300ML PMX , -   ,3,,,,
6379383,NA BICARB150MEQ1150MLLVPB, -   ,3,,,,
6379384,VANCO 750MG/NS 250ML PMX , -   ,3,,,,
6379385,BENZOCAINE/TETRA 20GM SPY, -   ,3,,,,
6379386,LORAZEPAM 0.5MG TAB 6PK  , -   ,3,,,,
6379387,TOLVAPTAN 7.5MG TAB      , -   ,3,,,,
6379388,SUGAMMADEX100MG/ML2MLINJ , -   ,3,,,,
6379389,SUGAMMADEX100MG/ML5MLINJ , -   ,3,,,,
6379390,ZONISAMIDE 100MG/10MLSUSP, -   ,3,,,,
6379391,IG GAMUNEX2.5GM/25MLINJJG, -   ,3,,,,
6379392,INS NPL/LIS 100U/1ML INJ , -   ,3,,,,
6379393,SIROLIMUS 2MG TAB        , -   ,3,,,,
6379394,SUNITINIB 12.5MG CAP     , -   ,3,,,,
6379395,LACOSAMIDE 200MG TAB     , -   ,3,,,,
6379396,TOLCAPONE 100MG TAB      , -   ,3,,,,
6379397,NACL 0.65% 50ML NAS DROP , -   ,3,,,,
6379399,TREPROSTIN 1MG(100MG)MDV , -   ,3,,,,
6379400,NARATRIPTAN 2.5MG TAB    , -   ,3,,,,
6379401,TIMOLOL 5MG TAB          , -   ,3,,,,
6379402,NAPROXEN 125MG/5ML 5ML SU, -   ,3,,,,
6379403,TIOCONAZL 6.5% 4.6GM OINT, -   ,3,,,,
6379404,BALS/TRYP/CAST 113.4GMSPY, -   ,3,,,,
6379405,GENT VIO/BRNT GRN/PRFL1EA, -   ,3,,,,
6379406,MULTIVIT PED 5ML INJ     , -   ,3,,,,
6379407,AMINOSALI ACID GR 4GM PKT, -   ,3,,,,
6379408,ATROPINE 0.05MG/ML 5ML IN, -   ,3,,,,
6379409,BERACTANT 200MG/8ML PEDIV, -   ,3,,,,
6379410,CANDESARTAN 32MG TAB     , -   ,3,,,,
6379411,CEFACLOR 500MG CAP       , -   ,3,,,,
6379412,DONEPEZIL 23MG TAB       , -   ,3,,,,
6379413,FOSINOPRIL 40MG TAB      , -   ,3,,,,
6379414,IOPAMID 300MG/ML 500MLINJ, -   ,3,,,,
6379415,METHSUXIMIDE 300MG CAP   , -   ,3,,,,
6379417,MITOXANT PF/5MG-12.5MLMDV, -   ,3,,,,
6379418,AMITRIP/PERPHENAZN 25/4MG, -   ,3,,,,
6379419,SERTRALINE 100MG/5ML CONC, -   ,3,,,,
6379420,USTEKINUMAB 90MG SYGJG   , -   ,3,,,,
6379421,ZILEUTON ER 600MG TAB    , -   ,3,,,,
6379422,MINERAL OIL 100% 2ML TOP , -   ,3,,,,
6379423,ELTROMBOPAG 50MG TAB     , -   ,3,,,,
6379424,VIT B3(NIACIN) ER 500MG  , -   ,3,,,,
6379425,GADOTERIDOL 279 10ML INJ , 402.00 ,,,,,
6379426,GADOTERIDOL 279 20ML INJ , 726.00 ,,,,,
6379427,PEGINTERFER A2B 50MCG SDV, -   ,3,,,,
6379428,AMITRIP/PERPHENAZN 10/2MG, -   ,3,,,,
6379429,AMITRIP/PERPHENAZN 25/2MG, -   ,3,,,,
6379430,ATROP/HYO/PB/SCOP 48.6 TB, -   ,3,,,,
6379431,ERGOTAM/CAFF 2/100MG SUP , -   ,3,,,,
6379433,MEPIVACAIN1%10MG/ML1MLINJ, -   ,3,,,,
6379434,FLUOCINOLNE 0.01% 60GMTOP, -   ,3,,,,
6379435,METAPROTEREN 10MG/5ML LIQ, -   ,3,,,,
6379436,CEFIXIME 100MG/5ML 5ML SU, -   ,3,,,,
6379437,CYCLOSERINE 250MG CAP    , -   ,3,,,,
6379438,CLOTRIMAZOLE 1% 10ML TOP , -   ,3,,,,
6379439,DIHYDROERGOTM 4MG/ML 4ML , -   ,3,,,,
6379440,PENBUTOLOL 20MG TAB      , -   ,3,,,,
6379441,HYALURONA 14/ML 0.55ML OP, -   ,3,,,,
6379442,IG VARICELL ZOS 125IU INJ, -   ,3,,,,
6379443,SOMATROPIN 5MG INJ       , -   ,3,,,,
6379444,TOLMETIN 600MG TAB       , -   ,3,,,,
6379445,AMINO ACID 6% 500ML INJ  , -   ,3,,,,
6379446,AMINO ACID 8% 500ML INJ  , -   ,3,,,,
6379447,CAPREOMYCIN SULF 1GM PWD , -   ,3,,,,
6379448,METHYCLOTHIAZIDE 5MG TAB , -   ,3,,,,
6379449,MOMETASONE FURO 60ML TOP , -   ,3,,,,
6379450,AURANOFIN 3MG CAP        , -   ,3,,,,
6379451,THEOPHYLLINE ER 450MG TAB, -   ,3,,,,
6379452,BETAXOLOL 10MG TAB       , -   ,3,,,,
6379453,PENTAZOCINE 30MG/ML 1MLJG, -   ,3,,,,
6379455,IPECAC 30ML SYRUP        , -   ,3,,,,
6379456,ETHOSUXIMIDE 250MG/5ML SY, -   ,3,,,,
6379457,SORAFENIB 200MG TAB      , -   ,3,,,,
6379458,MOMETASONE 0.1% 45GM TOP , -   ,3,,,,
6379459,DIATRIZOATE/IODIPAM 10ML , -   ,3,,,,
6379460,IOHEXOL 240MG/ML 10ML INJ, -   ,3,,,,
6379461,IOHEXOL 350MG/ML 100ML IN, 705.00 ,,,,,
6379462,HYDROCORT 2.5% 30GM OINT , -   ,3,,,,
6379463,NACL 0.65% 15ML NAS GEL  , -   ,3,,,,
6379464,D5% 0.2 NACL+KCL30 1LINJ , -   ,3,,,,
6379465,ESTRAMUSTNE PHOS 140MG CP, -   ,3,,,,
6379467,KCL 0.04MEQ/ML 1ML IV    , -   ,3,,,,
6379468,KCL 0.08MEQ/ML 1ML IV    , -   ,3,,,,
6379469,IG LYOPHILIZ 12GM IVINJJG, -   ,3,,,,
6379470,IG LYOPHILIZ 6GM IV INJJG, -   ,3,,,,
6379471,FLUOCINOL 0.025% 60GMTOP , -   ,3,,,,
6379472,CLOTRIMAZOLE 1% 30ML LOT , -   ,3,,,,
6379473,CARBAM PEROX 10%15ML OTIC, -   ,3,,,,
6379474,D40% 500ML INJ           , -   ,3,,,,
6379475,IOTHALAM MEG 43% 50ML INJ, -   ,3,,,,
6379477,MEPOLIZUM 100MG INJ SDVTB, -   ,3,,,,
6379478,MICROFIB COLLAG 0.5GM JAR, 518.00 ,,,,,
6379479,BRIMONIDINE 0.2% 10ML OPS, -   ,3,,,,
6379480,K PH/NACL 30MMOL 250ML IV, -   ,3,,,,
6379481,TPN W ELECTROLYTES 2000ML, -   ,3,,,,
6379482,BELINOSTAT 500MG SDVJG   , -   ,3,,,,
6379483,COLLAGEN(XIAFLEX)0.9MGJG , -   ,3,,,,
6379484,AMOX/CLAV 125MG/5ML LIQ  , -   ,3,,,,
6379485,AZITHROMYCIN 100MG/5ML LQ, -   ,3,,,,
6379486,BERACTANT 100MG/4ML PEDIV, -   ,3,,,,
6379487,CEPHALEXIN 125/5 5ML SUSP, -   ,3,,,,
6379488,CEPHALEXIN 250MG/5ML SUSP, -   ,3,,,,
6379489,CLINDAMYCIN 75MG/5ML SUSP, -   ,3,,,,
6379490,D5% W ELECT P 500ML INJ  , -   ,3,,,,
6379491,DEXAMETHASONE 1MG/1ML ELX, -   ,3,,,,
6379492,EPOPROSTENOL PWD 1.5MGSDV, -   ,3,,,,
6379493,HYDROCORT 10% 15GM FOAM  , -   ,3,,,,
6379494,FELBAMATE 600MG/5ML 5ML  , -   ,3,,,,
6379495,IBUPROFN LYS5MG/1ML PEDIV, -   ,3,,,,
6379496,AMINO ACID 5.4% 250ML INJ, -   ,3,,,,
6379497,LOMUSTINE 40MG CAP       , -   ,3,,,,
6379498,METHOTREX 50MG/2ML SDV   , -   ,3,,,,
6379499,MIRTAZAPINE 45MG ODTAB   , -   ,3,,,,
6379500,OLSALAZINE 250MG CAP     , -   ,3,,,,
6379501,OMEPRAZOLE 10MG EC CAP   , -   ,3,,,,
6379502,PHENYLEPH 1% 30ML NAS DRP, -   ,3,,,,
6379503,PROGESTERONE 200MG CAP   , -   ,3,,,,
6379504,TETRACAINE 2% 30ML TOP   , -   ,3,,,,
6379505,TRACE CR/CU/MN/ZN 2ML INJ, -   ,3,,,,
6379506,MENTHOL ZINC OX 113GM OIN, -   ,3,,,,
6379507,ACYCLOVIR 5% 2GM TOP     , -   ,3,,,,
6379508,THALIDOMIDE 200MG CAP    , -   ,3,,,,
6379509,HYDROMORPH 12MG/30ML PCA , -   ,3,,,,
6379510,ACETOHYDROXAMIC 250MG TAB, -   ,3,,,,
6379511,ALENDRONATE 40MG TAB     , -   ,3,,,,
6379512,ARIPIPRAZOLE 15MG OD TAB , -   ,3,,,,
6379513,CYTARABINE LIP 50MG/5MLJG, -   ,3,,,,
6379514,D70% WATER 2000ML INJ    , -   ,3,,,,
6379515,PEGINTERFER A2A 180MCGSDV, -   ,3,,,,
6379516,QUETIAPINE 300MG ER TAB  , -   ,3,,,,
6379517,QUETIAPINE 50MG ER TAB   , -   ,3,,,,
6379518,TADALAFIL 20MG TAB       , -   ,3,,,,
6379519,TERIPARAT 250MCG 2.4MLPEN, -   ,3,,,,
6379520,PEN G BENZ/PROC 900/300KU, -   ,3,,,,
6379521,IG OCTAGAM 5% 2.5GM INJJG, -   ,3,,,,
6379522,DTAP HIB IP VACCINE IM   , -   ,3,,,,
6379523,LEVOFLOX 250MG/10ML LIQ  , -   ,3,,,,
6379524,DORIPENEM 250MG PWD SDV  , -   ,3,,,,
6379525,FIBRIN SEAL TISSEL 4ML KT," 1,581.00 ",,,,,
6379526,IG PRIVIG10%10GM/100 IVJG, -   ,3,,,,
6379527,GLYCOPYRROLATE 2MG TAB   , -   ,3,,,,
6379528,AMOXICILLIN 125/5ML SUS  , -   ,3,,,,
6379529,FLUCONAZOLE 200MG/5ML LIQ, -   ,3,,,,
6379530,COLESEVELAM 3.75GM PKT   , -   ,3,,,,
6379531,AMYL/LIP/PRO ER70/16.8/40, -   ,3,,,,
6379532,TAPENTADOL 75MG TAB      , -   ,3,,,,
6379533,METHADONE 2.5MG TAB      , -   ,3,,,,
6379534,LIDOCAINE 1% 0.5ML INJ   , -   ,3,,,,
6379535,GANCICLOVIR 0.15% 5GM OP , -   ,3,,,,
6379536,K PHOS 0.05MMOL/1ML PEDIV, -   ,3,,,,
6379537,RIZATRIPTAN 5MG ODT TAB  , -   ,3,,,,
6379538,HYDROCORT 1%30GM RECT CRM, -   ,3,,,,
6379539,EVEROLIMUS 0.5MG TAB     , -   ,3,,,,
6379540,TAPENTADOL 100MG TAB     , -   ,3,,,,
6379541,QUINIDINE/DM 10-20MG CAP , -   ,3,,,,
6379542,VIT D3 400IU/1ML PEDPO   , -   ,3,,,,
6379543,MAG SULF 2GM/NS 100ML PMX, -   ,3,,,,
6379544,FIBRIN SEAL 9.5X4.8CMPTCH, -   ,3,,,,
6379545,TEMOZOLOM 100MGSDV INJJG , -   ,3,,,,
6379547,TRACE ELEM COMB#1 10MLINJ, -   ,3,,,,
6379548,GEMCITABINE 2GM SDV      , -   ,3,,,,
6379549,ENOXAPARIN /10MG 300MGMDV, -   ,3,,,,
6379550,ICATIBANT ACETAT 30MG SYR, -   ,3,,,,
6379551,INS LISPRO 25U/0.25ML INJ, -   ,3,,,,
6379552,INS REG HUM 25U/0.25MLINJ, -   ,3,,,,
6379553,IRINOTECAN 300MG/15ML SDV, -   ,3,,,,
6379554,AL HYD/MAG CARB 160-105TB, -   ,3,,,,
6379555,PEN G K 5MIL U/50ML PB   , -   ,3,,,,
6379556,TPN CLINIMIX 4.25/5% 1LIV, -   ,3,,,,
6379557,"CELLULO HEMOSTAT 4X8""1 PD", -   ,3,,,,
6379558,"CELLULO HEMOSTAT 2X3""1 PD", -   ,3,,,,
6379559,APAP/BUT/CAFF 300/50/40CP, -   ,3,,,,
6379560,DANTROLENE 250MG PWD SDV , -   ,3,,,,
6379561,PIPERAC/TAZO 2.25GM SYR  , -   ,3,,,,
6379562,TREPROST 1.74MG/2.9ML NEB, -   ,3,,,,
6379563,CEFIXIME 400MG CAP       , -   ,3,,,,
6379564,DIANEAL LO CA D1.5%2L AFX, -   ,3,,,,
6379565,DIANEAL LO CA D2.5%2L AFX, -   ,3,,,,
6379566,VARDENAFIL 20MG TAB      , -   ,3,,,,
6379567,LIP/AMY/PRO8-30.25-28.75K, -   ,3,,,,
6379568,CEFTRIAX 1GM/NS 10ML SYR , -   ,3,,,,
6379569,CEFOXITIN 1GM/NS 10ML SYR, -   ,3,,,,
6379570,LEVETIRAC 100MG/ML10MLSOL, -   ,3,,,,
6379571,ZINC OXIDE 13% 120GM CRM , -   ,3,,,,
6379572,BISMUTH SUB 262MG/15ML5ML, -   ,3,,,,
6379574,INSULIN NPH 45U 0.45MLSYR, -   ,3,,,,
6379575,INS NPH REG 45U 0.45MLSYR, -   ,3,,,,
6379576,VANCOMYCIN 5MG/ML 5ML SOL, -   ,3,,,,
6379577,FIBRIN SEAL 2ML          ," 1,467.00 ",,,,,
6379578,VARDENAFIL 20MG TAB      , -   ,3,,,,
6379579,ACETOHYDROXAMIC 250MG TAB, -   ,3,,,,
6379580,DEXTROAMPHET ER 15MG CAP , -   ,3,,,,
6379581,AMYL/LIP/PRO ER70/16.8/40, -   ,3,,,,
6379582,PANC/AMYL/PROT 8/30/30 EC, -   ,3,,,,
6379584,PACLITAXEL 6MG/ML 1ML INJ, -   ,3,,,,
6379587,IOHEXOL 240MG/ML 100ML IN, -   ,3,,,,
6379588,IOHEXOL 240MG/ML 150ML IN, -   ,3,,,,
6379589,IOHEXOL 350MG/ML 500ML IN, -   ,3,,,,
6379590,ZINC OXIDE 13% 60GM OINT , -   ,3,,,,
6379591,GANCICLOVIR 0.15% 5GM OP , -   ,3,,,,
6379593,CAPSAICIN 0.1% 45GM CRM  , -   ,3,,,,
6379594,TRACE ELEM COMB#1 10MLINJ, -   ,3,,,,
6379597,INS NPL/LIS 50/50 10U INJ, -   ,3,,,,
6379598,DIANEAL LO CA D1.5%2L UB , -   ,3,,,,
6379599,DIANEAL LO CA D2.5%2L UB , -   ,3,,,,
6379600,NINTEDANIB 150MG CAP     , -   ,3,,,,
6379601,PATIROMER 8.4GM PKT      , -   ,3,,,,
6379602,DIANE LO CA D1.5%1.5L UB , -   ,3,,,,
6379603,BIO-K PLUS 50 BIL CFU CAP, -   ,3,,,,
6379605,PEGFILGRA ONPRO 6MG INJJG, -   ,3,,,,
6379606,BENZOCAINE 20% 12ML LIQ  , -   ,3,,,,
6379607,BCG (LIVE) VACC 50MG INJ , -   ,3,,,,
6379608,CIPROFLOX 0.2% .25ML OTIC, 48.00 ,,,,,
6379609,MED CHAIN TRIGLYC 30MLOIL, -   ,3,,,,
6379610,FERROUS 159MG(45MG)ER TB , -   ,3,,,,
6379611,VANCO 1.5GM/D5W 300ML PMX, -   ,3,,,,
6379612,VANCO 1.25GM/NS 250ML VIA, -   ,3,,,,
6379613,ALGLUCOS LUMIZ 50MGSDVJG , -   ,3,,,,
6379614,GENTAMICIN 40MG/ML 2ML IN, -   ,3,,,,
6379615,DARUNAV/COBIC 800-150MGTB, -   ,3,,,,
6379616,HCTZ 12.5MG TAB          , -   ,3,,,,
6379617,EPOE NESRD 1KU(20KU)MDVJG, 128.00 ,,,,,
6379618,NA BICARB 8.4%/50ML SYR  , 46.00 ,,,,,
6379619,IG FLEBOGA10%1GM/10MLIVJG, -   ,3,,,,
6379620,AZITHROMY 40MG/ML 6.25ML , -   ,3,,,,
6379621,CEFUROXIME 250/5 5ML SUSP, -   ,3,,,,
6379622,CLARITHRO 250/5 5ML SUSP , -   ,3,,,,
6379623,MVI W/A+C+D3 1ML PEDPO   , -   ,3,,,,
6379624,MITOXANT PF25MG/12.5MLMDV, -   ,3,,,,
6379625,TINZAPAR 10000IU/0.5MLINJ, -   ,3,,,,
6379626,FLUOROURACIL 5GM/100MLINJ, -   ,3,,,,
6379627,IOPAMID 370MG/ML 75ML INJ, -   ,3,,,,
6379628,AMINO ACID 10% 2000ML INJ, -   ,3,,,,
6379629,IOPAMID 250MG/ML 150MLINJ, -   ,3,,,,
6379630,INTERFER A2B/1MMU18MMUMDV, -   ,3,,,,
6379631,LABETALOL 5MG/ML 2ML INJ , -   ,3,,,,
6379632,FENTANYL 2MG/NS 200ML IV , -   ,3,,,,
6379633,NITROGLYCER 2MG/10ML SYR , -   ,3,,,,
6379634,ALTEPLASE 10MG/10ML SYRJG, -   ,3,,,,
6379635,EPOETIN NONESRD 1KU SDVJG, -   ,3,,,,
6379636,CEFIXIME 400MG TAB       , -   ,3,,,,
6379637,AMINO ACID 10% 1000ML INJ, -   ,3,,,,
6379638,AMITRIP/PERPHENAZN 10/4MG, -   ,3,,,,
6379639,ESZOPICLONE 2MG TAB      , -   ,3,,,,
6379640,ESZOPICLONE 1MG TAB      , -   ,3,,,,
6379641,TRIMIPRAMINE 25MG CAP    , -   ,3,,,,
6379642,IMATINIB 100MG TAB       , -   ,3,,,,
6379643,K PHOS 3MMOL/ML 5ML SDV  , 75.00 ,,,,,
6379644,MAG SULF 25GM/50ML SDV   , -   ,3,,,,
6379645,AMINOPHYLL 5MG/1ML PEDPO , -   ,3,,,,
6379646,DIAZEPAM 1MG/ML 1ML PEDPO, -   ,3,,,,
6379647,NEUTRAPHOS 50MG/1ML PEDPO, -   ,3,,,,
6379648,PROMETH/DM 6.25-15/5 PEDP, -   ,3,,,,
6379649,HYDROXYZINE 2MG/1ML PEDPO, -   ,3,,,,
6379650,PHYTONADIONE 1MG/1ML PDPO, -   ,3,,,,
6379651,VIT B6 PYRID 1MG/1ML PDPO, -   ,3,,,,
6379652,INS GLAR 20UNIT/0.2ML INJ, -   ,3,,,,
6379653,INS GLAR 45U/0.45ML SYR  , -   ,3,,,,
6379654,GANCICLOVIR 10MG/1ML IV  , -   ,3,,,,
6379655,CLONIDINE 20MCG/1ML PDSYQ, -   ,3,,,,
6379656,LORAZEPAM 1MG/1ML PEDPO  , -   ,3,,,,
6379657,GENTAMICIN 1MG/1ML PEDIV , -   ,3,,,,
6379658,LEVOTHYROX 10MCG/MLPEDPO , -   ,3,,,,
6379659,OXACILLIN 10MG/1ML PEDIV , -   ,3,,,,
6379660,ERYTHROMYC 80MG/1ML PDSYQ, -   ,3,,,,
6379661,AMPHOTER B 1MG/10ML PEDIV, -   ,3,,,,
6379662,ALLOPURINOL 20MG/1ML PDPO, -   ,3,,,,
6379663,PYRAZINAMID 100MG/1MLPDPO, -   ,3,,,,
6379664,HYDROCORTIS 0.02MG/1ML PO, -   ,3,,,,
6379665,VALGANCICLOV 50MG/1ML SUS, -   ,3,,,,
6379666,NAFCILL 1GM/NS 100ML IVPB, -   ,3,,,,
6379668,GADOTERIDOL 279MG 1ML INJ, -   ,3,,,,
6379669,IOPAMID 250MG/ML 100MLINJ, 554.00 ,,,,,
6379670,HOCM <=149MG/ML IODINE   , 46.00 ,,,,,
6379671,UREA 40% 28.35GM TOP     , -   ,3,,,,
6379672,POV IODIDE 10% 1GM OINT  , -   ,3,,,,
6379673,PHENOL 10% 10ML TOP      , -   ,3,,,,
6379674,IRINOT LIP43MG/10ML SDVTB, -   ,3,,,,
6379675,CALCITONIN 10 IU/ML PEDIV, -   ,3,,,,
6379676,METOCLOPRAMID 1MG/ML PEDI, -   ,3,,,,
6379677,DEXAMETH 10MG/1ML  PO SOL, -   ,3,,,,
6379678,LEVETIRACET 150MG/10MLPIV, -   ,3,,,,
6379679,HCTZ 50MG TAB            , -   ,3,,,,
6379680,PHENYTOIN 10MG/1ML PEDIV , -   ,3,,,,
6379681,OCTREOTIDE 10MCG/1ML PDIV, -   ,3,,,,
6379682,MIDAZOLAM 1MG/ML 1ML PO  , -   ,3,,,,
6379684,HCTZ 2.5MG/1ML PEDPO     , -   ,3,,,,
6379685,IG FLEBOG10% 100MG/1MLINJ, -   ,3,,,,
6379686,MAG SULF 10MG/NS 1ML INJ , -   ,3,,,,
6379687,ASPIRIN 100MG/1ML PEDPO  , -   ,3,,,,
6379688,LABETALOL 10MG/1ML PEDSYQ, -   ,3,,,,
6379689,NACL 0.9% 10ML FLUSH SYRN, -   ,3,,,,
6379690,URSODIOL 30MG/ML 1ML PO  , -   ,3,,,,
6379691,TELAVANCIN 250MG INJ     , -   ,3,,,,
6379692,ENALAPRIL 0.5MG/1ML PEDPO, -   ,3,,,,
6379693,AMLODIPINE 0.5MG/1ML PDPO, -   ,3,,,,
6379694,BACLOFEN 2MG/1ML PEDPO   , -   ,3,,,,
6379695,CIPROFLOX 50MG/1ML PEDSYQ, -   ,3,,,,
6379696,PROPRANOLOL 1MG/1ML PEDPO, -   ,3,,,,
6379697,NEVIRAPINE 10MG/1ML PDSUS, -   ,3,,,,
6379698,EPO NESRD 1KU/NS 1ML IVJG, -   ,3,,,,
6379699,APAP/BUT/CAFF 325/50/40TB, -   ,3,,,,
6379700,CA GLUCON 100MG/1ML PEDIV, -   ,3,,,,
6379701,CLINDAMYCIN 12MG/ML PEDIV, -   ,3,,,,
6379702,ACETAMINOPH 10MG/ML1ML IV, -   ,3,,,,
6379703,ALPROSTADIL 10MCG/ML PEDI, -   ,3,,,,
6379704,CAPSAICIN 0.075% 60GM CRM, -   ,3,,,,
6379705,K PHOS NEUT 250MG TB PDPO, -   ,3,,,,
6379706,FERROUS SULF 15MG/1ML LIQ, -   ,3,,,,
6379707,METOLAZONE 5MG TAB       , -   ,3,,,,
6379708,DIVALPROEX 125MG DR CAP  , 8.00 ,,,,,
6379709,LITHIUM 300MG TAB        , -   ,3,,,,
6379710,BUPIVAC/EPI PF 0.25% 30ML, 46.00 ,,,,,
6379711,HYDROCORT 2.5% 30GM CRM  , -   ,3,,,,
6379712,GENTAMICIN 60MG/50ML PB  , -   ,3,,,,
6379713,ZINC OXIDE 60GM TOP      , -   ,3,,,,
6379714,ABCVR/LAM/ZID300/150/300 , -   ,3,,,,
6379715,OSELTAMIVIR 30MG CAP     , -   ,3,,,,
6379716,ESTRADIOL 0.075MG/24HR WK, -   ,3,,,,
6379717,ATEZOLIZ 60MG/ML20MLINJTB, -   ,3,,,,
6379718,PROMETHAZIN 6.25MG/50MLPB, -   ,3,,,,
6379719,TOTAL JOINT MULTIMODAL   , -   ,3,,,,
6379720,NA ACET 4MEQ/ML 1ML INJ  , -   ,3,,,,
6379721,BUPIV PF 0.5%120ML QPUMP , -   ,3,,,,
6379722,NA BICARB 8.4%/50ML SYR  , -   ,3,,,,
6379724,OCULAR LUBRICAN 0.4ML OPS, -   ,3,,,,
6379725,SILVER NIT 0.5% IRR 960ML, -   ,3,,,,
6379726,PEN G K 100KU/ML 1ML INJ , -   ,3,,,,
6379728,MAFENIDE 50GM TOP        , -   ,3,,,,
6379729,CIPROFLOXACIN 2MG/MLPEDIV, -   ,3,,,,
6379730,IMIPEN/CILAS 2.5MG/1MLPIV, -   ,3,,,,
6379731,K PHOS 0.1MMOL/1ML PEDIV , -   ,3,,,,
