Hospital Name:  St Joseph's Medical Center Stockton,,,,,
OSHPD Facility No: 106391042,,,,,
"Effective Date of Charges: July 1, 2018",,,,,
,,,,,
"CDM
Number",Billing Description (25 char),999 Price  (Default),Zero Price Indicator,,
9450198,INSUL 70/30 100U/ML 3ML  , 0.09 ,,,
9450199,INS REG HUM 300U/3ML INJ , 0.09 ,,,
9450200,MAGNESIUM CITRATE 300ML  , 0.09 ,,,
9450201,GLUCOSE 40% 37.5GM GEL   , 0.09 ,,,
9450202,RHC ECG 12 LD TRACE ONLY , 0.09 ,,,
9450203,RHC VITAL CAPACITY TOTAL , 0.09 ,,,
9450204,RHC INS NONBI DRG DEL IMP, 0.09 ,,,
9450205,RHC REM NONBI DRG DEL IMP, 0.09 ,,,
9450206,RHC REM&REINS DRG DEL IMP, 0.09 ,,,
9450207,RHC ADMIN HEP B VACCINE  , 0.09 ,,,
9450208,RHC ADMIN PNEUMO VACCINE , 0.09 ,,,
9450209,RHC ADMN IMM ORL/NASL ADD, 0.09 ,,,
9450210,RHC ANNUAL WELL PPS SUB  , 0.09 ,,,
9450211,RHC OBTAIN SCR PAP SM POC, 0.09 ,,,
9450212,ATROP/HYOS/PB/SCOP 5MLLQ , 0.09 ,,,
9450213,TUBERCULIN 5TU/0.1ML 0.1M, 0.09 ,,,
9450214,ESTRADIOL CYP 25MG/5MLINJ, 0.09 ,,,
9450215,INS NPH 5U/0.05ML INJ    , 0.09 ,,,
9450216,INSNPH/REG70/30 0.05MLINJ, 0.09 ,,,
9450217,TRIAMCIN ACE 10MG/ML 1ML , 0.09 ,,,
9450218,INS REG 5U/0.05ML INJ    , 0.09 ,,,
9450219,HALOPERIDOL 5MG/ML 1ML IN, 0.09 ,,,
9450220,ETONOGESTREL IMPLANT 68MG, 0.09 ,,,
9450221,RHC ADVAN CARE PLAN 1ST30, 0.09 ,,,
9450222,RHC ADVAN CARE ADDL 30MIN, 0.09 ,,,
9450223,CHDP GONORRHEA GC TEST   , 0.09 ,,,
9450224,CPSP ANTEPARTUM VISIT FU , 0.09 ,,,
9450225,CPSP POSTPARTUM VISIT FU , 0.09 ,,,
9450226,CPSP ANTEPART INI>16WEEKS, 0.09 ,,,
9450227,RHC REM IMPLNT SUPRFICIAL, 0.09 ,,,
9450228,RHC BIOPSY SKIN SNGLE LES, 0.09 ,,,
9450229,RHC BIOPSY CERVIX        , 0.09 ,,,
9450230,RHC COLPOSCOPY CERVIX    , 0.09 ,,,
9450231,RHC BX ENDOMETRIAL WO DIL, 0.09 ,,,
9450232,RHC TRAIN SELF MGMT EA 30, 0.09 ,,,
9450233,RHC ASMT EMOT/BEHAV BRIEF, 0.09 ,,,
9450234,RHC APP FLUORIDE VARN TOP, 0.09 ,,,
9450235,RHC DEVLOPMENT SCREENING , 0.09 ,,,
9450236,CHDP MENIG B OMV 0.5MLVAC, 0.09 ,,,
9450237,CHDP FLU VC 4VAL PF6MO+IM, 0.09 ,,,
9450238,RHC CCA SCRN DEPRESS POS , 0.09 ,,,
9450239,RHC CCA SCR DEPRES NO CMP, 0.09 ,,,
9450240,RHC CCA SCRN DEPRESS NEG , 0.09 ,,,
9450241,RHC EVL COMP18-39 INIT NW, 0.09 ,,,
9450242,RHC REEVAL COMP 18-39 EST, 0.09 ,,,
9450243,RHC ARTHR ASP MAJOR JT WO, 0.09 ,,,
9450244,RHC CAUTERY CERVIX CRYO  , 0.09 ,,,
9450245,RHC RPR TRK/NK SMP<=2.5CM, 0.09 ,,,
9460001,ALBUTEROL 0.083% 3ML INH , 0.09 ,,,
9460002,BUPIVAC PF 0.5% 10ML INJ , 0.09 ,,,
9460003,BUPIVAC MPF 0.25%10ML INJ, 0.09 ,,,
9460004,DIP-TET TOXD<7 0.5ML IM  , 0.09 ,,,
9460005,ESTRADIOL CYP 25MG/5MLINJ, 0.09 ,,,
9460006,HEP A VACC 720U/0.5MLPDIM, 0.09 ,,,
9460007,HEPAT A VACC 1440U 1ML IN, 0.09 ,,,
9460008,IPRATROP 0.02% 2.5ML NEB , 0.09 ,,,
9460009,LEVALBUTER 0.63MG/3ML NEB, 0.09 ,,,
9460010,LIDO/EPI 2%1:100K 20MLMDV, 0.09 ,,,
9460012,MEDROXYPROG 150MG/ML 1ML , 0.09 ,,,
9460013,PNEUMOCOC VACC 23 VALENT , 0.09 ,,,
9460014,PREDNISOL 15MG/5ML LIQ   , 0.09 ,,,
9460018,FLU VACC 4VAL PF 6MO+ IM , 0.09 ,,,
9460019,SALICYL AC 27.5% 10MLSOL , 0.09 ,,,
9460020,RHC REM IMPLNT SUPRFICIAL, 0.09 ,,,
9460021,RHC TX FX METACARP CLOSED, 0.09 ,,,
9460022,RHC TX METACARP W MAN CLS, 0.09 ,,,
9460023,RHC APPLY CAST LONG ARM  , 0.09 ,,,
9460024,RHC APPLY CAST SHORT ARM , 0.09 ,,,
9460025,RHC APPLY CAST LONG LEG  , 0.09 ,,,
9460026,RHC APPLY CAST SHORT LEG , 0.09 ,,,
9460027,RHC REM BIV GT BT BDY CST, 0.09 ,,,
9460028,RHC ADMIN OTH IMM VAC ONE, 0.09 ,,,
9460029,RHC ADMIN OTH IMM VAC ADD, 0.09 ,,,
9460030,RHC INJ TX/DX/PROP SUB/IM, 0.09 ,,,
9460031,RHC VIST LEV 1 NEW W PROC, 0.09 ,,,
9460032,RHC VISIT LEVEL 1 NEW PT , 0.09 ,,,
9460033,RHC VIST LEV 2 NEW W PROC, 0.09 ,,,
9460034,RHC VISIT LEVEL 2 NEW PT , 0.09 ,,,
9460035,RHC VIST LEV 3 NEW W PROC, 0.09 ,,,
9460036,RHC VISIT LEVEL 3 NEW PT , 0.09 ,,,
9460037,RHC VIST LEV 4 NEW W PROC, 0.09 ,,,
9460038,RHC VISIT LEVEL 4 NEW PT , 0.09 ,,,
9460039,RHC VIST LEV 5 NEW W PROC, 0.09 ,,,
9460040,RHC VISIT LEVEL 5 NEW PT , 0.09 ,,,
9460042,RHC VISIT LEVEL 1 EST PT , 0.09 ,,,
9460043,RHC VIST LEV 2 EST W PROC, 0.09 ,,,
9460044,RHC VISIT LEVEL 2 EST PT , 0.09 ,,,
9460045,RHC VIST LEV 3 EST W PROC, 0.09 ,,,
9460046,RHC VISIT LEVEL 3 EST PT , 0.09 ,,,
9460047,RHC VIST LEV 4 EST W PROC, 0.09 ,,,
9460048,RHC VISIT LEVEL 4 EST PT , 0.09 ,,,
9460049,RHC VIST LEV 5 EST W PROC, 0.09 ,,,
9460050,RHC VISIT LEVEL 5 EST PT , 0.09 ,,,
9460051,RHC ADMIN INFLUZA VACCINE, 0.09 ,,,
9460053,RHC TX FX RADIUS/ULN CLSD, 0.09 ,,,
9460054,RHC UA NOAUTO WO MICROPOC, 0.09 ,,,
9460055,RHC HEMOGLOBIN POC QW    , 0.09 ,,,
9460056,RHC COLLECT CAPILLAR BLD , 0.09 ,,,
9460057,RHC DRG SCRN PRESUMPT OPT, 0.09 ,,,
9460059,HEPAT B VACC 10MCG PEDIM , 0.09 ,,,
9460060,INSUL NPH 100U/ML 1ML INJ, 0.09 ,,,
9460061,EPINEPHRINE 1MG/ML 1MLINJ, 0.09 ,,,
9460062,CEFTRIAXONE 1GM PWD INJ  , 0.09 ,,,
9460063,VIT B12 1000MCG/ML 1ML IN, 0.09 ,,,
9460064,TRIAMCIN ACE 40MG/ML 1ML , 0.09 ,,,
9460066,KETOROLAC 30MG/ML 2ML INJ, 0.09 ,,,
9460067,CEFTRIAXONE 2GM PWD SDV  , 0.09 ,,,
9460068,BUPIVAC PF 0.5% 10ML INJ , 0.09 ,,,
9460069,TESTOST CYP 200MG/ML 1ML , 0.09 ,,,
9460070,RHC TX FX METATAR FIX MAN, 0.09 ,,,
9460071,RHC CCA ASTHMA ACTIONPLAN, 0.09 ,,,
9460072,ACETAMIN 80MG/0.8ML PEDP , 0.09 ,,,
9460073,ASPIRIN 81MG CHW TAB     , 0.09 ,,,
9460074,ASPIRIN EC 81MG TAB      , 0.09 ,,,
9460075,ATENOLOL 25MG TAB        , 0.09 ,,,
9460076,CLONIDINE 0.1MG TAB      , 0.09 ,,,
9460077,CLONIDINE 0.2MG TAB      , 0.09 ,,,
9460078,DIPHENHYD 12.5MG/5ML LIQ , 0.09 ,,,
9460079,DIPHENHYDRAM 50MG/1ML INJ, 0.09 ,,,
9460080,DIPHENHYDRAMINE 25MG CAP , 0.09 ,,,
9460081,DIPHENHYDRAMINE 50MG CAP , 0.09 ,,,
9460082,DOCUSATE NA 100MG CAP    , 0.09 ,,,
9460083,ENALAPRIL 10MG TAB       , 0.09 ,,,
9460084,FUROSEMIDE 20MG TAB      , 0.09 ,,,
9460085,HYDROCORT NA 100MG/2MLINJ, 0.09 ,,,
9460086,HYDROCORT SUC250MG/2MLSDV, 0.09 ,,,
9460087,IBUPROFEN 200MG TAB      , 0.09 ,,,
9460088,LIDOCAINE 2% 100ML VISC  , 0.09 ,,,
9460089,AL/MG/SMC 200/200/20 30ML, 0.09 ,,,
9460090,MENINGOCOC VACC 0.5ML INJ, 0.09 ,,,
9460091,METOPROLOL 50MG TAB      , 0.09 ,,,
9460092,PEN G BENZ 1.2MILLU 2ML  , 0.09 ,,,
9460093,POLIO VACC(INACTIVE) 0.5M, 0.09 ,,,
9460094,PREDNISONE 10MG TAB      , 0.09 ,,,
9460095,VIT K(PHYTONADIONE) 5MG  , 0.09 ,,,
9460096,HEP B VAC/DTAP/IPV0.5MLIM, 0.09 ,,,
9460097,SUMATRIPTAN 6MG/0.5ML INJ, 0.09 ,,,
9460098,ROTAVIRUS VAC PENTA SUS  , 0.09 ,,,
9460099,PNEUMOCOC VACC 13 VALENT , 0.09 ,,,
9460100,ETONOGESTREL IMPLANT 68MG, 0.09 ,,,
9460101,LEVONOR (MIRENA) 52MG IUD, 0.09 ,,,
9460102,BISACODYL EC 5MG TAB     , 0.09 ,,,
9460103,DTAP IPV 0.5ML 4-6YR PDIM, 0.09 ,,,
9460104,FLU VACC 4VAL PF 6-35MOS , 0.09 ,,,
9460105,COPPER T 380A 313.4MG IUD, 0.09 ,,,
9460106,LIDOC 1% 10MG/ML 1ML INJ , 0.09 ,,,
9460107,LIDO/EPI 1%10MG/ML1ML INJ, 0.09 ,,,
9460108,CEFTRIAXONE 250MG PWD INJ, 0.09 ,,,
9460109,KETOROLAC 30MG/ML 1ML INJ, 0.09 ,,,
9460110,CEFTRIAXONE 500MG PWD INJ, 0.09 ,,,
9460111,ONDANSETRON 4MG/2ML SDV  , 0.09 ,,,
9460112,LEVALBUT 1.25MG/0.5ML NEB, 0.09 ,,,
9460113,IG VARICELL ZOS 125IU INJ, 0.09 ,,,
9460114,HEPAT B VACC 20MCG 1ML IN, 0.09 ,,,
9460115,SILVER SULFAD 1% 400GMCRM, 0.09 ,,,
9460116,LIDOCAINE 2% 20ML INJ    , 0.09 ,,,
9460117,VIT K1(PHYTON)10MG/ML 1ML, 0.09 ,,,
9460118,METHYLPRED NA PF 125MGSDV, 0.09 ,,,
9460121,HIB VACC PRP-OMP CONJ IM , 0.09 ,,,
9460122,HPV VACC 9-VAL 0.5ML IM  , 0.09 ,,,
9460123,MEASLES/MUMPS/RUBELLA VAC, 0.09 ,,,
9460124,MMRV LIVE VACC 0.5ML SQ  , 0.09 ,,,
9460125,TDAP 0.5ML >=7YR IM      , 0.09 ,,,
9460126,TET/DIP PFVACC 0.5ML>=7YR, 0.09 ,,,
9460127,VARICELLA VAC 0.5ML INJ  , 0.09 ,,,
9460128,NTG SL 0.4MG (25) TAB    , 0.09 ,,,
9460129,INSUL 70/30 100U/ML 3ML  , 0.09 ,,,
9460130,INS REG HUM 300U/3ML INJ , 0.09 ,,,
9460131,MAGNESIUM CITRATE 300ML  , 0.09 ,,,
9460132,GLUCOSE 40% 37.5GM GEL   , 0.09 ,,,
9460133,ACETAMINOPHEN 325MG TAB  , 0.09 ,,,
9460134,RHC ECG 12 LD TRACE ONLY , 0.09 ,,,
9460135,RHC HEAR TST PUR TONE AIR, 0.09 ,,,
9460136,RHC STREP A IMMUNO OPTPOC, 0.09 ,,,
9460137,RHC PREG URINE VISUAL POC, 0.09 ,,,
9460138,RHC VISION ACUITY        , 0.09 ,,,
9460139,RHC VITAL CAPACITY TOTAL , 0.09 ,,,
9460140,RHC REMOVE CERUMEN IMPACT, 0.09 ,,,
9460141,RHC ADMIN HEP B VACCINE  , 0.09 ,,,
9460142,RHC ADMIN PNEUMO VACCINE , 0.09 ,,,
9460143,RHC ADMIN IMMUN ORAL/NASL, 0.09 ,,,
9460144,RHC ADMN IMM ORL/NASL ADD, 0.09 ,,,
9460145,RHC OBTAIN SCR PAP SM POC, 0.09 ,,,
9460146,CHDP COMP NEW 0-11 MONTHS, 0.09 ,,,
9460147,CHDP CMP PR EVL 1-4 IN NW, 0.09 ,,,
9460148,CHDP CMP PR EVL 5-11IN NW, 0.09 ,,,
9460149,CHDP CMP PR EVL12-17IN NW, 0.09 ,,,
9460150,CHDP CMP PRE REEVL<1YR ES, 0.09 ,,,
9460151,CHDP CMP PRE REEVAL 1-4ES, 0.09 ,,,
9460152,CHDP CMP PRE REEVL 5-11ES, 0.09 ,,,
9460153,CHDP CMP PR REEVL 12-17ES, 0.09 ,,,
9460154,CCA SNELLEN EYE 3-6Y     , 0.09 ,,,
9460155,CCA SNELL EYE 7-20YR     , 0.09 ,,,
9460156,CHDP HEAR TS PUR TONE AIR, 0.09 ,,,
9460157,CHDP HEMATOCRIT POC      , 0.09 ,,,
9460158,CHDP UA NONAUT W/MICR POC, 0.09 ,,,
9460159,CHDP BLOOD LEAD LEVEL TYP, 0.09 ,,,
9460160,CHDP PARTIAL VISIT NC    , 0.09 ,,,
9460161,TRAIM 20MG/LIDO 10MG CMPD, 0.09 ,,,
9460162,TRAIM 40MG/LIDO 25MG CMPD, 0.09 ,,,
9460163,TRIAM 40MG/LIDO 80MG CMPD, 0.09 ,,,
9460164,TRIAM 80MG/LIDO 80MG CMPD, 0.09 ,,,
9460165,ATROP/HYOS/PB/SCOP 5MLLQ , 0.09 ,,,
9460166,IBUPROFEN 100MG/5ML LIQ  , 0.09 ,,,
9460167,DEXAM PH 4MG/1ML SDV     , 0.09 ,,,
9460168,TUBERCULIN 5TU/0.1ML 0.1M, 0.09 ,,,
9460169,DIP-TET-AC PRT 0.5ML<7YIM, 0.09 ,,,
9460170,INS NPH 5U/0.05ML INJ    , 0.09 ,,,
9460171,INSNPH/REG70/30 0.05MLINJ, 0.09 ,,,
9460172,TRIAMCIN ACE 10MG/ML 1ML , 0.09 ,,,
9460173,INS REG 5U/0.05ML INJ    , 0.09 ,,,
9460174,HALOPERIDOL 5MG/ML 1ML IN, 0.09 ,,,
9460175,RHC ADVAN CARE PLAN 1ST30, 0.09 ,,,
9460176,RHC ADVAN CARE ADDL 30MIN, 0.09 ,,,
9460177,CHDP GONORRHEA GC TEST   , 0.09 ,,,
9460178,RHC PULSE OX SINGL DETERM, 0.09 ,,,
9460179,RHC TX INHAL INIT EA DAY , 0.09 ,,,
9460180,RHCSKN TST TB INTRDRM POC, 0.09 ,,,
9460181,RHC LES PREMAL DEST 1ST  , 0.09 ,,,
9460182,RHC AVUL NAIL PLAT SINGLE, 0.09 ,,,
9460183,RHC BIOPSY SKIN SNGLE LES, 0.09 ,,,
9460184,RHC INJ TENDON SHTH/LIG  , 0.09 ,,,
9460185,RHC DEBR NON-SELECT SESS , 0.09 ,,,
9460186,RHC ASMT EMOT/BEHAV BRIEF, 0.09 ,,,
9460187,RHC APP FLUORIDE VARN TOP, 0.09 ,,,
9460188,RHC DEVLOPMENT SCREENING , 0.09 ,,,
9460189,RHC EVL COMP18-39 INIT NW, 0.09 ,,,
9460190,RHC EVL COMP >64 INIT NEW, 0.09 ,,,
9460191,RHC EVL COMP40-64 INIT NW, 0.09 ,,,
9460192,RHC REEVAL COMP 40-64 EST, 0.09 ,,,
9460193,RHC EVL COMP40-64 INIT NW, 0.09 ,,,
9460194,RHC REEVL COMP PREV>64EST, 0.09 ,,,
9460195,CHDP MENIG B OMV 0.5MLVAC, 0.09 ,,,
9460196,CHDP FLU VC 4VAL PF6MO+IM, 0.09 ,,,
9460197,RHC REEVAL COMP 18-39 EST, 0.09 ,,,
9460198,RHC CCA SCRN DEPRESS POS , 0.09 ,,,
9460199,RHC CCA SCR DEPRES NO CMP, 0.09 ,,,
9460200,RHC CCA SCRN DEPRESS NEG , 0.09 ,,,
9460201,RHC TRIM SKIN LESION 1ST , 0.09 ,,,
9460202,RHC DEBRIDE NAIL UP TO 5 , 0.09 ,,,
9460203,RHC DEBRIDE NAIL 6 OR >  , 0.09 ,,,
9460204,RHC ARTHR ASP MAJOR JT WO, 0.09 ,,,
9460205,RHC RPR TRK/NK SMP<=2.5CM, 0.09 ,,,
9460206,RHC INSERT CATH BLADDER  , 0.09 ,,,
9470001,VISIT LEVEL 1 EST PT     , 0.09 ,,,
9470002,VISIT LEVEL 1 EST W PROC , 0.09 ,,,
9470003,VISIT LEVEL 1 NEW PT     , 0.09 ,,,
9470004,VISIT LEVEL 1 NEW W PROC , 0.09 ,,,
9470005,VISIT LEVEL 2 EST PT     , 0.09 ,,,
9470006,VISIT LEVEL 2 EST W PROC , 0.09 ,,,
9470007,VISIT LEVEL 2 NEW PT     , 0.09 ,,,
9470008,VISIT LEVEL 2 NEW W PROC , 0.09 ,,,
9470009,VISIT LEVEL 3 EST PT     , 0.09 ,,,
9470010,VISIT LEVEL 3 EST W PROC , 0.09 ,,,
9470011,VISIT LEVEL 3 NEW PT     , 0.09 ,,,
9470012,VISIT LEVEL 3 NEW W PROC , 0.09 ,,,
9470013,VISIT LEVEL 4 EST PT     , 0.09 ,,,
9470014,VISIT LEVEL 4 EST W PROC , 0.09 ,,,
9470015,VISIT LEVEL 4 NEW PT     , 0.09 ,,,
9470016,VISIT LEVEL 4 NEW W PROC , 0.09 ,,,
9470017,VISIT LEVEL 5 EST PT     , 0.09 ,,,
9470018,VISIT LEVEL 5 EST W PROC , 0.09 ,,,
9470019,VISIT LEVEL 5 NEW PT     , 0.09 ,,,
9470020,VISIT LEVEL 5 NEW W PROC , 0.09 ,,,
9470021,INJ TX/DX/PROPH SUBQ/IM  , 0.09 ,,,
9470022,US GUIDED NEEDL PLACEMENT, 0.09 ,,,
9470023,US TRANSRECTAL           , 0.09 ,,,
9470024,US ABDOMEN WO CON LIMITED, 0.09 ,,,
9470025,BIOPSY PROSTATE NDL/PUNCH, 0.09 ,,,
9470026,DIL UR STRIC FIL MALE SUB, 0.09 ,,,
9470027,DIL URETH STRICT MALE SUB, 0.09 ,,,
9470028,CYSTO FB URET STN REM SMP, 0.09 ,,,
9470029,CYSTO W FULG LES <0.5CM  , 0.09 ,,,
9470030,CYSTOURETHROSCOPY        , 0.09 ,,,
9470031,UROFLOWMETRY COMPLEX     , 0.09 ,,,
9470032,CYSTO TUBE CHANGE SIMPLE , 0.09 ,,,
9470033,INSERT CATH BLADDER SMPL , 0.09 ,,,
9470034,INSERT CATH BLADDER      , 0.09 ,,,
9470035,CHEMICAL CAUTERIZ TISSUE , 0.09 ,,,
9470036,LESION BENIGN DESTR 1-14 , 0.09 ,,,
9470037,IMP HORMONE PELLET SUBQ  , 0.09 ,,,
9470038,DIL URETH STRICT MALE INI, 0.09 ,,,
9470039,DIL UR STRIC FIL MALE INI, 0.09 ,,,
9470042,CYSTO FB URET STN REM CMP, 0.09 ,,,
9470043,LR SMPL TRNK/NECK <=2.5CM, 0.09 ,,,
9470044,BLAD INSTL ANTICARCINOGEN, 0.09 ,,,
9470045,CHEMO SQ/IM HORMONAL     , 0.09 ,,,
9470046,CYSTOURETHROS W URET CATH, 0.09 ,,,
9470047,PEN G BENZ 100KU INJ     , 0.09 ,,,
9470048,PEN G BENZ 100KU INJ JW  , 0.09 ,,,
9470049,PEN G BENZ 100KU INJ     , 0.09 ,,,
9470050,OTHR PERIPH NRV/BRNCH INJ, 0.09 ,,,
9470053,PEN G BENZ 100KU INJ JW  , 0.09 ,,,
9470054,PEN G BENZ 100KU INJ     , 0.09 ,,,
9470055,PEN G BENZ 100KU INJ JW  , 0.09 ,,,
9480003,DIABETES SELF-MGNT 30MIN , 167.00 ,,,
9480004,VISIT LEVEL 1 EST PT     , 216.00 ,,,
9480005,DIABETES SELFMGNT GRP 30M, 59.00 ,,,
9480007,PROTHROMBIN TIME POC     , 78.00 ,,,
9480008,SELF MGMT EDUC/TRAIN EA30, 174.00 ,,,
9480010,TOBACCO COUNSELING 3-10MN, 158.00 ,,,
9480011,TOBACCO COUNSELING >10MIN, 225.00 ,,,
9480013,VISIT LEVEL 1 NEW W PROC , 171.00 ,,,
9480014,VISIT LEVEL 1 NEW PT     , 171.00 ,,,
9480015,VISIT LEVEL 2 NEW W PROC , 206.00 ,,,
9480016,VISIT LEVEL 2 NEW PT     , 206.00 ,,,
9480017,VISIT LEVEL 3 NEW W PROC , 226.00 ,,,
9480018,VISIT LEVEL 3 NEW PT     , 619.00 ,,,
9480019,VISIT LEVEL 4 NEW W PROC , 410.00 ,,,
9480020,VISIT LEVEL 4 NEW PT     , 410.00 ,,,
9480021,VISIT LEVEL 5 NEW W PROC , 528.00 ,,,
9480022,VISIT LEVEL 5 NEW PT     , 528.00 ,,,
9480023,VISIT LEVEL 1 EST W PROC , 216.00 ,,,
9480024,VISIT LEVEL 2 EST W PROC , 490.00 ,,,
9480025,VISIT LEVEL 2 EST PT     , 490.00 ,,,
9480026,VISIT LEVEL 3 EST W PROC , 619.00 ,,,
9480027,VISIT LEVEL 3 EST PT     , 619.00 ,,,
9480028,VISIT LEVEL 4 EST W PROC , 736.00 ,,,
9480029,VISIT LEVEL 4 EST PT     , 736.00 ,,,
9480030,VISIT LEVEL 5 EST W PROC , 440.00 ,,,
9480031,VISIT LEVEL 5 EST PT     , 440.00 ,,,
9490009,PUMP PORTABL REFILL/MAINT, 655.00 ,,,
9490010,PUMP IMPLANTD REFIL/MAINT, 476.00 ,,,
9490011,IRRIG IMPLANTED VEN ACCES, 157.00 ,,,
9490012,CHEMO IV PUSH INITIAL    , 333.00 ,,,
9490013,CHEMO IV PUSH EA ADD     , 333.00 ,,,
9490014,CHEMO INF INIT 1ST HR    ," 1,457.00 ",,,
9490015,CHEMO INF EA ADD HR      , 307.00 ,,,
9490016,CHEMO IV INF PUMP PROLONG," 1,325.00 ",,,
9490017,CHEMO INF EA SEQ 1ST HR  ," 1,325.00 ",,,
9490018,VISIT LEVEL 1 NEW PT     , 171.00 ,,,
9490019,VISIT LEVEL 1 NEW W PROC , 171.00 ,,,
9490020,VISIT LEVEL 2 NEW PT     , 206.00 ,,,
9490021,VISIT LEVEL 2 NEW W PROC , 206.00 ,,,
9490022,VISIT LEVEL 3 NEW PT     , 619.00 ,,,
9490023,VISIT LEVEL 3 NEW W PROC , 619.00 ,,,
9490024,VISIT LEVEL 4 NEW PT     , 410.00 ,,,
9490025,VISIT LEVEL 4 NEW W PROC , 410.00 ,,,
9490026,VISIT LEVEL 5 NEW PT     , 528.00 ,,,
9490027,VISIT LEVEL 5 NEW W PROC , 528.00 ,,,
9490028,VISIT LEVEL 1 EST PT     , 216.00 ,,,
9490029,VISIT LEVEL 1 EST W PROC , 216.00 ,,,
9490030,VISIT LEVEL 2 EST PT     , 490.00 ,,,
9490031,VISIT LEVEL 2 EST W PROC , 490.00 ,,,
9490032,VISIT LEVEL 3 EST PT     , 619.00 ,,,
9490033,VISIT LEVEL 3 EST W PROC , 619.00 ,,,
9490034,VISIT LEVEL 4 EST PT     , 736.00 ,,,
9490035,VISIT LEVEL 4 EST W PROC , 736.00 ,,,
9490036,VISIT LEVEL 5 EST PT     , 440.00 ,,,
9490037,VISIT LEVEL 5 EST W PROC , 440.00 ,,,
9490038,CHEMO SQ/IM NONHORMONAL  , 205.00 ,,,
9490039,CHEMO SQ/IM HORMONAL     , 205.00 ,,,
9490040,PICC INSERT/REPLACE RN   ," 1,927.00 ",,,
9490041,TRANSFUS BLOOD/COMP 1HR  ," 2,420.00 ",,,
9490042,TRANSFUS BLOOD/COMP 2HR  ," 2,420.00 ",,,
9490043,TRANSFUS BLOOD/COMP 3HR  ," 2,420.00 ",,,
9490044,TRANSFUS BLOOD/COMP 4HR  ," 2,420.00 ",,,
9490045,TRANSFUS BLOOD/COMP 5HR  ," 2,420.00 ",,,
9490046,TRANSFUS BLOOD/COMP 6HR  ," 2,420.00 ",,,
9490047,TRANSFUS BLOOD/COMP 7HR  ," 2,420.00 ",,,
9490048,TRANSFUS BLOOD/COMP 8HR  ," 2,420.00 ",,,
9490049,TRANSFUS BLOOD/COMP >8HR ," 2,420.00 ",,,
9490050,BLOOD COLLECTION VAD     , 249.00 ,,,
9490051,INF IV HYDRA INIT 31-60MN, 865.00 ,,,
9490052,INF IV HYDRAT EA ADD HR  , 660.00 ,,,
9490053,INF TX/DX/PRO INIT 1ST HR," 1,030.00 ",,,
9490054,INF TX/DX/PRO EA ADD HR  , 660.00 ,,,
9490055,INF TX/DX/PRO SEQ 1HR    , 937.00 ,,,
9490056,INF TX/DX CONCURRENT     , 594.00 ,,,
9490057,INJ TX/DX/PROPH SUBQ/IM  , 149.00 ,,,
9490058,INJ TX/DX/PRO IVPUSH INIT, 383.00 ,,,
9490059,INJ TX/DX/PRO IV PUSH SEQ, 383.00 ,,,
9490060,PHLEBOTOMY THERAPEUT     ," 1,092.00 ",,,
9490061,CHEMO ADMIN PERIT CAV IND, 616.00 ,,,
9490062,VENIPUNCTURE NON LAB     , 45.00 ,,,
9490063,VASC ACCES THROMBL DECLOT, 398.00 ,,,
9490064,APHERESIS PLASM THERAPEUT," 4,179.00 ",,,
9490066,ASPIRAT BONE MARROW DX   ," 1,472.00 ",,,
9490067,GLUCOSE BLD BY DEVICE POC, 66.00 ,,,
9490068,LUMBAR PUNCTURE DIAGNOSTC, 915.00 ,,,
9490069,BIOPSY(IES) BNE MARROW DX," 2,211.00 ",,,
9490070,TISSUE MARKER 17X-23     , 90.00 ,,,
9490071,NON JOINT IMP 2714X-3529 ," 10,927.00 ",,,
9490072,INST/SUPP STERL 23X-30   , 102.00 ,,,
9490073,INST/SUPP STERL 51X-67   , 222.00 ,,,
9490075,PF VISIT LEV 1 NEW W PROC, 171.00 ,,,
9490076,PF VISIT LEVEL 1 NEW PT  , 171.00 ,,,
9490077,PF VISIT LEV 2 NEW W PROC, 206.00 ,,,
9490078,PF VISIT LEVEL 2 NEW PT  , 206.00 ,,,
9490079,PF VISIT LEV 3 NEW W PROC, 619.00 ,,,
9490080,PF VISIT LEVEL 3 NEW PT  , 619.00 ,,,
9490081,PF VISIT LEV 4 NEW W PROC, 410.00 ,,,
9490082,PF VISIT LEVEL 4 NEW PT  , 410.00 ,,,
9490083,PF VISIT LEV 5 NEW W PROC, 528.00 ,,,
9490084,PF VISIT LEVEL 5 NEW PT  , 528.00 ,,,
9490085,PF VISIT LEV 1 EST W PROC, 216.00 ,,,
9490086,PF VISIT LEVEL 1 EST PT  , 216.00 ,,,
9490087,PF VISIT LEV 2 EST W PROC, 490.00 ,,,
9490088,PF VISIT LEVEL 2 EST PT  , 490.00 ,,,
9490089,PF VISIT LEV 3 EST W PROC, 619.00 ,,,
9490090,PF VISIT LEVEL 3 EST PT  , 619.00 ,,,
9490091,PF VISIT LEV 4 EST W PROC, 736.00 ,,,
9490092,PF VISIT LEVEL 4 EST PT  , 736.00 ,,,
9490093,PF VISIT LEV 5 EST W PROC, 440.00 ,,,
9490094,PF VISIT LEVEL 5 EST PT  , 440.00 ,,,
9490095,PF INPT CONSULT COMP MOD , 165.00 ,,,
9490096,PF INPT CONSULT COMP HIGH, 215.00 ,,,
9490097,PF HOSP VISIT SUBEQ HIGH , 285.00 ,,,
