CHARGE #,DESCRIPTION,PRICE,ROOM PRICE
6101265,CATH PLACE 1ST ORDER VENOUS LT,3552.22,0
6101273,CATH PLACE 1ST ORDER VENOUS RT,3552.22,0
6101281,CATH PLACE 1ST ORDER VENOUS BILAT,3552.22,0
6101299,CATH PLACE 2ND ORDER VENOUS LT,3552.22,0
6101307,CATH PLACE 2ND ORDER VENOUS RT,3552.22,0
6101315,CATH PLACE 2ND ORDER VENOUS BILAT,3552.22,0
6101323,INTRO CATH RH/MAIN PA,3552.22,0
6101331,SEL CATH PA RT,3552.22,0
6101349,SEL CATH PA LT,3552.22,0
6101356,CATH PLACE PULMONARY ARTERY BILAT,3552.22,0
6101364,SEL CTH PA 2ND ORD RT,3552.22,0
5540794,MYRINGOTOMY W/TUBES,3555.78,0
5631056,VALVE GLAUCOMA AHMED S-3,3556.3,0
5637988,VALVE GLAUCOMA AHMED S-2,3556.3,0
5540778,CARPAL TUNNEL RELEASE,3574.07,0
6230809,LEAD CARDIAC DUAL COIL LVL2,3602.84,0
5679261,IMP RV/AD/RP SHL HEAD LVL 05,3608.58,0
8050262,CT DRN CATH FLUID PERI PERC IMAG GD,3612.93,0
5673892,SUTURE LVL 18,3613.6,0
5676481,REAMER LVL 09,3613.6,0
5678719,IMP CATH PORT INDWELLING LVL 11,3613.6,0
5674486,IMP PLATE LVL 10,3613.71,0
5674833,IMP BOLT LVL 06,3613.71,0
5675095,IMP MESH LVL 07,3613.71,0
5675517,CEMENT ACCESSORIES LVL 06,3613.71,0
5675616,CLAMP LVL 08,3613.71,0
5675806,DRESSING SPECIALTY LVL 08,3613.71,0
5676549,RETRACTOR LVL 06,3613.71,0
5678024,SPLINT LVL 08,3613.71,0
5678578,WIRE GUIDE LVL 08,3613.71,0
5678859,CATH THROMBECTOMY/EMBOLECTMY LVL 07,3613.71,0
5678974,CATH INTRAVASCULAR US LVL 05,3613.71,0
5679212,CATH DIAGNOSTIC LVL 10,3613.71,0
5680038,IMP CABLE LVL 07,3613.71,0
5608880,IMPLANT SYNTHES 393.71 UNIVERSAL,3624.2,0
6132856,EP EVAL AICD LEAD(S) INIT,3627.49,0
4606273,DEBR SKIN/MUSCLE/BONE,3629.44,0
8049488,EXCHG CATH DRN ABS/CYST,3631.1,0
5540174,OPS OPERATING ROOM LVL 3,3655.61,0
6207898,DVX THROMBECTOMY SET ULTRA,3664.91,0
6133060,RPLC CICVC TUN W/PORT,3668.85,0
6230460,STENT COAT W/DELVRY LVL03,3678.62,0
5658620,PLATELET SEPARATOR BIOMET 800-1003A,3679.96,0
158485,CUSTOM ORTHOTIC,3680.09,0
5620034,PROSTHESIS HOW 6642 2 200 XL PATELL,3694.82,0
8501926,PARTIAL POLYSOMNOGRAPHY,3694.88,0
8506933,MULTI SLEEP LATENCY TEST REDUCED,3715.4,0
5667597,STIMULATOR NERVE 9094,3729.22,0
5675442,CANNULA LVL 10,3734.09,0
6230270,ION STENT,3739.02,0
6133250,TRLUML BALO ANGIOP ADDL VEIN,3774.95,0
6231500,IMP CATH HEM/PER LONG TERM LVL 08,3775.59,0
6231104,CATH THROMBEC/EMBO LVL07,3778.11,0
6231690,IMP COIL EMBOLIZATIONATION LVL 06,3778.11,0
5658653,IMPLANT BLADE HELICAL 456.308,3785.05,0
5660873,FIXATION DEVICE SYNDESMOSIS BIOMET,3834.56,0
6231864,CATH TLA NON-LASER DRUG COAT LVL 09,3836.3,0
6103265,SEL CATH RENAL 1ST UNI S+I,3842.36,0
8049934,CT PLC NEPHROSTOMY CATH PERC LT,3848.31,0
8049942,CT PLC NEPHROSTOMY CATH PERC RT,3848.31,0
5674031,IMP SCREW LVL 14,3854.46,0
5674361,BLADE LVL 11,3854.46,0
5676838,ANCHOR LVL 11,3854.46,0
5679394,IMP SPINE FUSION LVL 03,3854.46,0
5679279,IMP RV/AD/RP SHL HEAD LVL 06,3854.68,0
4699998,DEST NRV LUMB/SACR SGL BI,3863.96,0
5638838,BONE CHIPS CANCELLOUS 30cc,3865.55,0
5657879,BONE CHIPS CANCELLOUS 6-10MM 30CC,3865.55,0
8600025,MULTI SLEEP LATENCY TEST,3887.4,0
5658117,BONE MATRIX ACTIFUSE 2.5MM,3896.49,0
5670245,SEALING TISSUE NSEAL X22L,3897.13,0
4699211,EXC TR-EXT B9+MARG >4.0 CM,3897.55,0
6132336,TRANSCTH OCC/EMBOLIZE CNS,3902.77,0
4604674,RPLC PICC W/O P/P SA,3903.39,0
5541040,FULL SERVICE BLOOD PROC/PLATLET GE,3934.62,0
6132815,EP COMP W/LT ATRL PAC+REC,3965.03,0
6231260,GUIDEWIRE LVL09,3975.63,0
6230523,STENT NON W/DLVRY LVL 05,3978.94,0
6131320,ANG PELVIC SEL RT S+I,3982.98,0
5673165,BONE ACF 12MM (MTF CADAVER),3990.41,0
4607602,INJ EPID TRANSFOR CERV/THOR ADD BIL,4001.85,0
4607636,INJ EPID TRANSFOR LUMB/SAC SGL BIL,4001.85,0
6131486,SEL CTH ABD/EXTREM 2ND,4006.05,0
4607610,INJ EPID TRANSFOR CERV/THOR SGL BIL,4025.82,0
5646344,LASER ANGLED DELIVERY DEVICE,4051.03,0
5674163,IMP ROD/NAIL LVL 08,4095.21,0
5676259,INTRDCR LVL 08,4095.21,0
2300283,CAESAREAN SECTION,4119.06,0
5655766,SYNDESMOSIS REPAIR KIT TIGHTROPE AR,4174.7,0
6103260,SEL CATH RENAL 1ST BI S+I,4181.03,0
5629142,SHUNT DENVER HI FLOW #42-3000,4205.69,0
5629159,SHUNT DENVER PLEURAL EFFUSION #42 9,4205.69,0
5634597,SHUNT DENVER PERITONEAL #42-4000,4205.69,0
8648487,EEG AMBULATORY,4211.04,0
5676713,LENS INTRAOCULAR LVL 08,4212.59,0
5677034,DRILL BIT LVL 08,4212.59,0
5677125,END CAP LVL 08,4212.59,0
6230874,EMBOLIZATION PROTECT SYS LVL 01,4213.76,0
5674981,IMP PIN/WIRE LVL 13,4215.59,0
5676622,STAPLE RELOAD LVL 08,4215.59,0
5657861,CATH SINUS BALLOON RELIEVA BC0616,4230.45,0
4502704,CRITICAL CARE 1ST 30-74 MINUTES,4241.12,0
4609020,APP SUB SKN T/A/L 0-100CM 1ST 25,4270.84,0
4609046,APP SUB SKN F/N/HF 0-100CM 1ST 25,4270.84,0
5680830,IMP GENERATOR NEUROSTIM LVL 01,4280,0
5680922,IMP GEN NEURO HF LVL01,4280,0
5540166,OPS OPERATING ROOM LVL 4,4299.61,0
5672076,TAPE TVT ABBREVO CYNECARE,4302.54,0
5540745,ADENOIDECTOMY OR FULGERATION,4328.38,0
5541081,SINUS WASH,4328.38,0
5612569,PACEMAKER LEAD 4592 45,4329.35,0
5679402,IMP SPINE FUSION LVL 04,4335.96,0
5679287,IMP RV/AD/RP SHL HEAD LVL 07,4336.18,0
6100093,INTRACARDIAC ECHO,4341.47,0
6101505,ANGIO VISCERAL SEL/SUPRA S+I,4341.47,0
6101513,ANGIO ADRENAL SEL S+I,4341.47,0
6101539,ANG PELVIC SEL LT S+I,4341.47,0
6101554,ANG PULMON BIL SEL S+I,4341.47,0
6101604,CAROTID EXT BILAT SELECTIVE,4341.47,0
6101810,AORTOGRAM THORACIC W/O SERIALOGRAPH,4341.47,0
6101828,THORACIC AORTOGRAM,4341.47,0
6101836,AORTOGRAM ABDOMEN S+I,4341.47,0
6101844,AORTOGRAM ABDOMEN W/RUNOFF S+I,4341.47,0
6102388,REPAIR BLOOD VESSEL-LOWER EXT,4341.47,0
6230965,CLOSURE VASC DEVICE LVL07,4368.62,0
4607073,LEG DECOM PST CMPRT W/DEB,4371.82,0
6131759,PLC CTH THOR AORTA ANG XC/IC S+I,4413.17,0
6131767,PLC CTH SEL CAR/INM ANG XC LT S+I,4413.17,0
6131775,PLC CTH SEL CAR/INM ANG IC LT S+I,4413.17,0
6131791,PLC CTH SEL SUB/INM ART ANG LT S+I,4413.17,0
6131817,PLC CTH SEL EXT CAR ART ANG LT S+I,4413.17,0
6131825,PLC CTH SEL INTRACRN ART ANG LT S+I,4413.17,0
6132427,AORTOGRAM THORACIC S+I,4413.17,0
6132435,ANGIO SPINAL SEL S+I,4413.17,0
6132450,SPLENOPORTOGRAM S+I,4413.17,0
6132468,VENOGRAM ADRENAL S+I,4413.17,0
6132476,VENOGRAM ADRENAL BIL S+I,4413.17,0
6132518,PORTOGRAM W/HEMODYNAMIC EVAL S+I,4413.17,0
6132534,VENOGRAM HEP W/HEMO S+I,4413.17,0
6132542,VENOGRAM HEP W/O HEMO S+I,4413.17,0
6132559,VENOUS CATH SAMPLE S+I,4413.17,0
6231872,CATH TLA NON-LASER DRUG COAT LVL 10,4418.59,0
6203947,SYSTEM EMBOLIC PROT PROXIS 7F,4425.32,0
6131742,REM INTRVAS FOREIGN BODY W/IMAG S+I,4429.43,0
6131981,CVD CNTR TUN W/ PORT <5,4429.43,0
6131999,CVD CNTR TUN W/ PORT =>5,4429.43,0
6132005,CVD CNTR TUN 2C/S W/O P/P,4429.43,0
6132013,CVD CNTR TUN 2C/S W/ P/P,4429.43,0
6132211,BIOPSY TRANSCATH,4429.43,0
158576,EPIFIX 3X4CM,4463.19,0
8045403,IN-DTPA MCI 01715625108,4465.44,0
6103276,SEL CATH RENAL 2ND+UNI+S&I,4467.72,0
5600085,ADHESIVE BIOGLUE CRYOLITE 5ML,4470.51,0
5656822,WASHER KIT TOGGLELOC BIOMET 909846,4502.47,0
8047938,I-123 MIBG RADIOPHARM,4505.64,0
6103274,SEL CATH RENAL 2ND+BI+S&I,4544.28,0
5671847,FIXATION AGEE DIGIT WIDGET SYSTEM,4549.28,0
4607560,DEST NERVE CERV/THOR ADD - BIL,4575.41,0
8002123,AORTAGRAM-ABD,4579.26,0
4500526,EMERG CLASS VI,4596.46,0
6207872,SPIROFLEX THROMBECTOMY SET ULTRA,4617.94,0
6207880,SPIROFLEX VG THROMBECTOMY SET ULTRA,4617.94,0
6231922,CATH ATHERECT TRANSL ROTAT LVL 02,4631.03,0
6009443,HC ABL EV LASER VEIN EXT LT 1ST S&I,4635.12,0
6009450,HC ABL EV LASER VEIN EXT RT 1ST S&I,4635.12,0
5602214,BONE BLOCK PATELLAR,4638.62,0
5655170,SLING SPARC SYSTEM,4638.62,0
6103329,CVC CNTR TUN W/O P/P=>5,4694.72,0
6231575,IMP LD ICD COIL SGL LVL03,4695.14,0
8002933,AORTAGRAM THORACIC,4730.56,0
5620042,PROSTHESIS HOW 6940 0 490 AUSTIN MO,4755.92,0
5620059,PROSTHESIS HOW 6940 0 500 AUSTIN MO,4755.92,0
5620067,PROSTHESIS HOW 6940-0-440 AUSTIN MO,4755.92,0
5649512,PROSTHESIS HOW 6940-0-430 AUSTIN MO,4755.92,0
5649520,PROSTHESIS HOW 6940-0-470 AUSTIN MO,4755.92,0
5649538,PROSTHESIS HOW 6940-0-480 AUSTIN MO,4755.92,0
5649546,PROSTHESIS HOW 6940-0-510 AUSTIN MO,4755.92,0
5649553,PROSTHESIS HOW 6940-0-570 AUSTIN MO,4755.92,0
5657978,PROSTHESIS HOW 6940 0 450 AUSTIN MO,4755.92,0
5668710,PROSTHESIS HOW 6940-0-460 AUSTIN MO,4755.92,0
5668728,PROSTHESIS HOW 6940-0-530 AUSTIN MO,4755.92,0
5668736,PROSTHESIS HOW 6940-0-540 AUSTIN MO,4755.92,0
5668744,PROSTHESIS HOW 6940-0-550 AUSTIN MO,4755.92,0
5671896,BONE GRAFT ACTIFUSE LARGE 15MMX45MM,4780.62,0
5671805,NERVE STIM CHARGING SYST 37754,4796.04,0
5540752,TONSILLECTOMY,4796.75,0
6131494,SEL CTH ABD/EXTREM 3RD,4800.67,0
158965,EPIFIX GRAFT TISSUE 4X4,4806.11,0
5674379,BLADE LVL 12,4815,0
5676846,ANCHOR LVL 12,4815,0
5670039,GRAFT 6MMX50MM SOFT MAQUET 494526,4815.79,0
5675335,BURR LVL 08,4817.35,0
5679741,IMP RV/AD/RP HIP FEMORAL HD LVL 07,4817.35,0
5674494,IMP PLATE LVL 11,4817.46,0
5674841,IMP BOLT LVL 07,4817.46,0
5675103,IMP MESH LVL 08,4817.46,0
5675525,CEMENT ACCESSORIES LVL 07,4817.46,0
5675624,CLAMP LVL 09,4817.46,0
5675814,DRESSING SPECIALTY LVL 09,4817.46,0
5675939,ELECTRODE ELECTROSURGICAL LVL 11,4817.46,0
5676044,FORCEP LVL 08,4817.46,0
5676366,PROBE LVL 09,4817.46,0
5677273,EXPANDER TISSUE LVL 04,4817.46,0
5677372,GRAFTS LVL 03,4817.46,0
5677687,PATCHES LVL 09,4817.46,0
5678032,SPLINT LVL 09,4817.46,0
5678586,WIRE GUIDE LVL 09,4817.46,0
5678867,CATH THROMBECTOMY/EMBOLECTMY LVL 08,4817.46,0
5678982,CATH INTRAVASCULAR US LVL 06,4817.46,0
5679295,IMP RV/AD/RP SHL HEAD LVL 08,4817.46,0
5679873,IMP ORTHOPEDIC SPACER LVL 06,4817.46,0
5680046,IMP CABLE LVL 08,4817.46,0
5680152,IMP DEV JT HIP TOTAL LVL 06,4817.46,0
5680400,IMP DEV JT KNEE TOTAL LVL 04,4817.46,0
5680814,IMP RV/AD/RP HIP BR/AX/YK/BH LVL 06,4817.46,0
6103285,THRMB MCH ART NOT PRM S+I,4818.46,0
8002131,AORTAGRAM ABD W/RUNOFF,4819.76,0
5602222,BONE CANCELLOUS CRUSHED 30CC 400080,4824.1,0
6131890,ENDOVS PLC ILIAC ART OCCL DEV,4834.08,0
6208029,CROSSR CATHETER,4858.38,0
5620174,PROSTHESIS ZIM 5996-30-23,4872.06,0
5637087,TAPE TVT PROLENE W/GUIDE #810051A,4916.94,0
5646369,LASER GREENLIGHT PV ADDSTAT 0010-20,4916.94,0
5658273,SPACER ENT FRONTAL MICROFLOW,4916.94,0
5673686,VALVULOTOME 1.5MM X 98CM,4922.99,0
6100762,REPAIR SINGLE ELECTRODE PPM/ICD,4933.45,0
6100770,REPAIR DUAL ELECTRODE PPM/ICD,4933.45,0
6100788,RELOCATION SKIN POCKET PPM,4933.45,0
6100796,RELOCATION SKIN POCKET ICD,4933.45,0
6100804,REMOVAL OF PPM ONLY,4933.45,0
6100895,REPOS ELE PM/ICD SGL/DUAL,4933.45,0
6100929,REPOSITION PREVIOUS ELECTRODE LV,4933.45,0
8506941,POLYSOMNOGRAPHY REDUCED,4947.24,0
8045221,OCTREOSCAN ML 0019905040,4949.62,0
5609417,LASER ANGLED DELIVERY DEVICE ADDSTA,5006.53,0
6231336,LEAD CORONARY VENOUS LVL1,5036.63,0
6231708,IMP COIL EMBOLIZATIONATION LVL 07,5036.63,0
8100232,"RAD/TRT PLAN,3D",5057.1,0
5674049,IMP SCREW LVL 15,5058.21,0
5679410,IMP SPINE FUSION LVL 05,5058.21,0
6231518,IMP CATH HEM/PER LONG TERM LVL 09,5070.28,0
5638952,BONE MATRIX DEMINERALIZED DBX PASTE,5120.99,0
5670138,PUTTY STIMUBLAST CB 5CC 80338005,5134.32,0
6230478,STENT COAT W/DELVRY LVL04,5142.09,0
5540760,TUBAL LAPROSCOPIC LIGATION SURGERY,5152.47,0
5541115,DENTAL RESTORATION,5152.47,0
6230817,LEAD CARDIAC DUAL COIL LVL3,5172.7,0
6230882,EMBOLIZATION PROTECT SYS LVL 02,5172.7,0
5540646,OPERATING ROOM/CATARACTS,5184.61,0
8600041,POLYSOMNOGRAPHY,5194.6,0
8600140,POLYSOMNOGRAPHY PARAM 0-5YRS W/CPAP,5194.6,0
8600157,POLYSOMNOGRAPHY PARAM 0-5YRS,5194.6,0
8600165,POLYSOMNO PARAM 0-5YRS W/CPAP RDCD,5194.6,0
8600173,POLYSOMNOGRAPHY PARAM 0-5YRS RDCD,5194.6,0
5655139,SHUNT DENVER ASCITES SINGLE VALVE #,5238.49,0
5676721,LENS INTRAOCULAR LVL 09,5269.75,0
5677042,DRILL BIT LVL 09,5269.75,0
5677133,END CAP LVL 09,5269.75,0
5676267,INTRDCR LVL 09,5298.96,0
4607578,DEST NERVE CERV/THOR SGL - BIL,5316.75,0
5602263,BONE GEL DYNAGRAFT II 10CC,5319.01,0
6132146,DECLOT EXTERNAL CANNULA W/BLLN,5327.5,0
6102743,REMOVE ICD GEN ONLY,5330.01,0
5658133,BONE MATRIX ABX ACTIFUSE 5MM,5395.22,0
5649389,PLUG ANAL FISTULA SURGISIS,5411.68,0
5661236,IMPLANT BREAST MENTOR 350-7325BC,5411.68,0
5661244,IMPLANT BREAST MENTOR 350-7350BC,5411.68,0
5658646,IMPLANT BREAST MENTOR 350-7100BC,5411.74,0
5669551,EXPANDER SMOOTH 3610-24 PMT CORP,5418.82,0
5674999,IMP PIN/WIRE LVL 14,5419.23,0
5676630,STAPLE RELOAD LVL 09,5419.34,0
5678206,AEQ REVERSED II 36/42 COMBO HUM INS,5449.51,0
6231880,CATH TLA NON-LASER DRUG COAT LVL 11,5522.57,0
6100069,INTRAV DOPP FLOW INIT VSL,5525.55,0
6132179,INSERT TIPS,5527.99,0
5675459,CANNULA LVL 11,5539.71,0
5673181,TRINITY EVOLUTION 5CC,5546.03,0
8050288,CT CATH DRN BILIARY PERC EXT S&I,5561.65,0
8050510,XR EXCHANGE CTH DRN BILIARY,5561.65,0
5646468,MOLD TIBIAL 433165,5566.33,0
5670617,IMPLANT BREAST MENTOR 350-5004BC,5567.3,0
6231138,STENT COAT W/DELVRY LVL05,5574.17,0
4605531,IMPL PUMP INFUS RESRVR SQ,5644.32,0
4605549,IMPL/REV CATH EPID,5644.32,0
5662937,SYNDESMOSIS ZIPTIGHT SYSTEM 909853,5689.89,0
5540125,OPS OPERATING ROOM LVL 5,5694.42,0
5667183,IMPLANT BREAST MENTOR 350-3254BC,5720.68,0
5667191,IMPLANT BREAST MENTOR 350-2504BC,5720.68,0
5667233,IMPLANT BREAST MENTOR 350-4604BC,5720.68,0
5649470,PROSTHESIS AMS RESERVOIR IZ #724029,5720.94,0
5659362,IMPLANT BREAST MENTOR 350-1745BC,5720.94,0
6230561,CATH ATHERECT DIRECT LVL 02,5747.37,0
5673462,IMPLANT ISTENT GTS100L,5764.01,0
5679428,IMP SPINE FUSION LVL 06,5780.46,0
5608567,IMPLANT BREAST SILTEX,5789.82,0
5642459,IMPLANT BREST MENTOR SILTEX 354-271,5789.82,0
6231005,CATH THROMBEC/EMBO LVL08,5823.08,0
5638895,BONE CHIPS CANCELLOUS FRESH FROZEN,5875.55,0
5642467,IMPLANT BREST MENTOR SILTEX 354-470,5875.55,0
6203616,STENT ENDEAVOR,5920.19,0
6132740,IVENT IA MAP TACHYCARDIA,5922.51,0
6231526,IMP CATH HEM/PER LONG TERM LVL 10,5964.5,0
5680934,MORCELLATOR LVL 03,6004.66,0
5660402,IMPLANT BREAST MENTOR 350-6004BC,6006.86,0
4602637,PERCUTANEOUS DISKECTOMY,6008.4,0
6133094,IVUS NON CORONARY INITIAL,6014.07,0
6133102,IVUS NON CORONARY EA ADDL,6014.07,0
5671821,IMPLANT NERVE STIM LEAD 3776-60,6014.32,0
5674189,IMP ROD/NAIL LVL 10,6021.21,0
5674502,IMP PLATE LVL 12,6021.21,0
5675111,IMP MESH LVL 09,6021.21,0
5675632,CLAMP LVL 10,6021.21,0
5675822,DRESSING SPECIALTY LVL 10,6021.21,0
5678040,SPLINT LVL 10,6021.21,0
5678594,WIRE GUIDE LVL 10,6021.21,0
5678875,CATH THROMBECTOMY/EMBOLECTMY LVL 09,6021.21,0
5678990,CATH INTRAVASCULAR US LVL 07,6021.21,0
5602404,BONE TRICORTICAL BLOCK DRIED,6030.14,0
5638820,BONE CHIPS CANCELLOUS 1-6MM 90CC,6030.14,0
6208003,GORE COVERED STENT,6052.55,0
6133193,BALO ANGIOP CTR DIALYSIS SEG,6058.23,0
5670237,HOOK SHARP ACUMED PL-CL06,6062.15,0
8600058,POLYSOMNOGRAPHY W/BIPAP,6068.17,0
5637061,TAPE TVT GYNECARE OBTURATOR SYSTEM,6153.8,0
5638879,BONE CHIPS CANCELLOUS FRESH FROZEN,6153.8,0
5647003,PATELLAR WEDGE 045270-103,6153.8,0
5655162,SLING MONARC SUBFASCIAL FGS,6153.8,0
6131866,EMB AX/BR/IN/SUBC ARM BIL,6163.48,0
6131874,EMB RADIAL/ULNAR ARM BIL,6163.48,0
6131882,EMB FEMPOP/AORTAILIAC LEG BIL,6163.48,0
6132195,THROMB MCH SEC ART PRIM PROC W S+I,6163.48,0
6132203,THROMB MECH VEIN SQ W S+I,6163.48,0
5640289,CRYOTHERAPY SEEDNET GOLD S00025,6184.74,0
6102719,THROMB MECH VEIN W S+I,6196.47,0
6230890,EMBOLIZATION PROTECT SYS LVL 03,6206.59,0
5609433,LASER FIBER 1000 HOLMIUM,6234.26,0
5674056,IMP SCREW LVL 16,6261.96,0
5638929,BONE MATRIX DEMINERALIZED DBX MIX 5,6265.26,0
6101463,ANGIOGRAPHY EXTREMITY LT S+I,6272.81,0
6101471,ANGIOGRAPHY EXTREMITY BIL S+I,6272.81,0
6131312,ANGIOGRAPHY EXTREMITY RT S+I,6272.81,0
6231583,IMP LD ICD COIL SGL LVL04,6276.44,0
6231229,STENT COAT W/DELVRY LVL06,6295.16,0
6231716,IMP COIL EMBOLIZATIONATION LVL 08,6295.16,0
6100077,INTRAV DOPP FLOW EA ADDL,6314.77,0
6100390,PERC TRN COR THROMBECTOMY,6314.77,0
8100398,IMRT TX PLANNING,6322.87,0
5602396,BONE TIBIAL SHAFT FREEZE DRIED,6339.33,0
4602512,"RFA,LUM/SAC,SINGLE LEVEL",6399.78,0
4602546,"RFA,CERV/THOR,SINGLE LVL",6399.78,0
5610019,MONITOR CRANIAL PRESSURE KIT 110-4B,6414.2,0
5680848,IMP GENERATOR NEUROSTIM LVL 02,6420,0
5680923,IMP GEN NEURO HF LVL02,6420,0
5679642,IMP RV/AD/RP HIP STEM LVL 03,6422.14,0
5680822,IMP RV/AD/RP HIP BR/AX/YK/BH LVL 07,6422.14,0
6207955,EKOS CATHETER,6430.37,0
5679758,IMP RV/AD/RP HIP FEMORAL HD LVL 08,6502.6,0
5674858,IMP BOLT LVL 08,6502.71,0
5675947,ELECTRODE ELECTROSURGICAL LVL 12,6502.71,0
5676275,INTRDCR LVL 10,6502.71,0
8506958,POLYSOMNOGRAPHY W/BIPAP REDUCED,6530.07,0
5637079,TAPE TVT PROLENE Device #810041B,6579.27,0
5663984,LASER FIBER SLIMLINE 365 MICRON,6617.6,0
5675004,IMP PIN/WIRE LVL 15,6622.98,0
5680855,IMP RV/AD/RP HIP BR/AX/YK/BH LVL 08,6773.1,0
6202246,PACEMAKER LEAD A LEAD,6791.89,0
6202253,PACEMAKER LEAD V LEAD,6791.89,0
5541107,BILATERAL CARPEL TUNNEL,6823.83,0
5540968,BRACHYTHERAPY,6842.94,0
5674064,IMP SCREW LVL 17,6850.14,0
6231930,CATH ATHERECT TRANSL ROTAT LVL 03,6861.07,0
5663992,LASER FIBER SLIMLINE 1000 MICRON,6880.44,0
6230825,LEAD CARDIAC DUAL COIL LVL4,6895.81,0
4700001,"DIALYSIS, ACUTE INPATIENT",6899.67,0
4700076,"DIALYSIS, EMERGENT/OUTPATIENT",6899.67,0
5644844,IMPLANT NAIL SYNTHES 456.322S,6902.25,0
5659651,IMPLANT NAIL SYNTHES 456.323S,6902.25,0
6231898,CATH TLA NON-LASER DRUG COAT LVL 12,6902.52,0
6100234,RT HRT CATH CC ANOMALIES,6906.87,0
6100242,CTH RT + RETRO LT CC ANOM,6906.87,0
6100259,RHC+TRANSP LHC INT SEPTUM,6906.87,0
6100267,RHC+TRANSP LHC SEPTL OPEN,6906.87,0
6100325,FILTERWIRE W/PTCA,6906.87,0
6100614,ANGIOJET W/DRUG ELUTING STENT,6906.87,0
6100812,REMOVAL PPM ELE SGL,6906.87,0
6100820,REMOVAL PPM ELE DUAL,6906.87,0
6100853,REMOVAL ICD ELE TRANS EXTRACT,6906.87,0
6203392,PACEMAKER LEAD 5076-52CM,6906.87,0
6203400,PACEMAKER LEAD 5076-45CM,6906.87,0
6132955,THROMBECTOMY OF GRAFT,6977.69,0
5680616,IMP DEV JT SHL TOTAL LVL 02,7000,0
6207641,STENT FORMULA 418 6X20X80,7007.3,0
5540786,KNEE REPAIR SURGERY,7031.4,0
5600010,ABLATOR UTERINE BALLOON THERMACHOIC,7043.79,0
5663034,FIXATION EXT DIGIT WIDGET DWD-232,7050.47,0
5541065,OPS OPERATING ROOM LVL 6,7089.25,0
5631080,WAND SPINE PERC DC,7112.46,0
5637996,WAND ARTHROCARE K7913-01,7112.46,0
6103280,ENDOVS INSERT VENA CAVA FILTER S+I,7114.34,0
6131783,PLC CTH SEL CAR ART ANG IC LT S+I,7217.5,0
6131809,PLC CTH SEL VERTEBRL ART ANG LT S+I,7217.5,0
5675012,IMP PIN/WIRE LVL 16,7224.85,0
5675343,BURR LVL 09,7224.85,0
5679303,IMP RV/AD/RP SHL HEAD LVL 09,7224.85,0
5680061,IMP CABLE LVL 10,7224.85,0
5674510,IMP PLATE LVL 13,7224.96,0
5675640,CLAMP LVL 11,7224.96,0
5676051,FORCEP LVL 09,7224.96,0
5676374,PROBE LVL 10,7224.96,0
5677281,EXPANDER TISSUE LVL 05,7224.96,0
5677380,GRAFTS LVL 03,7224.96,0
5677695,PATCHES LVL 10,7224.96,0
5678602,WIRE GUIDE LVL 11,7224.96,0
5678883,CATH THROMBECTOMY/EMBOLECTMY LVL 10,7224.96,0
5679105,CATH INTRAVASCULAR US LVL 08,7224.96,0
5679436,IMP SPINE FUSION LVL 07,7224.96,0
5679881,IMP ORTHOPEDIC SPACER LVL 07,7224.96,0
5680160,IMP DEV JT HIP TOTAL LVL 07,7224.96,0
5680418,IMP DEV JT KNEE TOTAL LVL 05,7224.96,0
5642202,IMPLANT ACETABULAR LINER DEPUY,7263.77,0
5679766,IMP RV/AD/RP HIP FEMORAL HD LVL 09,7278.14,0
5612247,NERVE STIMULATOR PATIENT PROGRAMER,7359.86,0
5602248,BONE FEMORAL HEAD FROZEN TISSUE,7421.73,0
5674197,IMP ROD/NAIL LVL 11,7492.14,0
5674387,BLADE LVL 13,7492.14,0
5674528,IMP PLATE LVL 14,7492.14,0
5675129,IMP MESH LVL 10,7492.14,0
5675533,CEMENT ACCESSORIES LVL 08,7492.14,0
5675657,CLAMP LVL 12,7492.14,0
5675954,ELECTRODE ELECTROSURGICAL LVL 13,7492.14,0
5676853,ANCHOR LVL 13,7492.14,0
5679113,CATH INTRAVASCULAR US LVL 09,7492.14,0
6231237,STENT COAT W/DELVRY LVL07,7553.7,0
6231310,LEAD CARDIAC DUAL COIL LVL6,7553.7,0
6231344,LEAD CORONARY VENOUS LVL2,7553.7,0
6231724,IMP COIL EMBOLIZATIONATION LVL 09,7553.7,0
8049926,CT PLC NEPHROSTOMY CATH PERC BI,7696.61,0
5680079,IMP CABLE LVL 11,7706.14,0
5638887,BONE CHIPS CANCELLOUS FRESH FROZEN,7730.93,0
5641956,IMPLANT 7.0MM x 0.0MM TR-S0700-S,7730.93,0
5671797,IMPLANT TIBIAL 5520-B-600 STRYKER,7759.99,0
5680863,IMP RV/AD/RP HIP BR/AX/YK/BH LVL 09,7763.92,0
6132799,EP COMP W/O ARRHYTHMIA,7797.86,0
6132807,EP COMP W/ ARRHYTHMIA,7797.86,0
6132849,EP F/U W/PACING+RECORDING,7797.86,0
6132872,ABL A/V NODE W/WO TEMP PM,7797.86,0
6231591,IMP LD ICD COIL SGL LVL05,7857.76,0
5602313,BONE MATRIX DEMINERALIZED PASTE 10C,7898.07,0
5602388,BONE PUTTY DEMINERALIZED MATRIX 10C,7898.07,0
5675020,IMP PIN/WIRE LVL 17,7920.14,0
5541222,OPS OPERATING ROOM LVL 7,7988.05,0
