Charge Code,NRV,CPT,Discription,Price,,,,
8032997,0272,,OS BG COLOSTOMY,47.00,,,,
8033055,0272,A4367,OST BLT A/S,75.00,,,,
8033080,0274,A5054,OST CLAMP BG,74.00,,,,
8033090,0270,A4362,OST DRS DDRM 4X4,29.00,,,,
8033095,0270,A4362,OST DRS DDRM 8X8,100.00,,,,
8033130,0270,A4400,OST IRRIGATOR,53.00,,,,
8033140,0270,A4364,OST PASTE KARYA,244.00,,,,
8033145,0270,A4364,OST PASTE STMA,104.00,,,,
8033147,0270,A4426,OST PCH DRNBLE,212.00,,,,
8033149,0272,,OST PCH & WFR,53.00,,,,
8033158,0270,,OST PCH STMA 1-3/4X12,75.00,,,,
8033175,0272,A4371,OST POWDR KARYA,115.00,,,,
8033195,0270,A4362,OST SKIN BARIER,137.00,,,,
8033200,0270,A4364,OST SKIN BOND,114.00,,,,
8033205,0272,,OST SKIN CLEANS,156.00,,,,
8033215,0270,A4402,OST SKIN GEL 20,118.00,,,,
8033240,0270,,OST START ST I     4110,253.00,,,,
8033250,0272,,OST STMA BG        4110,47.00,,,,
8033259,0270,,OST WAFR DURA FLNGE1-3/4,75.00,,,,
8033281,0270,,PANT DIGNITY,90.00,,,,
8033320,0270,,PD BED EGGCRATE,453.00,,,,
8033360,0270,,PD BRST DISP       4110,53.00,,,,
8033365,0270,,PD DUOTHERM        4110,565.00,,,,
8033375,0270,,PD LOW AIR LOSS,218.00,,,,
8033380,0270,,PD EXERCISR  CPM   4110,836.00,,,,
8033400,0270,,PD FOOT FM,244.00,,,,
8033410,0270,,PD HOT ICE DISP    4110,"1,056.00",,,,
8033425,0270,,PD KODEL           4110,9.00,,,,
8033435,0270,,PD PERK PKG 1,14.00,,,,
8033445,0270,,PD PERINEAL,152.00,,,,
8033465,0270,,PD RESTON A/S      4110,55.00,,,,
8033466,0270,,PD FOOT FOR KNEE HLDR,123.00,,,,
8033471,0270,,PD SHEEPSKIN       4110,179.00,,,,
8033485,0270,,PEN MARKER SURG    4110,33.00,,,,
8033510,0278,C1750,PERMACATH          4110 $,"2,277.00",,,,
8033525,0270,,PILLOW ABDUCTION   4110,861.00,,,,
8033535,0270,,PILLOW CERVICAL    4110,344.00,,,,
8033540,0270,,PILLOW HD FM,26.00,,,,
8033565,0270,,PIN LOCKING ASSY   4110,340.00,,,,
8033570,0270,,PIN SAFETY         4110,15.00,,,,
8033595,0270,,PK COLD            4110,93.00,,,,
8033605,0270,,PK HOT             4110,66.00,,,,
8033615,0270,,PK ICE JUMBO       4110,170.00,,,,
8033626,0270,,PK TRANSFER X2,133.00,,,,
8033627,0270,,PK TRANSFER X3,66.00,,,,
8033628,0270,,PK TRANSFER,178.00,,,,
8033630,0270,,PLEUR EVAC         4110,"1,220.00",,,,
8033670,0270,,POSTN BODY         4110,235.00,,,,
8033685,0270,,BAG PSITN CUDLR,45.00,,,,
8033694,0270,,ELECTROPROBE W/PUSH HNDL,205.00,,,,
8033699,0270,,PRB DISP PULSE OX FOOT,151.00,,,,
8033700,0270,,PRB FINGER         4110,287.00,,,,
8033705,0270,,PRB SKIN TEMP      4110,27.00,,,,
8033731,0270,,PRESS INFUSE       4110,133.00,,,,
8033775,0270,,RAZOR DISP,33.00,,,,
8033795,0270,,RECTAL ESOPHPROB   4110,423.00,,,,
8033800,0270,,RESUSITATE MANL    4110,66.00,,,,
8033803,0270,,TRAY LUKENS DISP,19.00,,,,
8033990,0270,,SAFETY SEALS       4110,75.00,,,,
8033992,0270,,SCALPEL S DISP     4110,171.00,,,,
8034019,0270,,SHEET HYDROGEL,99.00,,,,
8034022,0270,,SHEET SILASTIC     4110,68.00,,,,
8034055,0270,,SLIDE DIAG/HEMO    4110,15.00,,,,
8034085,0270,,SOL BENZOIN VIAL   4110,27.00,,,,
8034096,0270,,SOL H2O IRRG       4110,141.00,,,,
8034099,0270,,SOL NACL IRRG      4110,136.00,,,,
8034100,0270,,SOL PERI WASH      4110,55.00,,,,
8034101,0270,,SOL NACL IRRG      4110,75.00,,,,
8034103,0270,,SOL PTN DILY       4110,171.00,,,,
8034108,0270,,SOL H2O DISTILLED,93.00,,,,
8034110,0270,,SPEC COL,156.00,,,,
8034113,0270,,SPECIPAN           4110,19.00,,,,
8034115,0270,,SPLNT NASAL        4110,83.00,,,,
8034145,0270,,SPPRT SCROTAL      4110,192.00,,,,
8034154,0270,,ST BUTTERFLY       4110,56.00,,,,
8034155,0270,,ST DRN CHST        4110,"1,069.00",,,,
8034162,0270,,ST CAUTERY DISP,206.00,,,,
8034168,0270,,ST NIPPLE TRAIN    4110,10.00,,,,
8034169,0270,,ST PERCUTANEOUS INTROD,656.00,,,,
8034175,0270,,STETHESCOPE DISP   4110,74.00,,,,
8034177,0270,,ST TUR IRRIGATING Y,162.00,,,,
8034180,0270,,STIM NERVE         4110,161.00,,,,
8034205,0270,,STKG TED           4110,264.00,,,,
8034215,0270,,STKNET             4110,171.00,,,,
8034225,0270,,STMP SHRINKER      4110 $,0.00,,,,
8034229,0270,,STOPCOCK 3WAY W/TUBING,62.00,,,,
8034231,0270,,STRAINER URINE     4110,42.00,,,,
8034256,0270,,STRP MONTGOMERY    4110,75.00,,,,
8034285,0270,,SUCT BOTL          4110,55.00,,,,
8034295,0270,,SUCT CATH          4110,93.00,,,,
8034305,0272,,SUMP DRN           4110,282.00,,,,
8034310,0272,,SUMP SALEM         4110,244.00,,,,
8034340,0270,,SWAB BETADINE      4110,33.00,,,,
8034364,0270,,SYR A/T A/L        4110,19.00,,,,
8034365,0272,,SYR ANGIO INJ      4110,42.00,,,,
8034375,0272,,SYR BULB           4110,70.00,,,,
8034380,0270,,SYR BULB 60C       4110,66.00,,,,
8034383,0270,,SYR COLLAGEN TREATMNT,"2,984.00",,,,
8034390,0272,,SYR DIS TOOMEY     4110,62.00,,,,
8034392,0270,,SYR DISP           4110,4.00,,,,
8034395,0270,,SYR EAR/ULCER      4110,25.00,,,,
8034400,0270,,SYR INS/TB BX      4110,156.00,,,,
8034420,0270,,SYR LEVEEN         4110,470.00,,,,
8034425,0270,,SYR TB             4110,8.00,,,,
8034450,0272,,SYR 10C CONTRL     4110,70.00,,,,
8034455,0272,,SYR 12CC           4110,19.00,,,,
8034460,0272,,SYR 12CC LL        4110,19.00,,,,
8034470,0272,,SYR 20C PLNTIP     4110,70.00,,,,
8034475,0272,,SYR 3CC LL         4110,19.00,,,,
8034480,0272,,SYR 3CC 23G        4110,20.00,,,,
8034490,0272,,SYR 30C PLNTIP     4110,53.00,,,,
8034500,0272,,SYR 5CC            4110,27.00,,,,
8034505,0272,,SYR 50C CATHT      4110,53.00,,,,
8034535,0272,,SYR 60CC LL        4110,70.00,,,,
8034537,0272,,SYS ART BLD IV     4110,27.00,,,,
8034540,0270,,SYS BX             4110,114.00,,,,
8034545,0270,,SYS CLSD FLSH      4110,"3,342.00",,,,
8034546,0272,,SYRINGE MEDRAD,100.00,,,,
8034575,0270,,TAMPON NASAL       4110,246.00,,,,
8034580,0270,,TAMPON NASAL       4110,74.00,,,,
8034590,0270,,TB BLAKEMORE       4110,972.00,,,,
8034600,0270,,TB CHST            4110,152.00,,,,
8034635,0272,,TB CULTURE         4110,42.00,,,,
8034660,0270,,TB EWALD           4110,142.00,,,,
8034675,0270,,TB FEED            4110,179.00,,,,
8034680,0270,,TB FEED            4110,351.00,,,,
8034688,0270,,TB FEED INFANT     4110,56.00,,,,
8034695,0270,,TB GASTROS         4110,253.00,,,,
8034715,0270,,TB HEMOCHROM HT LUNG,15.00,,,,
8034720,0270,,TB HI PRESS        4110,27.00,,,,
8034734,0270,,TB LARYNGECTOMY,"1,050.00",,,,
8034740,0270,,TB LINTON          4110,"1,503.00",,,,
8034745,0270,,TB MILLER ABOT     4110,440.00,,,,
8034756,0270,,TB NEURO,367.00,,,,
8034770,0270,,TB RECTAL RUBR     4110,162.00,,,,
8034780,0272,,TB STOM LEVINE     4110,174.00,,,,
8034791,0270,,TB TEAR DUCT,665.00,,,,
8034799,0272,,TB TRACHEOSTOMY TYPE II,"1,016.00",,,,
8034820,0270,,TB Y-CONNCTR       4110,61.00,,,,
8034880,0270,,TIP IRRG FEM       4110,255.00,,,,
8034882,0270,,TIP IRRIGATNG/ASPIRATING,"1,056.00",,,,
8034893,0270,,TOWEL STERL CLTH,52.00,,,,
8034900,0270,,TP DURAPOR A/S     4110,27.00,,,,
8034901,0270,,TAPE A/S           4110,14.00,,,,
8034905,0270,,TP EYE             4110,11.00,,,,
8034921,0270,,TP FBRC FXN SILCN ALL SZ,33.00,,,,
8034925,0270,,TP MICROPR A/S     4110,68.00,,,,
8034940,0270,,TP PLST A/S        4110,75.00,,,,
8034945,0270,,TP SILK A/S        4110,109.00,,,,
8034955,0270,,TP TRNSP A/S       4110,55.00,,,,
8034970,0270,,TP VIDEO           4110,117.00,,,,
8035020,0270,,TRNSDU KT/FLSH     4110,306.00,,,,
8035031,0272,,TROCAR CANNULA,305.00,,,,
8035065,0270,,UNDRPD             4110,0.00,,,,
8035066,0272,,BRDGE UMBLCL,10.00,,,,
8035067,0270,,UNDRPD CHUX EA     4110,0.00,,,,
8035090,0270,,UNDRPD 6/PK        4110,0.00,,,,
8035120,0270,,URINAL MALE        4110,36.00,,,,
8035172,0292,,WALKER RIGID P/U*,0.00,,,,
8035232,0270,,WRAP EZ            4110,18.00,,,,
8035233,0270,,WRAP ICE SHLDR     4110,444.00,,,,
8035234,0270,,WRAP ICE KNEE      4110,90.00,,,,
8041005,0272,,ADPT CATH          4110,156.00,,,,
8041025,0272,,BG DRN URO         4110,109.00,,,,
8041040,0272,,BG URINE COL NB,48.00,,,,
8041050,0272,,BG URINE DRN       4110,116.00,,,,
8041065,0272,,BG URINE METER     4110,270.00,,,,
8041075,0270,,BSK RETRV          4110,991.00,,,,
8041080,0278,C1725,CATH BLN           4110,"1,105.00",,,,
8041085,0278,C1725,CATH BLN DIL       4110,232.00,,,,
8041095,0270,,CATH CONNECTOR     4110,204.00,,,,
8041100,0272,,CATH COUDE ALL     4110,206.00,,,,
8041125,0270,,CATH EXT,74.00,,,,
8041134,0272,,CATH FOLEY 3CC,100.00,,,,
8041135,0272,,CATH FOLEY 5CC     4110,142.00,,,,
8041145,0272,,CATH FOLY 2W ALL   4110,181.00,,,,
8041150,0272,,CATH FOLY 3W ALL   4110,270.00,,,,
8041176,0272,,CATH FOLY SILI 3CC,151.00,,,,
8041192,0272,,CATH R/R           4110,118.00,,,,
8041195,0272,,CATH RADIAL ART    4110,128.00,,,,
8041197,0272,,CATH STERI         4110,114.00,,,,
8041230,0272,,CATH TRY A/S       4110,199.00,,,,
8041231,0272,,CATH URETH         4110,102.00,,,,
8041250,0272,C1758,CATH URETERAL      4110,96.00,,,,
8041300,0270,,FILIFORM GU        4110,401.00,,,,
8041315,0272,,PLUG CATH FOLY     4110,20.00,,,,
8041325,0270,,ST DILAT URETH     4110,804.00,,,,
8041370,0270,,VALVE REFLUX CK    4110,56.00,,,,
8042910,0270,,SPINAL TRAY,70.00,,,,
8048902,0272,,DURASPHERE 1ML,714.00,,,,
8055000,0272,,ADPT CATH          4110,225.00,,,,
8056010,0278,C1725,CATH ANGIO BALN    4110,"2,378.00",,,,
8056014,0272,,CATH ANGIO,152.00,,,,
8056070,0272,C1758,CATH BALOON UT     4110 $,"2,507.00",,,,
8056110,0272,,CATH BRONCHO       4110,830.00,,,,
8056200,0272,,CATH CARD KIT      4110,929.00,,,,
8056236,0278,C1729,CATH CHLNG PRC INTRO,109.00,,,,
8056318,0272,C1757,CATH EMBOLECTOMY,"1,039.00",,,,
8056343,0272,,CATH EPIDURAL      4110,151.00,,,,
8056345,0272,C1729,CATH CHOLNG        4110,162.00,,,,
8056350,0278,C1729,CATH CHOLNG        4110,255.00,,,,
8056353,0272,C1729,CATH ERCP          4110,520.00,,,,
8056355,0272,C1729,CATH CHOLNG        4110,659.00,,,,
8056366,0272,C1757,CATH FGRTY DCLOT   4110,540.00,,,,
8056375,0278,C1751,CATH CV BAL DBL    4110,"6,080.00",,,,
8056377,0278,C1757,CATH FGRTY IRR     4110,325.00,,,,
8056380,0278,C1751,CATH CVP           4110 $,"6,080.00",,,,
8056383,0272,C1757,CATH FGRTY OCLSN   4110,659.00,,,,
8056390,0278,C1750,"CATH, DIALYSIS, QUENTIN $","2,671.00",,,,
8056397,0272,,CATH FOLOWR BOGE   4110,133.00,,,,
8056440,0278,C1887,CATH GLIDE WIRE    4110,448.00,,,,
8056455,0278,C1751,CATH GORSHANG SM   4110 $,"3,749.00",,,,
8056470,0278,C1751,CATH HICKMAN       4110 $,"1,953.00",,,,
8056475,0272,C1751,CATH HICKMAN       4110 $,"1,609.00",,,,
8056520,0272,,CATH INT PRESSR    4110,47.00,,,,
8056595,0272,C1729,CATH MUSHROOM      4110,57.00,,,,
8056596,0272,C1729,CATH MUSHROOM MALECOT,306.00,,,,
8056642,0270,C1730,CATH PACNG BIPOLAR,663.00,,,,
8056650,0272,C1751,CATH PGTL          4110,360.00,,,,
8056660,0278,C1788,CATH PORTACATH     4110 $,"6,070.00",,,,
8056690,0272,,CATH RECTL PRES    4110,179.00,,,,
8056695,0272,,CATH HYSTRSLPNGR,88.00,,,,
8056705,0272,,CATH SPEC          4110,554.00,,,,
8056739,0272,C1769,CATH SW-GZ $,"4,359.00",,,,
8056750,0278,C1769,CATH SW-GZ DIAGP   4110,170.00,,,,
8056765,0278,,CATH SW-GZ THERM   4110,"1,450.00",,,,
8056770,0272,,COSEAL,"1,665.09",,,,
8056775,0278,,CATH TENCHHOFF     4110,726.00,,,,
8056780,0278,C1887,CATH THORACIC      4110,273.00,,,,
8056795,0272,C1894,CATH LONG SHEATH,438.00,,,,
8056811,0278,C2628,CATH TROCAR INGRAM 12FR,216.00,,,,
8056815,0272,C1887,CATH UMBIL A/S     4110,213.00,,,,
8056820,0272,C1753,CATH VAS           4110,108.00,,,,
8056822,0272,C1753,"CATHETER, VASCULAR, 28G (1FR)",153.00,,,,
8056980,0272,,ST BASIN DBL S     4110,117.00,,,,
8056982,0272,,APPLICATOR BIOLOGLUE SYRINGE,"2,000.00",,,,
8056983,0272,,"CABLE, PACING SAFETY",350.00,,,,
8056984,0272,,CANNULA AORTIC ROOT,140.00,,,,
8056985,0272,,CANNULA AORTIC ANGLE TIP,262.00,,,,
8056986,0272,,CANNULA CORON BALLOON SELF INFLAT,600.00,,,,
8056987,0272,,CANNULA CORONARY UNIV SOFT TIP,208.00,,,,
8056988,0272,,CANNULA NEEDLELESS,3.00,,,,
8056989,0272,,CANNUL VENOUS RETURN,264.00,,,,
8056990,0272,,CANNULA VESSEL WITH VALVE & LUER,65.00,,,,
8056991,0272,,"CANNULA, ARTERIAL FEMORAL",940.00,,,,
8056992,0272,,"CANNULA, ARTERIAL STR 20DR",160.00,,,,
8056993,0272,,"CANNULA, RETROGRADE 14 FR",351.00,,,,
8056994,0272,,"CANNULA, VENOUS DUAL STAGE",979.00,,,,
8056995,0272,,"CANNULA, VENOUS RETRN 29 FR",211.00,,,,
8056996,0272,,CATRIDGE HEPARIN,60.00,,,,
8056997,0272,,CATH THORAC RT ANGLE,48.00,,,,
8056998,0272,,CATH VENOUS RETURN,307.86,,,,
8056999,0272,,CATH VENTRIC LT HEART 16 FR,195.20,,,,
8057000,0272,,CATH CONTINOUT CARDIAC OUTPUT,"1,482.00",,,,
8057001,0272,,"CATH, RETRO CARDIOPLEGIA",858.72,,,,
8057002,0272,,CARTRIDGE CLOT ACTIVATING,16.80,,,,
8057003,0272,,ADHESIVE DERMABOND,232.00,,,,
8057004,0272,,FILTER CARDIOPLEGIA W/ SOLUTION,592.00,,,,
8057005,0272,,STAPLES RELOAD FLEX ARTIC,"2,660.00",,,,
8057006,0272,,STAPLER FLEX ARTICULATING,"3,760.00",,,,
8057007,0272,,"GEL, RECONSTITUTING",125.33,,,,
8057008,0272,,STABILIZER HEART,"3,600.00",,,,
8057009,0272,,COIL HEART STRING,"2,116.00",,,,
8057010,0272,,KIT FOLEY TEMP SENSOR,260.00,,,,
8057011,0272,,KIT INTRO PERCUT SHEATH,365.00,,,,
8057012,0272,,CANNULA VENOUS QUICKDRAW,"1,275.00",,,,
8057013,0272,,CATH DUAL LUMEN,615.00,,,,
8057014,0272,,KIT PERCUT INSERT,510.00,,,,
8057015,0272,,KIT SURGI FOAM ANTICOAG,375.00,,,,
8057016,0272,,WIRE MYOCARD PACING,200.00,,,,
8057017,0272,,OCCLUDER CORON DISPOS,445.00,,,,
8057018,0272,,PACK CELL SAVER,"2,050.00",,,,
8057019,0272,,FILTER PALL,78.00,,,,
8057020,0272,,PUMP BLOOD CENTRIF DISP,510.00,,,,
8057021,0272,,PUNCH AORTIC,236.00,,,,
8057022,0272,,STAPLE RELAOD ECHELON,880.00,,,,
8057023,0272,,SENSOR NEURO,156.00,,,,
8057024,0272,,SET HEMOCONCENTRATOR,900.00,,,,
8057025,0272,,SET CORON PERFUSION,112.49,,,,
8057026,0272,,SET CARDIOPLEGIA DELIVERY,"1,160.00",,,,
8057027,0272,,STRIP BOVINE PERICARD DRY,"1,135.00",,,,
8057028,0272,,SUTURE EITHIBOND CARDIO,20.00,,,,
8057029,0272,,SUTURE ETHIBOND XTRA,180.00,,,,
8057030,0272,,SUTURE VICRYL,30.00,,,,
8057031,0272,,CATH ENDO PLEGE SINUS,"6,225.00",,,,
8057032,0278,C1769,GW PLAIN,52.40,,,,
8057033,0272,,WIRE CARDIAC TEMPORARY,90.00,,,,
8057035,0278,,PERICARDIAL TISSUE HEART$,"18,480.00",,,,
8057037,0272,,ISOLATOR CLAMP,"8,100.00",,,,
8057039,0272,,40 MM ATRI CRIP,"2,850.00",,,,
8057040,0272,,FLOSEAL 10ML,"1,012.59",,,,
8057041,0272,,CATHETER POWER PORT,"1,317.00",,,,
8057042,0272,,"EXOS FORM, L/XLM",471.75,,,,
8057044,0272,,"EXOS FORM, S/M 631",471.75,,,,
8057046,0272,,"EXOS FORM, S/M 627",456.45,,,,
8057048,0272,,"KIT, RAPR-ROUND LRG VEST & LEG WRPS",414.06,,,,
8057050,0278,,SHUNT INTRACORONARY,440.00,,,,
8057052,0272,,"SET,INFUSSION BURETTE 150ML SMALLBORE",47.30,,,,
8057054,0272,,"SET,SYRINGE MICROBORE PRESSURE NDL FREE",18.70,,,,
8062045,0278,,STENT-UR-DIVER SET-$ $,"1,568.00",,,,
8062050,0278,C1758,ST STENT MZR UR    4110 $,"1,568.00",,,,
8062055,0278,C2625,STNT BIL $,"1,600.00",,,,
8062061,0278,C2625,STNT ESOPH PLY FLX $,"6,150.00",,,,
8062085,0278,C2617,URET STENT-DBL-J-SG$ $,"2,111.00",,,,
8062096,0278,C1876,STENT FETAL BLADDER $,"1,200.00",,,,
8062143,0278,C2617,STNT ULTRAFLX ESOPH $,"3,966.00",,,,
8062145,0278,E1130,STNT URETERAL      4110 $,"1,505.00",,,,
8062150,0278,C2617,STNT URETERAL      4110 $,"2,588.00",,,,
8062155,0278,C1758,STNT URETERAL      4110 $,"1,889.00",,,,
8062500,0278,,STNT BALLOON NEURO,"5,225.00",,,,
8062510,0272,C2628,CATH OCCL BALLN NEURO,"8,050.00",,,,
8062511,0272,,CATH INTRACRAN,625.00,,,,
8062512,0272,C1887,MICROCATH NEURO,"2,208.00",,,,
8062515,0278,C1760,DEVICE ARTER CLOSE,"1,175.00",,,,
8062520,0278,,COIL NEURO IMPL,"6,700.00",,,,
8062530,0278,,EMBOL ANEURYSM SYS,"13,650.00",,,,
8062532,0278,,EMBOL LIQ GLUE,"7,560.00",,,,
8062534,0272,,EMBOL FILTER,"5,985.00",,,,
8062536,0278,C1884,EMBOL GWIRE CAPTR,"5,092.50",,,,
8062538,0278,,EMBOL SPHERES,"2,484.00",,,,
8062539,0278,C1769,EMBOL COIL PUSHER,790.00,,,,
8062542,0278,C1894,INTRODCR SHTH NEURO,455.00,,,,
8062544,0272,C1769,MICRO GW NEURO,"1,203.00",,,,
8062546,0272,,KIT NEUROVASC,125.00,,,,
8062548,0272,C1894,CATH GUIDE,450.00,,,,
8062550,0272,C1769,"DEVICE, TORQUE",51.00,,,,
8062560,0278,C1876,STENT CAROTID IMPL,"3,525.00",,,,
8062565,0272,C1773,DVCE FB RETR INTRVS,"5,305.00",,,,
8062567,0278,C2617,STNT CERBRAL ANEURY,"12,590.00",,,,
8062569,0272,,NEURO EMBOL SEPARTR,"5,800.00",,,,
8062572,0272,C1887,CATH REPERCUSION,"3,125.00",,,,
8062574,0272,C1887,CATH NEURON GUIDE,990.00,,,,
8062576,0272,,TUBING ASPRTN STER,"1,425.00",,,,
8062579,0272,C1769,SOLITAIRE FR. REVASCULARIZATION DEVICE,"32,625.00",,,,
8073055,0278,C1769,GW                 4110,378.00,,,,
8073086,0272,C1769,GW,174.00,,,,
8073100,0278,C1769,GW COOK            4110,632.00,,,,
8073165,0278,C1769,GW INTR            4110,"1,157.00",,,,
8073251,0272,C1894,SHTH INTRO         4110,87.00,,,,
8073253,0272,C1894,SHTH INTRO LN      4110,164.00,,,,
8073262,0272,,SHTH DAIG OBTURATOR,74.00,,,,
8073275,0272,,WIRE EXCH          4110,599.00,,,,
8081010,0272,,BSK SEGURA         4110,487.00,,,,
8081015,0272,,BSK STONE          4110,"1,520.00",,,,
8081025,0272,,BX FORCEPS         4110,474.00,,,,
8081054,0272,,CLAMP UMBILICAL CATH,27.00,,,,
8081063,0272,,CLMP POUCH,465.00,,,,
8081065,0272,,CLMP VES           4110,303.00,,,,
8081081,0270,,CART RENAL,"1,392.00",,,,
8081095,0272,,DRILL TIP          4110,"3,016.00",,,,
8081097,0272,,DRL WIRE PASS      3310,582.00,,,,
8081105,0272,,DVCE INFL          4110,470.00,,,,
8081115,0272,,ENDO FORCEP DISP   4110,109.00,,,,
8081116,0272,,ENDO BABCOCK,"1,805.00",,,,
8081118,0272,,ENDOPEANUT,270.00,,,,
8081119,0272,,ENDO DISSECTOR,"1,171.00",,,,
8081120,0272,,ENDO GRASPER       4110,"1,171.00",,,,
8081122,0272,,ENDO IRRIGATOR,"1,433.00",,,,
8081126,0272,,HEMOCLIP,420.00,,,,
8081129,0272,,ENDO STAPLER,"1,337.00",,,,
8081130,0272,,ENDO SHEARS        4110,"1,171.00",,,,
8081229,0272,,INST BIOPSY DISP,53.00,,,,
8081277,0270,,INST CLAMP GIZMO,20.00,,,,
8081310,0270,,INST CYSTO FLEXB   4110,"1,201.00",,,,
8081319,0272,,INST DELEE SUCTION,62.00,,,,
8081355,0270,,INST DRILL AIR     4110,860.00,,,,
8081360,0270,,INST DRILL BIT     4110,372.00,,,,
8081418,0272,,DVC TACKER DELIV,225.00,,,,
8081432,0270,,KT ENDSCP DVCE DISP,"2,985.00",,,,
8081484,0270,,INST GDE ACL       4110,"1,222.00",,,,
8081485,0270,,INST GDE WIRE      4110 *,"1,304.00",,,,
8081490,0270,,INST HEMOSTAT      4110 *,34.00,,,,
8081535,0270,,INST KNF GRSH EY   4110,307.00,,,,
8081580,0272,,KT CNTRL LN DRS BIOPTCH,50.00,,,,
8081591,0270,,INST PNCH DONOR    4110,524.00,,,,
8081597,0270,,INST PRB BICAP     4110,743.00,,,,
8081604,0270,,INST REDUCER ENDO,57.00,,,,
8081605,0272,,KT BLD COL PLE MNT WY ST,74.00,,,,
8081606,0278,C1757,KT CTH PRC THRMB HI FLO $,"1,839.00",,,,
8081607,0278,C1751,KT CTH DUL LMN W/CRVD EX,287.00,,,,
8081608,0272,,KT CTH FIXATION,42.00,,,,
8081609,0278,C1751,KI CTH SUB DBL LM W/CRV,287.00,,,,
8081610,0278,C1751,KT CATH C/V MULTI-LMN,259.00,,,,
8081611,0278,C1894,KT INTRODCR W SHTH&GW,179.00,,,,
8081612,0278,C1894,KT INTRO CTH SHTH&DIL WO,158.00,,,,
8081613,0278,C1894,KT INTRO CTH SHTH WO GWR,165.00,,,,
8081614,0278,C1894,KT INTRO CTH,189.00,,,,
8081615,0278,C1894,KT INTRO MICROPE CTH NDL,450.00,,,,
8081616,0278,C1894,KT INTRO PRC SHTH W/HI F,91.00,,,,
8081617,0278,C1894,KT SHTH INTRO W/GDRW,35.00,,,,
8081618,0278,C2617,KT STNT URET AMPL WO GW,447.00,,,,
8081619,0278,C1894,KT SB PRT PL PRE VEN INT,690.00,,,,
8081620,0278,C1751,KT THOR VNT W/CATH,627.00,,,,
8081621,0278,C1751,KT VSC ACC FSTRCKR TPR $,"1,530.00",,,,
8081632,0270,,INST RETRACTOR     4110,874.00,,,,
8081660,0272,,INST SHAVE PATLA   4110,676.00,,,,
8081670,0270,,INST SIGMOIDSCOP   4110,100.00,,,,
8081700,0270,,INST SPECULM VAG   4110,28.00,,,,
8081705,0270,,INST SPINAL        4110 *,657.00,,,,
8081723,0270,,INSTR STERILE FEE  4110,102.00,,,,
8081730,0270,,INST STIMLTR NRV   4110,676.00,,,,
8081765,0270,,INST TREPHNE/VAC   4110,528.00,,,,
8081775,0270,,INST URETEROSCOP   4110,"1,201.00",,,,
8081778,0270,,INST VITRECTR CUTTER EYE,"1,950.00",,,,
8081779,0270,,INST VITRECT LIGHT PIP,"1,053.00",,,,
8081800,0270,,INST WIRE CUTTER   4110,136.00,,,,
8081815,0272,,KT ACCESS          4110,255.00,,,,
8081835,0272,,KT ANS LTA II      4110,70.00,,,,
8081860,0272,,KT ARTERY RADIL    4110,151.00,,,,
8081890,0272,,KT CATH DIALYSH    4110,"4,993.00",,,,
8081900,0272,,KT CATH PERC       4110,244.00,,,,
8081917,0272,,KT CHOLANGIOGRAPHY,411.00,,,,
8081935,0270,,KT CPM ACCES       4110,152.00,,,,
8081945,0270,,KT CYTO            4110,"1,595.00",,,,
8081965,0270,,KT DISP ICP        4110,"2,796.00",,,,
8081970,0270,,KT DISP TRNSDU     4110,80.00,,,,
8082000,0272,,KT DRN VENTRCUL    4110,719.00,,,,
8082010,0272,,KT DRS POST OP     4110,100.00,,,,
8082012,0272,,KT DRS SMALL  3.9X3,90.00,,,,
8082014,0272,,KT DRS MED  7.1X4.9,114.00,,,,
8082016,0272,,KT DRS LG  10.1X5.9,332.00,,,,
8082040,0272,,KT ENDO ACCESS     4110,801.00,,,,
8082050,0272,,KT EPID W/MED      4110,74.00,,,,
8082055,0272,,KT EPID W/O MED    4110,117.00,,,,
8082060,0270,,KT EYE CR          4110,152.00,,,,
8082061,0272,,KT EYE BLUE,77.00,,,,
8082062,0272,,KT EYE GRAY,70.00,,,,
8082070,0270,,KT FETAL BLOOD     4110,242.00,,,,
8082080,0272,,KT FTUBE ENTRAL    4110,78.00,,,,
8082081,0272,,KT PCNL,"2,145.00",,,,
8082111,0272,,KT HERNIA,"3,947.00",,,,
8082120,0272,,KT IABP INSERT     4110,"10,416.00",,,,
8082127,0270,,KT ICP TWST DRL    4110,287.00,,,,
8082130,0270,,KT INCNT           4110,38.00,,,,
8082140,0270,,KT PAIN MGMT INFUSE CTH,306.00,,,,
8082155,0272,,KT INTRAUTERINE    4110,151.00,,,,
8082160,0270,,KT IRR EYE         4110,331.00,,,,
8082165,0270,,KT IRR VAG         4110,61.00,,,,
8082170,0272,,KT IRR WND         4110,"1,018.00",,,,
8082180,0272,,KT JEJUCATH+ND     4110,386.00,,,,
8082216,0278,C1894,KT ATTAIN LDS,"1,800.00",,,,
8082220,0270,,TEST PG HCG KIT,19.00,,,,
8082275,0270,,KT OB FATHER,48.00,,,,
8082342,0270,,KT PN BUSTER INFUSN,"4,400.00",,,,
8082344,0272,,KT PEG A/S,439.00,,,,
8082355,0272,,KT PER/LUM DISC    4110,"10,406.00",,,,
8082395,0272,,KT PNEUMOTHORAX    4110,"1,018.00",,,,
8082434,0272,,KT PRESSURE MONITOR,"3,297.00",,,,
