Hospital,Description,Std Price
UPMC McKeesport,RIBS UNI W/PA CXR MIN 3VW,497.00
UPMC McKeesport,RIBS UNILAT MIN 2 VWS,497.00
UPMC McKeesport,RICHARDS PATELLA 29MM,1067.00
UPMC McKeesport,RICHARDS TIBIAL BASE,2938.00
UPMC McKeesport,RIFADIN 600 MG/25ML INJ,284.00
UPMC McKeesport,RIFAMPIN 300MG CAP,9.50
UPMC McKeesport,RIFAXIMIN 550MG TABLET,93.00
UPMC McKeesport,RIGHT HEART CATH,4727.00
UPMC McKeesport,RIGHT RECON STRYKER VARSZ,5572.00
UPMC McKeesport,RING 1/2 SS SMINEPORTH VARSZ,2357.00
UPMC McKeesport,RING 1/3 MED DEPUY,1106.00
UPMC McKeesport,RING 14X26X26MM CORT SOFDAN,13076.00
UPMC McKeesport,RING 2/3 MED DEPUY,2014.00
UPMC McKeesport,RING ANNUL MIT VALVE STJUD VAR,7807.00
UPMC McKeesport,RING ANNUL MITRAL VLV EDWARLIF,11484.00
UPMC McKeesport,RING ANNULOPLASTY EDWARLIFES,5884.00
UPMC McKeesport,RING CAPSULAR TENSION ADV VARS,756.00
UPMC McKeesport,RING EBIMEDSYS,8356.00
UPMC McKeesport,RING END 15 MM 0 DEG SYNTH,809.00
UPMC McKeesport,RING EXPANDER PUPIL 7MM MICS,422.00
UPMC McKeesport,RING FIXTN FINE THRNTN BAULOMS,1049.00
UPMC McKeesport,RING FRAME 120MM SMABON,3953.00
UPMC McKeesport,RING FRAME 130MM SMABON,3957.00
UPMC McKeesport,RING FRAME 140MM SMABON,3970.00
UPMC McKeesport,RING FRAME 150MM SMABON,3968.00
UPMC McKeesport,RING FRAME 160MM SMABON,4721.00
UPMC McKeesport,RING FRAME 170MM SMABON,4006.00
UPMC McKeesport,RING FRAME 220MM SMABON,4153.00
UPMC McKeesport,RING FRAME 80MM SMABON,3779.00
UPMC McKeesport,RING FRAME 90MM SMABON,3874.00
UPMC McKeesport,RING FRAME ALUM 160MM SMAB,4331.00
UPMC McKeesport,RING FRAME EXT FIXATOR RRMED,2000.00
UPMC McKeesport,RING FRAME FIX 120MM SMAB,4251.00
UPMC McKeesport,RING FRAME FIX SMABON VAR,4368.00
UPMC McKeesport,RING FRAME RINGFIX 120MM SMAB,3715.00
UPMC McKeesport,RING FRAME RINGFIX 150MM SMAB,3727.00
UPMC McKeesport,RING FRAME RINGFIX 160MM SMAB,3991.00
UPMC McKeesport,RING FRAME RINGFIX 90MM SMAB,4121.00
UPMC McKeesport,RING FRAME RINGFIX FIX SMAB,4960.00
UPMC McKeesport,RING FRAME RINGFIX SMAB VAR,3730.00
UPMC McKeesport,RING LOCK DURALOCK DEPUY,498.00
UPMC McKeesport,RING LOCK DURALOCK DEPUY VARSZ,472.00
UPMC McKeesport,RING MORCHER CAPSULR FCIO VARS,960.00
UPMC McKeesport,RING STRYKER VAR,405.00
UPMC McKeesport,RIOCIGUAT (ADEMPAS) 2.5MG TAB,387.00
UPMC McKeesport,RISPERIDONE (RISPERDAL)BATTERY,181.00
UPMC McKeesport,RISPERIDONE .5MG M-TAB,5.00
UPMC McKeesport,RISPERIDONE 0.25MG TAB,35.25
UPMC McKeesport,RISPERIDONE 0.5MG TAB,39.50
UPMC McKeesport,RISPERIDONE 1MG M-TAB,48.25
UPMC McKeesport,RISPERIDONE 1MG TAB TAB,42.50
UPMC McKeesport,RISPERIDONE 1MG/ML ORAL S 30ML,311.00
UPMC McKeesport,RISPERIDONE 25MG/2ML INJ,2424.00
UPMC McKeesport,RISPERIDONE 2MG M-TAB,10.75
UPMC McKeesport,RISPERIDONE 2MG TAB,66.00
UPMC McKeesport,RISPERIDONE 3MG MTAB,31.75
UPMC McKeesport,RISPERIDONE 3MG TAB,1.50
UPMC McKeesport,RISPERIDONE 4MG MTAB,22.75
UPMC McKeesport,RISPERIDONE 4MG TAB,1.75
UPMC McKeesport,RISPERIDONE 50MG/2MG INJECTION,4985.00
UPMC McKeesport,RISTOCETIN COFACTOR,298.00
UPMC McKeesport,RITONAVIR 100 MG TABLET,35.50
UPMC McKeesport,RITUXAN SENSITIVITY (CD20),382.00
UPMC McKeesport,RITUXIMAB 100MG INJ,3875.00
UPMC McKeesport,RITUXIMAB 100MG/10ML INJ,3875.00
UPMC McKeesport,RITUXIMAB 10MG INJ,388.00
UPMC McKeesport,RITUXIMAB-HYALURONID 10MG INJ,146.00
UPMC McKeesport,RIVAROXABAN 10MG TAB,28.00
UPMC McKeesport,RIVAROXABAN 15MG TAB,31.00
UPMC McKeesport,RIVAROXABAN 20 MG TAB,31.00
UPMC McKeesport,RIVAROXABAN(XARELTO)2.5MG TAB,21.50
UPMC McKeesport,RIVASTIGMIME 3MG CAPSULE,5.50
UPMC McKeesport,RIVASTIGMINE 1.5MG CAP,68.25
UPMC McKeesport,RIVASTIGMINE 4.6MG/24HR PAT,32.00
UPMC McKeesport,RIVASTIGMINE 9.5MG/24HR PAT,32.00
UPMC McKeesport,RIZATRIPTAN-MLT 10MG TABLET,156.00
UPMC McKeesport,RMSF IGG PNL 8720,223.00
UPMC McKeesport,RMSF IGM PNL 8720,223.00
UPMC McKeesport,RMV & RPL PMKR GEN DUAL LEAD,33233.00
UPMC McKeesport,RMV & RPL PMKR GEN SNGL LEAD,2450.00
UPMC McKeesport,RMV IMPACT CERUMEN IRR/LAV,141.00
UPMC McKeesport,RMV NEPHROSTOMY TUBE W FLUORO,7993.00
UPMC McKeesport,RMVL & RPLCMT PG COMPNT WCS,106.00
UPMC McKeesport,RMVL PG COMPNT WCS,2660.00
UPMC McKeesport,RMVL SUBQ CAR RHYTHM MNTR,2314.00
UPMC McKeesport,RMVL&RPLCMT PG WCS NEW ELTRD,3568.00
UPMC McKeesport,RNA POLYMERASE III ANTIBODY,117.00
UPMC McKeesport,RNP ANTIBODY,134.00
UPMC McKeesport,RNP U1 RIBONUC PROT ENA AB IGG,126.00
UPMC McKeesport,ROADRUNNER XTRA SUPPORT WIRE,633.00
UPMC McKeesport,ROCURONIUM 10MG/5ML VIAL INJ,22.00
UPMC McKeesport,ROD 1.4 TI 1EA SOFDAN,2033.00
UPMC McKeesport,ROD 200MM DEPUY,3475.00
UPMC McKeesport,ROD 20MM STRHOW,5867.00
UPMC McKeesport,ROD 480MM STRHOW,3928.00
UPMC McKeesport,ROD 5.5 MIAMI 5.5 X 12CM/DEPUY,875.00
UPMC McKeesport,ROD 5.5 MIAMI 5.5MM X 30CM DEP,1441.00
UPMC McKeesport,ROD 5.5 MIAMI MOSS DEP ACRO,1729.00
UPMC McKeesport,ROD 6.0MM SYNTH,1980.00
UPMC McKeesport,ROD 60MM PREBENT SOFDAN,1761.00
UPMC McKeesport,ROD 8.0MM SYNTHES VARSZ,739.00
UPMC McKeesport,ROD 80MM ANTARES SOFDAN,1511.00
UPMC McKeesport,ROD 80MM STRYKER,1580.00
UPMC McKeesport,ROD ACROMED,1930.00
UPMC McKeesport,ROD ALIGN HUMERUL ZIMMER,801.00
UPMC McKeesport,ROD ATTACHMENT MULTI-PIN SYNTH,2431.00
UPMC McKeesport,ROD CONCTG FIXATOR SYNTH VARSZ,1295.00
UPMC McKeesport,ROD CURVED GLOBUMEDIC VARSZ,3626.00
UPMC McKeesport,ROD CURVED ROD GLOBUMED VARSZ,3149.00
UPMC McKeesport,ROD FEMRL HEAD OSTENCRSIS ZIMR,15340.00
UPMC McKeesport,ROD FIXATION PED SOFDANGROU,595.00
UPMC McKeesport,ROD FIXATION SOFDANGROU,1290.00
UPMC McKeesport,ROD FIXATION SPINAL SOFDAN VAR,1650.00
UPMC McKeesport,ROD FIXATION SPINAL ZIM VARS,1381.00
UPMC McKeesport,ROD FIXATION SPINAL ZIMMER VAR,1608.00
UPMC McKeesport,ROD FIXATION SPNL EBIMEDSYST,1691.00
UPMC McKeesport,ROD FIXATION SPNL SOFDA VARS,663.00
UPMC McKeesport,ROD FIXATION SPNL SOFDANGROU,709.00
UPMC McKeesport,ROD FIXATION SPNL TI 5.5MM DEP,1435.00
UPMC McKeesport,ROD FIXTION SOFDANGROU,1007.00
UPMC McKeesport,ROD FIXTION SPNL SOFDANGROU,1010.00
UPMC McKeesport,ROD FIXTN SPNL 3.5MM X 120 ACR,1353.00
UPMC McKeesport,ROD FIXTN SPNL 3.5MM X 60 ACRO,1288.00
UPMC McKeesport,ROD FIXTN SPNL ZIMMER VARSZ,1173.00
UPMC McKeesport,ROD FIZTN SPNL STNLS STL MEDTR,1066.00
UPMC McKeesport,ROD FLUTED DEPUY VARSZ,2695.00
UPMC McKeesport,ROD FXTION SPNL SOFDANGROU,1112.00
UPMC McKeesport,ROD FXTN SPNL HXGNL ACROMED,1106.00
UPMC McKeesport,ROD FXTN SPNL SHRPA ACROMED,2112.00
UPMC McKeesport,ROD GUIDE TIP STRYKER,663.00
UPMC McKeesport,ROD H/S 480MM DEPUY,3371.00
UPMC McKeesport,ROD HORIZONTAL SYNTH,7277.00
UPMC McKeesport,ROD INTRA RUSH ZIMMER VARS,604.00
UPMC McKeesport,ROD MXLRY EXTRNL FIXATR SYNTHE,738.00
UPMC McKeesport,ROD OC ADJ MOUNT 420MM DEP VAR,4870.00
UPMC McKeesport,ROD OFFSET SYNTHES VARSZ,659.00
UPMC McKeesport,ROD POSTERIOR SPINE STRYK VARS,2043.00
UPMC McKeesport,ROD PRE BENT 40MM DEPUYACROM,1196.00
UPMC McKeesport,ROD PRE CUT EXPE 5.5MM DEP VAR,1100.00
UPMC McKeesport,ROD PRE CUT HEX 5.5MM X480 DEP,1800.00
UPMC McKeesport,ROD PRE CUT HEX END 5.5MM DEPU,1824.00
UPMC McKeesport,ROD PRE LORDOSED 5.5MM ACR VAR,1199.00
UPMC McKeesport,ROD PUSH CARBON SYNTHES,2062.00
UPMC McKeesport,ROD REAM BALL TIP SYNTHES,600.00
UPMC McKeesport,ROD REAMING SYNTHES VARSZ,813.00
UPMC McKeesport,ROD SCARAL VAR SOFDANGROU,2272.00
UPMC McKeesport,ROD SOFDAN VARSZ,1665.00
UPMC McKeesport,ROD SPINAL FIXATION STRYKER,1580.00
UPMC McKeesport,ROD SPINAL SOFDANGROU,716.00
UPMC McKeesport,ROD SPINE 3.5MM X 120MM STRYKS,1519.00
UPMC McKeesport,ROD SPINE 3.5MM X 50MM STRKYSP,1427.00
UPMC McKeesport,ROD SPNL RADIOLUC STRY VARS,690.00
UPMC McKeesport,ROD SPNL SCOLIO STN LS MEDT,550.00
UPMC McKeesport,ROD SPNL SCOLIO TI LF MEDTR,621.00
UPMC McKeesport,ROD SPNL VAR SOFDANGROU,2385.00
UPMC McKeesport,ROD STRAIGHT 400MM GLOBUMED,2589.00
UPMC McKeesport,ROD STRAIGHT 500MM GLOBUMED,4759.00
UPMC McKeesport,ROD STRAIGHT CP 400MM GLOBUMED,4306.00
UPMC McKeesport,ROD STRAIGHT GLOBUMED VARSZ,3778.00
UPMC McKeesport,ROD STRAIGHT GLOBUMEDIC VARSZ,2719.00
UPMC McKeesport,ROD STRAIGHTCP 500MM,4608.00
UPMC McKeesport,ROD TELESC RINGFIX FIX SMAB,1425.00
UPMC McKeesport,ROD TELESCOPING 100MM SMAB,3071.00
UPMC McKeesport,ROD TELESCOPING 150MM SMAB,3188.00
UPMC McKeesport,ROD TELESCOPING 60MM SMAB,2953.00
UPMC McKeesport,ROD TI CURVED SOFT SYNTH,905.00
UPMC McKeesport,ROD TIB BOUPLATE STRYKER,13844.00
UPMC McKeesport,ROD UNIT SYNTH VARSZ,11851.00
UPMC McKeesport,ROD VERTICAL SYNTH,12744.00
UPMC McKeesport,ROMIDEPSIN 10MG INJ KIT,9528.00
UPMC McKeesport,ROMIDEPSIN 1MG,952.00
UPMC McKeesport,ROOM CHARGE ADDICTION REHAB,2125.00
UPMC McKeesport,ROOM CHARGE CARIOVASCULAR STEPDOWN,3745.00
UPMC McKeesport,ROOM CHARGE CHEMICAL DEPENDENCY,2270.00
UPMC McKeesport,ROOM CHARGE CONTINUOUS CARE,3745.00
UPMC McKeesport,ROOM CHARGE FLEX MONITORING,3075.00
UPMC McKeesport,ROOM CHARGE INTENSIVE CARE,4395.00
UPMC McKeesport,ROOM CHARGE ISOLATION,2305.00
UPMC McKeesport,ROOM CHARGE LOWER LEVEL OF CARE,1220.00
UPMC McKeesport,ROOM CHARGE MEDICALLY NECESSARY ,2305.00
UPMC McKeesport,ROOM CHARGE MONITORED ISOLATION,3075.00
UPMC McKeesport,ROOM CHARGE MONITORED PRIVATE,3075.00
UPMC McKeesport,ROOM CHARGE MONITORED SEMI PRIVATE,3075.00
UPMC McKeesport,ROOM CHARGE ONLY ROOM AVAILABLE,2305.00
UPMC McKeesport,ROOM CHARGE PRIVATE,2305.00
UPMC McKeesport,ROOM CHARGE PSYCH SEMI PRIVATE,2280.00
UPMC McKeesport,ROOM CHARGE REHAB PRIVATE,1960.00
UPMC McKeesport,ROOM CHARGE REHAB SEMI PRIVATE,1960.00
UPMC McKeesport,ROOM CHARGE SEMI PRIVATE,2305.00
UPMC McKeesport,ROOM CHARGE SNF PRIVATE,1495.00
UPMC McKeesport,ROOM CHARGE SNF SEMI PRIVATE,1495.00
UPMC McKeesport,ROOM CHARGE STEPDOWN,3745.00
UPMC McKeesport,ROOM CHARGE TRANSITIONAL RECOVERY UNIT,2755.00
UPMC McKeesport,ROPINIROLE .25MG TAB,18.00
UPMC McKeesport,ROPINIROLE HCL 1MG TAB,17.25
UPMC McKeesport,ROPIVACAINE 5MG/ML 20ML AMP,51.75
UPMC McKeesport,ROPIVACAINE HCL 5MG/ML 30ML,151.00
UPMC McKeesport,ROSUVASTATIN CALC 20MG TAB,18.75
UPMC McKeesport,ROSUVASTATIN CALC 40MG TAB,15.25
UPMC McKeesport,ROSUVASTATIN CALCIUM 10MG TAB,31.00
UPMC McKeesport,ROSUVASTATIN CALCIUM 5MG TAB,31.00
UPMC McKeesport,ROTAVIRUS DIRECT ANTIGEN STOOL,191.00
UPMC McKeesport,ROTICULATOR ENDO GIA USSU VARS,1276.00
UPMC McKeesport,ROTICULATOR ENDO GIA USSURGICL,1022.00
UPMC McKeesport,ROTIGOTINE 3 MG/24 HR PATCH,65.50
UPMC McKeesport,RPLC COMP PERIPH CV CATH WO SC,3039.00
UPMC McKeesport,RPLC GTUBE NO REVJ TRC,2842.00
UPMC McKeesport,RPLC GTUBE REVJ GSTRST TRC,2842.00
UPMC McKeesport,RPR,37.25
UPMC McKeesport,RPR BLD VESSEL UPPER EXTREM,4384.00
UPMC McKeesport,RPR LIP FULL THICK VERMIL ONLY,4045.00
UPMC McKeesport,RPR TITER,57.50
UPMC McKeesport,RPR W/RFX MONITORING,37.25
UPMC McKeesport,RSI KIT,58.75
UPMC McKeesport,RSV DIRECT ANTIGEN EIA,130.00
UPMC McKeesport,RSV RNA QL PCR,1091.00
UPMC McKeesport,RT HRT ART/GRFT ANGIO IMG S&I,10599.00
UPMC McKeesport,RT HRT CRN  ART ANGIO IMG S&I,10242.00
UPMC McKeesport,RUBELLA AB IGM (GERMAN MEASLS),141.00
UPMC McKeesport,RUBELLA ANTIBODY - IGG,141.00
UPMC McKeesport,RUBELLA P0203,141.00
UPMC McKeesport,RUBELLA P3261,141.00
UPMC McKeesport,RUBEOLA P0203,275.00
UPMC McKeesport,RUBEOLA P0786,275.00
UPMC McKeesport,RUBEOLA P3261,275.00
UPMC McKeesport,RYTARY 36.25MG/145MG ER CAP,8.25
UPMC McKeesport,S CEREVISIAE AB (ASCA) (IGA),399.00
UPMC McKeesport,S CEREVISIAE AB IGG,399.00
UPMC McKeesport,S PNEUMONIAE AG DETECTION LA,89.25
UPMC McKeesport,S PNEUMONIAE PNL 5230,152.00
UPMC McKeesport,S/O-HFE GENE ANALYSIS,1868.00
UPMC McKeesport,S-100B PROTEIN SERUM,164.00
UPMC McKeesport,SABER ARTHROCARE,817.00
UPMC McKeesport,SACROILIAC <3 VIEWS,497.00
UPMC McKeesport,SACROILIAC MIN 3 VIEWS,497.00
UPMC McKeesport,SACRUM & COCCYX MIN 2 VWS,497.00
UPMC McKeesport,SAFE SHEATH,163.00
UPMC McKeesport,SALAGEN 5MG TAB,17.25
UPMC McKeesport,SALICYLATE,152.00
UPMC McKeesport,SALICYLATE LEVEL STAT,152.00
UPMC McKeesport,SALICYLATE LEVEL STAT OPTICAL,152.00
UPMC McKeesport,SALICYLIC ACID TOP 2% SHAMPOO,35.75
UPMC McKeesport,SALIVARY AMYLASE PNL 1190,191.00
UPMC McKeesport,SALIVARY CORTISOL,164.00
UPMC McKeesport,SALIVARY GLAND/ CALCULUS,497.00
UPMC McKeesport,SALMETEROL DISKUS 50MCG 28DOSE,492.00
UPMC McKeesport,SALSALATE 500MG TAB,4.50
UPMC McKeesport,SAME DAY SURGERY/RECOVERY,865.00
UPMC McKeesport,SARGRAMOSTIM 500MCG INJ,12017.00
UPMC McKeesport,SCALPEL HARMONIC SHEAR 3CM ETH,1936.00
UPMC McKeesport,SCALPEL HARMONIC SHEARS HS ETH,2431.00
UPMC McKeesport,SCAPULA COMPLETE,497.00
UPMC McKeesport,SCIATIC SINGLE,2704.00
UPMC McKeesport,SCISSORS CRVD ENDOSC 8MM INTUI,917.00
UPMC McKeesport,SCISSORS DISCTG METZ CARDIH,1661.00
UPMC McKeesport,SCISSORS MONPLR ENDO 8MM INTUI,1469.00
UPMC McKeesport,SCL 70 ANTIBODY,134.00
UPMC McKeesport,SCOPOLAMINE 1.5MG TOP,82.50
UPMC McKeesport,SCOPOLOMINE PATCH,54.00
UPMC McKeesport,SCREW 2.4MM SYNTHES VARSZ,569.00
UPMC McKeesport,SCREW 2.4X24MM COTRX ARTH,273.00
UPMC McKeesport,SCREW 3.0MM SYNTHES VARSZ,1138.00
UPMC McKeesport,SCREW 3.5 SHAFT SYNTHES VARSZ,84.75
UPMC McKeesport,SCREW 3.5MM SYNTHES VARSZ,101.00
UPMC McKeesport,SCREW 3.5MM VAR INTEG,1075.00
UPMC McKeesport,SCREW 4 LCK SYNTHES VARSZ,760.00
UPMC McKeesport,SCREW 4 SCNZ SYNTHES VARSZ,373.00
UPMC McKeesport,SCREW 4 SLF DR SYNTHES VARSZ,693.00
UPMC McKeesport,SCREW 4.0 CANCEL SNYTHES VARSZ,79.75
UPMC McKeesport,SCREW 4.0MM SNYTHES VARSZ,109.00
UPMC McKeesport,SCREW 5 CAN CN SYNTHES VARSZ,615.00
UPMC McKeesport,SCREW 5 CAN LK SYNTHES VARSZ,699.00
UPMC McKeesport,SCREW 5 SCHZ SYNTHES VARSZ,402.00
UPMC McKeesport,SCREW 5 SLF DR SYNTHES VARSZ,865.00
UPMC McKeesport,SCREW 7.3 CAN SYNTHES VARSZ,1187.00
UPMC McKeesport,SCREW 7.3 LCK SYNTHES VARSZ,1034.00
UPMC McKeesport,SCREW ACETAB STELKMEDIC,551.00
UPMC McKeesport,SCREW ANKL VAR ARTHREX,601.00
UPMC McKeesport,SCREW ASINS III HOWMEOSTEO VAR,625.00
UPMC McKeesport,SCREW ASNIS HOWMEOSTEO VARSZ,1174.00
UPMC McKeesport,SCREW ATLAN VAR ANGL MEDS VARS,1217.00
UPMC McKeesport,SCREW ATLANT VAR ANGL MEDS VAR,1129.00
UPMC McKeesport,SCREW BIO TENODESI 7X23MM ARTH,1154.00
UPMC McKeesport,SCREW BIO TENODESI ARTHR VARSZ,1154.00
UPMC McKeesport,SCREW BIOABSRB INTFRN SMIN VAR,1664.00
UPMC McKeesport,SCREW BIOCOMP INT ARTH VARS,716.00
UPMC McKeesport,SCREW BIOTENODESIS 6.25MM ARTH,1353.00
UPMC McKeesport,SCREW BN TI 2.0MM L20 ARTHRX,246.00
UPMC McKeesport,SCREW BNE 4.5X45MM ARTHX,2599.00
UPMC McKeesport,SCREW BNE ACET ST TRIL ZIM VAR,227.00
UPMC McKeesport,SCREW BNE BIOSURE SMITH VAR,771.00
UPMC McKeesport,SCREW BNE CANC 32MM SYNT VARSZ,170.00
UPMC McKeesport,SCREW BNE CANC CANN ARTH VAR,568.00
UPMC McKeesport,SCREW BNE CANC CANN VAR ARTH,477.00
UPMC McKeesport,SCREW BNE CANC FT SYNT VARSZ,596.00
UPMC McKeesport,SCREW BNE CANC PT VARS ARTH,438.00
UPMC McKeesport,SCREW BNE CANC SYNTH VARSZ,156.00
UPMC McKeesport,SCREW BNE CANC VARS ARTHRX,125.00
UPMC McKeesport,SCREW BNE CANC WRIMEDTECH,432.00
UPMC McKeesport,SCREW BNE CANLTD FLL SMINEPORT,990.00
UPMC McKeesport,SCREW BNE CANLTD SYNTH VARSZ,1047.00
UPMC McKeesport,SCREW BNE CANN 7.3X30MM SYN,1017.00
UPMC McKeesport,SCREW BNE CANN ARTHRX VAR,700.00
UPMC McKeesport,SCREW BNE CANN SYNTH VAR,894.00
UPMC McKeesport,SCREW BNE CANN VAR ARTH,509.00
UPMC McKeesport,SCREW BNE CANN VAR SZ,834.00
UPMC McKeesport,SCREW BNE CANN VARS ARTHREX,398.00
UPMC McKeesport,SCREW BNE CANN VARS ARTHRX,834.00
UPMC McKeesport,SCREW BNE CERV DEPUY VARS,1954.00
UPMC McKeesport,SCREW BNE CNLTD PRTL SMINEPORT,872.00
UPMC McKeesport,SCREW BNE COMP FT ARTHEX VAR,964.00
UPMC McKeesport,SCREW BNE COMPR FT 30MM ARTH,1117.00
UPMC McKeesport,SCREW BNE COMPR FT VARS ARTH,1054.00
UPMC McKeesport,SCREW BNE COMPRESS VAR ARTH,909.00
UPMC McKeesport,SCREW BNE CORT ARTH VARS,561.00
UPMC McKeesport,SCREW BNE CORT LOK LP VAR ARTH,417.00
UPMC McKeesport,SCREW BNE CORT LP VARS ARTHRX,197.00
UPMC McKeesport,SCREW BNE CORT N LOK VAR ARTH,143.00
UPMC McKeesport,SCREW BNE CORTICAL ARTH VARS,393.00
UPMC McKeesport,SCREW BNE CORTICAL ARTHR,232.00
UPMC McKeesport,SCREW BNE CRCTIC 3.5X22 ARTH,377.00
UPMC McKeesport,SCREW BNE CRSS PIN STRYKER,394.00
UPMC McKeesport,SCREW BNE CRT LK LP2.7X14 ARTH,398.00
UPMC McKeesport,SCREW BNE CRT N LK LP VAR ARTH,133.00
UPMC McKeesport,SCREW BNE CRTCOCANLS 9MM SYNTH,3011.00
UPMC McKeesport,SCREW BNE CRUC CRANL MEDTRONIC,2870.00
UPMC McKeesport,SCREW BNE DEPUY VARS,214.00
UPMC McKeesport,SCREW BNE FEM HEX 2.5X25MM ZIM,597.00
UPMC McKeesport,SCREW BNE GLEN EQUINX EXACT,443.00
UPMC McKeesport,SCREW BNE HIP TFN ADV SYN VAR,2121.00
UPMC McKeesport,SCREW BNE INTERF BIO-TEN ARTH,1208.00
UPMC McKeesport,SCREW BNE LCKG SYNTHES,1159.00
UPMC McKeesport,SCREW BNE LKING SYNTH VARS,1159.00
UPMC McKeesport,SCREW BNE LOCK 3.5X14MM INTEG,1075.00
UPMC McKeesport,SCREW BNE LOCK LO PRO VAR ARTH,601.00
UPMC McKeesport,SCREW BNE LOCK VA ARTHX VAR,458.00
UPMC McKeesport,SCREW BNE LOCKING SYN VARS,507.00
UPMC McKeesport,SCREW BNE LOK FT STRYK VAR,524.00
UPMC McKeesport,SCREW BNE LOK LP VARS ARTHREX,268.00
UPMC McKeesport,SCREW BNE LOK STDRV SYN VAR,657.00
UPMC McKeesport,SCREW BNE LOK VA ST SD SYN VAR,507.00
UPMC McKeesport,SCREW BNE LOK VA VARS ARTHREX,472.00
UPMC McKeesport,SCREW BNE LOKNG SYNTH VARS,507.00
UPMC McKeesport,SCREW BNE MALLEOLAR SYNT VARSZ,153.00
UPMC McKeesport,SCREW BNE MATRIX SYNTH VAR,408.00
UPMC McKeesport,SCREW BNE MAXILLO STRYKER,219.00
UPMC McKeesport,SCREW BNE RADIUS STRYK,427.00
UPMC McKeesport,SCREW BNE RECESS SYNT VARS,614.00
UPMC McKeesport,SCREW BNE SPNL ANT DEPUY VARS,1138.00
UPMC McKeesport,SCREW BNE SPNL EXP DEPUY VAR,3562.00
UPMC McKeesport,SCREW BNE SPNL FVRD 12MM ACROM,4384.00
UPMC McKeesport,SCREW BNE SPNL POLY STRY VARS,6085.00
UPMC McKeesport,SCREW BNE SPNL SET OPN MEDTRON,416.00
UPMC McKeesport,SCREW BNE STAR RECS SYN VARS,121.00
UPMC McKeesport,SCREW BNE VAR ANGL LKNG SYNT,507.00
UPMC McKeesport,SCREW BONE ACET SPH SMINEPORTH,551.00
UPMC McKeesport,SCREW BONE ARTIC 3.5MM X14 ZMR,312.00
UPMC McKeesport,SCREW BONE ARTIC TORNIER VARSZ,312.00
UPMC McKeesport,SCREW BONE CANC SEL TAP SMINEP,499.00
UPMC McKeesport,SCREW BONE CANC SYNTH VARSZ,111.00
UPMC McKeesport,SCREW BONE CANCELL 6.5MM DEPUY,738.00
UPMC McKeesport,SCREW BONE CANN 6.5MM STRH VAR,654.00
UPMC McKeesport,SCREW BONE CANN SMINEPORTH,713.00
UPMC McKeesport,SCREW BONE CAP FEMORAL SMI VAR,566.00
UPMC McKeesport,SCREW BONE CAP HEX 5MM SMI VAR,566.00
UPMC McKeesport,SCREW BONE COM STRL SYTNTHES,339.00
UPMC McKeesport,SCREW BONE COMPR SMINEPORTH,1032.00
UPMC McKeesport,SCREW BONE COMPR SYNTHES,1931.00
UPMC McKeesport,SCREW BONE CORT 2.3MM X 14 ART,246.00
UPMC McKeesport,SCREW BONE CORT SYNTH VARS,83.50
UPMC McKeesport,SCREW BONE CRTCL SYNTH VARSZ,98.75
UPMC McKeesport,SCREW BONE DISTAL RAD SYNTHES,642.00
UPMC McKeesport,SCREW BONE DISTL 2.7MM SYN VAR,569.00
UPMC McKeesport,SCREW BONE FMRL HEAD ZIMMER,795.00
UPMC McKeesport,SCREW BONE HOWMEOSTEO VARSZ,538.00
UPMC McKeesport,SCREW BONE LAG 10.5MM STRY VAR,1582.00
UPMC McKeesport,SCREW BONE LAG TI STRHOW VARSZ,2541.00
UPMC McKeesport,SCREW BONE LCKG SLF SYNTHES,481.00
UPMC McKeesport,SCREW BONE LOCK SELF TAP SYNTH,774.00
UPMC McKeesport,SCREW BONE LOCKING SYNTH VARSZ,898.00
UPMC McKeesport,SCREW BONE LOCKING SYNTHES,1050.00
UPMC McKeesport,SCREW BONE LOCKING TORN VARSZ,637.00
UPMC McKeesport,SCREW BONE SELF TAP SMINEPORTH,499.00
UPMC McKeesport,SCREW BONE SELF TAP STRHOWOSTE,529.00
UPMC McKeesport,SCREW BONE SELF TAP ZIMMER,460.00
UPMC McKeesport,SCREW BONE SPINAL MED VARSZ,971.00
UPMC McKeesport,SCREW BONE SPINAL STRYKER VAR,1661.00
UPMC McKeesport,SCREW BONE SPINAL STRYKSPINE,5211.00
UPMC McKeesport,SCREW BONE SPNL SELF ACROMED,2986.00
UPMC McKeesport,SCREW BONE SPNL SNGL INR ACROM,742.00
UPMC McKeesport,SCREW BONE SPNL WIDE SPINACONC,460.00
UPMC McKeesport,SCREW BONE STNLSS STEEL SOFDAN,4441.00
UPMC McKeesport,SCREW BONE SYNTH VARS SYN,121.00
UPMC McKeesport,SCREW CANC AXON TI SYNTHES,2250.00
UPMC McKeesport,SCREW CANCELLOUS 4MM ACUM VARS,306.00
UPMC McKeesport,SCREW CANCELLOUS ACUMED VARSZ,264.00
UPMC McKeesport,SCREW CANNUL THREAD SYNTH VARS,1106.00
UPMC McKeesport,SCREW CANNULATED ASI III STRHO,1174.00
UPMC McKeesport,SCREW CANNULATED LAG OSTE VARS,563.00
UPMC McKeesport,SCREW CANNULATED TI STRH VARSZ,566.00
UPMC McKeesport,SCREW CANNULATED VARSZ,1435.00
UPMC McKeesport,SCREW CORT 2.7MM SYNTH VARSZ,100.00
