St. Francis Medical Center # 106190754,,,
SFMC Dept#,Charge Number ,Charge Description, 06/01/2018 Default Price 
4470,6144125,SPINE SPACER 8MM X 23MML," $54,240.00 "
4470,6155592,SPINE SPACER BATTALION 25MMX7MM," $7,000.00 "
4470,6155600,SPINE SPACER BATTALION PS 30X8MM," $7,000.00 "
4470,6152789,SPINE SPACER LARGE 10MMH  PEEK 7DEG," $2,450.00 "
4470,6152524,SPINE TACKS SMOOTH, $386.00 
4470,6140966,SPINE TOP LOADING BODY," $1,545.00 "
4470,6148571,SPINE U JOINT DEVICE SOVEREIGN," $4,944.00 "
4720,5209044,SPIROMETRY PULMONARY SCREENING, $438.00 
4730,8408809,SPIROMETRY PULMONARY SCREENING, $438.00 
4730,8407975,SPIROMETRY/PFT PRE & POST BRONCH," $1,355.00 "
4710,9443656,SPIRONOLACT-HCTZ 25-25MG TAB, $5.00 
4710,9443631,SPIRONOLACTONE  50MG TABLET, $3.00 
4710,9454224,SPIRONOLACTONE 1MG/ML SUSP 1ML, $2.00 
4710,9443623,SPIRONOLACTONE 25MG TABLET, $2.00 
4630,5560800,SPLENOPORTOGRAPHY," $1,461.00 "
4471,5068689,"SPLINT KNEE IMMOBILIZER 20""", $255.00 
4470,6103923,SPLINT TEMPLATE SMALL," $1,467.00 "
4471,5082938,"SPLINT, FIBERGLASS 4""", $130.00 
4471,5082904,"SPLINT, FIBERGLASS 5""", $147.00 
4470,5168687,"SPLINT,KNEE,19"",IMMOBILIZER", $354.00 
4471,5046891,"SPLINT,PLASTER,3X15", $105.00 
4470,6112106,SPLITTER KIT 5019 M-4 HV 15-L CE MK," $22,145.00 "
4540,6848451,SPLITTING BLOOD OR PRODUCTS EA UNIT, $43.00 
4010,8832016,SPMTRY W/VC EXP FLOW W/WO MX VOL, $438.00 
4470,5128327,SPONGE NEURO 1 X 1 RADOPQ, $97.00 
4775,7356249,ST EVAL SWAL/ORAL FUNC FEED 15 M, $153.00 
4775,7356256,ST EVAL SWAL/ORAL FUNC FEED 30 M, $306.00 
4775,7357023,ST EVAL SWAL/ORAL FUNC FEED 45 M, $459.00 
4775,7357098,ST EVAL SWAL/ORAL FUNC FEED 60 M, $610.00 
4775,7357106,ST EVAL SWAL/ORAL FUNC FEED 75 M, $765.00 
4775,7357114,ST EVAL SWAL/ORAL FUNC FEED 90 M, $918.00 
4775,7356033,ST EVAL VIDEO SWALLOW," $1,082.00 "
4775,7356330,ST EVAL VIDEO SWALLOW 90 MIN," $1,082.00 "
4775,7357122,ST TX SP/LANG/VOICE/COMM 15 MIN, $147.00 
4775,7356082,ST TX SP/LANG/VOICE/COMM 30 MIN, $295.00 
4775,7356074,ST TX SP/LANG/VOICE/COMM 45 MIN, $442.00 
4775,7356066,ST TX SP/LANG/VOICE/COMM 60 MIN, $589.00 
4775,7356264,ST TX SP/LANG/VOICE/COMM 75 MIN, $736.00 
4775,7356108,ST TX SWALL/ORAL FUNC 45 MIN, $336.00 
4775,7356280,ST TX SWALL/ORAL FUNCTION 15 MIN, $112.00 
4775,7356116,ST TX SWALL/ORAL FUNCTION 30 MIN, $224.00 
4775,7356090,ST TX SWALL/ORAL FUNCTION 60 MIN, $446.00 
4470,5116827,STABILIZER OCTOPUS," $8,200.00 "
4470,5116835,STABILIZER URCHIN," $2,807.00 "
4470,5183330,STABLIZER SRG OCT3 LOPRO MLBL TISS," $11,160.00 "
4470,5142955,STANDARD SCREW 3.5 X 50MM, $185.00 
4470,5125752,STANDARD SCREW 3.5MM X 70MM, $185.00 
4470,5125745,STANDARD SCREW 3.5MM X 75MM, $185.00 
4470,5150172,STAPLE 45MM BLK EX-THICK, $808.00 
4470,6101240,STAPLE 60MM BLK EX-THICK," $1,096.00 "
4470,6142079,STAPLE 60MML RELOAD," $4,200.00 "
4470,6142087,STAPLE 60MML RELOAD," $4,200.00 "
4470,6142095,STAPLE 60MML RELOAD," $4,200.00 "
4470,6120893,STAPLE BICORTICAL EASCLIP 10MM," $6,458.00 "
4470,5199468,STAPLE DEPALMA 3/8IN X 3/4 IN, $639.00 
4470,6143978,STAPLE RELOAD 35MM ROW X 4," $1,586.00 "
4470,6143218,STAPLE RELOAD 45MM EXTRA THICK," $4,860.00 "
4470,6143317,STAPLE RELOAD 45MML 2/75MMH," $1,383.00 "
4470,6143341,STAPLE RELOAD END 60MM BLACK," $1,721.00 "
4470,5110325,"STAPLE,RELOAD,ZR45B", $481.00 
4470,6141469,STAPLER 60MM REINF BABSR," $1,776.00 "
4470,5115852,STAPLER ARTICULATING LINEAR CUTTER," $8,379.00 "
4470,5149067,STAPLER CIRC EEA 25MM 4.8MM," $1,062.00 "
4470,5176573,STAPLER CIRC EEA 28MM 3.5MM," $1,122.00 "
4470,5149075,STAPLER CIRC EEA 28MM 4.8MM," $1,112.00 "
4470,6156699,STAPLER ECHELON ARTICULTING VASC 35," $1,140.00 "
4470,6143242,STAPLER ECHELON FLEX 60MM ENDOPATH," $3,343.00 "
4470,5135264,STAPLER ECHELON FLX 45 ARTICULATING," $1,295.00 "
4470,5159603,STAPLER EEA CIRC 31MM 4.8MM, $572.00 
4470,5149000,STAPLER EEA CIRC 3MM 4.8MM, $567.00 
4470,5180971,STAPLER EEA CIRCULAR XL BLUE," $1,338.00 "
4470,5150156,STAPLER EGIA 45MM, $802.00 
4470,6143325,STAPLER ENDO 45MM RELOADD," $2,599.00 "
4470,5168588,STAPLER ENDOSCOPIC HERNIA EAS, $891.00 
4470,5148978,STAPLER ENDOSCOPIC LOAD 45MM GIA, $698.00 
4470,5139423,STAPLER ENDOSCOPIC LOAD 60MM GIA," $3,442.00 "
4470,6116933,STAPLER ENTACT SEPTAL," $1,870.00 "
4470,5125117,STAPLER GIA 80-3.8, $292.00 
4470,5125018,STAPLER GIA 80-3.8, $525.00 
4470,5159470,STAPLER HERNIA, $615.00 
4470,6142061,STAPLER INT RELOAD 60MML," $8,820.00 "
4470,6143309,STAPLER INTERNAL 29MM TI," $2,330.00 "
4470,6143291,STAPLER INTERNAL 45X340MML SHAFT," $2,955.00 "
4470,6143283,STAPLER INTERNAL 60MM," $3,409.00 "
4470,6142053,STAPLER INTERNAL 60MML," $4,200.00 "
4470,5133368,STAPLER INTNL 15MM TI VASC ESCP LNR, $669.00 
4470,5148796,STAPLER INTNL 30X3.5MM TI ESCP LNR, $811.00 
4470,5133194,STAPLER INTNL 33MM TI HMRHD ESCP LN," $2,437.00 "
4470,5129838,STAPLER INTNL 33MM TI INTRLUM ESCP," $2,307.00 "
4470,5133376,STAPLER INTNL 35.5CM X 5MM TI 30 HC," $2,120.00 "
4470,6143358,STAPLER INTNL 40MM," $4,130.00 "
4470,5129846,STAPLER INTNL 40MM TI ESCP LNR CTR," $1,391.00 "
4470,5128475,STAPLER INTNL 45MM ESCP LNR CTR RLD," $4,918.00 "
4470,5133277,STAPLER INTNL 45MM REG ESCP LNR CTR," $1,167.00 "
4470,5130463,STAPLER INTNL 55X3.5MM TI ESCP LNR, $793.00 
4470,6143366,STAPLER INTNL 60MML 4.8/2MMH RELOAD, $570.00 
4470,6143382,STAPLER INTNL 60X4.8MM ESCP LNR CTR, $965.00 
4470,5130596,STAPLER INTNL 75MM TI ESCP LNR CTR," $1,517.00 "
4470,5130471,STAPLER INTNL 75MM TI THKTIS ESCP L," $1,621.00 "
4470,6143135,STAPLER INTRNL ECHELON FLEX 45MM," $2,500.00 "
4470,6143143,STAPLER INTRNL ECHELON FLEX 60MM," $2,785.00 "
4470,6143333,STAPLER INTRNL NON-RELOAD 45MM," $2,955.00 "
4470,5137476,STAPLER PERMAFIX 5MM 36CM-30," $3,249.00 "
4470,6146807,STAPLER POWERED PLUS COMPACT 45," $2,897.00 "
4470,6146815,STAPLER POWERED PLUS STANDARD 45," $2,897.00 "
4470,5131792,STAPLER PROXIMATE CVD 21MM," $2,286.00 "
4470,5141734,STAPLER SHORT STAPLER HANDLE, $402.00 
4400,4020780,STAPLER SKIN ABSORB SUBCUTICULAR, $546.00 
4470,6111231,STAPLER SKIN ABSORBABLE SUBCUTICULA, $546.00 
4470,5148424,STAPLER SKIN ROYAL 35W, $41.00 
4470,5161617,STAPLER SKN 6.9MM W35 CNT PSTL GRP, $466.00 
4470,5150081,STAPLER SKN W 35 CNT SQZ HNDL LF MF, $954.00 
4470,5159660,STAPLER TA 30-3.5 BLUE, $172.00 
4470,5149158,STAPLER TA 30-3.5 BLUE, $333.00 
4470,5159538,STAPLER TA 45-3.5 BLUE, $377.00 
4470,5159561,STAPLER TA 45-3.5 BLUE, $492.00 
4470,5159553,STAPLER TA 45-3.5 BLUE RELOAD, $225.00 
4470,5151881,STAPLER TA 45-4.8 GREEN, $225.00 
4470,5165436,STAPLER TA 45-4.8 GREEN, $499.00 
4470,5149141,STAPLER TA 60-3.5, $343.00 
4470,5149117,STAPLER TA 60-3.5 BLUE, $189.00 
4470,5150180,STAPLER TA 60-4.8, $359.00 
4470,5149125,STAPLER TA 60-4.8 GREEN, $192.00 
4470,5159546,STAPLER TA 90-3.5 BLUE RELOAD, $201.00 
4470,5159652,STAPLER TA 90-4.8 GREEN, $198.00 
4470,5149083,STAPLER TA 90-4.8 GREEN, $360.00 
4470,5110309,"STAPLER,ARTICULATING,CUTTER,ATW45"," $3,130.00 "
4470,5110960,"STAPLER,LINEAR,60MM,TX60B"," $1,183.00 "
4470,5157409,"STAPLER,RELOAD CARTRIDGE,75MM", $809.00 
4470,5120175,"STAPLER,RELOAD,CARTRIDGE,55MM,WHITE", $358.00 
4470,5179726,"STAPLES,LINEAR,LS-ALL", $476.00 
4470,5117205,STARFISH EV0 HEART POSITIONER," $2,985.00 "
4710,9443698,STAVUDINE 15MG CAPSULE, $19.00 
4710,9443706,STAVUDINE 20MG CAPSULE, $26.00 
4470,5116967,"STEINMANN PIN 3/32 X 9""", $202.00 
4470,5104989,STEINMANN PIN CTRL THREAD 5.0MM," $1,092.00 "
4470,6125843,STEM 11X225MM EXT IM CEMENTED," $9,455.00 "
4470,6126817,STEM 14X217MM HIP MODULAR SYSTEM," $23,303.00 "
4470,6124754,STEM 16.5X170MM FEM BOWED," $14,963.00 "
4470,6120117,STEM ACCOLADE SZ 8," $14,935.00 "
4470,5101571,STEM BOWED PRESS FIT 14MM X 150MM," $20,190.00 "
4470,5194147,STEM COLLARLESS 6033-0625," $11,152.00 "
4470,5127915,STEM COLLARLESS 6033-0830," $11,152.00 "
4470,6102578,STEM DECON 18 X 80CM," $3,753.00 "
4470,6109789,STEM FEM #3 13X165MM," $45,158.00 "
4470,6111975,STEM FEM 110MM 8.9MM OMFT EON + 127," $19,292.00 "
4470,6112023,STEM FEM 110MM 8.9MM OMFT EON +127D," $9,013.00 "
4470,6107643,STEM FEM 127DEG NECK #4 115MML," $9,013.00 "
4470,6105837,STEM FEM 132 DEG NECK #6 40MM NECK," $9,013.00 "
4470,6138366,STEM FEM 132DEG NECK #3 35MM," $9,013.00 "
4470,5141239,STEM FEM 13MMX100M FLUT TRTHLN KN," $5,068.00 "
4470,6120059,STEM FEM 155X13MM PRM STD OFST," $21,215.00 "
4470,6132419,STEM FEM 160X14MM PRM STD OFST," $21,215.00 "
4470,6132583,STEM FEM 37MMX125MML #5," $9,013.00 "
4470,5101159,STEM FEM 50MM 12MM TRTHLN KN CMNT," $4,544.00 "
4470,6111777,STEM FEM 50MM 12MM TRTHLN KN CMNT," $6,349.00 "
4470,5127923,STEM FEM CMNT CLRLS OMFT 5 HIP," $11,152.00 "
4470,5127931,STEM FEM CMNT CLRLS OMFT 7 HIP," $11,152.00 "
4470,5127949,STEM FEM CMNT CLRLS OMFT 9 HIP," $13,802.00 "
4470,6110704,STEM FEM CMNT OMFT EON + 127D 4 HIP," $9,013.00 "
4470,6140586,STEM FEM CMNT SIZE 15 165MM 131DEG," $20,422.00 "
4470,6143192,STEM FEM CMNTLESS SZ 12 150MML HIP," $21,213.00 "
4470,6116362,STEM FEM HIP STEM SZ8 35MM 135MM," $9,013.00 "
4470,6110118,STEM FEM PRESS FIT 10/12 TAPER 11MM," $26,378.00 "
4470,6126445,STEM FEMORAL 132DEG HIP," $14,935.00 "
4470,6121529,STEM FEMORAL 16.7X10X150MM," $18,494.00 "
4470,6148449,STEM FEMORAL CEMNTLESS SZ 14 160MML," $20,422.00 "
4470,6139612,STEM FEMORAL KA 12 CORAIL," $32,020.00 "
4470,6137939,STEM FEMORAL SIZE 5 48X145X37MM," $9,013.00 "
4470,6138663,STEM FEMORAL SIZE 7 48X158X40MM," $9,013.00 "
4470,6101661,STEM HEAD 24.0MM LEFT," $11,716.00 "
4470,6116909,STEM HIP 127 DEG NECK 28MM X 120MM," $19,588.00 "
4470,6116917,STEM HIP 127 DEG NECK 32MM X 130MM," $14,935.00 "
4470,6132336,STEM HIP 127 DEGREE 37 X 114MM," $14,935.00 "
4470,6110787,STEM HIP 130 DEG SIZE 2 ACCOLADE II," $14,935.00 "
4470,6124432,STEM HIP 132 DEG 40MM #7 CEMENTED," $9,013.00 "
4470,6112767,STEM HIP ACCOLADE #4," $14,935.00 "
4470,6134480,STEM HIP ANGLED 37MM X114MM," $14,935.00 "
4470,6102925,STEM HIP CEM CALCAR 13X170MM REVIS," $19,004.00 "
4470,5102579,STEM HIP CEMENTED," $6,385.00 "
4470,6130900,STEM HIP SZ6 132 DEGRE ACCOLADE," $14,935.00 "
4470,5101548,STEM HIPSTANDARD SZ 8," $20,891.00 "
4470,6125298,STEM HUMERAL 11X123MM," $14,420.00 "
4470,6135545,STEM HUMERAL 12MM DIA LONG COBALT," $28,455.00 "
4470,6100341,STEM HUMERAL 48 DEGREE SHOULDER," $16,844.00 "
4470,6105803,STEM HUMERAL COMPONENT 15MM," $26,123.00 "
4470,6139026,STEM HUMERAL PLASMA 3B 74MMLX132.5," $18,596.00 "
4470,5101142,STEM HUMERAL WITH ALIGNMENT HOLE 10," $14,631.00 "
4470,6123327,STEM INTERSPACE HIP TAPERED WEDGE," $18,494.00 "
4470,6123392,STEM INTERSPACE TAPERED WEDGE," $18,494.00 "
4470,6104442,STEM MODULAR FINNED 80MM WITH SCREW," $1,803.00 "
4470,6102560,STEM MRS FEMORAL 17 X 127MM," $11,500.00 "
4470,5195771,STEM NECK ANGLE 35MM X 150MM," $14,935.00 "
4470,6108278,STEM NECK ANGLE HIP 132 DEG," $14,935.00 "
4470,6114508,STEM PLASMA 127MM 11MM," $19,422.00 "
4470,5181797,STEM PLUG KNEE," $3,426.00 "
4470,5199526,STEM POROUS 13.5X220MM BOWED," $15,209.00 "
4470,6136675,STEM RADIAL 2MMX8MMX25MML COLLARED," $10,115.00 "
4470,6101679,STEM RADIAL 8.0MMX4.0MM," $6,951.00 "
4470,6117915,STEM RADIAL 8MM X 28MM TITANIUM," $12,777.00 "
4470,6103733,STEM RADIAL CURVED 7MM," $8,270.00 "
4470,6127880,STEM REUNION TSA #8 MODULAR HUMERAL," $14,420.00 "
4470,5126446,STEM SCRFT MX 127D 7 HIP STRL," $14,935.00 "
4470,6134902,STEM SIZE 2 LAT ASSEMB RADIAL STEM," $15,134.00 "
4470,6119523,STEM STD SIZE 2 CEMENT," $12,793.00 "
4470,6101695,STEM STRAIGHT 15MM DIAX145MM," $4,019.00 "
4470,6125850,STEM TIB PROX 11 X 150MM," $8,868.00 "
4470,6117451,STEMMED TIBIAL PLATE SZ 5," $9,842.00 "
4470,5117486,STENT 10MM X 50MM XL BLN EXPANDABLE," $6,691.00 "
4470,6127831,STENT 10MMX10CM CATH 0.035IN VIABAN," $17,922.00 "
4470,6144471,STENT 10X37MM BILIARY EXPAND," $5,455.00 "
4760,3100864,STENT 10X80 WALLFLEX BILIARY," $13,744.00 "
4470,6152292,STENT 12X40MML BILIARY SYS 80CM," $4,377.00 "
4470,6157697,STENT 13X10CM VIABAHN HEP COAT," $11,872.00 "
4470,6131742,STENT 14X40X100CM ENDOPROSTHESIS," $5,479.00 "
4470,6134050,STENT 16X10X124MM GRAFT SYSTEM," $25,621.00 "
4470,6133391,STENT 16X40MM ENDO TRACHEOBRONCH," $5,479.00 "
4470,6134068,STENT 18FR 28X16X145MM GRAFT," $51,371.00 "
4470,6129340,STENT 2.50X16MM PROMUS PREMIER," $6,541.00 "
4470,6131452,STENT 20MM X 55MML 100CML  75CML," $6,091.00 "
4470,6137244,STENT 28X90X20X30 MAIN BODY," $72,095.00 "
4470,6129548,STENT 40X20MM 10FR," $5,639.00 "
4470,6126429,STENT 6FR 12X60C80 VASC/BILIARY," $4,378.00 "
4470,6126437,STENT 6FR 14X60X80 VASC/BILIARY," $4,378.00 "
4470,6149371,STENT 6FR 6MMX5CMX120CM," $16,413.00 "
4470,6135107,STENT 6MMX120MM DRUG ELUT PERIPH," $10,274.00 "
4470,6145767,STENT 6MMX15CM CATH 6FR VIABAN," $21,064.00 "
4470,6135099,STENT 6MMX60MM DRUG ELUTING," $7,699.00 "
4470,6135255,STENT 6X150MM BILIARY SYSTEM," $8,498.00 "
4470,6102669,STENT 6X60X120 SELF EXPANDING," $5,121.00 "
4470,6147656,STENT 7FR 8MMX10CM CATH VIABAN," $18,901.00 "
4470,6150569,STENT 7FR 8MMX5CM VIABAHN," $16,413.00 "
4470,6152326,STENT 7MMX29MMX80CM CATH," $15,924.00 "
4470,6102636,STENT 7X40X120 SELF EXPANDING," $5,121.00 "
4470,6133722,STENT 7X60MM 120 CM SELF EXPAND," $5,665.00 "
4470,6102719,STENT 7X80X120 SELF EXPANDING," $5,121.00 "
4470,6127823,STENT 8MMX15CM CATH 0.035IN VIABAN," $20,034.00 "
4470,6144836,STENT 8MMX37MML 6FR  80CML," $5,455.00 "
4470,6123715,STENT 8MMX40MM SELF EXPAND BILIARY," $5,665.00 "
4470,6127815,STENT 9X10CM VIABAHN," $17,922.00 "
4470,6126999,STENT 9X40MM BILIARY SYSTEM," $5,665.00 "
4470,6119309,STENT 9X60MMX80CM VASC COMPLETE," $5,923.00 "
4470,6133219,STENT 9X61X120 EPIC VASCULAR," $6,695.00 "
4470,6157044,STENT AIRWAY 10X38MM X 80CM," $8,562.00 "
4470,6150098,STENT AIRWAY 6X22MM ICAST," $12,305.00 "
4470,6146708,STENT AIRWAY ICAST 7X38MMX80CM," $12,598.00 "
4470,6142491,STENT ARWY 22MM 7FR ICAST EXPNDBL," $12,952.00 "
4470,6112650,STENT ARWY 22MM 7MM 7FR 120MM," $12,952.00 "
4470,5128608,STENT ARWY 59MM 7MM 7FR ICAST TRCHB," $14,291.00 "
4470,5128616,STENT ARWY 59MM 8MM 7FR ICAST TRCHB," $14,291.00 "
4470,6109870,STENT ARWY 6CM 8MM VTR TRCHBR," $23,293.00 "
4470,5100953,STENT BALLOON 10.0MMX60MMX80CM," $3,587.00 "
4470,6102271,STENT BALLOON 7.0MMX30MMX80CM," $3,626.00 "
4470,6102289,STENT BALLOON 7.0MMX40MMX80CM," $3,626.00 "
4470,5100995,STENT BALLOON 8.0MMX40MMX80CM," $3,587.00 "
4470,5100987,STENT BALLOON 8.0MMX60MMX80CM," $3,587.00 "
4470,5171293,STENT BIFURCATED ENDURANT," $36,466.00 "
4470,6128268,STENT BILIARY 4.5X36MM INTRA," $7,571.00 "
4470,6102297,STENT BILIARY 6MMX60MMX130CM," $5,923.00 "
4470,6102123,STENT BILIARY 7X60X130CM OTW," $3,982.00 "
4760,3100047,STENT BILIARY RX, $441.00 
4470,6102115,STENT BILIARY SE SHORT 10X60X130CM," $3,982.00 "
4570,5903174,STENT COAT/CVD W/DEL SYS," $12,334.00 "
4470,6149686,STENT COATED W/DEL SYS 8FR 8X25X120," $32,404.00 "
4470,5100961,STENT CONTRALATERAL LIMB GRAFT," $16,886.00 "
4470,6124044,STENT CORONARY 4X28MM MRI," $8,343.00 "
4470,5168562,STENT DBL J 6.0 X 22CM, $653.00 
4470,5150933,STENT DBL J 6.0 X 24CM, $653.00 
4470,5128640,STENT DBL J 7.0 X 24CM, $653.00 
4470,5128657,STENT DBL J 7.0 X 26CM, $603.00 
4470,6128649,STENT DRUG ELUTING 6-35-125-7 PTX," $10,274.00 "
4470,6100184,STENT ELUMINEXX 10X60," $3,537.00 "
4470,6131890,STENT ENDO 80MM X 100CM WALLSTENT," $5,639.00 "
4470,6137483,STENT ENDOPRSTHSIS 8MMX59MMLX120CML," $14,291.00 "
4470,6103386,STENT ENDURANCE 16X10X124CM," $18,666.00 "
4470,6140479,STENT ENDURANT 18FR 23X13X145MM," $51,371.00 "
4470,6100788,STENT ENDURANT GRAFT 16X24X82," $18,221.00 "
4470,6100796,STENT ENDURANT GRAFT 16X24X93," $18,488.00 "
4470,6157192,STENT EPIC VASC 8MMX61MMX120CM," $2,975.00 "
4470,6118210,STENT EVERFLEX 6X40MM SLF-EXPD 120C," $5,665.00 "
4470,6112437,STENT EVERFLEX 7 X 200," $12,849.00 "
4470,6128110,STENT GRAFT 14X140MM OVATION LIMB," $25,745.00 "
4470,6158737,STENT GRAFT 16FR 16X28X124MM," $16,542.00 "
4470,6128128,STENT GRAFT 16X140MM OVATION," $25,745.00 "
4470,6128102,STENT GRAFT 16X45MM OVATION," $23,170.00 "
4470,6150080,STENT GRAFT 20FR 32X32X49MM," $22,383.00 "
4470,6143101,STENT GRAFT 23MMPX14MMDX103MML," $51,371.00 "
4470,6117238,STENT GRAFT 24X24 VALIANT THORACIC," $87,524.00 "
4470,6144521,STENT GRAFT 25X14X103MM ENDURANT," $51,371.00 "
4470,6128060,STENT GRAFT 28X100MM OVATION LIMB," $25,745.00 "
4470,6128037,STENT GRAFT 28X120MM OVATION LIMB," $25,745.00 "
4470,6128094,STENT GRAFT 29MM OVATION," $61,795.00 "
4470,6129480,STENT GRAFT 34X30X160MM VALIANT," $124,215.00 "
4470,6123400,STENT GRAFT 34X34 VALIANT THORASIC," $100,399.00 "
4470,6134548,STENT GRAFT 36MMPX14MMDX103MML SYS," $50,374.00 "
4470,6122303,STENT GRAFT 60MM TRACHEOBRONC," $12,334.00 "
4470,6148977,STENT GRAFT 6FR 5X10X120CM," $17,958.00 "
4470,6148969,STENT GRAFT 7FR 7X10X120CM," $17,958.00 "
4470,6123335,STENT GRAFT 9F 8X70MM 80CM," $12,875.00 "
4470,6129522,STENT GRAFT 9X50MM ENDOVASC 9FR," $12,103.00 "
4470,5156708,STENT GRAFT BALLOON," $3,915.00 "
4470,6109912,STENT GRAFT BIFURCATED 17FR," $59,637.00 "
4470,6110191,STENT GRAFT BIFURCATED 25-70/I16-30," $59,637.00 "
4470,5171277,STENT GRAFT CON LIMB," $18,221.00 "
4470,5171285,STENT GRAFT CON LIMB," $18,488.00 "
4470,5152533,STENT GRAFT CON LIMB," $25,364.00 "
4470,5183710,STENT GRAFT CONTRALATERAL LIMB 16," $18,666.00 "
4470,6140487,STENT GRAFT ENDOVAS 9FR 8X50MMX80CM," $12,103.00 "
4470,6117923,STENT GRAFT ENDRNT 20F 32X16X145MM," $51,372.00 "
4470,6112338,STENT GRAFT ENDURANT BI 18F 23X16MM," $51,371.00 "
4470,6100861,STENT GRAFT ENDURANT BIFURCATED," $36,466.00 "
4470,6118202,STENT GRAFT ENDURANT II 16F 16X20MM," $32,960.00 "
4470,6113203,STENT GRAFT ETCF3636C49E ENDUR II A," $24,076.00 "
4470,6113211,STENT GRAFT ETLW1613C82E ENDUR II L," $24,978.00 "
4470,6105779,STENT GRAFT FLAIR 7X50MM STRAIGHT," $12,103.00 "
4470,6105753,STENT GRAFT FLAIR 9X50MM FLAIRED," $12,103.00 "
4470,6109797,STENT GRAFT II AAA 14FR 16X16MM," $25,364.00 "
4470,6103865,STENT GRAFT SE COMPLETE 6X100X130MM," $4,427.00 "
4470,6116503,STENT GRAFT SYS BIFUR 32MMPX14MMMD," $51,371.00 "
4470,5102959,STENT GRAFT SYS ENDURANT ETLW1620," $25,621.00 "
4470,5102967,STENT GRAFT SYS ENDURANT FB2816C," $36,466.00 "
4470,5199815,STENT GRAFT SYS ENDURANT II BIFUR," $36,466.00 "
4470,5199823,STENT GRAFT SYS ENDURANT II CONTRA," $23,739.00 "
4470,6146732,STENT GRAFT SYS ENDURNT 28X28X49," $20,915.00 "
4470,5100979,STENT GRAFT SYSTEM BIFURCATED ENDUR," $36,466.00 "
4470,6101877,STENT GRAFT SYSTEM ENDURANT II," $18,488.00 "
4470,6116958,STENT GRAFT TRACHEOBRONCHIAL FLUENC," $12,334.00 "
4470,6114516,STENT GRAFT VALIANT THORACIC CAPTIV," $87,524.00 "
4470,6136295,STENT GRAFT28MMP X 14MMD 103MML," $51,371.00 "
4470,6103972,STENT ICAST COVERED 6X16MMX80CM," $9,135.00 "
4470,6103998,STENT ICAST COVERED 8X38MM X80CM," $9,722.00 "
4470,6130934,STENT ICAST COVERED 9MMX38MMX80CM," $13,261.00 "
4470,6103980,STENT ICAST COVERED 9X59MMX80CM," $10,434.00 "
4470,5128665,STENT IMP URETER DBL J 7 X 22, $700.00 
4470,5102785,STENT POLARIS URETERAL 6FRX28CM, $562.00 
4470,5178546,STENT POLARIS URETERAL 8FRX22, $739.00 
4470,6139588,STENT SYS 7X27MM 6FR BILI," $5,639.00 "
4470,6117220,STENT SYS BILIARY 14X40MM METAL," $5,665.00 "
4470,6125116,STENT SYS BILIARY 40X80 6F," $8,800.00 "
4470,6114771,STENT SYS BILIARY 6MM DIA 200MML," $12,849.00 "
4470,6110332,STENT SYS BILIARY 7MMDIA 60MML," $5,665.00 "
4470,6144505,STENT SYS BILIARY 7X37MML 6FR 80CML," $5,456.00 "
4470,6115265,STENT SYS BILIARY 8MM DIA 60MML," $5,665.00 "
4470,6105787,STENT SYS BILIARY METAL SELF-EXPAND," $8,086.00 "
4470,5102983,STENT SYS GRAFT ENDURANT ETL1628," $25,364.00 "
4470,6111553,STENT SYSTEM BILIARY METAL SELF- EX," $5,665.00 "
4470,6110993,STENT SYSTEM BILIARY METAL SELF-EXP," $5,665.00 "
4470,6103816,STENT SYSTEM ENDURANT AORTO-UNI-LIL," $36,466.00 "
4470,6103808,STENT SYSTEM ENDURANT CONTRALATERAL," $17,509.00 "
4470,5179635,STENT URET 7FR WO GW DL DRMTR, $562.00 
4470,6108708,STENT URETERAL 6.0FRX24CM FIRM," $1,008.00 "
4470,6117469,STENT URETERAL 6.0FRX26CM UNIVERSA, $853.00 
4470,5181045,STENT URETERAL POLARIS, $558.00 
4470,5104187,STENT URETERAL POLARIS 6FR X 26CM, $562.00 
4470,5104195,STENT URETERAL POLARIS 7FR X 26CM, $558.00 
4470,5186663,STENT URETERAL SOF-CURL 6FR 24CM, $499.00 
4470,5186903,STENT URETERAL SOF-CURL 6FR 26CM, $499.00 
4470,5186689,STENT URETERAL SOF-CURL 6FR 28CM, $649.00 
4470,5186713,STENT URETETRAL SOF-CURL 7FR 26CM, $499.00 
4470,5189410,STENT URO GUIDE URETERAL 7 X 22, $362.00 
4470,5189436,STENT URO GUIDE URETERAL 7 X 28, $596.00 
4470,5145602,STENT VASC & BILLIARY 10MMX40MM," $3,537.00 "
4470,6132393,STENT VASC 6FR 10X8MM 80CM CATH," $4,378.00 "
4470,6155881,STENT VASC/BILIARY 6FR 10X40X80CM," $2,975.00 "
4470,6146096,STENT VASCULAR 10X60MM 6FR," $2,833.00 "
4470,6110456,STENT VASCULAR 8X60MM X 80CM," $5,923.00 "
4470,6100028,STENT VASCULAR SELF EXPANDING 10MM," $4,427.00 "
4470,6128276,STENT VIABAHN 120CM 0.035 VIA," $17,922.00 "
4470,6146716,STENT VIABAHN 6FR 5MMX5CMX120CM," $17,278.00 "
4470,6147854,STENT VIABAHN 6FR 6MMX25CMX120CM," $34,608.00 "
4470,6148845,STENT VIABAHN 7FR 7MMX5CMX120CM," $16,413.00 "
4470,6155980,STENT VIABAHN COAT 6FR 6MMX10CM," $12,205.00 "
