BRYAN W. WHITFIELD MEMORIAL HOSPITAL,,
CHARGE MASTER,,
AS OF 01/01/2019,,
,,
,,
Chg Code,Description,Charge
420010500,MRI ANKLE R. W,"1,300.00 "
420010510,MRI ANKLE R. W & WO,"1,800.00 "
420010520,MRI FOOT L. WO,"1,300.00 "
420010530,MRI FOOT L. W,"1,400.00 "
420010540,MRI FOOT L. W&WO,"1,900.00 "
420010550,MRI FOOT R. WO,"1,300.00 "
420010560,MRI FOOT R. W,"1,400.00 "
420010570,MRI FOOT R. W&WO,"1,900.00 "
420010580,MRI FEMUR L. WO,"1,300.00 "
420010590,MRI FEMUR L. W,"1,400.00 "
420010600,MRI FEMUR L W&WO,"1,900.00 "
420010610,MRI TIB/FIB L. WO,"1,300.00 "
420010620,MRI TIB/FIB L. W,"1,400.00 "
420010630,MRI TIB/FIB L. W&WO,"1,900.00 "
420010640,MRI TIB/FIB R. WO,"1,300.00 "
420010650,MRI TIB/FIB R. W,"1,400.00 "
420010660,MRI TIB/FIB W&WO,"1,900.00 "
420010670,MRI SHOULDER L. WO,"1,200.00 "
420010680,MRI SHOULDER L. W,"1,300.00 "
420010690,MRI SHOULDER L. W&WO,"1,800.00 "
420010700,MRI ELBOW R. WO,"1,200.00 "
420010710,MRI ELBOW R. W,"1,300.00 "
420010720,MRI ELBOW R. W&WO,"1,800.00 "
420010730,MRI ELBOW L. WO,"1,200.00 "
420010740,MRI ELBOW L. W,"1,300.00 "
420010750,MRI ELBOW L. W&WO,"1,800.00 "
420010760,MRI WRIST R. WO,"1,200.00 "
420010770,MRI WRIST R. W,"1,300.00 "
420010780,MRI WRIST R. W&WO,"1,800.00 "
420010790,MRI WRIST L. WO,"1,200.00 "
420010800,MRI WRIST L. W,"1,300.00 "
420010810,MRI WRIST L. WO,"1,200.00 "
420020000,MRA HEAD W/O CONTRAST,"1,400.00 "
420020010,MRA HEAD WITH CONTRAST,"1,400.00 "
420020020,MRA HEAD W & W/O CONTRAST,"2,200.00 "
420020030,MRA NECK W/O CONTRAST,"1,440.00 "
420020040,MRA NECK WITH CONTRAST,"1,400.00 "
420020050,MRA NECK W & W/O CONTRAST,"2,200.00 "
420020070,MRI BILAT BREASTS W/O CON,"2,100.00 "
420020100,MRI UNILAT BREAST W/O CON,"1,900.00 "
420073725,MRA W/O CONT. LWR EXT,"1,863.00 "
420074185,MRA W/O CONT. ABD,"1,863.00 "
423005461,"COMP. RPR TRUNK,EA ADD 5CM",337.00 
423005621,"COMP. RPR FOREHEAD, EA ADD 5CM",500.00 
423005736,"NASAL HEMMORAGE,POST.W/PACKING",752.00 
423005920,INT. RPR OF SCALP 20.1-30.0CM,361.00 
423005940,INT. RPR OF SCALP >30.0CM,"1,323.00 "
423005990,INT. RPR OF NECK >30.0CM,"1,431.00 "
423006050,INT. RPR OF FACE 20.1-30.0CM,"1,513.00 "
423006120,SIMPLE RPR 30CM OR >,624.00 
423006180,SIMPLE SUTURE 20.1-30.0CM,444.00 
423006190,SIMPLE SUTURE 30.1 & >,503.00 
423010010,BRIEF VISIT,75.00 
423010020,LIMITED VISIT,125.00 
423010030,INTERMEDIATE VISIT,350.00 
423010040,EXTENDED VISIT,355.00 
423010050,COMPREHENSIVE VISIT,525.00 
423010070,CRITICAL CARE EACH ADD 30,350.00 
423010080,CRITICAL CARE 1ST 30-74 MINS,675.00 
423011010,REMOVAL FOREIGN BODY IN M,300.00 
423011020,REMOVAL FOR BODY W/ SIMPL,150.00 
423011030,REMOVAL FOR BODY W/ COMPL,"1,400.00 "
423011050,AVULSION NAIL PLATE,125.00 
423011060,EXCISION NAIL MATRIX,500.00 
423012010,INCISION SEBACEOUS CYST,150.00 
423012020,INCISION FURUNCLE,125.00 
423012030,INCISION ABSCESS SIMPLE,150.00 
423012040,INCISION ABSCESS COMPLICA,200.00 
423012050,INCISION PILONIDAL CYST COMPLI,175.00 
423012055,"INCISION PILONIDAL CYST, SIMPL",480.00 
423012060,INCISION PARONYCHIA,125.00 
423012070,INCISION HEMATOMA/FLUID SIMPLE,125.00 
423012080,INCISION HEMATOMA/FLUI COMPLIC,150.00 
423012090,INCISION THROMBOSED HEMOR,225.00 
423012100,INCESION SUNBUNGUAL HEMAT,100.00 
423012105,"INCISION FINGER ABCESS,SIMPLE",480.00 
423012110,INCISION FINGER ABSCESS COMP,175.00 
423012120,INCISION BARTHOLIN'S GLAN,175.00 
423012130,INCISION PERIRECTAL ABCESS,500.00 
423012140,REMOVAL OF SKIN TUMOR > 4,325.00 
423013010,FOREIGN BODY REMOVAL NOSE,125.00 
423013020,NOSE HEMORRHAGE ANTERIOR,150.00 
423013030,NOSE HEMORRHAGE ANTERIOR,225.00 
423014010,AUDITORY CANAL W/O ANEST,150.00 
423014020,REMOVAL INPACTED CERUMEN,100.00 
423015010,CRITICAL CARE INITIAL,325.00 
423015020,CRITICAL CARE EA ADD'L 30 MIN,175.00 
423015030,CPR,600.00 
423016010,EYE CORNEAL ABRASION,125.00 
423016020,REMOVE FOR BODY EYE SUPER,125.00 
423016021,"REMOVAL OF FB EYE,USING LAMP",188.00 
423016030,REMOVE FOR BODY EYE CORNE,150.00 
423017010,COMPLEX SUTURES TRUNK 1.1-2.5C,325.00 
423017020,COMPLEX SUTURES TRUNK 2.5-7.5C,400.00 
423017030,COMPLEX SUTURES SCALP ARM 1.1-,400.00 
423017040,COMPLEX SUTURES SCALP ARM 2.6-,625.00 
423017050,COMPLEX SUTURES FACE NECK 1.1-,400.00 
423017060,COMPLEX SUTURES FACE NECK,750.00 
423017080,COMPLEX SUTURES EYE NOSE,475.00 
423017090,COMPLEX SUTURES EYE NOSE,800.00 
423018010,TONGUE SUTURES ANTERIOR 2.5CM,400.00 
423018020,TONGUE SUTURES POSTERIOR 2.5CM,450.00 
423018030,TONGUE SUTURES LACERATION,550.00 
423019010,INTERM SUTURES SCALP TRUN 2.5C,225.00 
423019020,INTERM SUTURES SCALP TRNK 2.6-,300.00 
423019030,INTERM SUTURE SCALP TRNK 7.6-1,325.00 
423019040,INTERM SUTURES SCALP TRNK 12.6,600.00 
423019050,INTERM SUTURES NECK HANDS 2.5,200.00 
423019060,INTERM SUTURES NECK HAND 2.6-7,300.00 
423019070,INTERM SUTURES NECK HAND 7.6-1,350.00 
423019080,INTERM SUTURES NECK HAND 12.6-,450.00 
423019090,INTERM SUTURES NECK HAND 20.1-,475.00 
423019100,INTERM SUTURES FACE 2.5CM OR <,300.00 
423019110,INTERM SUTURES FACE 2.6-5.0CM,375.00 
423019120,INTERM SUTURES FACE 5.1-7.5CM,350.00 
423019130,INTERM SUTURES FACE 7.6-12.5CM,450.00 
423019140,INTERM SUTURES FACE > 12.,475.00 
423020010,SIMPLE SUTURES SCALP NECK 2.5C,150.00 
423020020,SIMPLE SUTURES SCALP NECK 2.6-,200.00 
423020030,SIMPLE SUTURE SCALP NECK 7.6-1,250.00 
423020040,SIMPLE SUTURE SCALP 12.6-20CM,300.00 
423020050,SIMPLE SUTURES SCALP NECK 20.1,450.00 
423020060,SIMPLE SUTURES FACE 2.5CM OR <,200.00 
423020070,SIMPLE SUTURES FACE 2.6-5.0CM,250.00 
423020080,SIMPLE SUTURES FACE 5.1-7.5CM,300.00 
423020090,SIMPLE SUTURES FACE 7.6-12.5CM,325.00 
423020100,SIMPLE SUTURES FACE >12.5,475.00 
423020101,EXP. OF PENETRATING WOUND CHES,"4,115.00 "
423020102,EXP. OF PENETRATING WOUND ABD/,"4,115.00 "
423020103,EXP. PENETRATING WOUND EXT.,"2,535.00 "
423020104,EXP. PENETRATING WOUND TO NECK,"1,635.00 "
423020552,TRIGGER POINT INJURY,610.00 
423021010,LONG ARM SPLINT,200.00 
423021020,SHORT ARM SPLINT,100.00 
423021030,LONG LEG SPLINT,200.00 
423021040,SHORT LEG SPLINT,150.00 
423021050,FINGER SPLINT,100.00 
423022010,ELBOW DISLOCATION,400.00 
423022020,FINGER DISLOCATION,200.00 
423022030,NURSEMAIDS ELBOW,175.00 
423022040,PATELLA DISLOCATION,475.00 
423022050,SHOULDER DISLOCATION,800.00 
423022060,TEMPOROMANDIBULAR DISLOCA,550.00 
423022070,ANKLE REDUCTION,750.00 
423022080,TOE REDUCTION,200.00 
423023010,CLAVICLE FRACTURE UNDISPL,350.00 
423023020,FINGER FRACTURE,225.00 
423023030,TOE FRACTURE CLOSED,300.00 
423023040,MEDIAL MALLEOLUS FRACTURE,575.00 
423023050,FOREARM FX RADIUS & ULNA,600.00 
423023665,SHOULDER DISLOCATION W/FX,"1,350.00 "
423024010,BURN PARTIAL THICKNESS <5% BSA,230.00 
423024020,BURN PARTIAL THICKNESS 5-10% B,410.00 
423025281,BRIEF VISIT W/MODIFIER,75.00 
423025282,LIMITED VISIT W/MODIFIER,125.00 
423025283,INTERMEDIATE VISIT W/MODIFIER,200.00 
423025284,EXTENDED VISIT W/MODIFIER,355.00 
423025285,COMPREHENSIVE VISIT W/MODIFIER,525.00 
423026010,ANOSCOPY,230.00 
423026030,ARTHROCENTESIS-ASPIRATION OR I,215.00 
423026040,NEEDLE ASPIRATION OF BLADDER,"1,855.00 "
423026050,BLOOD GAS INTERPRETATION,100.00 
423026060,"CARDIOVERSION, ELECTRICAL, EXT",685.00 
423026070,"FOLEY CATH,STRAIGHT CATH",170.00 
423026071,INSERTION OF ARTERIAL LINE,151.00 
423026080,CHEST TUBE INCISION,600.00 
423026090,CRICOTHROTOMY,525.00 
423026110,DIGITAL NERVE BLOCK,300.00 
423026120,EKG INTERPRETATION,50.00 
423026130,ENDOTRACHEAL TUBE INSERT,350.00 
423026140,ESTABLISH IV,125.00 
423026190,LUMBAR PUCTURE,435.00 
423026220,ABD PARACENTESIS,465.00 
423026240,REMOVAL OF IUD,270.00 
423026250,SUBCLAVIAN LINE,675.00 
423026280,EPIDURAL BLOOD PATCH,480.00 
423026310,EYE EXAM,215.00 
423026350,INTERCOSTAL NERVE BLOCK,385.00 
423026400,OBSERVATION ER,125.00 
423026410,SMOKING CESSATION 3-10 MIN,40.00 
423026420,INSERTION OF SUPRAPUBIC,675.00 
423026430,ARTHROCENTESIS SMALL,70.00 
423026440,ARTHROCENTESIS INTER.,70.00 
423026765,TX FINGER FRACTURE/AMPUTATION,"1,000.00 "
423029240,Shoulder Strap,100.00 
423029705,CATH REMOVAL/REVISION ARM/LEG,300.00 
423031603,TRACHEOSTOMY,"1,635.00 "
423032554,THORACENTESIS,"1,200.00 "
423043753,GASTRIC LAVAGE,64.00 
423043760,PEG TUBE REPLACE,555.00 
423053010,IVP EA ADD/SUBS/NEW,61.00 
423053020,"INJ,IM OR SQ",70.00 
423053030,"IVP,INITIAL/SINGLE DRUG",154.00 
423053110,ED OUT PATIENT,55.00 
423053150,"BURN, 1ST DEGREE",194.00 
423053290,"TARSOMETATARSOL FX,NO ANES",612.00 
423059409,EMERGENCY DELIVERY,"4,125.00 "
423059414,DELIVERY OF PLACENTA,260.00 
423060600,"INT. RP OF FACE,>30CM","1,560.00 "
423092953,EXTERNAL PACING,33.00 
423099143,CONSCIOUS SEDATION OF PED <5YR,330.00 
423099144,CONSCIOUS SEDATION OF PED >5YR,255.00 
423099145,CONSCIOUS SEDATION EA ADD'L 15,130.00 
430061500,HEALTH & BEHAVIOR ASSESSM,150.00 
430070031,OT Eval: Low Complexity,300.00 
430070032,OT Eval: Moderate Complexity,300.00 
430070033,OY Eval: High Complexity,300.00 
430070041,OT RE-EVALUATION,165.00 
430070100,OT-HOT/COLD PACKS,15.00 
430070140,OT-ELECTRICAL STIM,50.00 
430070180,OT-PARAFFIN BATH,35.00 
430070240,OT-SHORT WAVE DIATHERMY,45.00 
430070260,OT-LIGHT THERAPY,35.00 
430070320,E-STIM TO 1 AREA +,60.00 
430070330,OT- IONTOPHORESIS,90.00 
430070340,OT-CONTRAST BATH,60.00 
430070350,OT-ULTRASOUND,50.00 
430071100,OT-THERAPUTIC EXERCISE,100.00 
430071120,OT-NEURO RE-ED 15 MIN,100.00 
430071240,OT-THERA MASSAGE 15MIN,75.00 
430071400,OT-MANUAL THERAPY,90.00 
430075040,OT-ORTHOTIC FIT/TRAIN,120.00 
430075300,OT-THERAPUTIC ACTIVITY,100.00 
430075330,OT-SENSORY INTEGRA Q15MIN,90.00 
430075350,OT-SELF CARE,105.00 
430075420,OT-WHEELCHAIR MOBILITY,90.00 
430075970,OT-DEB.SEL.=/< 20 CM,335.00 
430076020,OT-DEB. NON-SEL,150.00 
430089770,OT-COGNITIVE FUNCTION,125.00 
430092507,SPEECH THERAPY TRT.,240.00 
430092521,EVAL - SPEECH FLUENCY,330.00 
430092522,EVAL - SOUND PRODUCTION,270.00 
430092523,EVAL - LANG. & COGN.,555.00 
430092524,EVAL - VOICE & RESON.,270.00 
430092526,TRT. FOR SWALLOWING,255.00 
430092610,EVAL - SWALLOWING,225.00 
430092612,FEES (CAMERA),378.00 
430097150,OT-GROUP THERAPUTIC PROCEDURE,60.00 
430926120,ENDOSCOPY SWALLOW TEST,450.00 
440010000,MAINT-WAKEFULLNESS,"2,700.00 "
440010010,MULT. SLEEP LATENCY,"2,700.00 "
440010020,POLYSOMNOGRAM,"3,500.00 "
440010030,POLYSOM W/BIPAP/CPAP,"3,500.00 "
440010040,POLYSOM SPLIT STUDY,"3,500.00 "
440095806,SLEEP STUDY UNATTENDED,318.00 
460030001,IOP - PSYCH (BC/BS),420.00 
460030002,IOP - SUBSTANCE ABUSE (BC/BS),420.00 
460090832,PSY TX W/PT 30 MIN,330.00 
460090834,PSY TX W/PT 45 MIN,345.00 
460090837,PSYTX W PT 60 MINUTES,360.00 
460090846,FAMILY PSY TX W/O PT 50 MIN,260.00 
460090847,FAMILY PSY TX W/PT 50 MIN,260.00 
460090853,GROUP PSYCHOTHERAPY,180.00 
460092140,Hospital OP Clinic Visit,234.00 
460092150,40 MINUTES FOLLOW UP ER,280.00 
460096372,OP INJECTION SQ/IM,65.00 
461090791,PSYCH EVALUATION,330.00 
461090792,PSYCH EVALUATION W/MEDICAL SVC,360.00 
461090832,PSY TX W/PT 30 MIN,165.00 
461090833,PSY TX W/PT 30 MIN W E/M,165.00 
461090834,PSY TX W/PT 45 MIN,260.00 
461090836,PSY TX W/PT 45 MIN W E/M,260.00 
461090837,PSY TX W/PT 60 MIN,260.00 
461090838,PSY TX W/PT 60 MIN W E/M,300.00 
461090839,PSY TX CRISIS INITIAL 60 MIN,400.00 
461090840,PSY TX CRISIS EACH ADD 30 MIN,120.00 
461090846,FAMILY PSY TX W/O PT 50 MIN,220.00 
461090847,FAMILY PSY TX WITH PT 50 MIN,240.00 
461090853,GROUP PSY THERAPY,60.00 
461099204,MCR PSY CONSULT OP/ER 45 MIN,260.00 
461099213,OP VISIT MED/MGT 15-30 MIN,150.00 
461099222,MCR PSY CONSULT IP 50 MIN,260.00 
461099238,HOSP DC DAY MGT 30 MIN OR LESS,160.00 
461099239,HOSP DC DAY MGT > 30 MIN,210.00 
461099243,C.I. PSY CONSULT OP/ER 40 MIN,260.00 
461099252,C.I. PSY CONSULT IP 40 MIN,260.00 
470001000,MANDIBLE PARTIAL 3V,26.00 
470001100,MANDIBLE COMPLETE 4V,34.00 
470001300,MASTOIDS COMPLETE 3V,41.00 
470001340,INTERNAL AUDITORY MEATUS,41.00 
470001400,FACIAL BONES PART 2V,29.00 
470001500,FACIAL BONES COMPLETE 3V,36.00 
470001600,NASAL BONES,26.00 
470002020,MAMMO SCREEN INTERPRETATION,99.00 
470002040,MAMMO BILAT INTERPRETATION,123.00 
470002060,MAMMO UNILATERAL INTERPRETATIO,99.00 
470002100,PARANASAL SINUS 2V,20.00 
470002200,PARANASAL SINUS,30.00 
470002400,SELLA TURCICA,25.00 
470002500,SKULL PARTIAL 3V,28.00 
470002600,SKULL COMPLETE 4V,50.00 
470003320,T-M JOINT BILAT,70.00 
470003600,NECK SOFT TISSUE,25.00 
470004510,CATT SCAN HEAD W/O,102.00 
470004600,CATT SCAN HEAD W/CON,137.00 
470004700,CATT SCAN HEAD W/WO,152.00 
470004800,CATT SCAN ORBIT W/O,155.00 
470004810,CATT SCAN ORBIT W/CON,167.00 
470004860,CATT SCAN MAXILLO FACIAL,137.00 
470004870,CATT SCAN MAXILLO FACIAL,157.00 
470004880,CATT SCAN MAXILLO FACIAL,170.00 
470004900,CATT SCAN SOFT TISSUE NEC,155.00 
470004910,CATT SCAN SOFT TISSUE NEC,167.00 
470004920,CATT SCAN SOFT TISSUE NEC,175.00 
470004960,CTA HEAD,220.00 
470004980,CTA NECK,220.00 
470010010,CHEST PA PH#9,30.00 
470010020,CHEST PA & LAT PH#9,30.00 
470010450,PROFESSIONAL READING,30.00 
470010460,PROFESSIONAL READING.,33.00 
470010470,PROFESSIONAL READING,42.00 
470010480,PROFESSIONAL READING,46.00 
470011000,RIBS UNILAT,29.00 
470011010,RIBS BOTH AP & OBL,38.00 
470012500,CATT SCAN THORAX W/O,140.00 
470012600,CATT SCAN THORAX W/CON,150.00 
470012700,CATT SCAN THORAX W/WO,167.00 
470012750,CTA CHEST,240.00 
470013000,CATT SCAN GUIDANCE - BIOP,174.00 
470013010,CATT SCAN GUIDANCE - ASPI,190.00 
470014800,CT ORB SLLR EAR WO,180.00 
470014810,CT ORB SLLR EAR WITH,185.00 
470020100,ENTIRE SPINE AP AND LAT,58.00 
470020400,CERVICAL SPINE AP AND LAT,30.00 
470020520,CERVICAL SPINE COMPLETE,50.00 
470020700,DORSAL SPINE,27.00 
470021000,LUMBAR SPINE AP AND LAT,29.00 
470021100,LUMBAR SPINE COMP,38.00 
470021250,CATT SCAN CERVICAL W/O,140.00 
470021260,CATT SCAN CERVICAL W/CON,147.00 
470021270,CATT SCAN CERVICAL W/WO,155.00 
470021280,CATT SCAN THORACIC W/O,140.00 
470021290,CATT SCAN THORACIC W/CON,147.00 
470021300,CATT SCAN THORACIC W/WO,155.00 
470021310,CATT SCAN LUMBAR W/O,140.00 
470021320,CATT SCAN LUMBAR W/CON,147.00 
470021330,CATT SCAN LUMBAR W/WO,155.00 
470021700,PELVIS,26.00 
470021701,PROFESSIONAL READING,45.00 
470021702,PROFESSIONAL READING,48.00 
470021910,CTA PELVIS,220.00 
470021920,CATT SCAN PELVIS W/O,132.00 
470021930,CATT SCAN PELVIS W/CON,140.00 
470021940,CATT SCAN PELVIS W/WO,147.00 
470022200,SACRUM & COCCYX,26.00 
470022700,MYELOGRAM LUMAR,160.00 
470030000,CLAVICLE,27.00 
470030100,SCAPULA,27.00 
470030200,SHOULDER 1V,24.00 
470030300,SHOULDER COMPLETE 2V,27.00 
470030400,FLUORO - SHOULDER,65.00 
470030500,A C JOINTS,28.00 
470030600,HUMERUS 2V,26.00 
470030700,ELBOW 2V,24.00 
470030800,ELBOW COMPLETE,27.00 
470030850,FLUORO - ELBOW,65.00 
470030900,FOREARM 2V,24.00 
470031000,WRIST AP & LAT 2V,24.00 
470031100,WRIST COMPLETE 3V,27.00 
470031150,FLUORO - WRIST,65.00 
470031169,PROFESSIONAL READING,24.00 
470031170,PROFESSIONAL READING,30.00 
470031200,HAND AP AND LAT 2V,24.00 
470031291,PROFESSIONAL READING,42.00 
470031300,HAND AP OBLQ AND LAT 3V,27.00 
470031400,FINGER OR FINGERS,23.00 
470031471,PROFESSIONAL READING,42.00 
470032000,CATT SCAN UPPER EXTR W/O,132.00 
470032010,CATT SCAN UPPER EXTR W/CO,140.00 
470032020,CATT SCAN UPPER EXTR W/WO,147.00 
470032060,CTA UPPER EXT,220.00 
470035000,HIP UNILAT,25.00 
470035100,HIP 2 VIEWS,26.00 
470035250,FLUORO - HIP,65.00 
470035300,HIP IN SURGERY,82.00 
470035500,FEMUR,26.00 
470035510,PROFESSIONAL READING,24.00 
470035520,PROFESSIONAL READING,30.00 
470035600,KNEE AP AND LAT,24.00 
470035620,KNEE 3 VIEWS,27.00 
470035700,KNEE COMPLETE 4V,28.00 
470035800,FLUORO - KNEE,65.00 
470035900,TIBIA & FIBULA,24.00 
470036000,ANKLE AP AND LAT,23.00 
470036100,ANKLE COMPLETE 3V,24.00 
470036150,FLUORO - ANKLE,65.00 
470036200,FOOT AP AND LAT,24.00 
470036300,FOOT COMPLETE 3V,22.00 
470036500,OS-CALCIS/HEEL,24.00 
470036598,PROFESSIONAL READING,108.00 
470036600,TOE OR TOES,23.00 
470037000,CATT SCAN LOWER EXTR W/O,132.00 
470037010,CATT SCAN LOWER EXTR W/CO,140.00 
470037020,CATT SCAN LOWER EXTR W/WO,147.00 
470037060,CTA LOWER EXT,230.00 
470039230,ARTERIAL STUDY INTERPRETATION,80.00 
470040180,PROFESSIONAL READING,26.00 
470040190,PROFESSIONAL READING,33.00 
470040210,PROFESSIONAL READING,39.00 
470041500,CATT SCAN ABDOMEN W/O,145.00 
470041600,CATT SCAN ABDOMEN W/CON,155.00 
470041700,CATT SCAN ABDOMEN W/WO,170.00 
470041720,CT ORB SLLR EAR W/WO,210.00 
470041750,CTA ABDOMEN,230.00 
470041760,CT ABD & PELVIS W/O,280.00 
470041770,CT ABD & PELVIS W/CON,300.00 
470041780,CT ABD & PELVIS W/WO,320.00 
470042200,BARIUM SWALLOW,60.00 
470042400,UPPER GI SERIES,90.00 
470042450,UPPER GI & SMALL BOWEL,110.00 
470042490,UPPER GI & SMALL BOWEL W/,110.00 
470042500,SMALL BOWEL SERIES,60.00 
470042700,BARIUM ENEMA,90.00 
470042750,BARIUM ENEMA WITH AIR CON,120.00 
470042900,GALLBLADDER SERIES,40.00 
470043000,CHOLANGIOGRAM IN SURGERY,50.00 
470043270,T-TUBE CHOLANGIOGRAM,344.00 
470044000,IVP,60.00 
470044300,CYSTOGRAM,40.00 
470044550,VOIDING CYSTOGRAM,150.00 
470047400,HYSTEROSALPINGOGRAM,40.00 
470056350,"CTA AORTA, RUN OFF",300.00 
470060600,LONG BONE SURVEY,74.00 
470060650,LONG BONE SURVEY INFANT,90.00 
470060660,RENAL BONE SURVEY,40.00 
470060670,"ANGIOGRAPHY EXTREMITY, UN",150.00 
470060960,MAMMO LOCALIZATION,129.00 
470060980,MAMMO SPECIMEN RADIOLOGY,20.00 
470061110,CATT SCAN SINGLE PLANE,70.00 
470065020,DEXA BONE DENSITY,30.00 
470065160,US OPHTALMIC (BIOMETRY),66.00 
470065250,US THYROID,70.00 
470065290,US OPHTHALMIC (FOREIGN BO,80.00 
470066250,US ECHOCARDIOGRAPHY,120.00 
470066260,US ECHOCARDIOGRAPHY DOPPL,50.00 
470066270,US ECHOCARDIOGRAPHY COMPL,10.00 
470066410,US BREAST UNILAT COMPLETE,107.00 
470066420,US BREAST UNILAT LIMITED,100.00 
470066450,US BREAST,70.00 
470066500,US EXTRACRANIAL,85.00 
470066510,US EXTREMITY (UPPER),65.00 
470066520,US EXTREMITY (LOWER),98.00 
470066530,US EXTREMITY (UPPER ARTER,95.00 
470066540,US EXTREMITY (LOWER ARTER,99.00 
470066550,US EXTREMITY (VENOUS),90.00 
470066560,US DUPLEX ABDOMINAL/PELVI,230.00 
470066570,US EXTREMITY UNILATERAL,45.00 
470067000,US ABDOMINAL COMPLETE,100.00 
470067050,US ABDOMINAL (LIMITED/SIN,72.00 
470067700,US RETROPERITONE (AORTA/R,96.00 
470067780,US KIDNEY (TRANSPLANT),83.00 
470068100,US PREGNANCY (TWINS),120.00 
470068150,US FETAL AGE BPD,80.00 
470068160,PROFESSIONAL READING,96.00 
470068170,PROFESSIONAL READING,96.00 
470068180,US FETAL BIO-PHYSICAL PRO,130.00 
470068200,US PLACENTA LOCATION,80.00 
470068250,US PREGNANCY COMPLETE,120.00 
470068260,US FETAL ECHOCARDIOGRAPHY,200.00 
470068350,US ECTOPIC PREGNANCY DIAG,82.00 
470068500,US PELVIC TRANSVAGINAL,96.00 
470068550,US PELVIC (NON-OBSTETRIC),90.00 
470068570,PROFESSIONAL READING,72.00 
470068700,US SCROTUM/TESTICLES,80.00 
470068720,US PROSTATE,96.00 
470069460,US AMNIOCENTESIS,67.00 
470069600,US ASPIRATION (CYST),150.00 
470069860,US INTRAOPERATIVE,345.00 
470070010,FLUORO FOR VA. DEVICE,55.00 
470070020,US EXTREM UPPER ART UNILATERAL,72.00 
470070040,US DUPLEX ABD/PELVIC LIMITED,166.00 
470070080,US EXTRACRANIAL UNILAT/LIMITED,75.00 
470070650,MI DIAG MAMMO UNIL,120.00 
470070660,MI DIAG MAMMO BILAT,150.00 
470070670,MI SC MAMMO BILAT 2 VIEW EA,114.00 
470070730,PROFESSIONAL READING,42.00 
470072081,PROFESSIONAL READING,36.00 
470072082,PROFESSIONAL READING,45.00 
470072083,PROFESSIONAL READING,51.00 
470072084,PROFESSIONAL READING,57.00 
470073725,MRA W/O CONT. LWR EXT,263.00 
470074185,MRA W/O CONT. ABD,260.00 
470076881,US EXT NON-VAS COMPLETE,85.00 
470076882,US EXT NON-VAS LIMITED,72.00 
470078226,NM H.I.D.A. PLAIN,80.00 
470078227,NM H.I.D.A. QUANTITATIVE,119.00 
470078472,"GATED HEART, SINGLE",120.00 
470080010,NM THYROID UPTAKE,32.00 
470080100,NM THYROID SCAN,58.00 
470080120,NM THYROID IMAGING W/UPTAKE,70.00 
470080700,NM PARATHYROID IMAGING,100.00 
470081040,NM BONE MARROW SCAN,100.00 
470082050,NM SPECT LIVER W/FLOW,90.00 
470082160,NM LIVER/SPLEEN W/FLOW,83.00 
470082200,NM H.I.D.A. PLAIN,80.00 
470082640,NM GASTRIC EMPTYING STUDY,81.00 
470082780,NM GI BLEEDING SCAN,120.00 
470082900,NM MECKELS DIVERTICULUM,70.00 
470083000,NM SINGLE JOINT SCAN MULT,91.00 
470083010,NM SNGL JNT SCAN CERETEC,91.00 
470083050,NM JOINT SCAN W.B.,125.00 
470083060,NM WHOLE BODY BONE SCAN,110.00 
470083070,WHOLE BODY SCAN I-131,95.00 
470083150,NM BONE SCAN OSTEOMYELITI,130.00 
470083200,NM SPECT BONE,130.00 
470084450,NM CARDIAC ANGIO VASCULAR,99.00 
470084580,NM LEG VENOGRAM,190.00 
470084600,NM MYOCARDIAL REST OR STR,108.00 
470084610,NM MYOCARDIAL REST AND STRESS,205.00 
470084640,NM SPECT MYOCARDIAL REST,190.00 
470084650,NM SPECT MYOCARDIAL REST,190.00 
470084660,NM MYOCARDIAL INFARCATION,107.00 
470084670,NM MYOCARDIAL RESTING,108.00 
470084680,NM MI INFARCTION SCAN W/E,107.00 
470084780,NM GATED SPECT,108.00 
470084800,NM MYOCARDIAL PERF c EF,108.00 
470084810,NM EJECTION FRACTION ANAL,124.00 
470085800,NM LUNG PERFUSION,75.00 
470085820,LUNG VENTILATE & PERFUS IMAGIN,150.00 
470085870,NM LUNG VENT AEROSOL,78.00 
470086060,NM BRAIN SCAN W/FLOW,97.00 
470086070,NM SPECT BRAIN W/CERETEC,150.00 
470086100,NM SPECT BRAIN W/NEUROLIT,150.00 
470087070,NM KIDNEY W/FLOW FUNCTION,120.00 
470087400,NM CYSTOGRAM REFLEX,70.00 
470087610,NM TESTICULAR SCAN,126.00 
470088000,NM GLUCOHEPTINATE LUNG SC,106.00 
470088030,NM SPECT GLUCO,140.00 
470089360,NM SPECT LIVER,90.00 
470089390,.NM BONE SCAN/MULTIPLE,125.00 
470090320,NM MAG-3 KIDNEY W/FLOW &,120.00 
470090340,MRI TMJ'S,180.00 
470090350,"MRI ORBIT,FACE,NECK W/O C",165.00 
470090360,"MRI ORBIT,FACE,NECK W/CON",195.00 
470090370,"MRI ORBIT,FACE,NECK W&W/O",260.00 
470090380,MRI BRAIN W/O CONTRAST,180.00 
470090390,MRI BRAIN WITH CONTRAST,215.00 
470090400,MRI BRAIN W&W/O CONTRAST,285.00 
470090410,MRI CHEST W/O CONTRAST,175.00 
470090420,MRI CHEST WITH CONTRAST,210.00 
