"Item Number,Description,Rev Code,CPT Code,Price,Assoc Item 1,Assoc Item 2,Assoc Item 3,Assoc Item 4,Assoc Item 5,Assoc Item 6,Assoc Item 7,Assoc Item 8,Assoc Item 9,Assoc Item 10"
" 6609299,NF-BEE POLLEN CHEWABLE TAB 500MG,259,, -   ,,,,,,,,,,"
" 6609304,NF-VICOPROFEN TAB 7.5MG-200MG,,, 14.66 ,,,,,,,,,,"
" 6609312,NF-CELLCEPT TAB 500MG,259,, 74.75 ,,,,,,,,,,"
" 6609313,NF-VYVANSE CAP 50MG,259,, 39.73 ,,,,,,,,,,"
" 6609314,NF-ARISTADA IM SUSP ER 662MG/2.4ML,259,,"" 3,260.00 "",,,,,,,,,,"
" 6609318,NF-MINOXIDIL ORAL TABLET 2.5MG,259,, 6.78 ,,,,,,,,,,"
" 6609321,NF-NEXIUM CAP DR 40MG,259,, 52.20 ,,,,,,,,,,"
" 6609326,NF-HYDROCORTISONE ORAL TABLET 10MG,259,, 3.79 ,,,,,,,,,,"
" 6609327,hydrocortisone TAB: 10 MG,259,, 2.50 ,,,,,,,,,,"
" 6609330,NF-BUSPIRONE HCL ORAL TABLET 7.5MG,,, 4.36 ,,,,,,,,,,"
" 6609334,NF-EXELON TD PATCH ER 13.3MG/24HR,259,, 87.07 ,,,,,,,,,,"
" 6609335,NF-TRAMADOL HCL ORAL TABLET ER 200MG,259,, 31.14 ,,,,,,,,,,"
" 6609338,NF-VIBERZI TAB 100MG,,, 76.80 ,,,,,,,,,,"
" 6609347,NF-ABILIFY MAINTENA IM PWDFORSUSP ER 400,259,,"" 8,620.64 "",,,,,,,,,,"
" 6609354,NF-LINZESS CAP 290MCG,259,, 51.65 ,,,,,,,,,,"
" 6609356,NF-BETHANECHOL CHLORIDE ORAL TABLET 10MG,259,, 80.09 ,,,,,,,,,,"
" 6609358,NF-URECHOLINE ORAL TABLET 10MG,,, 15.98 ,,,,,,,,,,"
" 6609360,NF-LOTRIMIN AF TOPICAL SPRAY 2%,,, 0.19 ,,,,,,,,,,"
" 6609363,NF-RIVASTIGMINE TD PATCH ER 13.3MG/24HR,259,, 67.59 ,,,,,,,,,,"
" 6609364,NF-LAC-HYDRIN TWELVE TOPICAL LOTION 12%,259,, 0.19 ,,,,,,,,,,"
" 6609365,NF-SPIRIVA RESPIMAT INH SPRAY 2.5MCG/1AC,,, 409.12 ,,,,,,,,,,"
" 6609368,NF-COLESTIPOL ORAL TABLET 1GM,259,, 6.80 ,,,,,,,,,,"
" 6609372,NF-LECITHIN CAPSULE 1200MG,259,, 0.21 ,,,,,,,,,,"
" 6609375,NF-ARTHROTEC ORAL TABLET EC 50MG-0.2MG,259,, 19.04 ,,,,,,,,,,"
" 6609377,NF-ADIPEX-P CAP 37.5MG,259,, 2.47 ,,,,,,,,,,"
" 6609378,NF-CRANBERRY FRUIT CAPSULE 425MG,,, 0.21 ,,,,,,,,,,"
" 6609381,TRADJENTA (*non-formulary*) TAB: 5 MG,259,, 28.00 ,,,,,,,,,,"
" 6609389,NF-CHLORDIAZEPOXIDE HCL CAP 5MG,259,, 0.34 ,,,,,,,,,,"
" 6609390,NF-CULTURELLE DIGESTIVE HEALTH ORAL CAP,259,, 2.31 ,,,,,,,,,,"
" 6609391,NF-NEUPRO TD PATCH ER 4MG/24HR,259,, 99.48 ,,,,,,,,,,"
" 6609400,NF-NORTRIPTYLINE CAPSULE 10MG,,, 1.95 ,,,,,,,,,,"
" 6609403,NF-ITRACONAZOLE CAP 100MG,259,, 96.25 ,,,,,,,,,,"
" 6609406,NF-BREO ELLIPTA INHALATION POWDER,259,, 21.25 ,,,,,,,,,,"
" 6609409,NF-ENTRESTO ORAL TABLET 49MG-51MG,259,, 32.37 ,,,,,,,,,,"
" 6609412,NF-ACETIC ACID LIQ,259,, 1.52 ,,,,,,,,,,"
" 6609419,NF-CABERGOLINE ORAL TABLET 0.5MG,,, 138.31 ,,,,,,,,,,"
" 6609424,NF-DEXAMETHASONE TAB 0.75MG,259,, 2.38 ,,,,,,,,,,"
" 6609428,NF-FLUPHENAZINE HCL TAB 5MG,259,, 3.60 ,,,,,,,,,,"
" 6609431,NF-LOTEMAX OPHTHALMIC OINTMENT 0.5%,259,, 318.56 ,,,,,,,,,,"
" 6609432,NF-VRAYLAR CAP 4.5MG,,, 160.97 ,,,,,,,,,,"
" 6609433,NF-VRAYLAR CAP 3MG,259,, 160.97 ,,,,,,,,,,"
" 6609435,NF-AMITIZA LIQ CAP 24MCG,,, 18.14 ,,,,,,,,,,"
" 6609440,NF-ALREX OPHTH SUSP 0.2%,259,, 187.45 ,,,,,,,,,,"
" 6609441,TRILAFON (PERPHENAZINE) TAB: 8 MG,259,, 4.00 ,,,,,,,,,,"
" 6609442,ZYPREXA (olanzapine) ODT TAB: 5 MG,259,, 4.00 ,,,,,,,,,,"
" 6609449,NF-ARISTADA IM SUSP ER 882MG/3.2ML,259,,"" 3,258.00 "",,,,,,,,,,"
" 6609450,NF-AUBAGIO ORAL TABLET 14MG,259,,"" 1,007.50 "",,,,,,,,,,"
" 6609452,NF-RISPERIDONE ORAL SOLUTION 1MG/1ML,,, 19.49 ,,,,,,,,,,"
" 6609453,NF-FLURAZEPAM HCL CAP 30MG,259,, 5.51 ,,,,,,,,,,"
" 6609455,NF-HYDROCORTISONE TAB 10MG,259,, 4.28 ,,,,,,,,,,"
" 6609458,NF-Ilevro Ophthalmic Suspension 0.3%,259,, 654.00 ,,,,,,,,,,"
" 6609459,NF-FLUTAMIDE CAP 125MG,259,, 8.37 ,,,,,,,,,,"
" 6609460,NF-SELENIUM SULFIDE SHAMPOO 2.25%,259,, 3.51 ,,,,,,,,,,"
" 6609464,NF-ACCOLATE ORAL TABLET 20MG,259,, 8.22 ,,,,,,,,,,"
" 6609470,NF-TROKENDI XR CAP ER 200MG,259,, 126.11 ,,,,,,,,,,"
" 6609472,NF-BACLOFEN INTRATHECAL SOLN 2MG/1ML,259,, 206.40 ,,,,,,,,,,"
" 6609473,NF-LEVOCARNITINE ORAL TABLET 330MG,259,, 3.44 ,,,,,,,,,,"
" 6609474,NF-HUMULIN R CONCENTRATED U-500 KWIKPEN,259,, 426.07 ,,,,,,,,,,"
" 6609475,NF-BUPROPION HCL ORAL TAB ER 100MG,259,, 6.76 ,,,,,,,,,,"
" 6609477,NF-CHLORTHALIDONE ORAL TABLET 50MG,259,, 5.95 ,,,,,,,,,,"
" 6609478,NF-COSAMIN DS ORAL CAPSULE,259,, 2.00 ,,,,,,,,,,"
" 6609480,NF-GALANTAMINE HBR CAPSULE ER 24MG,259,, 25.46 ,,,,,,,,,,"
" 6609486,NF-ALPHA-LIPOIC ACID CAPSULE 100MG,259,, 0.78 ,,,,,,,,,,"
" 6609487,NF-SPRYCEL ORAL TABLET 70MG,259,, 438.20 ,,,,,,,,,,"
" 6609489,NF-ACETAMINOPHEN CAP 500MG,259,, 0.08 ,,,,,,,,,,"
" 6609491,NF-METHYLPHENIDATE ER ORAL TAB ER 20MG,259,, 6.91 ,,,,,,,,,,"
" 6609495,NF-MEXILETINE HCL CAP 150MG,259,, 3.62 ,,,,,,,,,,"
" 6609499,NF-TACROLIMUS CAP 1MG,259,, 17.84 ,,,,,,,,,,"
" 6609500,NF-LAMIVUDINE ORAL TABLET 100MG,259,, 64.37 ,,,,,,,,,,"
" 6609505,NF-CLARAVIS CAPSULE 10MG,259,, 63.09 ,,,,,,,,,,"
" 6609506,NF-BUPROPION HCL ORAL TAB ER 12HR 150MG,259,, 7.24 ,,,,,,,,,,"
" 6609508,NF-Voltaren Gel Topical 1%,,, -   ,,,,,,,,,,"
" 6609509,NF-SEROquel Tablet 100MG,,, 32.00 ,,,,,,,,,,"
" 6609510,NF-ZANTAC 150 ORAL TABLET 150MG,,, -   ,,,,,,,,,,"
" 6609511,NF-ZANTAC 150 ORAL TABLET 150MG,,, -   ,,,,,,,,,,"
" 6609514,NF-NAMZARIC CAP ER 28MG-10MG,259,, 61.74 ,,,,,,,,,,"
" 6609515,NF-QNASL NASAL AER LIQ 80MCG/1 ACTUATION,259,, 106.13 ,,,,,,,,,,"
" 6609516,NF-Voltaren Gel Topical 1%,,, -   ,,,,,,,,,,"
" 6609518,NF-ESZOPICLONE ORAL TABLET 1MG,,, 46.65 ,,,,,,,,,,"
" 6609519,NF-Synthroid Tablet 125MCG,,, 5.00 ,,,,,,,,,,"
" 6609520,NF-Topiramate Oral Tablet 100MG,,, 27.00 ,,,,,,,,,,"
" 6609522,NF-OraMagicRx MM Powder for Suspension,259,, -   ,,,,,,,,,,"
" 6609523,NF-ACAMPROSATE CALCIUM ORAL TAB DR 333MG,,, 7.03 ,,,,,,,,,,"
" 6609524,NF- POTASSIUM BROMIDE CRYSTAL,,, 0.11 ,,,,,,,,,,"
" 6609525,NF- FELODIPINE TABLET ER 5MG,,, 7.79 ,,,,,,,,,,"
" 6609526,NF-1-BUTANOL LIQUID,,, 0.05 ,,,,,,,,,,"
" 6609527,NF-GABITRIL TABLET 16MG,,, 63.49 ,,,,,,,,,,"
" 6609528,NF-Trintellix Oral Tablet 10MG,259,, 50.00 ,,,,,,,,,,"
" 6609529,NF-Vitamin B12 Injection 1000mcg/ML,,, 2.00 ,,,,,,,,,,"
" 6609530,NF-ESZOPICLONE ORAL TABLET 3MG,,, 4.56 ,,,,,,,,,,"
" 6609531,NF-ENBREL SUBCUTANEOUS SOLUTION 50MG/1ML,,,"" 5,439.18 "",,,,,,,,,,"
" 6609533,NF-ABILIFY ORAL TABLET 10MG,,, 58.09 ,,,,,,,,,,"
" 6609534,NF-NAMENDA TAB 10MG,,, 32.49 ,,,,,,,,,,"
" 6609535,NF-NovoLOG FlexPen SQ Soln 100U/ML,,, 157.00 ,,,,,,,,,,"
" 6609537,NF-JEVITY 1.5 CAL SUSPENSION,,, 0.03 ,,,,,,,,,,"
" 6609539,NF-PREVPAC KIT 500MG-500MG-30MG,,, 134.18 ,,,,,,,,,,"
" 6609540,NF-MAXALT ORAL TABLET 10MG,259,, 143.05 ,,,,,,,,,,"
" 6609541,NF-METHOTREXATE INJECTION SOLUTION 25MG/,,, 4.29 ,,,,,,,,,,"
" 6609542,NF-MAGNESIUM OXIDE TABLET 250MG,,, 0.08 ,,,,,,,,,,"
" 6609543,NF-GLYXAMBI ORAL TABLET 25MG-5MG,259,, 83.77 ,,,,,,,,,,"
" 6609545,NF-PULMICORT FLEX INH/NEB PWD 180MCG/1AC,259,, 751.48 ,,,,,,,,,,"
" 6609546,NF-XOPENEX HFA AER PWD INH ORAL/NEB 0.04,259,, 21.84 ,,,,,,,,,,"
" 6609548,NF-BELSOMRA ORAL TABLET 5MG,259,, 49.10 ,,,,,,,,,,"
" 6609549,NF-OTEZLA ORAL TABLET 30MG,259,, 221.28 ,,,,,,,,,,"
" 6609550,NF-STALEVO 200 ORAL TAB 50MG-200MG-200MG,259,, 33.68 ,,,,,,,,,,"
" 6609551,STALEVO 100 (25MG-200MG-100MG) TAB: 1 EA,259,, 3.50 ,,,,,,,,,,"
" 6609552,NF-OMEGA 3-6-9 ORAL LIQUID FILLED CAPSUL,,, 0.53 ,,,,,,,,,,"
" 6609553,NF-ARISTADA IM SUSP ER 441MG/1.6ML,259,,"" 3,261.00 "",,,,,,,,,,"
" 6609554,NF-SYNTHROID ORAL TABLET 125MCG,,, 3.03 ,,,,,,,,,,"
" 6609555,NF-Mycophenolate Mofetil Oral Capsule 25,,, 15.00 ,,,,,,,,,,"
" 6609556,NF-PRIMAXIN IV PWD FOR SOLN 500MG-500MG,,, 156.73 ,,,,,,,,,,"
" 6609557,NF-INDERAL LA CAP ER 80MG,259,, 100.80 ,,,,,,,,,,"
" 6609559,NF-DICLOFENAC SODIUM DR TABLET 75MG,,, 6.55 ,,,,,,,,,,"
" 6609561,NF-PROMETHAZINE HCL INJ SOLN 25MG/1ML,,, 15.43 ,,,,,,,,,,"
" 6609562,NF-DUEXIS ORAL TABLET 26.6MG-800MG,259,, 120.48 ,,,,,,,,,,"
" 6609563,NF-ENTRESTO ORAL TABLET 24MG-26MG,259,, 32.37 ,,,,,,,,,,"
" 6609568,NF-ULTRAM ER EXTENDED-RELEASE TABLET 200,,, 44.89 ,,,,,,,,,,"
" 6609571,NF-PULMICORT FLEX INH/NEB PWD 180MCG/1AC,259,, 751.48 ,,,,,,,,,,"
" 6609572,NF-XOPENEX HFA INH/NEB AER PWD 0.045MG/1,259,, 21.84 ,,,,,,,,,,"
" 6609573,NF-SILENOR ORAL TABLET 6MG,259,, 64.65 ,,,,,,,,,,"
" 6609576,NF-VENTOLIN HFA INHALER 0.09MG/INH,,, 13.92 ,,,,,,,,,,"
" 6609577,NF-SYNTHROID ORAL TABLET 125MCG,,, 3.80 ,,,,,,,,,,"
" 6609579,NF-MEDROL DOSEPAK ORAL TABLET 4MG,,, 11.20 ,,,,,,,,,,"
" 6609581,NF-VRAYLAR CAP 3MG,259,, 175.46 ,,,,,,,,,,"
" 6609583,NF-NIZORAL TOPICAL SHAMPOO 2%,259,, 2.21 ,,,,,,,,,,"
" 6609584,NF-DEXILANT CAP DR 60MG,,, 17.52 ,,,,,,,,,,"
" 6609585,NF-DESLORATADINE DISINTEGRATING TAB 5MG,,, 23.30 ,,,,,,,,,,"
" 6609586,NF-XTAMPZA ER CAP ER 18MG,,, 33.06 ,,,,,,,,,,"
" 6609587,NF-VITAMIN D3 ORAL TABLET 5000IU,,, 1.30 ,,,,,,,,,,"
" 6609589,NF-VITAMIN D3 ORAL TABLET 5000IU,,, 0.24 ,,,,,,,,,,"
" 6609590,NF-PRINZIDE TAB 20MG-25MG,,, 7.91 ,,,,,,,,,,"
" 6609591,NF-VITAMIN D3 ORAL CAPSULE 50000IU,,, 1.20 ,,,,,,,,,,"
" 6609592,NF-VITAMIN D2 ORAL TABLET 2000IU,,, 0.24 ,,,,,,,,,,"
" 6609593,NF-VITAMIN D3 LIQUID FILLED CAPSULE 1000,,, -   ,,,,,,,,,,"
" 6609596,NF-TraZODone Oral Tablet 100MG,259,, 12.00 ,,,,,,,,,,"
" 6609599,INSULIN humaLOG MIX 50/50: 1 VIAL,259,, 130.00 ,,,,,,,,,,"
" 6609600,NF-PERCOCET TAB 10MG-325MG,,, 42.93 ,,,,,,,,,,"
" 6609602,NF-PharmAssure Biotin 5000 Cap 5MG,259,, -   ,,,,,,,,,,"
" 6609605,NF-Ursodiol Oral Capsule 300MG,,, 29.00 ,,,,,,,,,,"
" 6609609,NF-TRAMADOL HCL AND APAP TAB 37.5MG-325M,,, 4.78 ,,,,,,,,,,"
" 6609611,NF-NITROGLYCERIN SUBLINGUAL TABLET 0.3MG,,, 1.88 ,,,,,,,,,,"
" 6609612,NF-NexIUM Capsule 40MG,259,, 40.00 ,,,,,,,,,,"
" 6609613,NF-Maxzide Tablet 25MG-37.5MG,259,, 1.00 ,,,,,,,,,,"
" 6609614,NF-Mirtazapine Tablet 15MG,259,, 10.00 ,,,,,,,,,,"
" 6609615,NF-Sodium Bicarbonate Tablet 650MG,259,, -   ,,,,,,,,,,"
" 6609616,NF-SAW PALMETTO CAPSULE 450MG,,, 0.22 ,,,,,,,,,,"
" 6609618,NF-Vitamin B12 Tablet 1000mcg,259,, -   ,,,,,,,,,,"
" 6609622,NF-Potassium Chloride Oral Tab ER 20MEQ,259,, 2.00 ,,,,,,,,,,"
" 6609623,NF-Topamax Oral Tablet 100MG,259,, 68.00 ,,,,,,,,,,"
" 6609624,NF-Diclofenac Sodium Topical Gel 1%,259,, 2.00 ,,,,,,,,,,"
" 6609625,NF-GLUCOPHAGE XR TABLET ER 750MG,259,, 7.26 ,,,,,,,,,,"
" 6609627,NF-VITAMIN D3 LIQUID FILLED CAP 5000IU,,, 0.48 ,,,,,,,,,,"
" 6609628,NF-PRO-STAT 101 ORAL LIQUID,259,, 0.16 ,,,,,,,,,,"
" 6609629,NF-Potassium Chloride Tablet 10MEQ,259,, 1.00 ,,,,,,,,,,"
" 6609630,NF-POTASSIUM CHLORIDE CAP ER 8MEQ,,, 3.76 ,,,,,,,,,,"
" 6609631,NF-PRO-STAT SUGAR FREE AWC ORAL LIQUID,259,, 0.21 ,,,,,,,,,,"
" 6609633,NF-MYCOPHENOLIC ACID TAB EC 180MG,,, 18.28 ,,,,,,,,,,"
" 6609634,NF-TACROLIMUS CAP 1MG,,, 12.75 ,,,,,,,,,,"
" 6609638,NF-ARNUITY ELLIPTA INH PWD 100MCG/1ACT,,, 25.43 ,,,,,,,,,,"
" 6609640,NF-Vitamin D3 Oral Liq Cap 1000IU,259,, -   ,,,,,,,,,,"
" 6609642,NF-REXULTI ORAL TABLET 2MG,259,, 161.52 ,,,,,,,,,,"
" 6609643,NF-VYVANSE CAP 60MG,259,, 43.30 ,,,,,,,,,,"
" 6609644,NF-AMITIZA LIQ CAP 8MCG,259,, 28.01 ,,,,,,,,,,"
" 6609645,NF-POTASSIUM CHELATED TABLET 95MG,,, 0.21 ,,,,,,,,,,"
" 6609646,NF-POTASSIUM CHELATED TABLET 99MG,259,, 0.09 ,,,,,,,,,,"
" 6609648,NF-PROAIR HFA INH SUSP 0.09MG/1ACT,,, 58.79 ,,,,,,,,,,"
" 6609651,NF-TRIAMCINOLONE  OIN  0.1%,,, 1.49 ,,,,,,,,,,"
" 6609652,NF-RAPAMUNE TAB 1MG,259,, 134.43 ,,,,,,,,,,"
" 6609653,NF-PROGRAF CAP 0.5MG,259,, 7.79 ,,,,,,,,,,"
" 6609654,NF-1ST TIER UNILET COMFORTOUCH LANCET,259,, 0.19 ,,,,,,,,,,"
" 6609656,NF-ROBAFEN CF SOLUTION 20MG-200MG-10MG/1,,, 0.09 ,,,,,,,,,,"
" 6609657,NF-SYSTANE OPHTHALMIC GEL/JELLY 0.3%,,, 4.08 ,,,,,,,,,,"
" 6609659,NF-EMBEDA CAP ER 100MG-4MG,259,, 119.45 ,,,,,,,,,,"
" 6609660,NF-HYSINGLA ER ORAL TAB ER 20MG,259,, 37.81 ,,,,,,,,,,"
" 6609661,NF-ZESTORETIC ORAL TABLET 20MG-12.5MG,,, 61.06 ,,,,,,,,,,"
" 6609663,NF-DRONABINOL LIQ CAP 2.5MG,259,, -   ,,,,,,,,,,"
" 6609666,NF-PERCOCET ORAL TABLET 7.5MG-325MG,,, 65.01 ,,,,,,,,,,"
" 6609667,NF-SYMAX DUOTAB ORAL TAB ER 0.375MG,259,, 10.00 ,,,,,,,,,,"
" 6609670,NF-MULTIVITAMIN AND MINERALS CAP,259,, 36.66 ,,,,,,,,,,"
" 6609671,NF-SYMBICORT INH AER LIQ 80MCG-4.5MCG,259,, 127.08 ,,,,,,,,,,"
" 6609673,NF-WELLBUTRIN SR 12 HR TAB ER 150MG,259,, 32.94 ,,,,,,,,,,"
" 6609674,NF-IRON CHELATED TABLET 30MG,259,, 0.16 ,,,,,,,,,,"
" 6609675,NF-Ursodiol Oral Tablet 250MG,,, 10.00 ,,,,,,,,,,"
" 6609676,NF-REVLIMID CAP 25MG,259,,"" 2,916.82 "",,,,,,,,,,"
" 6609677,NF-POTASSIUM CHLORIDE CAP ER 10MEQ,,, 8.13 ,,,,,,,,,,"
" 6609680,""NF-VITAMIN D CAP, LIQUID-FILLED 50000IU"",,, 7.89 ,,,,,,,,,,"
" 6609681,""NF-VITAMIN D CAPSULE, LIQUID FILLED"",,, 0.17 ,,,,,,,,,,"
" 6609682,NF-NAMENDA XR CAP ER 21MG,,, 62.02 ,,,,,,,,,,"
" 6609685,NF-VOLTAREN GEL TOPICAL GEL 1%,,, 10.82 ,,,,,,,,,,"
" 6609686,NF-GLUMETZA EXTENDED-RELEASE TABLET 1000,,, 534.38 ,,,,,,,,,,"
" 6609687,NF-VITAMIN A CAPSULE 8000IU,259,, 0.10 ,,,,,,,,,,"
" 6609688,NF-ZESTORETIC TAB 10MG-12.5MG,,, 61.06 ,,,,,,,,,,"
" 6609689,NF-PRESERVISION AREDS 2 ORAL LIQ CAP,,, 0.93 ,,,,,,,,,,"
" 6609690,NF-CINNAMON ORAL CAPSULE 500MG,259,, 0.20 ,,,,,,,,,,"
" 6609691,NF-Omeprazole Delayed Release Capsule 40,,, 29.00 ,,,,,,,,,,"
" 6609692,NF-METHENAMINE MANDELATE TAB 1GM,259,, 9.48 ,,,,,,,,,,"
" 6609693,NF-Tresiba Subcutaneous Solution 200U/1M,259,, 284.00 ,,,,,,,,,,"
" 6609694,NF-Rexulti Oral Tablet 2MG,259,, 161.00 ,,,,,,,,,,"
" 6609695,NF-AMMONIUM LACTATE 12% CREAM,259,, 0.61 ,,,,,,,,,,"
" 6609696,NF-NATURE'S BLEND VITAMIN D3 TAB 1000IU,,, 0.11 ,,,,,,,,,,"
" 6609697,NF-OCUVITE LUTEIN CAP,259,, 1.25 ,,,,,,,,,,"
" 6609698,NF-POTASSIUM CHLORIDE CAP ER 8MEQ,,, 3.76 ,,,,,,,,,,"
" 6609699,NF-POMEGRANATE WITH EGCG & GRAPE SEED CA,259,, 0.67 ,,,,,,,,,,"
" 6609700,NF-VITAMIN D3 ORAL LIQ CAP 2000 IU,,, 0.27 ,,,,,,,,,,"
" 6609702,NF-NASAL SPRAY 0.05%,259,, 0.72 ,,,,,,,,,,"
" 6609703,NF-OSMOLITE 1.5 CAL ORAL LIQUID,259,, 0.02 ,,,,,,,,,,"
" 6609704,NF-OSMOLITE 1.5 CAL SUSPENSION,259,, 0.02 ,,,,,,,,,,"
" 6609706,NF-OSMOLITE 1.5 CAL ORAL LIQUID,259,, 0.02 ,,,,,,,,,,"
" 6609708,NF-SULINDAC ORAL TABLET 150MG,,, 4.76 ,,,,,,,,,,"
" 6609709,NF-VITAMIN D3 ORAL TABLET 2000IU,,, -   ,,,,,,,,,,"
" 6609710,NF-Trintellix Oral Tablet 20MG,259,, 50.00 ,,,,,,,,,,"
" 6609711,NF-Methotrexate Oral Tablet 2.5MG,,, 14.00 ,,,,,,,,,,"
" 6609712,NF-Victoza Subcutaneous Solution 6MG/1ML,259,, 430.00 ,,,,,,,,,,"
" 6609713,NF-MIDODRINE HCL ORAL TABLET 5MG,,, 9.67 ,,,,,,,,,,"
" 6609715,NF-NOVOLOG INJECTION 100U/ML,,, 132.28 ,,,,,,,,,,"
" 6609717,NF-MAGNESIUM ORAL TABLET 500MG,,, -   ,,,,,,,,,,"
" 6609718,NF-IBRANCE CAP 125MG,259,,"" 2,505.84 "",,,,,,,,,,"
" 6609720,NF-BEVESPI AEROSPHERE INH 4.8MCG-9MCG/1A,259,, 150.11 ,,,,,,,,,,"
" 6609723,NF-POTASSIUM GLUCONATE TABLET 80MG,,, 0.18 ,,,,,,,,,,"
" 6609724,NF-BYETTA SUBCUTANEOUS SOLUTION 250MCG/1,,, 573.37 ,,,,,,,,,,"
" 6609725,NF-AMIODARONE HCL IV SOLN 50MG/1ML,,, 10.86 ,,,,,,,,,,"
" 6609727,NF-PROLENSA OPHTH SOLN 0.07%,259,, 369.29 ,,,,,,,,,,"
" 6609728,NF-BESIVANCE OPHTH SUSP 0.6%,259,, 140.72 ,,,,,,,,,,"
" 6609733,NF-METAMUCIL MULTIHEALTH CAP 0.52GM,,, 0.46 ,,,,,,,,,,"
" 6609734,""NF-VITAMIN D3 CAPSULE, LIQUID FILLED 200"",,, -   ,,,,,,,,,,"
" 6609738,NF-FLAREX OPHTH SUSPENSION 0.1%,259,, 63.41 ,,,,,,,,,,"
" 6609739,NF-Azelastine HCl Nasal Spray 205.5MCG/1,259,, 18.00 ,,,,,,,,,,"
" 6609740,NF-Maxzide Tablet 25MG-37.5MG,259,, 1.00 ,,,,,,,,,,"
" 6609742,NF-VEMLIDY ORAL TABLET 25MG,259,, 159.64 ,,,,,,,,,,"
" 6609743,NF-FARXIGA ORAL TABLET 10MG,259,, 49.93 ,,,,,,,,,,"
" 6609745,NF-COREG CR CAP ER 10MG,259,, 44.04 ,,,,,,,,,,"
" 6609746,NF-TRIAMCINOLONE ACETONIDE CREAM 0.1%,,, 0.31 ,,,,,,,,,,"
" 6609747,NF-LINEZOLID ORAL PWD FOR SUSP 100MG/5ML,,, 25.51 ,,,,,,,,,,"
" 6609748,NF-LINEZOLID ORAL PWD FOR SUSP 100MG/5ML,,, 13.67 ,,,,,,,,,,"
" 6609749,NF-PRESERVISION AREDS ORAL LIQUID CAPSUL,,, 1.06 ,,,,,,,,,,"
" 6609750,NF-ROBAFEN DM CLEAR SOLUTION 10MG-100MG/,,, 1.07 ,,,,,,,,,,"
" 6609753,NF-Toujeo Subcutaneous Solution 300U/1ML,259,, 377.00 ,,,,,,,,,,"
" 6609754,NF-topiramate Capsule Extended Release 5,259,, 37.00 ,,,,,,,,,,"
" 6609755,NF-Toujeo Subcutaneous Solution 300U/1ML,259,, 377.00 ,,,,,,,,,,"
" 6609757,NF-Mometason Furoate Cream 0.1%,,, 1.00 ,,,,,,,,,,"
" 6609758,NF-Metamucil Clear and Natural Oral Powd,259,, -   ,,,,,,,,,,"
" 6609759,NF-Simbrinza Ophthalmic Suspension 0.2%-,259,, 86.00 ,,,,,,,,,,"
" 6609760,""NF-Eligard SubQ PwdforSusp, 3 Month 22.5"",259,,"" 6,504.00 "",,,,,,,,,,"
" 6609763,NF-CRESTOR ORAL TABLET 40MG,,, 22.19 ,,,,,,,,,,"
" 6609767,NF-JALYN CAP 0.5MG-0.4MG,259,, 29.31 ,,,,,,,,,,"
" 6609768,NF-SARNA TOPICAL LOTION,259,, 0.15 ,,,,,,,,,,"
" 6609769,NF-VIMPAT ORAL TABLET 100MG,259,, 66.44 ,,,,,,,,,,"
" 6609770,NF-POTASSIUM CHLOR TAB  8MEQ,,, 2.15 ,,,,,,,,,,"
" 6609774,NF-PILOCARPINE HCL OPHTH SOLN 1%,259,, 26.28 ,,,,,,,,,,"
" 6609776,NF-BIOTIN ORAL CAPSULE 2500MCG,259,, 0.37 ,,,,,,,,,,"
" 6609777,NF-ROBAFEN DM COUGH SOLN 10MG-100MG/5ML,,, 0.08 ,,,,,,,,,,"
" 6609778,NF-Lisinopril-HCTZ Oral Tablet 10MG-12.5,,, 4.00 ,,,,,,,,,,"
" 6609780,NF-GATTEX MULTIPLE ROUTE KIT 5MG,259,,"" 6,614.20 "",,,,,,,,,,"
" 6609781,NF-QUEtiapine Fumarate Oral Tablet 300MG,,, 67.00 ,,,,,,,,,,"
" 6609782,NF-Metoprolol Tartrate Tablet 25MG,259,, 1.00 ,,,,,,,,,,"
" 6609785,NF-Androgel Topical Gel 1.62%,259,, 36.00 ,,,,,,,,,,"
" 6609786,NF-XTANDI LIQ CAP 40MG,259,, 411.91 ,,,,,,,,,,"
" 6609787,NF-BROMFED DM COUGH SYRUP 2MG-30MG-10MG/,,, 1.00 ,,,,,,,,,,"
" 6609789,NF-Lisinopril-HCTZ  Tablet 20MG-25MG,259,, 4.00 ,,,,,,,,,,"
" 6609790,NF-Verapamil HCl Capsule 180MG,259,, 8.00 ,,,,,,,,,,"
" 6609791,NF-Symbicort Inh Aer Liq 160MCG-4.5MCG,259,, 145.00 ,,,,,,,,,,"
" 6609792,NF-DICLOFENAC NA ORAL TAB EC 25MG,,, 2.76 ,,,,,,,,,,"
" 6609795,NF-ADDERALL XR CAP ER 30MG,,, 35.02 ,,,,,,,,,,"
" 6609796,NF-BETAMETHASONE DIPROPIONAT OINTMENT 0.,,, 16.40 ,,,,,,,,,,"
" 6609797,NF-Lisinopril-HCTZ Oral Tablet 20MG-25MG,259,, 4.00 ,,,,,,,,,,"
" 6609798,NF-FOLIC ACID ORAL TABLET 0.8MG,,, 0.05 ,,,,,,,,,,"
" 6609799,NF-Lisinopril-HCTZ Oral Tablet 10MG-12.5,259,, 4.00 ,,,,,,,,,,"
" 6609802,NF-NUEDEXTA CAP 20MG-10MG,,, 65.95 ,,,,,,,,,,"
