Charge Code,Charge Code Description,Price,**Price Data is effective as of 11/1/2018,
76101135,HC REVISION LOWER EYE,"$5,123.00",,
76101905,HC REVISION LWR LEG TEN,"$5,746.29",,
76102382,HC REVISION MAJOR VEIN,"$5,015.88",,
36100427,HC REVISION OF AQUEOUS SHUNT,"$3,675.74",,
76101466,HC REVISION OF ARM MUSC,"$19,183.16",,
76101467,HC REVISION OF ARM MUSC,"$11,248.37",,
76101464,HC REVISION OF ARM TEND,"$4,408.72",,
76102039,HC REVISION OF BIG TOE,"$4,408.72",,
76101907,HC REVISION OF CALF TEN,"$5,619.46",,
76100794,HC REVISION OF CERVIX,"$3,787.95",,
76102859,HC REVISION OF CERVIX,"$4,201.60",,
76102915,HC REVISION OF CERVIX,"$5,340.71",,
76100917,HC REVISION OF CORNEA,"$3,031.60",,
76101281,HC REVISION OF EYE SOCK,"$8,396.66",,
76101284,HC REVISION OF EYELID,"$7,696.16",,
76101285,HC REVISION OF EYELID,"$4,292.35",,
76103207,HC REVISION OF EYELID,"$3,998.08",,
76103209,HC REVISION OF EYELID,$761.30,,
76100969,HC REVISION OF EYELID; MEDIAN TARSORRHAPHY,"$4,309.51",,
76100980,HC REVISION OF EYELID; OVER 1/4 OF LID MARGIN,"$5,719.27",,
76100979,HC REVISION OF EYELID; UP TO 1/4 OF LID MARGIN,"$5,244.00",,
76101991,HC REVISION OF FOOT,"$6,751.19",,
76102084,HC REVISION OF FOOT BON,"$12,353.99",,
76101779,HC REVISION OF HIP TEND,"$5,291.06",,
76101482,HC REVISION OF HUMERUS,"$9,344.03",,
76103840,"HC REVISION OF HUMERUS, MULT OSTEOTOMIES","$19,368.80",,
76100932,HC REVISION OF IRIS,"$2,059.20",,
76103138,HC REVISION OF IRIS,"$1,995.62",,
76102242,HC REVISION OF LARYNX,"$11,981.83",,
76102388,HC REVISION OF LEG VEIN,"$7,754.24",,
76101328,HC REVISION OF NECK MUS,"$4,408.72",,
76100448,HC REVISION OF NOSE,"$5,654.99",,
76102200,HC REVISION OF NOSE,"$7,303.30",,
76102201,HC REVISION OF NOSE,"$7,231.32",,
76102202,HC REVISION OF NOSE,"$11,480.09",,
76102203,HC REVISION OF NOSE,"$10,729.06",,
76102204,HC REVISION OF NOSE,"$10,729.06",,
76102736,HC REVISION OF PENIS,"$7,349.10",,
76102737,HC REVISION OF PENIS,"$7,375.73",,
76102757,HC REVISION OF PENIS,"$7,107.95",,
76102758,HC REVISION OF PENIS,"$8,091.61",,
76101569,HC REVISION OF RADIUS,"$10,907.02",,
76101570,HC REVISION OF RADIUS,"$8,803.08",,
76102792,HC REVISION OF SCROTUM,"$5,200.00",,
76102793,HC REVISION OF SCROTUM,"$6,367.80",,
76102998,HC REVISION OF SPINAL SH,"$12,332.74",,
76102771,HC REVISION OF TESTIS,"$5,786.44",,
76101845,HC REVISION OF THIGH MU,"$10,848.54",,
76102040,HC REVISION OF TOE,"$4,408.72",,
76103306,"HC REVISION OF TOTAL ELBOW ARTHOPLA,HUMERAL/U","$23,608.09",,
76103305,"HC REVISION OF TOTAL ELBOW ARTHOPLASTY,ALLOGR","$17,687.28",,
76103303,HC REVISION OF TOTAL SHOULDER ARTHROPLASTY,"$16,871.53",,
76103304,HC REVISION OF TOTAL SHOULDER HUMERAL AND GL,"$5,208.08",,
76101571,HC REVISION OF ULNA,"$8,415.00",,
76102710,HC REVISION OF URETHRA,"$5,562.96",,
76102711,HC REVISION OF URETHRA,"$5,814.97",,
76102828,HC REVISION OF URETHRA,"$7,049.33",,
76103022,HC REVISION SCIATIC NERV,"$7,323.49",,
76101136,HC REVISION UPPER EYE,"$5,985.00",,
76101137,HC REVISION UPPER EYE,"$5,896.94",,
76101589,HC REVISION WRIST JOINT,"$11,248.37",,
76101283,"HC REVISION, ORBITOFACI","$9,688.45",,
76103675,HC REVISON OF PHARYNGEAL WALLS,"$8,011.91",,
27500077,HC REVO/DEVISA MRI SURESCAN DR GENERATOR,"$19,686.00",,
48100136,HC REVSC OPN/PRG TIB/PE,"$17,826.60",,
76100602,HC REVSC OPN/PRG TIB/PE,"$17,826.60",,
27201181,HC RF CONTACTR LONG/REGULAR REACH 5MM,"$4,179.00",,
27201185,HC RF MARINR ABLATION CATHETER,"$1,981.00",,
27201180,HC RF MARINR MCXL ABLATION CATH,"$2,722.00",,
27201186,HC RF MARINR SCXL ABLATION CATH,"$1,673.00",,
27800583,HC RFA UNIBLATE ELECTRODE,"$8,670.00",,
30200245,HC RH TYPE,$92.66,,
30200053,"HC RHEUMATOID FACTOR, LATEX FIXAT",$113.03,,
30200054,HC RHEUMATOID FACTOR; QUANTITATIV,$113.03,,
27200896,HC RHINO RAPID NASAL PAC,$219.00,,
27202583,HC RHP FILTER VISTEC,$163.67,,
27202520,HC RHP NEEDLE BIOPSY BIOPINCE,$127.38,,
27202521,HC RHP NEEDLE BIOPSY MAXICEL,$185.28,,
76101271,HC RIB CARTILAGE GRAFT,"$7,671.09",,
76103362,"HC RIB FRACTURE TREAT/OPEN, EACH","$4,254.32",,
30100304,HC RIBOFLAVIN (VITAMIN B-2),$208.11,,
32000050,"HC RIBS X-RAY,BILATERAL,3 VIEWS",$594.26,,
32000048,"HC RIBS X-RAY,UNILATERAL,2 VIEWS",$388.14,,
32000051,"HC RIBS,BILATERAL,W/PA CHEST,MINI",$594.26,,
32000049,"HC RIBS-3 VIEWS, UNILATERAL X-RAY",$496.38,,
27202577,HC RICHARD WOLF SET TUBING OUTFLOW/HYSTEROSCOPY,$123.21,,
48100058,HC RIGHT HEART CATH;FOR CONGENITA,"$10,582.72",,
48100043,HC RIGHT HEART CATHETERIZATION,"$10,698.10",,
48100146,HC RIGHT HEART CATHETERIZATION (BRONCHOSCOPY),"$10,698.10",,
30100657,HC RISPERIDONE,$271.00,,
54700031,HC RL 1000CC IV,$93.72,,
45000155,HC RMV FB PELVIS/HIP SUBQ,"$2,064.61",,
76101174,HC RMVE THIGH PRES SORE,"$5,981.61",,
48100153,HC RMVL OF SUBQ IMPLANTABLE DEFIBRILLATOR ELECTRODE,"$6,799.10",,
76103812,HC RNL NDSC NFROT FULGURATION &/INCISION W/WO BX,"$7,246.74",,
16900001,HC ROOM - OTHER,$188.46,,
27202516,HC ROPER NEEDLE GUIDE ULTRA PRO,$117.65,,
27202542,HC ROPER ULTRASOUND PROBE COVER,$85.92,,
27202160,HC ROSDRUNNER NIMBLE,$211.00,,
27201675,HC ROSEN WIRE TAPER TIP,$138.00,,
27201082,HC ROTABLATOR CATH/BURR 1.25 MM,"$4,143.85",,
27201083,HC ROTABLATOR CATH/BURR 1.5-2.5 MM,"$4,143.85",,
27201520,HC ROTAGLIDE LUBRICANT,$520.50,,
27202320,HC ROTALINK ADVANCER,$944.00,,
27200080,HC ROTALINK BURR,"$3,473.00",,
27201048,HC ROTATING HEMOSTATIC VALVE,$327.00,,
27202099,"HC ROTATOR DRIVE UNIT,TREROTOLA","$2,966.00",,
30000101,HC ROTAVIRUS ANTIBODY,$208.35,,
30600064,HC ROTAVIRUS ANTIGEN STL,$211.83,,
27201265,HC ROTAWIRE FLOPPTY/EX SUPPORT GUIDEWIRE,$863.80,,
27201993,HC ROTOBLATOR LINK PLUS,"$5,533.00",,
27000303,HC ROTOGLIDE LUBRICANT,$648.00,,
27201436,HC ROTOLINK ADVANCER,$632.00,,
27202610,HC ROUNDTABLE NEEDLE BIOINCE INTRODUCER COAXIAL,$119.66,,
76103648,"HC ROUT OB CARE,C-SEC,PREV C-SEC","$6,602.41",,
76103646,"HC ROUT OB CARE,VAG DELIV,PREV C-SEC","$12,651.85",,
76101041,HC ROUTINE FOOTCARE PT,$189.06,,
76101041,HC ROUTINE FOOTCARE PT,$189.06,,
76100941,HC RPR DETACHED RETINA,"$2,059.20",,
76102584,"HC RPR EPIGASTRIC HERN,","$6,916.00",,
76102585,"HC RPR EPIGASTRIC HERN,","$7,886.53",,
76102578,"HC RPR FEM HERNIA, INIT","$7,911.82",,
76102579,HC RPR FEM HERNIA.REDUCE,"$8,770.23",,
76102566,HC RPR HERN PREEMIE RED,"$7,178.56",,
76102567,HC RPR ING HERN PREMIE,"$6,221.42",,
76102568,HC RPR ING HERNIA BABY,"$6,221.42",,
76102569,HC RPR ING HERNIA BABY,"$6,221.42",,
76102570,"HC RPR ING HERNIA, INIT","$8,589.48",,
76102571,"HC RPR ING HERNIA,INT BL","$7,949.59",,
76102478,HC RPR NOSE TO LIP FIST,"$5,318.63",,
76102577,"HC RPR REM HERNIA, INIT","$7,952.88",,
76102587,"HC RPR UMBIL HERN, BLOC","$6,221.42",,
76102589,"HC RPR UMBIL HERN, BLOC","$7,128.65",,
76102586,"HC RPR UMBIL HERN, REDU","$7,369.82",,
76102588,"HC RPR UMBIL HERN, REDU","$7,524.00",,
76100686,HC RPR VENTRAL HERN INI,"$7,714.19",,
76102581,HC RPR VENTRAL HERN INI,"$7,777.69",,
30200115,HC RSV ANTIBODY RL,$161.46,,
48100059,HC RT/RETRO LT HEART CATH;FOR CON,"$15,053.23",,
48100060,HC RT/TRANSSEPTAL LT HEART CATH;FOR CONGENITA,"$16,461.80",,
48100061,HC RT/TRANSSEPTAL LT HEART CATH;THRU SEPTAL,"$15,319.18",,
27201310,HC RUNTHROUGH NS WIRE .014,$524.45,,
30500056,HC RUSSELL VIPER VENOM TIME; DILU,$159.50,,
33300077,HC RXT BREAST APPL PLACE/REMOV,"$4,279.50",,
27202529,HC S&N PACKING EPISTAXIS RAPID RHINO,$130.85,,
45000425,HC S.A.N.E. FORENSIC EXAM - 60 MINUTES,$231.19,,
45000755,HC SA ANOGENITAL EXAM,$267.83,,
32000071,HC SACROILIAC JOINTS <3 VIEW,$322.62,,
32000072,"HC SACROILIAC JOINTS X-RAY,3 OR M",$385.00,,
32000073,HC SACRUM-COCCYX-2 VIEWS,$398.90,,
27202324,HC SAFE SHEATH HEMOSTATIC INTRODUCER SYSTEM,$525.00,,
27201415,HC SAFE SHEATH SEALING ADAPTER,$381.70,,
27201194,HC SAFIRE BLU DUO ABLATION CATH,"$6,945.00",,
27100073,"HC SA-KIT, EVIDENCE COLLECTION",$50.00,,
30100031,HC SALICYLATE,$89.70,,
45000600,HC SALIVARY CYST MARSUPIALIZE/RANULA,"$5,675.32",,
76103369,HC SALIVARY CYST MARSUPIALIZE/RANULA,"$5,675.32",,
76103342,HC SALIVARY FISTULA CLOSURE,"$4,999.05",,
34100021,HC SALIVARY GLAND FUNCTION STUDY,"$1,800.75",,
76102496,HC SALIVARY SURG PROC,$297.50,,
51000093,HC SANE ADDITIONAL EVALUATION & MANAGEMENT,$106.00,,
27000379,HC SANE ADDITIONAL SUPPLIES,$100.00,,
51000094,HC SANE AFTER HOURS,$39.00,,
76103828,"HC SANE ANOGENITAL EXAM, ADULT",$150.00,,
76103822,"HC SANE ANOGENITAL EXAM, CHILD",$150.00,,
76103821,"HC SANE ANOSCOPY, MALE",$224.25,,
76103819,HC SANE EXAM OF VULVA,$150.00,,
76103861,HC SANE EXAM OUTSIDE OF HOSPITAL (CAC),$125.00,,
76103820,HC SANE EXAMINER FEE,$233.00,,
76103823,HC SANE FORENSIC EXAM - 60 MINUTES,$350.00,,
45000462,HC SANE HANDLING/CONVEYANCE SPEC.,$48.40,,
76103818,HC SANE HANDLING/CONVEYANCE SPEC.,$50.60,,
30700010,HC SA-PREGNANCY TEST,$10.76,,
30000306,"HC SA-VENIPUNCTURE, COLLECTION OF BLOOD",$28.80,,
27203230,"HC SAVI CATHETER, CIANNA","$10,615.00",,
27200615,HC SAVI PREP CATHETER,"$1,052.00",,
76103781,HC SBSQ PLMT DRUG ELUTING OCULAR INSERT UNI/BI,"$7,322.95",,
45000608,HC SCALENUS ANTICUS RESECTION,"$4,408.72",,
76103376,HC SCALENUS ANTICUS RESECTION,"$4,408.72",,
92000022,HC SCAN COMP/OPHTH/DIAG IMG ANTR SEGMNT,$193.25,,
92000023,HC SCAN COMP/OPHTH/DIAG IMG POST SEGM;OPTC NR,$193.25,,
92000024,HC SCAN COMP/OPHTH/DIAG IMG POST SEGM;RETINA,$193.25,,
35000004,HC SCAN LIMITED OR LOCALIZED FOLLOW UP,$838.07,,
32000084,"HC SCAPULA X-RAY,COMPLETE",$369.00,,
99900018,HC SCHOOL/SPORTS PHYSICALS,$30.00,,
27201296,HC SCI-STARTER GUIDEWIRE,$145.91,,
99900013,HC SCLEROTHERAPY MULT VEINS,$200.89,,
76103701,HC SCLEROTX FLUID COLLECTION,"$2,632.54",,
76102169,"HC SCOPE, PLANTAR FASCI","$6,416.80",,
76103666,HC SCREEN C/V THIN LAYER BY MD,$82.37,,
40300005,"HC SCREENING MAMMO W/CAD, BILATERAL",$136.92,,
40300005,"HC SCREENING MAMMO W/CAD, BILATERAL",$222.00,,
92000075,HC SCREENING PAP SMEAR BY PHYS,$20.71,,
31100045,"HC SCREENING PAP SMEAR, THIN LAYE",$144.26,,
31100046,"HC SCREENING PAP SMEAR,ABN,OTP,PH",$80.00,,
30100356,HC SCREENING PROSTATE SPEC ANTIGN,$206.99,,
51000021,"HC SCREENING,VISUAL ACUITY,QUANTI",$30.89,,
94000031,"HC SCREENING,VISUAL ACUITY,QUANTI",$30.89,,
27203024,HC SEALANT HEMOSTATIC THROMB TOP FLOW STAT,$672.53,,
48100021,HC SEC ART M-THROMBECT,"$7,663.68",,
76100575,HC SEC ART M-THROMBECT,"$7,663.68",,
48000114,HC SEC ART M-THROMBECT (EP LAB),"$7,663.68",,
76102745,HC SECONDARY URETHRAL,"$7,107.95",,
76102746,HC SECONDARY URETHRAL,"$7,107.95",,
76102747,HC SECONDARY URETHRAL,"$5,914.54",,
27500054,HC SECURA VR,"$71,872.00",,
27203233,HC SECURACATH,$193.00,,
30100654,HC SEDATIVE HYPNOTICS,$142.80,,
30500057,"HC SEDIMENTATION RATE (ESR),WESTE",$71.76,,
30500058,"HC SEDIMENTATION RATE,ERYTHROCYTE",$53.82,,
27201413,HC SEEKER SUPPORT CATH,$617.00,,
47100040,HC SELECT PICTURE AUDIOMETRY,$177.13,,
30100305,"HC SELENIUM, BLOOD, URINE OR TISSUE",$211.00,,
27200067,HC SELF ADH BANDAGE 4 PRESS,$15.00,,
76101043,HC SELF ADMIN INJECTION,$7.61,,
43000024,HC SELF CARE TRAINING 15 MIN (97535),$151.00,,
44000012,HC SELF CARE/HOME MANAGEMENT (97535),$151.00,,
92000077,"HC SELF CARE/HOME MGMT, ONE ON ONE, 15 MIN",$151.00,,
42000028,"HC SELF CARE/HOME MGMT,ONE ON ONE, 15 MIN (97535)",$151.00,,
30900021,HC SEMEN ANALYSIS PRES. &/OR MOTI,$77.00,,
30900024,"HC SEMEN ANALYSIS,PRESENCE/MOTILI",$119.74,,
30900023,"HC SEMEN ANALYSIS;VOLMNE,CNT,MOTL",$215.00,,
12000001,HC SEMIPRIVATE - GENERAL,"$1,390.20",,
12100001,HC SEMIPRIVATE - MED/SURG/GYN,"$1,390.20",,
12200001,HC SEMIPRIVATE - OB,"$1,390.20",,
12400001,HC SEMIPRIVATE - PSYCH,"$1,757.28",,
12800001,HC SEMIPRIVATE - REHAB,"$1,592.67",,
12000002,HC SEMIPRIVATE - SNF,$735.09,,
12100002,HC SEMIPRIVATE - SNF TELEMETRY,"$1,223.83",,
30900022,"HC SEMN ANALA,MOTLTY&COUNT(NOT IN",$129.61,,
47100042,"HC SENSITIVITY INDEX, SHORT INCREMENT",$170.65,,
27200781,HC SENSOR FLO TRAC,"$1,591.00",,
27203088,HC SENSOR OXMTR PLSE FNGR CLP LOW USAGE,$137.04,,
92000017,"HC SENSORIMOTOR W/MEASUREMENT,OCU",$240.00,,
47100046,HC SENSORINEURAL ACUITY LEVEL TEST,$213.51,,
43000023,HC SENSORY INTEGRATION 15 MIN (97533),$153.00,,
44000011,"HC SENSORY INTEGRATION, 15 MIN (97533)",$153.00,,
34000001,HC SENTINAL NODE INJECTION,$624.67,,
27500226,HC SENTUS PRO MRI OTW LEAD BIOTRONIK,"$8,334.00",,
76103217,HC SEPARATE EYELID ADHE,"$3,057.67",,
31000285,HC SEPT9 METHYLATION ANALYSIS,$597.75,,
27800060,HC SEPTAL DEFECT IMPLANT SYSTEM INTRACARDIAC,"$2,685.40",,
76103558,"HC SEQUESTRECTOMY,RAD HEAD/NECK","$7,188.79",,
92000073,HC SERIAL TONOMETRY EXAM(S),$218.36,,
30100306,"HC SEROTONIN, BLOOD",$302.41,,
31000118,HC SERPINA 1 GENE ANALYSIS,$517.57,,
30200248,HC SERUM ABSORPTION,$185.33,,
30600110,HC SERUM BACTERICIDAL TITER (SCHL,$205.51,,
30200257,HC SERUM INHIBITIONS,$169.67,,
30200132,HC SERUM SCREEN FOR CYTOTOXIC PRA,$605.55,,
27400394,HC SET COLLAR CERVICAL VISTA TX W/EXTRA REPLACEMENT PADS,$252.69,,
27202839,HC SET DIALYSIS PERITONEAL,$566.10,,
27100115,HC SET IV NORMOTHERMIC,$430.00,,
27200142,"HC SET, ABCESS DRAINAGE",$521.00,,
27201075,"HC SET, BILARY BIOPSY FORCEPS TRANSLUMINAL","$3,149.00",,
27201067,"HC SET, CARDIO MICROPLEGIA",$998.00,,
27200790,"HC SET, CAREY-ALZATE-COONS GASTRON","$1,781.00",,
27800329,"HC SET, CATHETER,VENTRICULAR TRAUMA",$890.00,,
27000217,"HC SET, COLON DECOMPRESSION",$659.00,,
27200627,"HC SET, COLON DECOMPRESSION",$659.00,,
27200628,"HC SET, DRAIN-THORA",$289.00,,
27201072,"HC SET, EXTRA COLLECTION RESERVOIR",$396.00,,
27200630,"HC SET, GASTROSTOMY",$726.00,,
27200379,"HC SET, GI ANCHOR",$687.00,,
27800324,"HC SET, GJS MARX-COPE","$1,687.00",,
27200782,"HC SET, INTECTATE CARDIAC OUTPUT",$81.00,,
27200770,"HC SET, INTRODUCER LOCALIZATION",$925.00,,
27200416,"HC SET, IV BURETROL",$88.00,,
27200417,"HC SET, IV BURETTE",$46.00,,
27100062,"HC SET, IV NITRO/NIPRIDE",$75.00,,
27801637,"HC SET, MCNAMARA-CRAGG INFUSION",$655.00,,
27000206,"HC SET, PNEUMOTHORAX, RICHLI","$1,017.00",,
27200789,"HC SET, ROSCH-UCHIDA TRANSJUGULAR","$2,158.00",,
27200636,"HC SET, SJM COOL PATH TUBING",$347.00,,
27200629,"HC SET, TIPPS AND LIVER BIOPSY","$2,279.00",,
27202810,"HC SET, TPE AMICUS",$889.35,,
27800426,"HC SET, TRANSGASTRIC-JUJUNAL","$1,379.00",,
27400077,"HC SET,BATTERY CLIPS","$5,093.00",,
27400100,"HC SET,BATTERY CLIPS REPLACEMENT-VAD","$3,334.00",,
27400123,"HC SET,BATTERY CLIPS-VAD","$3,334.00",,
27000299,"HC SET,CELL SAVER",$833.00,,
27200950,"HC SET,DLP PRESSURE",$108.00,,
27201047,"HC SET,DRAINAGE RING",$587.00,,
27800860,"HC SET,MICRODECOMPRESSION PERC TRIGEMINAL","$1,430.00",,
27200869,"HC SET,NEEDLE BIOPSY SOFT TISSUE",$631.00,,
27201071,"HC SET,OPEN HEART PERFUSION PACK","$3,681.00",,
27200978,"HC SET,PLATELET DEPLETION COBE","$1,388.00",,
27200956,"HC SET,RAPID PRIME DLP",$90.00,,
27200972,"HC SET,RBCX SPECTRA COBE","$1,370.00",,
27400107,"HC SET,RECHARGEABLE BATTERIES REPLACEMENT-VAD","$8,334.00",,
27400127,"HC SET,RECHARGEABLE BATTERIES-VAD","$8,334.00",,
27200973,"HC SET,WBC SPETRA COBE","$1,370.00",,
27201066,"HC SET,XTRA CELL PROCEDURE",$772.00,,
76103037,HC SEVER CRANIAL NERVE,"$4,986.45",,
30100307,HC SEX HORMONE BINDING GLOBULIN,$184.50,,
27100179,HC SFF FELT PAD ADHESIVE,$185.28,,
76100032,"HC SHAVE SKIN LES; NON-TRUNK, < 0.5 CM",$307.53,,
76100032,"HC SHAVE SKIN LES; NON-TRUNK, < 0.5 CM",$307.53,,
76100035,"HC SHAVE SKIN LES; NON-TRUNK, > 2 CM",$518.00,,
76100035,"HC SHAVE SKIN LES; NON-TRUNK, > 2 CM",$518.00,,
76100033,"HC SHAVE SKIN LES; NON-TRUNK, 0.6 - 1.0 CM",$326.21,,
76100033,"HC SHAVE SKIN LES; NON-TRUNK, 0.6 - 1.0 CM",$326.21,,
76100034,"HC SHAVE SKIN LES; NON-TRUNK, 1.1 - 2.0 CM",$326.21,,
76100034,"HC SHAVE SKIN LES; NON-TRUNK, 1.1 - 2.0 CM",$326.21,,
76100028,"HC SHAVE SKIN LES; TRNK/ARM/LEG, < 0.5 CM",$283.61,,
76100028,"HC SHAVE SKIN LES; TRNK/ARM/LEG, < 0.5 CM",$283.61,,
76100029,"HC SHAVE SKIN LES; TRNK/ARM/LEG, 0.6 - 1.0 CM",$326.21,,
76100029,"HC SHAVE SKIN LES; TRNK/ARM/LEG, 0.6 - 1.0 CM",$326.21,,
76100030,"HC SHAVE SKIN LES; TRNK/ARM/LEG, 1.1 - 2.0 CM",$326.21,,
76100030,"HC SHAVE SKIN LES; TRNK/ARM/LEG, 1.1 - 2.0 CM",$326.21,,
76100031,"HC SHAVE SKIN LES; TRNK/ARM/LEG, OVER 2 CM",$518.00,,
76100031,"HC SHAVE SKIN LES; TRNK/ARM/LEG, OVER 2 CM",$518.00,,
45000480,HC SHAVE SKIN LESION >2.0CM,$518.00,,
76100036,"HC SHAVE SKIN LESION; FACE, <0.5 CM",$281.58,,
76100036,"HC SHAVE SKIN LESION; FACE, <0.5 CM",$281.58,,
76100037,"HC SHAVE SKIN LESION; FACE, 0.6 - 1.0 CM",$326.21,,
76100037,"HC SHAVE SKIN LESION; FACE, 0.6 - 1.0 CM",$326.21,,
76100038,"HC SHAVE SKIN LESION; FACE, 1.1 - 2.0 CM",$518.00,,
76100038,"HC SHAVE SKIN LESION; FACE, 1.1 - 2.0 CM",$518.00,,
76100039,"HC SHAVE SKIN LESION; FACE, OVER 2 CM",$550.00,,
76100039,"HC SHAVE SKIN LESION; FACE, OVER 2 CM",$550.00,,
27201451,HC SHEATH 5FR FAST-CATH LOCKING,$108.08,,
27201461,HC SHEATH 6-8FR FASTCATH LOCKING,$108.08,,
27201569,HC SHEATH 6FR X 10CM/0.035,$262.33,,
27201450,HC SHEATH 6FR X 6CM BRACHIAL,$61.00,,
27201448,HC SHEATH 7FR X 25M W/MARKER,$204.73,,
27201253,HC SHEATH 8.5FR AGILIS SXT SML,"$3,935.50",,
27201431,HC SHEATH 8.5FR SWARTZ SL0/1,"$1,024.10",,
27201427,HC SHEATH 8FR INTRODUCER KIT,$249.84,,
27201429,HC SHEATH 8FR SL2 60 CM,$743.00,,
27201430,HC SHEATH 8FR SLI/SR4/SR0 60CM,$791.00,,
27201435,HC SHEATH 8FR TRANSEPTAL,$678.70,,
27201420,HC SHEATH 9FR X 62CM MULTIPURPOSE/HOOK,"$1,913.45",,
27201418,HC SHEATH 9FRX40CM WORLEY STD/LRG,"$2,236.85",,
27201419,HC SHEATH 9FRX60CM WORLEY HO/HS/MP,"$1,913.45",,
27201452,HC SHEATH EV3 7-8FR X 55CM,"$2,129.05",,
27203072,HC SHEATH FLEXOR HIFLEX 5FR/55CM,$508.22,,
27202333,HC SHEATH GUIDE PINNACLE DESTINATION 6FR,$611.00,,
27202285,HC SHEATH GUIDING DESTINATION,$556.00,,
27200123,HC SHEATH GUIDING INTRACARDIAC ELECTROPHYSIOLOGICAL FIXED-CURVE OTHER THAN PEEL-AWAY,$343.00,,
27200122,HC SHEATH GUIDING INTRACARDIAC ELECTROPHYSIOLOGICAL FIXED-CURVE PEEL-AWAY,$141.00,,
27202822,HC SHEATH INTRODUCER,$451.38,,
27801597,HC SHEATH INTRODUCER 6FR 30CM CHECK FLO,$364.35,,
27201453,HC SHEATH KIT 5FR X 10CM-ASAHI,$333.12,,
27201454,HC SHEATH KIT 5FR X 10CM-NITINOL,$416.40,,
27202332,HC SHEATH OTHER THAN GUIDING INTRACARDIAC ELECTROPHYSIOLOGICAL NON-LASER,$525.00,,
27201417,HC SHEATH PEEL AWAY 10FR X 23CM,$347.00,,
27201426,HC SHEATH PEEL-AWAY 9-11FR X 23CM,$347.00,,
27201447,HC SHEATH RADIAL 6FR X 10CM/0.035,$262.33,,
27201462,HC SHEATH SELECTSECURE,"$7,292.25",,
27202298,HC SHEATH W/SAFESHEATH SPLITTABLE,$617.00,,
27201438,"HC SHEATH, ARROW",$451.10,,
27202312,"HC SHEATH, ARROW FLEX INTRODUCER",$286.00,,
27202319,"HC SHEATH, BALKIN FLEXOR INTRODUC",$500.00,,
27202306,"HC SHEATH, B-W PREFACE GUIDING",$895.00,,
27202297,"HC SHEATH, LONG PEEL AWAY",$264.00,,
27200897,"HC SHEATH,CYSTOSCOPE FIBER",$224.00,,
27202308,"HC SHEATH,SHUTTLE",$795.00,,
27202303,"HC SHEATH,SJM SWARTZ LAMP TRANSSE","$1,025.00",,
27202311,"HC SHEATH,TERUMO GUIDING",$432.00,,
27202310,"HC SHEATH,TERUMO RENAL 6F/7F GUID",$146.00,,
27202913,HC SHEATH/INTRODUCER BRITE TIP 5F 55,$160.19,,
27201316,"HC SHEATHS, 5.4FR BIOPSY 50 CM",$734.00,,
27201488,"HC SHEATHS, BRACHIAL",$114.00,,
27201437,"HC SHEATHS, FEMORAL",$119.00,,
27201489,"HC SHEATHS, LONG",$236.00,,
27201490,"HC SHEATHS, LONG PERIP",$440.00,,
27201491,"HC SHEATHS, PACEMAKER",$451.10,,
27801264,"HC SHELL C1730, CATHETER, EP, DIAGNOSTIC, OTHER THAN 3D MAPPING (<19 ELEC)",$1.00,,
27201634,HC SHIELD RADPAD EP SUBCLAVIAN,$230.76,,
27201635,HC SHIELD RADPAD FEMORAL,$246.37,,
27500211,HC SHM PACEMAKER ADAPTER,$857.63,,
27400049,HC SHOE AMBULATORY SURGICAL,$33.00,,
27000277,HC SHOE POST-OP MALE XLARGE WOOD SOLE W/LACE VELCRO CLOSURE,$9.00,,
76101573,HC SHORTEN RADIUS OR UL,"$10,492.00",,
76101686,HC SHORTENING HAND TENDO,"$2,340.84",,
27201779,HC SHORTSHOT HEMORRHOID LIGATOR,$221.00,,
32000086,HC SHOULDER -2 OR MORE VIEWS,$405.00,,
76101362,HC SHOULDER ABSCESS I & D,"$6,197.80",,
32200003,"HC SHOULDER ARTHROGRAPHY X-RAY,RA","$1,377.38",,
76100443,HC SHOULDER ARTHROSCOPY,"$8,977.50",,
76102116,HC SHOULDER ARTHROSCOPY,"$5,916.56",,
76102117,HC SHOULDER ARTHROSCOPY,"$9,344.03",,
76102118,HC SHOULDER ARTHROSCOPY,"$6,843.22",,
76102119,HC SHOULDER ARTHROSCOPY,"$9,344.03",,
76102120,HC SHOULDER ARTHROSCOPY,"$6,982.71",,
76102121,HC SHOULDER ARTHROSCOPY,"$6,280.09",,
76102122,HC SHOULDER ARTHROSCOPY,"$8,654.54",,
76102123,HC SHOULDER ARTHROSCOPY,"$5,889.00",,
76102124,HC SHOULDER ARTHROSCOPY,"$7,644.70",,
76102125,HC SHOULDER ARTHROSCOPY,"$6,507.87",,
27400052,HC SHOULDER IMMOBILIZER L3670,$168.00,,
76101372,HC SHOULDER JOINT SURGE,"$7,247.62",,
27400051,HC SHOULDER ORTHOSIS,$98.00,,
45000643,HC SHOULDER REMOVE FB/DEEP,"$2,246.72",,
76103412,HC SHOULDER REMOVE FB/DEEP,"$2,246.72",,
76101432,HC SHOULDER SURGERY PRO,$366.16,,
32000085,"HC SHOULDER X-RAY,1 VIEW",$366.42,,
45000584,"HC SHUNT,EVAL.OF PREV.PLACED PERIT ONEALVENOU",$110.14,,
