Charge code,Service/Charge Description,CPT/HCPCS Code,Price
63620075,Morphine Sulfate 2 MG/ML Syrin, J2270,CALL
63620076,Morphine Sulfate 4 mg/mL Syrin, J2270,CALL
63620077,HYDROmorphone 1mg/1 mL Syr, J1170,CALL
63620078,Dornase Alfa 1 mg/mL Solution, J7639,CALL
63620079,Alteplase 50 mg SDV, J2997,CALL
63620080,Gemcitabine HCL 38mg/mL 26.3mL, J9201,CALL
63620081,Gadobutrol 7.5 mmol/7.5mL Vial, A9585,CALL
63620082,Gadobutrol 15 mmol/15mL Vial, A9585,CALL
63620083,Etoposide Phosphate 20mg, J9181,CALL
63620084,Darbopoetin Alfa 40 mcg/mL SDV, J0881,CALL
63620085,Calcitonin 200 Unit/mL 2mL MDV, J0630,CALL
63620086,Oxytocin/Lac Ringers 20 units, J2590,CALL
63620087,Ceftaroline 600mg SDV, J0712,CALL
63620088,Acetylcysteine 20% 200mg/mL Or, J7608,CALL
63620089,Leuprolide Acetate 22.5mg Syr, J9217,CALL
63620090,Morphine Sulfate 10mg/mL SDV, J2270,CALL
63620091,Caffeine Citrate 60mg/3 mL SDV, J0706,CALL
63620092,Ocrelizumab 30mg/mL 10mL SDV, J2350,CALL
63620095,Hydromorphone 10mg/1mL 5mL Amp, ,CALL
63620096,Rifampin 600mg SDV, ,CALL
63620097,Ramucirumab 10 mg/mL 50 mL SDV, J9308,CALL
63620099,Pegfilgrastim 6 mg/0.6mL Syrin, J2505,CALL
63620100,Bumetanide 0.25mg/mL 10 mL MDV, J3490,CALL
63620101,Meperidine 25mg/mL 1mL SDV, J2175,CALL
63620102,Bupivacaine HCL 2.5 mg/mL 50mL, J3490,CALL
63620103,Flu Vaccine 2018-2019 (Flublok,90682,CALL
63620104,CEFAZOLIN SODIUM 1g ADV VIAL, J0690,CALL
63620105,SODIUM CHLORIDE.9% 100mL ADV, J7050,CALL
63620106,PALIPERIDONE PALMITATE 234MG, J2426,CALL
63620107,PALIPERIDONE PALMITATE 156MG/1, J2426,CALL
63620108,Fluarix 0.5mL 2018-2019,90686,CALL
63620109,Ceftriaxone Sodium 2 gm Adv vi, J0696,CALL
63620110,Ceftriaxone Sod 1 gr Adv vials, J0696,CALL
63620111,Piperacillin/Tazobactum3.375m, J2543,CALL
63620112,Ampicillin/Sulbactam 3 gm, J0295,CALL
63620113,METHYLNALTREXONE BROMIDE 12mg/, J2212,CALL
63620115,OLARATUMAB 10mg/mL 50mL SDV, J9285,CALL
63620116,TBO-FILGRASTIM 480mcg/0.8mL, J1447,CALL
63620117,NIVOLUMAB 240mg/24mL SDV, J9299,CALL
63620118,Paliperidone Palmitate 117mg, J2426,CALL
63620119,BUPRENORPHINE 8mg SL TABLET, J0571,CALL
63620120,GADOXETATE DISODIUM.25MMol/mL, A9581,CALL
63620121,HydromorphoneHCL 10mg/mL 5mL S, J1170,CALL
63620122,Lorazepam 4mg/mL 10 mL MDV, J2060,CALL
63620123,LABETALOL 5mg/mL 40mL MDV, J3490,CALL
63620124,USTEKINUMAB 130mg/26 mL SDV, J3358,CALL
63620125,ALBUMIN 25% 50mL IV SOLUTION, P9047,CALL
63620126,Ropivacaine 0.2% 100mL SDV, J2795,CALL
63620127,Hepatitus-B 20mcg/.5mL syringe,90739,CALL
63620128,Ravulizumab-CWVZ 300 mg/30 mL, C9052,CALL
63620129,Lupron Depot 7.5mg kit, J9217,CALL
63620130,Acetaminophen10mg/mL 100mL SDV, J0131,CALL
63620131,Ropivacaine.2% 2mg/mL 10mL SDV, J2795,CALL
63620132,Golimumab 12.5mg/mL 4mL SDV, J1602,CALL
63620133,Ceftazidime/Avibactam 2-0.5gm, J0714,CALL
63620134,Flebogamma 10% 200mL SDV, J1572,CALL
63620135,Fosnetupitant/Palonoset235-.25, J1454,CALL
63620136,Pegfilgrastim-CBQV (Udenyca), Q5111,CALL
63620137,Cefazolin 2gm/100mL Compounded, J0690,CALL
63620138,Ropivacaine.2% On-Q Pump 750mL, ,CALL
63620139,Methylprednisolone 4mg Tablets, J7509,CALL
63620140,Cyclophosphamide 50mg Capsules, J8530,CALL
65500001,Hospice Respite Daily Acuity, ,"$1,599.00 "
71001346,Recovery Per 15 Min on Unit, ,$209.75 
71001527,Recovery Per 15 Minutes OB, ,$229.50 
71001528,Phase 2 Recovery Per 15 Min, ,$209.75 
71009037,Pacu 1/4 Hour, ,$203.50 
72001700,Delivery Services, ,"$2,342.00 "
72001708,Antepartum Manipulation OB,59412,"$3,250.75 "
72301016,Circumcision,54150,$329.25 
73001319,ECG Rhythm Strip CCU,93041,$193.00 
73001512,Fetal Monitor W/Report,59050,$683.50 
73002546,ECG Rhythm Strip ER,93041,$193.00 
73002548,ECG/EKG 12 Lead ER,93005,$314.75 
73003800,ECG/EKG,93005,$315.75 
73003802,ECG/EKG 2 Minute Rhythm Strip,93041,$193.00 
73100000,Ext ECG 48hr-21d rcd & conct, 0296T,$408.75 
74003825,EEG Asleep Or Coma,95822,"$1,622.50 "
74003826,EEG Awake And Drowsy,95816,"$1,097.25 "
74003827,EEG Electrocerebral Silence,95824,"$1,251.25 "
74003828,EEG Pediatric,95822,"$1,622.50 "
74003829,EEG Awake and Asleep,95819,"$1,410.25 "
74003830,EEG Recording Awake & Asleep,95819,"$1,410.25 "
76000001,NB Weight CK/Lactation Consult,99211,$338.00 
76102431,Insertion Non Tunnel CV Cath,36556,"$2,612.50 "
76102436,Injection Subq/Intramuscular,96372,$161.50 
76102440,Ther/Proph/Dia IV Inf Init Hr,96365,$524.00 
76102441,Tx/Proph/Dx IV Inf Ea Add Hr,96366,$233.50 
76102442,Hydration IV Infusion 1st Hr,96360,$490.00 
76102443,Hydration IV Inf Each Add Hour,96361,$219.00 
76102444,Picc Line Insert IP By INF,36563,CALL
76102445,Injection IVP Initial,96374,$323.25 
76102446,Injection IVP Ea Add Same Drug,96376,$218.00 
76102447,Injection IVP Ea Add New Med,96375,$231.50 
76102448,Tx/Prop/Diag Concurrent Infus,96368,$249.25 
76102449,Bladder Instillation,51720,"$1,069.25 "
76102450,Chemo INF Addl Sequential Drug,96417,$341.75 
76102451,Chemo Ivp Single Drug Initial,96409,$524.00 
76102452,Irrigate Venous Access Device,96523,$238.00 
76102453,Chemo Prolong Infuse W/Pump >8,96416,$859.25 
76102454,Chemo Ivp Additional Drug,96411,$332.50 
76102455,Insert Picc 5Yrs Or > W/O Port,36569,"$2,541.00 "
76102456,Tx/Prop/Diag Seq IV Inf Add Hr,96367,$161.50 
76102459,Replace CVAD Cath,36580,"$3,188.25 "
76102460,Declot Vascular Device,36593,$716.75 
76102462,Insertion Artery Catheter,36620,$963.75 
76102465,Aspirate Pleura W/O Imaging,32554,"$1,295.50 "
76102466,Insertion Of Chest Tube,32551,"$1,631.25 "
76102467,Abd Paracentesis W/O Imag,49082,"$1,408.25 "
76102469,Collect Blood From Picc,36592,$139.75 
76102470,Replace Picc Cath,36584,"$2,527.75 "
76102474,Temp Foley Cath Insert Simple,51702,$397.00 
76102475,Foley Cath Insert Complex,51703,$494.75 
76102476,Cng Cysto Tube Complicated,51710,"$2,557.50 "
76102477,Change Cysto Tube Simple,51705,"$1,022.00 "
76102478,Change Gastrostomy Tube,43762,$984.50 
76102479,Gastro Intubation W/Aspiration,43753,$720.75 
76102480,Reposition Gastro Tube,43761,"$1,592.25 "
76102481,Temp Transcutaneous Pacing,92953,$988.75 
76102482,Thrombolysis By IV Inf,92977,"$1,230.00 "
76102489,"Pacemkr Int Sngl,Dual,Multi",93288,$228.50 
76102490,Pacemakr Analysis W/Repro Mult,93281,$305.25 
76102491,Periproc Pacemakr Inter&/Repro,93286,$270.50 
76102492,Pacemaker Analysis W/Repr Sgl,93279,$305.25 
76102493,Pacemakr Anal W/Repro Dual,93280,$355.25 
76102494,Aicd Anal W/Reprog Single Cham,93282,$368.75 
76102495,Withdrwl Of Arterial Blood,36600,$397.00 
76102496,Aicd Anal W/Reprog Dual Chambr,93283,$439.50 
76102497,Aicd Anal W/Reprog Multi Chamb,93284,$379.75 
76102498,Aicd Interog Sngle/Multi/Dual,93289,$335.50 
76102499,Periproc Aicd Intero&/Reprogrm,93287,$331.25 
76102503,Cardio/Pulmon Resuscitate M/S, ,"$1,130.00 "
76102504,Insertion Of Chest Tube M/Surg, ,"$1,631.25 "
76102521,Cng Cysto Tube Complicated M/S, ,"$2,557.50 "
76102523,ILR System Electronic Analysis,93291,$191.00 
76102525,Apply Neurostimulator OB,97014,$87.50 
76102531,Fetal Contract Stress Test,59020,$707.25 
76102532,Fetal Non-Stress Test,59025,$609.50 
76102533,Glucose Blood Test Regent(CBG),82962,$51.00 
76102534,Insert Bladder Catheter,51701,$286.75 
76102536,Lumbar Spinal Puncture,62270,"$1,128.00 "
76102537,US Urine Capacity Measure,51798,$260.75 
76102541,Irrigation Of Bladder,51700,$638.75 
76102544,Cath Insert Vein Dx/Ther Nb,36510,CALL
76102545,Cath Insert Artery Dx/Ther Nb,36660,CALL
76102546,Transabd Amnioinfusion W/Us OB,59070,CALL
76102548,D & C After Delivery OB,59160,"$5,805.00 "
76102550,Episiotomy/Laceration Repair, ,$532.75 
76102559,Chemo Inj Subarach/Intraventr,96542,$588.75 
76102560,Venipuncture By Nurse,36415,$39.50 
76102566,Cardio/Pulmon Resuscitate OB, ,"$1,292.75 "
76102572,Bakri Balloon Placement,59899,"$1,061.50 "
76102576,NB Resucitation,99465,$673.00 
76102577,Insert Tunneled CV Cath w/o pp,36558,"$4,271.50 "
76102578,Insert CV Cath with Port,36561,"$4,948.00 "
76102579,Infusion Brief Visit PICC Remv,99211,$102.00 
76105795,Bone Marrow Aspirate Tc (DI),38220,"$1,344.75 "
76105796,Bone Marrow Biopsy Tc Only Di,38221,"$2,490.50 "
76109236,OT Wound Care/Dressing Chnge, G0463,$182.75 
76109237,PT Wound Care/Dressing Change, G0463,$179.00 
76201154,M/S Obs Direct Admit, G0379,$630.25 
76201155,Observation Care Hourly Rate, G0378,$194.50 
76201370,CCU Obs Direct Admit, G0379,$630.25 
76201413,MHU OBS Direct Admit, G0379,$630.25 
76201534,OB Obs Direct Admit, G0379,$630.25 
76201620,Obs Care In Ed Ea/Hr Hrs 1-6,99219,$364.75 
76201621,Obs Care In Ed Ea Add Hour, G0378,$98.50 
76201623,Nursery Obs Direct Admit, G0379,$630.25 
76260101,M/S No Obs Charge, ,$0.00 
76260201,CCU No Obs Charge, ,$0.00 
76260801,IP OB Unit No Obs Charge, ,$0.00 
76260901,NB Nursery No Obs Charge, ,$0.00 
77100000,Immunization Administration,90471,$117.75 
77100006,Immunization Admin Ea Add,90472,$89.50 
77100007,Admin Influenza Virus Vaccine, G0008,$88.50 
77100008,Admin Pneumococcal Vaccine, G0009,$91.75 
77100009,Admin Hepatitis B Vaccine, G0010,$86.50 
80103840,Hemodialysis Routine, ,"$1,797.25 "
80103841,Hemodialysis Non-Routine/Emerg,90935,"$1,931.00 "
80103842,Hemodialysis Treatment Cancel, ,$965.25 
90000001,Interative Complexity Add On,90785,$56.25 
90000002,Psych Eval W/O Medical Svcs,90791,$420.25 
90000003,Psychiatric Diagnostic Eval,90792,$517.00 
90000005,PsychoTx with E/M 30 Min.,90833,$151.00 
90000006,PsychoTx No E/M 45 Min.,90834,$294.50 
90000007,PsychoTx with E/M 45 Min.,90836,$245.50 
90000009,PsychoTx with E/M 60 Min.,90838,$438.00 
90000010,Psycho TX Crisis 30-74 Min.,90839,$426.50 
90000011,Psycho TX Crisis +On 30 Min,90840,$366.25 
90000012,Family Therapy W/O Patient,90846,$314.25 
90000013,Family Therapy W/ Patient,90847,$458.75 
90000015,Enviro  Intervent w/Age/Inst,90882,$355.75 
90000016,"""Eval-Record, Test for DX""",90885,$460.75 
90000017,Interp/Explain Exam,90887,$460.75 
90000018,"""Prep of Rept Psych HX, Etc.""",90889,$483.75 
90000019,Psychological Testing,96101,$318.25 
90000020,Emergency Office Service,99058,$249.75 
90000021,Legal Fee,99075,"$1,248.00 "
90000022,Special Reports/Forms,99080,$189.50 
90000023,New Patient Level I,99201,$168.50 
90000025,New Patient Level III,99203,$301.75 
90000026,New Patient Level IV,99204,$477.50 
90000027,New Patient Level V,99205,$629.25 
90000028,Established Patient Level I,99211,$102.00 
90000029,Established Patient Level II,99212,$166.50 
90000030,Established Patient Level III,99213,$210.25 
90000031,Established Patient Level IV,99214,$297.50 
90000032,Established Patient Level V,99215,$470.25 
90000033,Observation Care Discharge,99217,$349.50 
90000034,OBS Care,99218,$420.25 
90000035,OBS Care,99219,$533.75 
90000036,OBS Care,99220,$666.75 
90000037,Hospital Initial Visit  I,99221,$498.25 
90000038,Hospital Initial Visit  II,99222,$642.75 
90000039,Hospital Initial Visit  III,99223,$962.00 
90000040,Hospital Follow Up Level I,99231,$317.25 
90000041,Hospital Follow Up Level II,99232,$366.25 
90000042,Hospital Follow Up Level III,99233,$640.75 
90000043,Observation Hospital Care,99234,$514.00 
90000044,Observation Low Complexity,99235,$700.00 
90000045,Observation High Complexity,99236,$876.75 
90000046,Hospital Discharge I,99238,$426.50 
90000047,Hospital Discharge II,99239,$546.00 
90000048,Office Consult I,99241,$122.75 
90000049,Office Consult II,99242,$377.75 
90000050,Office Consult III,99243,$433.75 
90000051,Office Consult IV,99244,$597.00 
90000052,Office Consult V,99245,$749.00 
90000053,Initial Consultation I,99251,$370.25 
90000054,Initial Consultation II,99252,$453.50 
90000055,Initial Consultation III,99253,$606.50 
90000056,Initial Consultation IV,99254,$843.50 
90000057,Initial Consultation V,99255,"$1,061.00 "
90000058,Initial Nursing Fac Eval.,99304,$256.00 
90000059,Initial Nursing Fac Comp.,99305,$512.75 
90000060,Subseq Nurs/Home Visit I,99307,$163.50 
90000061,Subseq Nurs/Home Visit II,99308,$164.50 
90000062,Prolonged Service,99354,$475.50 
90000063,Prolonged Inpatient Care I,99356,$560.75 
90000064,Prolonged Inpatient Care II,99357,$602.25 
90000065,Prolonged Inpatient Care II,99358,$439.00 
90000066,Prolonged Inpatient Care II,99359,$350.50 
90000067,Medical Team Conference,99366,$299.75 
90000068,Medical Team Conference,99367,$324.50 
90000069,Disability Examination,99455,$873.75 
90000070,Wk Related or Med Dis Eval.,99456,$873.75 
90000071,No Show Charge,99999,$104.00 
90000072,No Crg Pat Phone Cons/Reports,99999,$0.00 
92008881,Cont Glucose Monitor Sys CGMS,95250,$552.20 
92009950,Multiple Sleep Latency Test,95805,"$2,885.00 "
92009951,Sleep Study Diagnostic,95810,"$4,080.00 "
92009952,Sleep Study Split Night Cpap,95811,"$4,570.00 "
92009953,Sleep Study Cpap Titratn Only,95811,"$4,570.00 "
92009954,Maintenance Of Wakefulness Tst,95805,"$2,885.00 "
92009955,Sleep Study Diagnostic Partial,95810,"$4,080.00 "
92009956,Sleep Study Unatt & Resp EFFT,95806,$780.00 
92101981,Cap Blood Glucose Testing,82962,$53.25 
92104150,US Ankle/Brachial Index Ex/Rst,93924,$969.00 
92104151,US Ankle/Brachial Index Rest,93922,$538.25 
92104152,US Aorta Iliac Complete,93978,"$1,338.00 "
92104153,US Aorta Iliac Limited,93979,$733.25 
92104154,US Artery Upper Extremity Bi,93930,"$1,177.50 "
92104155,US Artery Upper Extrem LT,93931,$797.75 
92104156,US Artery Lower Extremity Bi,93925,"$1,201.75 "
92104157,US Artery Lower Extrem LT,93926,$809.25 
92104158,US Artery Lower Extrem RT,93926,$809.25 
92104159,US Artery Upper Extrem RT,93931,$797.75 
92104160,US Vein Lower Extrem RT,93971,$842.00 
92104161,US Vein Upper Extremity Bilat,93970,"$1,232.50 "
92104162,US Vein Upper Extrem LT,93971,$842.00 
92104163,US Vein Upper Extrem RT,93971,$842.00 
92104171,US Transcranial Doppler Ltd,93888,$604.25 
92104205,US Carotid Duplex Complete,93880,"$1,214.25 "
92104206,US Transcranial Doppler Cmplte,93886,"$1,150.25 "
92104207,US Vein Lower Extremity Bilat,93970,"$1,232.50 "
92104208,US Vein Lower Extrem LT,93971,$842.00 
92104209,US Venous Neck Study Limited,93971,$842.00 
92104241,US Stress Echo,93350,"$1,746.75 "
92104242,US Vascular Scrn Abi/Aorta Pvd,76700,CALL
92104243,US Scrn Abi/Aorta/Pvd W/Echo,76700,CALL
92104244,US Spinal Canal And Contents,76800,$657.50 
92104248,US Carotid Duplex Study Ltd,93882,$844.00 
92104249,US Duplex Hemodialysis Access,93990,$686.50 
94003285,Phlebotomy Therapeutic,99195,$288.75 
94208876,Diabetes Self Mngmnt Ind 30Min, G0108,$127.00 
94208877,Diabetes Self Mngmnt Gr 30 Min, G0109,$77.00 
94208878,MNT Indiv Initial Per 15Min,97802,$113.30 
94208879,MNT Indiv Subsequent Per 15Min,97803,$97.90 
94208881,MNT Group 2 Or > Per 30 Min,97804,$45.00 
94208884,Tobacco Cess Counsel 3-10 Min,99406,$79.00 
94208885,Tobacco-Use Counsel 3-10 Min,99406,$79.00 
94208886,Tobacco Cessation Couns >10Min,99407,$92.75 
94208887,Tobacco-Use Counsel >10Min,99407,$92.75 
94208891,LACTATION CLASS NON-MD SESSION, S9443,$338.52 
94301955,Cardiac Rehab W/O Monitor,93797,$146.75 
94301956,Cardiac Rehab Exer W/Monitor,93798,$313.25 
94301962,Cardiac Rehab Initial Assess, G0463,$296.50 
94800000,Pulmonary Rehab w/exer 1 hr, G0424,$210.25 
96110011,Psycho Tx Individual 16-37min,90832,$115.50 
96110012,Psycho Tx Individual 53-60+min,90837,$230.00 
96110016,Psychothy Multi Family Group,90849,$107.25 
96110020,Psychotherapy Group 60 Min,90853,$104.00 
96110036,RRC Medication Mngmt MCD Only, ,$52.00 
96110053,Psychotherapy Group 150 Min,90853,$308.00 
96110054,Psychotherapy Group 90 Min,90853,$154.00 
96110059,Behavioral Health Screen, ,$43.75 
96110060,MH & Substnce Use Intake Asses,90791,$420.25 
96110062,Client Status Review, ,$49.00 
96110065,Psychothpy Fam 60M W/Pt Prsent,90847,$458.75 
96110067,Psycho Tx Indivdual 38-52min,90834,$294.50 
96110069,Psycho Tx Family W/O Pt 60 Min,90846,$314.25 
96110070,Comp Com Support Indiv 15Min, ,$22.00 
96110071,Comp Com Support Grp Per 15Min, ,$11.50 
96110074,Substance Use Assessment (SUA), ,$112.50 
96110076,RRC No Show Fee, ,CALL
96110078,RRC Case Management 45Mins, ,$72.00 
99501528,Rooming In Daily OB, ,$192.25 
270000838,KIT ECTRA II PROCEDURE, ,$576.00 
270100002,Brace Metacarpel Large, L4350,$238.75 
270100003,C-Collar Philadelphia Large, ,$54.50 
271000001,Brace Metacarpel Medium, L4350,$238.75 
272000812,Lap Band System w/access port, ,"$6,870.50 "
272101401,E-Trap, ,$57.25 
2500001469,Medihoney Gel In Tube 05FL OZ, ,$22.00 
2700000140,E-Traps, ,$57.25 
2700000225,Collar Cervical Small 79-83033, L0120,$15.25 
2700000417,"Esmark Bandage 4""", ,$12.50 
2700000732,POLAR PAD SHOULDER XL, ,$297.00 
2700001276,BIOPSY VALVE MAJ-210, ,$20.75 
2700001325,Gelport Alexis Med C8302, ,$262.25 
2700001333,Rod Ream 2.5mm w/Ball 351.706S, ,$496.25 
2700001338,Hydrofera Blue Ready 8x8, ,$74.25 
2700001339,Berkeley Safe Touch D&C, ,$69.50 
2700001342,Tubing Lap/Smoke Evac, ,$73.25 
2700001356,Capnoline Orange, ,$73.00 
2700001357,Capnoline Yellow, ,$87.75 
2700001359,Oral/Nasal CO2 cannula adult, ,$56.50 
2700001360,Oral/Nasal CO2 cannula peds, ,$55.00 
2700001363,Nasal CO2 w/oxygen can. adult, ,$61.25 
2700001365,Nasal CO2 w/oxygen can. peds, ,$61.25 
2700001367,Airway Adapter Kit ped/infant, ,$46.50 
2700001368,Airway Adapter Kit adult/ped, ,$46.50 
2700001370,Onestep Res. Electrodes adult, ,$322.25 
2700001371,Onestep Ped CPR Electrodes, ,$308.00 
2700001372,Propadz multi-func. electrodes, ,$168.25 
2700001388,Microintroducer Kit 4.5 FR, ,$344.00 
2700001391,Microintroducer Kit 5FR, ,$325.50 
2700001392,Trocar Versaone 15mm Port, ,$517.75 
2700001399,Retractor II Artic Fan, ,$278.00 
2700001401,E-Traps, ,$57.25 
2700001403,Fibertape 2MM, ,$93.75 
2700001406,Myosure XL Tissue Removal, ,"$3,032.75 "
2700001408,Fiber Laser Rnd Tip Holmium, ,$556.25 
2700001409,Pico 10cm x 10cm, ,"$1,502.50 "
2700001410,Shoulder Pack, ,$362.25 
2700001411,Basic Total Pack, ,$331.75 
2700001412,General Laparoscopy Pack, ,$615.25 
2700001416,BIOPREP BONE PREP KIT, ,$715.25 
2700001417,Catheter Mac w/ Adapter, ,$147.25 
2700001421,Suture #2 Vicryl TP - 1, ,$53.50 
2700001425,Aromatabs Oran/Pep Elequil, ,$12.00 
2700001427,Traxi Pannis Retractor, ,$351.00 
2700001434,Balloon X-Force 18FR, ,"$1,051.25 "
2700001435,Suture Stratafix PDO #2, ,$117.25 
2700001436,BLADE SAGITTAL PERFORM SERI, ,$470.75 
2700001438,SUTURE VICRYL PLUS VCP849G, ,$53.50 
2700001439,ENDOLOOP PDS 0, ,$235.25 
2700001440,MCGRATH X-BLADE X3, ,$130.00 
2700001450,Gelport Alexis Small, ,$262.25 
2700001460,Mepilex Border 4 x 12, ,$175.50 
2700001461,Mepilex Border Post OP 4X10, ,$32.75 
2700001597,HIGH FLOW DISPOSE SET MM#01597, ,$214.00 
2700001598,MASK PROCED CO2 HIGH MM#01598, ,$180.50 
2700001623,"TRACTION ARM SLEEVE, MM#01623", ,$249.75 
2700001625,"STAR SLEEVE, MM#01625", ,$468.00 
2700001869,Resuscitator Bag Adult, ,$38.00 
2700002689,Blanket Bair Hug Lower Body, ,$45.75 
2700003112,Sureseal, ,$62.50 
2700004576,Nipple Shield Newborn XSM, ,$25.75 
2701001694,Immob Shdr Female SM 79-84043, ,$49.75 
2720000146,Surgicel 4X8, ,$498.00 
2720000238,Snare Exacto Cold Hex, ,$93.75 
2720000249,Dilator Balloon 18-19-20 DB, ,$700.00 
2720000302,HEMOSTATS CUPS/QUICK CUP PRO, ,$806.75 
2720000358,Coasgrasper Monopolar FD-410LR, ,$753.25 
2720000359,Coasgrasper Monopolar FD-411UR, ,$797.75 
2720000366,Coasgrasper Monopolar FD-412LR, ,$753.25 
2720000447,Needle Injector NM400U0425, ,$523.00 
2720000448,Bicoag Bipolar Hemostasis 3.5m, ,$635.50 
2720000450,Bicoag Bipolar Hemostasis 2.3m, ,$635.50 
2720000452,Snare Master 10mm Olympus, ,$52.75 
2720000659,Forceps Screw 319.97, ,$323.50 
2720000688,Direct Measuring Dvce 323.025, ,$416.50 
2720000689,Threaded Plate Holder 324.023, ,$548.75 
2720000697,Small Frag Instur Case 690.347, ,"$4,310.00 "
2720000699,Torque Limiting Attach 511.773, ,"$3,995.75 "
2720000809,Resolution 360 Clip 235cm, ,$740.25 
2720000813,6/7/8mm Balloon CRE, ,"$1,061.50 "
2720000822,Small Cervical Cup, ,$437.00 
2720000823,Medium Cervical Cup, ,$437.00 
2720000824,Large Cervical Cup, ,$437.00 
2720000825,XL Cervical Cup, ,$437.00 
2720000828,LigaSure Blunt Tip Open Sealer, ,"$1,557.25 "
2720000835,Dialator Ballon 13.5-14.5-15.5, ,$700.00 
2720000837,Snare Master 15mm Olympus, ,$52.75 
2720000838,ECTRA II Procedure Kit, ,$655.75 
2720000855,Tawt Bolster Plates 7x1, ,$304.25 
2720000856,Tawt Bolster Plates 9x1, ,$304.25 
2720000858,Dressing Mepilex 9.2x9.2, ,$61.00 
2720000876,Chlorhexidine Prep Tray, ,$21.00 
2720000909,Airway LMA I-Gel sz 4, ,$110.25 
2720000919,Suture 0 Vicryl, ,$96.00 
2720000925,Laser Fiber 200 G25293, ,"$2,253.75 "
2720000948,Essential Kit Suture, ,$794.50 
2720000953,Suture V-Loc 2-0 VLOCA208L, ,$475.00 
2720000954,Suture V-Loc 2-0 GS-21, ,$153.25 
2720000979,Gel Solosite, ,$38.00 
2720000983,Bone Reduction Forcep 398.96, ,"$1,276.25 "
2720000985,N-Comp Nitinol Retreval Basket, ,"$1,013.25 "
2720000986,Hydrophilic Wire Guide, ,$144.50 
2720000987,Common Bile Duct Balloon Cath, ,$946.50 
2720000989,Cystic Duct Introder, ,$450.75 
2720000990,Multipurpose Adapter, ,$197.75 
2720000993,Dressing Medhoney 1.5oz Paste, ,$59.75 
2720001005,"Forceps Adair Tissue 9""", ,$261.75 
2720001006,Uterine Manipulator Injector, ,"$1,866.75 "
2720001007,Needle Driver 6 inch, ,$97.75 
2720001016,Jackson Table Headrest Pillow, ,$39.75 
2720001033,Cath Foley Latex Free 20FR 10M, ,$49.25 
2720001067,Suture PDS 2 5-0 Z530, ,$33.75 
2720001076,Syringe Alliance II Dilation, ,$171.75 
2720001077,Handle Alliance Dilation, ,"$1,267.50 "
2720001078,Probe Gold Injection 7FR, ,$726.75 
2720001079,RJ4 Jumbo w/ Needle 240cm, ,$103.75 
2720001080,Needle Interject Cont 25GA, ,$326.75 
2720001081,Snare Captiflex 13mm, ,$67.75 
2720001082,Probe Gold 7 FR, ,$541.00 
2720001086,Probe Gold 10 FR, ,$541.00 
2720001087,RJ4 Lg Cap w/ Needle 240cm, ,$57.00 
2720001089,Snare Rotatable Medium, ,$99.00 
2720001090,Snare Captivator Small, ,$67.75 
2720001091,Hot Biopsy Forcepts RJ4, ,$93.75 
2720001093,Mepilex XT, ,$17.75 
2720001095,Suture CTD Vicryl Plus 4-0, ,$12.75 
2720001110,"Tourniquet 12"" Sterile", ,$90.75 
2720001111,"Tourniquet 34"" Sterile", ,$129.25 
2720001112,"Tourniquet 42"" Sterile", ,$139.00 
2720001116,Dilators S-Curve, ,$694.25 
2720001117,Zyphr Cranial Perforator, ,$901.25 
2720001122,Fogarty Bil Balloon Probe, ,$434.00 
2720001123,Pressure Tubing 48in, ,$41.75 
2720001125,Blade Glidescope Disp Sz 3, ,$52.00 
2720001140,"Tourniquet 24""", ,$131.75 
2720001141,Nasal SpO2 Sensor, ,$99.00 
2720001142,Cover CIV-Flex Transducer, ,$32.50 
2720001147,Blade Glidescope Disp Sz 4, ,$52.00 
2720001152,Cutimed Sorbact 3/4x19-1/2, ,$52.00 
2720001154,Cutimed Sorbact 2-3/4 x 3-1/2, ,$31.25 
2720001158,Applicator Endoscopic, ,$302.25 
2720001160,Cutter II Flip 5MM, ,"$1,142.50 "
2720001169,Suture Vicryl 4-0 PS-2, ,$30.25 
2720001170,PICC Power 4FR Single, ,"$1,152.00 "
2720001172,PICC Power 5FR Dual, ,"$1,224.75 "
