Charge / Procedure Number,Billing Description,CDM Price
99354,PROLONG E&M/PSYCTX SERV O/P,"1,176.93"
99355,PROLONG E&M/PSYCTX SERV O/P,588.47
99356,PROLONGED SERVICE INPATIENT,"1,535.14"
99357,PROLONGED SERVICE INPATIENT,767.58
99358,PROLONG SERVICE W/O CONTACT,"1,125.76"
99359,PROLONG SERV W/O CONTACT ADD,562.90
99360,PHYSICIAN STANDBY SERVICES,869.61
99366,TEAM CONF W/PAT BY HC PROF,217.30
99367,TEAM CONF W/O PAT BY PHYS,466.26
99374,HOME HEALTH CARE SUPERVISION,473.94
99375,HOME HEALTH CARE SUPERVISION,716.41
99377,HOSPICE CARE SUPERVISION,460.54
99378,HOSPICE CARE SUPERVISION,818.75
99379,NURSING FAC CARE SUPERVISION,508.00
99380,NURSING FAC CARE SUPERVISION,780.81
99381,INIT PM E/M NEW PAT INFANT,472.72
99382,INIT PM E/M NEW PAT 1-4 YRS,490.76
99383,PREV VISIT NEW AGE 5-11,525.82
99384,PREV VISIT NEW AGE 12-17,560.88
99385,PREV VISIT NEW AGE 18-39,759.53
99386,PREV VISIT NEW AGE 40-64,829.62
99387,INIT PM E/M NEW PAT 65+ YRS,934.80
99391,PER PM REEVAL EST PAT INFANT,373.92
99392,PREV VISIT EST AGE 1-4,397.28
99393,PREV VISIT EST AGE 5-11,432.35
99394,PREV VISIT EST AGE 12-17,467.39
99395,PREV VISIT EST AGE 18-39,630.98
99396,PREV VISIT EST AGE 40-64,689.36
99397,PER PM REEVAL EST PAT 65+ YR,782.90
99401,PREVENTIVE COUNSELING INDIV,198.64
99402,PREVENTIVE COUNSELING INDIV,385.60
99403,PREVENTIVE COUNSELING INDIV,584.24
99404,PREVENTIVE COUNSELING INDIV,759.53
99406,BEHAV CHNG SMOKING 3-10 MIN,116.85
99407,BEHAV CHNG SMOKING > 10 MIN,233.70
99411,PREVENTIVE COUNSELING GROUP,210.34
99412,PREVENTIVE COUNSELING GROUP,350.55
99450,BASIC LIFE DISABILITY EXAM,256.74
99460,INIT NB EM PER DAY HOSP,898.98
99462,SBSQ NB EM PER DAY HOSP,423.06
99463,SAME DAY NB DISCHARGE,951.85
99464,ATTENDANCE AT DELIVERY,781.79
99465,NB RESUSCITATION,"1,779.52"
99468,NEONATE CRIT CARE INITIAL,"6,656.59"
99472,PED CRITICAL CARE SUBSQ,"4,276.36"
99490,CHRON CARE MGMT SRVC 20 MIN,256.47
D0120,Periodic oral evaluation,114.89
D0140,Limited oral evaluation,192.60
D0145,Oral evaluation < 3 yrs of age,179.09
D0150,Comp oral eval-new/estab pat,202.74
D0160,"Detail/extensive oral eval, B/R",405.48
D0170,Limited re-evaluation estab pat,135.16
D0171,Re-eval - Post-op Office Visit,135.16
D0180,Comprehensive perio evaluation,219.64
D0190,Dental Screening,114.89
D0191,Assessment of Patient,81.10
D0210,Intraoral-complete series (bw),274.21
D0220,Intraoral-periapical-1st film,54.84
D0230,Intraoral-periapical-each add'l,49.36
D0240,Intraoral-occlusal film,85.00
D0250,Extraoral-first film,104.20
D0251,Extraoral posterior film,95.98
D0270,Bitewing-single film,57.81
D0272,Bitewings-two films,92.51
D0273,Bitewings-three films,112.74
D0274,Bitewings-four films,130.09
D0277,Vertical bitewings-7 to 8 films,196.58
D0290,Skull &facial bone survey film,291.04
D0310,Saliography,727.60
D0320,"TMJ arthrogram, incl injection","1,285.44"
D0322,Tomographic survey,"1,042.90"
D0330,Panoramic film,225.56
D0340,2D Cephalometric film,254.66
D0350,2D Oral/Facial Photographic Images,121.26
D0351,3D Photographic Image,121.26
D0364,"CT Capture, Lmtd View  < 1 Jaw","1,954.84"
D0365,"CT Capture, Full Arch, Mandibl","1,954.84"
D0366,"CT Capture, Full Arch, Maxilla","1,954.84"
D0367,"CT Capture, Both Jaws","1,954.84"
D0368,"CT Capture, TMJ, 2+ Exposures","2,861.91"
D0369,Maxillofacial MRI Capture,"5,117.49"
D0370,Maxillofacial Ultrasnd Capture,"1,722.00"
D0380,Cone Beam Capture Limited Fld <1 WHL Jaw,"1,559.50"
D0381,Cone Beam Capture Field View 1 Arch MN,"1,559.50"
D0382,Cone Beam Capture Field MX arch,"1,559.50"
D0383,Cone Beam Capture Field BOTH Jaws,"1,559.50"
D0384,Cone Beam Capture for TMJ,"2,279.83"
D0385,Maxillofacial MRI Image,"3,722.91"
D0386,Maxillofacial Ultrasnd Image,931.34
D0415,Collection of microorg culture,66.00
D0416,Viral Culture,95.58
D0417,Collection of saliva sample,88.75
D0418,Analysis of saliva sample,91.03
D0422,Collect&prep genetic sample for lab,66.00
D0425,Caries susceptibility tests,56.89
D0431,Adjunc pre-diag test-detect muc,91.03
D0460,Pulp vitality tests,91.03
D0470,Diagnostic casts,200.26
D0472,"Accession of tiss, gr exam/rpt",125.16
D0473,"Acc of tissue, gr mic exam/rpt",263.98
D0474,Acc of tiss-gr mic ex surg mar,295.84
D0475,Decalcification Procedure,159.30
D0476,Special stains for microorg,154.75
D0477,Special stains-not for microorg,211.64
D0478,Immunohistochemical stains,193.43
D0479,Tissue in-situ hybrid-inclu int,295.84
D0480,Accession exf cytologic smears,182.05
D0481,Electron microscopy-diagnostic,682.70
D0482,Direct immunofluorescence,227.56
D0483,Indirect immunofluorescence,227.56
D0484,Consult on slides prp elsewhere,341.35
D0485,Consult inc prep/slides biop mt,471.06
D0486,Examination of Cytologic Sample,218.46
D0601,Caries risk assessment - Low,136.54
D0602,Caries risk assessment - Mod,136.54
D0603,Caries risk assessment - High,136.54
D1110,Prophylaxis-adult,196.78
D1120,Prophylaxis-child,135.80
D1206,Topical fluoride varnish,98.30
D1208,Topical Application of Fluoride,65.54
D1310,Nutritional counseling,104.61
D1320,Tobacco counseling,113.58
D1330,Oral hygiene instruction,143.46
D1351,Sealant-per tooth,116.56
D1352,"PRR, Perm Tooth",149.44
D1353,Sealant repair - per tooth,149.44
D1354,Caries Arresing medicament application,116.56
D1510,Space maint-fixed-unilateral,661.64
D1515,Space maint-fixed-bilateral,926.29
D1520,Space maint-remov-unilateral,727.80
D1525,Space maint-remov-bilateral,"1,124.78"
D1550,Recementation of space maint,142.91
D1555,Removal of fixed space maint,137.63
D2140,Amalgam-1 surf. prim/perm,344.93
D2150,Amalgam-2 surf. prim/perm,446.39
D2160,Amalgam-3 surf. prim/perm,539.71
D2161,Amalgam-4+ surf. prim/perm,657.40
D2330,"Resin-one surface, anterior",316.35
D2331,"Resin-two surfaces, anterior",403.73
D2332,"Resin-three surfaces, anterior",494.11
D2335,Resin-4+ w/incis angle-anterior,584.50
D2390,"Resin composite crown, anterior",647.76
D2391,"Resin composite-1s, posterior",370.59
D2392,"Resin composite-2s, posterior",485.08
D2393,"Resin composite-3s, posterior",602.58
D2394,"Resin composite-4+s, posterior",738.15
D2410,Gold foil-one surface,597.88
D2420,Gold foil-two surfaces,996.46
D2430,Gold foil-three surfaces,"1,727.20"
D2510,Inlay-metallic-one surface,"1,581.06"
D2520,Inlay-metallic-two surfaces,"1,793.64"
D2530,Inlay-metallic-three + surfaces,"2,067.33"
D2542,Onlay-metallic-two surfaces,"2,027.48"
D2543,Onlay-metallic-three surfaces,"2,120.48"
D2544,Onlay-metallic-four + surfaces,"2,205.51"
D2610,Inlay-porcel/ceramic-1 surface,"1,860.06"
D2620,Inlay-porcel/ceramic-2 surface,"1,963.70"
D2630,Inlay-porcel/ceramic-3+ surface,"2,091.25"
D2642,Onlay-porcel/ceram-2 surface,"2,032.79"
D2643,Onlay-porcel/ceram-3 surface,"2,192.23"
D2644,Onlay-porcel/ceram-4 + surface,"2,325.09"
D2650,Inlay-resin based composite-1s,"1,222.33"
D2651,Inlay-resin based composite-2s,"1,456.16"
D2652,Inlay-resin based composite-3+s,"1,530.58"
D2662,Onlay-resin based composite-2s,"1,328.63"
D2663,Onlay-resin based composite-3s,"1,562.45"
D2664,Onlay-resin based composite-4+s,"1,674.06"
D2710,Crown-resin composite(indirect),854.90
D2712,Crown-3/4 resin-based comp-ind,854.90
D2720,Crown-resin w/high noble metal,"2,107.15"
D2721,Crown-resin w/ most base metal,"1,974.70"
D2722,Crown-resin with noble metal,"2,018.05"
D2740,Crown-porcelain/ceramic substr,"2,162.54"
D2750,Crown-porc fuse high noble mtl,"2,133.64"
D2751,Crown-porc fused to base metal,"1,986.75"
D2752,Crown-porc fused noble metal,"2,034.91"
D2780,Crown-3/4 cast high noble metal,"2,046.95"
D2781,Crown-3/4 cast most base metal,"1,926.54"
D2782,Crown-3/4 cast noble metal,"1,989.15"
D2783,Crown-3/4 porcelain/ceramic,"2,104.75"
D2790,Crown-full cast high noble mtl,"2,058.99"
D2791,Crown-full cast base metal,"1,950.63"
D2792,Crown-full cast noble metal,"1,986.75"
D2794,Crown-titanium,"2,107.15"
D2799,Provisional crown,854.90
D2910,Recement inlay/onlay/partial,206.79
D2915,Recemnt cast or prefab pst/cor,206.79
D2920,Recement crown,209.66
D2921,"Reattach Th Fragment, incisal",301.58
D2929,Prefab Porcelain/C Crown-Prim,830.05
D2930,Prefab stain steel crn-primary,571.55
D2931,Prefab stain steel crown-perm,646.23
D2932,Prefabricated resin crown,689.31
D2933,Prefab stl crown w/resin window,789.84
D2934,Prefb esth ctd stnl stl crn-prm,789.84
D2940,Protective Restoration (IRM/Triage),218.29
D2941,Interim Therapeutic Rest - Prim,218.29
D2949,Foundation for Indirect Rest,218.29
D2950,"Core buildup, include any pins",545.70
D2951,"Pin retention-/tooth, (+ rest)",123.50
D2952,"Post&core in add to crown, fabr",861.64
D2953,Each add'l fabr post-same tooth,430.83
D2954,Prefab post&core in add to crn,689.31
D2955,Post removal,531.34
D2957,Each + prefab post-same tooth,344.65
D2960,Labial veneer(laminate)-chairsd,"1,665.84"
D2961,Labial veneer (resin lamin)-lab,"1,889.86"
D2962,Labial veneer (porceln lam)-lab,"2,053.58"
D2971,Add'l prc-new crn undr exs dent,330.30
D2975,Coping,"1,005.25"
D2980,"Crown repair, by report",402.10
D2981,"Inlay Repair, Material Failure",402.10
D2982,"Onlay Repair, Material Failure",402.10
D2983,"Veneer Repair, Material Failure",402.10
D2990,Resin Infiltration-Surf Lesions,143.61
D3110,"Pulp cap-direct, (+rest)",204.79
D3120,"Pulp cap-indirect, (+ rest)",163.84
D3220,Therapeutic pulpotomy(exc rest),419.83
D3221,Pulpal debridemnt-prim/perm th,460.78
D3222,Partial pulpototomy apexogen,426.65
D3230,"Pulpal therapy-anterior,primary",357.60
D3240,"Pulpal therapy-posterior, prim",440.13
D3310,Root canal therapy - anterior,"1,402.91"
D3320,Root canal therapy - bicuspid,"1,719.26"
D3330,Root canal therapy - molar,"2,131.88"
D3331,Treatmnt of root canal obstruct,550.16
D3332,Incomplt endo ther-inopbl/unres,"1,045.31"
D3333,Int root repair of perf defects,481.39
D3346,"Retreat, prev RCT - anterior","1,870.55"
D3347,"Retreat, prev RCT - bicuspid","2,200.65"
D3348,"Retreat, prev RCT - molar","2,723.30"
D3351,"Apexification/recalcif, initial",919.30
D3352,"Apexification/recalcif, interim",412.10
D3353,"Apexification/recalcif, final","1,268.00"
D3355,Pulpal Regeneration - 1st visit,919.30
D3356,Pulpal Rgn - interim med Replc,412.10
D3410,Apicoectomy/Periradic surg-ant,"1,822.76"
D3421,Apicoect/Perirad-bicus/1st root,"2,028.81"
D3425,Apicoect/Perirad-molar/1st root,"2,298.26"
D3426,Apicoect/Perirad (each + root),776.65
D3427,Periradicular surg-no apicoect,"1,648.41"
D3428,Bone Graft w/Perirdc Srg 1 Site,"2,402.88"
D3429,Bn Graft w/Berirdc Srg each add,"2,291.93"
D3430,Retrograde filling-per root,570.60
D3431,Bio Mtrl to aid Reg w/Prdc Srg,"2,821.31"
D3432,Guided TissRgn PerSite w/PrdSrg,"2,425.06"
D3450,Root amputation-per root,"1,188.75"
D3460,Endodontic endosseous implant,"4,438.01"
D3470,"Intentional replant, inc splint","2,266.56"
D3910,Surg isolation of th w/rub dam,317.00
D3920,"Hemisection, no root can ther",903.45
D3950,Canal prep/fit of dowel/post,412.10
D4210,Gingivectomy-4+ per quadrant,"1,369.30"
D4211,Gingivectomy-1-3 contig th/quad,608.58
D4212,Gingivectomy-Access/Restoration,486.86
D4230,"Antl crown exposure,4+teeth/qu","1,917.03"
D4231,"Antl crown exposure,1-3 th/quad",912.88
D4240,"Ging flap,root pln, 4+ per quad","1,734.45"
D4241,Ging flap rt pln 1-3 cntg th/qu,"1,004.16"
D4245,Apically positioned flap,"1,278.01"
D4249,Clinic crown lengthen-hard tiss,"1,901.81"
D4260,Osseous surgery-4+ per quad,"2,890.75"
D4261,Osseous surg- 1-3 contg th/quad,"1,551.88"
D4263,Bone replace graft-1st site/qu,"1,034.59"
D4264,Bone replace graft-each add/qu,882.44
D4266,Guided tiss regen-resorb-per,"1,065.01"
D4267,Guided tiss regen-nonresorb-per,"1,369.30"
D4270,Pedicle soft tissue graft proc,"2,053.96"
D4273,Autogenous con tis graft/th-1st site,"2,510.39"
D4274,Distal/proximal wedge procedure,"1,424.08"
D4275,Non-autogenous con tiss graft,"1,886.60"
D4276,Comb cnct tiss&dbl pedicle grft,"2,814.69"
D4277,"Free Soft Tissue Graft, 1st Tooth","2,130.03"
D4278,"Free Soft Tissue Graft, Each Add'l",699.86
D4283,Autogenous CT graft each addtl site,"2,139.16"
D4320,Provisional splinting-intracor,856.14
D4321,Provisional splinting-extracor,778.30
D4341,Perio scale&root pln-4+per quad,492.93
D4342,"Perio scale&root pln-1-3th,quad",285.38
D4346,Scalng Gngival Inflamm Full Mouth after oral eval,298.88
D4355,"Full mouth debridemnt,eval/diag",337.26
D4910,Periodontal maintenance,303.54
D4920,Unscheduled dressing change,220.53
D5110,Complete denture - maxillary,"3,512.29"
D5120,Complete denture - mandibular,"3,512.29"
D5130,Immediate denture - maxillary,"3,829.54"
D5140,Immediate denture - mandibular,"3,829.54"
D5211,Maxillary partial - resin base,"2,964.29"
D5212,Mandibular partial - resin base,"3,444.99"
D5213,Maxil partial-metal Base W/sdls,"3,880.81"
D5214,Mand partial-metal base w/sdls,"3,880.81"
D5221,Immediate MX partial -resin base,"3,233.48"
D5222,Immediate MN partial -resin base,"3,755.84"
D5223,Immediate MX partial -cast metal base,"4,230.13"
D5224,Immediate MN partial -cast metal base,"4,230.13"
D5225,Maxil partial-flex base incl cl,"2,964.29"
D5226,Mand partial-flex base incl cl,"3,444.99"
D5281,Removable unilat part denture,"2,262.48"
D5410,Adjust complete denture-maxil,192.28
D5411,Adjust complete denture-mand,192.28
D5421,Adjust partial denture-maxil,192.28
D5422,Adjust partial denture-mand,192.28
D5510,Repair complete denture base,384.56
D5520,Replace teeth-comp dent (ea th),320.46
D5610,Repair resin denture base,416.60
D5620,Repair cast framework,448.65
D5630,Repair or replace broken clasp-per tooth,544.79
D5640,Replace broken teeth-per tooth,352.51
D5650,Add tooth to exist part denture,480.70
D5660,"Add clasp, exist part denture - per tooth",576.84
D5670,Replace all th&acrylic-maxil,"1,410.04"
D5671,Replace all th&acrylic-mand,"1,410.04"
D5710,Rebase complete maxil denture,"1,426.06"
D5711,Rebase complete mand denture,"1,361.98"
D5720,Rebase maxil partial denture,"1,345.95"
D5721,Rebase mand partial denture,"1,345.95"
D5730,Reline complete maxil-chairside,804.36
D5731,Reline complete mand-chairside,804.36
D5740,Reline maxil partial-chairside,737.06
D5741,Reline mand partial-chairside,737.06
D5750,Reline complete maxillary (lab),"1,073.55"
D5751,Reline complete mand (lab),"1,073.55"
D5760,Reline maxillary partial (lab),"1,057.53"
D5761,Reline mandibular partial (lab),"1,057.53"
D5810,Interim comp denture (maxil),"1,698.46"
D5811,Interim comp denture (mand),"1,826.64"
D5820,Interim partial denture (maxil),"1,313.90"
D5821,Interim partial denture (mand),"1,394.01"
D5850,"Tissue condition, maxillary",336.49
D5851,"Tissue condition, mandibular",336.49
D5863,Overdenture - Complete Max,"3,717.38"
D5864,Overdenture - Partial Max,"4,903.10"
D5865,Overdenture - Complete Mand,"3,717.38"
D5866,Overdenture - Partial Mand,"5,095.38"
D5911,Facial moulage (sectional),890.89
D5912,Facial moulage (complete),890.89
D5913,Nasal prosthesis,"18,759.95"
D5914,Auricular prosthesis,"18,759.95"
D5915,Orbital prosthesis,"25,387.14"
D5916,Ocular prosthesis,"6,771.40"
D5931,"Obturator prosthesis, surgical","10,101.01"
D5932,"Obturator prosthesis,definitive","18,891.34"
D5934,Mandibular resection w/ flange,"17,218.51"
D5935,Mandibular resection w/o flange,"14,981.68"
D5936,"Obturator prosthesis, interim","16,827.55"
D5937,Trismus appliance (not TMD),"2,115.06"
D5951,Feeding aid,"2,749.58"
D5952,"Speech aid prosthesis,pediatric","8,928.13"
D5953,"Speech aid prosthesis, adult","16,955.74"
D5954,Palatal augmentation prosthesis,"15,712.34"
D5955,"Palatal lift prosth, definitive","14,533.03"
D5982,Surgical stent,"1,426.06"
D5983,Radiation carrier,"3,204.64"
D5984,Radiation shield,"3,204.64"
D5985,Radiation cone locator,"3,204.64"
D5986,Fluoride gel carrier,320.46
D5987,Commissure splint,"4,806.96"
D5988,Surgical splint,961.39
D5991,Topical medicament carrier,368.54
D5994,Periodontal medicament carrier,368.54
D6010,Surg place implant: endosteal,"5,867.69"
D6012,Plcmnt of intrm impl: endosteal,"5,544.03"
D6013,Placement of mini implant,"5,867.69"
D6040,Surgic place: eposteal implant,"20,189.21"
D6050,Surg place: transosteal implant,"15,061.80"
D6052,Semi-precision attchmt abutment,"2,486.80"
D6055,Dent implant sup connecting bar,"1,762.55"
D6056,Prefab abutment-incl placement,"1,217.76"
D6057,Custom abutment-incl placement,"1,506.18"
D6058,Abutment supported porc/cer crn,"3,377.69"
D6059,Abtmt supp porc fused to hi-nob,"3,332.83"
D6060,Abtmt supp porc fused-base metl,"3,150.16"
D6061,Abtmt supp porc fused-mtl crown,"3,214.25"
D6062,Abtmt supp cast mtl crown-hinob,"3,201.44"
D6063,Abtmt supp cast mtl crown-base,"2,788.04"
D6064,Abtmt supp cast mtl crown-noble,"2,916.23"
D6065,Implant supp porc/cer crown,"3,323.21"
D6066,Implant supp porc fused mtl crn,"3,236.69"
D6067,Implant supported metal crown,"3,140.55"
D6068,Abtmt supp ret for porc/cer FPD,"3,348.85"
D6069,Abut sup ret-porc fsd mtl FPDhn,"3,332.83"
D6070,Abut sup ret-porc fsd mtl FPDbm,"3,150.16"
D6071,Abut sup ret-porc fsd mtl FPDno,"3,214.25"
D6072,Abut sup ret-cast mtl FPD-hinob,"3,252.71"
D6073,Abut sup ret-cast mtl FPD-base,"2,970.70"
D6074,Abut sup ret-cast mtl FPD-noble,"3,156.56"
D6075,Implant supp ret-ceramic FPD,"3,323.21"
D6076,Implnt supp ret-prc fuse mtlFPD,"3,236.69"
D6077,Implant supp ret-cast metal FPD,"3,140.55"
D6080,Implant maintenance procedures,275.60
D6091,Rpl: atchmt: imp/abt sup pros,"1,329.93"
D6092,Recement impl/abt supt crown,259.58
D6093,Recement impl/abt supt fxd dent,406.99
D6094,Abutment supp crown - titanium,"2,643.83"
D6101,Debride Peri-Implant Defect,951.78
D6102,Debride/Oss Peri-Implant Defect,"1,307.49"
D6103,Bone Graft Rep Peri-Imp Defect,"1,089.58"
D6104,"Bone Graft, Implant Placement","1,089.58"
D6110,Imp/abt sup RD - ednt max,"4,380.74"
D6111,Imp/abt sup RD - ednt mand,"4,380.74"
D6112,Imp/abt sup RD - Part-ednt max,"4,380.74"
D6113,Imp/abt sup RD - Part-ednt mand,"4,380.74"
D6114,Imp/abt sup FD - ednt max,"7,671.90"
D6115,Imp/abt sup FD - ednt mand,"7,671.90"
D6116,Imp/abt sup FD - Part-ednt max,"5,883.71"
D6117,Imp/abt sup FD - Part-ednt mand,"5,883.71"
D6190,Radiograph/surg impl index B/R,592.86
D6194,Abut sup ret-cast mtl FPD-titan,"2,723.94"
D6205,Pontic-indirect res based comp,"1,363.85"
D6210,Pontic-cast high noble metal,"2,085.13"
D6211,Pontic-cast predominantly base,"1,953.99"
D6212,Pontic-cast noble metal,"2,032.68"
D6214,Pontic-titanium,"2,098.24"
D6240,Pontic-porcelain fused to hnob,"2,058.90"
D6241,Pontic-porcelain fused to base,"1,901.53"
D6242,Pontic-porcelain fused to nobl,"2,006.44"
D6245,Pontic-porcelain/ceramic,"2,124.46"
D6250,Pontic-resin w/ high noble met,"2,032.68"
D6251,Pontic-resin w/ predomnt base,"1,875.30"
D6252,Pontic-resin with noble metal,"1,935.63"
D6253,Provisional pontic,876.01
D6545,Retainer-cast for resin bonded,769.23
D6548,Ret-porc/cer-resin bnd fxd pros,846.15
D6549,Ret-res - Res bnd fxd pros,554.78
D6600,"Inlay-porcelain/ceramic, 2 surf","1,526.80"
D6601,"Inlay-porcelain/ceramic, 3+surf","1,601.40"
D6602,"Inlay-cast high noble met,2surf","1,631.70"
D6603,"Inlay-cast high nob met, 3+surf","1,794.88"
D6604,"Inlay-cast predomnt base, 2surf","1,599.06"
D6605,"Inlay-cast predomnt base,3+surf","1,694.64"
D6606,"Inlay-cast noble metal, 2 surf","1,573.43"
D6607,"Inlay-cast noble metal, 3+ surf","1,745.93"
D6608,"Onlay-porcelain/ceramic, 2 surf","1,659.68"
D6609,"Onlay-porcelain/ceramic, 3+surf","1,731.94"
D6610,"Onlay-cast high noble met,2surf","1,759.90"
D6611,"Onlay-cast high nob met, 3+surf","1,925.40"
D6612,"Onlay-cast predomnt base, 2surf","1,750.58"
D6613,"Onlay-cast predomnt base,3+surf","1,829.84"
D6614,"Onlay-cast noble metal, 2 surf","1,713.29"
D6615,"Onlay-cast noble metal, 3+ surf","1,780.89"
D6624,Inlay-titanium,"1,631.70"
D6634,Onlay-titanium,"1,713.29"
D6710,Retainer crn-indir res-bas comp,"1,748.25"
D6720,Retainer crn-res w/ hi nob met,"2,039.63"
D6721,Retainer crn-resin w/ base met,"1,934.73"
D6722,Retainer crn-resin w/ nob met,"1,969.70"
D6740,Crown-porcelain/ceramic,"2,144.53"
D6750,Retainer crn-porc fused-hi nob,"2,088.58"
D6751,Retainer crn-porc fuse-base met,"1,948.71"
D6752,Retainer crn-porc fused-nob met,"1,995.34"
D6780,Retainer crn-3/4 cast h nob met,"1,969.70"
D6781,Crown-3/4 cast most base metal,"1,969.70"
D6782,Crown-3/4 cast noble metal,"1,829.84"
D6783,Crown-3/4 porcelain/ceramic,"2,027.98"
D6790,Retainer crn-full cast hi nob,"2,016.31"
D6791,Retainer crn-full cast base,"1,911.43"
D6792,Retainer crn-full cast nob met,"1,981.35"
D6793,Provisional retainer crown,827.50
D6794,Retainer crown-titanium,"1,981.35"
D6920,Connector bar,765.90
D6930,Recement fixed partial denture,446.78
D6940,Stress breaker,"1,012.69"
D6950,Precision attachment,"1,957.30"
D6985,"Pediatric part'l denture, fixed","1,702.00"
D7111,Extraction crnl remnts-decid th,283.29
D7140,"Extract,erupted th/exposed rt",376.56
D7210,Extraction-surgical/erupt tooth,569.51
D7220,Extraction-impacted/soft tis,714.11
D7230,Extraction-impacted/part bony,950.18
D7240,Extraction-impacted/compl bony,"1,115.43"
D7241,Remov impact-comp bony w/ comp,"1,401.66"
D7250,Surgic removl resid tooth root,601.98
D7251,Coronectomy-part tooth removal,"1,180.35"
D7260,Oral antral fistula closure,"3,652.70"
D7261,Prim closure sinus perforation,"1,521.96"
D7270,Reimplantation/stabilization,"1,141.46"
D7272,Tooth transplantation,"1,521.96"
D7280,Surgical access unerupted tooth,"1,065.38"
D7282,Mobiliz erupt/malpos th-erupt,532.69
D7283,Plcmnt of devc fo facil erup th,456.59
D7285,Biopsy of oral tissue-hard,"2,130.74"
D7286,Biopsy of oral tissue-soft,913.18
D7287,Exfoliative cyt sample collectn,365.28
D7288,Brush biopsy-transepith sample,365.28
D7290,Surgical reposition of teeth,913.18
D7292,Plcmnt: temp anch scrw rtnd plt,"1,461.08"
D7293,Plcmnt: temp anch w/ surg flap,913.18
D7294,Plcmnt: temp anch w/o surg flap,760.98
D7310,Alveoloplasty w/ext 4+ /quad,797.81
D7311,Alveoloplasty w/ext 1-3 th/quad,698.09
D7320,Alveoloplasty w/o ext 4+ /quad,"1,296.45"
D7321,Alveoloplsty w/o ex 1-3 th/quad,"1,097.38"
D7340,Vestibuloplasty-ridge ext -2nd,"5,484.96"
D7350,Vestiplasty-ridge ext (inc),"15,956.25"
D7410,Excision benign lesion<=1.25cm,"2,393.44"
D7411,Excision benign lesion>1.25 cm,"3,789.61"
D7412,"Excision benign lesion,complic","4,188.51"
D7413,Excision malig lesion<=1.25cm,"2,792.35"
D7414,Excision malig lesion>1.25cm,"4,188.51"
D7415,"Excision malig lesion,complic","4,687.15"
D7440,Ex malig tumor-diam <= 1.25 cm,"3,789.61"
D7441,Ex malig tumor-diam > 1.25 cm,"5,584.69"
D7450,Rem benign odont-diam<=1.25cm,"2,393.44"
D7451,Rem benign odont-diam>1.25 cm,"3,271.04"
D7460,Rem benign nonodont-di<=1.25cm,"2,393.44"
D7461,Rem benign nonodont-diam>1.25cm,"3,271.04"
D7465,Destruct lesion-phys/chem B/R,"1,296.45"
D7471,Removal of exostosis-per site,"2,963.88"
D7472,Removal of torus palatinus,"3,522.34"
D7473,Removal of torus mandibularis,"3,322.89"
D7485,"Surg reduc, osseous tuberosity","2,963.88"
D7490,Rad resectn-maxilla or mandible,"23,934.38"
D7510,Incis&drain abscess-intra soft,857.65
D7511,Incis&drain abscs-int soft comp,"1,296.45"
D7520,Incis&drain abscess-extra soft,"4,084.80"
D7521,Incis&drain abscs-ext soft comp,"4,487.70"
D7530,Remove foreign body from tissue,"1,471.96"
D7540,Remove foreign body from bone,"1,631.53"
D7550,Partial ostect/sequestrectomy,"1,017.21"
D7560,Maxill sinusotomy-rem foreign,"8,077.85"
D7610,Maxilla-open red (teeth immob),"13,064.18"
D7620,Maxilla-closed red(teeth immob),"9,797.14"
D7630,Mandible-open red (teeth immob),"16,985.43"
D7640,Mandible-closed red (th immob),"10,778.45"
D7650,Malar/zygomat arch-open reduc,"8,165.61"
D7660,Malar/zygo arch-closed reduc,"4,814.80"
D7670,Alveolus-closed reduction,"3,757.70"
D7671,Alveolus-open reduction,"7,080.59"
D7680,Facial bone-complicated reduct,"24,496.84"
D7710,Maxilla-open reduction,"15,353.90"
D7720,Maxilla-closed reduction,"10,778.45"
D7730,Mandible-open reduction,"22,211.10"
D7740,Mandible-closed reduction,"10,989.86"
D7750,Malar/zygomatic arch-open red,"13,977.68"
D7760,Malar/zygomatic arch-close red,"5,608.63"
D7770,"Alveolus-stabilize teeth, open","7,599.16"
D7771,"Alveolus-stabilize teeth,closed","5,863.93"
D7780,Facial bones-complicated reduc,"32,662.45"
D7810,Open reduction of dislocation,"14,368.60"
D7820,Closed reduction of dislocate,"2,353.55"
D7830,Manipulation under anesthesia,"1,348.30"
D7840,Condylectomy,"19,586.30"
D7850,Surgical discect:w/ w/o implant,"16,913.63"
D7852,Disc repair,"19,366.90"
D7854,Synovectomy,"19,985.20"
D7856,Myotomy,"14,181.11"
D7858,Joint reconstruction,"40,421.18"
D7860,Arthrotomy,"17,228.76"
D7865,Arthroplasty,"27,763.88"
D7870,Arthrocentesis,917.49
D7871,Non-arthroscopic lysis & lavage,"1,834.98"
D7872,"Arthroscopy-diag, w/ w/o biopsy","9,793.15"
D7873,Arthroscopy-surgical: adhesions,"11,791.68"
D7874,Arthroscopy-surgical: disc rep,"16,913.63"
D7875,Arthroscopy-surgic: synovectomy,"18,529.20"
D7876,Arthroscopy-surgical:discectomy,"19,977.23"
D7877,Arthroscopy-surgic: debridement,"17,631.66"
D7880,Occlusal orthotic device,"2,201.96"
D7910,Suture of small wounds to 5cm,"1,308.41"
D7911,Complicated suture-up to 5 cm,"3,267.04"
