Department - Charge Category,Item Number - Charge ID,Description,Price
Pharmacy,13107-0068-01,amphetamine-dextroamphetamine 5 mg Tab,8.6
Pharmacy,00591-5522-01,hydrOXYzine hydrochloride 10 mg Tab,3.15
Pharmacy,00527-1788-01,fluPHENAZine 1 mg Tab,22
Pharmacy,41167-0006-07,doxylamine 25 mg Tab,1.7
Pharmacy,00904-6627-35,carbamide peroxide otic 6.5% Sol,8.35
Pharmacy,68084-0361-11,propafenone 150 mg Tab,4.7
Pharmacy,00338-0705-41,potassium chloride 10 mEq/50 mL Sol,52.2
Pharmacy,00603-1384-58,levETIRAcetam 100 mg/mL Sol,3.3
Pharmacy,51079-0386-01,lorazepam 1 mg Tab,4.55
Pharmacy,63459-0395-02,bendamustine 90 mg/mL Sol,6967.8
Pharmacy,42291-0622-30,montelukast 4 mg Tab,28.3
Pharmacy,00378-2457-10,LORazepam 1 mg Tab,4.25
Pharmacy,AMBMED1226,Synvisc 16mg/2mL,614.3
Pharmacy,00172-5312-10,ciprofloxacin 500 mg Tab,27
Pharmacy,00093-0900-05,ketoconazole 200 mg Tab,1.85
Pharmacy,00378-2146-05,spironolactone 25 mg Tab,2.2
Pharmacy,00781-5182-10,levothyroxine 75 mcg (0.075 mg) Tab,2.9
Pharmacy,62559-0149-01,esterified estrogens-methylTESTOSTERone 1.25 mg-2.5 mg Tab,24
Pharmacy,65649-0201-75,polyethylene glycol 3350 with electrolytes - Pow,462.3
Pharmacy,00000-0113-05,zidovudine 50 mg/mL Soln-Oral,7.5
Pharmacy,00378-1049-01,doxepin 10 mg Cap,3.15
Pharmacy,48102-0101-01,methazolamide 50 mg Tab,38.35
Pharmacy,AMBMED1125,NS PF Inj 10mL,20
Pharmacy,65628-0205-10,vancomycin 25 mg/mL Pow,2.6
Pharmacy,51672-1259-01,clobetasol topical 0.05% Oin,660.7
Pharmacy,61314-0637-10,prednisoLONE ophthalmic acetate 1% Sus,262.6
Pharmacy,16714-0697-01,valACYclovir 1 g Tab,63.15
Pharmacy,50428-3943-73,nicotine 2 mg Gum,1.65
Pharmacy,68462-0202-01,morphine 15 mg Tab,1
Pharmacy,65862-0211-50,minocycline 100 mg Cap,17
Pharmacy,00046-1100-91,conjugated estrogens 0 mg Tab,31.2
Pharmacy,50881-0010-60,ruxolitinib 10 mg Tab,595
Pharmacy,63323-0506-01,dexamethasone 10 mg/mL preservative-free Sol,107.6
Pharmacy,65862-0128-01,torsemide 100 mg Tab,15.2
Pharmacy,00245-0147-60,amiodarone 200 mg Tab,37.15
Pharmacy,00316-7400-03,urea topical 40% Cre,684.4
Pharmacy,63739-0286-10,diltiazem 300 mg Cap-ER,16.65
Pharmacy,AMBMED1244,Levaquin IVPB 500mg/100mL,38.6
Pharmacy,00406-5771-01,methadone 10 mg Tab,2.65
Pharmacy,65162-0698-90,gabapentin 250 mg/5 mL Sol,628.9
Pharmacy,47781-0598-91,vancomycin 500 mg Pow,48.7
Pharmacy,51079-0767-01,divalproex sodium 500 mg Tab,14.8
Pharmacy,00185-0118-01,labetalol 300 mg Tab,4.75
Pharmacy,10631-0407-01,zzhydrocortisone topical 2.5% Cre,439
Pharmacy,00378-0257-01,haloperidol 1 mg Tab,2.35
Pharmacy,65862-0538-20,levoFLOXacin 750 mg Tab,180.4
Pharmacy,51672-4083-01,hydrocortisone topical butyrate 0.1% Oin,283.9
Pharmacy,00409-2053-10,ketamine 50 mg/mL Sol,55.2
Pharmacy,64679-0990-01,zonisamide 100 mg Cap,10.4
Pharmacy,00536-2770-85,calcium glubionate 170  Syrup,98.7
Pharmacy,60505-0096-00,doxazosin 8 mg Tab,7.45
Pharmacy,00409-4197-01,clindamycin 9000  Soln,225.3
Pharmacy,00703-4805-01,mesna 100 mg/mL Sol,316
Pharmacy,60429-0358-05,buPROPion 300 mg/24 hours Tab,3.4
Pharmacy,00054-4728-31,predniSONE 5 mg Tab,1.15
Pharmacy,00781-5022-07,methylPREDNISolone 4 mg Tab,7.15
Pharmacy,25021-0806-01,haloperidol 5 mg/mL Sol,129.8
Pharmacy,45802-0525-55,ammonium lactate topical 12% Lot,91.2
Pharmacy,60687-0112-21,anastrozole 1 mg Tab,10.4
Pharmacy,55150-0116-20,ampicillin-sulbactam 1 g-0.5 g Pow,86.7
Pharmacy,68382-0269-16,fenofibrate 48 mg Tab,9.55
Pharmacy,63323-0281-10,fluphenazine 25  Soln,932.9
Pharmacy,55390-0037-10,vecuronium 10 mg REC Injection,81.75
Pharmacy,51552-0106-05,lidocaine 100 gm Powder,7.5
Pharmacy,23155-0473-42,furosemide 10 mg/mL Sol,54.5
Pharmacy,00068-0277-61,methenamine 1 gm Tab,17.4
Pharmacy,50268-0855-15,cyanocobalamin 1000 mcg Tab,1.8
Pharmacy,51079-0323-06,anastrozole 1 mg Tab,67.45
Pharmacy,55150-0168-30,bupivacaine 0.25% preservative-free Sol,35.5
Pharmacy,68180-0122-01,cephalexin 500 mg Cap,6.9
Pharmacy,00069-4190-68,sildenafil 20 mg Tab,249.5
Pharmacy,64764-0300-20,vedolizumab 300 mg Pow,40605.9
Pharmacy,65649-0303-02,rifaximin 550 mg Tab,219.6
Pharmacy,51991-0197-01,prochlorperazine 10 mg Tab,4.5
Pharmacy,45802-0098-51,mesalamine 4  Enema,121.5
Pharmacy,00000-0015-30,Al hydroxide/Mg hydroxide/simethicone 400mg-400mg-40mg/5ml Susp-Oral,1.85
Pharmacy,53489-0478-01,sulindac 150 mg Tab,4.95
Pharmacy,00469-0617-73,tacrolimus 1 mg Cap,35.85
Pharmacy,00172-4364-60,labetalol 100 mg Tab,3.4
Pharmacy,67457-0198-05,remifentanil 2 mg REC Injection,960.2
Pharmacy,00409-9558-49,rocuronium 10 mg/mL Sol,55.8
Pharmacy,51079-0746-01,diltiazem 60 mg Tab,3.55
Pharmacy,00071-0513-24,gabapentin 600 mg Tab,57.7
Pharmacy,43547-0275-09,donepezil 5 mg Tab,43.3
Pharmacy,50111-0990-01,ergocalciferol 50000 unit(s) Cap,8.45
Pharmacy,45802-0132-75,fenofibrate 145 mg Tab,5.6
Pharmacy,00781-5748-01,methylphenidate 5 mg Tab,3.7
Pharmacy,65862-0496-47,sulfamethoxazole-trimethoprim 200 mg-40 mg/5 mL Sus,2.3
Pharmacy,00409-4090-01,zinc chloride 1 mg/mL Sol,36.1
Pharmacy,17478-0715-10,brimonidine ophthalmic 0.2% Sol,163.3
Pharmacy,62175-0262-37,NIFEdipine 90 mg Tab,12.85
Pharmacy,59365-5128-01,copper - Dev,2478
Pharmacy,64679-0991-02,ziprasidone 20 mg Cap,44.85
Pharmacy,54838-0501-15,haloperidol 2 mg/mL Con,1359.7
Pharmacy,00703-3429-11,ifosfamide 3000  Soln,834.9
Pharmacy,00781-3282-75,gemcitabine 200 mg Pow,1135.9
Pharmacy,00517-2710-25,calcium chloride 100 mg/mL Sol,228.9
Pharmacy,AMBMED1260,lisinopril Tab 5mg,3.5
Pharmacy,00713-0118-12,acetaminophen 120 mg Supp,3.05
Pharmacy,00000-0020-75,tolvaptan 7.5 mg Tab,796.9
Pharmacy,60432-0466-08,dexamethasone 0.5 mg/5 mL Liq,1.35
Pharmacy,24338-0132-13,erythromycin ethylsuccinate 200 mg/5 mL Gra,1918.8
Pharmacy,00121-1775-10,codeine-guaiFENesin 10 mg-100 mg/5 mL Syr,3.75
Pharmacy,00574-4024-39,erythromycin ophthalmic 0.5% Oin,89.9
Pharmacy,00008-1218-01,methylnaltrexone 12  Soln,359.6
Pharmacy,60505-0823-06,calcitonin 200 intl units/inh Spr,503.8
Pharmacy,00955-1006-10,enoxaparin 60 mg/0.6 mL Sol,373.2
Pharmacy,00074-4552-90,levothyroxine 50 mcg (0.05 mg) Tab,7.1
Pharmacy,NSIMM90716,Varicella 90716 - varicella inj 0.5 ml,163
Pharmacy,51991-0144-17,methylergonovine 0.2 mg/mL Inj Sol 1 mL,225.1
Pharmacy,00046-1107-11,conjugated estrogens-medroxyPROGESTERone 0.625 mg-2.5 mg Tab,38.3
Pharmacy,60267-0311-10,sodium nitrite 3% Sol,296.9
Pharmacy,00456-2613-63,diltiazem 180 mg/24 hours Cap,9.5
Pharmacy,17238-0424-06,indocyanine green 25 mg Pow,470.1
Pharmacy,00009-4544-02,tolterodine 2 mg Tab,37
Pharmacy,00023-4554-30,ocular lubricant - Gel,1.9
Pharmacy,00009-7529-02,irinotecan 20 mg/mL Sol,605.9
Pharmacy,00002-4117-33,olanzapine 10 mg Tab,110.7
Pharmacy,67767-0142-30,buPROPion 300 mg/24 hours Tab-ER,23.85
Pharmacy,00054-4604-25,megestrol 40 mg Tab,5.85
Pharmacy,16714-0299-03,amoxicillin 500 mg Cap,2.2
Pharmacy,68084-0018-01,ALPRAZolam 0.25 mg Tab,3.3
Pharmacy,63323-0280-02,furosemide 10 mg/mL Sol,83.75
Pharmacy,00713-0704-89,acetaminophen-HYDROcodone 325 mg-7.5 mg/15 mL Sol,1.55
Pharmacy,00781-5994-01,hydroxychloroquine 200 mg Tab,20.45
Pharmacy,00056-0169-75,warfarin 1 mg Tab,12
Pharmacy,00591-0810-46,silver sulfADIAZINE topical 1% Cre,302.1
Pharmacy,49884-0600-40,silver sulfADIAZINE topical 1% Cream,175.4
Pharmacy,62175-0617-43,pantoprazole 40 mg Tab,20.3
Pharmacy,72140-0014-96,salicylic acid topical 40% Pad,5.1
Pharmacy,00078-0474-61,acetylcholine ophthalmic REC Powder,279.1
Pharmacy,49281-0718-10,"influenza virus vaccine, inactivated recombinant hemagglutinin quadrivalent Sol",266.9
Pharmacy,43386-0140-28,methylergonovine 0.2 mg Tab,135.5
Pharmacy,11704-0370-01,hydroxocobalamin 5 g Pow,2338.1
Pharmacy,00283-0871-31,benzocaine topical 20% Gel,43.25
Pharmacy,AMBMED1064,diazepam rectal 2.5mg,901.5
Pharmacy,68094-0494-61,ibuprofen 100 mg/5 mL Sus,3
Pharmacy,65862-0018-01,cephalexin 250 mg Cap,3.5
Pharmacy,17478-0070-35,erythromycin ophthalmic 0.5% Oin,93.3
Pharmacy,17478-0096-15,cyclopentolate ophthalmic 0.5% Sol,365.3
Pharmacy,00409-3182-01,"epinephrine-lidocaine 1:100,000-2% Soln",89.3
Pharmacy,16714-0695-01,fluconazole 10 mg/mL Pow,179.6
Pharmacy,60429-0826-90,tolterodine 4 mg Cap,24
Pharmacy,00409-1559-30,bupivacaine 0.25% preservative-free Sol,61.1
Pharmacy,51285-0204-02,copper Device,2660.4
Pharmacy,00591-3970-50,metronidazole 500 mg Tab,3.6
Pharmacy,00093-0812-01,nortriptyline 50 mg Cap,13.85
Pharmacy,55111-0762-60,valGANciclovir 450 mg Tab,305.9
Pharmacy,00409-1632-01,vecuronium 10 mg Pow,95.4
Pharmacy,76125-0900-10,immune globulin intravenous and subcutaneous 10 % Soln-Inj,5027.5
Pharmacy,00555-0926-02,warfarin 6 mg Tab,4.75
Pharmacy,10019-0178-36,morphine 10 mg/mL Soln-Inj,61.5
Pharmacy,55390-0207-01,epirubicin 2 mg/mL Sol,1443.5
Pharmacy,00603-0283-32,docusate-senna 50 mg-8.6 mg Tab,1.45
Pharmacy,00003-4214-21,saxagliptin 2.5 mg Tab,53.75
Pharmacy,00270-0556-15,sincalide 5 mcg REC Injection,865.4
Pharmacy,00781-5987-01,carBAMazepine 200 mg Tab,10.4
Pharmacy,45963-0734-52,DOCEtaxel 20 mg/mL Sol,5775.5
Pharmacy,00603-4654-16,montelukast 5 mg Tab,28.3
Pharmacy,00064-5010-15,collagenase topical 250 units/g Oin,526.8
Pharmacy,00496-0882-05,lidocaine topical 4% Cre,49.5
Pharmacy,00781-7109-55,fentanyl 12 mcg/hr Fil,69
Pharmacy,17478-0063-35,ocular lubricant - Oin,115.6
Pharmacy,00378-0614-01,thioridazine 25 mg Tab,4.2
Pharmacy,60429-0904-15,fluocinonide topical 0.05 % Cream,18.3
Pharmacy,63304-0553-01,clorazepate 7.5 mg Tab,8
Pharmacy,45963-0342-02,desipramine 25 mg Tab,7.15
Pharmacy,00113-0344-05,nicotine 2 mg Loz,2.5
Pharmacy,00781-5021-01,prochlorperazine 10 mg Tab,4.45
Pharmacy,60505-0687-04,piperacillin-tazobactam 3 g-0.375 g Pow,173.6
Pharmacy,00378-4881-01,venlafaxine 25 mg Tab,9.75
Pharmacy,46287-0020-04,spironolactone 25 mg/5 mL Sus,13.75
Pharmacy,60505-0222-01,sotalol AF 80 mg Tab,16.2
Pharmacy,00904-6193-61,tizanidine 4 mg Tab,7.4
Pharmacy,00025-1461-34,misoprostol 200 mcg Tab,33.1
Pharmacy,00069-0104-04,doxycycline 100 mg Pow,183
Pharmacy,24658-0304-10,simvastatin 80 mg Tab,24.65
Pharmacy,49502-0501-02,epinephrine 0.15 mg Kit,1799.6
Pharmacy,65162-0178-50,metFORMIN 500 mg Tab,3.8
Pharmacy,00062-0190-02,tretinoin topical 0.1% Gel,101.1
Pharmacy,45802-0952-26,ibuprofen 100 mg/5 mL Sus,45.1
Pharmacy,AMBMED1022,azithromycin Powder 1gm,196.8
Pharmacy,00378-1101-10,prazosin 1 mg Cap,4.5
Pharmacy,57237-0126-01,warfarin 7.5 mg Tab,4.75
Pharmacy,51079-0520-20,finasteride 5 mg Tab,15.65
Pharmacy,25208-0002-02,tirofiban 50 mcg/mL Inj Sol,38.4
Pharmacy,NSIMM90746,Engerix-B Adult 90746 - Engerix-B Inj Adult 1mL,222
Pharmacy,43598-0210-40,silver sulfADIAZINE topical 1% Cre,302.1
Pharmacy,53489-0145-01,sulfamethoxazole-trimethoprim 400 mg-80 mg Tab,3.35
Pharmacy,64764-0301-14,pioglitazone 30 mg Tab,118.8
Pharmacy,00591-5730-01,baclofen 10 mg Tab,3.1
Pharmacy,50458-0925-50,levofloxacin 500 mg Tab,163.9
Pharmacy,00378-5631-59,SUMAtriptan 50 mg Tab,125.8
Pharmacy,51079-0931-20,carvedilol 12 mg Tab,10.7
Pharmacy,00904-5951-61,spironolactone 25 mg Tab,2.5
Pharmacy,66758-0042-01,epirubicin 2 mg/mL Sol,1080.6
Pharmacy,63323-0329-31,bacitracin 50000 units Pow,137.9
Pharmacy,66993-0686-38,OLANZapine 5 mg Tab,71.3
Pharmacy,00338-0049-18,LVP solution Sodium Chloride 0.9% Sol,38.25
Pharmacy,00078-0246-15,cycloSPORINE microemulsion 25 mg Cap,11.1
Pharmacy,50484-0010-30,collagenase topical 250 units/g Ointment,1151.4
Pharmacy,AMBMED1198,Tylenol Supp 650mg,2.8
Pharmacy,50419-0188-02,gadopentetate dimeglumine 46.9% Sol,637.7
Pharmacy,00024-4142-60,dronedarone 400 mg Tab,60.2
Pharmacy,00006-4943-00,pneumococcal 23-valent vaccine Soln,603.8
Pharmacy,43598-0012-53,amoxicillin-clavulanate 125 mg-31.25 mg/5 mL Pow,32.75
Pharmacy,42291-0329-90,dilTIAZem 180 mg/24 hours Cap,7.25
Pharmacy,31722-0701-30,losartan 50 mg Tab,11.35
Pharmacy,00173-0752-00,lapatinib 250 mg Tab,245.1
Pharmacy,50419-0452-04,estradiol ER Film,188.3
Pharmacy,00641-6046-10,LORazepam 2 mg/mL Sol,112.9
Pharmacy,45802-0422-37,desonide topical 0.05% Cre,410.4
Pharmacy,00185-0074-60,lovastatin 40 mg Tab,21.4
Pharmacy,00378-0318-93,pioglitazone 45 mg Tab,58.1
Pharmacy,25021-0301-72,adenosine 3 mg/mL Sol,194.6
Pharmacy,AMBMED1264,lorazepam Tab 0.5 mg,2.8
Pharmacy,00409-2051-05,ketamine 100 mg/mL Sol,106
Pharmacy,51672-1272-02,nystatin-triamcinolone topical 100000 units/g-0.1% Oin,678
Pharmacy,00065-8533-02,ciprofloxacin-dexamethasone 0.3%-0.1% Susp,1022.9
Pharmacy,63323-0489-21,"epinephrine-lidocaine 1:200,000-2% preservative-free Sol",168.9
Pharmacy,49348-0356-25,sodium chloride nasal 0.65% Spr,12.25
Pharmacy,00093-0280-19,buPROPion 75 mg Tab,3.65
Pharmacy,NSIMM903781,palivizumab inj 100mg/mL,4248.74
Pharmacy,00078-0241-15,cycloSPORINE 100 mg Cap,75.9
Pharmacy,59148-0019-71,ARIPiprazole 400 mg Pow,9376.3
Pharmacy,00406-1451-01,methylphenidate 20 mg Tab-ER,5.6
Pharmacy,25010-0405-15,phytonadione 5 mg Tab,57.35
Pharmacy,00078-0424-05,methylphenidate 10 mg/24 hr Cap,54.8
Pharmacy,59417-0101-10,lisdexamfetamine 10 mg Cap,53.65
Pharmacy,58160-0825-52,hepatitis A pediatric vaccine 720 units/0.5 mL preservative free Sus,169.5
Pharmacy,00093-9107-19,mebendazole 100 mg Tab-Chew,26.65
Pharmacy,AMBMED1282,Sinemet CR Tab 25-100mg,3.8
Pharmacy,24208-0347-20,albuterol 0.5% Soln,104.3
Pharmacy,67457-0181-20,ketamine 10 mg/mL Sol,205.3
Pharmacy,08373-0800-10,optichamber spacer 1 - Device,101
Pharmacy,00069-0058-01,heparin 1000 units/mL Sol,88.5
Pharmacy,00378-2100-05,loperamide 2 mg Cap,5.25
Pharmacy,58281-0560-02,baclofen 0.5 mg/mL Sol,1205.1
Pharmacy,00168-0011-04,bacitracin topical Ointment 120 gm,72
Pharmacy,64764-0543-11,lansoprazole 15 mg Tab-Dis,83.05
Pharmacy,60429-0449-30,aripiprazole  15 mg Tab,31.6
Pharmacy,00603-5438-32,promethazine 25 mg Tab,2.45
Pharmacy,59762-2003-01,ziprasidone 60 mg Cap,19.6
Pharmacy,00187-5100-01,pimecrolimus topical 1% Cre,1200
Pharmacy,00093-0834-01,clonazepam 2 mg Tab,5.95
Pharmacy,00591-3204-13,podofilox topical 0.5% Sol,472.6
Pharmacy,00071-2012-23,gabapentin 23500  Soln,1925.3
Pharmacy,42291-0623-90,montelukast 5 mg Tab,28.3
Pharmacy,49281-0629-15,"influenza virus vaccine, inactivated quadrivalent Sus",332.3
Pharmacy,00075-8004-04,docetaxel 20 mg/mL Sol,15085.4
Pharmacy,00009-0031-01,hydrocortisone 10 mg Tab,10.05
Pharmacy,00378-3637-05,cetirizine 10 mg Tab,12.5
Pharmacy,00143-9746-10,terbutaline 1 mg/mL Sol,97.4
Pharmacy,00338-0054-03,Sodium Chloride 3% Soln,72.15
Pharmacy,00703-3986-01,oxaliplatin 5 mg/mL Sol,507.5
Pharmacy,07166-1001-36,aloe vera - Gel,15.3
Pharmacy,00000-4114-30,magnesium hydroxide 8 % Susp-Oral,2.15
Pharmacy,00093-7380-01,venlafaxine 37.5 mg Tab,1.95
Pharmacy,42702-0103-05,phenylephrine ophthalmic 10% Sol,240
Pharmacy,59075-0730-15,natalizumab 300  Conc,31796.3
Pharmacy,63323-0599-30,deferoxamine 2 g Pow,470.4
Pharmacy,00781-5776-31,azithromycin 250 mg Tab,38.9
Pharmacy,AMBMED1134,levetiracetam Tab 500mg,17.5
Pharmacy,50383-0781-30,lidocaine topical 2% Gel,83.4
Pharmacy,68084-0330-01,venlafaxine 37.5 mg Tab,10.05
Pharmacy,52268-0100-01,polyethylene glycol 3350 with electrolytes REC Powder,110
Pharmacy,58160-0898-52,"influenza virus vaccine, inactivated preservative-free quadrivalent Sus",101
Pharmacy,00075-0622-80,enoxaparin 80  Soln,522
Pharmacy,00000-8003-01,morphine 20 mg/mL Soln-Oral Conc,3.1
Pharmacy,00409-2596-03,midazolam 5 mg/mL Sol,57.8
Pharmacy,60429-0090-90,pramipexole 1.5 mg Tab,1.7
Pharmacy,00115-1331-01,amphetamine-dextroamphetamine 20 mg Cap,30.7
Pharmacy,63739-0119-10,glyBURIDE M 5 mg Tab,1.2
Pharmacy,63739-0031-10,baclofen 10 mg Tab,3.65
Pharmacy,50242-0132-01,trastuzumab 150 mg Pow,10283.9
Pharmacy,00074-4382-20,cisatracurium 200  Soln,2510.3
Pharmacy,68382-0764-06,clarithromycin 125 mg/5 mL Pow,246.1
Pharmacy,65628-0070-10,omeprazole 2 mg/mL Sus,1.65
Pharmacy,50419-0703-05,NIFEdipine 90 mg Tab,21
Pharmacy,00338-0047-44,sodium chloride 0.9% Sol,21.9
Pharmacy,63323-0355-65,levofloxacin 500 mg/100 mL Sol,153.5
Pharmacy,00378-0871-16,clonidine 0.1 mg/day Patch-24,165.6
Pharmacy,00085-0566-01,betamethasone 6 mg/mL Susp-Inj,89.3
Pharmacy,00023-0106-05,gentamicin-prednisolone ophthalmic 0.3%-1% Susp,646
Pharmacy,16729-0108-11,mitomycin 20 mg Pow,4945
Pharmacy,44677-0100-20,lanolin topical - Cre,35.75
Pharmacy,50458-0925-10,levofloxacin 500 mg Tab,180.3
Pharmacy,59762-0155-02,atorvastatin 10 mg Tab,1.3
Pharmacy,52343-0076-30,paroxetine 40 mg Tab,14.9
Pharmacy,55390-0299-01,indomethacin 1 mg REC Injection,3615.5
Pharmacy,00527-1338-25,doxycycline monohydrate 100 mg Tab,20.35
Pharmacy,60505-6080-00,fondaparinux 7.5 mg Soln-Inj,675.9
Pharmacy,60432-0537-60,"nystatin 100,000 units/mL Sus",1.45
Pharmacy,00000-0894-16,simethicone 67 mg/mL Soln-Oral,1
Pharmacy,51079-0557-20,clopidogrel 75 mg Tab,2.1
Pharmacy,00487-9501-03,albuterol 2.5 mg/3 mL (0.083%) Sol,4
Pharmacy,00603-5168-32,PHENobarbital 97.2 mg Tab,5.7
Pharmacy,58160-0903-52,"influenza virus vaccine quadrivalent PF >36 mo, inactivated  - Susp-Inj",95.6
Pharmacy,00024-5150-10,rasburicase 1.5 mg Pow,5802.1
Pharmacy,00591-0240-05,LORazepam 0.5 mg Tab,3.35
Pharmacy,65757-0402-03,ARIPiprazole 662 mg/2.4 mL Sus,7767.6
Pharmacy,00378-3505-91,risperiDONE 0.5 mg Tab,21.4
Pharmacy,50242-0085-27,alteplase 100 mg REC Injection,57618
Pharmacy,00093-7772-93,cloZAPine 100 mg Tab,17.2
Pharmacy,50474-0600-01,olsalazine 250 mg Cap,11
Pharmacy,00603-2438-32,benztropine 1 mg Tab,1.95
Pharmacy,00006-0031-44,alendronate 70 mg Tab,181.1
Pharmacy,58016-0178-00,citalopram 20 mg Tab,12.8
Pharmacy,63402-0308-30,lurasidone 80 mg Tab,244.7
Pharmacy,AMBMED1127,nystatin Cream 15gm,54
Pharmacy,00065-0530-01,"ophthalmic irrigation, extraocular Soln",103.5
Pharmacy,65628-0202-05,metroNIDAZOLE 50 mg/mL Susp-Oral,2.7
Pharmacy,00143-9873-10,metoprolol 1 mg/mL Sol,86.9
Pharmacy,00378-4011-01,glimepiride 1 mg Tab,2.05
Pharmacy,51991-0526-33,terbinafine 250 mg Tab,65.4
Pharmacy,51079-0454-20,simvastatin 10 mg Tab,13.95
Pharmacy,51079-0577-20,pramipexole 0.25 mg Tab,14.75
Pharmacy,00904-6487-61,lisinopril 40 mg Tab,3.85
Pharmacy,00000-0012-10,oxytocin 30 units/500 mL-0.9% Soln-IV,153.5
Pharmacy,00045-0642-65,topiramate 200 mg Tab,45.35
Pharmacy,00185-0605-01,lisinopril 5 mg Tab,4.9
Pharmacy,50458-0167-01,levofloxacin 250 mg/50 mL Sol,133.2
Pharmacy,49281-0880-01,BCG 81 mg REC Powder,1044.5
Pharmacy,59148-0006-13,aripiprazole 2 mg Tab,173.4
Pharmacy,00409-6482-01,erythromycin REC Injection,659.3
Pharmacy,00517-1071-25,epinephrine 1 mg/mL Sol,54.15
Pharmacy,51991-0292-01,oxcarbazepine 150 mg Tab,7.2
Pharmacy,60429-0820-01,rOPINIRole 2 mg Tab,3.55
Pharmacy,17478-0931-01,calcitriol 1 mcg/mL Sol,128.3
Pharmacy,51079-0771-20,carvedilol 3 mg Tab,10.7
Pharmacy,00000-0574-05,levETIRAcetam 100 mg/mL Soln-Oral,16.3
Pharmacy,00023-0798-15,ocular lubricant - Sol,2.95
Pharmacy,60505-0749-05,cefazolin 1 g Pow,39.55
Pharmacy,55150-0125-02,ondansetron 2 mg/mL Sol,85
Pharmacy,52343-0038-30,OLANZapine 2.5 mg Tab,55.95
Pharmacy,00591-0607-01,labetalol 300 mg Tab,5.25
Pharmacy,63020-0049-01,bortezomib 3.5 mg REC Injection,6995
Pharmacy,00378-9123-98,fentanyl ER Film,200.3
Pharmacy,31722-0212-30,sertraline 25 mg Tab,14.25
Pharmacy,65862-0203-30,losartan 100 mg Tab,15.45
Pharmacy,08290-3064-13,heparin flush 10 units/mL Sol,85
Pharmacy,61703-0344-18,fludarabine 50 mg Pow,809.3
Pharmacy,63323-0386-20,cefotetan 2 gm REC Injection,440.3
Pharmacy,00517-2930-25,sodium chloride 23.4% Sol,36.2
Pharmacy,00501-3400-02,zinc oxide topical 40% Oin,16.1
Pharmacy,59762-3304-01,nitroglycerin 0.4 mg Tab,2.4
Pharmacy,00000-1810-30,bismuth subsalicylate 524 mg / 30 mL Susp-Oral,1.95
Pharmacy,00004-6940-03,ganciclovir 500 mg REC Injection,932.3
Pharmacy,61703-0350-38,methotrexate 50  Soln,123
Pharmacy,00054-4595-25,meperidine 50 mg Tab,7.15
Pharmacy,00143-9983-91,cefazolin 10 g Pow,236.3
Pharmacy,59762-1517-01,celecoxib 200 mg Cap,12
Pharmacy,68516-5216-02,albumin human 25% Sol,1275.5
Pharmacy,00591-3512-01,morphine 30 mg Tab,8.5
Pharmacy,50111-0469-01,propranolol 40 mg Tab,3.5
Pharmacy,00002-3237-33,duloxetine 60 mg Cap,25.9
Pharmacy,00143-9673-10,levETIRAcetam 100 mg/mL Sol,131.5
Pharmacy,51079-0451-20,amlodipine 5 mg Tab,8.65
Pharmacy,50458-0593-10,risperiDONE 2 mg Tab,19.7
Pharmacy,00186-0777-60,ticagrelor 90 mg Tab,30.3
Pharmacy,51479-0042-15,aztreonam 2 gm REC Injection,683
Pharmacy,00023-0312-04,ocular lubricant - Oin,244.1
Pharmacy,00378-5617-78,levETIRAcetam 750 mg Tab,23.85
Pharmacy,68094-0494-62,ibuprofen 100 mg/5 mL Sus,3
Pharmacy,68308-0505-47,oxyCODONE 5 mg Tab,2.6
Pharmacy,00536-5896-88,nicotine 21 mg/24 hr Fil,10.75
Pharmacy,00904-0036-20,loperamide 24  Liquid,28.3
Pharmacy,50474-0594-40,levetiracetam 250 mg Tab,37.5
Pharmacy,00085-4331-01,posaconazole 18 mg/mL Sol,3834.8
Pharmacy,13668-0113-90,losartan 25 mg Tab,8.45
Pharmacy,00187-0994-45,acyclovir topical 5% Cre,2867.4
Pharmacy,51079-0284-20,diazepam 2 mg Tab,1.25
Pharmacy,00469-0871-20,adenosine 60  Soln,1306.2
Pharmacy,17238-0900-11,fluorescein ophthalmic 1 mg Tes,1.2
Pharmacy,68094-0587-62,acetaminophen 160 mg/5 mL Sus,5.3
Pharmacy,00904-6304-77,magnesium citrate 1.745 g/30 mL Liq,9.75
Pharmacy,00781-7309-31,rivastigmine 9.5 mg/24 hr Fil,84.5
Pharmacy,55513-0148-10,epoetin alfa 4000 units/mL preservative-free Sol,522.7
Pharmacy,51079-0860-06,levETIRAcetam 1000 mg Tab,39.9
Pharmacy,00487-9801-01,ipratropium 0.02% Soln,6.6
Pharmacy,49348-0037-29,tetrahydrozoline ophthalmic 0.05% Sol,11.95
Pharmacy,59762-1307-01,linezolid 600 mg Tab,780.7
Pharmacy,AMBMED1170,methotrexate Tab 2.5mg,14.3
Pharmacy,00603-5764-21,spironolactone 50 mg Tab,4.1
Pharmacy,13533-0685-20,albumin human 5% Soln,299.5
Pharmacy,69339-0138-19,chlorhexidine topical 0.12% Liq,10.7
Pharmacy,00069-2660-66,NIFEdipine 60 mg Tab,61.3
Pharmacy,00338-1019-48,nafcillin 2  Soln,314.4
Pharmacy,51479-0041-15,aztreonam 1 gm REC Injection,406.35
