St. Vincent Medical Center # 106190762,,,
SVMC Dept#,Charge Number,Charge Description, 06/01/18 Default Price 
08,0810531,X APPLY INTERSTIT RADIAT INTMDT," $2,721.00 "
08,0810523,X APPLY INTERSTIT RADIAT SIMPLE," $1,490.00 "
03,0336396,X CONTRAST XR DRN CTH INT/EXT," $2,328.00 "
13,1300722,X CONTRAST XR DRN CTH INT/EXT," $2,328.00 "
03,0336388,X CONTRAST XR MONITOR BILRY DRN," $2,151.00 "
13,1300714,X CONTRAST XR MONITOR BILRY DRN," $2,151.00 "
03,0312173,X ENDOVASC REPAIR INFRARENAL AAA," $2,273.00 "
13,1300607,X ENDOVASC REPAIR INFRARENAL AAA," $2,273.00 "
18,1870070,X ENDOVASC REPAIR INFRARENAL AAA," $2,273.00 "
03,0338129,X INS CATH/STENT URETER DRAIN/INJ," $4,133.00 "
13,1300151,X INS CATH/STENT URETER DRAIN/INJ," $4,133.00 "
03,0336222,X INTRO CATH INSERT DRN/INJ PERC," $4,133.00 "
13,1300144,X INTRO CATH INSERT DRN/INJ PERC," $4,133.00 "
03,0377275,X XR CHEST 2 V FRONT/LAT W/FLU," $1,093.00 "
03,0307363,X XR CHEST 2 V FRONT/LAT W/FLU (FY)," $1,093.00 "
03,0307371,X XR CHEST COMP 4+ VWS W/FLUO (FY)," $3,175.00 "
03,0315408,X XR CHOLANG EXISTING CATH," $1,478.00 "
03,0377283,X XR EXAM CHEST SPECIAL VIEWS, $589.00 
03,0307389,X XR EXAM CHEST SPECIAL VIEWS LT, $589.00 
13,1300565,X XR TRANSCATH THRPY NON THROMB," $3,360.00 "
50,5002860,X XRAY EXAM  HIP UNILAT 1V RT, $688.00 
03,0302851,X XRAY EXAM HIP UNILAT 1V LT, $688.00 
50,5002852,X XRAY EXAM HIP UNILAT 1V LT, $688.00 
51,5100185,X XRAY EXAM HIP UNILAT 1V LT, $688.00 
55,5500038,X XRAY EXAM HIP UNILAT 1V LT, $688.00 
03,0302869,X XRAY EXAM HIP UNILAT 1V RT, $688.00 
55,5500020,X XRAY EXAM HIP UNILAT 1V RT, $688.00 
56,5600028,X XRAY EXAM HIP UNILAT 1V RT, $688.00 
03,0360552,X XRAY EXAM HIPS/PELV BILAT 2V EA, $895.00 
50,5060553,X XRAY EXAM HIPS/PELV BILAT 2V EA, $895.00 
51,5100177,X XRAY EXAM HIPS/PELV BILAT 2V EA, $895.00 
55,5500061,X XRAY EXAM HIPS/PELV BILAT 2V EA, $895.00 
56,5600069,X XRAY EXAM HIPS/PELV BILAT 2V EA, $895.00 
94,9416272,XALATAN 0.005% OPH SOL 2.5ML, $558.75 
94,9426263,XEROFORM DRESS 5X9, $15.00 
94,9458738,XEROFORM DRESSING 1X8, $12.50 
13,1300060,X-FLUORO VERTEBROPLASTY TC, $981.00 
25,2524361,X-INDV SPCH/LANG THERAPY EA 30 MIN, $371.00 
18,1861327,X-IVUS (NON-CORONARY) S&I 1ST VSL," $1,094.00 "
18,1861335,X-IVUS (NON-CORONRY)EA ADDL VSL S&I," $1,087.00 "
25,2524288,X-LANGUAGE EVAL -15 MIN, $705.00 
25,2524296,X-LANGUAGE EVAL -30 MIN, $806.00 
25,2524304,X-LANGUAGE EVAL -45 MIN, $907.00 
25,2524312,X-LANGUAGE EVAL -60 MIN," $1,129.00 "
05,0501494,X-OT EVAL ADD 15 MIN, $295.00 
05,0501486,X-OT EVAL INITIAL 30 MIN, $591.00 
05,0501510,X-OT TREATMENT ADD 15 MIN, $239.00 
05,0501502,X-OT TREATMENT INITIAL 30 MIN, $473.00 
06,0601732,X-PT COMB PROC/MOD ADD 15 MIN, $239.00 
06,0601740,X-PT COMB PROC/MOD. INIT 30 MIN, $473.00 
06,0601773,X-PT EVAL ADD 15 MIN, $295.00 
06,0601724,X-PT EVAL INITIAL 30 MIN, $591.00 
06,0601765,X-PT PROCEDURE ADD 15 MIN, $224.00 
06,0601757,X-PT PROCEDURE INITIAL 30 MIN, $448.00 
13,1300763,XR 3D REND W/INTERP NO POST PROCESS," $1,388.00 "
13,1300771,XR 3D REND W/INTERP W/POST PROCESS," $1,480.00 "
03,0377424,XR ACUTE COMP ABD SERIES W/1CHEST," $1,268.00 "
03,0308361,XR ACUTE COMP ABD W/1CHEST (FY)," $1,268.00 "
03,0370163,XR CHEST COMP 4+ VWS W/FLUORO," $3,175.00 "
03,0315309,XR CHOLANGIOGRAM INTRAOPERATIVE," $2,319.00 "
03,0315101,XR CHOLECYSTOGRAPHY ORAL CONTRAST, $838.00 
03,0375790,XR CYSTOGRAPHY MINIMUM OF 3 VIEWS," $1,293.00 "
03,0336362,XR DILATION BILI DUCT W OR W/O STNT," $4,957.00 "
13,1300110,XR DILATION BILI DUCT W OR W/O STNT," $4,957.00 "
13,1300169,XR DILATION NEPHROST/URETER/URETHRA," $5,210.00 "
03,0310219,XR ENDO CATH BILIARY & PANCREATIC," $2,161.00 "
03,0384149,XR ENDO CATH PANCREATIC DUCT SYS," $1,172.00 "
03,0310193,XR ENDOSCOPIC CATH BILIARY DUCT SYS," $1,867.00 "
03,0320002,XR EXAM ABD AP/OBLIQ/CONE VWS, $662.00 
50,5020003,XR EXAM ABD AP/OBLIQ/CONE VWS, $662.00 
03,0308338,XR EXAM ABD AP/OBLIQ/CONE VWS (FY), $662.00 
50,5007687,XR EXAM ABD AP/OBLIQ/CONE VWS (FY), $662.00 
03,0320119,XR EXAM ABDOMEN 1 VIEW, $631.00 
50,5020110,XR EXAM ABDOMEN 1 VIEW, $631.00 
03,0308346,XR EXAM ABDOMEN 1 VIEW (FY), $631.00 
50,5007695,XR EXAM ABDOMEN 1 VIEW (FY), $631.00 
03,0320093,XR EXAM ABDOMEN 3+ VIEWS," $1,044.00 "
50,5020094,XR EXAM ABDOMEN 3+ VIEWS," $1,044.00 "
03,0308353,XR EXAM ABDOMEN 3+ VIW (FY)," $1,044.00 "
50,5007703,XR EXAM ABDOMEN 3+ VIW (FY)," $1,044.00 "
03,0336420,XR EXAM ABSCESS FISTULA/SINUS STUDY," $1,426.00 "
13,1300755,XR EXAM ABSCESS FISTULA/SINUS STUDY," $1,426.00 "
03,0307827,XR EXAM AC JNTS BIL W-W/O WTS (FY)," $1,271.00 "
50,5007216,XR EXAM AC JNTS BIL W-W/O WTS (FY)," $1,271.00 "
03,0375147,XR EXAM AC JNTS BILAT W OR W/O WTS," $1,271.00 "
50,5075148,XR EXAM AC JNTS BILAT W OR W/O WTS," $1,271.00 "
03,0303255,XR EXAM ANKLE 2 VIEWS LT, $608.00 
50,5003256,XR EXAM ANKLE 2 VIEWS LT, $608.00 
51,5106109,XR EXAM ANKLE 2 VIEWS LT, $608.00 
55,5500558,XR EXAM ANKLE 2 VIEWS LT, $608.00 
56,5600549,XR EXAM ANKLE 2 VIEWS LT, $608.00 
03,0308213,XR EXAM ANKLE 2 VIEWS LT (FY), $608.00 
50,5007562,XR EXAM ANKLE 2 VIEWS LT (FY), $608.00 
51,5101571,XR EXAM ANKLE 2 VIEWS LT (FY), $608.00 
55,5501655,XR EXAM ANKLE 2 VIEWS LT (FY), $608.00 
56,5601653,XR EXAM ANKLE 2 VIEWS LT (FY), $608.00 
03,0303263,XR EXAM ANKLE 2 VIEWS RT, $608.00 
50,5003264,XR EXAM ANKLE 2 VIEWS RT, $608.00 
51,5106182,XR EXAM ANKLE 2 VIEWS RT, $608.00 
55,5500566,XR EXAM ANKLE 2 VIEWS RT, $608.00 
56,5600556,XR EXAM ANKLE 2 VIEWS RT, $608.00 
03,0308221,XR EXAM ANKLE 2 VIEWS RT (FY), $608.00 
50,5007570,XR EXAM ANKLE 2 VIEWS RT (FY), $608.00 
51,5101589,XR EXAM ANKLE 2 VIEWS RT (FY), $608.00 
55,5501663,XR EXAM ANKLE 2 VIEWS RT (FY), $608.00 
56,5601661,XR EXAM ANKLE 2 VIEWS RT (FY), $608.00 
03,0308239,XR EXAM ANKLE COMP 3 VW LT (FY), $779.00 
50,5007588,XR EXAM ANKLE COMP 3 VW LT (FY), $779.00 
51,5101597,XR EXAM ANKLE COMP 3 VW LT (FY), $779.00 
55,5501671,XR EXAM ANKLE COMP 3 VW LT (FY), $779.00 
56,5601679,XR EXAM ANKLE COMP 3 VW LT (FY), $779.00 
03,0308247,XR EXAM ANKLE COMP 3 VW RT (FY), $779.00 
50,5007596,XR EXAM ANKLE COMP 3 VW RT (FY), $779.00 
51,5101605,XR EXAM ANKLE COMP 3 VW RT (FY), $779.00 
55,5501689,XR EXAM ANKLE COMP 3 VW RT (FY), $779.00 
56,5601687,XR EXAM ANKLE COMP 3 VW RT (FY), $779.00 
03,0303313,XR EXAM ANKLE COMP MIN 3 VW LT, $779.00 
50,5003314,XR EXAM ANKLE COMP MIN 3 VW LT, $779.00 
51,5106141,XR EXAM ANKLE COMP MIN 3 VW LT, $779.00 
55,5500574,XR EXAM ANKLE COMP MIN 3 VW LT, $779.00 
56,5600564,XR EXAM ANKLE COMP MIN 3 VW LT, $779.00 
03,0303321,XR EXAM ANKLE COMP MIN 3 VW RT, $779.00 
50,5003322,XR EXAM ANKLE COMP MIN 3 VW RT, $779.00 
51,5106158,XR EXAM ANKLE COMP MIN 3 VW RT, $779.00 
55,5500582,XR EXAM ANKLE COMP MIN 3 VW RT, $779.00 
56,5600572,XR EXAM ANKLE COMP MIN 3 VW RT, $779.00 
03,0308189,XR EXAM BOTH KNEES STAND AP (FY), $815.00 
50,5007539,XR EXAM BOTH KNEES STAND AP (FY), $815.00 
51,5101548,XR EXAM BOTH KNEES STAND AP (FY), $815.00 
55,5501622,XR EXAM BOTH KNEES STAND AP (FY), $815.00 
56,5601620,XR EXAM BOTH KNEES STAND AP (FY), $815.00 
03,0377408,XR EXAM BOTH KNEES STANDING AP, $815.00 
50,5000021,XR EXAM BOTH KNEES STANDING AP, $815.00 
51,5100979,XR EXAM BOTH KNEES STANDING AP, $815.00 
55,5500111,XR EXAM BOTH KNEES STANDING AP, $815.00 
56,5600119,XR EXAM BOTH KNEES STANDING AP, $815.00 
55,5501770,XR EXAM BOTH KNEES STANDING AP (FY), $815.00 
03,0370171,XR EXAM CHEST 2 VIEWS, $784.00 
50,5020144,XR EXAM CHEST 2 VIEWS, $784.00 
51,5120142,XR EXAM CHEST 2 VIEWS, $784.00 
55,5500681,XR EXAM CHEST 2 VIEWS, $784.00 
56,5600671,XR EXAM CHEST 2 VIEWS, $784.00 
03,0307413,XR EXAM CHEST 2 VIEWS (FY), $784.00 
50,5006911,XR EXAM CHEST 2 VIEWS (FY), $784.00 
51,5101019,XR EXAM CHEST 2 VIEWS (FY), $784.00 
55,5501093,XR EXAM CHEST 2 VIEWS (FY), $784.00 
56,5601109,XR EXAM CHEST 2 VIEWS (FY), $784.00 
03,0313437,XR EXAM CHEST 3 VIEWS, $844.00 
03,0377267,XR EXAM CHEST 3 VIEWS," $1,108.00 "
50,5013438,XR EXAM CHEST 3 VIEWS, $844.00 
03,0307421,XR EXAM CHEST 3 VIEWS (FY), $844.00 
50,5006929,XR EXAM CHEST 3 VIEWS (FY), $844.00 
03,0321711,XR EXAM CHEST 4+ VIEWS," $1,105.00 "
50,5021712,XR EXAM CHEST 4+ VIEWS," $1,105.00 "
03,0307439,XR EXAM CHEST 4+ VIEWS (FY)," $1,105.00 "
50,5006937,XR EXAM CHEST 4+ VIEWS (FY)," $1,105.00 "
03,0306001,XR EXAM CHEST SINGLE VIEW, $693.00 
50,5006002,XR EXAM CHEST SINGLE VIEW, $693.00 
51,5106000,XR EXAM CHEST SINGLE VIEW, $693.00 
55,5500483,XR EXAM CHEST SINGLE VIEW, $693.00 
56,5600473,XR EXAM CHEST SINGLE VIEW, $693.00 
03,0307405,XR EXAM CHEST SINGLE VIEW (FY), $693.00 
50,5006903,XR EXAM CHEST SINGLE VIEW (FY), $693.00 
51,5101001,XR EXAM CHEST SINGLE VIEW (FY), $693.00 
55,5501085,XR EXAM CHEST SINGLE VIEW (FY), $693.00 
56,5601091,XR EXAM CHEST SINGLE VIEW (FY), $693.00 
03,0307728,XR EXAM CLAVICLE COMP LT (FY), $619.00 
50,5007133,XR EXAM CLAVICLE COMP LT (FY), $619.00 
51,5101209,XR EXAM CLAVICLE COMP LT (FY), $619.00 
56,5601265,XR EXAM CLAVICLE COMP LT (FY), $619.00 
03,0307736,XR EXAM CLAVICLE COMP RT (FY), $619.00 
50,5007141,XR EXAM CLAVICLE COMP RT (FY), $619.00 
51,5101191,XR EXAM CLAVICLE COMP RT (FY), $619.00 
56,5601257,XR EXAM CLAVICLE COMP RT (FY), $619.00 
03,0307744,XR EXAM CLAVICLE COMPLETE BI (FY), $688.00 
03,0375741,XR EXAM CLAVICLE COMPLETE BILAT, $688.00 
03,0302539,XR EXAM CLAVICLE COMPLETE LT, $619.00 
50,5002548,XR EXAM CLAVICLE COMPLETE LT, $619.00 
03,0302547,XR EXAM CLAVICLE COMPLETE RT, $619.00 
50,5002555,XR EXAM CLAVICLE COMPLETE RT, $619.00 
51,5106018,XR EXAM CLAVICLE COMPLETE RT, $619.00 
56,5600465,XR EXAM CLAVICLE COMPLETE RT, $619.00 
03,0310508,XR EXAM COLON ENEMA BARUM W/AIR DYE," $2,315.00 "
03,0377481,XR EXAM COLON W/DYE W OR W/O KUB," $1,673.00 "
13,1300136,XR EXAM CORPORA CAVERNOSOGRAPHY," $1,106.00 "
03,0301358,XR EXAM DYE/INJ OF GI/GJ TUBE PERQ, $605.00 
03,0302695,XR EXAM ELBOW 2 VIEWS LT, $625.00 
50,5002696,XR EXAM ELBOW 2 VIEWS LT, $625.00 
51,5106026,XR EXAM ELBOW 2 VIEWS LT, $625.00 
55,5500491,XR EXAM ELBOW 2 VIEWS LT, $625.00 
56,5600481,XR EXAM ELBOW 2 VIEWS LT, $625.00 
03,0302703,XR EXAM ELBOW 2 VIEWS RT, $625.00 
50,5002704,XR EXAM ELBOW 2 VIEWS RT, $625.00 
51,5106034,XR EXAM ELBOW 2 VIEWS RT, $625.00 
55,5500509,XR EXAM ELBOW 2 VIEWS RT, $625.00 
56,5600499,XR EXAM ELBOW 2 VIEWS RT, $625.00 
03,0307850,XR EXAM ELBOW 2 VW LT (FY), $625.00 
50,5007745,XR EXAM ELBOW 2 VW LT (FY), $625.00 
51,5101274,XR EXAM ELBOW 2 VW LT (FY), $625.00 
55,5501333,XR EXAM ELBOW 2 VW LT (FY), $625.00 
56,5601331,XR EXAM ELBOW 2 VW LT (FY), $625.00 
03,0307868,XR EXAM ELBOW 2 VW RT (FY), $625.00 
50,5007257,XR EXAM ELBOW 2 VW RT (FY), $625.00 
51,5101282,XR EXAM ELBOW 2 VW RT (FY), $625.00 
55,5501341,XR EXAM ELBOW 2 VW RT (FY), $625.00 
56,5601349,XR EXAM ELBOW 2 VW RT (FY), $625.00 
03,0302711,XR EXAM ELBOW COMP MIN 3 VIEWS LT, $733.00 
50,5002712,XR EXAM ELBOW COMP MIN 3 VIEWS LT, $733.00 
51,5106042,XR EXAM ELBOW COMP MIN 3 VIEWS LT, $733.00 
55,5500517,XR EXAM ELBOW COMP MIN 3 VIEWS LT, $733.00 
56,5600507,XR EXAM ELBOW COMP MIN 3 VIEWS LT, $733.00 
03,0302729,XR EXAM ELBOW COMP MIN 3 VIEWS RT, $733.00 
50,5002720,XR EXAM ELBOW COMP MIN 3 VIEWS RT, $733.00 
51,5106059,XR EXAM ELBOW COMP MIN 3 VIEWS RT, $733.00 
55,5500525,XR EXAM ELBOW COMP MIN 3 VIEWS RT, $733.00 
56,5600515,XR EXAM ELBOW COMP MIN 3 VIEWS RT, $733.00 
03,0307876,XR EXAM ELBOW COMP MIN 3 VW LT (FY), $733.00 
50,5007265,XR EXAM ELBOW COMP MIN 3 VW LT (FY), $733.00 
51,5101290,XR EXAM ELBOW COMP MIN 3 VW LT (FY), $733.00 
55,5501358,XR EXAM ELBOW COMP MIN 3 VW LT (FY), $733.00 
56,5601356,XR EXAM ELBOW COMP MIN 3 VW LT (FY), $733.00 
03,0307884,XR EXAM ELBOW COMP MIN 3 VW RT (FY), $733.00 
50,5007273,XR EXAM ELBOW COMP MIN 3 VW RT (FY), $733.00 
51,5101308,XR EXAM ELBOW COMP MIN 3 VW RT (FY), $733.00 
55,5501366,XR EXAM ELBOW COMP MIN 3 VW RT (FY), $733.00 
56,5601364,XR EXAM ELBOW COMP MIN 3 VW RT (FY), $733.00 
03,0301838,XR EXAM ENTIRE SPINE INC SKULL 1V, $251.00 
50,5000047,XR EXAM ENTIRE SPINE INC SKULL 1V, $251.00 
55,5500962,XR EXAM ENTIRE SPINE INC SKULL 1V, $251.00 
03,0310102,XR EXAM ESOPHAGUS," $1,160.00 "
03,0302299,XR EXAM EYE FOR FOREIGN BODY LT, $592.00 
03,0302307,XR EXAM EYE FOR FOREIGN BODY RT, $592.00 
03,0307181,XR EXAM EYE FOR FORN BODY LT (FY), $592.00 
03,0307199,XR EXAM EYE FOR FORN BODY RT (FY), $592.00 
03,0300335,XR EXAM FACIAL BONES < 3 VIEWS, $844.00 
50,5000336,XR EXAM FACIAL BONES < 3 VIEWS, $844.00 
03,0307223,XR EXAM FACIAL BONES < 3 VW (FY), $844.00 
50,5006820,XR EXAM FACIAL BONES < 3 VW (FY), $844.00 
03,0300541,XR EXAM FACIAL BONES MIN 3 VIEWS," $1,417.00 "
03,0307298,XR EXAM FACIAL BONES MIN 3 VW (FY)," $1,417.00 "
03,0370064,XR EXAM FINGER(S) MIN 2 VW LT, $471.00 
50,5060017,XR EXAM FINGER(S) MIN 2 VW LT, $471.00 
51,5106067,XR EXAM FINGER(S) MIN 2 VW LT, $471.00 
55,5500830,XR EXAM FINGER(S) MIN 2 VW LT, $471.00 
56,5600523,XR EXAM FINGER(S) MIN 2 VW LT, $471.00 
03,0370072,XR EXAM FINGER(S) MIN 2 VW RT, $471.00 
50,5055066,XR EXAM FINGER(S) MIN 2 VW RT, $471.00 
51,5106075,XR EXAM FINGER(S) MIN 2 VW RT, $471.00 
55,5500848,XR EXAM FINGER(S) MIN 2 VW RT, $471.00 
56,5600531,XR EXAM FINGER(S) MIN 2 VW RT, $471.00 
03,0308015,XR EXAM FNGR(S) MIN 2 VW LT (FY), $471.00 
50,5007398,XR EXAM FNGR(S) MIN 2 VW LT (FY), $471.00 
51,5101423,XR EXAM FNGR(S) MIN 2 VW LT (FY), $471.00 
55,5501473,XR EXAM FNGR(S) MIN 2 VW LT (FY), $471.00 
56,5601471,XR EXAM FNGR(S) MIN 2 VW LT (FY), $471.00 
03,0308023,XR EXAM FNGR(S) MIN 2 VW RT (FY), $471.00 
50,5007380,XR EXAM FNGR(S) MIN 2 VW RT (FY), $471.00 
51,5101431,XR EXAM FNGR(S) MIN 2 VW RT (FY), $471.00 
55,5501481,XR EXAM FNGR(S) MIN 2 VW RT (FY), $471.00 
56,5601489,XR EXAM FNGR(S) MIN 2 VW RT (FY), $471.00 
03,0303339,XR EXAM FOOT 2 VIEWS LT, $622.00 
50,5003330,XR EXAM FOOT 2 VIEWS LT, $622.00 
51,5106166,XR EXAM FOOT 2 VIEWS LT, $622.00 
55,5500616,XR EXAM FOOT 2 VIEWS LT, $622.00 
56,5600606,XR EXAM FOOT 2 VIEWS LT, $622.00 
03,0308254,XR EXAM FOOT 2 VIEWS LT (FY), $622.00 
50,5007604,XR EXAM FOOT 2 VIEWS LT (FY), $622.00 
51,5101613,XR EXAM FOOT 2 VIEWS LT (FY), $622.00 
55,5501697,XR EXAM FOOT 2 VIEWS LT (FY), $622.00 
56,5601695,XR EXAM FOOT 2 VIEWS LT (FY), $622.00 
03,0303347,XR EXAM FOOT 2 VIEWS RT, $622.00 
50,5003348,XR EXAM FOOT 2 VIEWS RT, $622.00 
51,5106174,XR EXAM FOOT 2 VIEWS RT, $622.00 
55,5500624,XR EXAM FOOT 2 VIEWS RT, $622.00 
56,5600614,XR EXAM FOOT 2 VIEWS RT, $622.00 
03,0308262,XR EXAM FOOT 2 VIEWS RT (FY), $622.00 
50,5007612,XR EXAM FOOT 2 VIEWS RT (FY), $622.00 
51,5101621,XR EXAM FOOT 2 VIEWS RT (FY), $622.00 
55,5501705,XR EXAM FOOT 2 VIEWS RT (FY), $622.00 
56,5601703,XR EXAM FOOT 2 VIEWS RT (FY), $622.00 
03,0303354,XR EXAM FOOT COMP MIN 3 VIEWS LT, $723.00 
50,5003355,XR EXAM FOOT COMP MIN 3 VIEWS LT, $723.00 
51,5105192,XR EXAM FOOT COMP MIN 3 VIEWS LT, $723.00 
55,5500590,XR EXAM FOOT COMP MIN 3 VIEWS LT, $723.00 
56,5600580,XR EXAM FOOT COMP MIN 3 VIEWS LT, $723.00 
03,0303362,XR EXAM FOOT COMP MIN 3 VIEWS RT, $723.00 
50,5003363,XR EXAM FOOT COMP MIN 3 VIEWS RT, $723.00 
51,5120118,XR EXAM FOOT COMP MIN 3 VIEWS RT, $723.00 
55,5500608,XR EXAM FOOT COMP MIN 3 VIEWS RT, $723.00 
56,5600598,XR EXAM FOOT COMP MIN 3 VIEWS RT, $723.00 
03,0308270,XR EXAM FOOT COMP MIN 3 VW LT (FY), $723.00 
50,5007620,XR EXAM FOOT COMP MIN 3 VW LT (FY), $723.00 
51,5101639,XR EXAM FOOT COMP MIN 3 VW LT (FY), $723.00 
55,5501713,XR EXAM FOOT COMP MIN 3 VW LT (FY), $723.00 
56,5601711,XR EXAM FOOT COMP MIN 3 VW LT (FY), $723.00 
03,0308288,XR EXAM FOOT COMP MIN 3 VW RT (FY), $723.00 
50,5007638,XR EXAM FOOT COMP MIN 3 VW RT (FY), $723.00 
51,5101647,XR EXAM FOOT COMP MIN 3 VW RT (FY), $723.00 
55,5501721,XR EXAM FOOT COMP MIN 3 VW RT (FY), $723.00 
56,5601729,XR EXAM FOOT COMP MIN 3 VW RT (FY), $723.00 
03,0302737,XR EXAM FOREARM 2 VIEWS LT, $619.00 
50,5002738,XR EXAM FOREARM 2 VIEWS LT, $619.00 
51,5100367,XR EXAM FOREARM 2 VIEWS LT, $619.00 
55,5500855,XR EXAM FOREARM 2 VIEWS LT, $619.00 
56,5600317,XR EXAM FOREARM 2 VIEWS LT, $619.00 
03,0302745,XR EXAM FOREARM 2 VIEWS RT, $619.00 
50,5002746,XR EXAM FOREARM 2 VIEWS RT, $619.00 
51,5100375,XR EXAM FOREARM 2 VIEWS RT, $619.00 
55,5500863,XR EXAM FOREARM 2 VIEWS RT, $619.00 
56,5600325,XR EXAM FOREARM 2 VIEWS RT, $619.00 
03,0307892,XR EXAM FOREARM 2 VW LT (FY), $619.00 
50,5007281,XR EXAM FOREARM 2 VW LT (FY), $619.00 
51,5101316,XR EXAM FOREARM 2 VW LT (FY), $619.00 
55,5501374,XR EXAM FOREARM 2 VW LT (FY), $619.00 
56,5601372,XR EXAM FOREARM 2 VW LT (FY), $619.00 
03,0307900,XR EXAM FOREARM 2 VW RT (FY), $619.00 
50,5007299,XR EXAM FOREARM 2 VW RT (FY), $619.00 
51,5101324,XR EXAM FOREARM 2 VW RT (FY), $619.00 
55,5501382,XR EXAM FOREARM 2 VW RT (FY), $619.00 
56,5601380,XR EXAM FOREARM 2 VW RT (FY), $619.00 
03,0377457,XR EXAM GI UPR AIR CONT W/DYE W/KUB," $2,007.00 "
03,0301390,XR EXAM GI UPR W OR W/O DELAY W/KUB," $1,287.00 "
03,0310201,XR EXAM GI UPR W OR W/O DELAY W/KUB," $1,287.00 "
03,0377432,XR EXAM GI UPR W/SMALL INTESTINE," $2,223.00 "
03,0377440,XR EXAM GI UPR W/SMALL INTESTINE," $2,223.00 "
03,0302810,XR EXAM HAND 2 VIEWS LT, $621.00 
50,5002811,XR EXAM HAND 2 VIEWS LT, $621.00 
51,5100128,XR EXAM HAND 2 VIEWS LT, $621.00 
55,5500210,XR EXAM HAND 2 VIEWS LT, $621.00 
56,5600218,XR EXAM HAND 2 VIEWS LT, $621.00 
03,0307975,XR EXAM HAND 2 VIEWS LT (FY), $621.00 
50,5007349,XR EXAM HAND 2 VIEWS LT (FY), $621.00 
51,5101399,XR EXAM HAND 2 VIEWS LT (FY), $621.00 
55,5501432,XR EXAM HAND 2 VIEWS LT (FY), $621.00 
56,5601430,XR EXAM HAND 2 VIEWS LT (FY), $621.00 
03,0302828,XR EXAM HAND 2 VIEWS RT, $621.00 
50,5002829,XR EXAM HAND 2 VIEWS RT, $621.00 
51,5100144,XR EXAM HAND 2 VIEWS RT, $621.00 
55,5500236,XR EXAM HAND 2 VIEWS RT, $621.00 
56,5600234,XR EXAM HAND 2 VIEWS RT, $621.00 
03,0307983,XR EXAM HAND 2 VIEWS RT (FY), $621.00 
50,5007356,XR EXAM HAND 2 VIEWS RT (FY), $621.00 
51,5101373,XR EXAM HAND 2 VIEWS RT (FY), $621.00 
55,5501440,XR EXAM HAND 2 VIEWS RT (FY), $621.00 
56,5601448,XR EXAM HAND 2 VIEWS RT (FY), $621.00 
03,0302836,XR EXAM HAND MINIMUM 3 VIEWS LT, $666.00 
50,5002837,XR EXAM HAND MINIMUM 3 VIEWS LT, $666.00 
51,5100110,XR EXAM HAND MINIMUM 3 VIEWS LT, $666.00 
55,5500202,XR EXAM HAND MINIMUM 3 VIEWS LT, $666.00 
56,5600200,XR EXAM HAND MINIMUM 3 VIEWS LT, $666.00 
03,0302844,XR EXAM HAND MINIMUM 3 VIEWS RT, $666.00 
50,5002845,XR EXAM HAND MINIMUM 3 VIEWS RT, $666.00 
51,5100136,XR EXAM HAND MINIMUM 3 VIEWS RT, $666.00 
55,5500228,XR EXAM HAND MINIMUM 3 VIEWS RT, $666.00 
56,5600226,XR EXAM HAND MINIMUM 3 VIEWS RT, $666.00 
03,0307991,XR EXAM HAND MINIMUM 3 VW LT (FY), $666.00 
50,5007364,XR EXAM HAND MINIMUM 3 VW LT (FY), $666.00 
51,5101407,XR EXAM HAND MINIMUM 3 VW LT (FY), $666.00 
55,5501457,XR EXAM HAND MINIMUM 3 VW LT (FY), $666.00 
56,5601455,XR EXAM HAND MINIMUM 3 VW LT (FY), $666.00 
03,0308007,XR EXAM HAND MINIMUM 3 VW RT (FY), $666.00 
50,5007372,XR EXAM HAND MINIMUM 3 VW RT (FY), $666.00 
51,5101415,XR EXAM HAND MINIMUM 3 VW RT (FY), $666.00 
55,5501465,XR EXAM HAND MINIMUM 3 VW RT (FY), $666.00 
56,5601463,XR EXAM HAND MINIMUM 3 VW RT (FY), $666.00 
50,5021720,XR EXAM HEEL MIN 2 VIEWS, $553.00 
03,0370189,XR EXAM HEEL MIN 2 VIEWS LT, $553.00 
50,5060009,XR EXAM HEEL MIN 2 VIEWS LT, $553.00 
51,5120134,XR EXAM HEEL MIN 2 VIEWS LT, $553.00 
03,0308304,XR EXAM HEEL MIN 2 VIEWS LT (FY), $553.00 
50,5007653,XR EXAM HEEL MIN 2 VIEWS LT (FY), $553.00 
51,5101662,XR EXAM HEEL MIN 2 VIEWS LT (FY), $553.00 
55,5501747,XR EXAM HEEL MIN 2 VIEWS LT (FY), $553.00 
56,5601745,XR EXAM HEEL MIN 2 VIEWS LT (FY), $553.00 
03,0303388,XR EXAM HEEL MIN 2 VIEWS RT, $553.00 
50,5003389,XR EXAM HEEL MIN 2 VIEWS RT, $553.00 
51,5120126,XR EXAM HEEL MIN 2 VIEWS RT, $553.00 
55,5500822,XR EXAM HEEL MIN 2 VIEWS RT, $553.00 
56,5600804,XR EXAM HEEL MIN 2 VIEWS RT, $553.00 
56,5600895,XR EXAM HEEL MIN 2 VIEWS RT, $553.00 
03,0308296,XR EXAM HEEL MIN 2 VIEWS RT (FY), $553.00 
50,5007646,XR EXAM HEEL MIN 2 VIEWS RT (FY), $553.00 
51,5101654,XR EXAM HEEL MIN 2 VIEWS RT (FY), $553.00 
