WATSONVILLE COMMUNITY HOSPITAL,,,
,,,
SVCCD,DESC, PRICE1 , PRICE2 
2892101,Q10662 MPA LC/MS/MS, 40.00 , -   
2892104,Q15043 ACTAB IGG ELI, 7.20 , -   
2892105,Q15064 EM AB IGA IFA, 15.00 , -   
2892106,Q15142 LEVE LC/MS/MS, 18.00 , -   
2892108,Q15220CYC A BL LCMSM, 13.86 , -   
2892110,Q15777LYM QL BL RTPC, 298.00 , -   
2892111,Q15983 TST TOT LCMSM, 8.00 , -   
2892112,Q16283 FUNG R1-3GLU, 250.00 , -   
2892113,Q16293 IGF-I LC/MS, 16.20 , -   
2892114,Q16558 VITD LCMSMS, 12.00 , -   
2892115,Q16603 QUAN-TB AU IA, 34.00 , -   
2892116,Q16796 CALPRO STL IA, 140.00 , -   
2892117,Q16807 A H1N1 RT-PCR, 195.00 , -   
2892119,Q16846 PL REN LCMSMS, 12.00 , -   
2892121,Q17306 25(OH)D LCMSM, 9.00 , -   
2892123,Q17900 FVLM HYBEACON, 40.00 , -   
2892124,Q17909 PGM HYBEACONS, 40.00 , -   
2892128,Q19548 MN FRC LCMSMS, 55.00 , -   
2892132,Q22060 LAMOTR LCMSMS, 8.00 , -   
2892137,Q29851 5-HT HPLC-FD, 17.00 , -   
2892140,Q30551 TSI IA, 28.90 , -   
2892141,Q30740 SHBG IA, 13.60 , -   
2892142,Q31789 HCYSTEINE ENZ, 11.90 , -   
2892143,Q34122 HPYLAB IGA IA, 9.00 , -   
2892147,Q34429 T3 FREE IA, 5.04 , -   
2892149,Q34459 ACHR BLKAB IA, 50.00 , -   
2892150,Q34478 PTH-RP IA, 30.00 , -   
2892151,Q34838 HPYLAG EIA IA, 10.00 , -   
2892153,Q34879 MMA MS/MS, 14.00 , -   
2892155,Q35645 HCV RNAQT RT-, 70.40 , -   
2892156,Q36126 RPR DIAG FLOC, 2.48 , -   
2892158,Q36399 B2 PL FD-HPLC, 24.00 , -   
2892160,Q36712 SIROL LCMSMS, 32.00 , -   
2892161,Q36741 ISL CL AB IFA, 15.20 , -   
2892164,Q37358 CGLB C-E-ID-N, 3.61 , -   
2892165,Q37811 HCVRNA GN MPR, 88.00 , -   
2892167,Q40085 HIV1RNA RTPCR, 65.00 , -   
2892170,Q70007 TAC HS LCMSMS, 20.00 , -   
2892171,Q90353 VIT B1 LCMSMS, 10.50 , -   
2892172,Q90963 T3 REV LCMSMS, 12.00 , -   
2892181,Q10458 CFSCN OLA-PCR, 65.00 , -   
2892182,Q10526MBAC BL CMBCS, 15.17 , -   
2892183,Q10600 CMV QT RT-PCR, 72.00 , -   
2892185,Q11173 CCP AB IGG IA, 10.00 , -   
2892188,Q11274 BKV QT RT-PCR, 80.00 , -   
2892189,Q11280CORTU24 LCMSMS, 9.60 , -   
2892190,Q11315 CIT AC U24 SP, 12.50 , -   
2892193,Q14801 BILE AC ENZ, 9.30 , -   
2892194,Q14962MNFR U24 LCMSM, 16.88 , -   
2892195,Q15038LKM1 AB IGG IA, 30.00 , -   
2892196,Q15061 KAP LTCHN NP, 40.00 , -   
2892197,Q15082EVRNA QL RTPCR, 95.00 , -   
2892202,Q15544 NOROV EIA IA, 72.00 , -   
2892205,Q16539 JAK2 V617F QL, 250.75 , -   
2892207,Q16842 ANTI-MUL H CL, 40.00 , -   
2892210,Q17406COL CTX ECLIA, 69.50 , -   
2892215,Q19503 JCPV QT RTPCR, 80.00 , -   
2892218,Q227 ALDOLASE ENZEMA, 5.97 , -   
2892219,Q22 APCR RVVT-BSE AS, 45.00 , -   
2892222,Q235 A1A QT NEPH, 8.00 , -   
2892228,Q252 AVP ADH EXT-RIA, 80.00 , -   
2892230,Q255 DNA DS AB IA, 6.40 , -   
2892231,Q257 GBM AB IGG IA, 30.00 , -   
2892234,Q265 ASO AB ITA, 3.50 , -   
2892242,Q2803 ALG F3 IGE IA, 5.14 , -   
2892253,Q29256 CA 125 IA, 10.00 , -   
2892254,Q29493 CA 27.29 IA, 8.64 , -   
2892256,Q30260 STN ANAL NID, 13.60 , -   
2892257,Q30299 CARNITINE SP, 129.38 , -   
2892260,Q30965 TOPIRA LCMSMS, 20.00 , -   
2892261,Q3189 PHENY FR UF-IA, 11.00 , -   
2892265,Q34458 IGFBP-3 IA, 21.03 , -   
2892266,Q34473 IL-6 HS ELISA, 100.00 , -   
2892268,Q34604 LIPOPRT A ITA, 12.00 , -   
2892270,Q347 FVIII ACT CLOT, 32.00 , -   
2892271,Q34883 ESTRIO LCMSMS, 50.00 , -   
2892276,Q349 COLD HEMAGGLUT, 4.81 , -   
2892277,Q35079 HHC FRFLP-PCR, 93.00 , -   
2892281,Q3562 MICROSPOR EXAM, 58.73 , -   
2892282,Q36423 CORT FR LCMSM, 50.00 , -   
2892283,Q36504 HEPA AB IGM I, 7.20 , -   
2892286,Q36592 POR F QT U HP, 16.96 , -   
2892287,Q36637 OCBZ LC/MS/MS, 27.00 , -   
2892288,Q367 CORTIS TOTAL IA, 9.30 , -   
2892296,Q3967 FEC FT QL MIC, 4.00 , -   
2892297,Q4021 ESTRADIOL IA, 118.00 , -   
2892298,Q402 DHEA SULFATE IA, 7.20 , -   
2892299,Q4128 VDRL CSF SLDMF, 8.98 , -   
2892307,Q458 FDP SEMIQT LAT, 5.97 , -   
2892308,Q467 FOLATE RBC IA, 5.00 , -   
2892313,Q5081 TPO AB IA, 7.98 , -   
2892314,Q508 HEP A AB TOT IA, 7.20 , -   
2892316,Q5158 ATIII AG FRNEP, 18.40 , -   
2892317,Q5224 APO B NEPHELO, 6.04 , -   
2892318,Q523 5-HIAA U24 HPLC, 7.13 , -   
2892319,Q5260 B PER/PAR CULT, 22.64 , -   
2892322,Q568 IFB AB IA, 9.00 , -   
2892323,Q5810 JO-1 AB IA, 16.42 , -   
2892324,Q5819 CA 15-3 IA, 9.90 , -   
2892327,Q6329 PBG QT U C, 6.43 , -   
2892331,Q677 OSMOLAL SER FPD, 4.81 , -   
2892332,Q678 OSMOLAL U FPD, 4.22 , -   
2892333,Q683 ACE SP, 12.00 , -   
2892335,Q743 PROCAINAMIDE IA, 13.04 , -   
2892336,Q760 PROINSULIN IA, 127.00 , -   
2892339,Q767 AAA LC/MS PLSM, 100.00 , -   
2892340,Q7924 LYMPH SUBP4 FC, 25.00 , -   
2892343,Q825 SICKL CL HS SOL, 3.61 , -   
2892344,Q8293 DIRECT LDL ENZ, 4.80 , -   
2892354,Q8856 LEGIO AG U IA, 11.65 , -   
2892370,Q518 HEMOS STN U MIC, 23.00 , -   
2892373,Q613 LI SPEC-ISE-SP, 4.00 , -   
2892374,Q706 ROTA AG DET EIA, 16.43 , -   
2892383,Q906 COCCIDIO AB CF, 11.54 , -   
2892384,Q908 COCCIDIO AB ID, 30.00 , -   
2892386,Q978 CEA IA, 8.26 , -   
2892393,Q4846 MJ MET U GC/MS, 22.02 , -   
2892401,Q11313 CA U24 SP, 6.83 , -   
2892412,Q15564LYME RT-PCR SF, 125.00 , -   
2892414,Q16262 LACOSA LCMSMS, 85.00 , -   
2892415,Q16265 PROCALCIT IFA, 117.00 , -   
2892418,Q16379 CGA ECLIA, 46.00 , -   
2892419,Q16478 CMA PN OLIG-S," 1,400.00 ", -   
2892424,Q17412 ALBUM PR NEPH, 4.31 , -   
2892435,Q17911 MTHFR DNA HYB, 85.00 , -   
2892436,Q18835 P.JIRO QL PCR, 275.00 , -   
2892437,Q18869 MOD HODGE DD, 130.00 , -   
2892442,Q30430 CRYPTO AB IFA, 10.22 , -   
2892451,Q36574 T3 AB IA, 118.00 , -   
2892459,Q70171 ANCA SCN IA, 35.00 , -   
2892471,Q91438HEPC AB QT PCR, 5.00 , -   
2892484,Q11348 HCV QT RT-PCR, 70.40 , -   
2892488,Q14531ACYL PL LCMSMS, 120.00 , -   
2892489,Q14673 BAC ID MALDIT, 3.00 , -   
2892498,Q90509 TCR GGR PCR, 642.00 , -   
2892506,Q16765 HEMOGL FR U C, 18.53 , -   
2892508,Q17181 ALDOST LCMSMS, 29.67 , -   
2892511,Q17823 SUSC YST BD, 140.00 , -   
2892516,Q8340 FRUCTOSAMINE C, 4.67 , -   
2892517,Q8401 HIV1DNA QL PCR, 90.00 , -   
2892518,Q861 T3 UPTAKE IA, 3.00 , -   
2892522,Q8683 VZV AB IGM IA, 8.40 , -   
2892524,Q8812 CYA TRGH BL IA, 13.86 , -   
2892542,Q19894DHEA UN LCMSMS, 14.40 , -   
2892555,Q256 DNASE-B AB NEPH, 25.00 , -   
2892563,Q841 HSV CULT HS, 8.00 , -   
2892596,Q30292 HEPAR ANTI-XA, 89.00 , -   
2892610,Q34052 VZV QL RT-PCR, 100.00 , -   
2892620,Q34484 TRYPTASE FIA, 34.26 , -   
2892631,Q37054 BHB ENZYMATIC, 57.11 , -   
2892643,Q39489 MOLD ID PHENO, 13.04 , -   
2892645,Q39515 FUNGUS CULTUR, 8.69 , -   
2892652,Q499 HBSAB QL IA, 4.00 , -   
2892655,Q5223 APOLIP A1 NEPH, 6.04 , -   
2892662,Q689 VIR CULT IFA-TC, 16.00 , -   
2892694,Q637 HG U ICP/MS, 12.06 , -   
2892696,Q10186 EBV QT RT-PCR, 76.50 , -   
2892697,Q11188PROBNP N-T ECL, 85.00 , -   
2892701,Q182668 ADV QT RTPCR, 275.00 , -   
2892704,Q3636 HSV1 IGG IA, 92.56 , -   
2892705,Q8426 EBV VCA IGM IA, 7.00 , -   
2892712,Q933 BLASTOMY AB CF, 22.03 , -   
2892713,Q423AMITRIP HPLC/LCM, 120.00 , -   
2892714,Q91431HIV1/2 AG/B 4G, 18.14 , -   
2892716,Q619 LYSOZY MURA ENZ, 16.35 , -   
2892718,Q660 MYOGLOB S NEP, 13.60 , -   
2892719,Q17183 PROGES LCMSMS, 8.00 , -   
2892720,Q6232Z OPIATE U GCMS, 18.00 , -   
2892721,Q7178Z MARIJ-100 SCN, 22.02 , -   
2892722,Q5530Z COCAINE METAB, 22.02 , -   
2892723,Q241Z AMPHET U GC/MS, 21.63 , -   
2892724,Q19137 BENZODIAZ U, 22.00 , -   
2892725,Q36168 DHT FR LCMSMS, 165.60 , -   
2892728,Q14839H.PYLO UREA IR, 125.00 , -   
2892729,Q37960 FUNG CUL MISC, 12.23 , -   
2892730,Q8416Z BARBIT U GCMS, 22.00 , -   
2892731,Q18865LEFLUNO LCMSMS, 130.00 , -   
2892828,Q340 CLONAZEP LCMSMS, 94.71 , -   
2892839,Q17379Z DNR HTLV-1/2, 65.04 , -   
2892840,Q526 HISTOPLAS AB ID, 12.50 , -   
2892841,Q90389 CRYPTO AG EIA, 59.05 , -   
2892855,Q10551 MG RBC ICP/MS, 8.83 , -   
2893064,Q132762WNVRNA RT-PCR, 271.67 , -   
2893124,Q10287S.PNE AG U ICT, 41.16 , -   
2893136,Q19774 HLA-B TYP PCR, 107.50 , -   
2893179,Q16500 HE4 OCM CMII, 150.00 , -   
2893182,Q18877 IGE AB IA, 35.00 , -   
2893261,Q15445 UREA CLEAR SP, 5.45 , -   
2893294,Q36578 PTH AB RBA, 167.00 , -   
2893370,Q14395 FECAL GLOB IC, 50.15 , -   
2893442,Q18883 EVEROLI LM/MS, 94.00 , -   
2894000,Q35489 HEMOGLO CHROM, 12.00 , -   
2894001,Q35489 HEMATOCRI OTH, 3.00 , -   
2894002,Q35489 HEMOGLOBIN, 3.00 , -   
2894003,Q35489 RBC COUNT, 3.00 , -   
2894022,Q91978 LYMPH TRANSFO, 171.90 , -   
2894043,Q39517 CREATININE UR, 6.05 , -   
2894044,"Q39517 VMA, URINE", 22.79 , -   
2894045,Q90404 CREATININE UR, 113.00 , -   
2894059,Q747 PROTEIN TOT SER, 3.91 , -   
2894060,Q747 PROTEINELECTR F, 3.92 , -   
2894061,Q750 CREATININE UR-O, 4.39 , -   
2894062,Q750 PROT TOTL RANDO, 4.39 , -   
2894063,Q750 PROT E-PHOR-URI, 4.39 , -   
2894067,Q6447 HERPES SMP TP1, 6.00 , -   
2894069,Q7655 ARSENIC, 11.30 , -   
2894070,Q7655 LEAD, 11.30 , -   
2894071,Q7655 MERCURY, 11.31 , -   
2894073,Q8525 CREATININE UR-, 4.39 , -   
2894074,Q8525 PROT TOTL RAND, 4.39 , -   
2894075,Q8525 PROT E-PHOR-UR, 4.39 , -   
2894076,Q8593 BORRELIA BURG., 21.53 , -   
2894077,Q8946 PARVOVIRUS AB, 12.25 , -   
2894093,Q91068 BRUCELLA AB, 28.00 , -   
2894106,"Q11234 NEPHELOM, NOS", 40.00 , -   
2894109,Q14596 TISSUE CULT L, 100.00 , -   
2894110,Q14596 CHR AN 15-20, 225.00 , -   
2894112,Q14961 CREATININE UR, 9.69 , -   
2894113,Q14961 METANEPHRINES, 9.69 , -   
2894137,"Q231 PHOSPHATASE,ALK", 2.02 , -   
2894138,"Q231 PHOSPHATASE,ALK", 2.03 , -   
2894143,"Q31348 PSA, TOTAL", 6.00 , -   
2894144,"Q31348 PSA, FREE", 6.00 , -   
2894145,Q34178 LEGIONELLA AB, 48.00 , -   
2894147,"Q34257 HSV, DNA, AMP", 315.27 , -   
2894151,Q34286 PNEUMOCYSTIS, 78.02 , -   
2894152,"Q34301 VIRUS AB, NOS", 31.50 , -   
2894154,Q35080FLOWCY-TC 1MRK, 179.96 , -   
2894155,Q35080 FLOWCY-TC ADD, 8.18 , -   
2894166,Q4606 FUNGUS CULT BL, 7.61 , -   
2894173,Q690 CULTURE CHLAMYD, 12.90 , -   
2894174,Q690 CULT TYPE IMMUN, 12.90 , -   
2894185,Q4554 SPECIMEN CONCE, 3.96 , -   
2894186,Q4554 CULT MYCOBACTE, 3.96 , -   
2894187,Q4554 SMEAR FLUORES-, 3.97 , -   
2894190,Q7079 RUSSELL VIPER, 12.24 , -   
2894191,Q7079 THROMBOPLAST T, 12.25 , -   
2894196,Q8837 CALCIUM TOTAL, 85.00 , -   
2894197,Q8837 PARATHORMONE P, 85.00 , -   
2894202,Q11073 IA OTHER, 12.50 , -   
2894205,Q15509 CANDIDA DNA A, 65.82 , -   
2894206,Q15509 GARD VAG QUAN, 65.82 , -   
2894207,Q15509 T VAGINALIS A, 65.82 , -   
2894212,Q90561ORGA AC TOT QT, 150.00 , -   
2894228,Q11363 CHLMYD TRACH, 24.50 , -   
2894229,"Q11363 N.GONORRHO,DN", 24.50 , -   
2894230,Q11365DET AGNT DNAAM, 77.50 , -   
2894233,Q14593TISS CUL SKN/B, 225.00 , -   
2894238,Q14890 BETA-2 GLYCOP, 30.00 , -   
2894239,Q14890 CARDIOLIPIN A, 9.74 , -   
2894240,Q14890 PHOSPHOLIPID, 9.74 , -   
2894242,Q14966 ALBUMIN SERUM, 8.41 , -   
2894243,Q14966 SEX HORM BIND, 8.42 , -   
2894244,Q14966 TESTOST TOTAL, 25.25 , -   
2894245,Q15281 MICROALB QNT, 3.75 , -   
2894246,Q15281 CREATININE UR, 3.75 , -   
2894265,Q16503 WBC AB IDENT, 29.71 , -   
2894266,"Q16503 FUNGUS AB, NO", 29.71 , -   
2894276,Q16978 HYDROXYPROGES, 35.00 , -   
2894301,Q17825 BORDETELLA AB, 17.50 , -   
2894304,"Q19502 HSV, DNA, QUA", 100.00 , -   
2894310,Q19955 IA OTHER, 7.25 , -   
2894311,Q19955GAMMAGLOB MGAD, 7.25 , -   
2894324,Q36170 TESTOST FREE, 6.00 , -   
2894325,Q36170 TESTOST TOTAL, 6.00 , -   
2894328,"Q36420 B CELLS, TOTA", 48.69 , -   
2894329,"Q36420 T CELLS, TOTA", 48.69 , -   
2894340,Q37213 SPECIMEN CONC, 30.00 , -   
2894341,Q37213 INFAGT DT QLS, 29.05 , -   
2894345,Q37477 ENTEROVIRUS A, 6.83 , -   
2894378,Q4553 CULT FUNGUS IS, 12.23 , -   
2894380,"Q6421EPST-BARR, EBNA", 12.25 , -   
2894381,"Q6421EPSTE-BARR, VCA", 12.50 , -   
2894384,Q681 OVA-PARASITES S, 2.93 , -   
2894385,Q681 SMEAR COMPLEX S, 2.93 , -   
2894388,Q7083GAMMAGLOB MGAD, 4.83 , -   
2894391,"Q7197 B CELLS, TOTAL", 100.00 , -   
2894396,Q7260 MICROSOMAL AB, 4.80 , -   
2894397,Q7260 THYROGLOBULIN, 7.98 , -   
2894398,Q7352 CARDIOLIPIN AB, 4.35 , -   
2894408,Q8636 TOXOPLASMA AB, 9.44 , -   
2894409,Q8636 TOXOPL AB IGM, 9.44 , -   
2894412,Q8889 IA OTHER, 9.00 , -   
2894413,Q90849HERPES SMP TP1, 8.46 , -   
2894421,Q18924HERPES SMP NSP, 5.04 , -   
2894422,Q18924HERPES SMP TP1, 5.04 , -   
2894423,Q18924HERPES SMP TP2, 5.04 , -   
2894424,"Q11233 NEPHELOM, NOS", 70.00 , -   
2894430,Q4168N CATECHOL FR U, 7.98 , -   
2894431,Q4168N CREATIN U OTH, 7.98 , -   
2894437,Q20325H PYLORI AB QL, 8.66 , -   
2894453,Q6444 CMV AB IGM, 18.20 , -   
2894454,Q6444 HERPES SMP NSP, 10.85 , -   
2894455,Q6444 RUBELLA AB IGG, 10.85 , -   
2894456,Q6444 TOXOPLASMA AB, 10.85 , -   
2894457,Q6444 TOXOPL AB IGM, 10.86 , -   
2894458,Q17495VIRUS INOCU SH, 25.60 , -   
2894459,Q36169 ESTRADIOL, 173.00 , -   
2894460,Q6517 MICROALB QNT, 2.50 , -   
2894461,Q6517 CREATIN UR-OTH, 2.50 , -   
2894476,"Q22672IGG SUB1,2,3,4", 13.52 , -   
2894555,Q65201N COMP C C3/4C, 14.28 , -   
2894556,Q17778 BARTONELLA AB, 245.39 , -   
2894575,Q92688 APOLIPOPROTEI, 55.88 , -   
2894669,Q14856 HOMOVANILLIC, 22.79 , -   
2894768,Q90138FLUORES AB SCN, 242.31 , -   
2894782,Q16033 IA NOS, 65.00 , -   
2894945,O51201 ABO, 26.00 , -   
7182503,IV HYDRATION 1 HR," 1,137.98 ", -   
7182504,IV HYDRAT EA ADD HR, 409.66 , -   
7182505,IV THERAPY DX 1 HR," 1,137.98 ", -   
7182506,IV THERAPY EA AD HR, 409.66 , -   
7182507,IV THER AD SEQ 1 HR, 409.66 , -   
7182508,CONCURRENT IV THER, 409.66 , -   
7182509,THERPEUTIC IV PUSH," 1,408.80 ", -   
7182510,THERA EA AD IV PUSH," 1,402.80 ", -   
7182511,THER AD IVP SAME MED, 107.59 , -   
7182512,SIMPLE PROCEDURE, 509.30 , -   
7182513,MINOR PROCEDURE, 920.71 , -   
7182514,INTERMEDIATE PROCEDR," 1,477.31 ", -   
7182515,MAJOR PROCEDURE," 4,336.66 ", -   
7182516,THERAPEUTIC DX SQ IM, 747.95 , -   
7182517,IMM ADD INJ SINGLE, 101.41 , -   
7182518,IMM ADM INJ EA ADD, 86.43 , -   
7182519,ADMIN FLU VACCINE, 140.70 , -   
7182520,BLOOD TRANSFUSION," 2,858.37 ", -   
7182521,BLADDER SCAN, 146.00 , -   
7182522,ADMIN PNEU VACCINE, 134.00 , -   
7182523,IMM ADM NA-OR 1ST VA, 101.41 , -   
7182524,IMM ADM NA-OR AD VAC, 86.43 , -   
7210015,BUPIV.5%/EPI PF 30ML, 443.57 , -   
7210017,LIDOCAIN.5%/EPI 50ML, 383.31 , -   
7210018,FERRIC SUB SOLN 8GM, 63.92 , -   
7210023,DIPH/H-COR/NY/TE237M, 21.75 , -   
7210024,ALBUTEROL 0.083% NEB, 95.82 , -   
7210030,STERILE WATER 10ML, 84.49 , -   
7210031,AMIODARONE 200MG TAB, 150.62 , -   
7210034,LISINOPRIL 2.5MG TAB, 5.03 , -   
7210036,PILOCARPIN 2%OS 15ML, 94.95 , -   
7210037,REPAGLINIDE 1 MG TAB, 62.78 , -   
7210051,MOXIFLOXA .5% OS 3ML, 326.39 , -   
7210054,TROPICACYL.5%OS 15ML, 215.92 , -   
7210069,AMOX 400MG/5ML 50ML, 18.43 , -   
7210078,METRONID 500MG/100ML," 1,521.51 ", -   
7210080,RANITIDIN 15MG/ML 1M, 1.68 , -   
7210081,MEMANTINE 5MG TAB, 76.04 , -   
7210091,CINACALCET 30MG TAB, 66.95 , -   
7210092,ALBUTEROL 1.25/3ML, 47.90 , -   
7210102,M-M-R II INJ," 1,857.78 ", -   
7210103,HYDROCOD5-APAP325 TB, 6.69 , -   
7210109,TD TOX UNDER 7YO IM, 321.38 , -   
7210111,FUROSEMI 10MG/ML 1ML, 81.99 , -   
7210112,AMOX 400MG/5ML 100ML, 18.43 , -   
7210116,TIOTROP 18MCG INH CP, 256.94 , -   
7210119,TOPIRAMATE SP 15MGCP, 8.35 , -   
7210126,DEXPANTHENOL INJ, 84.49 , -   
7210158,LIDOCAIN 1%/EPI 10ML, 164.97 , -   
7210162,AMINOCAP ACID 5GM IJ, 217.59 , -   
7210173,INDOMETHACIN 50MGSUP, 62.78 , -   
7210175,FLUTICASO 44MCG 10.6, 3.32 , -   
7210176,FLUTICASO 220MCG 12G, 3.77 , -   
7210179,SOD BICARB 650MG TAB, 5.03 , -   
7210184,CARBA PERO6.5%OTIC15, 23.67 , -   
7210185,MULTIVITAMIN LIQ 5ML, 127.75 , -   
7210201,TRIMETHOBEN 300MG CP, 6.69 , -   
7210209,LEVETIRA 100MG/ML 1M, 11.80 , -   
7210211,CIPR.3-DEXAM.1% 7.5M, 453.04 , -   
7210226,BUPROPION 150MG SRTB, 202.81 , -   
7210238,BUPROPION 150MG SRTB, 77.02 , -   
7210239,DIVALPROEX 250MGSRTB, 33.79 , -   
7210241,FENOFIBRAT 145MG TAB, 101.40 , -   
7210244,H-COD10-CHLO POL8/5M, 10.04 , -   
7210248,SOD CHLOR 14.6% 40ML, 147.87 , -   
7210251,ALBUTEROL2.5MG/.5NEB, 95.82 , -   
7210254,METAXALONE 800MG TAB, 15.06 , -   
7210256,OLANZAPINE 10MG INJ, 175.79 , -   
7210264,DULOXETINE 30MG CAP, 16.76 , -   
7210270,STRONG IOD 5% 14ML, 65.29 , -   
7210273,DEXMEDETOM 200MCG/2M, 310.21 , -   
7210292,FENOFIBRATE 48MG TAB, 4.20 , -   
7210296,BACTERI H2O-BENZ 30M, 48.26 , -   
7210297,PHENYTOI EX 100MG CP, 10.04 , -   
7210301,OXYBUT 3.9MG/24HR PT, 56.92 , -   
7210323,DULOXETINE 20MG CAP, 84.49 , -   
7210326,PHENYLEPH 10% OS 5ML, 98.75 , -   
7210332,LUBRICANT GEL 60GM, 71.97 , -   
7210336,DILTIAZEM 90MG SR CP, 67.60 , -   
7210341,SUCROSE/WATER PO, 33.79 , -   
7210344,GLUCOSE 40% GEL 38GM, 71.97 , -   
7210352,ROSUVASTATIN 20MG TB, 24.00 , -   
7210356,METHADON 1.5MG/ML 1M, 10.04 , -   
7210358,LANTHANUM CHEW 500MG, 10.37 , -   
7210361,PREGABALIN 50MG CAP, 59.17 , -   
7210367,PREGABALIN 75MG CAP, 59.17 , -   
7210374,VORICONAZOLE 50MG TB, 45.20 , -   
7210382,TETRACAINE 1% INJ, 421.81 , -   
7210385,SILDENAFIL 20MG TAB, 12.60 , -   
7210387,FINASTERIDE 5MG TAB, 133.90 , -   
7210391,FAMOTID 40MG/5ML 50M, 197.51 , -   
7210398,FLUCONAZOLE 50MG TAB, 217.59 , -   
7210404,CYCLOP.2-PHEN1%OS 5M, 147.68 , -   
7210408,ERYTHRO 400MG/5ML100, 133.90 , -   
7210412,RIVASTIGMINE 3MG CAP, 18.42 , -   
7210417,BACIT/POLYM OIN 30GM, 43.30 , -   
7210421,SUMATRIPTAN 100MG TB, 188.91 , -   
7210424,OMEPRAZOL 40MG DR CP, 131.06 , -   
7210441,PENICILL VK 500MG TB, 10.04 , -   
7210455,PROMETH6.25-DM15/5ML, 62.78 , -   
7210460,OPTHAL IRR SOL 120ML, 306.31 , -   
7210464,VECURONIUM 20MG SOLR," 2,416.68 ", -   
7210469,AMINO ACID 2.75% VAG, 294.53 , -   
7210471,RAMIPRIL 10MG CAP, 65.93 , -   
7210476,VITAMIN D 400IU TAB, 10.04 , -   
7210484,LACTULOSE 10GM/15ML, 13.39 , -   
7210488,METOPROLOL 25MG SRTB, 6.44 , -   
7210500,LIDOCAINE 2%VIS 100M, 133.90 , -   
7210502,LEVETIRACET 500MG TB, 45.19 , -   
7210509,OXYTOC 30U/NS 500ML," 2,957.31 ", -   
7210511,MESALAMINE 1000MG SP, 111.79 , -   
7210512,PRIMAQUINE PHOSPHATE, 65.29 , -   
7210514,DANAZOL 200MG CAP, 52.24 , -   
7210529,FENTANYL 12MCG/HR PT, 129.03 , -   
7210533,SOLIFENACIN 5MG TAB, 16.76 , -   
7210534,LIDOEPINTETR 5ML ORL, 98.75 , -   
7210536,METOPROLOL 25MG TAB, 4.40 , -   
7210541,FLUTICAS 50MCG/A 16G, 133.14 , -   
7210546,PHENOL 1.4%SPR 177ML, 103.01 , -   
7210552,ESOMEPRAZOLE 40MG IV, 718.73 , -   
7210565,METHIMAZOLE 10MG TAB, 57.93 , -   
7210573,FENTANY CIT 0.1MGINJ, 5.03 , -   
7210575,DILTIA 1MG/MLD5W 125," 1,768.04 ", -   
7210577,ESMOLOL 2500MG/250ML," 2,627.79 ", -   
7210584,OXYTOC 30U/LR 500ML," 2,957.31 ", -   
7210597,WARFARIN 5MG INJ," 1,801.05 ", -   
7210602,MULTIVITAMIN TAB, 5.03 , -   
7210609,CYCLOSPOR .05%OS UD, 48.33 , -   
7210618,OMEGA-3 ACID 1GM CAP, 5.86 , -   
7210622,ARIPIPRAZOLE 5MG TAB, 68.62 , -   
7210623,BRIMONIDIN.2%OS 5ML, 15.34 , -   
7210629,SALMETEROL 50MCG DIS, 453.61 , -   
7210630,PREDNISONE 1MG ORAL, 5.03 , -   
7210631,NACL INJ 30ML (BACT), 294.60 , -   
7210634,THY/MENT/GLYC/CAL T, 195.86 , -   
7210637,LANOLIN OINT 7GM, 45.19 , -   
7210644,CANDIDA SKIN TEST, 98.75 , -   
7210650,ACETONE SOL 1ML, 0.50 , -   
7210663,ATORVASTATIN 80MG TB, 174.09 , -   
7210664,NEPAFENAC 0.1%OS 3ML, 330.59 , -   
7210665,EMTRICI/TENO 200/300, 164.31 , -   
7210715,KCL 10% ORAL 5ML, 10.04 , -   
7210717,POTASS CIT 10MEQCRTB, 6.69 , -   
7210725,TORSEMIDE 100MG TAB, 117.14 , -   
7210737,PROGESTERON 100MG CP, 33.79 , -   
7210738,CEFDIN125MG/5ML 100M, 8.83 , -   
7210754,IPRATROPI 17MCG PUF, 4.39 , -   
7210757,PETR-MIN OIL OIN3.5G, 107.85 , -   
7210772,VALPROATE 250MG/5ML, 17.86 , -   
7210779,METRONIDAZ.75%GL 45G, 236.64 , -   
7210784,TD IM NO PRSRV GE 7Y, 473.18 , -   
7210787,CLIND 18MG/ML D5W 50, 701.28 , -   
7210788,CLIND 12MG/ML D5W 50, 625.25 , -   
7210790,RANOLAZI 500MG SR TB, 40.60 , -   
7210791,OXYCOD10-APAP325MGTB, 71.87 , -   
7210792,OMEGA-3 ETHYL EST 1G, 6.14 , -   
7210794,DIPH/TET/ACPERT .5ML, 200.95 , -   
7210796,DAKINS .25%SOL 473ML, 174.00 , -   
7210805,ARIPIPRAZOLE 2MG TAB, 37.40 , -   
7210842,LUBIPROSTONE 24MCG, 14.37 , -   
7210844,METRONIDAZOLE 250/5M, 42.26 , -   
7210848,AMOX600/CLAV42.9 125, 101.40 , -   
7210855,VALSARTAN 320MG TAB, 12.17 , -   
7210870,OXYTOC 20U/LR 1000ML," 2,957.31 ", -   
7210874,VALPROATE 500MG/5ML, 305.43 , -   
7210886,PEG-KCL-NACL/SUL/ACO, 98.75 , -   
7210896,LEVALBUTER0.63MG/3ML, 70.32 , -   
7210903,IPRATROPIU .02% 2.5M, 107.13 , -   
