Procedure ID,Description,Amount
770607,MRI LW JNT W/O CONT RT  ,4403.25
770608,MRI LW JNT W/CONTRAST BI,10449
770609,MRI LW JNT W/CONTRAST LT,5221.75
770610,MRI LW JNT W/CONTRAST RT,5221.75
770611,MRI LW JNT W&WO CONT BI ,19319
770612,MRI LW JNT W&WO CONT LT ,9658.5
770613,MRI LW JNT W&WO CONT RT ,9658.5
770614,MRA W/O CONT LWR EXT BI ,8008.25
770615,MRA W/O CONT LWR EXT LT ,4003.5
770616,MRA W/O CONT LWR EXT RT ,4003.5
770617,MRA W/CONT LWR EXT BI   ,8899.25
770618,MRA W/CONT LWR EXT LT   ,4450.75
770619,MRA W/CONT LWR EXT RT   ,4450.75
770620,MRA WO W CONT LWR EXT BI,17590
770621,MRA WO W CONT LWR EXT LT,8795.5
770622,MRA WO W CONT LWR EXT RT,8795.5
770623,US BRST BI W AX COMP    ,977.5
770624,US BRST UNI LT W AX COMP,489.25
770625,US BRST UNI RT W AX COMP,489.25
770626,US BRST BI W AX LTD     ,733.25
770627,US BRST UNI LT W AX LTD ,366
770628,US BRST UNI RT W AX LTD ,366
770629,US ABDOMEN COMPLETE     ,1828.5
770630,US ABDOMEN LTD          ,1273.25
770631,US PELVIC COMPLETE      ,1581
770632,US PELVIC LTD OR FU     ,1581
770633,DUP VEIN BIL            ,5286.5
770634,DUP VEIN UNI LT         ,2490.5
770635,DUP VEIN UNI RT         ,2490.5
770636,DUP AB/PEL/SC COMP      ,2349
770637,DUP AB/PEL/SC LTD       ,1197.75
770638,XR MANDIBLE < 4 V       ,1511
770639,XR MANDIBLE 4 + V       ,2172
770640,XR FACIAL BONES < 3 V   ,1254
770641,XR FACIAL BONES 3 + V   ,1689
770642,XR NASAL BONES COMP     ,1733.5
770643,XR ORBITS 4 + V         ,1291.75
770644,XR SKULL < 4 V          ,1288.5
770645,XR NECK SOFT TISSUE     ,1900.75
770647,XR RIBS UNI 2 V LT      ,1113.5
770648,XR RIBS UNI 2 V RT      ,1113.5
770649,XR RIBS UNI W/CXR 3+V LT,1462.25
770650,XR RIBS UNI W/CXR 3+V RT,1462.25
770651,XR RIBS BI 3 V          ,1411.25
770652,XR RIBS BI W/CXR 4 + V  ,1710.75
770653,XR STERNUM 2 + V        ,1511
770654,XR SPINE 1 V SPEC LEVEL ,1060.5
770655,XR C-SPINE 2-3 VIEWS    ,1288.5
770656,XR C-SPINE 4-5 V        ,2159
770657,XR C-SPINE 6 + V        ,2168.75
770658,XR T-SPINE 2 VIEWS      ,1050.75
770659,XR T-SPINE 3 VIEWS      ,1359.75
770660,XR T-SPINE 4 + VIEWS    ,1635
770661,XR T-L-SPINE 2 VIEWS    ,1050.75
770662,XR SPINE 1 VIEW         ,1511
770663,XR SPINE 2 OR 3 VIEWS   ,1860.75
770664,XR SPINE 4 OR 5 VIEWS   ,2210.75
770665,XR SPINE MIN 6 VIEWS    ,2560.75
770666,XR L-SPINE 2/3 VIEWS    ,1797
770667,XR L-SPINE 4 + VIEWS    ,2159
770668,XR L-SPINE W/BEND VIEW  ,2843.75
770669,XR L-SPINE BEND ONLY    ,1797
770670,XR PELVIS 1/2 VIEWS     ,993.5
770671,XR PELVIS 3 + V         ,1237.75
770672,XR SI JOINTS < 3 V      ,1048.75
770673,XR SACRUM/COCCYX 2 + V  ,1511
770674,XR CLAVICLE COMP BI     ,2517.5
770675,XR CLAVICLE COMP LT     ,1259.25
770676,XR CLAVICLE COMP RT     ,1259.25
770677,XR SCAPULA COMP BI      ,2233.5
770678,XR SCAPULA COMP LT      ,1113.5
770679,XR SCAPULA COMP RT      ,1113.5
770680,XR SHOULDER 1 V BI      ,2233.5
770681,XR SHOULDER 1 V LT      ,1113.5
770682,XR SHOULDER 1 V RT      ,1113.5
770683,XR SHOULDER 2 + V BI    ,2555.25
770684,XR SHOULDER 2 + V LT    ,1281
770685,XR SHOULDER 2 + V RT    ,1281
770686,XR HUMERUS 2 + V BI     ,2371.75
770687,XR HUMERUS 2 + V LT     ,1184.75
770688,XR HUMERUS 2 + V RT     ,1184.75
770689,XR ELBOW 2 VIEWS BI     ,2233.5
770690,XR ELBOW 2 VIEWS LT     ,1113.5
770691,XR ELBOW 2 VIEWS RT     ,1113.5
770692,XR ELBOW 3 + V BI       ,2555.25
770693,XR ELBOW 3 + V LT       ,1281
770694,XR ELBOW 3 + V RT       ,1281
770695,XR FOREARM 2 VIEWS BI   ,2170.75
770696,XR FOREARM 2 VIEWS LT   ,1085.5
770697,XR FOREARM 2 VIEWS RT   ,1085.5
770698,XR WRIST 2 VIEWS BI     ,1017.25
770699,XR WRIST 2 VIEWS LT     ,508.75
770700,XR WRIST 2 VIEWS RT     ,508.75
770701,XR WRIST 3 + V BI       ,1964.5
770702,XR WRIST 3 + V LT       ,980.75
770703,XR WRIST 3 + V RT       ,980.75
770704,XR HAND 2 V BI          ,1536.75
770705,XR HAND 2 V LT          ,770
770706,XR HAND 2 V RT          ,770
770707,XR HAND 3 + V BI        ,1878
770708,XR HAND 3 + V LT        ,938.5
770709,XR HAND 3 + V RT        ,938.5
770710,XR FINGER(S) 2 + V BI   ,1272.25
770711,XR FINGER(S) 2 + V LT   ,822
770712,XR FINGER(S) 2 + V RT   ,822
770713,XR HIP W PEL UNI 1 VIEW ,1446
770714,XR HIP W PEL UN 2-3 VIEW,1773.25
770715,XR HIP W PEL UN MIN4 VW ,2169.75
770716,XR HIP W PEL BI 2 VIEW  ,1819.75
770717,XR HIP W PEL BI 3-4 VIEW,2286.25
770718,XR HIP W PEL BI MIN5 VW ,2519.75
770719,XR FEMUR 1 VIEW BI      ,2344.75
770720,XR FEMUR 1 VIEW LT      ,1190.25
770721,XR FEMUR 1 VIEW RT      ,1190.25
770722,XR FEMUR MIN 2 V BI     ,1633
770723,XR FEMUR MIN 2 V LT     ,1423.5
770724,XR FEMUR MIN 2 V RT     ,1423.5
770725,XR KNEE 1 OR 2 V BI     ,2112.5
770726,XR KNEE 1 OR 2 V LT     ,1058.5
770727,XR KNEE 1 OR 2 V RT     ,1058.5
770728,XR KNEE 3 V BI          ,2315.5
770729,XR KNEE 3 V LT          ,1157.75
770730,XR KNEE 3 V RT          ,1157.75
770731,XR KNEE 4 + V BI        ,2922.5
770732,XR KNEE 4 + V LT        ,1462.25
770733,XR KNEE 4 + V RT        ,1462.25
770734,XR TIBIA/FIBULA 2 V BI  ,1826.25
770735,XR TIBIA/FIBULA 2 V LT  ,910.5
770736,XR TIBIA/FIBULA 2 V RT  ,910.5
770737,XR ANKLE 2 VIEWS BI     ,1907.25
770738,XR ANKLE 2 VIEWS LT     ,955.75
770739,XR ANKLE 2 VIEWS RT     ,955.75
770740,XR ANKLE 3 + V BI       ,2112.5
770741,XR ANKLE 3 + V LT       ,1058.5
770742,XR ANKLE 3 + V RT       ,1058.5
770743,XR FOOT 2 VIEWS BI      ,1511
770744,XR FOOT 2 VIEWS LT      ,753.75
770745,XR FOOT 2 VIEWS RT      ,753.75
770746,XR FOOT 3 + V BI        ,2067
770747,XR FOOT 3 + V LT        ,1034.75
770748,XR FOOT 3 + V RT        ,1034.75
770749,XR CALCANEUS 2 + V BI   ,2112.5
770750,XR CALCANEUS 2 + V LT   ,1058.5
770751,XR CALCANEUS 2 + V RT   ,1058.5
770752,XR TOE(S) 2 + V BI      ,1752.75
770753,XR TOE(S) 2 + V LT      ,877
770754,XR TOE(S) 2 + V RT      ,877
770756,XR CHOLANG INTRAOP      ,7071.75
770757,XR CHOLANG INTRAOP ADL  ,1190.25
770758,XR CYSTOURETHRO RETRO   ,2379.25
770759,XR FLUOROSCOPY 0-60 MIN ,6645.25
770761,XR SURGICAL SPECIMEN    ,996.75
770762,XR FLUORO NDL           ,7552.5
770763,XR FLUORO FOR SPINE INJ ,1371.5
770764,MOD SED MD 1ST 15 <5YRS ,520
770765,MOD SED MD 1ST 15 >5YRS ,520
770766,MOD SED MD EADD 15      ,520
770767,MOD SED MD 1ST 15 <5YRS ,520
770768,MOD SED MD 1ST 15 >5YRS ,520
770769,MOD SED MD EADD 15      ,520
770770,MOD SED DIF MD 1ST15<5YR,520
770771,MOD SED DIF MD 1ST15>5YR,520
770772,MOD SED DIF MD EADD 15  ,520
770773,MOD SED MD 1ST 15 <5YRS ,520
770774,MOD SED MD 1ST 15 >5YRS ,520
770775,MOD SED MD EADD 15      ,520
770776,MOD SED MD 1ST 15 <5YRS ,520
770777,MOD SED MD 1ST 15 >5YRS ,520
770778,MOD SED MD EADD 15      ,520
770779,MOD SED MD 1ST 15 <5YRS ,520
770780,MOD SED MD 1ST 15 >5YRS ,520
770781,MOD SED MD EADD 15      ,520
770782,INJ EPI C/T W IMAGING   ,3159.25
770783,INJ EPI L/S W IMAGING   ,4411.5
770784,INTRO CATH DIALYSIS CIRC,6993.75
770785,INTRO CATH DIALYSIS CIRC,18077.5
770786,INTRO CATH DIALYSIS CIRC,18948.5
770787,THRMBC/NFS DIALYSIS CIRC,15052.5
770788,THRMBC/NFS DIALYSIS CIRC,26136
770789,THRMBC/NFS DIALYSIS CIRC,27007.25
770790,BAL ANGIO CTR DIALYS SEG,11083.5
770791,STENT PLM CTR DIALYS SEG,11954.75
770792,DIALYSIS CIRCUIT EMBOLJ ,16367.75
770793,TRANS ANGIO SAME ART INT,26184.5
770794,TRANS ANGIO SAME ART EAD,22646.25
770795,TRANS BAL ANGIO EACH IN ,11083.5
770796,TRANS BAL ANGIO EACH AD ,11083.5
770797,ARTH JNT BRS INT W US 50,3993
770798,ARTH JNT BRS INT W US LT,1996.5
770799,ARTH JNT BRS INT W US RT,1996.5
,,
770802,NON RAD CONTRAST MAT NOC,170
770803,INJ ILEAL CONDUIT       ,2450.75
770804,INJ EPI C/T W IMAGING   ,3861
770805,INJ EPI L/S W IMAGING   ,3564
770806,XR FLUOROSCOPY 0-60 MIN ,1209.5
770807,REPO PREV PLCD CVC FLURO,1232
770810,FINE NDL ASP W CT 1ST   ,4900
770811,ART THROM 2ND&SBSQ VSL  ,3540
770812,VENOUS THROM SBSQ DAY   ,5980
770813,MECH RMVL INTRALUM OB MA,1225
770814,FINE NDL ASP W CT EAD   ,2450
770815,FINE NDL ASP W FLURO 1ST,4900
770816,FINE NDL ASP W FLURO EAD,2450
770817,FINE NDL ASP W FLURO 1ST,4900
770818,FINE NDL ASP W FLURO EAD,2450
770819,FINE NDL ASP WUS 1ST LSN,4900
770820,FINE NDL ASP W US E ADD ,2450
770821,PICC W/IMG GUIDANCE     ,4800
770822,PICC - REPLACE          ,3626
770823,MID-LINE CATHETER PLCMNT,486
771120,REM/REPL AICD MULT LD   ,59872
771137,TAVR CAR PUL BY OPEN    ,134178
771138,TAVR CAR PUL BY CENTRAL ,134178
772809,TR SIMULATION SIMPLE    ,1075.5
772854,TR SIMULATION INTERMED  ,1728.5
772901,TR SIMULATION COMPLEX   ,2014.5
773004,TR DOSIMETRY BASIC      ,414.25
773219,TR SPECIAL PORT PLAN    ,1246.75
773311,TR DOSIMETRY            ,410.75
773322,TR TREAT DEVICE SIMPLE  ,414.25
773333,TR TREAT DEVICE INTRMED ,657.75
773344,TR TREAT DEVICE CPLEX   ,1005.5
773366,TR MED PHYSICS CONT     ,920.25
773708,TR MED PHYSICS SPECIAL  ,1076.5
774174,TR PORT IMAGE           ,549.5
774709,SP TREATMENT            ,3446.75
777907,TR DOSIMETRY BASIC      ,414.25
777908,TR MLC DEVICES IMRT     ,1685.25
781260,NM BONE MULTIPLE        ,4756.5
781271,NM BONE 3 PHASE         ,5932.5
781282,NM BONE SPECT           ,5451.75
781302,NM BONE MARROW MULTI    ,5107.5
781324,NM BRAIN MIN 4 STATIC   ,5896.25
781335,NM BRAIN SPECT          ,7467.5
781357,NM MUGA R/S MULT        ,9603
781368,NM MUGA R/S SINGLE      ,7198
781379,NM CARDIAC PL SGL R/S   ,7800.75
781380,NM MYOCARD SPECT IMG    ,7621.25
781400,NM CSF LEAKAGE LOCAL    ,9858.5
781477,NM TUMOR LC WHBD SGL DAY,8264
781488,NM GASTRESOPHAG RFLX    ,5239.25
781520,NM ACUTE GI BLOOD LOSS  ,7633
781704,NM KDNEY SCAN FLW&FNC   ,8833
781715,NM KIDNEY SPECT         ,7621.25
781737,NM LIVER SPECT          ,7467.5
781759,NM LYMPHIMAG            ,8504.25
781782,NM PLANAR PARATHYROID   ,6549.5
781793,NM SHUNT PATENCY        ,8504.25
781857,NM CSF SHUNT EVAL       ,7284
781868,NM SPLEEN W&W/O FLOW    ,6613.5
781891,NM TESTICULAR W/FLOW    ,7296
781922,NM MYOCRD SPECT R/S MULT,17648.75
781944,NM MYOCRD SPECT R/S SGL ,4084.75
781945,EKG TRACING ONLY        ,1237.75
781966,NM MYOCRD SPECT R/S SGL ,7467.5
782016,NM LIVER W/FLOW         ,5239.25
782021,NM THYROID METS W BDY   ,5829.5
782032,NM VENOGRAM BI          ,7467.5
782050,NM LIVER SPECT W/FLOW   ,8204.5
782076,NM TUMOR LCL SPECT      ,8833
782087,NM TUMOR LOCAL LTD      ,6646
782098,NM TUMOR LOCAL MULT     ,7565.5
782118,NM URETERAL REFLUX      ,9305.5
782130,NM LOCAL INFL PRCS LTD  ,8504.25
782141,NM ABSCESS LCL SPECT    ,8833
782152,NM ABSCESS LCL W BODY   ,9801.25
782254,NM UREA BREATH ACQUIS   ,1411.25
783040,NM BONE WHOLE BODY      ,7716.75
783302,NM MYOCARD IMAGE        ,6673
783404,ROD SPNL 75MM 2BL SPHRX ,7696
783516,NM LVR & SPLN W/FLOW    ,7633
783573,NM LIVER & SPLEEN       ,5050.5
783584,NM SALIVARY GLND W/SER  ,2834.5
783595,NM ACUTE VENOUS THROM   ,8198.5
783606,NM VASCULAR FLOW        ,1105.75
783608,NM PULM PERF PARTIC     ,5742
785644,NM CISTERNOGRAM         ,10412.5
786065,NM BRAIN MIN 4 STATIC VF,7284
787000,NM KIDNEY SCAN          ,5891.5
787260,NM KDNEY FLW&FNC W/RX   ,9277.5
787271,NM KIDNEY FLW&FNC MUL   ,9692.75
787577,SCREW BNE 4.0 44MM CRTCL,11770
790414,NM BONE LIMITED         ,1876.75
790447,NM INTESTINE IMAGING    ,4421.75
790668,NM MYOCRD SPECT R/S SGL ,11956.75
790709,NM GASTRIC EMPTYING     ,5913.5
790710,NM MYOCRD PERF R/S SGL  ,4084.75
790743,STRESS TEST             ,3599.75
791000,ECHO2D COMP W CF DOP    ,8341.75
791001,REMOVE IVC FILTER       ,5308.25
791002,SP RMV OBSTR MAT CV LUM ,16474.25
791003,FLUORO GUID CTRL ACC DEV,2986
791004,TTE2D W OR W&WO COMPLETE,9323
791005,TEE2D W OR W&WO MONITOR ,9814.25
791006,PICC LINE PLACEMENT     ,1527
791007,ECHO DOPPLER LTD        ,1351.75
791008,CARDIOASST CIR ASST EXT ,9467.25
791009,TTE2D W OR W/WO CN W DOP,12265.75
791012,CA RT/TR LT W/WO FOR CCA,35824.5
791013,INJ SELECT CA CONGENITAL,2570.25
791014,INJ SELECT GRFT CONGENTL,1801.75
791015,INJ SELECT LT VENT/ATRIA,1312.75
791016,CATH HRT LT/INJ L VENT  ,33350
791017,CTH PLC/INJ LHC & L VENT,38446.75
791018,CTH PLC/INJ LHC W GRAFT ,42001.5
791019,CATH HRT RT W SAT/CO    ,12650.5
791020,CTH PLC/INJ CR ART W RHC,36900
791021,CTH PLC/INJ GRAFT W RHC ,40501.25
791022,CATH HRT R&L/INJ L VENT ,37138.5
791023,CTH PLC/INJ R&LHC/L VENT,51587.25
791024,CTH PLC/INJ R&LHC/GRAFTS,55189.25
791025,CATH PLC/INJ CORONRY ART,24294.25
791026,CATH PLC/INJ BYPAS GRFTS,27897.75
791027,LHC TRANS SEPTAL/APICAL ,5377.25
791028,PHARMACY AGENT ADMIN    ,1466.5
791029,PHYSIO EXERCISE STUDY   ,1466.5
791030,CATH RT/TRS LT SO W/WO  ,51331.75
791031,PTA ILIAC INITIAL       ,26201.5
791032,ILIAC STENT INITIAL     ,29712.75
791033,PTA ILIAC ADDITIONAL    ,18807
791034,ILIAC STENT ADDITIONAL  ,11518
791035,PTA FEM POP             ,27842
791036,ATHERECTOMY FEM POP     ,31201
791037,STENT FEM POP           ,29566.25
791038,STENT ATHER FEM POP     ,50210
791039,PTA TIBIOPERONEAL       ,25574.5
791040,ATHERECTOMY TIBIA       ,31201
791041,STENT TIBIOPERONEAL     ,29566.25
791042,STENT ATHER TIBPERONEAL ,50210
791043,PTA TIBIOPERONEAL ADD   ,18186.25
791044,ATHER TIBIA ADDITIONAL  ,26598.25
791045,STENT TIBIOPERONEAL ADD ,18906.25
791046,STENT ATHER TIBPERON ADD,39552.5
791047,HOLTER RECORD VISUAL    ,751.25
791048,HOLTER SCAN VISUAL      ,2959.25
791109,INTRACARDIAC ECHO       ,8341.75
791112,CATH PULM ART UNI       ,4128.5
791115,SP TRANSCTH THPY EMBL   ,11936
791116,PER CL CON VT SP DF W/IM,121871.25
791117,CATH 1ST OD RENAL BIL   ,16744
791118,CATH 1ST OD RENAL       ,9790
791119,INS ENDOVAS VC FLTR     ,38206.75
791121,REM/REPL AICD DUAL LD   ,41014
791122,REM/REPL AICD SING LD   ,41014
791123,REM/REPL PACER MULT LD  ,44125.25
791125,REM/REPL PACER SING LD  ,24382.5
791126,REM ENDOVAS VC FILTER   ,23877
791127,ECHOCARDIOGRAPHY TEE    ,7787.5
791128,TRANSCTH STNT PLC IA    ,28997.75
791129,TRANSCTH STNT PLC EA AD ,18343.5
791130,VASC EMBOLIZ ARTERIAL   ,16388.25
791131,TRANSCATH AORTA VLV REPL,98456.5
791132,TAVR OPEN FEM ART APPR  ,98456.5
791133,TAVR:OPEN AXILL ART APPR,98456.5
791134,TAVR:OPEN ILIAC APPR    ,98456.5
791135,SURGICAL AORTIC VALVE   ,76697
791136,TAVR CAR PUL BY PERCUT  ,134178
791139,ICD INS/REPL W/SUBQ ELEC,40636.75
791140,ICD INS SUBQ ELECTRODE  ,17846.5
791141,ICD REM SUBQ GEN ONLY   ,6057.25
791142,ICD REM SUQ ELECT ONLY  ,13788
791143,ICD REPOS ELECT/GEN     ,16041
791144,EP EVAL SUBCU DEFIB     ,5135.25
791145,INTEROGATION SUBCU ICD  ,5698
791146,TEE GUIDANCE INTRACARD  ,10125.25
791147,TRANS CATH STENT CAROTID,23626.25
793249,NAIL IM 13.5X420MM ANTEG,9236
793250,NAIL IM 12X420M ANTEGRAD,9236
793984,CAGE SPNL PEEK 9MM ZEROP,17685
800008,MYCOPLASMA AB IGM QL    ,13
800053,PRBC TRANSFUSION FILTER ,25
800111,BORDETELLA AB QL        ,50
800122,COMP METABOLIC PANEL    ,1701
800133,CHROM COUNT 5 KARY W BND,356
800155,CLINDAMYCIN CLEOCIN QN  ,54
800188,RAJI IMMUNE COMP        ,26.23
800224,SCHISTOSOMA AB QUAL     ,110
800279,GROWTH HORMONE AB       ,83
800326,HALOPERIDOL HALDOL QN   ,13.03
800337,Q FEVER AB QUAL         ,119
800348,TOXIC SHOCK SYNDROME AB ,254
800359,BORRELIA AB QL REL FEVER,121
800360,RICKETTSIA AB QL        ,157
800439,NEURONAL NUC FA AB QL   ,26.48
800440,NEURON AB HU IGG CSF TIT,125
800451,RIBOSOMAL P AB IA QN    ,83
800484,DENGUE VIRUS AB QL      ,172
800508,SIALIC ACID             ,30
800519,LYME AB WESTERN BLOT    ,23
800520,PLATELET TRANSFU FILTER ,31
800531,CHROM & KARYOTYPE 5 TISS,495
800553,STREP GR B OPTICAL IA   ,426.25
800586,ENCEPH ST LOUIS AB QUAL ,138
800746,FIBRONECTIN AGGREG IGAQN,123
800917,ELECTROLYTE PANEL       ,566
800928,LIPID PANEL             ,471.75
801623,INTERLEUKIN 1 BETA IA QN,130
801634,INTERLEUKIN 2 IA QN     ,85
801645,INTERLEUKIN 2 REC EIA QN,87
801963,GLUCOSE 1 HR W GLUCOLA  ,564.75
802011,A-1-ANTITRYP TOT FECES  ,61.65
802066,SODIUM OTHER            ,533
802099,CHROM BREAKAGE 50 100   ,270
802102,PARVOVIRUS AB QUAL      ,22.81
802157,LYMPH TRANSFORM         ,294
802271,ENDOMYSIAL FA AB QL     ,58
802282,RUBEOLA IGG             ,2.85
802339,PTH RELATED PROTEIN RIA ,24
802362,CARDIOLIPIN AB IGA      ,5
802416,SUSC AFB PROP EA AGENT  ,253
802475,CEA                     ,725.75
802486,HEPATITIS C CONFIRM     ,90
802497,FLUCYTOSINE ANCOBON QN  ,55
802511,CHLAMYDIA GROUP AB SCR  ,128
802544,H PYLORI AB QUAL        ,51
802599,OSTEOCALCIN             ,20.36
802602,MHA TP CONFIRM          ,203
802613,BILE ACIDS TOT          ,4
802691,FETAL SCREEN (ROSETTE)  ,213.25
802715,HEP B AMP PROBE         ,257
802726,IRRADIATION BLD EA      ,171.25
802748,HEP DELTA AG EIA        ,40
802759,CULT LEPTOSPIRA SCR     ,127
802760,CULT LEPTOSPIRA SCR     ,91
802771,INFLUENZA A AG EIA      ,449
803090,BMP TOTAL CALCIUM       ,988.75
803545,EHRLICHIA AB QL         ,373.24
806208,IRON BINDING (TIBC)     ,407.25
809018,TOUCH PREP EA ADD SITE  ,233
810000,UA W MICRO AUTO         ,553.5
810011,UA W O MICRO AUTO       ,271
810066,PARATHORMONE (PTH)      ,4.8
810088,CK MB                   ,903.75
810099,FELBAMATE FELBATOL QN   ,11.54
810102,PROS SPEC AG (PSA) TOTAL,22.48
810168,ABG WITH CALC O2 SAT    ,1076.25
810191,PROS SPEC AG FREE       ,17
810204,CALCIUM IONIZED         ,322
810237,PREALBUMIN              ,5
810328,LIVER-KIDNEY MICRO AB   ,10.72
810624,CA 27-29 QN             ,3.06
813184,IMPLANT 30X25X10MM 12 DE,42575
813197,SCREW BNE 5.5X25MM ALIF ,1873
813198,SCREW BNE 5.5X30MM ALIF ,1873
813206,IMPLANT 41X27X12MM 6 DEG,42575
813215,CAGE SPN PEEK ALIF 12D 3,42575
813220,IMPLANT 37X27X12MM 6 DEG,42575
820057,ACETONE BLD QN          ,517
820210,CATECHOL FRACTION UR    ,16.09
820240,ACTH QN                 ,5.75
820300,CYCLIC AMP              ,28.51
820301,CYCLIC AMP              ,36
820400,ALBUMIN SERUM QN        ,664.5
820762,ISOPROPYL ALCOHOL       ,6
820850,ALDOLASE                ,1.83
820880,ALDOSTERONE QN          ,6.19
820890,ALDOSTERONE UR QN       ,17.1
820970,ALUMINUM                ,13.32
821283,AMINO ACIDS MULTIPLE QL ,101.81
821350,AMINOLEVULINIC ACID ALA ,26.23
821376,AMIODARONE CORDARONE QN ,8.15
821401,AMMONIA                 ,1323.25
821503,AMYLASE BLD             ,753
821514,AMYLASE FL              ,903.75
821553,AMYLASE ISOENZYMES ELP  ,23.62
821570,ANDROSTENEDIONE         ,10
821605,AMYLASE UR              ,806.25
821750,ARSENIC BLD             ,10
821752,ARSENIC UR              ,10.11
821800,VIT C ASCORBIC ACID     ,11.24
822139,PHENOBARBITAL LUMINAL QN,1323.25
822322,BETA 2 MICROGLOBULIN    ,4
822504,BILIRUBIN TOT BLD       ,664.5
822559,BILIRUBIN DIRECT        ,664.5
822708,OCCULT BLD SCN 3 SPEC   ,304
823050,CAFFEINE QN             ,12.7
823080,CALCITONIN              ,8
823107,CALCIUM TOTAL           ,705.25
823301,CAROTENE                ,7.52
823403,CALCIUM UR TIMED QN     ,822.25
823550,STONE ANALYSIS QN CHEM  ,10
823750,CARBOXYHEMOGLOBIN QN    ,18
823903,CERULOPLASMIN           ,4.07
824155,CHLORAMPHENICOL         ,49
824357,CHLORIDE OTHER          ,28
824404,CHLORIDE BLD            ,664.5
824459,CHLORIDE UR             ,4
824551,CHLORIDE CSF            ,722.25
824642,APOLIPOPROTEIN B        ,6.72
824653,CHOLESTEROL BLD         ,664.5
824802,CHOLINESTERASE RBC      ,14
824805,PSEUDOCHOLINESTERASE    ,28.25
824815,PSEUDOCHOLINESTERASE    ,6.52
824959,CHROMIUM                ,6
825074,CITRATE                 ,33
825250,COPPER BLD              ,5.7
825303,COPPER URINE            ,22.48
825333,CORTISOL FREE           ,10.41
825358,PORPHYRINS UR QN + FRACT,4.87
825401,CREATINE URINE          ,5.2
825405,CREATINE BLOOD          ,7
825507,CREAT KINASE (CK) TOTAL ,719
825529,CK-ISOENZYMES           ,7
825654,CREATININE BLD          ,587.5
825701,CREATININE UR           ,719
825723,CREATININE UR           ,492.25
825734,CHLORIDE UR             ,4
825756,CREATININE CLEARANCE    ,1126.25
825950,CRYOGLOBULINS QL SQN    ,2.85
825961,CRYOGLOBULINS QL SQN    ,11
826001,CYANIDE                 ,27
826150,CYSTINE QN              ,4.47
826320,DHEA                    ,4.89
826321,DHEA-S                  ,5
826340,DEOXYCORTISOL 11        ,54
826400,DIGITOXIN QN            ,29
826406,DIGOXIN (LANOXIN) QN    ,1146.5
826524,PHENYTOIN DILANTIN FR QN,6.74
826553,PHENYTOIN DILANT TOT QN ,1323.25
826560,DISOPYRAMIDE NORPACE QN ,10.22
826624,CARBAMAZEPINE TOT QN    ,1086.5
826644,INFECT AGENT AG NOS OIA ,1603.5
826677,ERYTHROPOIETIN QN       ,7.33
826710,ESTROGENS FRACT         ,398
826720,ESTROGEN TOTAL          ,5.7
826770,ESTRADIOL               ,5
826772,ESTRIOL                 ,6
826928,ETHOSUXIMIDE (ZARONTIN) ,9.77
827054,FECAL FAT QUAL          ,333.5
827101,FECAL FAT QUANT         ,12.22
827156,FECAL FAT DIFERENTIAL QN,31
827452,FOLATE (FOLIC ACID) SER ,257.25
827455,FOLATE RBC              ,1.7
828408,CARBON DIOXIDE BLD      ,664.5
829400,AMIKACIN QUANT          ,18.02
829410,GASTRIN                 ,4.72
829412,TOBRAMYCIN QUANT        ,24.75
829421,GENTAMICIN (GARAMYCIN)  ,890.25
829454,FLECAINIDE TAMBOCOR QN  ,12.22
829550,G-6-PD QUANT            ,7.33
829600,G-6-PD QUAL             ,15
829976,GAMMA GT                ,769
829980,HCG BETA QUANTITATIVE   ,603.25
830010,FSH                     ,4
830015,LH                      ,43
830025,LH                      ,3.26
830030,GROWTH HORMONE (HGH)    ,7.94
830106,HAPTOGLOBIN QUANT       ,3.67
830300,HEMOGLOBIN F EP         ,38
830311,KB STAIN (FETAL BLEED)  ,43
830331,HEMOGLOBIN FETAL QL     ,31
830510,HEMOGLOBIN PLASMA       ,8.28
830520,HEMOGLOBIN ELECTRO      ,5
830604,SULFHEMOGLOBIN QUANT    ,88
830708,HEMOSIDERIN QUAL        ,52
830881,HISTAMINE BLOOD         ,8.55
830883,HISTAMINE URINE         ,11
830886,TYPING SINGLE AG        ,17.92
831254,CATECHOLAMINES TOT UR   ,41
831257,CATECHOL FRACTION BLD   ,20.36
831403,VMA URINE               ,5.7
831856,CORTISOL TOTAL          ,257.25
832302,ESTROGEN TOTAL          ,99
832335,PHOSPHATIDYLGLY (PG)    ,24
832506,GLUCAGON                ,17.1
832551,KETOGENIC STEROID FRAC  ,18
832802,17 KETOSTEROIDS FRACT   ,16
833950,PARATHORMONE (PTH)      ,11.24
833955,PARATHORMONE (PTH)      ,27
834702,THYROXINE BG (TBG)      ,9.37
834950,17 HYDROXYCORT (17OH)   ,17
835000,HYDROXYPROLINE FREE     ,32
835050,HYDROXYPROLINE TOTAL    ,151.09
835251,INSULIN TOTAL           ,3.37
835258,PROINSULIN              ,28.47
835330,T4 FREE                 ,799.5
835396,T3 FREE                 ,9
835407,IRON                    ,769
835667,IRON                    ,48
835762,ISONIAZID TUBIZID QN    ,56
835850,ADH (VASOPRESSIN)       ,29.32
836055,LACTIC ACID             ,769
836155,LDH (LD) BODY FLUID     ,664.5
836157,LDH (LD)                ,664.5
836259,LDH ISOENZYMES          ,6.07
