IVNUM,IVDESC,IVSW9,IVCPTCD,IVPRICE1,IVFPRICE1,IVFDATE1
45001737,ENALAPRILAT  1.25 MG/ML,,,28.48,28.48,0
45001740,PROGRAF 1 MG,,,24.73,24.73,0
45001741,TOBRAMYCIN SULF INJ 1.2GM (SURGERY),,,884.52,884.52,0
45001742,TOPAMAX 50MG TAB,,,25.7,25.7,0
45001743,CAPTOPRIL 25 MG TAB,,,6.48,6.48,0
45001744,PHENOBARBITAL 32.4 MG TAB,,,7.72,7.72,0
45001745,DILTIAZEM CD 300 MG CAPS,,,13.28,13.28,0
45001746,PRAVASTATIN 80 MG TAB,,,22.14,22.14,0
45001747,GLIPIZIDE 5 MG TAB (NH),,,4.1,4.1,0
45001748,WHITE PETROLATUM OINT 453.6GM (NH),,,83.25,83.25,0
45001750,PREDNISOLONE OPH SUSP 1% 10ML/CATARACT,,,314.27,314.27,0
45001751,MILK OF MAGNESIA  473ML BOTTLE (NH),,,18.04,18.04,0
45001752,BUTRANS TD PATCH ER  5MCG/1HR,,,150.73,150.73,0
45001753,RAMIPRIL  5 MG CAP,,,4.75,4.75,0
45001754,ROPINIROLE 0.5 MG TAB,,,12.74,12.74,0
45001755,TACROLIMUS 0.5 MG CAPS,,,11.56,11.56,0
45001756,NOVOLOG 70/30 ( BILLING ONLY DO NOT USE),,,651.42,651.42,0
45001757,ADVAIR 250/50 14 CT EA(BILLING NH ONLY),,,40.93,40.93,0
45001758,SUCRALFATE 1GM/10ML  UNIT DOSE,,,25.15,25.15,0
45001759,DIAZEPAM PEDIATRIC RECTAL GEL KIT 2.5MG,,,744.43,744.43,0
45001760,BUTRANS TD PATCH ER 10MCG/1HR,,,131.76,131.76,0
45001761,IVP DILTIAZEM 50 MG/10ML VL,,,29.38,29.38,0
45001762,DULOXETINE DR 30 MG CAP,,,34.13,34.13,0
45001763,IM CORTROSYN PWD  0.25 MG (SDV),,,366.98,366.98,0
45001764,HYDROXYZINE 25 MG TAB (ATARAX) NH,,,6.7,6.7,0
45001765,TNKASE 50 MG KIT,,,17595.6,17595.6,0
45001766,PROPRANOLOL ER 80 MG CAPS,,,5.83,5.83,0
45001769,CARBAMAZEPINE (CARBATROL) CAP : 200 MG,,,7.24,7.24,0
45001770,PRAMIPEXOLE 0.25 MG TAB,,,14.47,14.47,0
45001771,DESMOPRESSIN 0.2 MG TAB,,,18.84,18.84,0
45001772,FLUTICASONE  16GM(FOR BILLING)PER GM,,,19.44,19.44,0
45001773,LEFLUNOMIDE 20 MG TAB,,,27.08,27.08,0
45001774,POT CHL 20MEQ/ D5NS 1000ML,,,16.96,16.96,0
45001775,MULTAQ 400 MG TAB,,,37.76,37.76,0
45001776,CARMEX LIP BALM 10G,,,14.9,14.9,0
45001777,CARBI/LEVO 10/100 MG TAB,,,7.78,7.78,0
45001778,PROCTOFOAM-HC  10GM,,,433.4,433.4,0
45001779,TETRACYCLINE 500 MG CAP,,,2.92,2.92,0
45001780,CHLORPROMAZINE HCL 25MG/ML (IM),,,115.25,115.25,0
45001781,LEVETIRACETAM  500 MG/5ML SDV,,,98.98,98.98,0
45001782,CARBI/LEVO ER 50/200 MG TAB,,,9.83,9.83,0
45001783,CARBI/LEVO 25/100 MG TAB,,,6.26,6.26,0
45001784,MAGNESIUM OX 400 MG TAB (NH),,,4.1,4.1,0
45001785,FORADIL INH CAP 12MCG 60 CAPS,,,18.9,18.9,0
45001786,RAMIPRIL 10 MG CAP,,,11.02,11.02,0
45001787,PAROXETINE ER 12.5 MG TAB,,,23.22,23.22,0
45001788,PAROXETINE ER 37.5 MG TAB,,,24.73,24.73,0
45001790,MILK OF MAGNESIA 30ML DOSE,,,1.19,1.19,0
45001791,ALPHAGAN P OPHTH  0.1% (5ML),,,315,315,0
45001792,DIGIFAB  40 MG VL,,,10660,10660,0
45001793,ESZOPICLONE 1 MG TAB,,,50.65,50.65,0
45001794,ROPINIROLE 3 MG TAB,,,13.07,13.07,0
45001795,POT CHL 40MEQ/D5 1/2NS 1000ML,,,23.22,23.22,0
45001796,POTASSIUM ER 20 MEQ TAB (NH),,,6.37,6.37,0
45001797,ROPINIROLE 4 MG TAB,,,13.07,13.07,0
45001798,LIDO-PRILO 2.5 % CRM 30G,,,152.11,152.11,0
45001799,HEP  FLUSH 3ML (NH BILLING ONLY PER ML),,,4.1,4.1,0
45001800,PURALUBE OPHT OINT 3.5GM,,,37.91,37.91,0
45001801,ACYCLOVIR OINT 5% 30GM  (SHINGLES),,,2023.48,2023.48,0
45001802,REFRESH LIQUIGEL 15ML,,,10.58,10.58,0
45001803,ZOVIRAX CREAM 5%   5GM (COLD SORES),,,2119.25,2119.25,0
45001805,TRIPLE ANTIBIOTIC OINT (PER APPLICATION),,,4.1,4.1,0
45001806,AMOX/CLAV 250/125MG TAB,,,26.78,26.78,0
45001807,DILTIAZEM XR 180 MG CAP,,,8.64,8.64,0
45001808,DESMOPRESSIN NASAL SPRAY 0.1MG/ML(0.01%),,,691.85,691.85,0
45001809,KINEVAC IV PWD FOR SOLN 5MCG,,,314.27,314.27,0
45001810,DILTIAZEM CD 240 MG CAP (NH),,,11.23,11.23,0
45001811,THEOPHYLLINE ER 100MG TAB,,,4.1,4.1,0
45001812,METAMUCIL MULTIHEALTH FIBER 3.4GM/1DOSE,,,4.1,4.1,0
45001813,DEXAMETHASONE 1MG/ML (30ML) PER ML,,,4.75,4.75,0
45001815,TRIAMCINOLONE 0.1% OINT 15GM,,,30.02,30.02,0
45001816,XARELTO 20 MG TAB,,,49.46,49.46,0
45001819,OLANZAPINE (ODT) 5 MG TAB,,,52.7,52.7,0
45001820,FUROSEMIDE INJ SOLN 10MG/1ML,,,63.45,63.45,0
45001821,TOPAMAX 50MG TAB,,,25.7,25.7,0
45001822,TOVIAZ ER 8 MG TAB,,,36.94,36.94,0
45001823,FLUOXETINE 10 MG CAP,,,14.58,14.58,0
45001824,NAROPIN 0.2% 2MG/1ML (200ML) (*),,,272.69,272.69,0
45001825,LUMIGAN 0PHTH 0.01% 2.5ML,,,498.8,498.8,0
45001826,ETODOLAC 400 MG TAB,,,9.29,9.29,0
45001827,AYR SALINE NASAL GEL (14GM),,,19.76,19.76,0
45001828,MARCAINE 0.5% 10ML,,,38.23,38.23,0
45001829,CYANOKIT STARTING DOSE,,,2063.3,2063.3,0
45001830,NATURAL FIBER  575 GM (NH),,,33.16,33.16,0
45001831,MIRTAZAPINE 45 MG TAB,,,14.04,14.04,0
45001832,FUROSEMIDE 10MG/ML 4ML VL,,,34.02,34.02,0
45001833,FLUMAZENIL 0.1MG/ML PER ML (10ML MDV),,,24.62,24.62,0
45001835,POLYETHYLENE GLYCOL 17GM/PKT (30 PKT),,,177.23,177.23,0
45001836,WARFARIN 10 MG TAB,,,15.43,15.43,0
45001837,FASLODEX SOLN 50MG/1ML,,,6621.33,6621.33,0
45001840,ATROPINE SULF OPHTH 1% 5ML,,,161.07,161.07,0
45001843,NEFAZODONE 100 MG TAB,,,18.14,18.14,0
45001844,LOVENOX 150 MG PFS,,,425.88,425.88,0
45001845,PHISOHEX LIQUID 3%,,,106.74,106.74,0
45001846,CHOLESTYRAMINE LIGHT 4GM PER DOSE,,,9.4,9.4,0
45001847,FERROUS SULF ELIX 220MG/5ML (PER 5ML),,,7.45,7.45,0
45001850,CLINDAMYCIN  2% VAG. CRM 40GM,,,342.09,342.09,0
45001852,HYDROCO/APAP ELIXIR 7.5/500MG (120ML)NH,,,37.8,37.8,0
45001853,HYDROCODONE/APAP ELIXIR 7.5MG-500MG/15ML,,,7.45,7.45,0
45001854,3 DAY VAGINAL CREAM 2%,,,44.5,44.5,0
45001855,VAGISIL CREME,,,17.17,17.17,0
45001856,FERROUS SULF ELIX 220MG/5ML (NH) BOTTLE,,,35.32,35.32,0
45001857,GUAIFENESIN/CODEINE 100MG/10MG/5ML,,,9.07,9.07,0
45001858,RAPAFLO 8 MG CAP,,,33.89,33.89,0
45001859,SORBITOL 70% SOLUTION (PER 30ML),,,14.36,14.36,0
45001860,ALFUZOSIN HCL ER 10 MG TAB,,,3.97,3.97,0
45001861,PETROLATUM OINT 28.35GM,,,17.71,17.71,0
45001862,SULFA-TRIMETH SUSP 200/40MG/5ML (BOTTLE),,,320.99,320.99,0
45001864,CASTOR OIL 60 ML DOSE,,,7.02,7.02,0
45001865,SEVELAMER CARBONATE 800 MG TAB,,,25.43,25.43,0
45001866,TRANEXAMIC ACID 1000MG /10 ML,,,166.25,166.25,0
45001867,SULFA/TRIM SUSP (PED) 15 ML DOSE,,,22.03,22.03,0
45001868,CLONIDINE (CATAPRES) TAB : 0.3MG,,,4.64,4.64,0
45001870,MORPHINE ORAL CONC 20MG/ML (30ML),,,85.81,85.81,0
45001872,LOPERAMIDE LIQ 1MG/5ML (PER BOTTLE) NH,,,30.13,30.13,0
45001873,SENSORCAINE-MPF/EPI 0.25% 10 ML,,,49.57,49.57,0
45001874,HEPATITIS B IMMUNE GLOBULIN 1 ML VL,,90371,595.04,595.04,0
45001875,FLUOXETINE 20 MG/5ML SOL 4 0Z,,,335.06,335.06,0
45001876,CHLORPROMAZINE 25 MG TAB,,,33.8,33.8,0
45001877,SERTRALINE 20 MG/ML 60ML,,,189.1,189.1,0
45001878,IBUPROFEN 100MG/5ML 118 ML BOTTLE,,,29.27,29.27,0
45001879,VALPROIC ACID ORAL 250MG/5ML PER 5ML,,,10.69,10.69,0
45001881,PROPRANOLOL ER 60 MG CAP,,,10.8,10.8,0
45001882,VITAMIN D3 400 IU TAB,,,4.1,4.1,0
45001883,NORVIR 100MG TAB,,,38.66,38.66,0
45001884,PREZISTA 600 MG TAB,,,76.51,76.51,0
45001885,TIVICAY 50MG TAB,,,156.14,156.14,0
45001886,TRUVADA 200MG-300MG TAB,,,155.08,155.08,0
45001887,VITAMIN B-12 TAB : 1000 MCG,,,4.75,4.75,0
45001888,FENTANYL CITRATE INJ SOLN 0.05MG/1ML,,,26.89,26.89,0
45001889,LIDOCAINE 2% VISCOUS (PER 15ML),,,3.5,3.5,0
45001890,FENTANYL   0.05MG/1ML (2ML) 50MCG/ML,,,28.44,28.44,0
45001892,ENEMA RECTAL LIQUID,,,7.24,7.24,0
45001894,ACYCLOVIR ORAL SUSP 200MG/5ML 473ML,,,389.87,389.87,0
45001895,CEFAZOLIN  500 MG VL,,J0690,27.43,27.43,0
45001896,GOLD BOND ANTI-ITCH LTN 155GM,,,32.08,32.08,0
45001897,CEFAZOLIN (ANCEF) ADDV : 1GM,,,28.3,28.3,0
45001898,HUMULIN R (PER UNIT)  HOSPITAL,,,0.42,0.42,0
45001899,"DEXTROAMPHETAMINE,AMPHETAMINE 10MG TAB",,,13.93,13.93,0
45001900,KETOROLAC OPHTH 0.5% 5 ML,,,308.49,308.49,0
45001902,WARFARIN  2.5 MG TAB,,,10.21,10.21,0
45001903,TOPIRAMATE 50 MG TAB,,,20.52,20.52,0
45001904,FONDAPARINUX 5 MG/0.4ML,,,331.52,331.52,0
45001905,RIFAMPIN 150MG CAP,,,15.66,15.66,0
45001906,LORTAB ELIX NEW FORM PER 5 ML,,,9.4,9.4,0
45001907,MEPHYTON 5 MG TAB,,,202.25,202.25,0
45001908,ADVAIR DISKUS 100/50 DISK,,,764.72,764.72,0
45001909,METHOTREXATE INJECTION SOLUTION 25MG/1ML,,,43.52,43.52,0
45001910,LEUCOVORIN CALCIUM TAB 5MG,,,10.8,10.8,0
45001911,LUBRIFRESH P.M. OPHTH OINT 3.5GM,,,33.8,33.8,0
45001912,FOLIC ACID 1 MG TAB (NH),,,4.1,4.1,0
45001913,ARICEPT 23 MG TAB,,,50.54,50.54,0
45001914,TRIMO-SAN VAGINAL JELLY 4 OZ.,,,69.23,69.23,0
45001915,BRIMONIDINE OPHTH 0.2% 10ML,,,179.25,179.25,0
45001916,ENOXAPARIN 40MG/ 0.4 ML SYR (NH),,,140.24,140.24,0
45001917,PROPRANOLOL 10 MG TAB,,,3.89,3.89,0
45001918,SENSORCAINE/ EPI 0.5% 50ML VL,,,93.95,93.95,0
45001919,CEFUROXIME AX 250 MG TAB,,,22.36,22.36,0
45001920,CEFUROXIME 500 MG TAB,,,43.52,43.52,0
45001922,HECTOROL INJ 2MCG/1ML VL (DIALYSIS),,,59.28,59.28,0
45001923,QUETIAPINE  25 MG TAB,,,17.93,17.93,0
45001924,TOPAMAX 50MG TAB,,,25.7,25.7,0
45001925,CARBI/LEVO 25/250 MG TAB,,,6.8,6.8,0
45001926,PROTONIX IV POWDER 40MG  (NH),,,36.5,36.5,0
45001927,SENSIPAR 30 MG TAB,,,72.12,72.12,0
45001928,ACTIDOSE AQUA LIQUID 50GM/240ML,,,87.34,87.34,0
45001929,NEO/POLY/DEX OPHTH 5 ML,,,75.76,75.76,0
45001930,XARELTO 15 MG TAB,,,45.14,45.14,0
45001931,TRIFLUOPERAZINE HCL TAB 10MG,,,12.42,12.42,0
45001932,ERYTHROMYCIN OPHTH OINT 3.5GM,,,71.8,71.8,0
45001933,GENTEAL OPHT SOL  0.3%(MILD TO MOD)15ML,,,31.2,31.2,0
45001934,REFRESH OPTIVE OPHTH SOLN (15ML),,,58.96,58.96,0
45001935,PIOGLITAZONE 45 MG TAB,,,43.42,43.42,0
45001936,ATORVASTATIN 80 MG TAB,,,26.14,26.14,0
45001939,DULERA INH 200/5MCG  60,,,581.91,581.91,0
45001940,LEVOTHYROXINE  25 MCG TAB,,,4.43,4.43,0
45001944,CELECOXIB 200 MG CAP,,,30.81,30.81,0
45001945,LAMICTAL 100 MG TAB NAME BRAND (NH),,,53,53,0
45001946,BENAZEPRIL 10 MG TAB,,,6.8,6.8,0
45001947,ATENOLOL 50 MG TAB,,,6.59,6.59,0
45001948,GEODON 20MG VL,,,124.76,124.76,0
45001949,ELIQUIS 2.5 MG TAB (NH),,,31.37,31.37,0
45001950,CITALOPRAM 20 MG TAB (NH),,,12.96,12.96,0
45001951,SILDENAFIL 20 MG TAB,,,66.55,66.55,0
45001952,MONTELUKAST 4 MG TAB (CHEWABLE),,,19.61,19.61,0
45001953,DENTA 5000 PLUS CREAM 1.1%,,,39.96,39.96,0
45001954,LISINOPRIL  5 MG TAB (NH),,,7.02,7.02,0
45001955,TUSSIN 400 MG TAB,,,4.1,4.1,0
45001956,FLORASTOR 250 MG CAP,,,5.83,5.83,0
45001957,TRIPLE ANTIBIOTIC OINTMENT (28 GM),,,27.65,27.65,0
45001958,RAMIPRIL 10 MG CAP,,,11.02,11.02,0
45001959,CANCIDAS 50 MG VL,,,1096.02,1096.02,0
45001961,CALCITONIN 2001U SPRY 3.7ML,,,336.53,336.53,0
45001963,POTASSIUM CHL 40MEQ/20ML SDV (IV),,,28.4,28.4,0
45001965,TOPIRAMATE 25 MG TAB,,,11.56,11.56,0
45001966,COMBIVENT RESPIMAT 20MCG/100MCG,,,1119.53,1119.53,0
45001967,DEXAMETHASONE INTENSOL ORAL SOL 1MG/1ML,,,11.12,11.12,0
45001968,CEPHALEXIN 125 MG/5ML SUSP 100ML,,,35.96,35.96,0
45001969,PRAVASTATIN 80 MG TAB (NH),,,22.14,22.14,0
45001972,CEPHALEXIN 250 MG CAP,,,5.62,5.62,0
45001975,MARCAINE W/EPI 0.5% 50ML,,,93.95,93.95,0
45001976,DULOXETINE DR 30MG CAP (NH),,,34.67,34.67,0
45001977,CARVEDILOL 12.5 MG TAB,,,4.5,4.5,0
45001978,BUPROPRION ER 150MG TAB SR(TWICE DAILY),,,10.91,10.91,0
45001979,ARIPIPRAZOLE   5 MG TAB,,,121.84,121.84,0
45001980,ELIQUIS 5 MG TAB (NH),,,31.33,31.33,0
45001981,HECTOROL INJ 4MCG/2ML VL (DIALYSIS),,,89.56,89.56,0
45001982,OXYCONTIN CR 80 MG TAB,,,66.45,66.45,0
45001983,DOXEPIN 50 MG CAP,,,7.26,7.26,0
45001984,TRIFLUOPERAZINE 5 MG TAB,,,9.94,9.94,0
45001985,DEXAMETHASONE 10MG/ML (VL),,,44.65,44.65,0
45001986,IM DEXAMETHASONE 10MG/ML 1ML VL,,,18.79,18.79,0
45001987,PNEUMOVAX 23 0.5ML (SYRINGE),,,310.58,310.58,0
45001988,PREDNISOLONE OPHTH SUSP 1% (5ML),,,163.66,163.66,0
45001989,KETOROLAC TROMETH OPH SOLN 0.5% 3ML,,,67.84,67.84,0
45001990,LOTENSIN 10 MG TAB (NH),,,11.88,11.88,0
45001994,VFEND 200 MG IV,,,509.25,509.25,0
45001996,MIDODRINE 10 MG TAB (NH),,,22.36,22.36,0
45001997,LISINOPRIL/ HCTZ 20/25 MG TAB,,,8.1,8.1,0
45001998,RELENZA 5 MG,,,202.99,202.99,0
45001999,TIZANIDINE 4 MG TAB,,,10.93,10.93,0
45002000,TRIHEXYPHENIDYL HCL 2MG TAB,,,4.1,4.1,0
45002002,LIDOCAINE TOPICAL 4% 50ML (PER 5 ML),,,22.8,22.8,0
45002003,KETOROLAC IM 60MG/2ML (ER) IM ONLY,,,54.84,54.84,0
45002004,ALBUTEROL INH/NEB SOLN 1.25MG/3ML 0.042%,,,7.02,7.02,0
45002005,DEXAMETHASONE INTENSOL 1MG/ML PER 10ML,,,46.87,46.87,0
45002006,MEPERIDINE HCL 50 MG TAB,,,12.64,12.64,0
45002007,CHLORDIAZEPOXIDE 25 MG CAP,,,8.64,8.64,0
45002008,CHLOROTHIAZIDE SOD IV 500MG (SDV),,,1073.26,1073.26,0
45002009,HALLS COUGH DROPS (PER BAG)(NH),,,15.12,15.12,0
45002010,TIMENTIN  3.1GM,,,66.88,66.88,0
45002011,CHLOROPHYLL 3MG TAB,,,4.1,4.1,0
45002012,PETROLATUM OINT 1 LB,,,83.25,83.25,0
45002013,SYSTANE NIGHT OPHTH OINT 3.5GM,,,45.14,45.14,0
45002014,ZIPRASIDONE 20 MG CAP (NH),,,39.31,39.31,0
45002015,IBANDRONATE 150 MG TAB,,,388.29,388.29,0
45002016,VITAMIN B12 1000 MCG TAB,,,4.1,4.1,0
45002017,CHLOROPROCAINE 3% 20 ML(SDV),,J2400,99.94,99.94,0
45002018,ACETYLCYSTEINE INH SOL 20% PER 3ML,,,14.15,14.15,0
45002019,EPROSARTAN 600 MG TAB,,,16.52,16.52,0
45002020,WHITE PETROLATUM OINTMENT 1LB (TUB),,,83.25,83.25,0
45002021,METAMUCIL SUGAR FREE 660GM (NH),,,76.29,76.29,0
45002022,CABERGOLINE 0.5 MG TAB,,,116.6,116.6,0
45002023,LORAZEPAM 1 MG TAB (FOR ER),,,7.88,7.88,0
45002024,LEVETIRACETAM  250 MG TAB,,,11.21,11.21,0
45002025,CELECOXIB 200MG CAP,,,33.59,33.59,0
45002026,CEFEPIME 1 GM VIAL,,,93.84,93.84,0
45002027,ARANESP 60MCG/0.3ML,,,1378.14,1378.14,0
45002028,SILVER NITRATE SOLUTION 0.5% (960ML) NH,,,197.48,197.48,0
45002029,PROTONIX 80MG BOLUS,,,56.75,56.75,0
45002030,TOPAMAX 50MG TAB,,,25.7,25.7,0
45002031,PROTONIX 8MG/10ML CONTINUOUS (80MG),,,36.5,36.5,0
45002032,MAGNESIUM SULF 500MG/1ML (2ML VIAL),,,19.66,19.66,0
45002033,AMINOPHYLLINE IV  250MG/10ML (SDV),,,51.84,51.84,0
45002034,MILK OF MAGNESIA  30 ML (HOSPITAL) UD,,,6.44,6.44,0
45002036,TOBRAMYCIN  80MG/2ML,,,27.22,27.22,0
45002037,FENOFIBRIC 135 MG DR,,,27.11,27.11,0
45002038,CLARITHROMYCIN 500MG TAB,,,17.82,17.82,0
45002039,BUDESONIDE EC 3 MG CAP,,,67.62,67.62,0
45002040,LUPRON DEPOT 30MG IM KIT,,J9218,8404.8,8404.8,0
45002041,RELISTOR SUBQ SOLN 12MG/0.6ML,,,337,337,0
45002042,AZITHROMYCIN 500MG TAB,,,56.82,56.82,0
45002043,DILTIAZEM CD 240 MG CAP,,,6.16,6.16,0
45002044,OPCICON ONE-STEP ORAL 1.5 MG TAB,,,95.44,95.44,0
45002045,ATROPINE 0.4 MG/ML 1ML VL,,,56.2,56.2,0
45002046,FORTEO 20 MCG (PER 28 DOSE PEN),,,9894.1,9894.1,0
45002048,POT CIT-CITRIC ACID SOL 334MG-1100MG/5ML,,,4.16,4.16,0
45002049,ESCITALOPRAM 20 MG TAB (NH),,,20.95,20.95,0
45002050,DILTIAZEM HCL IV SOLN 5MG/1ML (25ML),,,40.5,40.5,0
45002051,DIGOXIN 0.125 MG TAB  (NH),,,7.68,7.68,0
45002053,INVOKANA 100 MG TAB,,,57.74,57.74,0
45002054,KETOROLAC OPHTAH SOL 0.5% 3ML,,,154.97,154.97,0
45002055,NEUPOGEN INJ SOL 480MCG/0.8ML (PER MCG),,J1442,3.34,3.34,0
45002057,PHOSPHA  NEUTRAL 250 MG TAB,,,6.4,6.4,0
45002058,MYCAMINE  PWD IV SOLN 100MG,,,635.57,635.57,0
45002060,ACYCLOVIR IV SOL 500 MG,,,62.06,62.06,0
45002067,NYSTATIN CREAM 15 GM,,,67.62,67.62,0
45002068,ZIPRASIDONE 40 MG CAP,,,13.69,13.69,0
45002069,TOLTERODINE ER 4 MG CAP,,,41.46,41.46,0
45002070,ARTIFICIAL TEARS OPHTH SOL (15ML),,,30.02,30.02,0
45002072,CIPROFLOXACIN OPHT DRP 0.3% (2.5ML) (ER),,,38.99,38.99,0
45002073,BUDESONIDE 0.5MG/2ML INH/NEB,,,38.99,38.99,0
45002074,FUROSEMIDE CONTINUOUS INF 100MG/100ML,,,34.02,34.02,0
45002075,BYSTOLIC 2.5 MG TAB,,,14.26,14.26,0
45002076,DEXAMETHASONE INJ 10MG/1ML(ANESTHESIA)PF,,,52.6,52.6,0
45002077,HYDROCODONE/APAP 2.5MG/108MG/5ML ORAL,,,8.75,8.75,0
45002078,PRAZOSIN 1MG CAP,,,6.59,6.59,0
45002079,CANDESARTAN  8 MG TAB,,,15.98,15.98,0
45002081,HYDROC/APAP2.5MG-108MG/5MLORAL(NH)240ML,,,97.26,97.26,0
45002082,CEPHALEXIN 500MG CAP,,,8.75,8.75,0
45002083,METOPROLOL 50 MG TAB (NH),,,4.97,4.97,0
45002084,BUPROPRION 150 MG ER (SR) (TWICE DAILY),,,10.91,10.91,0
45002085,ELIQUIS 5 MG TAB,,,31.33,31.33,0
45002087,PREVNAR 13 0.5ML  IM SUSP,,,612.14,612.14,0
45002089,KETOROLAC TROM OPHTH SOL 0.5%  (10ML) NH,,,540.33,540.33,0
45002090,EMEND 40 MG CAP,,,356.13,356.13,0
45002092,CITALOPRAM 20 MG TAB,,,12.34,12.34,0
45002093,FETZIMA ER 40 MG CAP,,,45.05,45.05,0
45002094,CIPROFLOXACIN 500 MG TAB,,,23.33,23.33,0
45002095,CIPROFLOXACIN (CIPRO) TAB : 750 MG,,,20.63,20.63,0
45002096,OLANZAPINE 10 MG TAB (NH),,,66.08,66.08,0
45002097,ACETYLCYSTEINE IV SOLN 6GM/30ML (SDV),,,602.7,602.7,0
45002098,BENZTROPINE 1 MG TAB,,,4.36,4.36,0
45002100,CIPROFLOXACIN 400 MG VL,,J0744,139.5,139.5,0
45002101,POLYMYXIN B-TRIMETHOPRIM SULF : OPTH,,,52.38,52.38,0
45002102,CIPROFLOXACIN 400 MG PREMIX,,J0744,28.94,28.94,0
45002103,ELIQUIS 2.5 MG TAB,,,31.33,31.33,0
45002104,FENTANYL  *(PCA)* 300MCG/30ML,,,25.27,25.27,0
45002106,PREDNISONE 10 MG TAB,,,3.78,3.78,0
45002107,HYDROXYZINE PAM 25 MG CAP,,,3.78,3.78,0
45002108,OMEPRAZOLE 40 MG (NH),,,30.13,30.13,0
45002109,MUCINEX ER 600 MG TAB,,,4.75,4.75,0
45002110,HYDROCHLOROTHIAZIDE 12.5 MG  CAP,,,3.78,3.78,0
45002111,SOD BICARB/STERILE WATER;150ML/850ML,,,25.7,25.7,0
45002112,PREDNISONE TAPER 60 MG START (NH),,,6.7,6.7,0
45002113,METHYLPREDNISOLONE DOSEPAK TAPER (NH),,,97.69,97.69,0
45002114,LYRICA 100 MG CAP,,,36.22,36.22,0
45002115,CIPROFLOXACIN OTIC SOLUTION 0.2%,,,10,10,0
45002118,CHLOROPROCAINE INJ SOL 600MG,,,110.25,110.25,0
45002119,METOPROLOL ER  50 MG TAB (NH),,,6.7,6.7,0
45002120,MAGNESIUM CITRATE SOLN 296ML (BTL),,,52.36,52.36,0
45002122,TRIHEXYPHENIDYL HCL 2 MG TAB,,,3.78,3.78,0
45002123,PROLIA  60MG/1ML (PER MG),,,29.59,29.59,0
45002124,MIDODRINE 10 MG TAB,,,9.46,9.46,0
45002125,DOXEPIN 10 MG CAP,,,4.92,4.92,0
45002126,PSEUDOEPHEDRINE 30 MG TAB,,,3.78,3.78,0
45002127,LITTLE NOSES NASAL SOLN 0.125%,,,19.98,19.98,0
45002128,ZIPRASIDONE 20 MG CAP,,,34.18,34.18,0
45002129,PROPYLTHIOURACIL 50 MG TAB,,,6.05,6.05,0
45002130,MODAFINIL 200 MG TAB,,,121.62,121.62,0
45002131,NAPROXEN 500 MG TAB (NH),,,7.6,7.6,0
45002132,OMEPRAZOLE PWD FOR SUSP 20MG/10ML,,,182,182,0
45002133,LACRI-LUBE OPHTH OINTMENT 3.5 GM,,,41.34,41.34,0
45002134,HYDRALAZINE 25 MG TAB,,,3.5,3.5,0
45002135,TOLTERODINE 2 MG ER,,,41.46,41.46,0
45002136,MYRBETRIQ 25 MG TAB,,,40.82,40.82,0
45002137,KETAMINE HCL INJ 100MG/ML (5ML) PER ML,,,31.02,31.02,0
45002138,ORPHENADRINE ER 100 MG TAB,,,10.93,10.93,0
45002139,IV SODIUM CHLORIDE SOLN 3% 500ML,,,33.1,33.1,0
45002140,DDAVP INJECTION 4MCG/ML,,,255.3,255.3,0
45002141,NAROPIN 200MG/100ML  BAG  (ANESTHESIA),,,145.74,145.74,0
45002142,CAPTOPRIL  25 MG TAB,,,10.2,10.2,0
45002143,CEFOTAXIME 2 GM VL,,J0698,34.02,34.02,0
45002144,HEALTHY EYE CAP,,,3.78,3.78,0
45002146,TERBUTALINE 2.5MG TAB,,,22.72,22.72,0
45002147,DOXYCYCLINE 100 MG CAP,,,9.23,9.23,0
45002148,PREDNISONE 50 MG TAB,,,3.97,3.97,0
45002149,MECLIZINE 25 MG TAB,,,5.92,5.92,0
45002150,DIAZEPAM TABLET 5MG (UD),,,6.78,6.78,0
45002151,TRAMADOL 50 MG TAB,,,8.86,8.86,0
45002152,ER TERBUTALINE 5MG TAB (6),,,11.56,11.56,0
45002153,ER HYDROCODONE/APAP 7.5-325MG TAB (6),,,9.5,9.5,0
45002154,ER HYDROCODONE/APAP 5-325MG TAB (6),,,9.4,9.4,0
45002155,ER IBUPROFEN 800MG TAB (6),,,4.43,4.43,0
45002156,POLYETHYLENE GLYCOL 17GM/1DOSE (HOSP),,,12.36,12.36,0
45002157,CEFEPIME 2 GM VIAL,,,48.9,48.9,0
45002158,SIMVASTATIN  5 MG TAB (1/2 OF 10MG),,,8.21,8.21,0
45002159,TEMAZEPAM 15 MG CAP,,,8.64,8.64,0
45002161,ZOLPIDEM   5 MG TAB,,,22.86,22.86,0
45002162,ZOLPIDEM 10 MG,,,22.86,22.86,0
45002163,ALPRAZOLAM 0.25 MG TAB,,,8.64,8.64,0
45002164,ALPRAZOLAM 0.5 MG TAB,,,8.68,8.68,0
45002165,ALPRAZOLAM 1 MG TAB,,,9.77,9.77,0
45002166,LORAZEPAM 0.5 MG TAB,,,8.64,8.64,0
45002167,LORAZEPAM 1 MG TAB,,,8.82,8.82,0
45002169,ALBUTEROL INH/NEB SOL 0.021%(0.63MG/3ML),,,9.33,9.33,0
45002171,CEPHALEXIN 500 MG CAP,,,7.4,7.4,0
