NORTH SHORE MEDICAL CENTER STANDARD CHARGES,,
Charges Effective: Oct-2018 (subject to change),,
* I.C. charges - prices vary based on individual consideration,,
Charge Code,Description,Charge
27000540,HC AFO WALKING BOOT CUSTOM T1,I.C.
27000539,HC BRACE FOOT DROP PREFAB OTS T1,$92.10
27000538,HC AFO ANKLE/FOOT STATIC PREFAB CUSTOMIZED TO FIT PT T1,$134.26
27000537,HC LINER SPLINT FOOT DROP T1,I.C.
27000536,HC LINER BOOT AFO T1,I.C.
27000535,HC BOOT WALKING PREFAB CUSTOMIZED TO FIT PT T1,$305.76
27000534,HC SPLINT LEG FULL PNEUMATIC PREFAB OTS T1,I.C.
27000533,HC BOOT PNEUMATIC PREFAB CUSTOMIZED TO FIT PT T1,$174.58
27000532,HC AO ANKLE AIR GEL PREFAB OTS T1,$68.73
27000531,HC REPAIR OF ORTHOTIC DEVICE T1,I.C.
27000530,HC REPAIR ORTHO DEVICE PER 15 MIN T1,I.C.
27000529,HC REPLACE SHELL PRETIBIAL T1,I.C.
27000528,HC REPLACE KAFO-AFO CUFF LEATHER CALF T1,I.C.
27000527,HC REPLACE KAFO CUFF LEATHER PROX THIGH T1,I.C.
27000526,HC REPLACE KAFO-AFO BAND METAL CALF T1,I.C.
27000525,HC REPLACE KAFO BAND METAL PROX THIGH T1,I.C.
27000524,HC REPLACE KAFO PROX/DIST UPRIGHT T1,I.C.
27000523,HC REPLACE LACER THIGH MOLDED T1,I.C.
27000522,HC REPLACE STRAP ANY ORTHOSIS T1,I.C.
27000521,HC REPLACE GIRDLE SPINAL ORTHO T1,I.C.
27000520,HC UPPER LIMB ORTHOSIS NOS T1,I.C.
27000519,HC WHO RADIUS/ULNAR PREFAB T1,$61.29
27000518,HC WHO HUMERAL PREFAB T1,$209.22
27000517,HC SEWHFO AIRPLANE W/JOINT CUSTOM T1,I.C.
27000516,HC SEWHFO CAP DESIGN W/JOINTS CUSTOM T1,I.C.
27000515,HC SEWHFO AIRPLANE W/O JOINTS CUSTOM T1,"$3,264.00"
27000514,HC SEWHFO CAP DESIGN W/O JOINTS CUSTOM T1,I.C.
27000513,HC SEWHO AIRPLANE W/JOINT CUSTOM T1,I.C.
27000512,HC SEWHO CAP DESIGN W/JOINTS CUSTOM T1,I.C.
27000511,HC SEWHO AIRPLANE W/O JOINTS CUSTOM T1,I.C.
27000510,HC SEWHO ABDUCTION ERB'S PALSEY T1,I.C.
27000509,HC SEWHO CAP DESIGN W/O JOINTS CUSTOM T1,I.C.
27000508,HC SEWHO ABD POSITION AIRPLANE T1,I.C.
27000507,HC FO NONTORSION JOINT CUSTOM T1,$177.68
27000506,HC FO W/O JOINT CUSTOM T1,$171.61
27000505,HC WHFO WRIST BRACE T1,$72.24
27000504,HC HFO W/NONTORSION JOINTS PREFAB CUSTOMIZED TO FIT PT T1,$99.00
27000503,HC FO PIP/DIP W/O JOINT/SPRING PREFAB OTS T1,I.C.
27000502,HC FO FINGER KNUCKLE BENDER PREFAB OTS T1,I.C.
27000501,HC HFO W/O JOINTS PREFAB CUSTOMIZED TO FIT PT T1,$31.00
27000500,HC HFO W/NONTORSION JOINTS CUSTOM T1,$258.36
27000499,HC HO W/O JOINTS CUSTOM T1,$217.84
27000498,HC HFO W/O JOINTS CF,$217.84
27000497,HC HFO GLOVE FLEXION W/FINGER CONTROL PREFAB OTS T1,I.C.
27000496,HC WHO COCK-UP NONMOLDE PRE OTS,$14.94
27000495,HC WHO GAUNTLET MOLDED CUSTOM T1,$388.65
27000494,HC WHO W/NONTORSION JOINTS CUSTOM T1,$797.64
27000493,HC WHFO DYNAMIC FLEXOR HINGE CABLE T1,"$1,331.38"
27000492,HC WHFO DYNAMIC FLEXOR HING WRIST/FINGER T1,"$1,077.86"
27000491,"HC WHFO, RIGID W/O JOINTS",$47.97
27000490,HC WHFO W/O JOINTS PREFAB CUSTOMIZED TO FIT PT T1,$41.07
27000489,HC WHFO W/NONTORSION JOINTS CUSTOME T1,$365.35
27000488,HC EWHFO W/NONTORSION JOINTS CUSTOM T1,"$1,092.07"
27000487,HC EWHFO RIGID W/O JOINTS CUSTOM T1,"$1,031.30"
27000486,HC EWHO W/NONTORSION JOINT CUSTOM T1,$764.72
27000485,HC EWHO RIGIT W/O JOINTS CUSTOM T1,$585.22
27000484,HC EO RIGID W/O JOINTS PREFAB OTS T1,$61.74
27000483,HC EO W/ADJ JOINTS PREFABRICATED T1,$339.15
27000482,HC EO DOUBLE UPRIGHT ACTIVE MOTION T1,$201.39
27000481,HC EO DOUBLE UPRIGHT EXTN/FLXN ASSIST T1,I.C.
27000480,HC EO DOUBLE UPRIGHT FREE MOTION T1,I.C.
27000479,HC EO ELASTIC W/METAL JOINTS PREFAB OTS T1,I.C.
27000478,HC EO W/O JOINTS CUSTOM T1,$232.24
27000477,HC SO ABDUCTION VEST CANVAS PREFAB OTS T1,I.C.
27000476,HC SO AIRPLANE W/ OR W/O JOINTS CUSTOM T1,I.C.
27000475,HC SO SHOULDER JOINT DSN W/O JOINT CUSTOM T1,"$1,751.00"
27000474,HC SO SHOULDER BRACE PREFAB OTS T1,$147.42
27000473,HC SO FIGURE 8 CANVAS/WEBBING PREFAB OTS T1,I.C.
27000472,HC SO CLAVICLE AND SHOULDER PREFAB OTS T1,I.C.
27000471,HC TRANSFER SHOE DENNIS BROWNE SPLINT T1,I.C.
27000470,HC TRANSFER SOLID STIRRUP NEW T1,I.C.
27000469,HC TRANSFER SOLID STIRRUP EXISTING T1,I.C.
27000468,HC TRANSFER CALIPER PLATE NEW T1,I.C.
27000467,HC TRANSFER CALIPER PLATE EXISTING T1,I.C.
27000466,HC ADDITION SHOE MARCH BAR T1,I.C.
27000465,HC ADDITION SHOE CONVERT INSTEP TO VELCRO CLOSURE T1,I.C.
27000464,HC ADDITION SHOE SPECIAL EXTEN INSTEP T1,I.C.
27000463,HC ADDITION SHOE INSOLE FELT/LEATHER T1,I.C.
27000462,HC ADDITION SHOE INSOLE RUBBER T1,I.C.
27000461,HC ADDITION SHOE INSOLE LEATHER T1,I.C.
27000460,HC HEEL PAD REMOVABLE FOR SPUR T1,I.C.
27000459,HC HEEL PAD AND DEPRESSION SPUR T1,I.C.
27000458,HC HEEL THOMAS EXTENDED TO BALL T1,$244.17
27000457,HC HEEL THOMAS WITH WEDGE T1,I.C.
27000456,HC HEEL NEW RUBBER STANDARD T1,I.C.
27000455,HC HEEL NEW LEATHER STANDARD T1,I.C.
27000454,HC HEEL SACH CUSHION TYPE T1,$112.00
27000453,HC HEEL COUNTER LEATHER REINFORCED T1,I.C.
27000452,HC HEEL COUNTER PLASTIC REINFORCED T1,I.C.
27000451,HC WEDGE SOLE AND HEEL FULL SOLE T1,I.C.
27000450,HC WEDGE METATARSAL BTWN SOLE T1,I.C.
27000449,HC WEDGE METATARSAL BAR ROCKER T1,$138.00
27000448,HC WEDGE OUTFLARE T1,$285.00
27000447,HC WEDGE CLUBFOOT T1,I.C.
27000446,HC WEDGE SOLE BETWEEN SOLE T1,I.C.
27000445,HC WEDGE SOLE OUTSIDE SOLE T1,I.C.
27000444,HC WEDGE HEEL T1,$49.33
27000443,HC HEEL WEDGE SACH T1,I.C.
27000442,HC LIFT HEEL PER INCH T1,I.C.
27000441,HC HEEL LIFT UP TO 1/2 INCH T1,I.C.
27000440,HC LIFT HEEL NEOPRENE PER INCH T1,$285.00
27000439,HC LIFT HEEL TAPERED PER INCH T1,$292.00
27000438,HC FOOT HEEL STABILIZER PREFAB EACH OTS T1,$17.00
27000437,HC FOOT BAR ABDUCT ROTAT W/O SHOE T1,I.C.
27000436,HC FOOT BAR ABDUCT ROTATN W/SHOE T1,I.C.
27000435,HC SUPPORT ARCH LONG/METAT EACH T1,I.C.
27000434,HC SUPPORT ARCH LONGITUDINAL REM T1,$113.25
27000433,HC INSERT FOOT FORMED EACH T1,I.C.
27000432,HC INSERT FOOT SUPPORT ARCH LONG EACH T1,I.C.
27000431,HC INSERT FOOT PLASTAZOTE T1,I.C.
27000430,HC INSERT FOOT UCB EACH T1,I.C.
27000429,HC ADDITION LE NOS T1,I.C.
27000428,HC ADDITION LE SOCK FEMORAL LENGTH EA T1,I.C.
27000427,HC ADDITION LE SOFT INTERFACE ABOVE KNEE T1,I.C.
27000426,HC ADDITION LE SOFT INTERFACE BELOW KNEE T1,I.C.
27000425,HC ADDITION LE CONDYLAR PAD T1,I.C.
27000424,HC ADDITION LE KNEECAP/MED/LAT PULL T1,I.C.
27000423,HC ADDITION LE KNEECAP T1,I.C.
27000422,HC ADDITION LE DROP LOCK RETAINER EA T1,I.C.
27000421,HC ADDITION LE NONCORROSIVE FINISH T1,I.C.
27000420,HC ADDITION LE LAMINATION/PREPREG CARBON GRAPHITE PER SEG T1,I.C.
27000419,HC ADDITIONL LE THORACIC BAND T1,I.C.
27000418,HC ADDITIONL LE PELVIC CONTROL BAND/BELT BILATERAL T1,I.C.
27000417,HC ADDITIONL LE PELVIC CONTROL BAND/BELT UNILATERAL T1,I.C.
27000416,HC ADDITION LE PLASTIC MOLD REC HIP JOINT T1,I.C.
27000415,HC ADDITION LE ADJ FLEX/EXT/AB CONTROL EA T1,I.C.
27000414,HC ADDITION LE ADJUSTABLE FLEXION T1,I.C.
27000413,HC ADDITION LE PELVIC HVY DUTY EA T1,I.C.
27000412,HC ADDITION LE PELVIC/HIP LOCK EA T1,I.C.
27000411,HC ADDITION LE PELVIC/HIP FREE EA T1,I.C.
27000410,HC ADDITION LE PELVIC SLING T1,I.C.
27000409,HC ADDITION LE EXT CLEVIS 2 POSITION JNT EA T1,I.C.
27000408,HC ADDITION LE LACER MOLDED T1,I.C.
27000407,HC ADDITION LE LACER NON MOLDED T1,I.C.
27000406,HC ADDITION LE NARROW ML BRIM CUSTOM T1,I.C.
27000405,HC ADDITION LE NARROW M-L BRIM MOLDED T1,I.C.
27000404,HC ADDITION LE QUAD LAT BRIM CUSTOM T1,I.C.
27000403,HC ADDITION LE QUAD LAT BRIM MOLDED T1,I.C.
27000402,HC ADDITION KNEE JT LIFT LOOP T1,I.C.
27000401,HC ADDITION KNEE JNT RACHET LOCK EA T1,I.C.
27000400,HC ADDITION KNEE JNT DISC/DIAL LOCK EA T1,I.C.
27000399,HC ADDITION KNEE LOCK INTEGRATED REL MECH EA T1,I.C.
27000398,HC ADDITION KNEE JNT DROP LOCK EA T1,$130.80
27000397,HC ADDITION LE SUSPENSION SLEEVE T1,I.C.
27000396,HC ADDITION LE KNEE JOINT HVY DTY EA T1,I.C.
27000395,HC ADDITION LE KNEE JOINT EA T1,I.C.
27000394,HC ADDITION LE STRAIGHT KNEE JOINT HVY DTY T1,I.C.
27000393,HC ADDITION LE ANKLE JOINT/HALF STIRRUP T1,I.C.
27000392,HC ADDITION LE PATTEN BOTTOM T1,I.C.
27000391,HC ADDITION LE EXTENDED STEEL SHANK T1,I.C.
27000390,HC ADDITION LE PROS SOCKET MOLDED T1,I.C.
27000389,HC ADDITION LE PRETIBIAL SHELL MOLDED T1,I.C.
27000388,HC ADDITION LE ANTERIOR SWING BAND T1,I.C.
27000387,HC ADDITION LE MOLDED LACER T1,I.C.
27000386,HC ADDITION LE MOLDED INNER BOOT T1,I.C.
27000385,HC ADDITION LE VARUS/VALGUS CORRECTION T1,I.C.
27000384,HC ADDITION LE VARUS/VALGUS STRAP/MALL PAD T1,I.C.
27000383,HC ADDITION LE LONG TONGUE STIRRUP T1,I.C.
27000382,HC ADDITION LE REINFORCED SOLID STIRRUP T1,I.C.
27000381,HC ADDITION LE FOOT PLATE STIRRUP ATTACHMENT T1,I.C.
27000380,HC ADDITION LE ROUND CALIPER ATTACH T1,I.C.
27000379,HC ADDITION LE FLAT CALIPER ATTACHMENT T1,I.C.
27000378,HC ADDITION LE DORSIFLEX EA T1,I.C.
27000377,HC ADDITION LE DORSIFLEX ASSIST EA JOINT T1,I.C.
27000376,HC ADDITION LE LTD ANKLE MOTION EA JOINT T1,I.C.
27000375,HC ADDITIONL LE FX PELVIC BELT T1,I.C.
27000374,HC ADDITION LE FX WAIST BELT T1,I.C.
27000373,HC ADDITIONL LE QUADRILATERAL BRIM T1,I.C.
27000372,HC ADDITION LE FX LERMAN T1,I.C.
27000371,HC ADDITION LE FX LIMITED MOTION JOINT T1,I.C.
27000370,HC ADDITION LE JOINT KNEE DROP LOCK T1,I.C.
27000369,HC ADDITION LE PLASTIC INSERT T1,I.C.
27000368,HC KAFO CAST FEMORAL FX RIGID PREFAB T1,I.C.
27000367,HC KAFO CAST FEMORAL FX SEMI-RIGID PREFAB T1,I.C.
27000366,HC KAFO CAST FEMORAL CUSTOM T1,I.C.
27000365,HC KAFO CAST FEMORAL THERMOPLAST CUSTOM T1,I.C.
27000364,HC AFO FX TIBIAL RIGID PREFAB T1,I.C.
27000363,HC AFO FX TIBIAL BRACE PREFAB T1,I.C.
27000362,HC AFO FX TIBIAL SOFT PREFAB T1,I.C.
27000361,HC AFO FX TIBIAL CAST CUSTOM T1,I.C.
27000360,HC HKAFO UNILATERAL CABLE HIP JOINT CUSTOM T1,I.C.
27000359,HC HKAFO BILATERAL CABLE HIP JOINT CUSTOM T1,I.C.
27000358,HC KAFO PLASTIC MULTI AXIS ANKLE CUSTOM T1,I.C.
27000357,HC KAFO PLASTIC SINGLE UPRIGHT FOOT/KNEE CUSTOM T1,I.C.
27000356,HC KAFO PLASTIC DOUBLE UPRIGHT FOOT/KNEE CUSTOM T1,I.C.
27000355,HC KAFO STATIC PLASTIC PED PREFAB T1,I.C.
27000354,HC KAFO PLASTIC SINGLE UPRIGHT W/O FOOT/ANKLE CUSTOM T1,I.C.
27000353,HC KAFO DOUBLE UPRIGHT FREE KNEE/ANKLE CUSTOM T1,I.C.
27000352,HC KAFO SINGL UPRIGHT SOLID STIRRUP CUSTOM T1,I.C.
27000351,HC KAFO SINGLE/DOUBLE UPRIGHT ANY ACT CUSTOM T1,I.C.
27000350,HC KAFO SINGLE UPRIGHT FREE ANKLE/KNEE CUSTOM T1,I.C.
27000349,HC AFO DOUBLE UPRIGHT SOLID STIRRUP CUSTOM T1,I.C.
27000348,HC AFO ANKLE JOINT PREFAB T1,I.C.
27000347,HC AFO PLASTIC W/ANKLE JOINT CUSTOM T1,I.C.
27000346,HC AFO SPLINT SOLID PLASTIC T1,I.C.
27000345,HC AFO MOLDED SPIRAL CUSTOM T1,I.C.
27000344,HC AFO MOLDED PLASTIC CUSTOM T1,I.C.
27000343,HC AFO PLASTIC CUSTOM T1,I.C.
27000342,HC AFO ANTERIOR TIB TCF PREFAB T1,I.C.
27000341,HC AFO ANKLE BRACE PREFABRICATED T1,$103.55
27000340,HC AO SUPRAMALLEOLAR PREFAB T1,I.C.
27000339,HC AFO ANKLE BRACE ARTICULATING PREFAB OTS T1,$109.00
27000338,HC AFO ANKLE GAUNTLET PREFAB OTS T1,$431.34
27000337,HC KO SOCKET SK PROS MOD CUSTOM T1,I.C.
27000336,HC KO DOUBLE UPRIGHT ADJ AIR CHAMBER PREFAB CUSTOMIZED TO FIT PT T1,I.C.
27000335,HC KO DOUBLE UPRIGHT ADJ JOINT CUSTOM T1,I.C.
27000334,HC KO KNEE SUPPORT HINGED PREFAB CUSTOMIZED TO FIT PT T1,$345.00
27000333,HC KO SINGLE UPRIGHT CUSTOM T1,I.C.
27000332,HC KO SINGLE UPRIGHT PREFAB CUSTOMIZED TO FIT PT T1,$822.00
27000331,HC KO DEROTATION MEDIAL/LAT ACL CUSTOM T1,I.C.
27000330,HC KO W/O KNEE JOINT RIGID CUSTOM T1,I.C.
27000329,HC KO ADJ KNEE JOINTS RIGID PREFAB CUSTOMIZED TO FIT PT T1,$301.21
27000328,HC KO IMMOBIL KNEE PREFAB OTS T1,$42.68
27000327,HC KO ELASTIC W/STAYS PREFAB T1,I.C.
27000326,HC KO ELASTIC W/JOINT PREFAB CUSTOMIZED TO FIT PT T1,$169.78
27000325,HC HO LEGG PERTHES SCOTTISH RITE T1,I.C.
27000324,HC HO COMB BIL/HIP/L-S/FEM PREFAB T1,I.C.
27000323,HC HO ABD POST-OP PREFAB T1,$444.00
27000322,HC HO ABD POST-OP CUSTOM T1,I.C.
27000321,HC HO ABD STATIC PLASTIC PREFAB T1,I.C.
27000320,HC HO ABD STATIC ADJ W/BAR/CUFF PREFAB T1,I.C.
27000319,HC HO ABD STATIC W/BAR/CUFF CUSTOM T1,I.C.
27000318,HC HO ABD PAVLIK HARNESS PREFAB CUSTOMIZED TO FIT PT T1,I.C.
27000317,HC HO ABD CONTROL FLEX PREFAB CUSTOMIZED TO FIT PT T1,$479.50
27000316,HC ORTHOSIS SPINAL NOS T1,I.C.
27000315,HC ORTH SCOLIOSIS BODY JACKET POST-OP T1,I.C.
27000314,HC ORTH SCOLIOSIS BODY JACKET MOLDED T1,I.C.
27000313,HC ADDITION TLSO LAT TROCHANTERIC PAD T1,I.C.
27000312,HC ADDITION TLSO RIB GUSSET ELASTIC EA T1,I.C.
27000311,HC ADDITION TLSO ABDOMINAL PAD T1,I.C.
27000310,HC ADDITION TLSO ANT THORACIC PAD T1,I.C.
27000309,HC ADDITION TLSO ANTERIOR ASIS PAD T1,I.C.
27000308,HC ADDITION TLSO LUMBAR DEROTATN PAD T1,I.C.
27000307,HC ADDITION TLSO MILWAUKEE TYPE T1,I.C.
27000306,HC ADDITION TLSO ANT THORACIC EXTENS T1,I.C.
27000305,HC ADDITION TLSO LAT THORACIC EXTENS T1,I.C.
27000304,HC TLSO LOW PROFILE INITIAL T1,I.C.
27000303,HC ADDITION CTLSO THORACIC PAD T1,I.C.
27000302,HC ADDITION CTLSO LUMBAR RIB PAD T1,I.C.
27000301,HC ADDITION CTLSO LUMBAR BOLSTER PAD T1,I.C.
27000300,HC ADDITION CTLSO KYPHOSIS PAD T1,"$3,841.50"
27000299,HC ADDITION CTLSO AXILLA SLING T1,I.C.
27000298,HC CTLSO SCOLIOSIS INITIAL T1,I.C.
27000297,HC SOCK BODY PROTECTIVE EACH PREFAB OTS T1,I.C.
27000296,HC HALO CERVICAL W/JACKET VEST T1,I.C.
27000295,HC CTLSO A/P/L CNTRL W/INT MAT T1,I.C.
27000294,HC LSO RIGID SHELL/PANEL CUSTOM T1,I.C.
27000293,HC LSO RIGID SHELL/PANEL PREFAB CUSTOMIZED TO FIT PT T1,I.C.
27000292,HC LSO RIGID A/P FRAME/PANEL CUSTOM T1,I.C.
27000291,HC LSO RIGID A/P FRAME/PANEL PREFAB CUSTOMIZED TO FIT PT  T1,I.C.
27000290,HC LSO FLEX RIGID POST FRAME CUSTOM T1,I.C.
27000289,HC LSO FLEX RIGID POST FRAME PREFAB T1,I.C.
27000288,HC LSO RIGID POST FRAME/PANEL CUSTOM T1,I.C.
27000287,HC LSO RIGID POST FRAME/PANEL PREFAB CUSTOMIZED TO FIT PT T1,I.C.
27000286,HC LSO RIGID A/P PANEL CUSTOM T1,I.C.
27000285,HC LSO RIGID A/P PANEL PREFAB CUSTOMIZED TO FIT PT T1,$741.36
27000284,HC LSO RIGID / SEMI-RIGID PREFAB CUSTOMIZED TO FIT PT T1,I.C.
27000283,HC LSO FLEX LUM-SAC SUPP CUSTOM T1,I.C.
27000282,HC LSO FLEX LUM-SAC SUPP PREFAB OTS T1,$171.91
27000281,HC LO RIGID A/P PANEL PREFAB CUSTOMIZED TO FIT PT T1,$209.85
27000280,HC LO SAG RIGID POST PANEL PREFAB CUSTOMIZED TO FIT PT T1,$209.85
27000279,HC LSO BELT LUMBOSACRAL OTS T1,$137.08
27000278,HC SIO OEL-SAC SUPP W/PANELS CUSTOM T1,I.C.
27000277,HC SIO PELVIC-SAC SUPPORT CUSTOM T1,I.C.
27000276,HC SIO PELVIC-SAC SUPPORT PREFAB OTS T1,$137.79
27000275,HC TLSO SAG-CRNL RIGID SHELL 3PC T1,I.C.
27000274,HC TLSO SAG-CRNL RIGID SHELL 2PC T1,I.C.
27000273,HC TLSO TRIPLANAR CONTROL 1PC RIGID SHELL W/LINER T1,I.C.
27000272,HC TLSO TRIPLANAR CONTROL 2PC RIGID PLASTIC W/LINER CUSTOM T1,I.C.
27000271,HC TLSO TRIPLANAR CONTROL 2PC RIGID PLASTIC W/O LINER CUSTOM T1,I.C.
27000270,HC TLSO TRIPLANAR CONTROL 1PC RIGID PLASTIC W/LINER CUSTOM T1,I.C.
27000269,HC TLSO TRIPLANAR CONTROL RIGID A/P FRAME HYPEREXTENSION T1,$994.60
27000268,HC TLSO TRIPLANAR CONTROL MOD SPINAL SYS 4PC RIGID SHELL T1,"$1,365.00"
27000267,HC TLSO 3PLAN CONTRL MOD SPINAL SYS 2PC RIG SHELL PREFAB TO FIT PT  T1,$682.50
27000266,HC TLSO FLEXIBLE THORACIC CUSTOM T1,I.C.
27000265,HC TLSO FLEXIBLE THORACIC PREFAB OTS T1,$155.40
27000264,HC COLLAR CERVICAL MULTI POST W/OCCIPIT/MANDIB SUPPORT ADJ CERV BAR T1,$873.90
27000263,HC COLLAR CERVICAL MULTI POST W/OCCIPITAL MANDIBULAR SUPPORTS ADJ T1,I.C.
27000262,HC COLLAR CERV SEMI RIGID THERMOPLAS 2 PC W/THORACIC EXT PREFAB OTS T1,I.C.
27000261,HC COLLAR CERVICAL SEMI-RIGID THERMOPLASTIC FOAM 2 PC PREFAB OTS T1,$119.59
27000260,HC COLLAR CERVICAL MOLDED TO PATIENT MODEL T1,I.C.
27000259,HC COLLAR CERV SEMI-RIGID ADJUSTABLE MOLDED CHIN CUP W/MANDIB/OCCP T1,I.C.
27000258,HC COLLAR CERVICAL SEMI-RIGID ADJUSTABLE PLASTIC T1,I.C.
27000257,HC COLLAR CERVICAL FLEXIBLE THERMOPLASTIC MOLDED T1,$17.46
27000256,HC COLLAR CERVICAL FLEXIBLE NON-ADJUSTABLE FOAM PREFAB OTS T1,$10.41
27000255,HC DOXORUBICIN VL 10MG INJ T1,I.C.
27000253,HC CONTRACEPTIVE PARAGARD INTRAUTERINE COPPER,"$1,382.00"
27000252,HC PORCINE PERMACOL PER SQ CM T1,I.C.
27000251,HC PORCINE PERMACOL 800 SQ CM T3,"$22,500.00"
27000250,HC PORCINE PERMACOL 504 SQ CM T3,"$14,180.00"
27000249,HC PORCINE PERMACOL 300 SQ CM T3,"$8,440.00"
27000248,HC PORCINE PERMACOL 25 SQ CM T1,"$1,056.00"
27000247,HC PORCINE PERMACOL 200 SQ CM T3,"$5,620.00"
27000246,HC PORCINE PERMACOL 150 SQ CM T3,"$4,220.00"
27000245,HC PORCINE PERMACOL 1000 SQ CM T3,"$28,120.00"
27000244,HC PORCINE PERMACOL 10 SQ CM T1,"$1,320.00"
27000243,HC INTEGRA MESHED BILAYER WOUND MATRIX PER SQ CM T1,I.C.
27000240,"HC INTEGRA MESHED BILAYER WOUND MATRIX 4""X 5"" (129 SQ CM)",$57.63
27000239,HC BONE VOID FILLER SCAFFOLD STRIP PER 0.5CC T1,I.C.
27000238,HC BONE VOID FILLER SCAFFOLD STRIP 15CC T2,"$3,712.50"
27000237,HC COLLAGEN NERVE WRAP PER 0.5 CM T1,I.C.
27000236,HC COLLAGEN NERVE WRAP 5CM T2,"$3,937.50"
27000235,HC COLLAGEN NERVE WRAP 2.5CM T2,"$3,748.82"
27000234,HC DERMAL SUBSTITUTE NEONATAL BOVINE PER 0.5 SQ CM T1,I.C.
27000233,HC BONE VOID FILLER SCAFFOLD PUTTY PER 0.5CC T1,I.C.
27000232,HC BONE VOID FILLER SCAFFOLD PUTTY 5CC T1,"$1,485.00"
27000231,HC BONE VOID FILLER SCAFFOLD PUTTY 2.5CC T1,$742.50
27000230,HC BONE VOID FILLER SCAFFOLD PUTTY 15CC T2,"$3,712.50"
27000229,HC DERMAL SUBSTITUTE FETAL BOVINE PER 0.5 SQ CM T1,I.C.
27000228,HC DERMAL SUBSTITUTE FETAL BOVINE 21 SQ CM T1,"$1,932.00"
27000227,HC COLLAGEN NERVE CUFF PER 0.5 CM T1,I.C.
27000226,HC COLLAGEN NERVE CUFF 2.5CM T2,"$3,452.50"
27000225,HC TISSUE PERICARDIAL NON-HUMAN PER SQ CM T1,I.C.
27000224,HC TUBE COLLAGEN NERVE PROTECTOR PER CM T1,I.C.
27000223,HC TUBE COLLAGEN NERVE PROTECTOR 2CM T1,"$3,717.00"
27000222,HC TUBE COLLAGEN NERVE GUIDE PER CM T1,I.C.
27000221,HC TUBE COLLAGEN NERVE GUIDE 3CM T2,"$3,475.00"
27000220,HC TUBE COLLAGEN NERVE GUIDE 2CM T1,"$3,717.00"
27000219,HC BRACHY STRANDED IODINE-125 T1,I.C.
27000218,HC BRACHY N-S HA IODINE-125>1.01 MCI T1,I.C.
27000217,HC DEVICE URINARY REPAIR W/O SLING GRAFT T2,"$3,408.75"
27000216,HC DEVICE URINARY REPAIR W/O SLING GRAFT T1,$843.19
27000215,HC CATHETER EP ABLATION NON-3D OR VECTOR MAPPING COOL-TIP T2,"$4,062.50"
27000214,HC CATHETER EP ABLATION NON-3D OR VECTOR MAPPING COOL-TIP T1,"$3,300.00"
27000213,HC INTRODUCER SHEATH NON-GUIDING INTRACARDIAC EP LASER T3,"$4,520.00"
27000212,HC CATHETER OCCLUSION T3,"$4,099.62"
27000211,HC CATHETER OCCLUSION T1,$814.75
27000210,HC CATHETER SUPRAPUBIC/CYSTOSCOPIC T1,$204.60
27000209,HC STENT NON-CORONARY TEMP W/DELIVERY SYS T3,"$5,000.00"
27000208,HC STENT NON-CORONARY TEMP W/DELIVERY SYS T1,$327.66
27000207,HC PROSTHESIS PENILE NON-INFLATABLE T3,"$11,076.45"
27000206,HC PACEMAKER NON SINGLE/DUAL CHAMBER T3,"$14,000.00"
27000205,HC PACEMAKER SINGLE NON RATE RESPONSIVE T3,"$5,000.00"
27000204,HC PACEMAKER SINGLE NON RATE RESPONSIVE T2,"$4,250.00"
27000203,HC PACEMAKER DUAL NON RATE RESPONSIVE T3,"$6,400.00"
27000202,HC PROBE/NEEDLE CRYOABLATION T3,"$9,900.00"
27000201,HC PROBE/NEEDLE CRYOABLATION T1,"$3,750.00"
27000200,HC STENT NON-CORONARY TEMP W/O DELIVERY SYS T1,$287.04
27000199,HC BRACHY N-S YTTRIUM-90 PER SOURCE T1,I.C.
27000198,HC SEALANT PULMONARY LIQUID T1,I.C.
27000197,HC PROBE DISCECTOMY LUMBAR T1,I.C.
27000196,HC LEAD CORONARY VENOUS SYSTEM T3,"$4,650.00"
27000195,HC LEAD CORONARY VENOUS SYSTEM T2,"$3,994.18"
27000194,HC LEAD CORONARY VENOUS SYSTEM T1,"$2,910.00"
27000193,HC LEAD PACEMAKER/ICD COMBINATION T1,I.C.
27000192,HC LEAD PPM NOT TRANSVENOUS T1,"$1,445.16"
27000191,HC LEAD NEUROSTIMULATOR TEST KIT T1,"$2,502.46"
27000190,HC LEAD ICD BIVENT T3,"$5,000.00"
27000189,HC LEAD ICD BIVENT T1,"$2,250.00"
27000188,HC LEAD ICD DEVICE DUAL COIL T3,"$7,256.60"
27000187,HC LEAD ICD DEVICE DUAL COIL T2,"$1,443.75"
27000186,HC INTRODUCER/SHEATH NON-GUIDING NON-LASER NON-EP T2,"$3,825.63"
27000185,HC INTRODUCER/SHEATH NON-GUIDING NON-LASER NON-EP T1,$185.09
27000184,HC INTRODUCER GUIDING OTHER THAN PEEL-AWAY T1,$533.31
27000183,HC INTRODUCER/SHEATH GUIDING INTRACARDIAC EP FIXED-CURVE PEEL-AWAY T1,$169.90
27000182,HC PUMP INFUSION NON-PROGRAM T1,I.C.
27000181,HC CATHETER ABLATION NON-CARDIAC ENDOVASCULAR IMPLANTABLE T3,"$5,050.00"
27000180,HC CATHETER ABLATION NON-CARDIAC ENDOVASCULAR IMPLANTABLE T1,"$1,620.00"
